,Concept_ID,se,es
2953,Wolle::N,ullo,lana
2954,Wolle::N,oll,lana
2955,Wolle::N,улл,lana
2956,Stoff::N,tyjje,tela
2957,Stoff::N,tyjje,tejido
2958,Stoff::N,gápptás,tela
2959,Stoff::N,gápptás,tejido
2960,Stoff::N,stoaffa,tela
2961,Stoff::N,stoaffa,tejido
2962,Stoff::N,ávnnas,tela
2963,Stoff::N,ávnnas,tejido
2964,Stoff::N,käägus,tela
2965,Stoff::N,käägus,tejido
2966,Stoff::N,aaunâs,tela
2967,Stoff::N,aaunâs,tejido
2968,Stoff::N,лыййн,tela
2969,Stoff::N,лыййн,tejido
2970,Nadel::N,naaloe,aguja
2971,Nadel::N,nállo,aguja
2972,Nadel::N,nállu,aguja
2973,Nadel::N,nááḷu,aguja
2974,Nadel::N,neu´ll,aguja
2975,Nadel::N,нӣввьл,aguja
2976,Faden::N,laejkie,hilo
2977,Faden::N,hárppo,hilo
2978,Faden::N,árpu,hilo
2979,Faden::N,läigi,hilo
2980,Faden::N,lääi´j,hilo
2981,Faden::N,сӯнн,hilo
2982,Knopf::N,balhka,botón
2983,Knopf::N,boallo,botón
2984,Knopf::N,boallu,botón
2985,Knopf::N,puál'lu,botón
2986,Knopf::N,puäll,botón
2987,Knopf::N,пуалл,botón
2988,Knoten::N,tjoelme,nudo
2989,Knoten::N,tjuolmma,nudo
2990,Knoten::N,čuolbma,nudo
2991,Knoten::N,čuol'mâ,nudo
2992,Knoten::N,čuõlmm,nudo
2993,Knoten::N,чӯллм,nudo
2994,Farbe::N,klaerie,pintura
2995,Farbe::N,ivnne,pintura
2996,Farbe::N,bájnno,pintura
2997,Farbe::N,mola,pintura
2998,Farbe::N,fearga,pintura
2999,Farbe::N,maalâ,pintura
3000,Farbe::N,páinu,pintura
3001,Farbe::N,kälkk,pintura
3002,Farbe::N,по̄а̄ййн,pintura
3003,Kleidung::N,tyjje,ropa
3004,Kleidung::N,tyjje,vestidos
3005,Kleidung::N,gárvvo,ropa
3006,Kleidung::N,gárvvo,vestidos
3007,Kleidung::N,bivttas,ropa
3008,Kleidung::N,bivttas,vestidos
3009,Kleidung::N,piivtâs,ropa
3010,Kleidung::N,piivtâs,vestidos
3011,Kleidung::N,pivoh,ropa
3012,Kleidung::N,pivoh,vestidos
3013,Kleidung::N,piiutâs,ropa
3014,Kleidung::N,piiutâs,vestidos
3015,Kleidung::N,о̄а̄з,ropa
3016,Kleidung::N,о̄а̄з,vestidos
3017,Hemd::N,sjåarhtoe,camisa
3018,Hemd::N,skirtto,camisa
3019,Hemd::N,báidi,camisa
3020,Hemd::N,päiđi,camisa
3021,Hemd::N,päidd,camisa
3022,Hemd::N,па̄ййт,camisa
3023,Kragen::N,döörhke,cuello
3024,Kragen::N,tjiebet,cuello
3025,Kragen::N,tjehpuris,cuello
3026,Kragen::N,čeabet,cuello
3027,Kragen::N,kráva,cuello
3028,Kragen::N,siä'pulâs,cuello
3029,Kragen::N,seäp'plõs,cuello
3030,Kragen::N,ко̄а̄влас,cuello
3031,Ärmel::N,sissie,manga
3032,Ärmel::N,sasse,manga
3033,Ärmel::N,soadji,manga
3034,Ärmel::N,suájá,manga
3035,Ärmel::N,suäjj,manga
3036,Ärmel::N,суэйй,manga
3037,Hose::N,måvhka,pantalón
3038,Hose::N,båkså,pantalón
3039,Hose::N,buvssat,pantalón
3040,Hose::N,puuvsah,pantalón
3041,Hose::N,puus,pantalón
3042,Hose::N,пукс,pantalón
3043,Hose::N,ко̄а̄дтӭ,pantalón
3044,Gürtel::N,juvvie,cinturón
3045,Gürtel::N,beelhte,cinturón
3046,Gürtel::N,avve,cinturón
3047,Gürtel::N,getsam,cinturón
3048,Gürtel::N,boagán,cinturón
3049,Gürtel::N,pooṿij,cinturón
3050,Gürtel::N,puäǥǥanj,cinturón
3051,Gürtel::N,эвв,cinturón
3052,Mütze::N,tjohpe,gorro
3053,Mütze::N,gahper,gorro
3054,Mütze::N,gahpir,gorro
3055,Mütze::N,kappeer,gorro
3056,Mütze::N,keä´p'per,gorro
3057,Mütze::N,кабперь,gorro
3058,Schuh::N,gaamege,zapato
3059,Schuh::N,gáma,zapato
3060,Schuh::N,skuovva,zapato
3061,Schuh::N,gáma,zapato
3062,Schuh::N,kaamâ,zapato
3063,Schuh::N,kaammi,zapato
3064,Schuh::N,камаша,zapato
3065,Stiefel::N,steeblege,bota
3066,Stiefel::N,stiebil,bota
3067,Stiefel::N,sáhpis,bota
3068,Stiefel::N,sáppat,bota
3069,Stiefel::N,steevvil,bota
3070,Stiefel::N,sa´ppi,bota
3071,Stiefel::N,са̄ххпе,bota
3072,Ring::N,rïngke,anillo
3073,Ring::N,suormas,anillo
3074,Ring::N,suorpmas,anillo
3075,Ring::N,suormâs,anillo
3076,Ring::N,suõrmâs,anillo
3077,Ring::N,сӯрмас,anillo
3078,Band::N,baante,cinta
3079,Band::N,bádde,cinta
3080,Band::N,báddi,cinta
3081,Band::N,päddi,cinta
3082,Band::N,liântt,cinta
3083,Band::N,källre´ppiǩ,cinta
3084,Band::N,ля̄ӊӊт,cinta
3085,Kamm::N,gaampe,peine
3086,Kamm::N,rájdam,peine
3087,Kamm::N,tjåhkom,peine
3088,Kamm::N,čohkun,peine
3089,Kamm::N,čohhoom,peine
3090,Kamm::N,čååǥǥam,peine
3091,Kamm::N,чоагкь,peine
3092,Spiegel::N,guelmiedahke,espejo
3093,Spiegel::N,spiedjil,espejo
3094,Spiegel::N,speajal,espejo
3095,Spiegel::N,speeijal,espejo
3096,Spiegel::N,suei´mkar,espejo
3097,Spiegel::N,кыффкэмка̄ррь,espejo
3098,Spiegel::N,зе̄ркал,espejo
3099,Riemen::N,györtenje,correa
3100,Riemen::N,rájppe,correa
3101,Riemen::N,garttsa,correa
3102,Riemen::N,lávži,correa
3103,Riemen::N,läbži,correa
3104,Riemen::N,läbǯǯ,correa
3105,Riemen::N,ре̄ммь,correa
3106,Schnur::N,gurrie,cuerda
3107,Schnur::N,gáras,cuerda
3108,Schnur::N,garca,cuerda
3109,Schnur::N,orrâ,cuerda
3110,Schnur::N,nue´rr,cuerda
3111,Schnur::N,нӯррь,cuerda
3112,Leine::N,baante,correa
3113,Leine::N,gájnno,correa
3114,Leine::N,báddi,correa
3115,Leine::N,oarra,correa
3116,Leine::N,läbži,correa
3117,Leine::N,läbǯǯ,correa
3118,Leine::N,ла̄ммч,correa
3119,Decke::N,gaptjese,manta
3120,Decke::N,rádno,manta
3121,Decke::N,gåbtjås,manta
3122,Decke::N,tæhppin,manta
3123,Decke::N,govččas,manta
3124,Decke::N,loovdâ,manta
3125,Decke::N,räänn,manta
3126,Decke::N,ра̄нн,manta
3127,Kissen::N,nalhke,almohada
3128,Kissen::N,guoddá,almohada
3129,Kissen::N,oajvevuolle,almohada
3130,Kissen::N,guoddá,almohada
3131,Kissen::N,bolsttar,almohada
3132,Kissen::N,polster,almohada
3133,Kissen::N,pee´ren,almohada
3134,Kissen::N,pooddâšǩ,almohada
3135,Kissen::N,по̄дэшк,almohada
3136,Tuch::N,tyjje,pañuelo
3137,Tuch::N,tyddja,pañuelo
3138,Tuch::N,gådo,pañuelo
3139,Tuch::N,liidni,pañuelo
3140,Tuch::N,läđđee,pañuelo
3141,Tuch::N,re´ppiǩ,pañuelo
3142,Tuch::N,ree´ppiǩ,pañuelo
3143,Tuch::N,ребпехь,pañuelo
3144,Handtuch::N,njaamelijnie,toalla
3145,Handtuch::N,sigárdahka,toalla
3146,Handtuch::N,sihkaldat,toalla
3147,Handtuch::N,siholdâs,toalla
3148,Handtuch::N,seekkldõs,toalla
3149,Handtuch::N,u´tree´lniǩ,toalla
3150,Handtuch::N,отеральнэхьк,toalla
3151,Kraft::N,faamoe,fuerza
3152,Kraft::N,fábmo,fuerza
3153,Kraft::N,fápmu,fuerza
3154,Kraft::N,fááṃu,fuerza
3155,Kraft::N,viõkk,fuerza
3156,Kraft::N,вӣгк,fuerza
3157,Stärke::N,vieksiesvoete,fuerza
3158,Stärke::N,gievrrudahka,fuerza
3159,Stärke::N,gievrrodus,fuerza
3160,Stärke::N,veahka,fuerza
3161,Stärke::N,vuoibmi,fuerza
3162,Stärke::N,viek'sâvuotâ,fuerza
3163,Stärke::N,viõkk,fuerza
3164,Stärke::N,са̄м,fuerza
3165,Stärke::N,вӣгк,fuerza
3166,Gesundheit::N,healsoe,salud
3167,Gesundheit::N,starne,salud
3168,Gesundheit::N,hælsso,salud
3169,Gesundheit::N,varresvuohta,salud
3170,Gesundheit::N,dearvvasvuohta,salud
3171,Gesundheit::N,tie'rvâsvuotâ,salud
3172,Gesundheit::N,tiõrvâsvuõtt,salud
3173,Gesundheit::N,тӣрвасвӯдт,salud
3174,Krankheit::N,skïemtjelasse,enfermedad
3175,Krankheit::N,skihpudahka,enfermedad
3176,Krankheit::N,dávdda,enfermedad
3177,Krankheit::N,vihke,enfermedad
3178,Krankheit::N,dávda,enfermedad
3179,Krankheit::N,tavdâ,enfermedad
3180,Krankheit::N,puá'cuvuotâ,enfermedad
3181,Krankheit::N,kõpp,enfermedad
3182,Krankheit::N,puõccmoš,enfermedad
3183,Krankheit::N,кэ̄бп,enfermedad
3184,Schmerz::N,haerhpie,dolor
3185,Schmerz::N,bávtjas,dolor
3186,Schmerz::N,bávčča,dolor
3187,Schmerz::N,tuške,dolor
3188,Schmerz::N,poovčâs,dolor
3189,Schmerz::N,tå´sǩǩ,dolor
3190,Schmerz::N,кэ̄бп,dolor
3191,Wunde::N,saejrie,llaga
3192,Wunde::N,saejrie,herida
3193,Wunde::N,hávve,llaga
3194,Wunde::N,hávve,herida
3195,Wunde::N,hávvi,llaga
3196,Wunde::N,hávvi,herida
3197,Wunde::N,hävvi,llaga
3198,Wunde::N,hävvi,herida
3199,Wunde::N,hää´vv,llaga
3200,Wunde::N,hää´vv,herida
3201,Wunde::N,ра̄ӊӊҍ,llaga
3202,Wunde::N,ра̄ӊӊҍ,herida
3203,Fieber::N,vaejlie,fiebre
3204,Fieber::N,fiebar,fiebre
3205,Fieber::N,báhkkadávda,fiebre
3206,Fieber::N,žaar,fiebre
3207,Fieber::N,жоарр,fiebre
3208,Arznei::N,daalhkesh,medicina
3209,Arznei::N,daalhkesh,medicamento
3210,Arznei::N,dálkas,medicina
3211,Arznei::N,dálkas,medicamento
3212,Arznei::N,dálkkas,medicina
3213,Arznei::N,dálkkas,medicamento
3214,Arznei::N,taalhâs,medicina
3215,Arznei::N,taalhâs,medicamento
3216,Arznei::N,lekittâs,medicina
3217,Arznei::N,lekittâs,medicamento
3218,Arznei::N,taalkâs,medicina
3219,Arznei::N,taalkâs,medicamento
3220,Arznei::N,лоаддв,medicina
3221,Arznei::N,лоаддв,medicamento
3222,Brücke::N,pruvvie,puente
3223,Brücke::N,råvve,puente
3224,Brücke::N,šaldi,puente
3225,Brücke::N,šalde,puente
3226,Brücke::N,mostt,puente
3227,Brücke::N,мо̄сст,puente
3228,Brunnen::N,prutnie,pozo
3229,Brunnen::N,ruddne,pozo
3230,Brunnen::N,gáivo,pozo
3231,Brunnen::N,káivu,pozo
3232,Brunnen::N,käivv,pozo
3233,Brunnen::N,ка̄ййв,pozo
3234,Weide::N,gåatome,pasto
3235,Weide::N,guohtom,pasto
3236,Weide::N,guohtun,pasto
3237,Weide::N,kuátu,pasto
3238,Weide::N,luátu,pasto
3239,Weide::N,та̄нтар,pasto
3240,Pfad::N,baalka,sendero
3241,Pfad::N,bálges,sendero
3242,Pfad::N,bálggis,sendero
3243,Pfad::N,päälgis,sendero
3244,Pfad::N,pää´ljes,sendero
3245,Pfad::N,поалкас,sendero
3246,Weg::N,geajnoe,camino
3247,Weg::N,gæjnno,camino
3248,Weg::N,væddja,camino
3249,Weg::N,geaidnu,camino
3250,Weg::N,luod'dâ,camino
3251,Weg::N,čuâǥǥas,camino
3252,Weg::N,чуэкас,camino
3253,Straße::N,geajnoe,vía
3254,Straße::N,geajnoe,carretera
3255,Straße::N,joene,vía
3256,Straße::N,joene,carretera
3257,Straße::N,gahttun,vía
3258,Straße::N,gahttun,carretera
3259,Straße::N,geaidnu,vía
3260,Straße::N,geaidnu,carretera
3261,Straße::N,maađij,vía
3262,Straße::N,maađij,carretera
3263,Straße::N,uu´lec,vía
3264,Straße::N,uu´lec,carretera
3265,Straße::N,чуэкас,vía
3266,Straße::N,чуэкас,carretera
3267,Dorf::N,sïjte,aldea
3268,Dorf::N,sïjte,pueblo
3269,Dorf::N,bájkke,aldea
3270,Dorf::N,bájkke,pueblo
3271,Dorf::N,gilli,aldea
3272,Dorf::N,gilli,pueblo
3273,Dorf::N,sijdâ,aldea
3274,Dorf::N,sijdâ,pueblo
3275,Dorf::N,sijdd,aldea
3276,Dorf::N,sijdd,pueblo
3277,Dorf::N,сыййт,aldea
3278,Dorf::N,сыййт,pueblo
3279,Stadt::N,staare,ciudad
3280,Stadt::N,sjeltie,ciudad
3281,Stadt::N,stáda,ciudad
3282,Stadt::N,gávpot,ciudad
3283,Stadt::N,kaavpug,ciudad
3284,Stadt::N,lâ´nn,ciudad
3285,Stadt::N,gåårad,ciudad
3286,Stadt::N,ланнҍ,ciudad
3287,Brief::N,prievie,carta
3288,Brief::N,girjje,carta
3289,Brief::N,reive,carta
3290,Brief::N,kirje,carta
3291,Brief::N,ǩe´rjj,carta
3292,Brief::N,кыррьй,carta
3293,Buch::N,gærja,libro
3294,Buch::N,girjje,libro
3295,Buch::N,girji,libro
3296,Buch::N,kirje,libro
3297,Buch::N,ǩe´rjj,libro
3298,Buch::N,кыррьй,libro
3299,Buchstabe::N,baakoe,letra
3300,Buchstabe::N,baakoe,carácter
3301,Buchstabe::N,bokstávva,letra
3302,Buchstabe::N,bokstávva,carácter
3303,Buchstabe::N,bustávva,letra
3304,Buchstabe::N,bustávva,carácter
3305,Buchstabe::N,puustav,letra
3306,Buchstabe::N,puustav,carácter
3307,Buchstabe::N,bukva,letra
3308,Buchstabe::N,bukva,carácter
3309,Buchstabe::N,буква,letra
3310,Buchstabe::N,буква,carácter
3311,Zeitung::N,plaerie,diario
3312,Zeitung::N,plaerie,periódico
3313,Zeitung::N,avijssa,diario
3314,Zeitung::N,avijssa,periódico
3315,Zeitung::N,bláđđi,diario
3316,Zeitung::N,bláđđi,periódico
3317,Zeitung::N,aavis,diario
3318,Zeitung::N,aavis,periódico
3319,Zeitung::N,listt,diario
3320,Zeitung::N,listt,periódico
3321,Zeitung::N,ga´zaat,diario
3322,Zeitung::N,ga´zaat,periódico
3323,Zeitung::N,газет,diario
3324,Zeitung::N,газет,periódico
3325,Leben::N,hïegke,vida
3326,Leben::N,hægga,vida
3327,Leben::N,iellem,vida
3328,Leben::N,viessom,vida
3329,Leben::N,eallin,vida
3330,Leben::N,eellim,vida
3331,Leben::N,jie´llem,vida
3332,Leben::N,я̄лл,vida
3333,Tod::N,jaame,muerte
3334,Tod::N,jábmem,muerte
3335,Tod::N,jápmin,muerte
3336,Tod::N,jäämmim,muerte
3337,Tod::N,så´rmm,muerte
3338,Tod::N,jää´mmem,muerte
3339,Tod::N,соаррьм,muerte
3340,Grab::N,gaelmie,tumba
3341,Grab::N,gaelmie,sepulcro
3342,Grab::N,ráhpo,tumba
3343,Grab::N,ráhpo,sepulcro
3344,Grab::N,hávdde,tumba
3345,Grab::N,hávdde,sepulcro
3346,Grab::N,hávdi,tumba
3347,Grab::N,hávdi,sepulcro
3348,Grab::N,hävdi,tumba
3349,Grab::N,hävdi,sepulcro
3350,Grab::N,äu´dd,tumba
3351,Grab::N,äu´dd,sepulcro
3352,Grab::N,ка̄лльм,tumba
3353,Grab::N,ка̄лльм,sepulcro
3354,Kirche::N,gærhkoe,iglesia
3355,Kirche::N,girkko,iglesia
3356,Kirche::N,girku,iglesia
3357,Kirche::N,kirkko,iglesia
3358,Kirche::N,ceerkav,iglesia
3359,Kirche::N,цэ̄ркав,iglesia
3360,Sünde::N,sådtoe,pecado
3361,Sünde::N,suddo,pecado
3362,Sünde::N,suddu,pecado
3363,Sünde::N,suddo,pecado
3364,Sünde::N,reä´ǩ'ǩ,pecado
3365,Gott::N,jupmele,dios
3366,Gott::N,jubmel,dios
3367,Gott::N,ipmil,dios
3368,Gott::N,immeel,dios
3369,Gott::N,e´mmel,dios
3370,Gott::N,иммель,dios
3371,Arbeiter::N,barkije,obrero
3372,Arbeiter::N,barkije,trabajador
3373,Arbeiter::N,barggoulmusj,obrero
3374,Arbeiter::N,barggoulmusj,trabajador
3375,Arbeiter::N,bargi,obrero
3376,Arbeiter::N,bargi,trabajador
3377,Arbeiter::N,pargee,obrero
3378,Arbeiter::N,pargee,trabajador
3379,Arbeiter::N,reâugglaž,obrero
3380,Arbeiter::N,reâugglaž,trabajador
3381,Arbeiter::N,лыххкэй,obrero
3382,Arbeiter::N,лыххкэй,trabajador
3383,Chef::N,åvtehke,jefe
3384,Chef::N,oajvve,jefe
3385,Chef::N,hoavda,jefe
3386,Chef::N,hovdâ,jefe
3387,Chef::N,uái'vi,jefe
3388,Chef::N,ä´ttem,jefe
3389,Chef::N,vuei´vvooumaž,jefe
3390,Chef::N,выгкэй,jefe
3391,Chef::N,вӯййкьей,jefe
3392,Chef::N,вуэййв,jefe
3393,Meister::N,ööhpehtæjja,maestro
3394,Meister::N,åhpadiddje,maestro
3395,Meister::N,čeahppi,maestro
3396,Meister::N,meašttir,maestro
3397,Meister::N,miäš'tár,maestro
3398,Meister::N,määstär,maestro
3399,Meister::N,че̄ххьп,maestro
3400,Arzt::N,dåaktere,médico
3401,Arzt::N,dåktår,médico
3402,Arzt::N,dálkudiddje,médico
3403,Arzt::N,doavttir,médico
3404,Arzt::N,tuáh'tár,médico
3405,Arzt::N,dåhttar,médico
3406,Arzt::N,лыххцэй,médico
3407,Lehrer::N,lohkehtæjja,profesor
3408,Lehrer::N,skåvlik,profesor
3409,Lehrer::N,åjpadiddje,profesor
3410,Lehrer::N,oahpaheaddji,profesor
3411,Lehrer::N,máttááttijjee,profesor
3412,Lehrer::N,u´čtee´l,profesor
3413,Lehrer::N,mätt'teei,profesor
3414,Lehrer::N,уххцэй,profesor
3415,Geld::N,vierhtie,dinero
3416,Geld::N,ruhta,dinero
3417,Geld::N,biednik,dinero
3418,Geld::N,ruhta,dinero
3419,Geld::N,ruttâ,dinero
3420,Geld::N,teä´ǧ'ǧ,dinero
3421,Geld::N,те̄ӈӈьк,dinero
3422,Geschäft::N,åesie,negocio
3423,Geschäft::N,oases,negocio
3424,Geschäft::N,gávpi,negocio
3425,Geschäft::N,kävppi,negocio
3426,Geschäft::N,haandâl,negocio
3427,Geschäft::N,kaupp,negocio
3428,Geschäft::N,ро̄бэт,negocio
3429,Laden::N,bovre,tienda
3430,Laden::N,oases,tienda
3431,Laden::N,rámbuvdda,tienda
3432,Laden::N,gávpi,tienda
3433,Laden::N,puvdâ,tienda
3434,Laden::N,kävppi,tienda
3435,Laden::N,kaupp,tienda
3436,Laden::N,ла̄ффьк,tienda
3437,Preis::N,åasa,precio
3438,Preis::N,hadde,precio
3439,Preis::N,haddi,precio
3440,Preis::N,hadde,precio
3441,Preis::N,hâ´dd,precio
3442,Preis::N,а̄ррв,precio
3443,Ware::N,vaaroe,mercancía
3444,Ware::N,várro,mercancía
3445,Ware::N,gálvvo,mercancía
3446,Ware::N,gálvu,mercancía
3447,Ware::N,kálvu,mercancía
3448,Ware::N,täävvir,mercancía
3449,Ware::N,kälvv,mercancía
3450,Ware::N,tä´vver,mercancía
3451,Ware::N,та̄вяр,mercancía
3452,Nutzen::N,aevhkie,provecho
3453,Nutzen::N,ávkke,provecho
3454,Nutzen::N,ávki,provecho
3455,Nutzen::N,ävkki,provecho
3456,Nutzen::N,äu´ǩǩ,provecho
3457,Nutzen::N,то̄ӆӆк ,provecho
3458,Reichtum::N,ræjhkoesvoete,riqueza
3459,Reichtum::N,boanndudahka,riqueza
3460,Reichtum::N,rikkisvuohta,riqueza
3461,Reichtum::N,riggodat,riqueza
3462,Reichtum::N,riggodâh,riqueza
3463,Reichtum::N,ree´ǧǧesvuõtt,riqueza
3464,Reichtum::N,ва̄птэквӯдт,riqueza
3465,Welt::N,veartene,mundo
3466,Welt::N,værált,mundo
3467,Welt::N,ilmme,mundo
3468,Welt::N,máilbmi,mundo
3469,Welt::N,maailm,mundo
3470,Welt::N,maai´lm,mundo
3471,Welt::N,jânnamkå´dd,mundo
3472,Welt::N,э̄ллманнт,mundo
3473,Land::N,laante,país
3474,Land::N,eatneme,país
3475,Land::N,lánnda,país
3476,Land::N,eanan,país
3477,Land::N,eennâm,país
3478,Land::N,mädd,país
3479,Land::N,jânnam,país
3480,Land::N,ланнҍ,país
3481,Land::N,е̄ммьне,país
3482,Staat::N,staate,Estado
3483,Staat::N,stáhtta,Estado
3484,Staat::N,rijkka,Estado
3485,Staat::N,stáhta,Estado
3486,Staat::N,staatâ,Estado
3487,Staat::N,riikk,Estado
3488,Staat::N,ланнҍ,Estado
3489,Staat::N,государствэ,Estado
3490,König::N,gånka,rey
3491,König::N,gånågis,rey
3492,König::N,gonagas,rey
3493,König::N,kunâgâs,rey
3494,König::N,caarr,rey
3495,König::N,koonǥõs,rey
3496,König::N,цоарр,rey
3497,Macht::N,faamoe,poder
3498,Macht::N,faamoe,potencia
3499,Macht::N,fábmo,poder
3500,Macht::N,fábmo,potencia
3501,Macht::N,fábmogisvuohta,poder
3502,Macht::N,fábmogisvuohta,potencia
3503,Macht::N,fápmu,poder
3504,Macht::N,fápmu,potencia
3505,Macht::N,väldi,poder
3506,Macht::N,väldi,potencia
3507,Macht::N,vä´ldd,poder
3508,Macht::N,vä´ldd,potencia
3509,Macht::N,воаллт,poder
3510,Macht::N,воаллт,potencia
3511,Grenze::N,raajoe,frontera
3512,Grenze::N,rádjá,frontera
3513,Grenze::N,mierre,frontera
3514,Grenze::N,rádji,frontera
3515,Grenze::N,rääji,frontera
3516,Grenze::N,raajj,frontera
3517,Grenze::N,ре̄ввьн,frontera
3518,Krieg::N,dåara,guerra
3519,Krieg::N,soahte,guerra
3520,Krieg::N,soahti,guerra
3521,Krieg::N,suáti,guerra
3522,Krieg::N,väi´nn,guerra
3523,Krieg::N,туарр,guerra
3524,Feind::N,gertele,enemigo
3525,Feind::N,vasjulasj,enemigo
3526,Feind::N,vašálaš,enemigo
3527,Feind::N,vajalâš,enemigo
3528,Feind::N,vâjjeeja,enemigo
3529,Feind::N,вэресь,enemigo
3530,Kampf::N,gæmhpome,lucha
3531,Kampf::N,gæmhpome,combate
3532,Kampf::N,doarro,lucha
3533,Kampf::N,doarro,combate
3534,Kampf::N,oajbbom,lucha
3535,Kampf::N,oajbbom,combate
3536,Kampf::N,rahtjamus,lucha
3537,Kampf::N,rahtjamus,combate
3538,Kampf::N,doarru,lucha
3539,Kampf::N,doarru,combate
3540,Kampf::N,vuostelasvuohta,lucha
3541,Kampf::N,vuostelasvuohta,combate
3542,Kampf::N,tuáṛi,lucha
3543,Kampf::N,tuáṛi,combate
3544,Kampf::N,tuärrmõš,lucha
3545,Kampf::N,tuärrmõš,combate
3546,Kampf::N,вуаййпмушш,lucha
3547,Kampf::N,вуаййпмушш,combate
3548,Bogen[Waffe]::N,joeksi,arco
3549,Bogen[Waffe]::N,juoksa,arco
3550,Bogen[Waffe]::N,dávgi,arco
3551,Bogen[Waffe]::N,tävgi,arco
3552,Bogen[Waffe]::N,johss,arco
3553,Bogen[Waffe]::N,ю̄ккс,arco
3554,Pfeil::N,njoele,flecha
3555,Pfeil::N,sådde,flecha
3556,Pfeil::N,njuolla,flecha
3557,Pfeil::N,njuolla,flecha
3558,Pfeil::N,njuoḷâ,flecha
3559,Pfeil::N,njuõll,flecha
3560,Pfeil::N,ню̄лл,flecha
3561,Gewehr::N,röövre,fusil
3562,Gewehr::N,röövre,escopeta
3563,Gewehr::N,birsso,fusil
3564,Gewehr::N,birsso,escopeta
3565,Gewehr::N,bissu,fusil
3566,Gewehr::N,bissu,escopeta
3567,Gewehr::N,pisso,fusil
3568,Gewehr::N,pisso,escopeta
3569,Gewehr::N,pess,fusil
3570,Gewehr::N,pess,escopeta
3571,Gewehr::N,пысс,fusil
3572,Gewehr::N,пысс,escopeta
3573,Fehler::N,fiejlie,error
3574,Fehler::N,vihke,error
3575,Fehler::N,boastovuohta,error
3576,Fehler::N,vihki,error
3577,Fehler::N,vearri,error
3578,Fehler::N,vahe,error
3579,Fehler::N,feilâ,error
3580,Fehler::N,vie´rr,error
3581,Fehler::N,се̄гкь,error
3582,Fehler::N,ся̄гкнэхк,error
3583,Lüge::N,slogne,mentira
3584,Lüge::N,slaarve,mentira
3585,Lüge::N,gieles,mentira
3586,Lüge::N,gielis,mentira
3587,Lüge::N,kie'les,mentira
3588,Lüge::N,ǩee´lesvuõtt,mentira
3589,Lüge::N,ке̄лсэллмушш,mentira
3590,Schaden::N,skaara,daño
3591,Schaden::N,vahák,daño
3592,Schaden::N,skádá,daño
3593,Schaden::N,vahát,daño
3594,Schaden::N,vaahâg,daño
3595,Schaden::N,påå´mh,daño
3596,Schaden::N,ря̄хкхэмушш,daño
3597,Unglück::N,goerpe,desgracia
3598,Unglück::N,vuorbedisvuohta,desgracia
3599,Unglück::N,sårmme,desgracia
3600,Unglück::N,lihkohisvuohta,desgracia
3601,Unglück::N,uá'sittemesvuotâ,desgracia
3602,Unglück::N,pärtti,desgracia
3603,Unglück::N,påå´mh,desgracia
3604,Unglück::N,пӣдтҍ,desgracia
3605,Schuld::N,skåltoe,culpa
3606,Schuld::N,suddo,culpa
3607,Schuld::N,áššálašvuohta,culpa
3608,Schuld::N,sivalašvuohta,culpa
3609,Schuld::N,váddu,culpa
3610,Schuld::N,vie´rr,culpa
3611,Schuld::N,ве̄ррь,culpa
3612,Alter::N,aaltere,edad
3613,Alter::N,áldar,edad
3614,Alter::N,ahki,edad
3615,Alter::N,ahe,edad
3616,Alter::N,ââ´ǩǩ,edad
3617,Alter::N,ыгь,edad
3618,Schluss::N,nåhkeme,fin
3619,Schluss::N,nåhkeme,final
3620,Schluss::N,giehtje,fin
3621,Schluss::N,giehtje,final
3622,Schluss::N,loahppa,fin
3623,Schluss::N,loahppa,final
3624,Schluss::N,loppâ,fin
3625,Schluss::N,loppâ,final
3626,Schluss::N,lopp,fin
3627,Schluss::N,lopp,final
3628,Schluss::N,ке̄джь,fin
3629,Schluss::N,ке̄джь,final
3630,Zeit::N,aejkie,tiempo
3631,Zeit::N,baaletje,tiempo
3632,Zeit::N,ájgge,tiempo
3633,Zeit::N,áigi,tiempo
3634,Zeit::N,äigi,tiempo
3635,Zeit::N,âi´ǧǧ,tiempo
3636,Zeit::N,а̄ййк,tiempo
3637,Zeit::N,па̄лль,tiempo
3638,Tag::N,biejjie,día
3639,Tag::N,biejvve,día
3640,Tag::N,beaivi,día
3641,Tag::N,peivi,día
3642,Tag::N,pei´vv,día
3643,Tag::N,пе̄ййв,día
3644,Morgen::N,aerede,mañana
3645,Morgen::N,idet,mañana
3646,Morgen::N,iđit,mañana
3647,Morgen::N,iiđeed,mañana
3648,Morgen::N,tue´lääž,mañana
3649,Morgen::N,ee´đääldõž,mañana
3650,Morgen::N,ӣнцкэнч,mañana
3651,Mittag::N,gaskebiejjie,mediodía
3652,Mittag::N,gasskabiejvve,mediodía
3653,Mittag::N,gaskebeaivi,mediodía
3654,Mittag::N,koskâpeivi,mediodía
3655,Mittag::N,kõskkpei´vv,mediodía
3656,Mittag::N,пе̄ййвкэ̄сск,mediodía
3657,Abend::N,iehkede,noche
3658,Abend::N,iehket,noche
3659,Abend::N,eahket,noche
3660,Abend::N,eeḥid,noche
3661,Abend::N,jeä´ǩ'ǩääž,noche
3662,Abend::N,е̄кесь,noche
3663,Abend::N,е̄кьнэнч,noche
3664,Nacht::N,jïjje,noche
