,Concept_ID,uk,se
2755,Ärmel::N,рукав,sissie
2756,Ärmel::N,рукав,sasse
2757,Ärmel::N,рукав,soadji
2758,Ärmel::N,рукав,suájá
2759,Ärmel::N,рукав,suäjj
2760,Ärmel::N,рукав,суэйй
2761,Hose::N,брюки,måvhka
2762,Hose::N,брюки,båkså
2763,Hose::N,брюки,buvssat
2764,Hose::N,брюки,puuvsah
2765,Hose::N,брюки,puus
2766,Hose::N,брюки,пукс
2767,Hose::N,брюки,ко̄а̄дтӭ
2768,Gürtel::N,пояс,juvvie
2769,Gürtel::N,пояс,beelhte
2770,Gürtel::N,пояс,avve
2771,Gürtel::N,пояс,getsam
2772,Gürtel::N,пояс,boagán
2773,Gürtel::N,пояс,pooṿij
2774,Gürtel::N,пояс,puäǥǥanj
2775,Gürtel::N,пояс,эвв
2776,Mütze::N,шапка,tjohpe
2777,Mütze::N,шапка,gahper
2778,Mütze::N,шапка,gahpir
2779,Mütze::N,шапка,kappeer
2780,Mütze::N,шапка,keä´p'per
2781,Mütze::N,шапка,кабперь
2782,Schuh::N,ботинок,gaamege
2783,Schuh::N,ботинок,gáma
2784,Schuh::N,ботинок,skuovva
2785,Schuh::N,ботинок,gáma
2786,Schuh::N,ботинок,kaamâ
2787,Schuh::N,ботинок,kaammi
2788,Schuh::N,ботинок,камаша
2789,Stiefel::N,чобіт,steeblege
2790,Stiefel::N,чобіт,stiebil
2791,Stiefel::N,чобіт,sáhpis
2792,Stiefel::N,чобіт,sáppat
2793,Stiefel::N,чобіт,steevvil
2794,Stiefel::N,чобіт,sa´ppi
2795,Stiefel::N,чобіт,са̄ххпе
2796,Ring::N,кільце,rïngke
2797,Ring::N,кільце,suormas
2798,Ring::N,кільце,suorpmas
2799,Ring::N,кільце,suormâs
2800,Ring::N,кільце,suõrmâs
2801,Ring::N,кільце,сӯрмас
2802,Band::N,стрічка,baante
2803,Band::N,стрічка,bádde
2804,Band::N,стрічка,báddi
2805,Band::N,стрічка,päddi
2806,Band::N,стрічка,liântt
2807,Band::N,стрічка,källre´ppiǩ
2808,Band::N,стрічка,ля̄ӊӊт
2809,Kamm::N,гребінець,gaampe
2810,Kamm::N,гребінець,rájdam
2811,Kamm::N,гребінець,tjåhkom
2812,Kamm::N,гребінець,čohkun
2813,Kamm::N,гребінець,čohhoom
2814,Kamm::N,гребінець,čååǥǥam
2815,Kamm::N,гребінець,чоагкь
2816,Spiegel::N,дзеркало,guelmiedahke
2817,Spiegel::N,дзеркало,spiedjil
2818,Spiegel::N,дзеркало,speajal
2819,Spiegel::N,дзеркало,speeijal
2820,Spiegel::N,дзеркало,suei´mkar
2821,Spiegel::N,дзеркало,кыффкэмка̄ррь
2822,Spiegel::N,дзеркало,зе̄ркал
2823,Riemen::N,ремінь,györtenje
2824,Riemen::N,ремінь,rájppe
2825,Riemen::N,ремінь,garttsa
2826,Riemen::N,ремінь,lávži
2827,Riemen::N,ремінь,läbži
2828,Riemen::N,ремінь,läbǯǯ
2829,Riemen::N,ремінь,ре̄ммь
2830,Schnur::N,вірьовка,gurrie
2831,Schnur::N,вірьовка,gáras
2832,Schnur::N,вірьовка,garca
2833,Schnur::N,вірьовка,orrâ
2834,Schnur::N,вірьовка,nue´rr
2835,Schnur::N,вірьовка,нӯррь
2836,Leine::N,шворка,baante
2837,Leine::N,шворка,gájnno
2838,Leine::N,шворка,báddi
2839,Leine::N,шворка,oarra
2840,Leine::N,шворка,läbži
2841,Leine::N,шворка,läbǯǯ
2842,Leine::N,шворка,ла̄ммч
2843,Decke::N,ковдра,gaptjese
2844,Decke::N,ковдра,rádno
2845,Decke::N,ковдра,gåbtjås
2846,Decke::N,ковдра,tæhppin
2847,Decke::N,ковдра,govččas
2848,Decke::N,ковдра,loovdâ
2849,Decke::N,ковдра,räänn
2850,Decke::N,ковдра,ра̄нн
2851,Kissen::N,подушка,nalhke
2852,Kissen::N,подушка,guoddá
2853,Kissen::N,подушка,oajvevuolle
2854,Kissen::N,подушка,guoddá
2855,Kissen::N,подушка,bolsttar
2856,Kissen::N,подушка,polster
2857,Kissen::N,подушка,pee´ren
2858,Kissen::N,подушка,pooddâšǩ
2859,Kissen::N,подушка,по̄дэшк
2860,Tuch::N,хустка,tyjje
2861,Tuch::N,хустка,tyddja
2862,Tuch::N,хустка,gådo
2863,Tuch::N,хустка,liidni
2864,Tuch::N,хустка,läđđee
2865,Tuch::N,хустка,re´ppiǩ
2866,Tuch::N,хустка,ree´ppiǩ
2867,Tuch::N,хустка,ребпехь
2868,Handtuch::N,рушник,njaamelijnie
2869,Handtuch::N,рушник,sigárdahka
2870,Handtuch::N,рушник,sihkaldat
2871,Handtuch::N,рушник,siholdâs
2872,Handtuch::N,рушник,seekkldõs
2873,Handtuch::N,рушник,u´tree´lniǩ
2874,Handtuch::N,рушник,отеральнэхьк
2875,Kraft::N,сила,faamoe
2876,Kraft::N,сила,fábmo
2877,Kraft::N,сила,fápmu
2878,Kraft::N,сила,fááṃu
2879,Kraft::N,сила,viõkk
2880,Kraft::N,сила,вӣгк
2881,Stärke::N,сила,vieksiesvoete
2882,Stärke::N,сила,gievrrudahka
2883,Stärke::N,сила,gievrrodus
2884,Stärke::N,сила,veahka
2885,Stärke::N,сила,vuoibmi
2886,Stärke::N,сила,viek'sâvuotâ
2887,Stärke::N,сила,viõkk
2888,Stärke::N,сила,са̄м
2889,Stärke::N,сила,вӣгк
2890,Gesundheit::N,здоров’я,healsoe
2891,Gesundheit::N,здоров’я,starne
2892,Gesundheit::N,здоров’я,hælsso
2893,Gesundheit::N,здоров’я,varresvuohta
2894,Gesundheit::N,здоров’я,dearvvasvuohta
2895,Gesundheit::N,здоров’я,tie'rvâsvuotâ
2896,Gesundheit::N,здоров’я,tiõrvâsvuõtt
2897,Gesundheit::N,здоров’я,тӣрвасвӯдт
2898,Krankheit::N,хвороба,skïemtjelasse
2899,Krankheit::N,хвороба,skihpudahka
2900,Krankheit::N,хвороба,dávdda
2901,Krankheit::N,хвороба,vihke
2902,Krankheit::N,хвороба,dávda
2903,Krankheit::N,хвороба,tavdâ
2904,Krankheit::N,хвороба,puá'cuvuotâ
2905,Krankheit::N,хвороба,kõpp
2906,Krankheit::N,хвороба,puõccmoš
2907,Krankheit::N,хвороба,кэ̄бп
2908,Schmerz::N,біль,haerhpie
2909,Schmerz::N,біль,bávtjas
2910,Schmerz::N,біль,bávčča
2911,Schmerz::N,біль,tuške
2912,Schmerz::N,біль,poovčâs
2913,Schmerz::N,біль,tå´sǩǩ
2914,Schmerz::N,біль,кэ̄бп
2915,Wunde::N,рана,saejrie
2916,Wunde::N,рана,hávve
2917,Wunde::N,рана,hávvi
2918,Wunde::N,рана,hävvi
2919,Wunde::N,рана,hää´vv
2920,Wunde::N,рана,ра̄ӊӊҍ
2921,Fieber::N,гарячка,vaejlie
2922,Fieber::N,гарячка,fiebar
2923,Fieber::N,гарячка,báhkkadávda
2924,Fieber::N,гарячка,žaar
2925,Fieber::N,гарячка,жоарр
2926,Arznei::N,ліки,daalhkesh
2927,Arznei::N,ліки,dálkas
2928,Arznei::N,ліки,dálkkas
2929,Arznei::N,ліки,taalhâs
2930,Arznei::N,ліки,lekittâs
2931,Arznei::N,ліки,taalkâs
2932,Arznei::N,ліки,лоаддв
2933,Brücke::N,міст,pruvvie
2934,Brücke::N,міст,råvve
2935,Brücke::N,міст,šaldi
2936,Brücke::N,міст,šalde
2937,Brücke::N,міст,mostt
2938,Brücke::N,міст,мо̄сст
2939,Brunnen::N,колодязь,prutnie
2940,Brunnen::N,колодязь,ruddne
2941,Brunnen::N,колодязь,gáivo
2942,Brunnen::N,колодязь,káivu
2943,Brunnen::N,колодязь,käivv
2944,Brunnen::N,колодязь,ка̄ййв
2945,Weide::N,пасовище,gåatome
2946,Weide::N,пасовище,guohtom
2947,Weide::N,пасовище,guohtun
2948,Weide::N,пасовище,kuátu
2949,Weide::N,пасовище,luátu
2950,Weide::N,пасовище,та̄нтар
2951,Pfad::N,стежка,baalka
2952,Pfad::N,стежка,bálges
2953,Pfad::N,стежка,bálggis
2954,Pfad::N,стежка,päälgis
2955,Pfad::N,стежка,pää´ljes
2956,Pfad::N,стежка,поалкас
2957,Weg::N,шлях,geajnoe
2958,Weg::N,шлях,gæjnno
2959,Weg::N,шлях,væddja
2960,Weg::N,шлях,geaidnu
2961,Weg::N,шлях,luod'dâ
2962,Weg::N,шлях,čuâǥǥas
2963,Weg::N,шлях,чуэкас
2964,Weg::N,дорога,geajnoe
2965,Weg::N,дорога,gæjnno
2966,Weg::N,дорога,væddja
2967,Weg::N,дорога,geaidnu
2968,Weg::N,дорога,luod'dâ
2969,Weg::N,дорога,čuâǥǥas
2970,Weg::N,дорога,чуэкас
2971,Straße::N,вулиця,geajnoe
2972,Straße::N,вулиця,joene
2973,Straße::N,вулиця,gahttun
2974,Straße::N,вулиця,geaidnu
2975,Straße::N,вулиця,maađij
2976,Straße::N,вулиця,uu´lec
2977,Straße::N,вулиця,чуэкас
2978,Dorf::N,село,sïjte
2979,Dorf::N,село,bájkke
2980,Dorf::N,село,gilli
2981,Dorf::N,село,sijdâ
2982,Dorf::N,село,sijdd
2983,Dorf::N,село,сыййт
2984,Stadt::N,місто,staare
2985,Stadt::N,місто,sjeltie
2986,Stadt::N,місто,stáda
2987,Stadt::N,місто,gávpot
2988,Stadt::N,місто,kaavpug
2989,Stadt::N,місто,lâ´nn
2990,Stadt::N,місто,gåårad
2991,Stadt::N,місто,ланнҍ
2992,Brief::N,лист,prievie
2993,Brief::N,лист,girjje
2994,Brief::N,лист,reive
2995,Brief::N,лист,kirje
2996,Brief::N,лист,ǩe´rjj
2997,Brief::N,лист,кыррьй
2998,Buch::N,книга,gærja
2999,Buch::N,книга,girjje
3000,Buch::N,книга,girji
3001,Buch::N,книга,kirje
3002,Buch::N,книга,ǩe´rjj
3003,Buch::N,книга,кыррьй
3004,Buch::N,книжка,gærja
3005,Buch::N,книжка,girjje
3006,Buch::N,книжка,girji
3007,Buch::N,книжка,kirje
3008,Buch::N,книжка,ǩe´rjj
3009,Buch::N,книжка,кыррьй
3010,Buchstabe::N,буква,baakoe
3011,Buchstabe::N,буква,bokstávva
3012,Buchstabe::N,буква,bustávva
3013,Buchstabe::N,буква,puustav
3014,Buchstabe::N,буква,bukva
3015,Buchstabe::N,буква,буква
3016,Buchstabe::N,літера,baakoe
3017,Buchstabe::N,літера,bokstávva
3018,Buchstabe::N,літера,bustávva
3019,Buchstabe::N,літера,puustav
3020,Buchstabe::N,літера,bukva
3021,Buchstabe::N,літера,буква
3022,Zeitung::N,газета,plaerie
3023,Zeitung::N,газета,avijssa
3024,Zeitung::N,газета,bláđđi
3025,Zeitung::N,газета,aavis
3026,Zeitung::N,газета,listt
3027,Zeitung::N,газета,ga´zaat
3028,Zeitung::N,газета,газет
3029,Leben::N,життя,hïegke
3030,Leben::N,життя,hægga
3031,Leben::N,життя,iellem
3032,Leben::N,життя,viessom
3033,Leben::N,життя,eallin
3034,Leben::N,життя,eellim
3035,Leben::N,життя,jie´llem
3036,Leben::N,життя,я̄лл
3037,Tod::N,смерть,jaame
3038,Tod::N,смерть,jábmem
3039,Tod::N,смерть,jápmin
3040,Tod::N,смерть,jäämmim
3041,Tod::N,смерть,så´rmm
3042,Tod::N,смерть,jää´mmem
3043,Tod::N,смерть,соаррьм
3044,Grab::N,могила,gaelmie
3045,Grab::N,могила,ráhpo
3046,Grab::N,могила,hávdde
3047,Grab::N,могила,hávdi
3048,Grab::N,могила,hävdi
3049,Grab::N,могила,äu´dd
3050,Grab::N,могила,ка̄лльм
3051,Kirche::N,церква,gærhkoe
3052,Kirche::N,церква,girkko
3053,Kirche::N,церква,girku
3054,Kirche::N,церква,kirkko
3055,Kirche::N,церква,ceerkav
3056,Kirche::N,церква,цэ̄ркав
3057,Sünde::N,гріх,sådtoe
3058,Sünde::N,гріх,suddo
3059,Sünde::N,гріх,suddu
3060,Sünde::N,гріх,suddo
3061,Sünde::N,гріх,reä´ǩ'ǩ
3062,Gott::N,бог,jupmele
3063,Gott::N,бог,jubmel
3064,Gott::N,бог,ipmil
3065,Gott::N,бог,immeel
3066,Gott::N,бог,e´mmel
3067,Gott::N,бог,иммель
3068,Arbeiter::N,робітник,barkije
3069,Arbeiter::N,робітник,barggoulmusj
3070,Arbeiter::N,робітник,bargi
3071,Arbeiter::N,робітник,pargee
3072,Arbeiter::N,робітник,reâugglaž
3073,Arbeiter::N,робітник,лыххкэй
3074,Chef::N,хазяїн,åvtehke
3075,Chef::N,хазяїн,oajvve
3076,Chef::N,хазяїн,hoavda
3077,Chef::N,хазяїн,hovdâ
3078,Chef::N,хазяїн,uái'vi
3079,Chef::N,хазяїн,ä´ttem
3080,Chef::N,хазяїн,vuei´vvooumaž
3081,Chef::N,хазяїн,выгкэй
3082,Chef::N,хазяїн,вӯййкьей
3083,Chef::N,хазяїн,вуэййв
3084,Meister::N,умілець,ööhpehtæjja
3085,Meister::N,умілець,åhpadiddje
3086,Meister::N,умілець,čeahppi
3087,Meister::N,умілець,meašttir
3088,Meister::N,умілець,miäš'tár
3089,Meister::N,умілець,määstär
3090,Meister::N,умілець,че̄ххьп
3091,Arzt::N,лікар,dåaktere
3092,Arzt::N,лікар,dåktår
3093,Arzt::N,лікар,dálkudiddje
3094,Arzt::N,лікар,doavttir
3095,Arzt::N,лікар,tuáh'tár
3096,Arzt::N,лікар,dåhttar
3097,Arzt::N,лікар,лыххцэй
3098,Lehrer::N,вчитель,lohkehtæjja
3099,Lehrer::N,вчитель,skåvlik
3100,Lehrer::N,вчитель,åjpadiddje
3101,Lehrer::N,вчитель,oahpaheaddji
3102,Lehrer::N,вчитель,máttááttijjee
3103,Lehrer::N,вчитель,u´čtee´l
3104,Lehrer::N,вчитель,mätt'teei
3105,Lehrer::N,вчитель,уххцэй
3106,Geld::N,гроші,vierhtie
3107,Geld::N,гроші,ruhta
3108,Geld::N,гроші,biednik
3109,Geld::N,гроші,ruhta
3110,Geld::N,гроші,ruttâ
3111,Geld::N,гроші,teä´ǧ'ǧ
3112,Geld::N,гроші,те̄ӈӈьк
3113,Geschäft::N,заняття,åesie
3114,Geschäft::N,заняття,oases
3115,Geschäft::N,заняття,gávpi
3116,Geschäft::N,заняття,kävppi
3117,Geschäft::N,заняття,haandâl
3118,Geschäft::N,заняття,kaupp
3119,Geschäft::N,заняття,ро̄бэт
3120,Laden::N,магазин,bovre
3121,Laden::N,магазин,oases
3122,Laden::N,магазин,rámbuvdda
3123,Laden::N,магазин,gávpi
3124,Laden::N,магазин,puvdâ
3125,Laden::N,магазин,kävppi
3126,Laden::N,магазин,kaupp
3127,Laden::N,магазин,ла̄ффьк
3128,Laden::N,крамниця,bovre
3129,Laden::N,крамниця,oases
3130,Laden::N,крамниця,rámbuvdda
3131,Laden::N,крамниця,gávpi
3132,Laden::N,крамниця,puvdâ
3133,Laden::N,крамниця,kävppi
3134,Laden::N,крамниця,kaupp
3135,Laden::N,крамниця,ла̄ффьк
3136,Preis::N,ціна,åasa
3137,Preis::N,ціна,hadde
3138,Preis::N,ціна,haddi
3139,Preis::N,ціна,hadde
3140,Preis::N,ціна,hâ´dd
3141,Preis::N,ціна,а̄ррв
3142,Ware::N,товар,vaaroe
3143,Ware::N,товар,várro
3144,Ware::N,товар,gálvvo
3145,Ware::N,товар,gálvu
3146,Ware::N,товар,kálvu
3147,Ware::N,товар,täävvir
3148,Ware::N,товар,kälvv
3149,Ware::N,товар,tä´vver
3150,Ware::N,товар,та̄вяр
3151,Nutzen::N,вигода,aevhkie
3152,Nutzen::N,вигода,ávkke
3153,Nutzen::N,вигода,ávki
3154,Nutzen::N,вигода,ävkki
3155,Nutzen::N,вигода,äu´ǩǩ
3156,Nutzen::N,вигода,то̄ӆӆк 
3157,Nutzen::N,користь,aevhkie
3158,Nutzen::N,користь,ávkke
3159,Nutzen::N,користь,ávki
3160,Nutzen::N,користь,ävkki
3161,Nutzen::N,користь,äu´ǩǩ
3162,Nutzen::N,користь,то̄ӆӆк 
3163,Reichtum::N,багатство,ræjhkoesvoete
3164,Reichtum::N,багатство,boanndudahka
3165,Reichtum::N,багатство,rikkisvuohta
3166,Reichtum::N,багатство,riggodat
3167,Reichtum::N,багатство,riggodâh
3168,Reichtum::N,багатство,ree´ǧǧesvuõtt
3169,Reichtum::N,багатство,ва̄птэквӯдт
3170,Welt::N,світ,veartene
3171,Welt::N,світ,værált
3172,Welt::N,світ,ilmme
3173,Welt::N,світ,máilbmi
3174,Welt::N,світ,maailm
3175,Welt::N,світ,maai´lm
3176,Welt::N,світ,jânnamkå´dd
3177,Welt::N,світ,э̄ллманнт
3178,Land::N,країна,laante
3179,Land::N,країна,eatneme
3180,Land::N,країна,lánnda
3181,Land::N,країна,eanan
3182,Land::N,країна,eennâm
3183,Land::N,країна,mädd
3184,Land::N,країна,jânnam
3185,Land::N,країна,ланнҍ
3186,Land::N,країна,е̄ммьне
3187,Staat::N,держава,staate
3188,Staat::N,держава,stáhtta
3189,Staat::N,держава,rijkka
3190,Staat::N,держава,stáhta
3191,Staat::N,держава,staatâ
3192,Staat::N,держава,riikk
3193,Staat::N,держава,ланнҍ
3194,Staat::N,держава,государствэ
3195,König::N,король,gånka
3196,König::N,король,gånågis
3197,König::N,король,gonagas
3198,König::N,король,kunâgâs
3199,König::N,король,caarr
3200,König::N,король,koonǥõs
3201,König::N,король,цоарр
3202,Macht::N,влада,faamoe
3203,Macht::N,влада,fábmo
3204,Macht::N,влада,fábmogisvuohta
3205,Macht::N,влада,fápmu
3206,Macht::N,влада,väldi
3207,Macht::N,влада,vä´ldd
3208,Macht::N,влада,воаллт
3209,Grenze::N,кордон,raajoe
3210,Grenze::N,кордон,rádjá
3211,Grenze::N,кордон,mierre
3212,Grenze::N,кордон,rádji
3213,Grenze::N,кордон,rääji
3214,Grenze::N,кордон,raajj
3215,Grenze::N,кордон,ре̄ввьн
3216,Krieg::N,війна,dåara
3217,Krieg::N,війна,soahte
3218,Krieg::N,війна,soahti
3219,Krieg::N,війна,suáti
3220,Krieg::N,війна,väi´nn
3221,Krieg::N,війна,туарр
3222,Feind::N,ворог,gertele
3223,Feind::N,ворог,vasjulasj
3224,Feind::N,ворог,vašálaš
3225,Feind::N,ворог,vajalâš
3226,Feind::N,ворог,vâjjeeja
3227,Feind::N,ворог,вэресь
3228,Gewalt::N,насильство,vahágahttem
3229,Gewalt::N,насильство,veahkaváldi
3230,Gewalt::N,насильство,vie'hâväldi
3231,Gewalt::N,насильство,pâ´elviõkk
3232,Gewalt::N,насильство,вӣгк
3233,Kampf::N,бій,gæmhpome
3234,Kampf::N,бій,doarro
3235,Kampf::N,бій,oajbbom
3236,Kampf::N,бій,rahtjamus
3237,Kampf::N,бій,doarru
3238,Kampf::N,бій,vuostelasvuohta
3239,Kampf::N,бій,tuáṛi
3240,Kampf::N,бій,tuärrmõš
3241,Kampf::N,бій,вуаййпмушш
3242,Kampf::N,боротьба,gæmhpome
3243,Kampf::N,боротьба,doarro
3244,Kampf::N,боротьба,oajbbom
3245,Kampf::N,боротьба,rahtjamus
3246,Kampf::N,боротьба,doarru
3247,Kampf::N,боротьба,vuostelasvuohta
3248,Kampf::N,боротьба,tuáṛi
3249,Kampf::N,боротьба,tuärrmõš
3250,Kampf::N,боротьба,вуаййпмушш
3251,Bogen[Waffe]::N,лук,joeksi
3252,Bogen[Waffe]::N,лук,juoksa
3253,Bogen[Waffe]::N,лук,dávgi
3254,Bogen[Waffe]::N,лук,tävgi
3255,Bogen[Waffe]::N,лук,johss
3256,Bogen[Waffe]::N,лук,ю̄ккс
3257,Pfeil::N,стріла,njoele
3258,Pfeil::N,стріла,sådde
3259,Pfeil::N,стріла,njuolla
3260,Pfeil::N,стріла,njuolla
3261,Pfeil::N,стріла,njuoḷâ
3262,Pfeil::N,стріла,njuõll
3263,Pfeil::N,стріла,ню̄лл
3264,Gewehr::N,рушниця,röövre
3265,Gewehr::N,рушниця,birsso
3266,Gewehr::N,рушниця,bissu
3267,Gewehr::N,рушниця,pisso
3268,Gewehr::N,рушниця,pess
3269,Gewehr::N,рушниця,пысс
3270,Gewehr::N,гвинтівка,röövre
3271,Gewehr::N,гвинтівка,birsso
3272,Gewehr::N,гвинтівка,bissu
3273,Gewehr::N,гвинтівка,pisso
3274,Gewehr::N,гвинтівка,pess
3275,Gewehr::N,гвинтівка,пысс
3276,Fehler::N,помилка,fiejlie
3277,Fehler::N,помилка,vihke
3278,Fehler::N,помилка,boastovuohta
3279,Fehler::N,помилка,vihki
3280,Fehler::N,помилка,vearri
3281,Fehler::N,помилка,vahe
3282,Fehler::N,помилка,feilâ
3283,Fehler::N,помилка,vie´rr
3284,Fehler::N,помилка,се̄гкь
3285,Fehler::N,помилка,ся̄гкнэхк
