,Concept_ID,hu,se
2359,Reihe::N,sor,raajroe
2360,Reihe::N,sor,rájddo
2361,Reihe::N,sor,gurgadas
2362,Reihe::N,sor,kuáḷus
2363,Reihe::N,sor,riâd'd
2364,Reihe::N,sor,по̄ллт
2365,Boot::N,csónak,vïnhtse
2366,Boot::N,csónak,vanás
2367,Boot::N,csónak,vanntsa
2368,Boot::N,csónak,fanas
2369,Boot::N,csónak,voonâs
2370,Boot::N,csónak,käärbis
2371,Boot::N,csónak,võõnâs
2372,Boot::N,csónak,вэнс
2373,Ruder::N,evező,aajroe
2374,Ruder::N,evező,ájrro
2375,Ruder::N,evező,áiru
2376,Ruder::N,evező,áiru
2377,Ruder::N,evező,äirr
2378,Ruder::N,evező,а̄ррьй
2379,Schlitten::N,szánkó,slærra
2380,Schlitten::N,szánkó,tjïelhke
2381,Schlitten::N,szánkó,gieris
2382,Schlitten::N,szánkó,tjielkká
2383,Schlitten::N,szánkó,gielká
2384,Schlitten::N,szánkó,kiäl'kká
2385,Schlitten::N,szánkó,saan
2386,Schlitten::N,szánkó,ǩeâlkk
2387,Schlitten::N,szánkó,со̄а̄н
2388,Ski::N,sí,treavka
2389,Ski::N,sí,sabek
2390,Ski::N,sí,sabet
2391,Ski::N,sí,saaveeh
2392,Ski::N,sí,koolâs
2393,Ski::N,sí,коаллас
2394,Ski::N,sí,са̄вехь
2395,Lagerfeuer::N,tábortűz,dålle
2396,Lagerfeuer::N,tábortűz,sajijdållå
2397,Lagerfeuer::N,tábortűz,dolla
2398,Lagerfeuer::N,tábortűz,tullâ
2399,Lagerfeuer::N,tábortűz,toll
2400,Lagerfeuer::N,tábortűz,то̄лл
2401,Last::N,teher,maajsoe
2402,Last::N,teher,noade
2403,Last::N,teher,guorbmi
2404,Last::N,teher,kye'rmi
2405,Last::N,teher,nue´đđ
2406,Last::N,teher,kue´rmm
2407,Last::N,teher,нуэдът
2408,Gang::N,járás,vaedtseme
2409,Gang::N,járás,mannulahka
2410,Gang::N,járás,johtu
2411,Gang::N,járás,jotteem
2412,Gang::N,járás,joto
2413,Gang::N,járás,jäl'lmõš
2414,Gang::N,járás,ёадтмушш
2415,Gang::N,járás,ёадтҌмушш
2416,Schritt::N,lépés,sïlle
2417,Schritt::N,lépés,lávkke
2418,Schritt::N,lépés,lávki
2419,Schritt::N,lépés,lävkki
2420,Schritt::N,lépés,läu´ǩǩ
2421,Schritt::N,lépés,ла̄ффьк
2422,Norden::N,észak,noerhte
2423,Norden::N,észak,nuortta
2424,Norden::N,észak,davvi
2425,Norden::N,észak,taṿe
2426,Norden::N,észak,tâ´vv
2427,Norden::N,észak,таввял
2428,Süden::N,dél,åarjel
2429,Süden::N,dél,oarjje
2430,Süden::N,dél,lulli
2431,Süden::N,dél,mäddi
2432,Süden::N,dél,kesipieg'gâ
2433,Süden::N,dél,saujj
2434,Süden::N,dél,со̄а̄ййв
2435,Westen::N,nyugat,jillie
2436,Westen::N,nyugat,alle
2437,Westen::N,nyugat,oarji
2438,Westen::N,nyugat,uár'ji
2439,Westen::N,nyugat,viõstâr
2440,Westen::N,nyugat,вуэрьял
2441,Osten::N,kelet,luvlie
2442,Osten::N,kelet,lulle
2443,Osten::N,kelet,nuorta
2444,Osten::N,kelet,nuor'ttâ
2445,Osten::N,kelet,nuõrti
2446,Osten::N,kelet,нуҏҏьт
2447,Holz::N,fa,moere
2448,Holz::N,fa,muorra
2449,Holz::N,fa,muorra
2450,Holz::N,fa,muoṛâ
2451,Holz::N,fa,muõrr
2452,Holz::N,fa,мӯрр
2453,Brett::N,deszka,fealloe
2454,Brett::N,deszka,fiello
2455,Brett::N,deszka,lávdi
2456,Brett::N,deszka,lyev'di
2457,Brett::N,deszka,lu´vdd
2458,Brett::N,deszka,лаййт
2459,Platte::N,lap,spaagkoe
2460,Platte::N,lap,skierro
2461,Platte::N,lap,skearru
2462,Platte::N,lap,ráptu
2463,Platte::N,lap,ка̄ррьт
2464,Platte::N,lemez,spaagkoe
2465,Platte::N,lemez,skierro
2466,Platte::N,lemez,skearru
2467,Platte::N,lemez,ráptu
2468,Platte::N,lemez,ка̄ррьт
2469,Stütze::N,támasz,dovtege
2470,Stütze::N,támasz,dåarjege
2471,Stütze::N,támasz,tsagge
2472,Stütze::N,támasz,nihta
2473,Stütze::N,támasz,duvdda
2474,Stütze::N,támasz,caggi
2475,Stütze::N,támasz,cagge
2476,Stütze::N,támasz,cõgldõk
2477,Stütze::N,támasz,стуэлльп
2478,Stütze::N,támaszték,dovtege
2479,Stütze::N,támaszték,dåarjege
2480,Stütze::N,támaszték,tsagge
2481,Stütze::N,támaszték,nihta
2482,Stütze::N,támaszték,duvdda
2483,Stütze::N,támaszték,caggi
2484,Stütze::N,támaszték,cagge
2485,Stütze::N,támaszték,cõgldõk
2486,Stütze::N,támaszték,стуэлльп
2487,Stange::N,rúd,staavra
2488,Stange::N,rúd,stággo
2489,Stange::N,rúd,hålggå
2490,Stange::N,rúd,stávrá
2491,Stange::N,rúd,stággu
2492,Stange::N,rúd,čuálgui
2493,Stange::N,rúd,kaŋgg
2494,Stange::N,rúd,кэ̄ллт
2495,Stange::N,rúd,пе̄лльк
2496,Stange::N,pózna,staavra
2497,Stange::N,pózna,stággo
2498,Stange::N,pózna,hålggå
2499,Stange::N,pózna,stávrá
2500,Stange::N,pózna,stággu
2501,Stange::N,pózna,čuálgui
2502,Stange::N,pózna,kaŋgg
2503,Stange::N,pózna,кэ̄ллт
2504,Stange::N,pózna,пе̄лльк
2505,Stock::N,pálca,galte
2506,Stock::N,pálca,klåbpoe
2507,Stock::N,pálca,soabbe
2508,Stock::N,pálca,soabbi
2509,Stock::N,pálca,suáb'bi
2510,Stock::N,pálca,suä´b'b
2511,Stock::N,pálca,суэммьп
2512,Stab::N,bot,klaahka
2513,Stab::N,bot,soabbe
2514,Stab::N,bot,soabbi
2515,Stab::N,bot,suáb'bi
2516,Stab::N,bot,suä´b'b
2517,Stab::N,bot,суэммьп
2518,Rohr::N,cső,gïrse
2519,Rohr::N,cső,båhttså
2520,Rohr::N,cső,bohcci
2521,Rohr::N,cső,poccee
2522,Rohr::N,cső,puu´lčiǩ
2523,Rohr::N,cső,туррьп
2524,Haus::N,ház,ståapoe
2525,Haus::N,ház,goahte
2526,Haus::N,ház,stohpu
2527,Haus::N,ház,tááḷu
2528,Haus::N,ház,tääll
2529,Haus::N,ház,пэ̄ҏҏт
2530,Heim::N,otthon,hïejme
2531,Heim::N,otthon,viesso
2532,Heim::N,otthon,ruoktu
2533,Heim::N,otthon,päikki
2534,Heim::N,otthon,päi´ǩǩ
2535,Heim::N,otthon,пэ̄ҏҏт
2536,Ofen::N,kályha,vuebnie
2537,Ofen::N,kályha,vuodná
2538,Ofen::N,kályha,vuobnne
2539,Ofen::N,kályha,uvdna
2540,Ofen::N,kályha,uvnâ
2541,Ofen::N,kályha,ǩiiuǥân
2542,Ofen::N,kályha,пе̄ххц
2543,Ofen::N,kályha,кыввкан
2544,Fußboden::N,padló,guelpie
2545,Fußboden::N,padló,guolbbe
2546,Fußboden::N,padló,láhtti
2547,Fußboden::N,padló,šalde
2548,Fußboden::N,padló,šâ´ldd
2549,Fußboden::N,padló,шалльт
2550,Tisch::N,asztal,buertie
2551,Tisch::N,asztal,bievdde
2552,Tisch::N,asztal,beavdi
2553,Tisch::N,asztal,pevdi
2554,Tisch::N,asztal,på´rdd
2555,Tisch::N,asztal,stue´ll
2556,Tisch::N,asztal,туэлль
2557,Stuhl::N,szék,stovle
2558,Stuhl::N,szék,ståvllå
2559,Stuhl::N,szék,stuollu
2560,Stuhl::N,szék,stovli
2561,Stuhl::N,szék,stuu´l
2562,Stuhl::N,szék,стула
2563,Wiege::N,bölcső,gïerhkeme
2564,Wiege::N,bölcső,vuoggo
2565,Wiege::N,bölcső,geaŧŧu
2566,Wiege::N,bölcső,geaktu
2567,Wiege::N,bölcső,gietkka
2568,Wiege::N,bölcső,kiäh'tu
2569,Wiege::N,bölcső,vogga
2570,Wiege::N,bölcső,кӣткэм
2571,Bett::N,ágy,seangkoe
2572,Bett::N,ágy,sæŋŋga
2573,Bett::N,ágy,seaŋga
2574,Bett::N,ágy,seŋgâ
2575,Bett::N,ágy,sââ´jj
2576,Bett::N,ágy,вуэдтӭмсайй
2577,Regal::N,polc,hælla
2578,Regal::N,polc,hilldo
2579,Regal::N,polc,hildu
2580,Regal::N,polc,ildee
2581,Regal::N,polc,i´lddi
2582,Regal::N,polc,ылльтэ
2583,Regal::N,állvány,hælla
2584,Regal::N,állvány,hilldo
2585,Regal::N,állvány,hildu
2586,Regal::N,állvány,ildee
2587,Regal::N,állvány,i´lddi
2588,Regal::N,állvány,ылльтэ
2589,Kiste::N,láda,aeskie
2590,Kiste::N,láda,kássa
2591,Kiste::N,láda,kássa
2592,Kiste::N,láda,árkku
2593,Kiste::N,láda,ču´ǩǩ
2594,Kiste::N,láda,чуххьк
2595,Fenster::N,ablak,klaase
2596,Fenster::N,ablak,vinndek
2597,Fenster::N,ablak,láse
2598,Fenster::N,ablak,laasâ
2599,Fenster::N,ablak,ikkân
2600,Fenster::N,ablak,эххкан
2601,Tür::N,ajtó,okse
2602,Tür::N,ajtó,uksa
2603,Tür::N,ajtó,uksa
2604,Tür::N,ajtó,uksâ
2605,Tür::N,ajtó,uhss
2606,Tür::N,ajtó,уккс
2607,Tor::N,kapu,okse
2608,Tor::N,kapu,pårttå
2609,Tor::N,kapu,uksa
2610,Tor::N,kapu,poarta
2611,Tor::N,kapu,porttâ
2612,Tor::N,kapu,uustõk
2613,Tor::N,kapu,čuâlluhss
2614,Tor::N,kapu,уккс
2615,Zaun::N,kerítés,haakene
2616,Zaun::N,kerítés,jerra
2617,Zaun::N,kerítés,gárdde
2618,Zaun::N,kerítés,áidi
2619,Zaun::N,kerítés,äiđi
2620,Zaun::N,kerítés,äidd
2621,Zaun::N,kerítés,čuâll
2622,Zaun::N,kerítés,а̄ййт
2623,Dach::N,tető,rehpie
2624,Dach::N,tető,dæhkko
2625,Dach::N,tető,gáhttu
2626,Dach::N,tető,káttu
2627,Dach::N,tető,laakk
2628,Dach::N,tető,пэ̄ҏҏтэ̄ля
2629,Dach::N,tető,кры̄ша
2630,Leiter::N,létra,raajtere
2631,Leiter::N,létra,tjajmos
2632,Leiter::N,létra,boagos
2633,Leiter::N,létra,ráidalas
2634,Leiter::N,létra,raidlâs
2635,Leiter::N,létra,лествец
2636,Besen::N,seprű,saehpie
2637,Besen::N,seprű,gaerpene
2638,Besen::N,seprű,njáman
2639,Besen::N,seprű,luvdá
2640,Besen::N,seprű,luvdá
2641,Besen::N,seprű,västt
2642,Besen::N,seprű,ва̄сст
2643,Spaten::N,ásó,gåajvoe
2644,Spaten::N,ásó,spádá
2645,Spaten::N,ásó,goajvvo
2646,Spaten::N,ásó,goaivu
2647,Spaten::N,ásó,kuái'vu
2648,Spaten::N,ásó,kuäivv
2649,Spaten::N,ásó,куаййв
2650,Schaufel::N,lapát,gåajvoe
2651,Schaufel::N,lapát,gåjvun
2652,Schaufel::N,lapát,goajvvo
2653,Schaufel::N,lapát,goaivu
2654,Schaufel::N,lapát,kuái'vu
2655,Schaufel::N,lapát,kuäivv
2656,Schaufel::N,lapát,куаййв
2657,Gabel::N,villa,tjåagka
2658,Gabel::N,villa,gáffil
2659,Gabel::N,villa,káffal
2660,Gabel::N,villa,kaahvâl
2661,Gabel::N,villa,velkk
2662,Gabel::N,villa,а̄лльс
2663,Löffel::N,kanál,buste
2664,Löffel::N,kanál,bassti
2665,Löffel::N,kanál,baste
2666,Löffel::N,kanál,pastem
2667,Löffel::N,kanál,pâ´sttem
2668,Löffel::N,kanál,пасьтэмь
2669,Messer::N,kés,nejpie
2670,Messer::N,kés,nijbbe
2671,Messer::N,kés,niibi
2672,Messer::N,kés,nijbe
2673,Messer::N,kés,nei´bb
2674,Messer::N,kés,ныййп
2675,Nagel::N,szeg,spæjhkere
2676,Nagel::N,szeg,spiger
2677,Nagel::N,szeg,návlle
2678,Nagel::N,szeg,spiikkár
2679,Nagel::N,szeg,spijkkár
2680,Nagel::N,szeg,näu´ll
2681,Nagel::N,szeg,на̄ввьл
2682,Netz::N,háló,viermie
2683,Netz::N,háló,viermme
2684,Netz::N,háló,næhtta
2685,Netz::N,háló,fierbmi
2686,Netz::N,háló,viermi
2687,Netz::N,háló,säi´mm
2688,Netz::N,háló,нӯжхьт
2689,Haken::N,kampó,kruehkie
2690,Haken::N,kampó,ruohkke
2691,Haken::N,kampó,vagge
2692,Haken::N,kampó,roahkki
2693,Haken::N,kampó,faggi
2694,Haken::N,kampó,kuák'ki
2695,Haken::N,kampó,kuä´ǩ'ǩ
2696,Haken::N,kampó,ва̄ӈӈк
2697,Haken::N,kampó,куэххьк
2698,Griff::N,nyél,rehpie
2699,Griff::N,nyél,taatje
2700,Griff::N,nyél,gavlla
2701,Griff::N,nyél,guottáldahka
2702,Griff::N,nyél,geavja
2703,Griff::N,nyél,novdâ
2704,Griff::N,nyél,nõđđ
2705,Griff::N,nyél,kå´ǧǧ
2706,Griff::N,nyél,нэ̄дт
2707,Griff::N,fogantyú,rehpie
2708,Griff::N,fogantyú,taatje
2709,Griff::N,fogantyú,gavlla
2710,Griff::N,fogantyú,guottáldahka
2711,Griff::N,fogantyú,geavja
2712,Griff::N,fogantyú,novdâ
2713,Griff::N,fogantyú,nõđđ
2714,Griff::N,fogantyú,kå´ǧǧ
2715,Griff::N,fogantyú,нэ̄дт
2716,Schloss::N,zár,laesie
2717,Schloss::N,zár,lássa
2718,Schloss::N,zár,lohkka
2719,Schloss::N,zár,lukkâ
2720,Schloss::N,zár,lokk
2721,Schloss::N,zár,ло̄ххк
2722,Bild::N,kép,guvvie
2723,Bild::N,kép,gåvvå
2724,Bild::N,kép,govva
2725,Bild::N,kép,koṿe
2726,Bild::N,kép,kartt
2727,Bild::N,kép,картина
2728,Figur::N,alak,guvvie
2729,Figur::N,alak,gåvos
2730,Figur::N,alak,figuvrra
2731,Figur::N,alak,figuvra
2732,Figur::N,alak,kovos
2733,Figur::N,alak,kuâŋas
2734,Puppe::N,bábu,dåahka
2735,Puppe::N,bábu,dåhkko
2736,Puppe::N,bábu,doahkko
2737,Puppe::N,bábu,dohkká
2738,Puppe::N,bábu,duhkká
2739,Puppe::N,bábu,kuuhlaž
2740,Puppe::N,bábu,кукла
2741,Beutel::N,zacskó,voessetje
2742,Beutel::N,zacskó,påvsså
2743,Beutel::N,zacskó,seahkaš
2744,Beutel::N,zacskó,bursa
2745,Beutel::N,zacskó,guhkkár
2746,Beutel::N,zacskó,čooṿâs
2747,Beutel::N,zacskó,siâk'k
2748,Beutel::N,zacskó,kå´ššel
2749,Beutel::N,zacskó,ве̄ҏҏц
2750,Bündel::N,köteg,paantje
2751,Bündel::N,köteg,buduk
2752,Bündel::N,köteg,gurppe
2753,Bündel::N,köteg,gihppu
2754,Bündel::N,köteg,kiäs'tu
2755,Bündel::N,köteg,šnâpp
2756,Bündel::N,köteg,пуччк
2757,Tasche::N,táska,veaskoe
2758,Tasche::N,táska,væssko
2759,Tasche::N,táska,lávkka
2760,Tasche::N,táska,lávka
2761,Tasche::N,táska,seahkka
2762,Tasche::N,táska,lavkkâ
2763,Tasche::N,táska,laukk
2764,Tasche::N,táska,суӎӎьк
2765,Tasche::N,táska,ло̄а̄ффк
2766,Eimer::N,vödör,bæhtoe
2767,Eimer::N,vödör,skiello
2768,Eimer::N,vödör,skállu
2769,Eimer::N,vödör,eebir
2770,Eimer::N,vödör,skääll
2771,Eimer::N,vödör,е̄мьперь
2772,Deckel::N,fedő,luehkie
2773,Deckel::N,fedő,låhkke
2774,Deckel::N,fedő,lohkki
2775,Deckel::N,fedő,lokke
2776,Deckel::N,fedő,lå´ǩǩ
2777,Deckel::N,fedő,ко̄а̄ххтнэсс
2778,Deckel::N,fedél,luehkie
2779,Deckel::N,fedél,låhkke
2780,Deckel::N,fedél,lohkki
2781,Deckel::N,fedél,lokke
2782,Deckel::N,fedél,lå´ǩǩ
2783,Deckel::N,fedél,ко̄а̄ххтнэсс
2784,Geschirr::N,edény,lihtie
2785,Geschirr::N,edény,lihte
2786,Geschirr::N,edény,lihtit
2787,Geschirr::N,edény,litte
2788,Geschirr::N,edény,kärldõk
2789,Geschirr::N,edény,ка̄ррь
2790,Sack::N,zsák,voesse
2791,Sack::N,zsák,vuossa
2792,Sack::N,zsák,seahkka
2793,Sack::N,zsák,sekkâ
2794,Sack::N,zsák,siâk'k
2795,Sack::N,zsák,ве̄ҏҏц
2796,Tasse::N,csésze,guksie
2797,Tasse::N,csésze,gåhppå
2798,Tasse::N,csésze,gohppu
2799,Tasse::N,csésze,pollo
2800,Tasse::N,csésze,kopp
2801,Tasse::N,csésze,на̄ххьп
2802,Topf::N,fazék,baetie
2803,Topf::N,fazék,krovhte
2804,Topf::N,fazék,rujtta
2805,Topf::N,fazék,giebbme
2806,Topf::N,fazék,báhti
2807,Topf::N,fazék,gievdni
2808,Topf::N,fazék,pääti
2809,Topf::N,fazék,kruâitt
2810,Topf::N,fazék,кӣммьн
2811,Kessel::N,üst,giebnie
2812,Kessel::N,üst,skallo
2813,Kessel::N,üst,giebbme
2814,Kessel::N,üst,gieđbmi
2815,Kessel::N,üst,kiem'ni
2816,Kessel::N,üst,ǩie´mnn
2817,Kessel::N,üst,кӣммьн
2818,Kessel::N,bogrács,giebnie
2819,Kessel::N,bogrács,skallo
2820,Kessel::N,bogrács,giebbme
2821,Kessel::N,bogrács,gieđbmi
2822,Kessel::N,bogrács,kiem'ni
2823,Kessel::N,bogrács,ǩie´mnn
2824,Kessel::N,bogrács,кӣммьн
2825,Essen::N,evés,åesie
2826,Essen::N,evés,beapmoe
2827,Essen::N,evés,biebbmo
2828,Essen::N,evés,borramuš
2829,Essen::N,evés,purrâmâš
2830,Essen::N,evés,porrmõš
2831,Essen::N,evés,по̄ррмушш
2832,Essen::N,étkezés,åesie
2833,Essen::N,étkezés,beapmoe
2834,Essen::N,étkezés,biebbmo
2835,Essen::N,étkezés,borramuš
2836,Essen::N,étkezés,purrâmâš
2837,Essen::N,étkezés,porrmõš
2838,Essen::N,étkezés,по̄ррмушш
2839,Nahrung::N,ennivaló,beapmoe
2840,Nahrung::N,ennivaló,biebbmo
2841,Nahrung::N,ennivaló,biebmu
2842,Nahrung::N,ennivaló,purrâmâš
2843,Nahrung::N,ennivaló,porrmõš
2844,Nahrung::N,ennivaló,по̄ррмушш
2845,Speise::N,étel,beapmoe
2846,Speise::N,étel,biebbmo
2847,Speise::N,étel,biebmu
2848,Speise::N,étel,määlis
2849,Speise::N,étel,aasâs
2850,Speise::N,étel,porrmõš
2851,Speise::N,étel,по̄ррмушш
2852,Fleisch::N,hús,bearkoe
2853,Fleisch::N,hús,oadtje
2854,Fleisch::N,hús,bierggo
2855,Fleisch::N,hús,biergu
2856,Fleisch::N,hús,uáž'ži
2857,Fleisch::N,hús,vuä´ǯ'ǯ
2858,Fleisch::N,hús,вуэннч
2859,Getreide::N,gabona,gernie
2860,Getreide::N,gabona,gårnne
2861,Getreide::N,gabona,gordni
2862,Getreide::N,gabona,valje
2863,Getreide::N,gabona,ле̄ййп
2864,Brei::N,pép,kraavhtse
2865,Brei::N,pép,ráktsa
2866,Brei::N,pép,buvru
2867,Brei::N,pép,suoḥâd
2868,Brei::N,pép,hutt
2869,Brei::N,pép,уххт
2870,Brei::N,kása,kraavhtse
2871,Brei::N,kása,ráktsa
2872,Brei::N,kása,buvru
2873,Brei::N,kása,suoḥâd
2874,Brei::N,kása,hutt
2875,Brei::N,kása,уххт
2876,Brot::N,kenyér,gaahkoe
2877,Brot::N,kenyér,lájbbe
2878,Brot::N,kenyér,stummpa
2879,Brot::N,kenyér,láibi
2880,Brot::N,kenyér,gáhkku
2881,Brot::N,kenyér,leibi
2882,Brot::N,kenyér,lei´bb
2883,Brot::N,kenyér,ле̄ййп
2884,Scheibe::N,szelet,snaejrie
2885,Scheibe::N,szelet,sárdde
2886,Scheibe::N,szelet,vajahas
2887,Scheibe::N,szelet,časkkis
2888,Scheibe::N,szelet,ča'skes
2889,Scheibe::N,szelet,ku´sǩǩ
2890,Scheibe::N,szelet,кусськ
2891,Fett::N,háj,buejtie
2892,Fett::N,háj,vuodja
2893,Fett::N,háj,buoidi
2894,Fett::N,háj,pyei'di
2895,Fett::N,háj,puõi´dd
2896,Fett::N,háj,пуййт
2897,Fett::N,zsír,buejtie
2898,Fett::N,zsír,vuodja
2899,Fett::N,zsír,buoidi
2900,Fett::N,zsír,pyei'di
2901,Fett::N,zsír,puõi´dd
2902,Fett::N,zsír,пуййт
2903,Butter::N,vaj,voeje
2904,Butter::N,vaj,vuodja
2905,Butter::N,vaj,vuodja
2906,Butter::N,vaj,vuojâ
2907,Butter::N,vaj,vuõjj
2908,Butter::N,vaj,вӯйй
2909,Öl::N,olaj,ålja
2910,Öl::N,olaj,ulljo
2911,Öl::N,olaj,oalljo
2912,Öl::N,olaj,olju
2913,Öl::N,olaj,oljo
2914,Öl::N,olaj,vuõjj
2915,Öl::N,olaj,вӯйй
2916,Salz::N,só,saelhtie
2917,Salz::N,só,sállte
2918,Salz::N,só,sálti
2919,Salz::N,só,sältti
2920,Salz::N,só,sä´ltt
2921,Salz::N,só,сӯлль
2922,Suppe::N,leves,joptse
2923,Suppe::N,leves,jupptsa
2924,Suppe::N,leves,málli
2925,Suppe::N,leves,määḷi
2926,Suppe::N,leves,lieṃâ
2927,Suppe::N,leves,liõmm
2928,Suppe::N,leves,лӣмм
2929,Honig::N,méz,hååneske
2930,Honig::N,méz,meda
2931,Honig::N,méz,miehta
2932,Honig::N,méz,mietâ
2933,Honig::N,méz,miõtt
2934,Honig::N,méz,мӣдт
2935,Milch::N,tej,mielhkie
2936,Milch::N,tej,mielkke
2937,Milch::N,tej,mielki
2938,Milch::N,tej,miel'kki
2939,Milch::N,tej,mie´lǩǩ
2940,Milch::N,tej,ма̄ййт
2941,Tee::N,tea,löövje
2942,Tee::N,tea,tedja
2943,Tee::N,tea,deadju
2944,Tee::N,tea,čee
2945,Tee::N,tea,teej̣â
2946,Tee::N,tea,čee
2947,Tee::N,tea,чайй
2948,Leder::N,bőr,hovre
2949,Leder::N,bőr,sassne
2950,Leder::N,bőr,náhkki
2951,Leder::N,bőr,leaira
2952,Leder::N,bőr,čevđi
2953,Leder::N,bőr,čåu´dd
2954,Leder::N,bőr,на̄ххьк
2955,Wolle::N,gyapjú,ålloe
2956,Wolle::N,gyapjú,hullo
2957,Wolle::N,gyapjú,ullu
2958,Wolle::N,gyapjú,ullo
2959,Wolle::N,gyapjú,oll
2960,Wolle::N,gyapjú,улл
2961,Stoff::N,szövet,tyjje
2962,Stoff::N,szövet,gápptás
2963,Stoff::N,szövet,stoaffa
2964,Stoff::N,szövet,ávnnas
2965,Stoff::N,szövet,käägus
2966,Stoff::N,szövet,aaunâs
2967,Stoff::N,szövet,лыййн
2968,Nadel::N,tű,naaloe
2969,Nadel::N,tű,nállo
2970,Nadel::N,tű,nállu
2971,Nadel::N,tű,nááḷu
2972,Nadel::N,tű,neu´ll
2973,Nadel::N,tű,нӣввьл
2974,Faden::N,fonál,laejkie
2975,Faden::N,fonál,hárppo
2976,Faden::N,fonál,árpu
2977,Faden::N,fonál,läigi
2978,Faden::N,fonál,lääi´j
2979,Faden::N,fonál,сӯнн
2980,Knopf::N,gomb,balhka
2981,Knopf::N,gomb,boallo
2982,Knopf::N,gomb,boallu
2983,Knopf::N,gomb,puál'lu
2984,Knopf::N,gomb,puäll
2985,Knopf::N,gomb,пуалл
2986,Knoten::N,csomó,tjoelme
2987,Knoten::N,csomó,tjuolmma
2988,Knoten::N,csomó,čuolbma
2989,Knoten::N,csomó,čuol'mâ
2990,Knoten::N,csomó,čuõlmm
2991,Knoten::N,csomó,чӯллм
2992,Farbe::N,szín,klaerie
2993,Farbe::N,szín,ivnne
2994,Farbe::N,szín,bájnno
2995,Farbe::N,szín,mola
2996,Farbe::N,szín,fearga
2997,Farbe::N,szín,maalâ
2998,Farbe::N,szín,páinu
2999,Farbe::N,szín,kälkk
3000,Farbe::N,szín,по̄а̄ййн
3001,Farbe::N,festék,klaerie
3002,Farbe::N,festék,ivnne
3003,Farbe::N,festék,bájnno
3004,Farbe::N,festék,mola
3005,Farbe::N,festék,fearga
3006,Farbe::N,festék,maalâ
3007,Farbe::N,festék,páinu
3008,Farbe::N,festék,kälkk
3009,Farbe::N,festék,по̄а̄ййн
3010,Kleidung::N,ruha,tyjje
3011,Kleidung::N,ruha,gárvvo
3012,Kleidung::N,ruha,bivttas
3013,Kleidung::N,ruha,piivtâs
3014,Kleidung::N,ruha,pivoh
3015,Kleidung::N,ruha,piiutâs
3016,Kleidung::N,ruha,о̄а̄з
3017,Kleidung::N,ruházat,tyjje
3018,Kleidung::N,ruházat,gárvvo
3019,Kleidung::N,ruházat,bivttas
3020,Kleidung::N,ruházat,piivtâs
3021,Kleidung::N,ruházat,pivoh
3022,Kleidung::N,ruházat,piiutâs
3023,Kleidung::N,ruházat,о̄а̄з
3024,Hemd::N,ing,sjåarhtoe
3025,Hemd::N,ing,skirtto
3026,Hemd::N,ing,báidi
3027,Hemd::N,ing,päiđi
3028,Hemd::N,ing,päidd
3029,Hemd::N,ing,па̄ййт
3030,Kragen::N,gallér,döörhke
3031,Kragen::N,gallér,tjiebet
3032,Kragen::N,gallér,tjehpuris
3033,Kragen::N,gallér,čeabet
3034,Kragen::N,gallér,kráva
3035,Kragen::N,gallér,siä'pulâs
3036,Kragen::N,gallér,seäp'plõs
3037,Kragen::N,gallér,ко̄а̄влас
3038,Ärmel::N,ujj,sissie
3039,Ärmel::N,ujj,sasse
3040,Ärmel::N,ujj,soadji
3041,Ärmel::N,ujj,suájá
3042,Ärmel::N,ujj,suäjj
3043,Ärmel::N,ujj,суэйй
3044,Hose::N,gatya,måvhka
3045,Hose::N,gatya,båkså
3046,Hose::N,gatya,buvssat
3047,Hose::N,gatya,puuvsah
3048,Hose::N,gatya,puus
3049,Hose::N,gatya,пукс
3050,Hose::N,gatya,ко̄а̄дтӭ
3051,Hose::N,nadrág,måvhka
3052,Hose::N,nadrág,båkså
3053,Hose::N,nadrág,buvssat
3054,Hose::N,nadrág,puuvsah
3055,Hose::N,nadrág,puus
3056,Hose::N,nadrág,пукс
3057,Hose::N,nadrág,ко̄а̄дтӭ
3058,Gürtel::N,öv,juvvie
3059,Gürtel::N,öv,beelhte
3060,Gürtel::N,öv,avve
3061,Gürtel::N,öv,getsam
3062,Gürtel::N,öv,boagán
3063,Gürtel::N,öv,pooṿij
3064,Gürtel::N,öv,puäǥǥanj
3065,Gürtel::N,öv,эвв
3066,Mütze::N,sapka,tjohpe
3067,Mütze::N,sapka,gahper
3068,Mütze::N,sapka,gahpir
3069,Mütze::N,sapka,kappeer
3070,Mütze::N,sapka,keä´p'per
3071,Mütze::N,sapka,кабперь
3072,Schuh::N,cipő,gaamege
3073,Schuh::N,cipő,gáma
3074,Schuh::N,cipő,skuovva
3075,Schuh::N,cipő,gáma
3076,Schuh::N,cipő,kaamâ
3077,Schuh::N,cipő,kaammi
3078,Schuh::N,cipő,камаша
3079,Stiefel::N,csizma,steeblege
3080,Stiefel::N,csizma,stiebil
3081,Stiefel::N,csizma,sáhpis
3082,Stiefel::N,csizma,sáppat
3083,Stiefel::N,csizma,steevvil
3084,Stiefel::N,csizma,sa´ppi
3085,Stiefel::N,csizma,са̄ххпе
3086,Ring::N,gyűrű,rïngke
3087,Ring::N,gyűrű,suormas
3088,Ring::N,gyűrű,suorpmas
3089,Ring::N,gyűrű,suormâs
3090,Ring::N,gyűrű,suõrmâs
3091,Ring::N,gyűrű,сӯрмас
3092,Band::N,szalag,baante
