,Concept_ID,se,os
3044,Ärmel::N,suäjj,дыс
3045,Ärmel::N,суэйй,дыс
3046,Hose::N,måvhka,хæлаф
3047,Hose::N,måvhka,æддаг хæлаф
3048,Hose::N,måvhka,салбар
3049,Hose::N,båkså,хæлаф
3050,Hose::N,båkså,æддаг хæлаф
3051,Hose::N,båkså,салбар
3052,Hose::N,buvssat,хæлаф
3053,Hose::N,buvssat,æддаг хæлаф
3054,Hose::N,buvssat,салбар
3055,Hose::N,puuvsah,хæлаф
3056,Hose::N,puuvsah,æддаг хæлаф
3057,Hose::N,puuvsah,салбар
3058,Hose::N,puus,хæлаф
3059,Hose::N,puus,æддаг хæлаф
3060,Hose::N,puus,салбар
3061,Hose::N,пукс,хæлаф
3062,Hose::N,пукс,æддаг хæлаф
3063,Hose::N,пукс,салбар
3064,Hose::N,ко̄а̄дтӭ,хæлаф
3065,Hose::N,ко̄а̄дтӭ,æддаг хæлаф
3066,Hose::N,ко̄а̄дтӭ,салбар
3067,Gürtel::N,juvvie,рон
3068,Gürtel::N,beelhte,рон
3069,Gürtel::N,avve,рон
3070,Gürtel::N,getsam,рон
3071,Gürtel::N,boagán,рон
3072,Gürtel::N,pooṿij,рон
3073,Gürtel::N,puäǥǥanj,рон
3074,Gürtel::N,эвв,рон
3075,Mütze::N,tjohpe,худ
3076,Mütze::N,gahper,худ
3077,Mütze::N,gahpir,худ
3078,Mütze::N,kappeer,худ
3079,Mütze::N,keä´p'per,худ
3080,Mütze::N,кабперь,худ
3081,Schuh::N,gaamege,басмахъ
3082,Schuh::N,gáma,басмахъ
3083,Schuh::N,skuovva,басмахъ
3084,Schuh::N,gáma,басмахъ
3085,Schuh::N,kaamâ,басмахъ
3086,Schuh::N,kaammi,басмахъ
3087,Schuh::N,камаша,басмахъ
3088,Stiefel::N,steeblege,цырыхъхъ
3089,Stiefel::N,stiebil,цырыхъхъ
3090,Stiefel::N,sáhpis,цырыхъхъ
3091,Stiefel::N,sáppat,цырыхъхъ
3092,Stiefel::N,steevvil,цырыхъхъ
3093,Stiefel::N,sa´ppi,цырыхъхъ
3094,Stiefel::N,са̄ххпе,цырыхъхъ
3095,Ring::N,rïngke,къухдарӕн
3096,Ring::N,suormas,къухдарӕн
3097,Ring::N,suorpmas,къухдарӕн
3098,Ring::N,suormâs,къухдарӕн
3099,Ring::N,suõrmâs,къухдарӕн
3100,Ring::N,сӯрмас,къухдарӕн
3101,Band::N,baante,лент
3102,Band::N,bádde,лент
3103,Band::N,báddi,лент
3104,Band::N,päddi,лент
3105,Band::N,liântt,лент
3106,Band::N,källre´ppiǩ,лент
3107,Band::N,ля̄ӊӊт,лент
3108,Kamm::N,gaampe,сӕрвасӕн
3109,Kamm::N,rájdam,сӕрвасӕн
3110,Kamm::N,tjåhkom,сӕрвасӕн
3111,Kamm::N,čohkun,сӕрвасӕн
3112,Kamm::N,čohhoom,сӕрвасӕн
3113,Kamm::N,čååǥǥam,сӕрвасӕн
3114,Kamm::N,чоагкь,сӕрвасӕн
3115,Spiegel::N,guelmiedahke,айдæн
3116,Spiegel::N,guelmiedahke,кæсæн
3117,Spiegel::N,spiedjil,айдæн
3118,Spiegel::N,spiedjil,кæсæн
3119,Spiegel::N,speajal,айдæн
3120,Spiegel::N,speajal,кæсæн
3121,Spiegel::N,speeijal,айдæн
3122,Spiegel::N,speeijal,кæсæн
3123,Spiegel::N,suei´mkar,айдæн
3124,Spiegel::N,suei´mkar,кæсæн
3125,Spiegel::N,кыффкэмка̄ррь,айдæн
3126,Spiegel::N,кыффкэмка̄ррь,кæсæн
3127,Spiegel::N,зе̄ркал,айдæн
3128,Spiegel::N,зе̄ркал,кæсæн
3129,Riemen::N,györtenje,гӕрз
3130,Riemen::N,rájppe,гӕрз
3131,Riemen::N,garttsa,гӕрз
3132,Riemen::N,lávži,гӕрз
3133,Riemen::N,läbži,гӕрз
3134,Riemen::N,läbǯǯ,гӕрз
3135,Riemen::N,ре̄ммь,гӕрз
3136,Schnur::N,gurrie,бӕндӕн
3137,Schnur::N,gáras,бӕндӕн
3138,Schnur::N,garca,бӕндӕн
3139,Schnur::N,orrâ,бӕндӕн
3140,Schnur::N,nue´rr,бӕндӕн
3141,Schnur::N,нӯррь,бӕндӕн
3142,Leine::N,baante,
3143,Leine::N,gájnno,
3144,Leine::N,báddi,
3145,Leine::N,oarra,
3146,Leine::N,läbži,
3147,Leine::N,läbǯǯ,
3148,Leine::N,ла̄ммч,
3149,Decke::N,gaptjese,хъӕццул
3150,Decke::N,rádno,хъӕццул
3151,Decke::N,gåbtjås,хъӕццул
3152,Decke::N,tæhppin,хъӕццул
3153,Decke::N,govččas,хъӕццул
3154,Decke::N,loovdâ,хъӕццул
3155,Decke::N,räänn,хъӕццул
3156,Decke::N,ра̄нн,хъӕццул
3157,Kissen::N,nalhke,баз
3158,Kissen::N,guoddá,баз
3159,Kissen::N,oajvevuolle,баз
3160,Kissen::N,guoddá,баз
3161,Kissen::N,bolsttar,баз
3162,Kissen::N,polster,баз
3163,Kissen::N,pee´ren,баз
3164,Kissen::N,pooddâšǩ,баз
3165,Kissen::N,по̄дэшк,баз
3166,Tuch::N,tyjje,кæлмæрзæн
3167,Tuch::N,tyjje,кæрдæн
3168,Tuch::N,tyddja,кæлмæрзæн
3169,Tuch::N,tyddja,кæрдæн
3170,Tuch::N,gådo,кæлмæрзæн
3171,Tuch::N,gådo,кæрдæн
3172,Tuch::N,liidni,кæлмæрзæн
3173,Tuch::N,liidni,кæрдæн
3174,Tuch::N,läđđee,кæлмæрзæн
3175,Tuch::N,läđđee,кæрдæн
3176,Tuch::N,re´ppiǩ,кæлмæрзæн
3177,Tuch::N,re´ppiǩ,кæрдæн
3178,Tuch::N,ree´ppiǩ,кæлмæрзæн
3179,Tuch::N,ree´ppiǩ,кæрдæн
3180,Tuch::N,ребпехь,кæлмæрзæн
3181,Tuch::N,ребпехь,кæрдæн
3182,Handtuch::N,njaamelijnie,хисæрфæн
3183,Handtuch::N,sigárdahka,хисæрфæн
3184,Handtuch::N,sihkaldat,хисæрфæн
3185,Handtuch::N,siholdâs,хисæрфæн
3186,Handtuch::N,seekkldõs,хисæрфæн
3187,Handtuch::N,u´tree´lniǩ,хисæрфæн
3188,Handtuch::N,отеральнэхьк,хисæрфæн
3189,Kraft::N,faamoe,тых
3190,Kraft::N,faamoe,хъомыс
3191,Kraft::N,fábmo,тых
3192,Kraft::N,fábmo,хъомыс
3193,Kraft::N,fápmu,тых
3194,Kraft::N,fápmu,хъомыс
3195,Kraft::N,fááṃu,тых
3196,Kraft::N,fááṃu,хъомыс
3197,Kraft::N,viõkk,тых
3198,Kraft::N,viõkk,хъомыс
3199,Kraft::N,вӣгк,тых
3200,Kraft::N,вӣгк,хъомыс
3201,Stärke::N,vieksiesvoete,тых
3202,Stärke::N,vieksiesvoete,æхсар
3203,Stärke::N,gievrrudahka,тых
3204,Stärke::N,gievrrudahka,æхсар
3205,Stärke::N,gievrrodus,тых
3206,Stärke::N,gievrrodus,æхсар
3207,Stärke::N,veahka,тых
3208,Stärke::N,veahka,æхсар
3209,Stärke::N,vuoibmi,тых
3210,Stärke::N,vuoibmi,æхсар
3211,Stärke::N,viek'sâvuotâ,тых
3212,Stärke::N,viek'sâvuotâ,æхсар
3213,Stärke::N,viõkk,тых
3214,Stärke::N,viõkk,æхсар
3215,Stärke::N,са̄м,тых
3216,Stärke::N,са̄м,æхсар
3217,Stärke::N,вӣгк,тых
3218,Stärke::N,вӣгк,æхсар
3219,Gesundheit::N,healsoe,æнæниздзинад
3220,Gesundheit::N,starne,æнæниздзинад
3221,Gesundheit::N,hælsso,æнæниздзинад
3222,Gesundheit::N,varresvuohta,æнæниздзинад
3223,Gesundheit::N,dearvvasvuohta,æнæниздзинад
3224,Gesundheit::N,tie'rvâsvuotâ,æнæниздзинад
3225,Gesundheit::N,tiõrvâsvuõtt,æнæниздзинад
3226,Gesundheit::N,тӣрвасвӯдт,æнæниздзинад
3227,Krankheit::N,skïemtjelasse,низ
3228,Krankheit::N,skïemtjelasse,рын
3229,Krankheit::N,skihpudahka,низ
3230,Krankheit::N,skihpudahka,рын
3231,Krankheit::N,dávdda,низ
3232,Krankheit::N,dávdda,рын
3233,Krankheit::N,vihke,низ
3234,Krankheit::N,vihke,рын
3235,Krankheit::N,dávda,низ
3236,Krankheit::N,dávda,рын
3237,Krankheit::N,tavdâ,низ
3238,Krankheit::N,tavdâ,рын
3239,Krankheit::N,puá'cuvuotâ,низ
3240,Krankheit::N,puá'cuvuotâ,рын
3241,Krankheit::N,kõpp,низ
3242,Krankheit::N,kõpp,рын
3243,Krankheit::N,puõccmoš,низ
3244,Krankheit::N,puõccmoš,рын
3245,Krankheit::N,кэ̄бп,низ
3246,Krankheit::N,кэ̄бп,рын
3247,Schmerz::N,haerhpie,рис
3248,Schmerz::N,bávtjas,рис
3249,Schmerz::N,bávčča,рис
3250,Schmerz::N,tuške,рис
3251,Schmerz::N,poovčâs,рис
3252,Schmerz::N,tå´sǩǩ,рис
3253,Schmerz::N,кэ̄бп,рис
3254,Wunde::N,saejrie,цӕф
3255,Wunde::N,hávve,цӕф
3256,Wunde::N,hávvi,цӕф
3257,Wunde::N,hävvi,цӕф
3258,Wunde::N,hää´vv,цӕф
3259,Wunde::N,ра̄ӊӊҍ,цӕф
3260,Fieber::N,vaejlie,ризӕг
3261,Fieber::N,vaejlie,тӕфсӕг
3262,Fieber::N,fiebar,ризӕг
3263,Fieber::N,fiebar,тӕфсӕг
3264,Fieber::N,báhkkadávda,ризӕг
3265,Fieber::N,báhkkadávda,тӕфсӕг
3266,Fieber::N,žaar,ризӕг
3267,Fieber::N,žaar,тӕфсӕг
3268,Fieber::N,жоарр,ризӕг
3269,Fieber::N,жоарр,тӕфсӕг
3270,Arznei::N,daalhkesh,хос
3271,Arznei::N,dálkas,хос
3272,Arznei::N,dálkkas,хос
3273,Arznei::N,taalhâs,хос
3274,Arznei::N,lekittâs,хос
3275,Arznei::N,taalkâs,хос
3276,Arznei::N,лоаддв,хос
3277,Brücke::N,pruvvie,хид
3278,Brücke::N,råvve,хид
3279,Brücke::N,šaldi,хид
3280,Brücke::N,šalde,хид
3281,Brücke::N,mostt,хид
3282,Brücke::N,мо̄сст,хид
3283,Brunnen::N,prutnie,цъай
3284,Brunnen::N,ruddne,цъай
3285,Brunnen::N,gáivo,цъай
3286,Brunnen::N,káivu,цъай
3287,Brunnen::N,käivv,цъай
3288,Brunnen::N,ка̄ййв,цъай
3289,Weide::N,gåatome,хизæн
3290,Weide::N,gåatome,хизæнуат
3291,Weide::N,gåatome,сæрвæт
3292,Weide::N,guohtom,хизæн
3293,Weide::N,guohtom,хизæнуат
3294,Weide::N,guohtom,сæрвæт
3295,Weide::N,guohtun,хизæн
3296,Weide::N,guohtun,хизæнуат
3297,Weide::N,guohtun,сæрвæт
3298,Weide::N,kuátu,хизæн
3299,Weide::N,kuátu,хизæнуат
3300,Weide::N,kuátu,сæрвæт
3301,Weide::N,luátu,хизæн
3302,Weide::N,luátu,хизæнуат
3303,Weide::N,luátu,сæрвæт
3304,Weide::N,та̄нтар,хизæн
3305,Weide::N,та̄нтар,хизæнуат
3306,Weide::N,та̄нтар,сæрвæт
3307,Pfad::N,baalka,къахвæндаг
3308,Pfad::N,baalka,къахвæд
3309,Pfad::N,bálges,къахвæндаг
3310,Pfad::N,bálges,къахвæд
3311,Pfad::N,bálggis,къахвæндаг
3312,Pfad::N,bálggis,къахвæд
3313,Pfad::N,päälgis,къахвæндаг
3314,Pfad::N,päälgis,къахвæд
3315,Pfad::N,pää´ljes,къахвæндаг
3316,Pfad::N,pää´ljes,къахвæд
3317,Pfad::N,поалкас,къахвæндаг
3318,Pfad::N,поалкас,къахвæд
3319,Weg::N,geajnoe,фӕндаг
3320,Weg::N,gæjnno,фӕндаг
3321,Weg::N,væddja,фӕндаг
3322,Weg::N,geaidnu,фӕндаг
3323,Weg::N,luod'dâ,фӕндаг
3324,Weg::N,čuâǥǥas,фӕндаг
3325,Weg::N,чуэкас,фӕндаг
3326,Straße::N,geajnoe,фӕндаг
3327,Straße::N,joene,фӕндаг
3328,Straße::N,gahttun,фӕндаг
3329,Straße::N,geaidnu,фӕндаг
3330,Straße::N,maađij,фӕндаг
3331,Straße::N,uu´lec,фӕндаг
3332,Straße::N,чуэкас,фӕндаг
3333,Dorf::N,sïjte,хъӕу
3334,Dorf::N,bájkke,хъӕу
3335,Dorf::N,gilli,хъӕу
3336,Dorf::N,sijdâ,хъӕу
3337,Dorf::N,sijdd,хъӕу
3338,Dorf::N,сыййт,хъӕу
3339,Stadt::N,staare,сахар
3340,Stadt::N,sjeltie,сахар
3341,Stadt::N,stáda,сахар
3342,Stadt::N,gávpot,сахар
3343,Stadt::N,kaavpug,сахар
3344,Stadt::N,lâ´nn,сахар
3345,Stadt::N,gåårad,сахар
3346,Stadt::N,ланнҍ,сахар
3347,Brief::N,prievie,фыстӕг
3348,Brief::N,girjje,фыстӕг
3349,Brief::N,reive,фыстӕг
3350,Brief::N,kirje,фыстӕг
3351,Brief::N,ǩe´rjj,фыстӕг
3352,Brief::N,кыррьй,фыстӕг
3353,Buch::N,gærja,чиныг
3354,Buch::N,girjje,чиныг
3355,Buch::N,girji,чиныг
3356,Buch::N,kirje,чиныг
3357,Buch::N,ǩe´rjj,чиныг
3358,Buch::N,кыррьй,чиныг
3359,Buchstabe::N,baakoe,дамгъӕ
3360,Buchstabe::N,bokstávva,дамгъӕ
3361,Buchstabe::N,bustávva,дамгъӕ
3362,Buchstabe::N,puustav,дамгъӕ
3363,Buchstabe::N,bukva,дамгъӕ
3364,Buchstabe::N,буква,дамгъӕ
3365,Zeitung::N,plaerie,газет
3366,Zeitung::N,avijssa,газет
3367,Zeitung::N,bláđđi,газет
3368,Zeitung::N,aavis,газет
3369,Zeitung::N,listt,газет
3370,Zeitung::N,ga´zaat,газет
3371,Zeitung::N,газет,газет
3372,Leben::N,hïegke,цард
3373,Leben::N,hïegke,цӕрӕнбон
3374,Leben::N,hægga,цард
3375,Leben::N,hægga,цӕрӕнбон
3376,Leben::N,iellem,цард
3377,Leben::N,iellem,цӕрӕнбон
3378,Leben::N,viessom,цард
3379,Leben::N,viessom,цӕрӕнбон
3380,Leben::N,eallin,цард
3381,Leben::N,eallin,цӕрӕнбон
3382,Leben::N,eellim,цард
3383,Leben::N,eellim,цӕрӕнбон
3384,Leben::N,jie´llem,цард
3385,Leben::N,jie´llem,цӕрӕнбон
3386,Leben::N,я̄лл,цард
3387,Leben::N,я̄лл,цӕрӕнбон
3388,Tod::N,jaame,мæлæт
3389,Tod::N,jaame,адзал
3390,Tod::N,jábmem,мæлæт
3391,Tod::N,jábmem,адзал
3392,Tod::N,jápmin,мæлæт
3393,Tod::N,jápmin,адзал
3394,Tod::N,jäämmim,мæлæт
3395,Tod::N,jäämmim,адзал
3396,Tod::N,så´rmm,мæлæт
3397,Tod::N,så´rmm,адзал
3398,Tod::N,jää´mmem,мæлæт
3399,Tod::N,jää´mmem,адзал
3400,Tod::N,соаррьм,мæлæт
3401,Tod::N,соаррьм,адзал
3402,Grab::N,gaelmie,ингӕн
3403,Grab::N,ráhpo,ингӕн
3404,Grab::N,hávdde,ингӕн
3405,Grab::N,hávdi,ингӕн
3406,Grab::N,hävdi,ингӕн
3407,Grab::N,äu´dd,ингӕн
3408,Grab::N,ка̄лльм,ингӕн
3409,Kirche::N,gærhkoe,аргъуан
3410,Kirche::N,girkko,аргъуан
3411,Kirche::N,girku,аргъуан
3412,Kirche::N,kirkko,аргъуан
3413,Kirche::N,ceerkav,аргъуан
3414,Kirche::N,цэ̄ркав,аргъуан
3415,Sünde::N,sådtoe,тæригъæд
3416,Sünde::N,suddo,тæригъæд
3417,Sünde::N,suddu,тæригъæд
3418,Sünde::N,suddo,тæригъæд
3419,Sünde::N,reä´ǩ'ǩ,тæригъæд
3420,Gott::N,jupmele,хуыцау
3421,Gott::N,jubmel,хуыцау
3422,Gott::N,ipmil,хуыцау
3423,Gott::N,immeel,хуыцау
3424,Gott::N,e´mmel,хуыцау
3425,Gott::N,иммель,хуыцау
3426,Arbeiter::N,barkije,кусæг
3427,Arbeiter::N,barggoulmusj,кусæг
3428,Arbeiter::N,bargi,кусæг
3429,Arbeiter::N,pargee,кусæг
3430,Arbeiter::N,reâugglaž,кусæг
3431,Arbeiter::N,лыххкэй,кусæг
3432,Chef::N,åvtehke,ӕмцег
3433,Chef::N,oajvve,ӕмцег
3434,Chef::N,hoavda,ӕмцег
3435,Chef::N,hovdâ,ӕмцег
3436,Chef::N,uái'vi,ӕмцег
3437,Chef::N,ä´ttem,ӕмцег
3438,Chef::N,vuei´vvooumaž,ӕмцег
3439,Chef::N,выгкэй,ӕмцег
3440,Chef::N,вӯййкьей,ӕмцег
3441,Chef::N,вуэййв,ӕмцег
3442,Meister::N,ööhpehtæjja,мастер
3443,Meister::N,ööhpehtæjja,дæсны
3444,Meister::N,åhpadiddje,мастер
3445,Meister::N,åhpadiddje,дæсны
3446,Meister::N,čeahppi,мастер
3447,Meister::N,čeahppi,дæсны
3448,Meister::N,meašttir,мастер
3449,Meister::N,meašttir,дæсны
3450,Meister::N,miäš'tár,мастер
3451,Meister::N,miäš'tár,дæсны
3452,Meister::N,määstär,мастер
3453,Meister::N,määstär,дæсны
3454,Meister::N,че̄ххьп,мастер
3455,Meister::N,че̄ххьп,дæсны
3456,Arzt::N,dåaktere,хосгæнæг
3457,Arzt::N,dåaktere,дохтыр
3458,Arzt::N,dåktår,хосгæнæг
3459,Arzt::N,dåktår,дохтыр
3460,Arzt::N,dálkudiddje,хосгæнæг
3461,Arzt::N,dálkudiddje,дохтыр
3462,Arzt::N,doavttir,хосгæнæг
3463,Arzt::N,doavttir,дохтыр
3464,Arzt::N,tuáh'tár,хосгæнæг
3465,Arzt::N,tuáh'tár,дохтыр
3466,Arzt::N,dåhttar,хосгæнæг
3467,Arzt::N,dåhttar,дохтыр
3468,Arzt::N,лыххцэй,хосгæнæг
3469,Arzt::N,лыххцэй,дохтыр
3470,Lehrer::N,lohkehtæjja,ахуыргæнæг
3471,Lehrer::N,skåvlik,ахуыргæнæг
3472,Lehrer::N,åjpadiddje,ахуыргæнæг
3473,Lehrer::N,oahpaheaddji,ахуыргæнæг
3474,Lehrer::N,máttááttijjee,ахуыргæнæг
3475,Lehrer::N,u´čtee´l,ахуыргæнæг
3476,Lehrer::N,mätt'teei,ахуыргæнæг
3477,Lehrer::N,уххцэй,ахуыргæнæг
3478,Geld::N,vierhtie,ӕхца
3479,Geld::N,ruhta,ӕхца
3480,Geld::N,biednik,ӕхца
3481,Geld::N,ruhta,ӕхца
3482,Geld::N,ruttâ,ӕхца
3483,Geld::N,teä´ǧ'ǧ,ӕхца
3484,Geld::N,те̄ӈӈьк,ӕхца
3485,Geschäft::N,åesie,бизнес
3486,Geschäft::N,åesie,хъуыддаг
3487,Geschäft::N,oases,бизнес
3488,Geschäft::N,oases,хъуыддаг
3489,Geschäft::N,gávpi,бизнес
3490,Geschäft::N,gávpi,хъуыддаг
3491,Geschäft::N,kävppi,бизнес
3492,Geschäft::N,kävppi,хъуыддаг
3493,Geschäft::N,haandâl,бизнес
3494,Geschäft::N,haandâl,хъуыддаг
3495,Geschäft::N,kaupp,бизнес
3496,Geschäft::N,kaupp,хъуыддаг
3497,Geschäft::N,ро̄бэт,бизнес
3498,Geschäft::N,ро̄бэт,хъуыддаг
3499,Laden::N,bovre,дукани
3500,Laden::N,oases,дукани
3501,Laden::N,rámbuvdda,дукани
3502,Laden::N,gávpi,дукани
3503,Laden::N,puvdâ,дукани
3504,Laden::N,kävppi,дукани
3505,Laden::N,kaupp,дукани
3506,Laden::N,ла̄ффьк,дукани
3507,Preis::N,åasa,аргъ
3508,Preis::N,hadde,аргъ
3509,Preis::N,haddi,аргъ
3510,Preis::N,hadde,аргъ
3511,Preis::N,hâ´dd,аргъ
3512,Preis::N,а̄ррв,аргъ
3513,Ware::N,vaaroe,базайраг
3514,Ware::N,várro,базайраг
3515,Ware::N,gálvvo,базайраг
3516,Ware::N,gálvu,базайраг
3517,Ware::N,kálvu,базайраг
3518,Ware::N,täävvir,базайраг
3519,Ware::N,kälvv,базайраг
3520,Ware::N,tä´vver,базайраг
3521,Ware::N,та̄вяр,базайраг
3522,Nutzen::N,aevhkie,пайда
3523,Nutzen::N,ávkke,пайда
3524,Nutzen::N,ávki,пайда
3525,Nutzen::N,ävkki,пайда
3526,Nutzen::N,äu´ǩǩ,пайда
3527,Nutzen::N,то̄ӆӆк ,пайда
3528,Reichtum::N,ræjhkoesvoete,хъæздыгдзинад
3529,Reichtum::N,ræjhkoesvoete,исбон
3530,Reichtum::N,ræjhkoesvoete,мулк
3531,Reichtum::N,boanndudahka,хъæздыгдзинад
3532,Reichtum::N,boanndudahka,исбон
3533,Reichtum::N,boanndudahka,мулк
3534,Reichtum::N,rikkisvuohta,хъæздыгдзинад
3535,Reichtum::N,rikkisvuohta,исбон
3536,Reichtum::N,rikkisvuohta,мулк
3537,Reichtum::N,riggodat,хъæздыгдзинад
3538,Reichtum::N,riggodat,исбон
3539,Reichtum::N,riggodat,мулк
3540,Reichtum::N,riggodâh,хъæздыгдзинад
3541,Reichtum::N,riggodâh,исбон
3542,Reichtum::N,riggodâh,мулк
3543,Reichtum::N,ree´ǧǧesvuõtt,хъæздыгдзинад
3544,Reichtum::N,ree´ǧǧesvuõtt,исбон
3545,Reichtum::N,ree´ǧǧesvuõtt,мулк
3546,Reichtum::N,ва̄птэквӯдт,хъæздыгдзинад
3547,Reichtum::N,ва̄птэквӯдт,исбон
3548,Reichtum::N,ва̄птэквӯдт,мулк
3549,Welt::N,veartene,дуне
3550,Welt::N,værált,дуне
3551,Welt::N,ilmme,дуне
3552,Welt::N,máilbmi,дуне
3553,Welt::N,maailm,дуне
3554,Welt::N,maai´lm,дуне
3555,Welt::N,jânnamkå´dd,дуне
3556,Welt::N,э̄ллманнт,дуне
3557,Land::N,laante,бӕстӕ
3558,Land::N,eatneme,бӕстӕ
3559,Land::N,lánnda,бӕстӕ
3560,Land::N,eanan,бӕстӕ
3561,Land::N,eennâm,бӕстӕ
3562,Land::N,mädd,бӕстӕ
3563,Land::N,jânnam,бӕстӕ
3564,Land::N,ланнҍ,бӕстӕ
3565,Land::N,е̄ммьне,бӕстӕ
3566,Staat::N,staate,паддзахад
3567,Staat::N,stáhtta,паддзахад
3568,Staat::N,rijkka,паддзахад
3569,Staat::N,stáhta,паддзахад
3570,Staat::N,staatâ,паддзахад
3571,Staat::N,riikk,паддзахад
3572,Staat::N,ланнҍ,паддзахад
3573,Staat::N,государствэ,паддзахад
3574,König::N,gånka,къарол
3575,König::N,gånågis,къарол
3576,König::N,gonagas,къарол
3577,König::N,kunâgâs,къарол
3578,König::N,caarr,къарол
3579,König::N,koonǥõs,къарол
3580,König::N,цоарр,къарол
3581,Macht::N,faamoe,хицаудзинад
3582,Macht::N,fábmo,хицаудзинад
3583,Macht::N,fábmogisvuohta,хицаудзинад
3584,Macht::N,fápmu,хицаудзинад
3585,Macht::N,väldi,хицаудзинад
3586,Macht::N,vä´ldd,хицаудзинад
3587,Macht::N,воаллт,хицаудзинад
3588,Grenze::N,raajoe,арӕн
3589,Grenze::N,rádjá,арӕн
3590,Grenze::N,mierre,арӕн
3591,Grenze::N,rádji,арӕн
3592,Grenze::N,rääji,арӕн
3593,Grenze::N,raajj,арӕн
3594,Grenze::N,ре̄ввьн,арӕн
3595,Krieg::N,dåara,хӕст
3596,Krieg::N,soahte,хӕст
3597,Krieg::N,soahti,хӕст
3598,Krieg::N,suáti,хӕст
3599,Krieg::N,väi´nn,хӕст
3600,Krieg::N,туарр,хӕст
3601,Feind::N,gertele,знаг
3602,Feind::N,gertele,фыдгул
3603,Feind::N,gertele,фыдзæрдæ
3604,Feind::N,gertele,сон
3605,Feind::N,vasjulasj,знаг
3606,Feind::N,vasjulasj,фыдгул
3607,Feind::N,vasjulasj,фыдзæрдæ
3608,Feind::N,vasjulasj,сон
3609,Feind::N,vašálaš,знаг
3610,Feind::N,vašálaš,фыдгул
3611,Feind::N,vašálaš,фыдзæрдæ
3612,Feind::N,vašálaš,сон
3613,Feind::N,vajalâš,знаг
3614,Feind::N,vajalâš,фыдгул
3615,Feind::N,vajalâš,фыдзæрдæ
3616,Feind::N,vajalâš,сон
3617,Feind::N,vâjjeeja,знаг
3618,Feind::N,vâjjeeja,фыдгул
3619,Feind::N,vâjjeeja,фыдзæрдæ
3620,Feind::N,vâjjeeja,сон
3621,Feind::N,вэресь,знаг
3622,Feind::N,вэресь,фыдгул
3623,Feind::N,вэресь,фыдзæрдæ
3624,Feind::N,вэресь,сон
3625,Kampf::N,gæmhpome,хæст
3626,Kampf::N,gæmhpome,хъæбысæйхæст
3627,Kampf::N,gæmhpome,тох
3628,Kampf::N,doarro,хæст
3629,Kampf::N,doarro,хъæбысæйхæст
3630,Kampf::N,doarro,тох
3631,Kampf::N,oajbbom,хæст
3632,Kampf::N,oajbbom,хъæбысæйхæст
3633,Kampf::N,oajbbom,тох
3634,Kampf::N,rahtjamus,хæст
3635,Kampf::N,rahtjamus,хъæбысæйхæст
3636,Kampf::N,rahtjamus,тох
