,Concept_ID,se,ps
2215,Mitte::N,gasska,مینځ
2216,Mitte::N,guovddaš,وسط
2217,Mitte::N,guovddaš,مینځ
2218,Mitte::N,gaskamuddu,وسط
2219,Mitte::N,gaskamuddu,مینځ
2220,Mitte::N,koskâ,وسط
2221,Mitte::N,koskâ,مینځ
2222,Mitte::N,kõskk,وسط
2223,Mitte::N,kõskk,مینځ
2224,Mitte::N,кэ̄сск,وسط
2225,Mitte::N,кэ̄сск,مینځ
2226,Gegenstand::N,daevere,شی
2227,Gegenstand::N,oabme,شی
2228,Gegenstand::N,gávnne,شی
2229,Gegenstand::N,bierggas,شی
2230,Gegenstand::N,ettâ,شی
2231,Gegenstand::N,kápulâh,شی
2232,Gegenstand::N,käu´nn,شی
2233,Gegenstand::N,ка̄ввьн,شی
2234,Sache::N,aate,شی
2235,Sache::N,aate,څيز
2236,Sache::N,saake,شی
2237,Sache::N,saake,څيز
2238,Sache::N,ássje,شی
2239,Sache::N,ássje,څيز
2240,Sache::N,ášši,شی
2241,Sache::N,ášši,څيز
2242,Sache::N,äšši,شی
2243,Sache::N,äšši,څيز
2244,Sache::N,ä´šš,شی
2245,Sache::N,ä´šš,څيز
2246,Sache::N,ве̄шш,شی
2247,Sache::N,ве̄шш,څيز
2248,Rand::N,raedtie,څنډه
2249,Rand::N,raedtie,کناره
2250,Rand::N,rabdda,څنډه
2251,Rand::N,rabdda,کناره
2252,Rand::N,ravda,څنډه
2253,Rand::N,ravda,کناره
2254,Rand::N,robdâ,څنډه
2255,Rand::N,robdâ,کناره
2256,Rand::N,čårr,څنډه
2257,Rand::N,čårr,کناره
2258,Rand::N,ruõbdd,څنډه
2259,Rand::N,ruõbdd,کناره
2260,Rand::N,рӯммт,څنډه
2261,Rand::N,рӯммт,کناره
2262,Rand::N,ре̄ввьн,څنډه
2263,Rand::N,ре̄ввьн,کناره
2264,Kante::N,raedtie,اړخ
2265,Kante::N,rabdda,اړخ
2266,Kante::N,ravda,اړخ
2267,Kante::N,robdâ,اړخ
2268,Kante::N,å´rdd,اړخ
2269,Kante::N,ruõbdd,اړخ
2270,Kante::N,рӯммт,اړخ
2271,Kante::N,ре̄ввьн,اړخ
2272,Ecke::N,roene,ګوټ
2273,Ecke::N,kråane,ګوټ
2274,Ecke::N,náhpo,ګوټ
2275,Ecke::N,nusske,ګوټ
2276,Ecke::N,nurki,ګوټ
2277,Ecke::N,čiehka,ګوټ
2278,Ecke::N,čiehâ,ګوټ
2279,Ecke::N,čiõkk,ګوټ
2280,Ecke::N,suåp'p,ګوټ
2281,Ecke::N,уггл,ګوټ
2282,Spitze::N,gietjie,څوکه
2283,Spitze::N,snjuhtje,څوکه
2284,Spitze::N,gihttje,څوکه
2285,Spitze::N,geahči,څوکه
2286,Spitze::N,picci,څوکه
2287,Spitze::N,keeči,څوکه
2288,Spitze::N,ǩie´čč,څوکه
2289,Spitze::N,кя̄женч,څوکه
2290,Ende::N,gietjie,څوکه
2291,Ende::N,giehtje,څوکه
2292,Ende::N,geahči,څوکه
2293,Ende::N,keeči,څوکه
2294,Ende::N,puäš'š,څوکه
2295,Ende::N,ке̄джь,څوکه
2296,Loch::N,raejkie,سوری
2297,Loch::N,rájgge,سوری
2298,Loch::N,ráigi,سوری
2299,Loch::N,räigi,سوری
2300,Loch::N,loikk,سوری
2301,Loch::N,râi´ǧǧ,سوری
2302,Loch::N,ра̄ййк,سوری
2303,Winkel::N,skaavhte,کنج
2304,Winkel::N,skaavhte,کوتی
2305,Winkel::N,tjiehka,کنج
2306,Winkel::N,tjiehka,کوتی
2307,Winkel::N,soahppa,کنج
2308,Winkel::N,soahppa,کوتی
2309,Winkel::N,čiehka,کنج
2310,Winkel::N,čiehka,کوتی
2311,Winkel::N,sogge,کنج
2312,Winkel::N,sogge,کوتی
2313,Winkel::N,suåp'p,کنج
2314,Winkel::N,suåp'p,کوتی
2315,Winkel::N,уггл,کنج
2316,Winkel::N,уггл,کوتی
2317,Muster::N,goere,نمونه
2318,Muster::N,girjja,نمونه
2319,Muster::N,girjjit,نمونه
2320,Muster::N,kovos,نمونه
2321,Muster::N,кыррьй,نمونه
2322,Muster::N,кырьйнесс,نمونه
2323,Größe::N,ståaroe,قد
2324,Größe::N,ståaroe,لويوالی
2325,Größe::N,stuorrudahka,قد
2326,Größe::N,stuorrudahka,لويوالی
2327,Größe::N,stūrrodat,قد
2328,Größe::N,stūrrodat,لويوالی
2329,Größe::N,mahtodat,قد
2330,Größe::N,mahtodat,لويوالی
2331,Größe::N,allodat,قد
2332,Größe::N,allodat,لويوالی
2333,Größe::N,stuá'ṛudâh,قد
2334,Größe::N,stuá'ṛudâh,لويوالی
2335,Größe::N,роаӈӈьк,قد
2336,Größe::N,роаӈӈьк,لويوالی
2337,Länge::N,gåhkoe,طول
2338,Länge::N,gåhkoe,اوږد والی
2339,Länge::N,guhkkudahka,طول
2340,Länge::N,guhkkudahka,اوږد والی
2341,Länge::N,guhkkodat,طول
2342,Länge::N,guhkkodat,اوږد والی
2343,Länge::N,kukkodâh,طول
2344,Länge::N,kukkodâh,اوږد والی
2345,Länge::N,õllâdvuõtt,طول
2346,Länge::N,õllâdvuõtt,اوږد والی
2347,Länge::N,куххьквӯдт,طول
2348,Länge::N,куххьквӯдт,اوږد والی
2349,Höhe::N,jalloe,جګوالی
2350,Höhe::N,jalladahke,جګوالی
2351,Höhe::N,alludahka,جګوالی
2352,Höhe::N,allatvuohta,جګوالی
2353,Höhe::N,allodat,جګوالی
2354,Höhe::N,aḷodâh,جګوالی
2355,Höhe::N,âlladvuõtt,جګوالی
2356,Höhe::N,э̄ллвӯдт,جګوالی
2357,Gewicht::N,leavloe,وزن
2358,Gewicht::N,dædda,وزن
2359,Gewicht::N,låssudahka,وزن
2360,Gewicht::N,deaddu,وزن
2361,Gewicht::N,tiäd'du,وزن
2362,Gewicht::N,teäd'd,وزن
2363,Gewicht::N,тя̄ннт,وزن
2364,Gewicht::N,вӣссь,وزن
2365,Menge::N,mierie,اندازه
2366,Menge::N,ållo,اندازه
2367,Menge::N,mearri,اندازه
2368,Menge::N,doahkki,اندازه
2369,Menge::N,meeṛi,اندازه
2370,Menge::N,tukk,اندازه
2371,Menge::N,mie´rr,اندازه
2372,Menge::N,туххк,اندازه
2373,Menge::N,ла̄ннҍт,اندازه
2374,Haufen::N,deava,کوټه
2375,Haufen::N,håevkie,کوټه
2376,Haufen::N,hårre,کوټه
2377,Haufen::N,látna,کوټه
2378,Haufen::N,laaṇâ,کوټه
2379,Haufen::N,laađđ,کوټه
2380,Haufen::N,поанн,کوټه
2381,Reihe::N,raajroe,صف
2382,Reihe::N,raajroe,کتار
2383,Reihe::N,rájddo,صف
2384,Reihe::N,rájddo,کتار
2385,Reihe::N,gurgadas,صف
2386,Reihe::N,gurgadas,کتار
2387,Reihe::N,kuáḷus,صف
2388,Reihe::N,kuáḷus,کتار
2389,Reihe::N,riâd'd,صف
2390,Reihe::N,riâd'd,کتار
2391,Reihe::N,по̄ллт,صف
2392,Reihe::N,по̄ллт,کتار
2393,Boot::N,vïnhtse,قايق
2394,Boot::N,vanás,قايق
2395,Boot::N,vanntsa,قايق
2396,Boot::N,fanas,قايق
2397,Boot::N,voonâs,قايق
2398,Boot::N,käärbis,قايق
2399,Boot::N,võõnâs,قايق
2400,Boot::N,вэнс,قايق
2401,Ruder::N,aajroe,چپه
2402,Ruder::N,ájrro,چپه
2403,Ruder::N,áiru,چپه
2404,Ruder::N,áiru,چپه
2405,Ruder::N,äirr,چپه
2406,Ruder::N,а̄ррьй,چپه
2407,Schlitten::N,slærra,ښویېدونی
2408,Schlitten::N,tjïelhke,ښویېدونی
2409,Schlitten::N,gieris,ښویېدونی
2410,Schlitten::N,tjielkká,ښویېدونی
2411,Schlitten::N,gielká,ښویېدونی
2412,Schlitten::N,kiäl'kká,ښویېدونی
2413,Schlitten::N,saan,ښویېدونی
2414,Schlitten::N,ǩeâlkk,ښویېدونی
2415,Schlitten::N,со̄а̄н,ښویېدونی
2416,Ski::N,treavka,سکي
2417,Ski::N,sabek,سکي
2418,Ski::N,sabet,سکي
2419,Ski::N,saaveeh,سکي
2420,Ski::N,koolâs,سکي
2421,Ski::N,коаллас,سکي
2422,Ski::N,са̄вехь,سکي
2423,Lagerfeuer::N,dålle,اور
2424,Lagerfeuer::N,sajijdållå,اور
2425,Lagerfeuer::N,dolla,اور
2426,Lagerfeuer::N,tullâ,اور
2427,Lagerfeuer::N,toll,اور
2428,Lagerfeuer::N,то̄лл,اور
2429,Last::N,maajsoe,بار
2430,Last::N,maajsoe,پېټی
2431,Last::N,noade,بار
2432,Last::N,noade,پېټی
2433,Last::N,guorbmi,بار
2434,Last::N,guorbmi,پېټی
2435,Last::N,kye'rmi,بار
2436,Last::N,kye'rmi,پېټی
2437,Last::N,nue´đđ,بار
2438,Last::N,nue´đđ,پېټی
2439,Last::N,kue´rmm,بار
2440,Last::N,kue´rmm,پېټی
2441,Last::N,нуэдът,بار
2442,Last::N,нуэдът,پېټی
2443,Gang::N,vaedtseme,تګ
2444,Gang::N,mannulahka,تګ
2445,Gang::N,johtu,تګ
2446,Gang::N,jotteem,تګ
2447,Gang::N,joto,تګ
2448,Gang::N,jäl'lmõš,تګ
2449,Gang::N,ёадтмушш,تګ
2450,Gang::N,ёадтҌмушш,تګ
2451,Schritt::N,sïlle,ګام
2452,Schritt::N,lávkke,ګام
2453,Schritt::N,lávki,ګام
2454,Schritt::N,lävkki,ګام
2455,Schritt::N,läu´ǩǩ,ګام
2456,Schritt::N,ла̄ффьк,ګام
2457,Norden::N,noerhte,شمال
2458,Norden::N,nuortta,شمال
2459,Norden::N,davvi,شمال
2460,Norden::N,taṿe,شمال
2461,Norden::N,tâ´vv,شمال
2462,Norden::N,таввял,شمال
2463,Süden::N,åarjel,سوېل
2464,Süden::N,oarjje,سوېل
2465,Süden::N,lulli,سوېل
2466,Süden::N,mäddi,سوېل
2467,Süden::N,kesipieg'gâ,سوېل
2468,Süden::N,saujj,سوېل
2469,Süden::N,со̄а̄ййв,سوېل
2470,Westen::N,jillie,لوېدېځ
2471,Westen::N,alle,لوېدېځ
2472,Westen::N,oarji,لوېدېځ
2473,Westen::N,uár'ji,لوېدېځ
2474,Westen::N,viõstâr,لوېدېځ
2475,Westen::N,вуэрьял,لوېدېځ
2476,Osten::N,luvlie,شرق
2477,Osten::N,luvlie,ختیځ
2478,Osten::N,lulle,شرق
2479,Osten::N,lulle,ختیځ
2480,Osten::N,nuorta,شرق
2481,Osten::N,nuorta,ختیځ
2482,Osten::N,nuor'ttâ,شرق
2483,Osten::N,nuor'ttâ,ختیځ
2484,Osten::N,nuõrti,شرق
2485,Osten::N,nuõrti,ختیځ
2486,Osten::N,нуҏҏьт,شرق
2487,Osten::N,нуҏҏьт,ختیځ
2488,Holz::N,moere,لرګی
2489,Holz::N,muorra,لرګی
2490,Holz::N,muorra,لرګی
2491,Holz::N,muoṛâ,لرګی
2492,Holz::N,muõrr,لرګی
2493,Holz::N,мӯрр,لرګی
2494,Brett::N,fealloe,تخته
2495,Brett::N,fiello,تخته
2496,Brett::N,lávdi,تخته
2497,Brett::N,lyev'di,تخته
2498,Brett::N,lu´vdd,تخته
2499,Brett::N,лаййт,تخته
2500,Platte::N,spaagkoe,تخته
2501,Platte::N,skierro,تخته
2502,Platte::N,skearru,تخته
2503,Platte::N,ráptu,تخته
2504,Platte::N,ка̄ррьт,تخته
2505,Stütze::N,dovtege,تکیوان
2506,Stütze::N,dåarjege,تکیوان
2507,Stütze::N,tsagge,تکیوان
2508,Stütze::N,nihta,تکیوان
2509,Stütze::N,duvdda,تکیوان
2510,Stütze::N,caggi,تکیوان
2511,Stütze::N,cagge,تکیوان
2512,Stütze::N,cõgldõk,تکیوان
2513,Stütze::N,стуэлльп,تکیوان
2514,Stange::N,staavra,ډاګه
2515,Stange::N,stággo,ډاګه
2516,Stange::N,hålggå,ډاګه
2517,Stange::N,stávrá,ډاګه
2518,Stange::N,stággu,ډاګه
2519,Stange::N,čuálgui,ډاګه
2520,Stange::N,kaŋgg,ډاګه
2521,Stange::N,кэ̄ллт,ډاګه
2522,Stange::N,пе̄лльк,ډاګه
2523,Stock::N,galte,لرګی
2524,Stock::N,klåbpoe,لرګی
2525,Stock::N,soabbe,لرګی
2526,Stock::N,soabbi,لرګی
2527,Stock::N,suáb'bi,لرګی
2528,Stock::N,suä´b'b,لرګی
2529,Stock::N,суэммьп,لرګی
2530,Stab::N,klaahka,چيخله
2531,Stab::N,soabbe,چيخله
2532,Stab::N,soabbi,چيخله
2533,Stab::N,suáb'bi,چيخله
2534,Stab::N,suä´b'b,چيخله
2535,Stab::N,суэммьп,چيخله
2536,Rohr::N,gïrse,نل
2537,Rohr::N,båhttså,نل
2538,Rohr::N,bohcci,نل
2539,Rohr::N,poccee,نل
2540,Rohr::N,puu´lčiǩ,نل
2541,Rohr::N,туррьп,نل
2542,Haus::N,ståapoe,کور
2543,Haus::N,goahte,کور
2544,Haus::N,stohpu,کور
2545,Haus::N,tááḷu,کور
2546,Haus::N,tääll,کور
2547,Haus::N,пэ̄ҏҏт,کور
2548,Heim::N,hïejme,کور
2549,Heim::N,viesso,کور
2550,Heim::N,ruoktu,کور
2551,Heim::N,päikki,کور
2552,Heim::N,päi´ǩǩ,کور
2553,Heim::N,пэ̄ҏҏт,کور
2554,Ofen::N,vuebnie,تودنۍ
2555,Ofen::N,vuodná,تودنۍ
2556,Ofen::N,vuobnne,تودنۍ
2557,Ofen::N,uvdna,تودنۍ
2558,Ofen::N,uvnâ,تودنۍ
2559,Ofen::N,ǩiiuǥân,تودنۍ
2560,Ofen::N,пе̄ххц,تودنۍ
2561,Ofen::N,кыввкан,تودنۍ
2562,Fußboden::N,guelpie,غولی
2563,Fußboden::N,guolbbe,غولی
2564,Fußboden::N,láhtti,غولی
2565,Fußboden::N,šalde,غولی
2566,Fußboden::N,šâ´ldd,غولی
2567,Fußboden::N,шалльт,غولی
2568,Tisch::N,buertie,مېز
2569,Tisch::N,bievdde,مېز
2570,Tisch::N,beavdi,مېز
2571,Tisch::N,pevdi,مېز
2572,Tisch::N,på´rdd,مېز
2573,Tisch::N,stue´ll,مېز
2574,Tisch::N,туэлль,مېز
2575,Stuhl::N,stovle,چوکۍ
2576,Stuhl::N,ståvllå,چوکۍ
2577,Stuhl::N,stuollu,چوکۍ
2578,Stuhl::N,stovli,چوکۍ
2579,Stuhl::N,stuu´l,چوکۍ
2580,Stuhl::N,стула,چوکۍ
2581,Wiege::N,gïerhkeme,زانګو
2582,Wiege::N,vuoggo,زانګو
2583,Wiege::N,geaŧŧu,زانګو
2584,Wiege::N,geaktu,زانګو
2585,Wiege::N,gietkka,زانګو
2586,Wiege::N,kiäh'tu,زانګو
2587,Wiege::N,vogga,زانګو
2588,Wiege::N,кӣткэм,زانګو
2589,Bett::N,seangkoe,کټ
2590,Bett::N,seangkoe,چپرکټ
2591,Bett::N,sæŋŋga,کټ
2592,Bett::N,sæŋŋga,چپرکټ
2593,Bett::N,seaŋga,کټ
2594,Bett::N,seaŋga,چپرکټ
2595,Bett::N,seŋgâ,کټ
2596,Bett::N,seŋgâ,چپرکټ
2597,Bett::N,sââ´jj,کټ
2598,Bett::N,sââ´jj,چپرکټ
2599,Bett::N,вуэдтӭмсайй,کټ
2600,Bett::N,вуэдтӭмсайй,چپرکټ
2601,Regal::N,hælla,تاخچۍ
2602,Regal::N,hilldo,تاخچۍ
2603,Regal::N,hildu,تاخچۍ
2604,Regal::N,ildee,تاخچۍ
2605,Regal::N,i´lddi,تاخچۍ
2606,Regal::N,ылльтэ,تاخچۍ
2607,Kiste::N,aeskie,صندوق
2608,Kiste::N,kássa,صندوق
2609,Kiste::N,kássa,صندوق
2610,Kiste::N,árkku,صندوق
2611,Kiste::N,ču´ǩǩ,صندوق
2612,Kiste::N,чуххьк,صندوق
2613,Fenster::N,klaase,کړکۍ
2614,Fenster::N,vinndek,کړکۍ
2615,Fenster::N,láse,کړکۍ
2616,Fenster::N,laasâ,کړکۍ
2617,Fenster::N,ikkân,کړکۍ
2618,Fenster::N,эххкан,کړکۍ
2619,Tür::N,okse,دروازه
2620,Tür::N,uksa,دروازه
2621,Tür::N,uksa,دروازه
2622,Tür::N,uksâ,دروازه
2623,Tür::N,uhss,دروازه
2624,Tür::N,уккс,دروازه
2625,Tor::N,okse,دروازه
2626,Tor::N,pårttå,دروازه
2627,Tor::N,uksa,دروازه
2628,Tor::N,poarta,دروازه
2629,Tor::N,porttâ,دروازه
2630,Tor::N,uustõk,دروازه
2631,Tor::N,čuâlluhss,دروازه
2632,Tor::N,уккс,دروازه
2633,Zaun::N,haakene,کټاره
2634,Zaun::N,jerra,کټاره
2635,Zaun::N,gárdde,کټاره
2636,Zaun::N,áidi,کټاره
2637,Zaun::N,äiđi,کټاره
2638,Zaun::N,äidd,کټاره
2639,Zaun::N,čuâll,کټاره
2640,Zaun::N,а̄ййт,کټاره
2641,Dach::N,rehpie,بام
2642,Dach::N,dæhkko,بام
2643,Dach::N,gáhttu,بام
2644,Dach::N,káttu,بام
2645,Dach::N,laakk,بام
2646,Dach::N,пэ̄ҏҏтэ̄ля,بام
2647,Dach::N,кры̄ша,بام
2648,Leiter::N,raajtere,زينه
2649,Leiter::N,tjajmos,زينه
2650,Leiter::N,boagos,زينه
2651,Leiter::N,ráidalas,زينه
2652,Leiter::N,raidlâs,زينه
2653,Leiter::N,лествец,زينه
2654,Besen::N,saehpie,جارو
2655,Besen::N,gaerpene,جارو
2656,Besen::N,njáman,جارو
2657,Besen::N,luvdá,جارو
2658,Besen::N,luvdá,جارو
2659,Besen::N,västt,جارو
2660,Besen::N,ва̄сст,جارو
2661,Spaten::N,gåajvoe,یوم
2662,Spaten::N,spádá,یوم
2663,Spaten::N,goajvvo,یوم
2664,Spaten::N,goaivu,یوم
2665,Spaten::N,kuái'vu,یوم
2666,Spaten::N,kuäivv,یوم
2667,Spaten::N,куаййв,یوم
2668,Schaufel::N,gåajvoe,بېلچه
2669,Schaufel::N,gåjvun,بېلچه
2670,Schaufel::N,goajvvo,بېلچه
2671,Schaufel::N,goaivu,بېلچه
2672,Schaufel::N,kuái'vu,بېلچه
2673,Schaufel::N,kuäivv,بېلچه
2674,Schaufel::N,куаййв,بېلچه
2675,Gabel::N,tjåagka,پنجه
2676,Gabel::N,gáffil,پنجه
2677,Gabel::N,káffal,پنجه
2678,Gabel::N,kaahvâl,پنجه
2679,Gabel::N,velkk,پنجه
2680,Gabel::N,а̄лльс,پنجه
2681,Löffel::N,buste,کاشوغه
2682,Löffel::N,bassti,کاشوغه
2683,Löffel::N,baste,کاشوغه
2684,Löffel::N,pastem,کاشوغه
2685,Löffel::N,pâ´sttem,کاشوغه
2686,Löffel::N,пасьтэмь,کاشوغه
2687,Messer::N,nejpie,چاقو
2688,Messer::N,nijbbe,چاقو
2689,Messer::N,niibi,چاقو
2690,Messer::N,nijbe,چاقو
2691,Messer::N,nei´bb,چاقو
2692,Messer::N,ныййп,چاقو
2693,Nagel::N,spæjhkere,ميخ
2694,Nagel::N,spiger,ميخ
2695,Nagel::N,návlle,ميخ
2696,Nagel::N,spiikkár,ميخ
2697,Nagel::N,spijkkár,ميخ
2698,Nagel::N,näu´ll,ميخ
2699,Nagel::N,на̄ввьл,ميخ
2700,Netz::N,viermie,جال
2701,Netz::N,viermme,جال
2702,Netz::N,næhtta,جال
2703,Netz::N,fierbmi,جال
2704,Netz::N,viermi,جال
2705,Netz::N,säi´mm,جال
2706,Netz::N,нӯжхьт,جال
2707,Haken::N,kruehkie,څنګک
2708,Haken::N,ruohkke,څنګک
2709,Haken::N,vagge,څنګک
2710,Haken::N,roahkki,څنګک
2711,Haken::N,faggi,څنګک
2712,Haken::N,kuák'ki,څنګک
2713,Haken::N,kuä´ǩ'ǩ,څنګک
2714,Haken::N,ва̄ӈӈк,څنګک
2715,Haken::N,куэххьк,څنګک
2716,Griff::N,rehpie,لاستی
2717,Griff::N,taatje,لاستی
2718,Griff::N,gavlla,لاستی
2719,Griff::N,guottáldahka,لاستی
2720,Griff::N,geavja,لاستی
2721,Griff::N,novdâ,لاستی
2722,Griff::N,nõđđ,لاستی
2723,Griff::N,kå´ǧǧ,لاستی
2724,Griff::N,нэ̄дт,لاستی
2725,Schloss::N,laesie,کلپ
2726,Schloss::N,lássa,کلپ
2727,Schloss::N,lohkka,کلپ
2728,Schloss::N,lukkâ,کلپ
2729,Schloss::N,lokk,کلپ
2730,Schloss::N,ло̄ххк,کلپ
2731,Bild::N,guvvie,رسم
2732,Bild::N,gåvvå,رسم
2733,Bild::N,govva,رسم
2734,Bild::N,koṿe,رسم
2735,Bild::N,kartt,رسم
2736,Bild::N,картина,رسم
2737,Figur::N,guvvie,قدوقامت
2738,Figur::N,gåvos,قدوقامت
2739,Figur::N,figuvrra,قدوقامت
2740,Figur::N,figuvra,قدوقامت
2741,Figur::N,kovos,قدوقامت
2742,Figur::N,kuâŋas,قدوقامت
2743,Puppe::N,dåahka,ګوډۍ
2744,Puppe::N,dåhkko,ګوډۍ
2745,Puppe::N,doahkko,ګوډۍ
2746,Puppe::N,dohkká,ګوډۍ
2747,Puppe::N,duhkká,ګوډۍ
2748,Puppe::N,kuuhlaž,ګوډۍ
2749,Puppe::N,кукла,ګوډۍ
2750,Beutel::N,voessetje,کڅوړه
2751,Beutel::N,påvsså,کڅوړه
2752,Beutel::N,seahkaš,کڅوړه
2753,Beutel::N,bursa,کڅوړه
2754,Beutel::N,guhkkár,کڅوړه
2755,Beutel::N,čooṿâs,کڅوړه
2756,Beutel::N,siâk'k,کڅوړه
2757,Beutel::N,kå´ššel,کڅوړه
2758,Beutel::N,ве̄ҏҏц,کڅوړه
2759,Bündel::N,paantje,دسته
2760,Bündel::N,buduk,دسته
2761,Bündel::N,gurppe,دسته
2762,Bündel::N,gihppu,دسته
2763,Bündel::N,kiäs'tu,دسته
2764,Bündel::N,šnâpp,دسته
2765,Bündel::N,пуччк,دسته
2766,Tasche::N,veaskoe,بکس
2767,Tasche::N,veaskoe,توبره
2768,Tasche::N,væssko,بکس
2769,Tasche::N,væssko,توبره
2770,Tasche::N,lávkka,بکس
2771,Tasche::N,lávkka,توبره
2772,Tasche::N,lávka,بکس
2773,Tasche::N,lávka,توبره
2774,Tasche::N,seahkka,بکس
2775,Tasche::N,seahkka,توبره
2776,Tasche::N,lavkkâ,بکس
2777,Tasche::N,lavkkâ,توبره
2778,Tasche::N,laukk,بکس
2779,Tasche::N,laukk,توبره
2780,Tasche::N,суӎӎьк,بکس
2781,Tasche::N,суӎӎьк,توبره
2782,Tasche::N,ло̄а̄ффк,بکس
2783,Tasche::N,ло̄а̄ффк,توبره
2784,Eimer::N,bæhtoe,سطل
2785,Eimer::N,skiello,سطل
2786,Eimer::N,skállu,سطل
2787,Eimer::N,eebir,سطل
2788,Eimer::N,skääll,سطل
2789,Eimer::N,е̄мьперь,سطل
2790,Deckel::N,luehkie,سرپوښ
2791,Deckel::N,låhkke,سرپوښ
2792,Deckel::N,lohkki,سرپوښ
2793,Deckel::N,lokke,سرپوښ
2794,Deckel::N,lå´ǩǩ,سرپوښ
2795,Deckel::N,ко̄а̄ххтнэсс,سرپوښ
2796,Geschirr::N,lihtie,لوښی
2797,Geschirr::N,lihte,لوښی
2798,Geschirr::N,lihtit,لوښی
2799,Geschirr::N,litte,لوښی
2800,Geschirr::N,kärldõk,لوښی
2801,Geschirr::N,ка̄ррь,لوښی
2802,Sack::N,voesse,جوال
2803,Sack::N,vuossa,جوال
2804,Sack::N,seahkka,جوال
2805,Sack::N,sekkâ,جوال
2806,Sack::N,siâk'k,جوال
2807,Sack::N,ве̄ҏҏц,جوال
2808,Tasse::N,guksie,پیاله
2809,Tasse::N,gåhppå,پیاله
2810,Tasse::N,gohppu,پیاله
2811,Tasse::N,pollo,پیاله
2812,Tasse::N,kopp,پیاله
2813,Tasse::N,на̄ххьп,پیاله
2814,Topf::N,baetie,دېګی
2815,Topf::N,krovhte,دېګی
2816,Topf::N,rujtta,دېګی
2817,Topf::N,giebbme,دېګی
2818,Topf::N,báhti,دېګی
2819,Topf::N,gievdni,دېګی
2820,Topf::N,pääti,دېګی
2821,Topf::N,kruâitt,دېګی
2822,Topf::N,кӣммьн,دېګی
2823,Kessel::N,giebnie,دېګ
2824,Kessel::N,skallo,دېګ
2825,Kessel::N,giebbme,دېګ
2826,Kessel::N,gieđbmi,دېګ
2827,Kessel::N,kiem'ni,دېګ
2828,Kessel::N,ǩie´mnn,دېګ
2829,Kessel::N,кӣммьн,دېګ
2830,Essen::N,åesie,خوراک
2831,Essen::N,beapmoe,خوراک
2832,Essen::N,biebbmo,خوراک
2833,Essen::N,borramuš,خوراک
2834,Essen::N,purrâmâš,خوراک
2835,Essen::N,porrmõš,خوراک
2836,Essen::N,по̄ррмушш,خوراک
2837,Nahrung::N,beapmoe,خوراک
2838,Nahrung::N,biebbmo,خوراک
2839,Nahrung::N,biebmu,خوراک
2840,Nahrung::N,purrâmâš,خوراک
2841,Nahrung::N,porrmõš,خوراک
2842,Nahrung::N,по̄ррмушш,خوراک
2843,Speise::N,beapmoe,خواړه
2844,Speise::N,biebbmo,خواړه
2845,Speise::N,biebmu,خواړه
2846,Speise::N,määlis,خواړه
2847,Speise::N,aasâs,خواړه
2848,Speise::N,porrmõš,خواړه
2849,Speise::N,по̄ррмушш,خواړه
2850,Fleisch::N,bearkoe,غوښه
2851,Fleisch::N,oadtje,غوښه
2852,Fleisch::N,bierggo,غوښه
2853,Fleisch::N,biergu,غوښه
2854,Fleisch::N,uáž'ži,غوښه
2855,Fleisch::N,vuä´ǯ'ǯ,غوښه
2856,Fleisch::N,вуэннч,غوښه
2857,Getreide::N,gernie,غله
2858,Getreide::N,gårnne,غله
2859,Getreide::N,gordni,غله
2860,Getreide::N,valje,غله
2861,Getreide::N,ле̄ййп,غله
2862,Brei::N,kraavhtse,اوګره
2863,Brei::N,ráktsa,اوګره
2864,Brei::N,buvru,اوګره
2865,Brei::N,suoḥâd,اوګره
2866,Brei::N,hutt,اوګره
2867,Brei::N,уххт,اوګره
2868,Brot::N,gaahkoe,ډوډۍ
2869,Brot::N,lájbbe,ډوډۍ
2870,Brot::N,stummpa,ډوډۍ
2871,Brot::N,láibi,ډوډۍ
2872,Brot::N,gáhkku,ډوډۍ
2873,Brot::N,leibi,ډوډۍ
2874,Brot::N,lei´bb,ډوډۍ
2875,Brot::N,ле̄ййп,ډوډۍ
2876,Scheibe::N,snaejrie,مړۍ
2877,Scheibe::N,sárdde,مړۍ
2878,Scheibe::N,vajahas,مړۍ
2879,Scheibe::N,časkkis,مړۍ
2880,Scheibe::N,ča'skes,مړۍ
2881,Scheibe::N,ku´sǩǩ,مړۍ
2882,Scheibe::N,кусськ,مړۍ
2883,Fett::N,buejtie,غوړي
2884,Fett::N,vuodja,غوړي
2885,Fett::N,buoidi,غوړي
2886,Fett::N,pyei'di,غوړي
2887,Fett::N,puõi´dd,غوړي
2888,Fett::N,пуййт,غوړي
2889,Butter::N,voeje,کوچ
2890,Butter::N,vuodja,کوچ
2891,Butter::N,vuodja,کوچ
2892,Butter::N,vuojâ,کوچ
2893,Butter::N,vuõjj,کوچ
2894,Butter::N,вӯйй,کوچ
