,Concept_ID,he,se
4580,überall::ADV,בכל מקום,juohkka sajen
4581,überall::ADV,בכל מקום,juohke sajis
4582,überall::ADV,בכל מקום,jya'hisaajeest
4583,überall::ADV,בכל מקום,vee´zz
4584,überall::ADV,בכל מקום,pukvee´zz
4585,überall::ADV,בכל מקום,пугквесь
4586,nicht::ADV,לא,ij
4587,nicht::ADV,לא,ij
4588,nicht::ADV,לא,ii
4589,nicht::ADV,לא,ij
4590,nicht::ADV,לא,ij
4591,nicht::ADV,לא,эйй
4592,ein wenig::ADV,קצת,ånnetje
4593,ein wenig::ADV,קצת,ahtjetje
4594,ein wenig::ADV,קצת,binná
4595,ein wenig::ADV,קצת,veahá
4596,ein wenig::ADV,קצת,ucánjii
4597,ein wenig::ADV,קצת,occanj
4598,ein wenig::ADV,קצת,simmna
4599,ein wenig::ADV,קצת,сада
4600,ein wenig::ADV,קצת,садаматта
4601,kaum::ADV,בקשי,jallan
4602,kaum::ADV,בקשי,vánet
4603,kaum::ADV,בקשי,báljo
4604,kaum::ADV,בקשי,illá
4605,kaum::ADV,בקשי,illvaa
4606,kaum::ADV,בקשי,мале
4607,kaum::ADV,בקשי,элэлэ
4608,sehr::ADV,מאוד,sagk
4609,sehr::ADV,מאוד,riek
4610,sehr::ADV,מאוד,sieldes
4611,sehr::ADV,מאוד,hui
4612,sehr::ADV,מאוד,ollu
4613,sehr::ADV,מאוד,čuuvtij
4614,sehr::ADV,מאוד,sami
4615,sehr::ADV,מאוד,čuu´t
4616,sehr::ADV,מאוד,пэре
4617,sehr::ADV,מאוד,чофта
4618,so::ADV,כך,numhtie
4619,so::ADV,כך,nav
4620,so::ADV,כך,nuov
4621,so::ADV,כך,nåv
4622,so::ADV,כך,nu
4623,so::ADV,כך,näävt
4624,so::ADV,כך,de
4625,so::ADV,כך,nu´t
4626,so::ADV,כך,nääi´t
4627,so::ADV,כך,те̄льнэ
4628,so::ADV,ככה,numhtie
4629,so::ADV,ככה,nav
4630,so::ADV,ככה,nuov
4631,so::ADV,ככה,nåv
4632,so::ADV,ככה,nu
4633,so::ADV,ככה,näävt
4634,so::ADV,ככה,de
4635,so::ADV,ככה,nu´t
4636,so::ADV,ככה,nääi´t
4637,so::ADV,ככה,те̄льнэ
4638,noch::ADV,עוד,annje
4639,noch::ADV,עוד,ájn
4640,noch::ADV,עוד,vilá
4641,noch::ADV,עוד,ain
4642,noch::ADV,עוד,vela
4643,noch::ADV,עוד,võl
4644,noch::ADV,עוד,veâl
4645,noch::ADV,עוד,вя̄л
4646,noch::ADV,עדין,annje
4647,noch::ADV,עדין,ájn
4648,noch::ADV,עדין,vilá
4649,noch::ADV,עדין,ain
4650,noch::ADV,עדין,vela
4651,noch::ADV,עדין,võl
4652,noch::ADV,עדין,veâl
4653,noch::ADV,עדין,вя̄л
4654,nur::ADV,רק,ajve
4655,nur::ADV,רק,barre
4656,nur::ADV,רק,dåssjå
4657,nur::ADV,רק,dušše
4658,nur::ADV,רק,váá
4659,nur::ADV,רק,pâi
4660,nur::ADV,רק,leša
4661,nur::ADV,רק,tåå´lǩ
4662,nur::ADV,רק,лэша
4663,nur::ADV,רק,лышшэ
4664,schon::ADV,כבר,joe
4665,schon::ADV,כבר,juo
4666,schon::ADV,כבר,juo
4667,schon::ADV,כבר,juo
4668,schon::ADV,כבר,ju´n
4669,schon::ADV,כבר,ё
4670,wieder::ADV,שוב,vihth
4671,wieder::ADV,שוב,aajmoen
4672,wieder::ADV,שוב,vas
4673,wieder::ADV,שוב,ådåsis
4674,wieder::ADV,שוב,fas
4675,wieder::ADV,שוב,vuot
4676,wieder::ADV,שוב,vest
4677,wieder::ADV,שוב,däs
4678,wieder::ADV,שוב,e´pet
4679,wieder::ADV,שוב,аввта
4680,wieder::ADV,שוב,о̄дтсэ
4681,vergebens::ADV,לריק,dåssjåj
4682,vergebens::ADV,לריק,duššás
4683,vergebens::ADV,לריק,tušás
4684,vergebens::ADV,לריק,jääutai
4685,vergebens::ADV,לריק,пусьтэльт
4686,vergebens::ADV,לשוא,dåssjåj
4687,vergebens::ADV,לשוא,duššás
4688,vergebens::ADV,לשוא,tušás
4689,vergebens::ADV,לשוא,jääutai
4690,vergebens::ADV,לשוא,пусьтэльт
4691,vor::PRP,מול,åvteste
4692,vor::PRP,מול,ålggolin
4693,vor::PRP,מול,ovddas
4694,vor::PRP,מול,oovdâst
4695,vor::PRP,מול,ooudâst
4696,vor::PRP,מול,авьтэмьбе̄лльт
4697,hinter::PRP,מאחורי,duekesne
4698,hinter::PRP,מאחורי,duogen
4699,hinter::PRP,מאחורי,maŋŋelin
4700,hinter::PRP,מאחורי,maŋil
4701,hinter::PRP,מאחורי,duogás
4702,hinter::PRP,מאחורי,tyeḥin
4703,hinter::PRP,מאחורי,tue´ǩǩen
4704,hinter::PRP,מאחורי,маӈельт
4705,unter::PRP,מתחת,nuelesne
4706,unter::PRP,מתחת,vuolen
4707,unter::PRP,מתחת,vuolde
4708,unter::PRP,מתחת,vyel'ni
4709,unter::PRP,מתחת,vue´llen
4710,unter::PRP,מתחת,вӯлльнҍ
4711,durch::PRP,דרך,vieken
4712,durch::PRP,דרך,tjadá
4713,durch::PRP,דרך,-rájge
4714,durch::PRP,דרך,čađa
4715,durch::PRP,דרך,čoođâ
4716,durch::PRP,דרך,čõõđ
4717,durch::PRP,דרך,pääi´ǩ
4718,durch::PRP,דרך,че̄д
4719,neben::PRP,ליד,baaltese
4720,neben::PRP,ליד,báldan
4721,neben::PRP,ליד,bálddas
4722,neben::PRP,ליד,paaldâst
4723,neben::PRP,ליד,paaldâst
4724,neben::PRP,ליד,поалльтэ
4725,neben::PRP,על-יד,baaltese
4726,neben::PRP,על-יד,báldan
4727,neben::PRP,על-יד,bálddas
4728,neben::PRP,על-יד,paaldâst
4729,neben::PRP,על-יד,paaldâst
4730,neben::PRP,על-יד,поалльтэ
4731,zwischen::PRP,בין,gaskesne
4732,zwischen::PRP,בין,gasska
4733,zwischen::PRP,בין,gaskkas
4734,zwischen::PRP,בין,kooskâst
4735,zwischen::PRP,בין,kâskka
4736,zwischen::PRP,בין,кэскэсьт
4737,zwischen::PRP,בין,кэ̄скэль
4738,wegen::PRP,בשל,dïete
4739,wegen::PRP,בשל,gaevhtieh
4740,wegen::PRP,בשל,diehti
4741,wegen::PRP,בשל,dihte
4742,wegen::PRP,בשל,geažil
4743,wegen::PRP,בשל,tet
4744,wegen::PRP,בשל,diõtt
4745,wegen::PRP,בשל,ǩeäč'ča
4746,wegen::PRP,בשל,гуэйке
4747,wegen::PRP,בגלל,dïete
4748,wegen::PRP,בגלל,gaevhtieh
4749,wegen::PRP,בגלל,diehti
4750,wegen::PRP,בגלל,dihte
4751,wegen::PRP,בגלל,geažil
4752,wegen::PRP,בגלל,tet
4753,wegen::PRP,בגלל,diõtt
4754,wegen::PRP,בגלל,ǩeäč'ča
4755,wegen::PRP,בגלל,гуэйке
4756,dies::PRN,זה,dihte
4757,dies::PRN,זה,dát
4758,dies::PRN,זה,dát
4759,dies::PRN,זה,táát
4760,dies::PRN,זה,tät
4761,dies::PRN,זה,tiett-aa
4762,dies::PRN,זה,тэдт
4763,das::PRN,זה,dohte
4764,das::PRN,זה,dat
4765,das::PRN,זה,dat
4766,das::PRN,זה,tot
4767,das::PRN,זה,tõt
4768,das::PRN,זה,тудт
4769,alles::PRN,הכל,gaajhke
4770,alles::PRN,הכל,gájkka
4771,alles::PRN,הכל,buot
4772,alles::PRN,הכל,puoh
4773,alles::PRN,הכל,puk
4774,alles::PRN,הכל,пугк
4775,ich::PRN,אני,manne
4776,ich::PRN,אני,mån
4777,ich::PRN,אני,månnå
4778,ich::PRN,אני,mun
4779,ich::PRN,אני,mun
4780,ich::PRN,אני,munnâ
4781,ich::PRN,אני,mon
4782,ich::PRN,אני,мунн
4783,du::PRN,את,datne
4784,du::PRN,את,dån
4785,du::PRN,את,don
4786,du::PRN,את,tun
4787,du::PRN,את,ton
4788,du::PRN,את,то̄нн
4789,du::PRN,אתה,datne
4790,du::PRN,אתה,dån
4791,du::PRN,אתה,don
4792,du::PRN,אתה,tun
4793,du::PRN,אתה,ton
4794,du::PRN,אתה,то̄нн
4795,er::PRN,הוא,dïhte
4796,er::PRN,הוא,sån
4797,er::PRN,הוא,son
4798,er::PRN,הוא,sun
4799,er::PRN,הוא,son
4800,er::PRN,הוא,со̄нн
4801,wir::PRN,אנחנו,mijjieh
4802,wir::PRN,אנחנו,mij
4803,wir::PRN,אנחנו,mii
4804,wir::PRN,אנחנו,mij
4805,wir::PRN,אנחנו,mij
4806,wir::PRN,אנחנו,мыйй
4807,ihr::PRN,לה,dijjie
4808,ihr::PRN,לה,dij
4809,ihr::PRN,לה,dii
4810,ihr::PRN,לה,tij
4811,ihr::PRN,לה,tij
4812,ihr::PRN,לה,тыйй
4813,sie::PRN,הם,dah
4814,sie::PRN,הם,sij
4815,sie::PRN,הם,sii
4816,sie::PRN,הם,sij
4817,sie::PRN,הם,sij
4818,sie::PRN,הם,сыйй
4819,was::FPRN,מה,mij
4820,was::FPRN,מה,mij
4821,was::FPRN,מה,mii
4822,was::FPRN,מה,mii
4823,was::FPRN,מה,mii
4824,was::FPRN,מה,мӣ
4825,wer::FPRN,מי,gie
4826,wer::FPRN,מי,guhti
4827,wer::FPRN,מי,gii
4828,wer::FPRN,מי,guhte
4829,wer::FPRN,מי,kii
4830,wer::FPRN,מי,ǩii
4831,wer::FPRN,מי,kåå´tt
4832,wer::FPRN,מי,ке̄
4833,wo::FADV,איפה,gusnie
4834,wo::FADV,איפה,gånnå
4835,wo::FADV,איפה,gos
4836,wo::FADV,איפה,kost
4837,wo::FADV,איפה,ko´st
4838,wo::FADV,איפה,касьт
4839,wohin::FADV,לאן,gogka
4840,wohin::FADV,לאן,gåsi
4841,wohin::FADV,לאן,gosa
4842,wohin::FADV,לאן,kuus
4843,wohin::FADV,לאן,koozz
4844,wohin::FADV,לאן,ко̄з
4845,wie::FADV,איך,guktie
4846,wie::FADV,איך,gumhtie
4847,wie::FADV,איך,gåktu
4848,wie::FADV,איך,mot
4849,wie::FADV,איך,mahte
4850,wie::FADV,איך,mä´htt
4851,wie::FADV,איך,ко̄ххт
4852,warum::FADV,למה,man
4853,warum::FADV,למה,manen
4854,warum::FADV,למה,manne
4855,warum::FADV,למה,mane
4856,warum::FADV,למה,mondiet
4857,warum::FADV,למה,mõõzz
4858,warum::FADV,למה,mää´nn
4859,warum::FADV,למה,мэ̄йт
4860,warum::FADV,למה,мэ̄ннгуэйке
4861,wieviel::FNUM,כמה,man jeenje
4862,wieviel::FNUM,כמה,makta
4863,wieviel::FNUM,כמה,olugo
4864,wieviel::FNUM,כמה,kalle
4865,wieviel::FNUM,כמה,kâ´ll
4866,wieviel::FNUM,כמה,мэ̄ннве̄рьт
4867,wieviel::FNUM,כמה,мэ̄нлянчверьт
4868,eins::NUM,אחד,akte
4869,eins::NUM,אחד,akta
4870,eins::NUM,אחד,okta
4871,eins::NUM,אחד,ohtâ
4872,eins::NUM,אחד,õhtt
4873,eins::NUM,אחד,э̄ххт
4874,eins::NUM,אחד,о̄ххтэ
4875,zwei::NUM,שתים,göökte
4876,zwei::NUM,שתים,guokta
4877,zwei::NUM,שתים,guokte
4878,zwei::NUM,שתים,kyeh'ti
4879,zwei::NUM,שתים,kuõ´htt
4880,zwei::NUM,שתים,кӯххт
4881,drei::NUM,שלושה,golme
4882,drei::NUM,שלושה,gålmmå
4883,drei::NUM,שלושה,golbma
4884,drei::NUM,שלושה,kulmâ
4885,drei::NUM,שלושה,koumm
4886,drei::NUM,שלושה,ко̄ллм
4887,vier::NUM,ארבעה,njieljie
4888,vier::NUM,ארבעה,niellja
4889,vier::NUM,ארבעה,njeallje
4890,vier::NUM,ארבעה,nelji
4891,vier::NUM,ארבעה,nellj
4892,vier::NUM,ארבעה,не̄лльй
4893,fünf::NUM,חמשה,vïjhte
4894,fünf::NUM,חמשה,vihtta
4895,fünf::NUM,חמשה,vihtta
4896,fünf::NUM,חמשה,vittâ
4897,fünf::NUM,חמשה,vitt
4898,fünf::NUM,חמשה,выдт
4899,sechs::NUM,ששה,govhte
4900,sechs::NUM,ששה,guhtta
4901,sechs::NUM,ששה,guhtta
4902,sechs::NUM,ששה,kuttâ
4903,sechs::NUM,ששה,kutt
4904,sechs::NUM,ששה,кудт
4905,sieben::NUM,שבעה,tjïjhtje
4906,sieben::NUM,שבעה,giehtja
4907,sieben::NUM,שבעה,čieža
4908,sieben::NUM,שבעה,čiččâm
4909,sieben::NUM,שבעה,čiččâm
4910,sieben::NUM,שבעה,кыджемь
4911,acht::NUM,שמונה,gaektsie
4912,acht::NUM,שמונה,gáktsa
4913,acht::NUM,שמונה,gávcci
4914,acht::NUM,שמונה,käävci
4915,acht::NUM,שמונה,kääu´c
4916,acht::NUM,שמונה,ка̄ххц
4917,neun::NUM,תשעה,uktsie
4918,neun::NUM,תשעה,aktse
4919,neun::NUM,תשעה,ovcci
4920,neun::NUM,תשעה,oovce
4921,neun::NUM,תשעה,å´hcc
4922,neun::NUM,תשעה,аххц
4923,zehn::NUM,עשרה,luhkie
4924,zehn::NUM,עשרה,låhke
4925,zehn::NUM,עשרה,lågev
4926,zehn::NUM,עשרה,logi
4927,zehn::NUM,עשרה,loṿe
4928,zehn::NUM,עשרה,lååi
4929,zehn::NUM,עשרה,лоагкь
4930,elf::NUM,אחת עשרה,luhkieakte
4931,elf::NUM,אחת עשרה,lågenanakta
4932,elf::NUM,אחת עשרה,oktanuppelohkái
4933,elf::NUM,אחת עשרה,ohtnubáloh
4934,elf::NUM,אחת עשרה,õtmlo
4935,elf::NUM,אחת עשרה,õhttmlo
4936,elf::NUM,אחת עשרה,э̄ххтэмплоагкь
4937,zwölf::NUM,שתים עשרה,luhkiegöökte
4938,zwölf::NUM,שתים עשרה,lågenanguokta
4939,zwölf::NUM,שתים עשרה,guoktenuppelohkái
4940,zwölf::NUM,שתים עשרה,kyeh'tnubáloh
4941,zwölf::NUM,שתים עשרה,kuâtmlo
4942,zwölf::NUM,שתים עשרה,kuâhttmlo
4943,zwölf::NUM,שתים עשרה,кӯххтэмплоагкь
4944,zwanzig::NUM,עשרים,göökteluhkie
4945,zwanzig::NUM,עשרים,guoktalåhke
4946,zwanzig::NUM,עשרים,guoktelogi
4947,zwanzig::NUM,עשרים,kyeh'tilov
4948,zwanzig::NUM,עשרים,kuâhttlo
4949,zwanzig::NUM,עשרים,кӯххтлоагкь
4950,dreißig::NUM,שלושים,golmeluhkie
4951,dreißig::NUM,שלושים,gålmmålåhke
4952,dreißig::NUM,שלושים,golbmalogi
4953,dreißig::NUM,שלושים,kulmâlov
4954,dreißig::NUM,שלושים,koummlo
4955,dreißig::NUM,שלושים,ко̄ллмлоагкь
4956,vierzig::NUM,ארבעים,njieljieluhkie
4957,vierzig::NUM,ארבעים,nielljalåhke
4958,vierzig::NUM,ארבעים,njealljelogi
4959,vierzig::NUM,ארבעים,neljilov
4960,vierzig::NUM,ארבעים,nelljlo
4961,vierzig::NUM,ארבעים,не̄лльйлоагкь
4962,fünfzig::NUM,חמשים,vïjhteluhkie
4963,fünfzig::NUM,חמשים,vihttalåhke
4964,fünfzig::NUM,חמשים,vihttalogi
4965,fünfzig::NUM,חמשים,vittâlov
4966,fünfzig::NUM,חמשים,vittlo
4967,fünfzig::NUM,חמשים,выдтлоагкъ
4968,sechzig::NUM,ששים,govhteluhkie
4969,sechzig::NUM,ששים,guhttalåhke
4970,sechzig::NUM,ששים,guhttalogi
4971,sechzig::NUM,ששים,kuttâlov
4972,sechzig::NUM,ששים,kuttlo
4973,sechzig::NUM,ששים,кудтлоагкь
4974,siebzig::NUM,שבעים,tjïjhtjeluhkie
4975,siebzig::NUM,שבעים,gietjavlåhke
4976,siebzig::NUM,שבעים,čiežalogi
4977,siebzig::NUM,שבעים,čiččâmlov
4978,siebzig::NUM,שבעים,čičmlo
4979,siebzig::NUM,שבעים,кыджемьлоагкь
4980,achtzig::NUM,שמונים,gaektsieluhkie
4981,achtzig::NUM,שמונים,gáktsalåhke
4982,achtzig::NUM,שמונים,gávccilogi
4983,achtzig::NUM,שמונים,kähcilov
4984,achtzig::NUM,שמונים,kä´hcclo
4985,achtzig::NUM,שמונים,ка̄ххцлоагкь
4986,neunzig::NUM,תשעים,uktsieluhkie
4987,neunzig::NUM,תשעים,aktselåhke
4988,neunzig::NUM,תשעים,ovccilogi
4989,neunzig::NUM,תשעים,ohcelov
4990,neunzig::NUM,תשעים,å´hcclo
4991,neunzig::NUM,תשעים,аххцлоагкь
4992,hundert::NUM,מאה,tjuetie
4993,hundert::NUM,מאה,tjuohte
4994,hundert::NUM,מאה,čuođi
4995,hundert::NUM,מאה,čyeti
4996,hundert::NUM,מאה,čue´tt
4997,hundert::NUM,מאה,чӯдть
4998,tausend::NUM,אלף,tåvsene
4999,tausend::NUM,אלף,stoeretjuetie
5000,tausend::NUM,אלף,tuvsán
5001,tausend::NUM,אלף,duhát
5002,tausend::NUM,אלף,duhát
5003,tausend::NUM,אלף,tuhháát
5004,tausend::NUM,אלף,dohat
5005,tausend::NUM,אלף,то̄а̄фант
5006,und::CNJ,ו,jïh
5007,und::CNJ,ו,ja
5008,und::CNJ,ו,ja
5009,und::CNJ,ו,já
5010,und::CNJ,ו,di
5011,und::CNJ,ו,я
5012,und::CNJ,ו,да
5013,und::CNJ,ו,де
5014,oder::CNJ,או,jallh
5015,oder::CNJ,או,jali
5016,oder::CNJ,או,dahje
5017,oder::CNJ,או,adai
5018,oder::CNJ,או,avi
5019,oder::CNJ,או,le´be
5020,oder::CNJ,או,элэ
5021,oder::CNJ,או,вай
5022,stehen::V,עמד,tjåadtjodh
5023,stehen::V,עמד,seajsasjidh
5024,stehen::V,עמד,tjuodtjot
5025,stehen::V,עמד,čuožžut
5026,stehen::V,עמד,cuáp'cuđ
5027,stehen::V,עמד,čuâǯ'ǯad
5028,stehen::V,עמד,чуэннче
5029,sitzen::V,ישב,tjahkasjidh
5030,sitzen::V,ישב,tjåhkkåhit
5031,sitzen::V,ישב,čohkkát
5032,sitzen::V,ישב,čokkáđ
5033,sitzen::V,ישב,išttâd åårrad
5034,sitzen::V,ישב,ышштэ
5035,liegen::V,שכב,gaajranidh
5036,liegen::V,שכב,vellahit
5037,liegen::V,שכב,veallát
5038,liegen::V,שכב,viäl'láđ
5039,liegen::V,שכב,liâššâd
5040,liegen::V,שכב,ле̄шшэ
5041,hängen::V,היה תלוי,gævnjasjidh
5042,hängen::V,היה תלוי,gahtsahit
5043,hängen::V,היה תלוי,heaŋgát
5044,hängen::V,היה תלוי,hiäŋ'gáđ
5045,hängen::V,היה תלוי,sorččad
5046,hängen::V,היה תלוי,ла̄бпэ
5047,werden::V,הפך ל,sjïdtedh
5048,werden::V,הפך ל,sjaddat
5049,werden::V,הפך ל,beassat
5050,werden::V,הפך ל,šoddâđ
5051,werden::V,הפך ל,šõddâd
5052,werden::V,הפך ל,шэ̄ннтэ
5053,passieren::V,קרה,vaasedh
5054,passieren::V,קרה,sjaddat
5055,passieren::V,קרה,dáhpáduvvat
5056,passieren::V,קרה,vássit
5057,passieren::V,קרה,dáhpáhuvvat
5058,passieren::V,קרה,šoddâđ
5059,passieren::V,קרה,šõddâd
5060,passieren::V,קרה,шэ̄ннтэ
5061,passieren::V,קרה,тагсэ
5062,beginnen::V,התחיל,aelkedh
5063,beginnen::V,התחיל,álgget
5064,beginnen::V,התחיל,álggahit
5065,beginnen::V,התחיל,älgiđ
5066,beginnen::V,התחיל,ä´lǧǧed
5067,beginnen::V,התחיל,о̄а̄лкхуввэ
5068,beginnen::V,התחיל,о̄а̄лкхэднэ
5069,enden::V,הסתים,orrijidh
5070,enden::V,הסתים,hiejttet
5071,enden::V,הסתים,nohkat
5072,enden::V,הסתים,nuuhâđ
5073,enden::V,הסתים,puu´tted
5074,enden::V,הסתים,пудтэ
5075,enden::V,הסתים,кӣркнэ
5076,wechseln::V,השתנה,målsodh
5077,wechseln::V,השתנה,lånudit
5078,wechseln::V,השתנה,molssastit
5079,wechseln::V,השתנה,molsašuddat
5080,wechseln::V,השתנה,molsođ
5081,wechseln::V,השתנה,vaaitõõttâd
5082,wechseln::V,השתנה,вуайхувнэ
5083,aufgehen[Sonne]::V,זרח,låvnedh
5084,aufgehen[Sonne]::V,זרח,årijdit
5085,aufgehen[Sonne]::V,זרח,lavnnet
5086,aufgehen[Sonne]::V,זרח,badjánit
5087,aufgehen[Sonne]::V,זרח,pajaniđ
5088,aufgehen[Sonne]::V,זרח,pâjjned
5089,aufgehen[Sonne]::V,זרח,пэ̄ййнэ
5090,untergehen[Sonne]::V,שקע,luajhtadidh
5091,untergehen[Sonne]::V,שקע,gáhtot
5092,untergehen[Sonne]::V,שקע,vidodit
5093,untergehen[Sonne]::V,שקע,luoitádit
5094,untergehen[Sonne]::V,שקע,lyeš'tiđ
5095,untergehen[Sonne]::V,שקע,lue´štted
5096,untergehen[Sonne]::V,שקע,луэшштэдтэ
5097,scheinen[Sonne]::V,בהק,goekedh
5098,scheinen[Sonne]::V,בהק,bájttet
5099,scheinen[Sonne]::V,בהק,báitit
5100,scheinen[Sonne]::V,בהק,päštiđ
5101,scheinen[Sonne]::V,בהק,pä´štted
5102,scheinen[Sonne]::V,בהק,па̄шшьтэ
5103,donnern::V,רעם,laakedh
5104,donnern::V,רעם,sjærggot
5105,donnern::V,רעם,čerget
5106,donnern::V,רעם,čiär'guđ
5107,donnern::V,רעם,čeärgged
5108,donnern::V,רעם,ча̄рркэ
5109,wehen::V,נשב,bïegkedh
5110,wehen::V,נשב,bieggat
5111,wehen::V,נשב,bieggat
5112,wehen::V,נשב,pieg'gâđ
5113,wehen::V,נשב,piõg'gâd
5114,wehen::V,נשב,пӣӈӈкье
5115,strömen::V,זרם,galkedh
5116,strömen::V,זרם,gålggåt
5117,strömen::V,זרם,golgat
5118,strömen::V,זרם,kulgâđ
5119,strömen::V,זרם,kolggâd
5120,strömen::V,זרם,ко̄ллкэ
5121,fließen::V,זרם,galkedh
5122,fließen::V,זרם,gålggåt
5123,fließen::V,זרם,golgat
5124,fließen::V,זרם,kulgâđ
5125,fließen::V,זרם,kolggâd
5126,fließen::V,זרם,ко̄ллкэ
5127,sich drehen::V,הסתובב,jårredh
5128,sich drehen::V,הסתובב,bådnjåsit
5129,sich drehen::V,הסתובב,jorrat
5130,sich drehen::V,הסתובב,juurrâđ
5131,sich drehen::V,הסתובב,joorrâd
5132,sich drehen::V,הסתובב,чо̄ннэ
5133,schwanken::V,התנודד,syjjedidh
5134,schwanken::V,התנודד,vábbulit
5135,schwanken::V,התנודד,suoibut
5136,schwanken::V,התנודד,juár'buđ
5137,schwanken::V,התנודד,lâsmmad
5138,schwanken::V,התנודד,leâujjad
5139,schwanken::V,התנודד,лыйввэ
5140,schwanken::V,התנודד,качьедтэ
5141,schwingen::V,התנענע,gaavedh
5142,schwingen::V,התנענע,svinhtedh
5143,schwingen::V,התנענע,gávvat
5144,schwingen::V,התנענע,hiäi'luđ
5145,schwingen::V,התנענע,heillad
5146,schwingen::V,התנענע,мо̄а̄хнэ
5147,fallen::V,נפל,gahtjedh
5148,fallen::V,נפל,gahttjat
5149,fallen::V,נפל,gahččat
5150,fallen::V,נפל,jurrâđ
5151,fallen::V,נפל,kõččâd
5152,fallen::V,נפל,viõr'rled
5153,fallen::V,נפל,ёрнэ
5154,fallen::V,נפל,кэ̄ххче
5155,brennen::V,בער,bueledh
5156,brennen::V,בער,buollet
5157,brennen::V,בער,buollit
5158,brennen::V,בער,pyelliđ
5159,brennen::V,בער,pue´lled
5160,brennen::V,בער,пӯлле
5161,rauchen::V,עשן,soevedidh
5162,rauchen::V,עשן,berkiestidh
5163,rauchen::V,עשן,tsåjttset
5164,rauchen::V,עשן,borgguhit
5165,rauchen::V,עשן,po'rgestiđ
5166,rauchen::V,עשן,soicceđ
5167,rauchen::V,עשן,suõv'veed
5168,rauchen::V,עשן,суввдэ
5169,regnen::V,ירד גשם,abrodh
5170,regnen::V,ירד גשם,harvvet
5171,regnen::V,ירד גשם,rássjodit
5172,regnen::V,ירד גשם,arvit
5173,regnen::V,ירד גשם,arved
5174,regnen::V,ירד גשם,â´brred
5175,regnen::V,ירד גשם,аббрэ
5176,gefrieren::V,קפא,gelmedh
5177,gefrieren::V,קפא,jeangodh
5178,gefrieren::V,קפא,jiegŋot
5179,gefrieren::V,קפא,galbmot
5180,gefrieren::V,קפא,jiäŋŋuđ
5181,gefrieren::V,קפא,jiõŋŋâd
5182,gefrieren::V,קפא,kâ´lmmed
5183,gefrieren::V,קפא,калльме
5184,tauen::V,נמס,leamkedh
5185,tauen::V,נמס,suddat
5186,tauen::V,נמס,sagŋadit
5187,tauen::V,נמס,suddat
5188,tauen::V,נמס,suddâđ
5189,tauen::V,נמס,suddâd
5190,tauen::V,נמס,sõõŋŋâd
5191,tauen::V,נמס,суннтэ
5192,schmelzen::V,התיך,sjalkedh
5193,schmelzen::V,התיך,suddat
5194,schmelzen::V,התיך,suddat
5195,schmelzen::V,התיך,suddâđ
5196,schmelzen::V,התיך,sooŋŋâđ
5197,schmelzen::V,התיך,suddâd
5198,schmelzen::V,התיך,sõõŋŋâd
5199,schmelzen::V,התיך,суннтэ
5200,trocknen::V,התיבש,gajhkedh
5201,trocknen::V,התיבש,gåjkkåt
5202,trocknen::V,התיבש,goikat
5203,trocknen::V,התיבש,iiŋŋâđ
5204,trocknen::V,התיבש,iiŋŋâd
5205,trocknen::V,התיבש,koškkâd
5206,trocknen::V,התיבש,ко̄шшкэ
