,Concept_ID,se,ru
2439,Deckel::N,lå´ǩǩ,крышка
2440,Deckel::N,ко̄а̄ххтнэсс,крышка
2441,Geschirr::N,lihtie,посуда
2442,Geschirr::N,lihte,посуда
2443,Geschirr::N,lihtit,посуда
2444,Geschirr::N,litte,посуда
2445,Geschirr::N,kärldõk,посуда
2446,Geschirr::N,ка̄ррь,посуда
2447,Sack::N,voesse,мешок
2448,Sack::N,vuossa,мешок
2449,Sack::N,seahkka,мешок
2450,Sack::N,sekkâ,мешок
2451,Sack::N,siâk'k,мешок
2452,Sack::N,ве̄ҏҏц,мешок
2453,Tasse::N,guksie,чашка
2454,Tasse::N,gåhppå,чашка
2455,Tasse::N,gohppu,чашка
2456,Tasse::N,pollo,чашка
2457,Tasse::N,kopp,чашка
2458,Tasse::N,на̄ххьп,чашка
2459,Topf::N,baetie,кастрюля
2460,Topf::N,krovhte,кастрюля
2461,Topf::N,rujtta,кастрюля
2462,Topf::N,giebbme,кастрюля
2463,Topf::N,báhti,кастрюля
2464,Topf::N,gievdni,кастрюля
2465,Topf::N,pääti,кастрюля
2466,Topf::N,kruâitt,кастрюля
2467,Topf::N,кӣммьн,кастрюля
2468,Kessel::N,giebnie,котел
2469,Kessel::N,skallo,котел
2470,Kessel::N,giebbme,котел
2471,Kessel::N,gieđbmi,котел
2472,Kessel::N,kiem'ni,котел
2473,Kessel::N,ǩie´mnn,котел
2474,Kessel::N,кӣммьн,котел
2475,Essen::N,åesie,еда
2476,Essen::N,beapmoe,еда
2477,Essen::N,biebbmo,еда
2478,Essen::N,borramuš,еда
2479,Essen::N,purrâmâš,еда
2480,Essen::N,porrmõš,еда
2481,Essen::N,по̄ррмушш,еда
2482,Nahrung::N,beapmoe,пища
2483,Nahrung::N,biebbmo,пища
2484,Nahrung::N,biebmu,пища
2485,Nahrung::N,purrâmâš,пища
2486,Nahrung::N,porrmõš,пища
2487,Nahrung::N,по̄ррмушш,пища
2488,Speise::N,beapmoe,блюдо
2489,Speise::N,beapmoe,кушанье
2490,Speise::N,biebbmo,блюдо
2491,Speise::N,biebbmo,кушанье
2492,Speise::N,biebmu,блюдо
2493,Speise::N,biebmu,кушанье
2494,Speise::N,määlis,блюдо
2495,Speise::N,määlis,кушанье
2496,Speise::N,aasâs,блюдо
2497,Speise::N,aasâs,кушанье
2498,Speise::N,porrmõš,блюдо
2499,Speise::N,porrmõš,кушанье
2500,Speise::N,по̄ррмушш,блюдо
2501,Speise::N,по̄ррмушш,кушанье
2502,Fleisch::N,bearkoe,мясо
2503,Fleisch::N,oadtje,мясо
2504,Fleisch::N,bierggo,мясо
2505,Fleisch::N,biergu,мясо
2506,Fleisch::N,uáž'ži,мясо
2507,Fleisch::N,vuä´ǯ'ǯ,мясо
2508,Fleisch::N,вуэннч,мясо
2509,Getreide::N,gernie,хлеб
2510,Getreide::N,gårnne,хлеб
2511,Getreide::N,gordni,хлеб
2512,Getreide::N,valje,хлеб
2513,Getreide::N,ле̄ййп,хлеб
2514,Brei::N,kraavhtse,каша
2515,Brei::N,ráktsa,каша
2516,Brei::N,buvru,каша
2517,Brei::N,suoḥâd,каша
2518,Brei::N,hutt,каша
2519,Brei::N,уххт,каша
2520,Brot::N,gaahkoe,хлеб
2521,Brot::N,lájbbe,хлеб
2522,Brot::N,stummpa,хлеб
2523,Brot::N,láibi,хлеб
2524,Brot::N,gáhkku,хлеб
2525,Brot::N,leibi,хлеб
2526,Brot::N,lei´bb,хлеб
2527,Brot::N,ле̄ййп,хлеб
2528,Scheibe::N,snaejrie,ломоть
2529,Scheibe::N,sárdde,ломоть
2530,Scheibe::N,vajahas,ломоть
2531,Scheibe::N,časkkis,ломоть
2532,Scheibe::N,ča'skes,ломоть
2533,Scheibe::N,ku´sǩǩ,ломоть
2534,Scheibe::N,кусськ,ломоть
2535,Fett::N,buejtie,жир
2536,Fett::N,vuodja,жир
2537,Fett::N,buoidi,жир
2538,Fett::N,pyei'di,жир
2539,Fett::N,puõi´dd,жир
2540,Fett::N,пуййт,жир
2541,Butter::N,voeje,масло
2542,Butter::N,vuodja,масло
2543,Butter::N,vuodja,масло
2544,Butter::N,vuojâ,масло
2545,Butter::N,vuõjj,масло
2546,Butter::N,вӯйй,масло
2547,Öl::N,ålja,масло
2548,Öl::N,ulljo,масло
2549,Öl::N,oalljo,масло
2550,Öl::N,olju,масло
2551,Öl::N,oljo,масло
2552,Öl::N,vuõjj,масло
2553,Öl::N,вӯйй,масло
2554,Salz::N,saelhtie,соль
2555,Salz::N,sállte,соль
2556,Salz::N,sálti,соль
2557,Salz::N,sältti,соль
2558,Salz::N,sä´ltt,соль
2559,Salz::N,сӯлль,соль
2560,Suppe::N,joptse,суп
2561,Suppe::N,jupptsa,суп
2562,Suppe::N,málli,суп
2563,Suppe::N,määḷi,суп
2564,Suppe::N,lieṃâ,суп
2565,Suppe::N,liõmm,суп
2566,Suppe::N,лӣмм,суп
2567,Honig::N,hååneske,мед
2568,Honig::N,meda,мед
2569,Honig::N,miehta,мед
2570,Honig::N,mietâ,мед
2571,Honig::N,miõtt,мед
2572,Honig::N,мӣдт,мед
2573,Milch::N,mielhkie,молоко
2574,Milch::N,mielkke,молоко
2575,Milch::N,mielki,молоко
2576,Milch::N,miel'kki,молоко
2577,Milch::N,mie´lǩǩ,молоко
2578,Milch::N,ма̄ййт,молоко
2579,Tee::N,löövje,чай
2580,Tee::N,tedja,чай
2581,Tee::N,deadju,чай
2582,Tee::N,čee,чай
2583,Tee::N,teej̣â,чай
2584,Tee::N,čee,чай
2585,Tee::N,чайй,чай
2586,Leder::N,hovre,кожа
2587,Leder::N,sassne,кожа
2588,Leder::N,náhkki,кожа
2589,Leder::N,leaira,кожа
2590,Leder::N,čevđi,кожа
2591,Leder::N,čåu´dd,кожа
2592,Leder::N,на̄ххьк,кожа
2593,Wolle::N,ålloe,шерсть
2594,Wolle::N,hullo,шерсть
2595,Wolle::N,ullu,шерсть
2596,Wolle::N,ullo,шерсть
2597,Wolle::N,oll,шерсть
2598,Wolle::N,улл,шерсть
2599,Stoff::N,tyjje,ткань
2600,Stoff::N,gápptás,ткань
2601,Stoff::N,stoaffa,ткань
2602,Stoff::N,ávnnas,ткань
2603,Stoff::N,käägus,ткань
2604,Stoff::N,aaunâs,ткань
2605,Stoff::N,лыййн,ткань
2606,Nadel::N,naaloe,игла
2607,Nadel::N,nállo,игла
2608,Nadel::N,nállu,игла
2609,Nadel::N,nááḷu,игла
2610,Nadel::N,neu´ll,игла
2611,Nadel::N,нӣввьл,игла
2612,Faden::N,laejkie,нитка
2613,Faden::N,hárppo,нитка
2614,Faden::N,árpu,нитка
2615,Faden::N,läigi,нитка
2616,Faden::N,lääi´j,нитка
2617,Faden::N,сӯнн,нитка
2618,Knopf::N,balhka,пуговица
2619,Knopf::N,boallo,пуговица
2620,Knopf::N,boallu,пуговица
2621,Knopf::N,puál'lu,пуговица
2622,Knopf::N,puäll,пуговица
2623,Knopf::N,пуалл,пуговица
2624,Knoten::N,tjoelme,узел
2625,Knoten::N,tjuolmma,узел
2626,Knoten::N,čuolbma,узел
2627,Knoten::N,čuol'mâ,узел
2628,Knoten::N,čuõlmm,узел
2629,Knoten::N,чӯллм,узел
2630,Farbe::N,klaerie,краска
2631,Farbe::N,ivnne,краска
2632,Farbe::N,bájnno,краска
2633,Farbe::N,mola,краска
2634,Farbe::N,fearga,краска
2635,Farbe::N,maalâ,краска
2636,Farbe::N,páinu,краска
2637,Farbe::N,kälkk,краска
2638,Farbe::N,по̄а̄ййн,краска
2639,Kleidung::N,tyjje,одежда
2640,Kleidung::N,gárvvo,одежда
2641,Kleidung::N,bivttas,одежда
2642,Kleidung::N,piivtâs,одежда
2643,Kleidung::N,pivoh,одежда
2644,Kleidung::N,piiutâs,одежда
2645,Kleidung::N,о̄а̄з,одежда
2646,Hemd::N,sjåarhtoe,рубашка
2647,Hemd::N,skirtto,рубашка
2648,Hemd::N,báidi,рубашка
2649,Hemd::N,päiđi,рубашка
2650,Hemd::N,päidd,рубашка
2651,Hemd::N,па̄ййт,рубашка
2652,Kragen::N,döörhke,воротник
2653,Kragen::N,tjiebet,воротник
2654,Kragen::N,tjehpuris,воротник
2655,Kragen::N,čeabet,воротник
2656,Kragen::N,kráva,воротник
2657,Kragen::N,siä'pulâs,воротник
2658,Kragen::N,seäp'plõs,воротник
2659,Kragen::N,ко̄а̄влас,воротник
2660,Ärmel::N,sissie,рукав
2661,Ärmel::N,sasse,рукав
2662,Ärmel::N,soadji,рукав
2663,Ärmel::N,suájá,рукав
2664,Ärmel::N,suäjj,рукав
2665,Ärmel::N,суэйй,рукав
2666,Hose::N,måvhka,брюки
2667,Hose::N,båkså,брюки
2668,Hose::N,buvssat,брюки
2669,Hose::N,puuvsah,брюки
2670,Hose::N,puus,брюки
2671,Hose::N,пукс,брюки
2672,Hose::N,ко̄а̄дтӭ,брюки
2673,Gürtel::N,juvvie,пояс
2674,Gürtel::N,beelhte,пояс
2675,Gürtel::N,avve,пояс
2676,Gürtel::N,getsam,пояс
2677,Gürtel::N,boagán,пояс
2678,Gürtel::N,pooṿij,пояс
2679,Gürtel::N,puäǥǥanj,пояс
2680,Gürtel::N,эвв,пояс
2681,Mütze::N,tjohpe,шапка
2682,Mütze::N,gahper,шапка
2683,Mütze::N,gahpir,шапка
2684,Mütze::N,kappeer,шапка
2685,Mütze::N,keä´p'per,шапка
2686,Mütze::N,кабперь,шапка
2687,Schuh::N,gaamege,ботинок
2688,Schuh::N,gáma,ботинок
2689,Schuh::N,skuovva,ботинок
2690,Schuh::N,gáma,ботинок
2691,Schuh::N,kaamâ,ботинок
2692,Schuh::N,kaammi,ботинок
2693,Schuh::N,камаша,ботинок
2694,Stiefel::N,steeblege,сапог
2695,Stiefel::N,stiebil,сапог
2696,Stiefel::N,sáhpis,сапог
2697,Stiefel::N,sáppat,сапог
2698,Stiefel::N,steevvil,сапог
2699,Stiefel::N,sa´ppi,сапог
2700,Stiefel::N,са̄ххпе,сапог
2701,Ring::N,rïngke,кольцо
2702,Ring::N,suormas,кольцо
2703,Ring::N,suorpmas,кольцо
2704,Ring::N,suormâs,кольцо
2705,Ring::N,suõrmâs,кольцо
2706,Ring::N,сӯрмас,кольцо
2707,Band::N,baante,лента
2708,Band::N,bádde,лента
2709,Band::N,báddi,лента
2710,Band::N,päddi,лента
2711,Band::N,liântt,лента
2712,Band::N,källre´ppiǩ,лента
2713,Band::N,ля̄ӊӊт,лента
2714,Kamm::N,gaampe,расческа
2715,Kamm::N,rájdam,расческа
2716,Kamm::N,tjåhkom,расческа
2717,Kamm::N,čohkun,расческа
2718,Kamm::N,čohhoom,расческа
2719,Kamm::N,čååǥǥam,расческа
2720,Kamm::N,чоагкь,расческа
2721,Spiegel::N,guelmiedahke,зеркало
2722,Spiegel::N,spiedjil,зеркало
2723,Spiegel::N,speajal,зеркало
2724,Spiegel::N,speeijal,зеркало
2725,Spiegel::N,suei´mkar,зеркало
2726,Spiegel::N,кыффкэмка̄ррь,зеркало
2727,Spiegel::N,зе̄ркал,зеркало
2728,Riemen::N,györtenje,ремень
2729,Riemen::N,rájppe,ремень
2730,Riemen::N,garttsa,ремень
2731,Riemen::N,lávži,ремень
2732,Riemen::N,läbži,ремень
2733,Riemen::N,läbǯǯ,ремень
2734,Riemen::N,ре̄ммь,ремень
2735,Schnur::N,gurrie,веревка
2736,Schnur::N,gáras,веревка
2737,Schnur::N,garca,веревка
2738,Schnur::N,orrâ,веревка
2739,Schnur::N,nue´rr,веревка
2740,Schnur::N,нӯррь,веревка
2741,Leine::N,baante,поводок
2742,Leine::N,gájnno,поводок
2743,Leine::N,báddi,поводок
2744,Leine::N,oarra,поводок
2745,Leine::N,läbži,поводок
2746,Leine::N,läbǯǯ,поводок
2747,Leine::N,ла̄ммч,поводок
2748,Decke::N,gaptjese,одеяло
2749,Decke::N,rádno,одеяло
2750,Decke::N,gåbtjås,одеяло
2751,Decke::N,tæhppin,одеяло
2752,Decke::N,govččas,одеяло
2753,Decke::N,loovdâ,одеяло
2754,Decke::N,räänn,одеяло
2755,Decke::N,ра̄нн,одеяло
2756,Kissen::N,nalhke,подушка
2757,Kissen::N,guoddá,подушка
2758,Kissen::N,oajvevuolle,подушка
2759,Kissen::N,guoddá,подушка
2760,Kissen::N,bolsttar,подушка
2761,Kissen::N,polster,подушка
2762,Kissen::N,pee´ren,подушка
2763,Kissen::N,pooddâšǩ,подушка
2764,Kissen::N,по̄дэшк,подушка
2765,Tuch::N,tyjje,платок
2766,Tuch::N,tyddja,платок
2767,Tuch::N,gådo,платок
2768,Tuch::N,liidni,платок
2769,Tuch::N,läđđee,платок
2770,Tuch::N,re´ppiǩ,платок
2771,Tuch::N,ree´ppiǩ,платок
2772,Tuch::N,ребпехь,платок
2773,Handtuch::N,njaamelijnie,полотенце
2774,Handtuch::N,sigárdahka,полотенце
2775,Handtuch::N,sihkaldat,полотенце
2776,Handtuch::N,siholdâs,полотенце
2777,Handtuch::N,seekkldõs,полотенце
2778,Handtuch::N,u´tree´lniǩ,полотенце
2779,Handtuch::N,отеральнэхьк,полотенце
2780,Kraft::N,faamoe,сила
2781,Kraft::N,fábmo,сила
2782,Kraft::N,fápmu,сила
2783,Kraft::N,fááṃu,сила
2784,Kraft::N,viõkk,сила
2785,Kraft::N,вӣгк,сила
2786,Stärke::N,vieksiesvoete,крепость
2787,Stärke::N,gievrrudahka,крепость
2788,Stärke::N,gievrrodus,крепость
2789,Stärke::N,veahka,крепость
2790,Stärke::N,vuoibmi,крепость
2791,Stärke::N,viek'sâvuotâ,крепость
2792,Stärke::N,viõkk,крепость
2793,Stärke::N,са̄м,крепость
2794,Stärke::N,вӣгк,крепость
2795,Gesundheit::N,healsoe,здоровье
2796,Gesundheit::N,starne,здоровье
2797,Gesundheit::N,hælsso,здоровье
2798,Gesundheit::N,varresvuohta,здоровье
2799,Gesundheit::N,dearvvasvuohta,здоровье
2800,Gesundheit::N,tie'rvâsvuotâ,здоровье
2801,Gesundheit::N,tiõrvâsvuõtt,здоровье
2802,Gesundheit::N,тӣрвасвӯдт,здоровье
2803,Krankheit::N,skïemtjelasse,болезнь
2804,Krankheit::N,skihpudahka,болезнь
2805,Krankheit::N,dávdda,болезнь
2806,Krankheit::N,vihke,болезнь
2807,Krankheit::N,dávda,болезнь
2808,Krankheit::N,tavdâ,болезнь
2809,Krankheit::N,puá'cuvuotâ,болезнь
2810,Krankheit::N,kõpp,болезнь
2811,Krankheit::N,puõccmoš,болезнь
2812,Krankheit::N,кэ̄бп,болезнь
2813,Schmerz::N,haerhpie,боль
2814,Schmerz::N,bávtjas,боль
2815,Schmerz::N,bávčča,боль
2816,Schmerz::N,tuške,боль
2817,Schmerz::N,poovčâs,боль
2818,Schmerz::N,tå´sǩǩ,боль
2819,Schmerz::N,кэ̄бп,боль
2820,Wunde::N,saejrie,рана
2821,Wunde::N,hávve,рана
2822,Wunde::N,hávvi,рана
2823,Wunde::N,hävvi,рана
2824,Wunde::N,hää´vv,рана
2825,Wunde::N,ра̄ӊӊҍ,рана
2826,Fieber::N,vaejlie,лихорадка
2827,Fieber::N,vaejlie,температура
2828,Fieber::N,fiebar,лихорадка
2829,Fieber::N,fiebar,температура
2830,Fieber::N,báhkkadávda,лихорадка
2831,Fieber::N,báhkkadávda,температура
2832,Fieber::N,žaar,лихорадка
2833,Fieber::N,žaar,температура
2834,Fieber::N,жоарр,лихорадка
2835,Fieber::N,жоарр,температура
2836,Arznei::N,daalhkesh,лекарство
2837,Arznei::N,dálkas,лекарство
2838,Arznei::N,dálkkas,лекарство
2839,Arznei::N,taalhâs,лекарство
2840,Arznei::N,lekittâs,лекарство
2841,Arznei::N,taalkâs,лекарство
2842,Arznei::N,лоаддв,лекарство
2843,Brücke::N,pruvvie,мост
2844,Brücke::N,råvve,мост
2845,Brücke::N,šaldi,мост
2846,Brücke::N,šalde,мост
2847,Brücke::N,mostt,мост
2848,Brücke::N,мо̄сст,мост
2849,Brunnen::N,prutnie,колодец
2850,Brunnen::N,ruddne,колодец
2851,Brunnen::N,gáivo,колодец
2852,Brunnen::N,káivu,колодец
2853,Brunnen::N,käivv,колодец
2854,Brunnen::N,ка̄ййв,колодец
2855,Weide::N,gåatome,пастбище
2856,Weide::N,guohtom,пастбище
2857,Weide::N,guohtun,пастбище
2858,Weide::N,kuátu,пастбище
2859,Weide::N,luátu,пастбище
2860,Weide::N,та̄нтар,пастбище
2861,Pfad::N,baalka,тропа
2862,Pfad::N,bálges,тропа
2863,Pfad::N,bálggis,тропа
2864,Pfad::N,päälgis,тропа
2865,Pfad::N,pää´ljes,тропа
2866,Pfad::N,поалкас,тропа
2867,Weg::N,geajnoe,путь
2868,Weg::N,geajnoe,дорога
2869,Weg::N,gæjnno,путь
2870,Weg::N,gæjnno,дорога
2871,Weg::N,væddja,путь
2872,Weg::N,væddja,дорога
2873,Weg::N,geaidnu,путь
2874,Weg::N,geaidnu,дорога
2875,Weg::N,luod'dâ,путь
2876,Weg::N,luod'dâ,дорога
2877,Weg::N,čuâǥǥas,путь
2878,Weg::N,čuâǥǥas,дорога
2879,Weg::N,чуэкас,путь
2880,Weg::N,чуэкас,дорога
2881,Straße::N,geajnoe,улица
2882,Straße::N,geajnoe,дорога
2883,Straße::N,joene,улица
2884,Straße::N,joene,дорога
2885,Straße::N,gahttun,улица
2886,Straße::N,gahttun,дорога
2887,Straße::N,geaidnu,улица
2888,Straße::N,geaidnu,дорога
2889,Straße::N,maađij,улица
2890,Straße::N,maađij,дорога
2891,Straße::N,uu´lec,улица
2892,Straße::N,uu´lec,дорога
2893,Straße::N,чуэкас,улица
2894,Straße::N,чуэкас,дорога
2895,Dorf::N,sïjte,деревня
2896,Dorf::N,bájkke,деревня
2897,Dorf::N,gilli,деревня
2898,Dorf::N,sijdâ,деревня
2899,Dorf::N,sijdd,деревня
2900,Dorf::N,сыййт,деревня
2901,Stadt::N,staare,город
2902,Stadt::N,sjeltie,город
2903,Stadt::N,stáda,город
2904,Stadt::N,gávpot,город
2905,Stadt::N,kaavpug,город
2906,Stadt::N,lâ´nn,город
2907,Stadt::N,gåårad,город
2908,Stadt::N,ланнҍ,город
2909,Brief::N,prievie,письмо
2910,Brief::N,girjje,письмо
2911,Brief::N,reive,письмо
2912,Brief::N,kirje,письмо
2913,Brief::N,ǩe´rjj,письмо
2914,Brief::N,кыррьй,письмо
2915,Buch::N,gærja,книга
2916,Buch::N,girjje,книга
2917,Buch::N,girji,книга
2918,Buch::N,kirje,книга
2919,Buch::N,ǩe´rjj,книга
2920,Buch::N,кыррьй,книга
2921,Buchstabe::N,baakoe,буква
2922,Buchstabe::N,bokstávva,буква
2923,Buchstabe::N,bustávva,буква
2924,Buchstabe::N,puustav,буква
2925,Buchstabe::N,bukva,буква
2926,Buchstabe::N,буква,буква
2927,Zeitung::N,plaerie,газета
2928,Zeitung::N,avijssa,газета
2929,Zeitung::N,bláđđi,газета
2930,Zeitung::N,aavis,газета
2931,Zeitung::N,listt,газета
2932,Zeitung::N,ga´zaat,газета
2933,Zeitung::N,газет,газета
2934,Leben::N,hïegke,жизнь
2935,Leben::N,hægga,жизнь
2936,Leben::N,iellem,жизнь
2937,Leben::N,viessom,жизнь
2938,Leben::N,eallin,жизнь
2939,Leben::N,eellim,жизнь
2940,Leben::N,jie´llem,жизнь
2941,Leben::N,я̄лл,жизнь
2942,Tod::N,jaame,смерть
2943,Tod::N,jábmem,смерть
2944,Tod::N,jápmin,смерть
2945,Tod::N,jäämmim,смерть
2946,Tod::N,så´rmm,смерть
2947,Tod::N,jää´mmem,смерть
2948,Tod::N,соаррьм,смерть
2949,Grab::N,gaelmie,могила
2950,Grab::N,ráhpo,могила
2951,Grab::N,hávdde,могила
2952,Grab::N,hávdi,могила
2953,Grab::N,hävdi,могила
2954,Grab::N,äu´dd,могила
2955,Grab::N,ка̄лльм,могила
2956,Kirche::N,gærhkoe,церковь
2957,Kirche::N,girkko,церковь
2958,Kirche::N,girku,церковь
2959,Kirche::N,kirkko,церковь
2960,Kirche::N,ceerkav,церковь
2961,Kirche::N,цэ̄ркав,церковь
2962,Sünde::N,sådtoe,грех
2963,Sünde::N,suddo,грех
2964,Sünde::N,suddu,грех
