,Concept_ID,fi,se
5494,sechs::NUM,kuusi,guhtta
5495,sechs::NUM,kuusi,guhtta
5496,sechs::NUM,kuusi,kuttâ
5497,sechs::NUM,kuusi,kutt
5498,sechs::NUM,kuusi,кудт
5499,sieben::NUM,seitsemän,tjïjhtje
5500,sieben::NUM,seitsemän,giehtja
5501,sieben::NUM,seitsemän,čieža
5502,sieben::NUM,seitsemän,čiččâm
5503,sieben::NUM,seitsemän,čiččâm
5504,sieben::NUM,seitsemän,кыджемь
5505,acht::NUM,kahdeksan,gaektsie
5506,acht::NUM,kahdeksan,gáktsa
5507,acht::NUM,kahdeksan,gávcci
5508,acht::NUM,kahdeksan,käävci
5509,acht::NUM,kahdeksan,kääu´c
5510,acht::NUM,kahdeksan,ка̄ххц
5511,neun::NUM,yhdeksän,uktsie
5512,neun::NUM,yhdeksän,aktse
5513,neun::NUM,yhdeksän,ovcci
5514,neun::NUM,yhdeksän,oovce
5515,neun::NUM,yhdeksän,å´hcc
5516,neun::NUM,yhdeksän,аххц
5517,zehn::NUM,kymmenen,luhkie
5518,zehn::NUM,kymmenen,låhke
5519,zehn::NUM,kymmenen,lågev
5520,zehn::NUM,kymmenen,logi
5521,zehn::NUM,kymmenen,loṿe
5522,zehn::NUM,kymmenen,lååi
5523,zehn::NUM,kymmenen,лоагкь
5524,elf::NUM,yksitoista,luhkieakte
5525,elf::NUM,yksitoista,lågenanakta
5526,elf::NUM,yksitoista,oktanuppelohkái
5527,elf::NUM,yksitoista,ohtnubáloh
5528,elf::NUM,yksitoista,õtmlo
5529,elf::NUM,yksitoista,õhttmlo
5530,elf::NUM,yksitoista,э̄ххтэмплоагкь
5531,zwölf::NUM,kaksitoista,luhkiegöökte
5532,zwölf::NUM,kaksitoista,lågenanguokta
5533,zwölf::NUM,kaksitoista,guoktenuppelohkái
5534,zwölf::NUM,kaksitoista,kyeh'tnubáloh
5535,zwölf::NUM,kaksitoista,kuâtmlo
5536,zwölf::NUM,kaksitoista,kuâhttmlo
5537,zwölf::NUM,kaksitoista,кӯххтэмплоагкь
5538,zwanzig::NUM,kaksikymmentä,göökteluhkie
5539,zwanzig::NUM,kaksikymmentä,guoktalåhke
5540,zwanzig::NUM,kaksikymmentä,guoktelogi
5541,zwanzig::NUM,kaksikymmentä,kyeh'tilov
5542,zwanzig::NUM,kaksikymmentä,kuâhttlo
5543,zwanzig::NUM,kaksikymmentä,кӯххтлоагкь
5544,dreißig::NUM,kolmekymmentä,golmeluhkie
5545,dreißig::NUM,kolmekymmentä,gålmmålåhke
5546,dreißig::NUM,kolmekymmentä,golbmalogi
5547,dreißig::NUM,kolmekymmentä,kulmâlov
5548,dreißig::NUM,kolmekymmentä,koummlo
5549,dreißig::NUM,kolmekymmentä,ко̄ллмлоагкь
5550,vierzig::NUM,neljäkymmentä,njieljieluhkie
5551,vierzig::NUM,neljäkymmentä,nielljalåhke
5552,vierzig::NUM,neljäkymmentä,njealljelogi
5553,vierzig::NUM,neljäkymmentä,neljilov
5554,vierzig::NUM,neljäkymmentä,nelljlo
5555,vierzig::NUM,neljäkymmentä,не̄лльйлоагкь
5556,fünfzig::NUM,viisikymmentä,vïjhteluhkie
5557,fünfzig::NUM,viisikymmentä,vihttalåhke
5558,fünfzig::NUM,viisikymmentä,vihttalogi
5559,fünfzig::NUM,viisikymmentä,vittâlov
5560,fünfzig::NUM,viisikymmentä,vittlo
5561,fünfzig::NUM,viisikymmentä,выдтлоагкъ
5562,sechzig::NUM,kuusikymmentä,govhteluhkie
5563,sechzig::NUM,kuusikymmentä,guhttalåhke
5564,sechzig::NUM,kuusikymmentä,guhttalogi
5565,sechzig::NUM,kuusikymmentä,kuttâlov
5566,sechzig::NUM,kuusikymmentä,kuttlo
5567,sechzig::NUM,kuusikymmentä,кудтлоагкь
5568,siebzig::NUM,seitsemänkymmentä,tjïjhtjeluhkie
5569,siebzig::NUM,seitsemänkymmentä,gietjavlåhke
5570,siebzig::NUM,seitsemänkymmentä,čiežalogi
5571,siebzig::NUM,seitsemänkymmentä,čiččâmlov
5572,siebzig::NUM,seitsemänkymmentä,čičmlo
5573,siebzig::NUM,seitsemänkymmentä,кыджемьлоагкь
5574,achtzig::NUM,kahdeksankymmentä,gaektsieluhkie
5575,achtzig::NUM,kahdeksankymmentä,gáktsalåhke
5576,achtzig::NUM,kahdeksankymmentä,gávccilogi
5577,achtzig::NUM,kahdeksankymmentä,kähcilov
5578,achtzig::NUM,kahdeksankymmentä,kä´hcclo
5579,achtzig::NUM,kahdeksankymmentä,ка̄ххцлоагкь
5580,neunzig::NUM,yhdeksänkymmentä,uktsieluhkie
5581,neunzig::NUM,yhdeksänkymmentä,aktselåhke
5582,neunzig::NUM,yhdeksänkymmentä,ovccilogi
5583,neunzig::NUM,yhdeksänkymmentä,ohcelov
5584,neunzig::NUM,yhdeksänkymmentä,å´hcclo
5585,neunzig::NUM,yhdeksänkymmentä,аххцлоагкь
5586,hundert::NUM,sata,tjuetie
5587,hundert::NUM,sata,tjuohte
5588,hundert::NUM,sata,čuođi
5589,hundert::NUM,sata,čyeti
5590,hundert::NUM,sata,čue´tt
5591,hundert::NUM,sata,чӯдть
5592,tausend::NUM,tuhat,tåvsene
5593,tausend::NUM,tuhat,stoeretjuetie
5594,tausend::NUM,tuhat,tuvsán
5595,tausend::NUM,tuhat,duhát
5596,tausend::NUM,tuhat,duhát
5597,tausend::NUM,tuhat,tuhháát
5598,tausend::NUM,tuhat,dohat
5599,tausend::NUM,tuhat,то̄а̄фант
5600,und::CNJ,ja,jïh
5601,und::CNJ,ja,ja
5602,und::CNJ,ja,ja
5603,und::CNJ,ja,já
5604,und::CNJ,ja,di
5605,und::CNJ,ja,я
5606,und::CNJ,ja,да
5607,und::CNJ,ja,де
5608,oder::CNJ,tai,jallh
5609,oder::CNJ,tai,jali
5610,oder::CNJ,tai,dahje
5611,oder::CNJ,tai,adai
5612,oder::CNJ,tai,avi
5613,oder::CNJ,tai,le´be
5614,oder::CNJ,tai,элэ
5615,oder::CNJ,tai,вай
5616,stehen::V,seisoa,tjåadtjodh
5617,stehen::V,seisoa,seajsasjidh
5618,stehen::V,seisoa,tjuodtjot
5619,stehen::V,seisoa,čuožžut
5620,stehen::V,seisoa,cuáp'cuđ
5621,stehen::V,seisoa,čuâǯ'ǯad
5622,stehen::V,seisoa,чуэннче
5623,sitzen::V,istua,tjahkasjidh
5624,sitzen::V,istua,tjåhkkåhit
5625,sitzen::V,istua,čohkkát
5626,sitzen::V,istua,čokkáđ
5627,sitzen::V,istua,išttâd åårrad
5628,sitzen::V,istua,ышштэ
5629,liegen::V,maata,gaajranidh
5630,liegen::V,maata,vellahit
5631,liegen::V,maata,veallát
5632,liegen::V,maata,viäl'láđ
5633,liegen::V,maata,liâššâd
5634,liegen::V,maata,ле̄шшэ
5635,hängen::V,riippua,gævnjasjidh
5636,hängen::V,riippua,gahtsahit
5637,hängen::V,riippua,heaŋgát
5638,hängen::V,riippua,hiäŋ'gáđ
5639,hängen::V,riippua,sorččad
5640,hängen::V,riippua,ла̄бпэ
5641,werden::V,tulla,sjïdtedh
5642,werden::V,tulla,sjaddat
5643,werden::V,tulla,beassat
5644,werden::V,tulla,šoddâđ
5645,werden::V,tulla,šõddâd
5646,werden::V,tulla,шэ̄ннтэ
5647,werden::V,joutua,sjïdtedh
5648,werden::V,joutua,sjaddat
5649,werden::V,joutua,beassat
5650,werden::V,joutua,šoddâđ
5651,werden::V,joutua,šõddâd
5652,werden::V,joutua,шэ̄ннтэ
5653,passieren::V,sattua,vaasedh
5654,passieren::V,sattua,sjaddat
5655,passieren::V,sattua,dáhpáduvvat
5656,passieren::V,sattua,vássit
5657,passieren::V,sattua,dáhpáhuvvat
5658,passieren::V,sattua,šoddâđ
5659,passieren::V,sattua,šõddâd
5660,passieren::V,sattua,шэ̄ннтэ
5661,passieren::V,sattua,тагсэ
5662,passieren::V,tapahtua,vaasedh
5663,passieren::V,tapahtua,sjaddat
5664,passieren::V,tapahtua,dáhpáduvvat
5665,passieren::V,tapahtua,vássit
5666,passieren::V,tapahtua,dáhpáhuvvat
5667,passieren::V,tapahtua,šoddâđ
5668,passieren::V,tapahtua,šõddâd
5669,passieren::V,tapahtua,шэ̄ннтэ
5670,passieren::V,tapahtua,тагсэ
5671,beginnen::V,alkaa,aelkedh
5672,beginnen::V,alkaa,álgget
5673,beginnen::V,alkaa,álggahit
5674,beginnen::V,alkaa,älgiđ
5675,beginnen::V,alkaa,ä´lǧǧed
5676,beginnen::V,alkaa,о̄а̄лкхуввэ
5677,beginnen::V,alkaa,о̄а̄лкхэднэ
5678,enden::V,loppua,orrijidh
5679,enden::V,loppua,hiejttet
5680,enden::V,loppua,nohkat
5681,enden::V,loppua,nuuhâđ
5682,enden::V,loppua,puu´tted
5683,enden::V,loppua,пудтэ
5684,enden::V,loppua,кӣркнэ
5685,enden::V,päättyä,orrijidh
5686,enden::V,päättyä,hiejttet
5687,enden::V,päättyä,nohkat
5688,enden::V,päättyä,nuuhâđ
5689,enden::V,päättyä,puu´tted
5690,enden::V,päättyä,пудтэ
5691,enden::V,päättyä,кӣркнэ
5692,wechseln::V,vaihtua,målsodh
5693,wechseln::V,vaihtua,lånudit
5694,wechseln::V,vaihtua,molssastit
5695,wechseln::V,vaihtua,molsašuddat
5696,wechseln::V,vaihtua,molsođ
5697,wechseln::V,vaihtua,vaaitõõttâd
5698,wechseln::V,vaihtua,вуайхувнэ
5699,wechseln::V,vaihdella,målsodh
5700,wechseln::V,vaihdella,lånudit
5701,wechseln::V,vaihdella,molssastit
5702,wechseln::V,vaihdella,molsašuddat
5703,wechseln::V,vaihdella,molsođ
5704,wechseln::V,vaihdella,vaaitõõttâd
5705,wechseln::V,vaihdella,вуайхувнэ
5706,aufgehen[Sonne]::V,nousta,låvnedh
5707,aufgehen[Sonne]::V,nousta,årijdit
5708,aufgehen[Sonne]::V,nousta,lavnnet
5709,aufgehen[Sonne]::V,nousta,badjánit
5710,aufgehen[Sonne]::V,nousta,pajaniđ
5711,aufgehen[Sonne]::V,nousta,pâjjned
5712,aufgehen[Sonne]::V,nousta,пэ̄ййнэ
5713,untergehen[Sonne]::V,laskea,luajhtadidh
5714,untergehen[Sonne]::V,laskea,gáhtot
5715,untergehen[Sonne]::V,laskea,vidodit
5716,untergehen[Sonne]::V,laskea,luoitádit
5717,untergehen[Sonne]::V,laskea,lyeš'tiđ
5718,untergehen[Sonne]::V,laskea,lue´štted
5719,untergehen[Sonne]::V,laskea,луэшштэдтэ
5720,scheinen[Sonne]::V,paistaa,goekedh
5721,scheinen[Sonne]::V,paistaa,bájttet
5722,scheinen[Sonne]::V,paistaa,báitit
5723,scheinen[Sonne]::V,paistaa,päštiđ
5724,scheinen[Sonne]::V,paistaa,pä´štted
5725,scheinen[Sonne]::V,paistaa,па̄шшьтэ
5726,donnern::V,jyristä,laakedh
5727,donnern::V,jyristä,sjærggot
5728,donnern::V,jyristä,čerget
5729,donnern::V,jyristä,čiär'guđ
5730,donnern::V,jyristä,čeärgged
5731,donnern::V,jyristä,ча̄рркэ
5732,wehen::V,tuulla,bïegkedh
5733,wehen::V,tuulla,bieggat
5734,wehen::V,tuulla,bieggat
5735,wehen::V,tuulla,pieg'gâđ
5736,wehen::V,tuulla,piõg'gâd
5737,wehen::V,tuulla,пӣӈӈкье
5738,wehen::V,puhaltaa,bïegkedh
5739,wehen::V,puhaltaa,bieggat
5740,wehen::V,puhaltaa,bieggat
5741,wehen::V,puhaltaa,pieg'gâđ
5742,wehen::V,puhaltaa,piõg'gâd
5743,wehen::V,puhaltaa,пӣӈӈкье
5744,strömen::V,virrata,galkedh
5745,strömen::V,virrata,gålggåt
5746,strömen::V,virrata,golgat
5747,strömen::V,virrata,kulgâđ
5748,strömen::V,virrata,kolggâd
5749,strömen::V,virrata,ко̄ллкэ
5750,fließen::V,valua,galkedh
5751,fließen::V,valua,gålggåt
5752,fließen::V,valua,golgat
5753,fließen::V,valua,kulgâđ
5754,fließen::V,valua,kolggâd
5755,fließen::V,valua,ко̄ллкэ
5756,fließen::V,juosta,galkedh
5757,fließen::V,juosta,gålggåt
5758,fließen::V,juosta,golgat
5759,fließen::V,juosta,kulgâđ
5760,fließen::V,juosta,kolggâd
5761,fließen::V,juosta,ко̄ллкэ
5762,sich drehen::V,pyöriä,jårredh
5763,sich drehen::V,pyöriä,bådnjåsit
5764,sich drehen::V,pyöriä,jorrat
5765,sich drehen::V,pyöriä,juurrâđ
5766,sich drehen::V,pyöriä,joorrâd
5767,sich drehen::V,pyöriä,чо̄ннэ
5768,schwanken::V,horjua,syjjedidh
5769,schwanken::V,horjua,vábbulit
5770,schwanken::V,horjua,suoibut
5771,schwanken::V,horjua,juár'buđ
5772,schwanken::V,horjua,lâsmmad
5773,schwanken::V,horjua,leâujjad
5774,schwanken::V,horjua,лыйввэ
5775,schwanken::V,horjua,качьедтэ
5776,schwingen::V,heilua,gaavedh
5777,schwingen::V,heilua,svinhtedh
5778,schwingen::V,heilua,gávvat
5779,schwingen::V,heilua,hiäi'luđ
5780,schwingen::V,heilua,heillad
5781,schwingen::V,heilua,мо̄а̄хнэ
5782,schwingen::V,värähdellä,gaavedh
5783,schwingen::V,värähdellä,svinhtedh
5784,schwingen::V,värähdellä,gávvat
5785,schwingen::V,värähdellä,hiäi'luđ
5786,schwingen::V,värähdellä,heillad
5787,schwingen::V,värähdellä,мо̄а̄хнэ
5788,fallen::V,pudota,gahtjedh
5789,fallen::V,pudota,gahttjat
5790,fallen::V,pudota,gahččat
5791,fallen::V,pudota,jurrâđ
5792,fallen::V,pudota,kõččâd
5793,fallen::V,pudota,viõr'rled
5794,fallen::V,pudota,ёрнэ
5795,fallen::V,pudota,кэ̄ххче
5796,fallen::V,langeta,gahtjedh
5797,fallen::V,langeta,gahttjat
5798,fallen::V,langeta,gahččat
5799,fallen::V,langeta,jurrâđ
5800,fallen::V,langeta,kõččâd
5801,fallen::V,langeta,viõr'rled
5802,fallen::V,langeta,ёрнэ
5803,fallen::V,langeta,кэ̄ххче
5804,brennen::V,palaa,bueledh
5805,brennen::V,palaa,buollet
5806,brennen::V,palaa,buollit
5807,brennen::V,palaa,pyelliđ
5808,brennen::V,palaa,pue´lled
5809,brennen::V,palaa,пӯлле
5810,rauchen::V,savuta,soevedidh
5811,rauchen::V,savuta,berkiestidh
5812,rauchen::V,savuta,tsåjttset
5813,rauchen::V,savuta,borgguhit
5814,rauchen::V,savuta,po'rgestiđ
5815,rauchen::V,savuta,soicceđ
5816,rauchen::V,savuta,suõv'veed
5817,rauchen::V,savuta,суввдэ
5818,regnen::V,sataa,abrodh
5819,regnen::V,sataa,harvvet
5820,regnen::V,sataa,rássjodit
5821,regnen::V,sataa,arvit
5822,regnen::V,sataa,arved
5823,regnen::V,sataa,â´brred
5824,regnen::V,sataa,аббрэ
5825,gefrieren::V,jäätyä,gelmedh
5826,gefrieren::V,jäätyä,jeangodh
5827,gefrieren::V,jäätyä,jiegŋot
5828,gefrieren::V,jäätyä,galbmot
5829,gefrieren::V,jäätyä,jiäŋŋuđ
5830,gefrieren::V,jäätyä,jiõŋŋâd
5831,gefrieren::V,jäätyä,kâ´lmmed
5832,gefrieren::V,jäätyä,калльме
5833,tauen::V,sulaa,leamkedh
5834,tauen::V,sulaa,suddat
5835,tauen::V,sulaa,sagŋadit
5836,tauen::V,sulaa,suddat
5837,tauen::V,sulaa,suddâđ
5838,tauen::V,sulaa,suddâd
5839,tauen::V,sulaa,sõõŋŋâd
5840,tauen::V,sulaa,суннтэ
5841,schmelzen::V,sulaa,sjalkedh
5842,schmelzen::V,sulaa,suddat
5843,schmelzen::V,sulaa,suddat
5844,schmelzen::V,sulaa,suddâđ
5845,schmelzen::V,sulaa,sooŋŋâđ
5846,schmelzen::V,sulaa,suddâd
5847,schmelzen::V,sulaa,sõõŋŋâd
5848,schmelzen::V,sulaa,суннтэ
5849,trocknen::V,kuivua,gajhkedh
5850,trocknen::V,kuivua,gåjkkåt
5851,trocknen::V,kuivua,goikat
5852,trocknen::V,kuivua,iiŋŋâđ
5853,trocknen::V,kuivua,iiŋŋâd
5854,trocknen::V,kuivua,koškkâd
5855,trocknen::V,kuivua,ко̄шшкэ
5856,sieden::V,kiehua,doeltedh
5857,sieden::V,kiehua,duolldat
5858,sieden::V,kiehua,duoldat
5859,sieden::V,kiehua,tuol'dâđ
5860,sieden::V,kiehua,tuõlddâd
5861,sieden::V,kiehua,тӯллтэ
5862,faulen::V,mädätä,rååknedh
5863,faulen::V,mädätä,mïetskedh
5864,faulen::V,mädätä,miesskat
5865,faulen::V,mädätä,mieskat
5866,faulen::V,mädätä,guohcagit
5867,faulen::V,mädätä,kálágiđ
5868,faulen::V,mädätä,kuo'câgiđ
5869,faulen::V,mädätä,kuõccjed
5870,faulen::V,mädätä,мӣццкэ
5871,verfaulen::V,mädätä,rååknedh
5872,verfaulen::V,mädätä,mïetskedh
5873,verfaulen::V,mädätä,miesskat
5874,verfaulen::V,mädätä,mieskat
5875,verfaulen::V,mädätä,guohcagit
5876,verfaulen::V,mädätä,kálágiđ
5877,verfaulen::V,mädätä,kuo'câgiđ
5878,verfaulen::V,mädätä,kuõccjed
5879,verfaulen::V,mädätä,кӯццке
5880,verfaulen::V,mädäntyä,rååknedh
5881,verfaulen::V,mädäntyä,mïetskedh
5882,verfaulen::V,mädäntyä,miesskat
5883,verfaulen::V,mädäntyä,mieskat
5884,verfaulen::V,mädäntyä,guohcagit
5885,verfaulen::V,mädäntyä,kálágiđ
5886,verfaulen::V,mädäntyä,kuo'câgiđ
5887,verfaulen::V,mädäntyä,kuõccjed
5888,verfaulen::V,mädäntyä,кӯццке
5889,reißen::V,revetä,gäjhkanidh
5890,reißen::V,revetä,ráhkat
5891,reißen::V,revetä,liejmedit
5892,reißen::V,revetä,gaikánit
5893,reißen::V,revetä,kiškuđ
5894,reißen::V,revetä,rõttsed
5895,reißen::V,revetä,лӯнтнэ
5896,reißen::V,revetä,кышшксэллэ
5897,versinken::V,upota,våajodh
5898,versinken::V,upota,vuodjot
5899,versinken::V,upota,tjalggat
5900,versinken::V,upota,vuodjut
5901,versinken::V,upota,vuáijuđ
5902,versinken::V,upota,vuäjjad
5903,versinken::V,upota,вуаййе
5904,versinken::V,vajota,våajodh
5905,versinken::V,vajota,vuodjot
5906,versinken::V,vajota,tjalggat
5907,versinken::V,vajota,vuodjut
5908,versinken::V,vajota,vuáijuđ
5909,versinken::V,vajota,vuäjjad
5910,versinken::V,vajota,вуаййе
5911,vergehen::V,kulua,vaesedh
5912,vergehen::V,kulua,vásset
5913,vergehen::V,kulua,gollat
5914,vergehen::V,kulua,kullâđ
5915,vergehen::V,kulua,jåå´tted
5916,vergehen::V,kulua,ва̄ссэ
5917,vergehen::V,kulua,ӣллъюввэ
5918,erscheinen::V,ilmestyä,vååjnedh
5919,erscheinen::V,ilmestyä,ihtet
5920,erscheinen::V,ilmestyä,ihtit
5921,erscheinen::V,ilmestyä,albmodit
5922,erscheinen::V,ilmestyä,a'lmostuđ
5923,erscheinen::V,ilmestyä,ee´tted
5924,erscheinen::V,ilmestyä,čuäitõõttâd
5925,erscheinen::V,ilmestyä,i´lmstõõvvâd
5926,erscheinen::V,ilmestyä,ыдтӭ
5927,verschwinden::V,kadota,haajpanidh
5928,verschwinden::V,kadota,gáhtot
5929,verschwinden::V,kadota,jávkat
5930,verschwinden::V,kadota,jä'vkittiđ
5931,verschwinden::V,kadota,jaukkâd
5932,verschwinden::V,kadota,hää´vjed
5933,verschwinden::V,kadota,ка̄дтэ
5934,sinken::V,vajota,våajodh
5935,sinken::V,vajota,tsoahkot
5936,sinken::V,vajota,snjoaredit
5937,sinken::V,vajota,čalgat
5938,sinken::V,vajota,luáš'tádâttâđ
5939,sinken::V,vajota,njeeijâđ
5940,sinken::V,vajota,luâšttõõttâd
5941,sinken::V,vajota,njeâjjad
5942,sinken::V,vajota,луэшштэдтэ
5943,abnehmen::V,vähetä,nåhkedidh
5944,abnehmen::V,vähetä,unnot
5945,abnehmen::V,vähetä,binnot
5946,abnehmen::V,vähetä,geahppánit
5947,abnehmen::V,vähetä,kiäp'pániđ
5948,abnehmen::V,vähetä,ǩeäp'pned
5949,abnehmen::V,vähetä,уһцнэ
5950,zunehmen::V,kasvaa,lassánit
5951,zunehmen::V,kasvaa,ædnot
5952,zunehmen::V,kasvaa,lassánit
5953,zunehmen::V,kasvaa,stuorrut
5954,zunehmen::V,kasvaa,lasaniđ
5955,zunehmen::V,kasvaa,šõkkned
5956,zunehmen::V,kasvaa,лашшнэ
5957,zunehmen::V,kasvaa,шуррнэ
5958,zunehmen::V,lisääntyä,lassánit
5959,zunehmen::V,lisääntyä,ædnot
5960,zunehmen::V,lisääntyä,lassánit
5961,zunehmen::V,lisääntyä,stuorrut
5962,zunehmen::V,lisääntyä,lasaniđ
5963,zunehmen::V,lisääntyä,šõkkned
5964,zunehmen::V,lisääntyä,лашшнэ
5965,zunehmen::V,lisääntyä,шуррнэ
5966,steigen::V,nousta,tjuedtjielidh
5967,steigen::V,nousta,allánit
5968,steigen::V,nousta,badjánit
5969,steigen::V,nousta,allánit
5970,steigen::V,nousta,alaniđ
5971,steigen::V,nousta,âllned
5972,steigen::V,nousta,pâjjned
5973,steigen::V,nousta,пэ̄ййнэ
5974,wachsen::V,kasvaa,suvvedh
5975,wachsen::V,kasvaa,sjïdtedh
5976,wachsen::V,kasvaa,sjaddat
5977,wachsen::V,kasvaa,šaddat
5978,wachsen::V,kasvaa,stuorrut
5979,wachsen::V,kasvaa,šoddâđ
5980,wachsen::V,kasvaa,šõddâd
5981,wachsen::V,kasvaa,шэ̄ннтэ
5982,glänzen::V,kiiltää,gïjkedh
5983,glänzen::V,kiiltää,guohkat
5984,glänzen::V,kiiltää,guojttet
5985,glänzen::V,kiiltää,deadjut
5986,glänzen::V,kiiltää,gildit
5987,glänzen::V,kiiltää,kolottiđ
5988,glänzen::V,kiiltää,pe´lǩǩed
5989,glänzen::V,kiiltää,leä´dǧǧed
5990,glänzen::V,kiiltää,пӯлле
5991,glänzen::V,kiiltää,пыӆӆьке
5992,funkeln::V,kipinöidä,gaskedh
5993,funkeln::V,kipinöidä,tsehtsat
5994,funkeln::V,kipinöidä,jillat
5995,funkeln::V,kipinöidä,šealgut
5996,funkeln::V,kipinöidä,čuovggáhallat
5997,funkeln::V,kipinöidä,šiäl'guđ
5998,funkeln::V,kipinöidä,cåkkad
5999,funkeln::V,kipinöidä,кэ̄сскэ
6000,lärmen::V,meluta,rajjadidh
6001,lärmen::V,meluta,juhtsat
6002,lärmen::V,meluta,rigeret
6003,lärmen::V,meluta,šlámaidit
6004,lärmen::V,meluta,šlamâdiđ
6005,lärmen::V,meluta,ruõjjâd
6006,lärmen::V,meluta,ёаффэ
6007,läuten::V,soida,ringkedh
6008,läuten::V,soida,skállat
6009,läuten::V,soida,tiibmet
6010,läuten::V,soida,čuoijâđ
6011,läuten::V,soida,čuõjjâd
6012,läuten::V,soida,чӯййе
6013,klingeln::V,soida,klåenkiehtidh
6014,klingeln::V,soida,skuolkkat
6015,klingeln::V,soida,skilahit
6016,klingeln::V,soida,čuoijâđ
6017,klingeln::V,soida,soi´ttjed
6018,klingeln::V,soida,зво̄ннэ
6019,klirren::V,kalista,skaanjedh
6020,klirren::V,kalista,skuollat
6021,klirren::V,kalista,skillit
6022,klirren::V,kalista,skilaidit
6023,klirren::V,kalista,cilkkeđ
6024,klirren::V,kalista,škäälâ´tted
6025,klirren::V,kalista,цыӆӆклэ
6026,brausen::V,kohista,brorredh
6027,brausen::V,kohista,sjovvedh
6028,brausen::V,kohista,skåvvat
6029,brausen::V,kohista,márajdit
6030,brausen::V,kohista,boršut
6031,brausen::V,kohista,šaavvâđ
6032,brausen::V,kohista,kõõmeed
6033,brausen::V,kohista,шэ̄ӈӈлуввэ
6034,rauschen::V,kohista,brorredh
6035,rauschen::V,kohista,sjåvvat
6036,rauschen::V,kohista,sjoahkot
6037,rauschen::V,kohista,boršut
6038,rauschen::V,kohista,šuuvvâđ
6039,rauschen::V,kohista,šaavvâđ
6040,rauschen::V,kohista,šuumeed
6041,rauschen::V,kohista,ёаффэ
6042,klingen::V,soida,gaajedh
6043,klingen::V,soida,sjijjedh
6044,klingen::V,soida,jiednat
6045,klingen::V,soida,tjuodjat
6046,klingen::V,soida,čuodjat
6047,klingen::V,soida,kulluđ
6048,klingen::V,soida,koll'jed
6049,klingen::V,soida,ӣннъе
6050,bellen::V,haukkua,huhtedh
6051,bellen::V,haukkua,tsiellat
6052,bellen::V,haukkua,ciellat
6053,bellen::V,haukkua,umástiđ
6054,bellen::V,haukkua,uukkâd
6055,bellen::V,haukkua,угкэ
6056,heulen::V,ulvoa,ujkierdidh
6057,heulen::V,ulvoa,hålvvot
6058,heulen::V,ulvoa,holvut
6059,heulen::V,ulvoa,olvođ
6060,heulen::V,ulvoa,ålvvad
6061,heulen::V,ulvoa,оаллвэ
6062,blasen::V,puhaltaa,båssodh
6063,blasen::V,puhaltaa,båssot
6064,blasen::V,puhaltaa,bossut
6065,blasen::V,puhaltaa,bieggat
6066,blasen::V,puhaltaa,possoođ
6067,blasen::V,puhaltaa,pååssad
6068,blasen::V,puhaltaa,piõg'gâd
6069,blasen::V,puhaltaa,поассэ
6070,blasen::V,puhaltaa,поасслэ
6071,pfeifen::V,viheltää,njorkedidh
6072,pfeifen::V,viheltää,snjurggot
6073,pfeifen::V,viheltää,njurgut
6074,pfeifen::V,viheltää,njurgođ
6075,pfeifen::V,viheltää,njorggad
6076,pfeifen::V,viheltää,нюрркэ
6077,schreien::V,kirkua,geevledh
6078,schreien::V,kirkua,gádjat
6079,schreien::V,kirkua,rihtjot
6080,schreien::V,kirkua,čurvet
6081,schreien::V,kirkua,čuár'vuđ
6082,schreien::V,kirkua,čuârvvad
6083,schreien::V,kirkua,кугкьхе
6084,schreien::V,kirkua,кугхэллэ
6085,stöhnen::V,voihkia,sjuahkedh
6086,stöhnen::V,voihkia,tsáhkkat
6087,stöhnen::V,voihkia,fuoikit
6088,stöhnen::V,voihkia,cakkâđ
6089,stöhnen::V,voihkia,luâikkad
6090,stöhnen::V,voihkia,вуаххкэ
6091,zittern::V,vapista,dierkesjidh
6092,zittern::V,vapista,svarrat
6093,zittern::V,vapista,skielbbit
6094,zittern::V,vapista,doargestit
6095,zittern::V,vapista,náiggistit
6096,zittern::V,vapista,doarggistit
6097,zittern::V,vapista,tuá'rgistiđ
6098,zittern::V,vapista,tuä´rjsted
6099,zittern::V,vapista,кыррьтэ
6100,leben::V,elää,jieledh
6101,leben::V,elää,iellet
6102,leben::V,elää,viessot
6103,leben::V,elää,eallit
6104,leben::V,elää,eelliđ
6105,leben::V,elää,jie´lled
6106,leben::V,elää,е̄лле
6107,geboren werden::V,syntyä,reakadidh
6108,geboren werden::V,syntyä,riegádit
6109,geboren werden::V,syntyä,riegádit
6110,geboren werden::V,syntyä,šoddâđ
6111,geboren werden::V,syntyä,šõddâd
6112,geboren werden::V,syntyä,шэ̄ннтэ
6113,atmen::V,hengittää,voejngehtidh
6114,atmen::V,hengittää,vuojŋŋat
6115,atmen::V,hengittää,vuoigŋat
6116,atmen::V,hengittää,vuoi'ŋâđ
6117,atmen::V,hengittää,vuõiŋŋâd
6118,atmen::V,hengittää,вӯййнэ
6119,trinken::V,juoda,jovkedh
6120,trinken::V,juoda,juhkat
6121,trinken::V,juoda,juhkat
6122,trinken::V,juoda,juuḥâđ
6123,trinken::V,juoda,juukkâd
6124,trinken::V,juoda,югкэ
6125,essen::V,syödä,byöpmedidh
6126,essen::V,syödä,bårråt
6127,essen::V,syödä,borrat
6128,essen::V,syödä,purrâđ
6129,essen::V,syödä,poorrâd
