,Concept_ID,sv,se
4920,überall::ADV,överallt,juohke sajis
4921,überall::ADV,överallt,jya'hisaajeest
4922,überall::ADV,överallt,vee´zz
4923,überall::ADV,överallt,pukvee´zz
4924,überall::ADV,överallt,пугквесь
4925,nicht::ADV,ej,ij
4926,nicht::ADV,ej,ij
4927,nicht::ADV,ej,ii
4928,nicht::ADV,ej,ij
4929,nicht::ADV,ej,ij
4930,nicht::ADV,ej,эйй
4931,nicht::ADV,inte,ij
4932,nicht::ADV,inte,ij
4933,nicht::ADV,inte,ii
4934,nicht::ADV,inte,ij
4935,nicht::ADV,inte,ij
4936,nicht::ADV,inte,эйй
4937,ein wenig::ADV,litet,ånnetje
4938,ein wenig::ADV,litet,ahtjetje
4939,ein wenig::ADV,litet,binná
4940,ein wenig::ADV,litet,veahá
4941,ein wenig::ADV,litet,ucánjii
4942,ein wenig::ADV,litet,occanj
4943,ein wenig::ADV,litet,simmna
4944,ein wenig::ADV,litet,сада
4945,ein wenig::ADV,litet,садаматта
4946,kaum::ADV,knappt,jallan
4947,kaum::ADV,knappt,vánet
4948,kaum::ADV,knappt,báljo
4949,kaum::ADV,knappt,illá
4950,kaum::ADV,knappt,illvaa
4951,kaum::ADV,knappt,мале
4952,kaum::ADV,knappt,элэлэ
4953,kaum::ADV,knappast,jallan
4954,kaum::ADV,knappast,vánet
4955,kaum::ADV,knappast,báljo
4956,kaum::ADV,knappast,illá
4957,kaum::ADV,knappast,illvaa
4958,kaum::ADV,knappast,мале
4959,kaum::ADV,knappast,элэлэ
4960,sehr::ADV,mycket,sagk
4961,sehr::ADV,mycket,riek
4962,sehr::ADV,mycket,sieldes
4963,sehr::ADV,mycket,hui
4964,sehr::ADV,mycket,ollu
4965,sehr::ADV,mycket,čuuvtij
4966,sehr::ADV,mycket,sami
4967,sehr::ADV,mycket,čuu´t
4968,sehr::ADV,mycket,пэре
4969,sehr::ADV,mycket,чофта
4970,so::ADV,så,numhtie
4971,so::ADV,så,nav
4972,so::ADV,så,nuov
4973,so::ADV,så,nåv
4974,so::ADV,så,nu
4975,so::ADV,så,näävt
4976,so::ADV,så,de
4977,so::ADV,så,nu´t
4978,so::ADV,så,nääi´t
4979,so::ADV,så,те̄льнэ
4980,noch::ADV,än,annje
4981,noch::ADV,än,ájn
4982,noch::ADV,än,vilá
4983,noch::ADV,än,ain
4984,noch::ADV,än,vela
4985,noch::ADV,än,võl
4986,noch::ADV,än,veâl
4987,noch::ADV,än,вя̄л
4988,noch::ADV,ännu,annje
4989,noch::ADV,ännu,ájn
4990,noch::ADV,ännu,vilá
4991,noch::ADV,ännu,ain
4992,noch::ADV,ännu,vela
4993,noch::ADV,ännu,võl
4994,noch::ADV,ännu,veâl
4995,noch::ADV,ännu,вя̄л
4996,nur::ADV,bara,ajve
4997,nur::ADV,bara,barre
4998,nur::ADV,bara,dåssjå
4999,nur::ADV,bara,dušše
5000,nur::ADV,bara,váá
5001,nur::ADV,bara,pâi
5002,nur::ADV,bara,leša
5003,nur::ADV,bara,tåå´lǩ
5004,nur::ADV,bara,лэша
5005,nur::ADV,bara,лышшэ
5006,nur::ADV,endast,ajve
5007,nur::ADV,endast,barre
5008,nur::ADV,endast,dåssjå
5009,nur::ADV,endast,dušše
5010,nur::ADV,endast,váá
5011,nur::ADV,endast,pâi
5012,nur::ADV,endast,leša
5013,nur::ADV,endast,tåå´lǩ
5014,nur::ADV,endast,лэша
5015,nur::ADV,endast,лышшэ
5016,schon::ADV,redan,joe
5017,schon::ADV,redan,juo
5018,schon::ADV,redan,juo
5019,schon::ADV,redan,juo
5020,schon::ADV,redan,ju´n
5021,schon::ADV,redan,ё
5022,wieder::ADV,åter,vihth
5023,wieder::ADV,åter,aajmoen
5024,wieder::ADV,åter,vas
5025,wieder::ADV,åter,ådåsis
5026,wieder::ADV,åter,fas
5027,wieder::ADV,åter,vuot
5028,wieder::ADV,åter,vest
5029,wieder::ADV,åter,däs
5030,wieder::ADV,åter,e´pet
5031,wieder::ADV,åter,аввта
5032,wieder::ADV,åter,о̄дтсэ
5033,vergebens::ADV,förgäves,dåssjåj
5034,vergebens::ADV,förgäves,duššás
5035,vergebens::ADV,förgäves,tušás
5036,vergebens::ADV,förgäves,jääutai
5037,vergebens::ADV,förgäves,пусьтэльт
5038,vor::PRP,utanför,åvteste
5039,vor::PRP,utanför,ålggolin
5040,vor::PRP,utanför,ovddas
5041,vor::PRP,utanför,oovdâst
5042,vor::PRP,utanför,ooudâst
5043,vor::PRP,utanför,авьтэмьбе̄лльт
5044,hinter::PRP,bakom,duekesne
5045,hinter::PRP,bakom,duogen
5046,hinter::PRP,bakom,maŋŋelin
5047,hinter::PRP,bakom,maŋil
5048,hinter::PRP,bakom,duogás
5049,hinter::PRP,bakom,tyeḥin
5050,hinter::PRP,bakom,tue´ǩǩen
5051,hinter::PRP,bakom,маӈельт
5052,unter::PRP,under,nuelesne
5053,unter::PRP,under,vuolen
5054,unter::PRP,under,vuolde
5055,unter::PRP,under,vyel'ni
5056,unter::PRP,under,vue´llen
5057,unter::PRP,under,вӯлльнҍ
5058,durch::PRP,genom,vieken
5059,durch::PRP,genom,tjadá
5060,durch::PRP,genom,-rájge
5061,durch::PRP,genom,čađa
5062,durch::PRP,genom,čoođâ
5063,durch::PRP,genom,čõõđ
5064,durch::PRP,genom,pääi´ǩ
5065,durch::PRP,genom,че̄д
5066,durch::PRP,igenom,vieken
5067,durch::PRP,igenom,tjadá
5068,durch::PRP,igenom,-rájge
5069,durch::PRP,igenom,čađa
5070,durch::PRP,igenom,čoođâ
5071,durch::PRP,igenom,čõõđ
5072,durch::PRP,igenom,pääi´ǩ
5073,durch::PRP,igenom,че̄д
5074,neben::PRP,bredvid,baaltese
5075,neben::PRP,bredvid,báldan
5076,neben::PRP,bredvid,bálddas
5077,neben::PRP,bredvid,paaldâst
5078,neben::PRP,bredvid,paaldâst
5079,neben::PRP,bredvid,поалльтэ
5080,neben::PRP,vid sidan av,baaltese
5081,neben::PRP,vid sidan av,báldan
5082,neben::PRP,vid sidan av,bálddas
5083,neben::PRP,vid sidan av,paaldâst
5084,neben::PRP,vid sidan av,paaldâst
5085,neben::PRP,vid sidan av,поалльтэ
5086,zwischen::PRP,mellan,gaskesne
5087,zwischen::PRP,mellan,gasska
5088,zwischen::PRP,mellan,gaskkas
5089,zwischen::PRP,mellan,kooskâst
5090,zwischen::PRP,mellan,kâskka
5091,zwischen::PRP,mellan,кэскэсьт
5092,zwischen::PRP,mellan,кэ̄скэль
5093,wegen::PRP,på grund av,dïete
5094,wegen::PRP,på grund av,gaevhtieh
5095,wegen::PRP,på grund av,diehti
5096,wegen::PRP,på grund av,dihte
5097,wegen::PRP,på grund av,geažil
5098,wegen::PRP,på grund av,tet
5099,wegen::PRP,på grund av,diõtt
5100,wegen::PRP,på grund av,ǩeäč'ča
5101,wegen::PRP,på grund av,гуэйке
5102,dies::PRN,detta,dihte
5103,dies::PRN,detta,dát
5104,dies::PRN,detta,dát
5105,dies::PRN,detta,táát
5106,dies::PRN,detta,tät
5107,dies::PRN,detta,tiett-aa
5108,dies::PRN,detta,тэдт
5109,das::PRN,det,dohte
5110,das::PRN,det,dat
5111,das::PRN,det,dat
5112,das::PRN,det,tot
5113,das::PRN,det,tõt
5114,das::PRN,det,тудт
5115,alles::PRN,allt,gaajhke
5116,alles::PRN,allt,gájkka
5117,alles::PRN,allt,buot
5118,alles::PRN,allt,puoh
5119,alles::PRN,allt,puk
5120,alles::PRN,allt,пугк
5121,ich::PRN,jag,manne
5122,ich::PRN,jag,mån
5123,ich::PRN,jag,månnå
5124,ich::PRN,jag,mun
5125,ich::PRN,jag,mun
5126,ich::PRN,jag,munnâ
5127,ich::PRN,jag,mon
5128,ich::PRN,jag,мунн
5129,du::PRN,du,datne
5130,du::PRN,du,dån
5131,du::PRN,du,don
5132,du::PRN,du,tun
5133,du::PRN,du,ton
5134,du::PRN,du,то̄нн
5135,er::PRN,han,dïhte
5136,er::PRN,han,sån
5137,er::PRN,han,son
5138,er::PRN,han,sun
5139,er::PRN,han,son
5140,er::PRN,han,со̄нн
5141,wir::PRN,vi,mijjieh
5142,wir::PRN,vi,mij
5143,wir::PRN,vi,mii
5144,wir::PRN,vi,mij
5145,wir::PRN,vi,mij
5146,wir::PRN,vi,мыйй
5147,ihr::PRN,ni,dijjie
5148,ihr::PRN,ni,dij
5149,ihr::PRN,ni,dii
5150,ihr::PRN,ni,tij
5151,ihr::PRN,ni,tij
5152,ihr::PRN,ni,тыйй
5153,sie::PRN,de,dah
5154,sie::PRN,de,sij
5155,sie::PRN,de,sii
5156,sie::PRN,de,sij
5157,sie::PRN,de,sij
5158,sie::PRN,de,сыйй
5159,was::FPRN,vad,mij
5160,was::FPRN,vad,mij
5161,was::FPRN,vad,mii
5162,was::FPRN,vad,mii
5163,was::FPRN,vad,mii
5164,was::FPRN,vad,мӣ
5165,wer::FPRN,vem,gie
5166,wer::FPRN,vem,guhti
5167,wer::FPRN,vem,gii
5168,wer::FPRN,vem,guhte
5169,wer::FPRN,vem,kii
5170,wer::FPRN,vem,ǩii
5171,wer::FPRN,vem,kåå´tt
5172,wer::FPRN,vem,ке̄
5173,wo::FADV,var,gusnie
5174,wo::FADV,var,gånnå
5175,wo::FADV,var,gos
5176,wo::FADV,var,kost
5177,wo::FADV,var,ko´st
5178,wo::FADV,var,касьт
5179,wohin::FADV,vart,gogka
5180,wohin::FADV,vart,gåsi
5181,wohin::FADV,vart,gosa
5182,wohin::FADV,vart,kuus
5183,wohin::FADV,vart,koozz
5184,wohin::FADV,vart,ко̄з
5185,wie::FADV,hur,guktie
5186,wie::FADV,hur,gumhtie
5187,wie::FADV,hur,gåktu
5188,wie::FADV,hur,mot
5189,wie::FADV,hur,mahte
5190,wie::FADV,hur,mä´htt
5191,wie::FADV,hur,ко̄ххт
5192,warum::FADV,varför,man
5193,warum::FADV,varför,manen
5194,warum::FADV,varför,manne
5195,warum::FADV,varför,mane
5196,warum::FADV,varför,mondiet
5197,warum::FADV,varför,mõõzz
5198,warum::FADV,varför,mää´nn
5199,warum::FADV,varför,мэ̄йт
5200,warum::FADV,varför,мэ̄ннгуэйке
5201,wieviel::FNUM,hur mycket,man jeenje
5202,wieviel::FNUM,hur mycket,makta
5203,wieviel::FNUM,hur mycket,olugo
5204,wieviel::FNUM,hur mycket,kalle
5205,wieviel::FNUM,hur mycket,kâ´ll
5206,wieviel::FNUM,hur mycket,мэ̄ннве̄рьт
5207,wieviel::FNUM,hur mycket,мэ̄нлянчверьт
5208,eins::NUM,en,akte
5209,eins::NUM,en,akta
5210,eins::NUM,en,okta
5211,eins::NUM,en,ohtâ
5212,eins::NUM,en,õhtt
5213,eins::NUM,en,э̄ххт
5214,eins::NUM,en,о̄ххтэ
5215,eins::NUM,ett,akte
5216,eins::NUM,ett,akta
5217,eins::NUM,ett,okta
5218,eins::NUM,ett,ohtâ
5219,eins::NUM,ett,õhtt
5220,eins::NUM,ett,э̄ххт
5221,eins::NUM,ett,о̄ххтэ
5222,zwei::NUM,två,göökte
5223,zwei::NUM,två,guokta
5224,zwei::NUM,två,guokte
5225,zwei::NUM,två,kyeh'ti
5226,zwei::NUM,två,kuõ´htt
5227,zwei::NUM,två,кӯххт
5228,drei::NUM,tre,golme
5229,drei::NUM,tre,gålmmå
5230,drei::NUM,tre,golbma
5231,drei::NUM,tre,kulmâ
5232,drei::NUM,tre,koumm
5233,drei::NUM,tre,ко̄ллм
5234,vier::NUM,fyra,njieljie
5235,vier::NUM,fyra,niellja
5236,vier::NUM,fyra,njeallje
5237,vier::NUM,fyra,nelji
5238,vier::NUM,fyra,nellj
5239,vier::NUM,fyra,не̄лльй
5240,fünf::NUM,fem,vïjhte
5241,fünf::NUM,fem,vihtta
5242,fünf::NUM,fem,vihtta
5243,fünf::NUM,fem,vittâ
5244,fünf::NUM,fem,vitt
5245,fünf::NUM,fem,выдт
5246,sechs::NUM,sex,govhte
5247,sechs::NUM,sex,guhtta
5248,sechs::NUM,sex,guhtta
5249,sechs::NUM,sex,kuttâ
5250,sechs::NUM,sex,kutt
5251,sechs::NUM,sex,кудт
5252,sieben::NUM,sju,tjïjhtje
5253,sieben::NUM,sju,giehtja
5254,sieben::NUM,sju,čieža
5255,sieben::NUM,sju,čiččâm
5256,sieben::NUM,sju,čiččâm
5257,sieben::NUM,sju,кыджемь
5258,acht::NUM,åtta,gaektsie
5259,acht::NUM,åtta,gáktsa
5260,acht::NUM,åtta,gávcci
5261,acht::NUM,åtta,käävci
5262,acht::NUM,åtta,kääu´c
5263,acht::NUM,åtta,ка̄ххц
5264,neun::NUM,nio,uktsie
5265,neun::NUM,nio,aktse
5266,neun::NUM,nio,ovcci
5267,neun::NUM,nio,oovce
5268,neun::NUM,nio,å´hcc
5269,neun::NUM,nio,аххц
5270,zehn::NUM,tio,luhkie
5271,zehn::NUM,tio,låhke
5272,zehn::NUM,tio,lågev
5273,zehn::NUM,tio,logi
5274,zehn::NUM,tio,loṿe
5275,zehn::NUM,tio,lååi
5276,zehn::NUM,tio,лоагкь
5277,elf::NUM,elva,luhkieakte
5278,elf::NUM,elva,lågenanakta
5279,elf::NUM,elva,oktanuppelohkái
5280,elf::NUM,elva,ohtnubáloh
5281,elf::NUM,elva,õtmlo
5282,elf::NUM,elva,õhttmlo
5283,elf::NUM,elva,э̄ххтэмплоагкь
5284,zwölf::NUM,tolv,luhkiegöökte
5285,zwölf::NUM,tolv,lågenanguokta
5286,zwölf::NUM,tolv,guoktenuppelohkái
5287,zwölf::NUM,tolv,kyeh'tnubáloh
5288,zwölf::NUM,tolv,kuâtmlo
5289,zwölf::NUM,tolv,kuâhttmlo
5290,zwölf::NUM,tolv,кӯххтэмплоагкь
5291,zwanzig::NUM,tjugo,göökteluhkie
5292,zwanzig::NUM,tjugo,guoktalåhke
5293,zwanzig::NUM,tjugo,guoktelogi
5294,zwanzig::NUM,tjugo,kyeh'tilov
5295,zwanzig::NUM,tjugo,kuâhttlo
5296,zwanzig::NUM,tjugo,кӯххтлоагкь
5297,dreißig::NUM,trettio,golmeluhkie
5298,dreißig::NUM,trettio,gålmmålåhke
5299,dreißig::NUM,trettio,golbmalogi
5300,dreißig::NUM,trettio,kulmâlov
5301,dreißig::NUM,trettio,koummlo
5302,dreißig::NUM,trettio,ко̄ллмлоагкь
5303,vierzig::NUM,fyrtio,njieljieluhkie
5304,vierzig::NUM,fyrtio,nielljalåhke
5305,vierzig::NUM,fyrtio,njealljelogi
5306,vierzig::NUM,fyrtio,neljilov
5307,vierzig::NUM,fyrtio,nelljlo
5308,vierzig::NUM,fyrtio,не̄лльйлоагкь
5309,fünfzig::NUM,femtio,vïjhteluhkie
5310,fünfzig::NUM,femtio,vihttalåhke
5311,fünfzig::NUM,femtio,vihttalogi
5312,fünfzig::NUM,femtio,vittâlov
5313,fünfzig::NUM,femtio,vittlo
5314,fünfzig::NUM,femtio,выдтлоагкъ
5315,sechzig::NUM,sextio,govhteluhkie
5316,sechzig::NUM,sextio,guhttalåhke
5317,sechzig::NUM,sextio,guhttalogi
5318,sechzig::NUM,sextio,kuttâlov
5319,sechzig::NUM,sextio,kuttlo
5320,sechzig::NUM,sextio,кудтлоагкь
5321,siebzig::NUM,sjuttio,tjïjhtjeluhkie
5322,siebzig::NUM,sjuttio,gietjavlåhke
5323,siebzig::NUM,sjuttio,čiežalogi
5324,siebzig::NUM,sjuttio,čiččâmlov
5325,siebzig::NUM,sjuttio,čičmlo
5326,siebzig::NUM,sjuttio,кыджемьлоагкь
5327,achtzig::NUM,åttio,gaektsieluhkie
5328,achtzig::NUM,åttio,gáktsalåhke
5329,achtzig::NUM,åttio,gávccilogi
5330,achtzig::NUM,åttio,kähcilov
5331,achtzig::NUM,åttio,kä´hcclo
5332,achtzig::NUM,åttio,ка̄ххцлоагкь
5333,neunzig::NUM,nittio,uktsieluhkie
5334,neunzig::NUM,nittio,aktselåhke
5335,neunzig::NUM,nittio,ovccilogi
5336,neunzig::NUM,nittio,ohcelov
5337,neunzig::NUM,nittio,å´hcclo
5338,neunzig::NUM,nittio,аххцлоагкь
5339,hundert::NUM,hundra,tjuetie
5340,hundert::NUM,hundra,tjuohte
5341,hundert::NUM,hundra,čuođi
5342,hundert::NUM,hundra,čyeti
5343,hundert::NUM,hundra,čue´tt
5344,hundert::NUM,hundra,чӯдть
5345,tausend::NUM,tusen,tåvsene
5346,tausend::NUM,tusen,stoeretjuetie
5347,tausend::NUM,tusen,tuvsán
5348,tausend::NUM,tusen,duhát
5349,tausend::NUM,tusen,duhát
5350,tausend::NUM,tusen,tuhháát
5351,tausend::NUM,tusen,dohat
5352,tausend::NUM,tusen,то̄а̄фант
5353,und::CNJ,och,jïh
5354,und::CNJ,och,ja
5355,und::CNJ,och,ja
5356,und::CNJ,och,já
5357,und::CNJ,och,di
5358,und::CNJ,och,я
5359,und::CNJ,och,да
5360,und::CNJ,och,де
5361,oder::CNJ,eller,jallh
5362,oder::CNJ,eller,jali
5363,oder::CNJ,eller,dahje
5364,oder::CNJ,eller,adai
5365,oder::CNJ,eller,avi
5366,oder::CNJ,eller,le´be
5367,oder::CNJ,eller,элэ
5368,oder::CNJ,eller,вай
5369,stehen::V,stå,tjåadtjodh
5370,stehen::V,stå,seajsasjidh
5371,stehen::V,stå,tjuodtjot
5372,stehen::V,stå,čuožžut
5373,stehen::V,stå,cuáp'cuđ
5374,stehen::V,stå,čuâǯ'ǯad
5375,stehen::V,stå,чуэннче
5376,sitzen::V,sitta,tjahkasjidh
5377,sitzen::V,sitta,tjåhkkåhit
5378,sitzen::V,sitta,čohkkát
5379,sitzen::V,sitta,čokkáđ
5380,sitzen::V,sitta,išttâd åårrad
5381,sitzen::V,sitta,ышштэ
5382,liegen::V,ligga,gaajranidh
5383,liegen::V,ligga,vellahit
5384,liegen::V,ligga,veallát
5385,liegen::V,ligga,viäl'láđ
5386,liegen::V,ligga,liâššâd
5387,liegen::V,ligga,ле̄шшэ
5388,hängen::V,hänga,gævnjasjidh
5389,hängen::V,hänga,gahtsahit
5390,hängen::V,hänga,heaŋgát
5391,hängen::V,hänga,hiäŋ'gáđ
5392,hängen::V,hänga,sorččad
5393,hängen::V,hänga,ла̄бпэ
5394,werden::V,bli,sjïdtedh
5395,werden::V,bli,sjaddat
5396,werden::V,bli,beassat
5397,werden::V,bli,šoddâđ
5398,werden::V,bli,šõddâd
5399,werden::V,bli,шэ̄ннтэ
5400,passieren::V,ske,vaasedh
5401,passieren::V,ske,sjaddat
5402,passieren::V,ske,dáhpáduvvat
5403,passieren::V,ske,vássit
5404,passieren::V,ske,dáhpáhuvvat
5405,passieren::V,ske,šoddâđ
5406,passieren::V,ske,šõddâd
5407,passieren::V,ske,шэ̄ннтэ
5408,passieren::V,ske,тагсэ
5409,passieren::V,hända,vaasedh
5410,passieren::V,hända,sjaddat
5411,passieren::V,hända,dáhpáduvvat
5412,passieren::V,hända,vássit
5413,passieren::V,hända,dáhpáhuvvat
5414,passieren::V,hända,šoddâđ
5415,passieren::V,hända,šõddâd
5416,passieren::V,hända,шэ̄ннтэ
5417,passieren::V,hända,тагсэ
5418,beginnen::V,börja,aelkedh
5419,beginnen::V,börja,álgget
5420,beginnen::V,börja,álggahit
5421,beginnen::V,börja,älgiđ
5422,beginnen::V,börja,ä´lǧǧed
5423,beginnen::V,börja,о̄а̄лкхуввэ
5424,beginnen::V,börja,о̄а̄лкхэднэ
5425,enden::V,ända,orrijidh
5426,enden::V,ända,hiejttet
5427,enden::V,ända,nohkat
5428,enden::V,ända,nuuhâđ
5429,enden::V,ända,puu´tted
5430,enden::V,ända,пудтэ
5431,enden::V,ända,кӣркнэ
5432,wechseln::V,växla,målsodh
5433,wechseln::V,växla,lånudit
5434,wechseln::V,växla,molssastit
5435,wechseln::V,växla,molsašuddat
5436,wechseln::V,växla,molsođ
5437,wechseln::V,växla,vaaitõõttâd
5438,wechseln::V,växla,вуайхувнэ
5439,aufgehen[Sonne]::V,gå upp,låvnedh
5440,aufgehen[Sonne]::V,gå upp,årijdit
5441,aufgehen[Sonne]::V,gå upp,lavnnet
5442,aufgehen[Sonne]::V,gå upp,badjánit
5443,aufgehen[Sonne]::V,gå upp,pajaniđ
5444,aufgehen[Sonne]::V,gå upp,pâjjned
5445,aufgehen[Sonne]::V,gå upp,пэ̄ййнэ
5446,untergehen[Sonne]::V,gå ned,luajhtadidh
5447,untergehen[Sonne]::V,gå ned,gáhtot
5448,untergehen[Sonne]::V,gå ned,vidodit
5449,untergehen[Sonne]::V,gå ned,luoitádit
5450,untergehen[Sonne]::V,gå ned,lyeš'tiđ
5451,untergehen[Sonne]::V,gå ned,lue´štted
5452,untergehen[Sonne]::V,gå ned,луэшштэдтэ
5453,scheinen[Sonne]::V,skina,goekedh
5454,scheinen[Sonne]::V,skina,bájttet
5455,scheinen[Sonne]::V,skina,báitit
5456,scheinen[Sonne]::V,skina,päštiđ
5457,scheinen[Sonne]::V,skina,pä´štted
5458,scheinen[Sonne]::V,skina,па̄шшьтэ
5459,donnern::V,dundra,laakedh
5460,donnern::V,dundra,sjærggot
5461,donnern::V,dundra,čerget
5462,donnern::V,dundra,čiär'guđ
5463,donnern::V,dundra,čeärgged
5464,donnern::V,dundra,ча̄рркэ
5465,wehen::V,blåsa,bïegkedh
5466,wehen::V,blåsa,bieggat
5467,wehen::V,blåsa,bieggat
5468,wehen::V,blåsa,pieg'gâđ
5469,wehen::V,blåsa,piõg'gâd
5470,wehen::V,blåsa,пӣӈӈкье
5471,strömen::V,forsa,galkedh
5472,strömen::V,forsa,gålggåt
5473,strömen::V,forsa,golgat
5474,strömen::V,forsa,kulgâđ
5475,strömen::V,forsa,kolggâd
5476,strömen::V,forsa,ко̄ллкэ
5477,strömen::V,strömma,galkedh
5478,strömen::V,strömma,gålggåt
5479,strömen::V,strömma,golgat
5480,strömen::V,strömma,kulgâđ
5481,strömen::V,strömma,kolggâd
5482,strömen::V,strömma,ко̄ллкэ
5483,fließen::V,flyta,galkedh
5484,fließen::V,flyta,gålggåt
5485,fließen::V,flyta,golgat
5486,fließen::V,flyta,kulgâđ
5487,fließen::V,flyta,kolggâd
5488,fließen::V,flyta,ко̄ллкэ
5489,sich drehen::V,snurra,jårredh
5490,sich drehen::V,snurra,bådnjåsit
5491,sich drehen::V,snurra,jorrat
5492,sich drehen::V,snurra,juurrâđ
5493,sich drehen::V,snurra,joorrâd
5494,sich drehen::V,snurra,чо̄ннэ
5495,schwanken::V,vackla,syjjedidh
5496,schwanken::V,vackla,vábbulit
5497,schwanken::V,vackla,suoibut
5498,schwanken::V,vackla,juár'buđ
5499,schwanken::V,vackla,lâsmmad
5500,schwanken::V,vackla,leâujjad
5501,schwanken::V,vackla,лыйввэ
5502,schwanken::V,vackla,качьедтэ
5503,schwingen::V,svinga,gaavedh
5504,schwingen::V,svinga,svinhtedh
5505,schwingen::V,svinga,gávvat
5506,schwingen::V,svinga,hiäi'luđ
5507,schwingen::V,svinga,heillad
5508,schwingen::V,svinga,мо̄а̄хнэ
5509,fallen::V,falla,gahtjedh
5510,fallen::V,falla,gahttjat
5511,fallen::V,falla,gahččat
5512,fallen::V,falla,jurrâđ
5513,fallen::V,falla,kõččâd
5514,fallen::V,falla,viõr'rled
5515,fallen::V,falla,ёрнэ
5516,fallen::V,falla,кэ̄ххче
5517,brennen::V,brinna,bueledh
5518,brennen::V,brinna,buollet
5519,brennen::V,brinna,buollit
5520,brennen::V,brinna,pyelliđ
5521,brennen::V,brinna,pue´lled
5522,brennen::V,brinna,пӯлле
5523,rauchen::V,ryka,soevedidh
5524,rauchen::V,ryka,berkiestidh
5525,rauchen::V,ryka,tsåjttset
5526,rauchen::V,ryka,borgguhit
5527,rauchen::V,ryka,po'rgestiđ
5528,rauchen::V,ryka,soicceđ
5529,rauchen::V,ryka,suõv'veed
5530,rauchen::V,ryka,суввдэ
5531,regnen::V,regna,abrodh
5532,regnen::V,regna,harvvet
5533,regnen::V,regna,rássjodit
5534,regnen::V,regna,arvit
5535,regnen::V,regna,arved
5536,regnen::V,regna,â´brred
5537,regnen::V,regna,аббрэ
5538,gefrieren::V,frysa,gelmedh
5539,gefrieren::V,frysa,jeangodh
5540,gefrieren::V,frysa,jiegŋot
5541,gefrieren::V,frysa,galbmot
5542,gefrieren::V,frysa,jiäŋŋuđ
5543,gefrieren::V,frysa,jiõŋŋâd
5544,gefrieren::V,frysa,kâ´lmmed
5545,gefrieren::V,frysa,калльме
5546,tauen::V,töa,leamkedh
5547,tauen::V,töa,suddat
5548,tauen::V,töa,sagŋadit
5549,tauen::V,töa,suddat
5550,tauen::V,töa,suddâđ
5551,tauen::V,töa,suddâd
5552,tauen::V,töa,sõõŋŋâd
5553,tauen::V,töa,суннтэ
5554,schmelzen::V,smälta,sjalkedh
5555,schmelzen::V,smälta,suddat
5556,schmelzen::V,smälta,suddat
5557,schmelzen::V,smälta,suddâđ
5558,schmelzen::V,smälta,sooŋŋâđ
5559,schmelzen::V,smälta,suddâd
5560,schmelzen::V,smälta,sõõŋŋâd
5561,schmelzen::V,smälta,суннтэ
5562,trocknen::V,torka,gajhkedh
5563,trocknen::V,torka,gåjkkåt
5564,trocknen::V,torka,goikat
5565,trocknen::V,torka,iiŋŋâđ
5566,trocknen::V,torka,iiŋŋâd
5567,trocknen::V,torka,koškkâd
5568,trocknen::V,torka,ко̄шшкэ
5569,sieden::V,koka,doeltedh
5570,sieden::V,koka,duolldat
5571,sieden::V,koka,duoldat
5572,sieden::V,koka,tuol'dâđ
5573,sieden::V,koka,tuõlddâd
5574,sieden::V,koka,тӯллтэ
5575,sieden::V,sjuda,doeltedh
5576,sieden::V,sjuda,duolldat
5577,sieden::V,sjuda,duoldat
5578,sieden::V,sjuda,tuol'dâđ
5579,sieden::V,sjuda,tuõlddâd
5580,sieden::V,sjuda,тӯллтэ
5581,faulen::V,ruttna,rååknedh
5582,faulen::V,ruttna,mïetskedh
5583,faulen::V,ruttna,miesskat
5584,faulen::V,ruttna,mieskat
5585,faulen::V,ruttna,guohcagit
5586,faulen::V,ruttna,kálágiđ
5587,faulen::V,ruttna,kuo'câgiđ
5588,faulen::V,ruttna,kuõccjed
5589,faulen::V,ruttna,мӣццкэ
5590,verfaulen::V,ruttna,rååknedh
5591,verfaulen::V,ruttna,mïetskedh
5592,verfaulen::V,ruttna,miesskat
5593,verfaulen::V,ruttna,mieskat
5594,verfaulen::V,ruttna,guohcagit
5595,verfaulen::V,ruttna,kálágiđ
5596,verfaulen::V,ruttna,kuo'câgiđ
5597,verfaulen::V,ruttna,kuõccjed
5598,verfaulen::V,ruttna,кӯццке
5599,reißen::V,brista,gäjhkanidh
5600,reißen::V,brista,ráhkat
5601,reißen::V,brista,liejmedit
5602,reißen::V,brista,gaikánit
5603,reißen::V,brista,kiškuđ
5604,reißen::V,brista,rõttsed
5605,reißen::V,brista,лӯнтнэ
5606,reißen::V,brista,кышшксэллэ
5607,versinken::V,sjunka,våajodh
