,Concept_ID,lbe,se
7013,füllen::V,буцӏин бан,tevdiđ
7014,füllen::V,буцӏин бан,tiudded
7015,füllen::V,буцӏин бан,тӣввтэ
7016,einwickeln::V,кай-кай бан,gïesedh
7017,einwickeln::V,кай-кай бан,giessat
7018,einwickeln::V,кай-кай бан,gárrat
7019,einwickeln::V,кай-кай бан,giessat
7020,einwickeln::V,кай-кай бан,gurpat
7021,einwickeln::V,кай-кай бан,kiessâđ
7022,einwickeln::V,кай-кай бан,ǩiõssâd
7023,einwickeln::V,кай-кай бан,кӣссэ
7024,tragen::V,ларсун занан,guedtedh
7025,tragen::V,ларсун занан,guoddet
7026,tragen::V,ларсун занан,guoddit
7027,tragen::V,ларсун занан,kyed'diđ
7028,tragen::V,ларсун занан,kue´d'ded
7029,tragen::V,ларсун занан,кӯннҌтэ
7030,tragen::V,ларсун ачин,guedtedh
7031,tragen::V,ларсун ачин,guoddet
7032,tragen::V,ларсун ачин,guoddit
7033,tragen::V,ларсун ачин,kyed'diđ
7034,tragen::V,ларсун ачин,kue´d'ded
7035,tragen::V,ларсун ачин,кӯннҌтэ
7036,schleppen::V,ххилан,fatnehtidh
7037,schleppen::V,ххилан,sliehpit
7038,schleppen::V,ххилан,feastit
7039,schleppen::V,ххилан,vie'šidiđ
7040,schleppen::V,ххилан,hinnađ
7041,schleppen::V,ххилан,nje´ʒʒed
7042,schleppen::V,ххилан,чуввкэ
7043,aufbewahren::V,ядан,vöörhkedh
7044,aufbewahren::V,ядан,vuorkkit
7045,aufbewahren::V,ядан,seailluhit
7046,aufbewahren::V,ядан,siä'iluttiđ
7047,aufbewahren::V,ядан,seeilted
7048,aufbewahren::V,ядан,рӯкнэ
7049,aufbewahren::V,ядуллан,vöörhkedh
7050,aufbewahren::V,ядуллан,vuorkkit
7051,aufbewahren::V,ядуллан,seailluhit
7052,aufbewahren::V,ядуллан,siä'iluttiđ
7053,aufbewahren::V,ядуллан,seeilted
7054,aufbewahren::V,ядуллан,рӯкнэ
7055,werfen::V,личин,slampestidh
7056,werfen::V,личин,bálkkot
7057,werfen::V,личин,suhppet
7058,werfen::V,личин,šlivgiđ
7059,werfen::V,личин,čeâǥǥted
7060,werfen::V,личин,суэххпэ
7061,fangen::V,бугьан,bivtedh
7062,fangen::V,бугьан,giddit
7063,fangen::V,бугьан,bivdit
7064,fangen::V,бугьан,toppiđ
7065,fangen::V,бугьан,tää´vted
7066,fangen::V,бугьан,та̄бпэ
7067,fangen::V,бугьан,со̄а̄гкэ
7068,fangen::V,бугьлан,bivtedh
7069,fangen::V,бугьлан,giddit
7070,fangen::V,бугьлан,bivdit
7071,fangen::V,бугьлан,toppiđ
7072,fangen::V,бугьлан,tää´vted
7073,fangen::V,бугьлан,та̄бпэ
7074,fangen::V,бугьлан,со̄а̄гкэ
7075,verstecken::V,ладитан,tjïekedh
7076,verstecken::V,ладитан,tjiehkat
7077,verstecken::V,ладитан,čiehkat
7078,verstecken::V,ладитан,čieḥâđ
7079,verstecken::V,ладитан,peittad
7080,verstecken::V,ладитан,пе̄йхьтэ
7081,verstecken::V,кьюлтӏ дан,tjïekedh
7082,verstecken::V,кьюлтӏ дан,tjiehkat
7083,verstecken::V,кьюлтӏ дан,čiehkat
7084,verstecken::V,кьюлтӏ дан,čieḥâđ
7085,verstecken::V,кьюлтӏ дан,peittad
7086,verstecken::V,кьюлтӏ дан,пе̄йхьтэ
7087,verstecken::V,дахьлаган дан,tjïekedh
7088,verstecken::V,дахьлаган дан,tjiehkat
7089,verstecken::V,дахьлаган дан,čiehkat
7090,verstecken::V,дахьлаган дан,čieḥâđ
7091,verstecken::V,дахьлаган дан,peittad
7092,verstecken::V,дахьлаган дан,пе̄йхьтэ
7093,teilen::V,бачӏин,juekedh
7094,teilen::V,бачӏин,juohket
7095,teilen::V,бачӏин,juohkit
7096,teilen::V,бачӏин,jyeḥiđ
7097,teilen::V,бачӏин,jue´ǩǩed
7098,teilen::V,бачӏин,ю̄гке
7099,teilen::V,бачӏин,ра̄ттҍке
7100,teilen::V,бутӏа бан,juekedh
7101,teilen::V,бутӏа бан,juohket
7102,teilen::V,бутӏа бан,juohkit
7103,teilen::V,бутӏа бан,jyeḥiđ
7104,teilen::V,бутӏа бан,jue´ǩǩed
7105,teilen::V,бутӏа бан,ю̄гке
7106,teilen::V,бутӏа бан,ра̄ттҍке
7107,schicken::V,тӏайла буккан,saadtodh
7108,schicken::V,тӏайла буккан,sáddit
7109,schicken::V,тӏайла буккан,sáddet
7110,schicken::V,тӏайла буккан,vuo'lgâttiđ
7111,schicken::V,тӏайла буккан,vuõltteed
7112,schicken::V,тӏайла буккан,вӯлкхэ
7113,bringen::V,диян дан,buektedh
7114,bringen::V,диян дан,doalvvot
7115,bringen::V,диян дан,buktit
7116,bringen::V,диян дан,tuál'vuđ
7117,bringen::V,диян дан,pu´htted
7118,bringen::V,диян дан,пыххьтэ
7119,hinzufügen::V,ххи бан,dievhtedh
7120,hinzufügen::V,ххи бан,duoddit
7121,hinzufügen::V,ххи бан,lasedit
7122,hinzufügen::V,ххи бан,lasihit
7123,hinzufügen::V,ххи бан,lasettiđ
7124,hinzufügen::V,ххи бан,lââ´zzted
7125,hinzufügen::V,ххи бан,лажьхе
7126,bekommen::V,ласун,åadtjodh
7127,bekommen::V,ласун,åttjudit
7128,bekommen::V,ласун,oažžut
7129,bekommen::V,ласун,juksâđ
7130,bekommen::V,ласун,uáž'žuđ
7131,bekommen::V,ласун,vuäǯ'ǯâd
7132,bekommen::V,ласун,вуаннче
7133,erhalten::V,ласун,åadtjodh
7134,erhalten::V,ласун,oadtjot
7135,erhalten::V,ласун,oažžut
7136,erhalten::V,ласун,uáž'žuđ
7137,erhalten::V,ласун,vuäǯ'ǯâd
7138,erhalten::V,ласун,ва̄лльтэ
7139,nehmen::V,ласун,vaeltedh
7140,nehmen::V,ласун,válldet
7141,nehmen::V,ласун,váldit
7142,nehmen::V,ласун,väldiđ
7143,nehmen::V,ласун,vä´ldded
7144,nehmen::V,ласун,ва̄лльтэ
7145,wählen::V,бувчӏин,veeljedh
7146,wählen::V,бувчӏин,válljit
7147,wählen::V,бувчӏин,válljet
7148,wählen::V,бувчӏин,valjiđ
7149,wählen::V,бувчӏин,vaalšed
7150,wählen::V,бувчӏин,va´lljeed
7151,wählen::V,бувчӏин,воалшэ
7152,auswählen::V,бувчӏин,veeljedh
7153,auswählen::V,бувчӏин,tjuolldet
7154,auswählen::V,бувчӏин,válljet
7155,auswählen::V,бувчӏин,valjiđ
7156,auswählen::V,бувчӏин,vaalšed
7157,auswählen::V,бувчӏин,va´lljeed
7158,auswählen::V,бувчӏин,воалшэ
7159,auswählen::V,язи бугьан,veeljedh
7160,auswählen::V,язи бугьан,tjuolldet
7161,auswählen::V,язи бугьан,válljet
7162,auswählen::V,язи бугьан,valjiđ
7163,auswählen::V,язи бугьан,vaalšed
7164,auswählen::V,язи бугьан,va´lljeed
7165,auswählen::V,язи бугьан,воалшэ
7166,bewahren::V,ядан,vaarjelidh
7167,bewahren::V,ядан,bisodit
7168,bewahren::V,ядан,várjjalit
7169,bewahren::V,ядан,seailluhit
7170,bewahren::V,ядан,varjâliđ
7171,bewahren::V,ядан,varjjled
7172,bewahren::V,ядан,ӣшшьтэ
7173,bewahren::V,ядан,во̄а̄ррьдэ
7174,behindern::V,дайщишруду дуллан,hööptdeh
7175,behindern::V,дайщишруду дуллан,hieredit
7176,behindern::V,дайщишруду дуллан,muhttet
7177,behindern::V,дайщишруду дуллан,eastadit
7178,behindern::V,дайщишруду дуллан,estiđ
7179,behindern::V,дайщишруду дуллан,coggâđ
7180,behindern::V,дайщишруду дуллан,hettiđ
7181,behindern::V,дайщишруду дуллан,cõggâd
7182,behindern::V,дайщишруду дуллан,е̄кхэллэ
7183,verderben::V,зия дан,biejstedh
7184,verderben::V,зия дан,spedjat
7185,verderben::V,зия дан,billistit
7186,verderben::V,зия дан,pillediđ
7187,verderben::V,зия дан,tårmmad
7188,verderben::V,зия дан,pe´llsted
7189,verderben::V,зия дан,тоаррмэ
7190,verderben::V,зия дан,ма̄ййкэ
7191,beschädigen::V,зарал буллан,fæjloedidh
7192,beschädigen::V,зарал буллан,vahágahttet
7193,beschädigen::V,зарал буллан,bilidit
7194,beschädigen::V,зарал буллан,vahâgittiđ
7195,beschädigen::V,зарал буллан,pä´rtteed
7196,beschädigen::V,зарал буллан,муррьтэ
7197,zerbrechen::V,гьагъан,tsööpkedh
7198,zerbrechen::V,гьагъан,doadjet
7199,zerbrechen::V,гьагъан,cuvket
7200,zerbrechen::V,гьагъан,cuov'kkiđ
7201,zerbrechen::V,гьагъан,muårrâd
7202,zerbrechen::V,гьагъан,cu´vǩǩeed
7203,zerbrechen::V,гьагъан,муррьтэ
7204,zerbrechen::V,гьагъан бан,tsööpkedh
7205,zerbrechen::V,гьагъан бан,doadjet
7206,zerbrechen::V,гьагъан бан,cuvket
7207,zerbrechen::V,гьагъан бан,cuov'kkiđ
7208,zerbrechen::V,гьагъан бан,muårrâd
7209,zerbrechen::V,гьагъан бан,cu´vǩǩeed
7210,zerbrechen::V,гьагъан бан,муррьтэ
7211,zerreißen::V,ххяхха дуккан,gejhkielidh
7212,zerreißen::V,ххяхха дуккан,gajkudit
7213,zerreißen::V,ххяхха дуккан,gaikkodit
7214,zerreißen::V,ххяхха дуккан,ráisket
7215,zerreißen::V,ххяхха дуккан,kiškođ
7216,zerreißen::V,ххяхха дуккан,ra´šǩǩeed
7217,zerreißen::V,ххяхха дуккан,пуатткэ
7218,zerstören::V,лекьан дан,eerjedh
7219,zerstören::V,лекьан дан,biejsstet
7220,zerstören::V,лекьан дан,håhkkidit
7221,zerstören::V,лекьан дан,heavahit
7222,zerstören::V,лекьан дан,duš'šadit
7223,zerstören::V,лекьан дан,bilidit
7224,zerstören::V,лекьан дан,hevâttiđ
7225,zerstören::V,лекьан дан,hiâvted
7226,zerstören::V,лекьан дан,ёҏтэ
7227,verbrennen::V,ччуччин,båeltedh
7228,verbrennen::V,ччуччин,boalldet
7229,verbrennen::V,ччуччин,boaldit
7230,verbrennen::V,ччуччин,puál'diđ
7231,verbrennen::V,ччуччин,puä´ldded
7232,verbrennen::V,ччуччин,пуэлльтэ
7233,geben::V,дулун,vedtedh
7234,geben::V,дулун,vaddet
7235,geben::V,дулун,addit
7236,geben::V,дулун,addliđ
7237,geben::V,дулун,ä´n
7238,geben::V,дулун,аннҍтэ
7239,reichen::V,дулун,geelkedh
7240,reichen::V,дулун,lagádit
7241,reichen::V,дулун,geiget
7242,reichen::V,дулун,keigiđ
7243,reichen::V,дулун,vuõiggâ´stted
7244,reichen::V,дулун,аннҍтэ
7245,schenken::V,пишкаш дан,vedtedh
7246,schenken::V,пишкаш дан,vaddet
7247,schenken::V,пишкаш дан,skeaŋkut
7248,schenken::V,пишкаш дан,skeŋket
7249,schenken::V,пишкаш дан,skeŋkkiđ
7250,schenken::V,пишкаш дан,sǩiâŋkkâd
7251,schenken::V,пишкаш дан,ла̄ххе
7252,schenken::V,багъишла дан,vedtedh
7253,schenken::V,багъишла дан,vaddet
7254,schenken::V,багъишла дан,skeaŋkut
7255,schenken::V,багъишла дан,skeŋket
7256,schenken::V,багъишла дан,skeŋkkiđ
7257,schenken::V,багъишла дан,sǩiâŋkkâd
7258,schenken::V,багъишла дан,ла̄ххе
7259,schenken::V,ихӏсандалун дуллун,vedtedh
7260,schenken::V,ихӏсандалун дуллун,vaddet
7261,schenken::V,ихӏсандалун дуллун,skeaŋkut
7262,schenken::V,ихӏсандалун дуллун,skeŋket
7263,schenken::V,ихӏсандалун дуллун,skeŋkkiđ
7264,schenken::V,ихӏсандалун дуллун,sǩiâŋkkâd
7265,schenken::V,ихӏсандалун дуллун,ла̄ххе
7266,versprechen::V,банна чин,luhpiedidh
7267,versprechen::V,банна чин,jáhttet
7268,versprechen::V,банна чин,lohpidit
7269,versprechen::V,банна чин,lopediđ
7270,versprechen::V,банна чин,lå´ppeed
7271,versprechen::V,банна чин,о̄а̄шштҍе
7272,loben::V,цӏа дан,girmedh
7273,loben::V,цӏа дан,májnnot
7274,loben::V,цӏа дан,rámmpot
7275,loben::V,цӏа дан,máidnut
7276,loben::V,цӏа дан,rámidit
7277,loben::V,цӏа дан,rammuđ
7278,loben::V,цӏа дан,rämidiđ
7279,loben::V,цӏа дан,ââ´leed
7280,loben::V,цӏа дан,ǩei´tted
7281,loben::V,цӏа дан,кыйта
7282,küssen::V,ппай тӏун,tjånnahtidh
7283,küssen::V,ппай тӏун,tjuvliestidh
7284,küssen::V,ппай тӏун,tjullit
7285,küssen::V,ппай тӏун,tjulestit
7286,küssen::V,ппай тӏун,cum'mát
7287,küssen::V,ппай тӏун,cummistit
7288,küssen::V,ппай тӏун,cummâliđ
7289,küssen::V,ппай тӏун,cu´mmsted
7290,küssen::V,ппай тӏун,cu´mmstõõllâd
7291,küssen::V,ппай тӏун,нӣссэ
7292,wiegen::V,гьуркку тӏун,sjammadidh
7293,wiegen::V,гьуркку тӏун,vuohttot
7294,wiegen::V,гьуркку тӏун,vuohtudit
7295,wiegen::V,гьуркку тӏун,vuohttut
7296,wiegen::V,гьуркку тӏун,vuát'tuđ
7297,wiegen::V,гьуркку тӏун,nuäkkad
7298,wiegen::V,гьуркку тӏун,suâibted
7299,wiegen::V,гьуркку тӏун,нуагкэ
7300,wiegen::V,гьуркку буллан,sjammadidh
7301,wiegen::V,гьуркку буллан,vuohttot
7302,wiegen::V,гьуркку буллан,vuohtudit
7303,wiegen::V,гьуркку буллан,vuohttut
7304,wiegen::V,гьуркку буллан,vuát'tuđ
7305,wiegen::V,гьуркку буллан,nuäkkad
7306,wiegen::V,гьуркку буллан,suâibted
7307,wiegen::V,гьуркку буллан,нуагкэ
7308,wiegen::V,гьуркку бан,sjammadidh
7309,wiegen::V,гьуркку бан,vuohttot
7310,wiegen::V,гьуркку бан,vuohtudit
7311,wiegen::V,гьуркку бан,vuohttut
7312,wiegen::V,гьуркку бан,vuát'tuđ
7313,wiegen::V,гьуркку бан,nuäkkad
7314,wiegen::V,гьуркку бан,suâibted
7315,wiegen::V,гьуркку бан,нуагкэ
7316,wecken::V,чантӏ учин ан,gåaskodh
7317,wecken::V,чантӏ учин ан,båktet
7318,wecken::V,чантӏ учин ан,boktit
7319,wecken::V,чантӏ учин ан,rávkat
7320,wecken::V,чантӏ учин ан,cuvnâđ
7321,wecken::V,чантӏ учин ан,counnâd
7322,wecken::V,чантӏ учин ан,цо̄ввнэ
7323,zeigen::V,ккаккан бан,vuesiehtidh
7324,zeigen::V,ккаккан бан,vuosedit
7325,zeigen::V,ккаккан бан,giejgget
7326,zeigen::V,ккаккан бан,čájehit
7327,zeigen::V,ккаккан бан,čäittiđ
7328,zeigen::V,ккаккан бан,čujottiđ
7329,zeigen::V,ккаккан бан,čuäi´ted
7330,zeigen::V,ккаккан бан,вӯзьхе
7331,führen::V,буцин,steeredh
7332,führen::V,буцин,doalvvot
7333,führen::V,буцин,láidet
7334,führen::V,буцин,jođettiđ
7335,führen::V,буцин,jåå´đted
7336,führen::V,буцин,выгкэ
7337,lehren::V,лахьхьин бан,ööhpehtidh
7338,lehren::V,лахьхьин бан,åhpadit
7339,lehren::V,лахьхьин бан,oahpahit
7340,lehren::V,лахьхьин бан,máttááttiđ
7341,lehren::V,лахьхьин бан,mätt'ted
7342,lehren::V,лахьхьин бан,vuä´ppsted
7343,lehren::V,лахьхьин бан,ма̄тҍха
7344,lehren::V,лахьхьин буллан,ööhpehtidh
7345,lehren::V,лахьхьин буллан,åhpadit
7346,lehren::V,лахьхьин буллан,oahpahit
7347,lehren::V,лахьхьин буллан,máttááttiđ
7348,lehren::V,лахьхьин буллан,mätt'ted
7349,lehren::V,лахьхьин буллан,vuä´ppsted
7350,lehren::V,лахьхьин буллан,ма̄тҍха
7351,unterrichten::V,дарс дишаван,ööhpehtidh
7352,unterrichten::V,дарс дишаван,lågådit
7353,unterrichten::V,дарс дишаван,åhpadit
7354,unterrichten::V,дарс дишаван,oahpahit
7355,unterrichten::V,дарс дишаван,škovliđ
7356,unterrichten::V,дарс дишаван,máttááttiđ
7357,unterrichten::V,дарс дишаван,mätt'ted
7358,unterrichten::V,дарс дишаван,vuä´ppsted
7359,unterrichten::V,дарс дишаван,ма̄тҍха
7360,aufziehen::V,хъуна ан,eeledh
7361,aufziehen::V,хъуна ан,bajedit
7362,aufziehen::V,хъуна ан,biebmat
7363,aufziehen::V,хъуна ан,pajaskeessiđ
7364,aufziehen::V,хъуна ан,šoddâdiđ
7365,aufziehen::V,хъуна ан,šõddeed
7366,aufziehen::V,хъуна ан,peâm'mad
7367,aufziehen::V,хъуна ан,вуэпьсе
7368,aufziehen::V,тарбия ан,eeledh
7369,aufziehen::V,тарбия ан,bajedit
7370,aufziehen::V,тарбия ан,biebmat
7371,aufziehen::V,тарбия ан,pajaskeessiđ
7372,aufziehen::V,тарбия ан,šoddâdiđ
7373,aufziehen::V,тарбия ан,šõddeed
7374,aufziehen::V,тарбия ан,peâm'mad
7375,aufziehen::V,тарбия ан,вуэпьсе
7376,leiten::V,каялувшиву дан,lijrehtidh
7377,leiten::V,каялувшиву дан,lájddit
7378,leiten::V,каялувшиву дан,oatsodit
7379,leiten::V,каялувшиву дан,jođihit
7380,leiten::V,каялувшиву дан,stivriđ
7381,leiten::V,каялувшиву дан,hovdiđ
7382,leiten::V,каялувшиву дан,jåå´đted
7383,leiten::V,каялувшиву дан,выгкэ
7384,leiten::V,каялувшиву дан,вӯййкье
7385,einladen::V,хъамалу оьвчин,bööredh
7386,einladen::V,хъамалу оьвчин,bivddit
7387,einladen::V,хъамалу оьвчин,gåhttjot
7388,einladen::V,хъамалу оьвчин,bovdet
7389,einladen::V,хъамалу оьвчин,koččođ
7390,einladen::V,хъамалу оьвчин,kåččad
7391,einladen::V,хъамалу оьвчин,коаххче
7392,vereinigen::V,ца бан,iktedidh
7393,vereinigen::V,ца бан,aktidit
7394,vereinigen::V,ца бан,ovttastahttit
7395,vereinigen::V,ца бан,o'vtâstittiđ
7396,vereinigen::V,ца бан,õhtteed
7397,vereinigen::V,ца бан,э̄хтхэ
7398,besuchen::V,ялун уххан,åahpodh
7399,besuchen::V,ялун уххан,goevlelidh
7400,besuchen::V,ялун уххан,guossit
7401,besuchen::V,ялун уххан,gal'let
7402,besuchen::V,ялун уххан,fitnat
7403,besuchen::V,ялун уххан,kolliđ
7404,besuchen::V,ялун уххан,kõ´ll'jed
7405,besuchen::V,ялун уххан,по̄дтлэ
7406,besuchen::V,ялун уххан,во̄тэдтэ
7407,besuchen::V,ялун уххан,во̄а̄ррдэ
7408,treffen::V,хьуна бакьин,dieviedidh
7409,treffen::V,хьуна бакьин,iejvvit
7410,treffen::V,хьуна бакьин,deaivat
7411,treffen::V,хьуна бакьин,staaviđ
7412,treffen::V,хьуна бакьин,teividiđ
7413,treffen::V,хьуна бакьин,o´ddjõõttâd
7414,treffen::V,хьуна бакьин,вуэсстлэ
7415,sich versammeln::V,батӏин,gaavnedidh
7416,sich versammeln::V,батӏин,tjoaggut
7417,sich versammeln::V,батӏин,čoahkkanit
7418,sich versammeln::V,батӏин,čokkâniđ
7419,sich versammeln::V,батӏин,nurâdâttâđ
7420,sich versammeln::V,батӏин,noorõõttâd
7421,sich versammeln::V,батӏин,вӯллклэ
7422,spielen::V,тӏуркӏу тӏун,rïdtjedh
7423,spielen::V,тӏуркӏу тӏун,lustedalledh
7424,spielen::V,тӏуркӏу тӏун,ståhkat
7425,spielen::V,тӏуркӏу тӏун,stuvssit
7426,spielen::V,тӏуркӏу тӏун,speallat
7427,spielen::V,тӏуркӏу тӏун,le'ihâšiđ
7428,spielen::V,тӏуркӏу тӏун,siõrrâd
7429,spielen::V,тӏуркӏу тӏун,speâllad
7430,spielen::V,тӏуркӏу тӏун,сӣррэ
7431,singen::V,балай тӏун,laavlodh
7432,singen::V,балай тӏун,lávllot
7433,singen::V,балай тӏун,lávlut
7434,singen::V,балай тӏун,lávluđ
7435,singen::V,балай тӏун,läullad
7436,singen::V,балай тӏун,ла̄ввлэ
7437,tanzen::V,къавтӏун,daanhtsodh
7438,tanzen::V,къавтӏун,dánssat
7439,tanzen::V,къавтӏун,gærssulit
7440,tanzen::V,къавтӏун,dánset
7441,tanzen::V,къавтӏун,tánssáđ
7442,tanzen::V,къавтӏун,ta´nssjed
7443,tanzen::V,къавтӏун,pleäs'sjed
7444,tanzen::V,къавтӏун,нюччке
7445,tanzen::V,къавтӏун,пляссъе
7446,sich trennen::V,ппив хьун,jååkedidh
7447,sich trennen::V,ппив хьун,sirrat
7448,sich trennen::V,ппив хьун,sirádit
7449,sich trennen::V,ппив хьун,earránit
7450,sich trennen::V,ппив хьун,ratkuđ
7451,sich trennen::V,ппив хьун,rätkkjed
7452,sich trennen::V,ппив хьун,кӯдтъе
7453,verlassen::V,увккун гьан,laehpedh
7454,verlassen::V,увккун гьан,guodet
7455,verlassen::V,увккун гьан,guođđit
7456,verlassen::V,увккун гьан,hilgođ
7457,verlassen::V,увккун гьан,kyeđđiđ
7458,verlassen::V,увккун гьан,kue´đđed
7459,verlassen::V,увккун гьан,сӯһпъе
7460,retten::V,ххассал бан,gorredidh
7461,retten::V,ххассал бан,gádjot
7462,retten::V,ххассал бан,gádjut
7463,retten::V,ххассал бан,kááijuđ
7464,retten::V,ххассал бан,piä'luštiđ
7465,retten::V,ххассал бан,ka´jjeed
7466,retten::V,ххассал бан,вуаннче
7467,bewachen::V,къарал бан,geehtedh
7468,bewachen::V,къарал бан,váktit
7469,bewachen::V,къарал бан,fáktet
7470,bewachen::V,къарал бан,vahtiđ
7471,bewachen::V,къарал бан,värddjed
7472,bewachen::V,къарал бан,va´httjed
7473,bewachen::V,къарал бан,пынне
7474,bewachen::V,къарал бан,ка̄рвуллэ
7475,schützen::V,ябан,vaarjelidh
7476,schützen::V,ябан,suoddjit
7477,schützen::V,ябан,suodjalit
7478,schützen::V,ябан,suddjet
7479,schützen::V,ябан,varjâliđ
7480,schützen::V,ябан,suâided
7481,schützen::V,ябан,varjjled
7482,schützen::V,ябан,пынне
7483,verteidigen::V,буруччин,vaarjelidh
7484,verteidigen::V,буруччин,bælostit
7485,verteidigen::V,буруччин,bealuštit
7486,verteidigen::V,буруччин,čuollat
7487,verteidigen::V,буруччин,piä'luštiđ
7488,verteidigen::V,буруччин,peälšted
7489,verteidigen::V,буруччин,пэ̄лль мэ̄ннэ
7490,sich schlagen::V,биян,dåarodh
7491,sich schlagen::V,биян,tjoelestidh
7492,sich schlagen::V,биян,doarrot
7493,sich schlagen::V,биян,doarrut
7494,sich schlagen::V,биян,tuárruđ
7495,sich schlagen::V,биян,tuärrad
7496,sich schlagen::V,биян,туаррэ
7497,schießen::V,битлан,vuetjedh
7498,schießen::V,битлан,skööhtedh
7499,schießen::V,битлан,vuohtjet
7500,schießen::V,битлан,báhčit
7501,schießen::V,битлан,pääččiđ
7502,schießen::V,битлан,pää´ččed
7503,schießen::V,битлан,ря̄хшкхэ
7504,siegen::V,ххув хьун,vïtnedh
7505,siegen::V,ххув хьун,vuojttet
7506,siegen::V,ххув хьун,vuoitit
7507,siegen::V,ххув хьун,vyei'ttiđ
7508,siegen::V,ххув хьун,vuei´tted
7509,siegen::V,ххув хьун,вуэйхьтэ
7510,siegen::V,ххувшаву ласун,vïtnedh
7511,siegen::V,ххувшаву ласун,vuojttet
7512,siegen::V,ххувшаву ласун,vuoitit
7513,siegen::V,ххувшаву ласун,vyei'ttiđ
7514,siegen::V,ххувшаву ласун,vuei´tted
7515,siegen::V,ххувшаву ласун,вуэйхьтэ
7516,ärgern::V,ссибизан уллан,måarahtehtedh
7517,ärgern::V,ссибизан уллан,suhttadit
7518,ärgern::V,ссибизан уллан,hárdit
7519,ärgern::V,ссибизан уллан,piä'ṿuttiđ
7520,ärgern::V,ссибизан уллан,âsseed
7521,ärgern::V,ссибизан уллан,се̄нтхэ
7522,schlagen::V,рищун,håasedh
7523,schlagen::V,рищун,laekedh
7524,schlagen::V,рищун,tsábbmet
7525,schlagen::V,рищун,tjassket
7526,schlagen::V,рищун,huškut
7527,schlagen::V,рищун,časkeđ
7528,schlagen::V,рищун,čâ´cǩǩed
7529,schlagen::V,рищун,та̄гкэ
7530,schlagen::V,рищун,ва̄сстэ
7531,stechen::V,кьутӏин,baskedh
7532,stechen::V,кьутӏин,tjuoggit
7533,stechen::V,кьутӏин,čuoggut
7534,stechen::V,кьутӏин,čuog'giđ
7535,stechen::V,кьутӏин,čuõ´ǧ'ǧeed
7536,stechen::V,кьутӏин,чо̄ххкэ
7537,stoßen::V,щун,nehkiehtidh
7538,stoßen::V,щун,nårddådit
7539,stoßen::V,щун,nordadit
7540,stoßen::V,щун,nutkâliđ
7541,stoßen::V,щун,oi´ǧǧeed
7542,stoßen::V,щун,оййкье
7543,stoßen::V,щун,тоалкъе
7544,stehlen::V,дацин,sualadidh
7545,stehlen::V,дацин,suoládit
7546,stehlen::V,дацин,suoládit
7547,stehlen::V,дацин,suá'ládiđ
7548,stehlen::V,дацин,suâleed
7549,stehlen::V,дацин,суэлнэ
7550,stören::V,кьючин,stööredh
7551,stören::V,кьючин,hearaldehtedh
7552,stören::V,кьючин,massit
7553,stören::V,кьючин,sjuddit
7554,stören::V,кьючин,heađuštit
7555,stören::V,кьючин,hettiđ
7556,stören::V,кьючин,heṃâdiđ
7557,stören::V,кьючин,stamlded
7558,stören::V,кьючин,вӣршэ
7559,stören::V,кьючин,е̄кхэллэ
7560,belästigen::V,бизар уллан,vaejviestidh
7561,belästigen::V,бизар уллан,vájvedit
7562,belästigen::V,бизар уллан,muodástuhttet
7563,belästigen::V,бизар уллан,váivvidit
7564,belästigen::V,бизар уллан,bieguhit
7565,belästigen::V,бизар уллан,vä'ividiđ
7566,belästigen::V,бизар уллан,stamlded
7567,belästigen::V,бизар уллан,е̄кхэллэ
7568,belästigen::V,бизар уллан,во̄а̄йвшэ
7569,verbergen::V,лабитан,tjïekedh
7570,verbergen::V,лабитан,tjiehkat
7571,verbergen::V,лабитан,čiehkat
7572,verbergen::V,лабитан,čieḥâđ
7573,verbergen::V,лабитан,peittad
7574,verbergen::V,лабитан,чӣгкэ
7575,verbergen::V,лабитан,пе̄йхьтэ
7576,verbergen::V,кӏучӏ бан,tjïekedh
7577,verbergen::V,кӏучӏ бан,tjiehkat
7578,verbergen::V,кӏучӏ бан,čiehkat
7579,verbergen::V,кӏучӏ бан,čieḥâđ
7580,verbergen::V,кӏучӏ бан,peittad
7581,verbergen::V,кӏучӏ бан,чӣгкэ
7582,verbergen::V,кӏучӏ бан,пе̄йхьтэ
7583,täuschen::V,хъяврин ан,iermedh
7584,täuschen::V,хъяврин ан,eajhkaldehtedh
7585,täuschen::V,хъяврин ан,tjáddjit
7586,täuschen::V,хъяврин ан,dájuhit
7587,täuschen::V,хъяврин ан,viehtalit
7588,täuschen::V,хъяврин ан,villiđ
7589,täuschen::V,хъяврин ан,ǩiõllâd
7590,täuschen::V,хъяврин ан,вӯйхе
7591,täuschen::V,хъяврин ан,пе̄йхьтэ
7592,täuschen::V,хъяврин ан,ке̄лсэллэ
7593,betrügen::V,аьикьин ан,biehtedh
7594,betrügen::V,аьикьин ан,biehttet
7595,betrügen::V,аьикьин ан,beahttit
7596,betrügen::V,аьикьин ан,filliđ
7597,betrügen::V,аьикьин ан,ǩiõllâd
7598,betrügen::V,аьикьин ан,pä´rtteed
7599,betrügen::V,аьикьин ан,вӯйхе
7600,betrügen::V,аьикьин ан,пе̄йхьтэ
7601,betrügen::V,аьикьин ан,ке̄лсэллэ
7602,töten::V,ивчӏан,buvvedh
7603,töten::V,ивчӏан,gåddet
7604,töten::V,ивчӏан,soaggit
