,Concept_ID,kn,se
4400,sehr::ADV,ಬಹು,čuu´t
4401,sehr::ADV,ಬಹು,пэре
4402,sehr::ADV,ಬಹು,чофта
4403,so::ADV,ಅಷ್ಟು,numhtie
4404,so::ADV,ಅಷ್ಟು,nav
4405,so::ADV,ಅಷ್ಟು,nuov
4406,so::ADV,ಅಷ್ಟು,nåv
4407,so::ADV,ಅಷ್ಟು,nu
4408,so::ADV,ಅಷ್ಟು,näävt
4409,so::ADV,ಅಷ್ಟು,de
4410,so::ADV,ಅಷ್ಟು,nu´t
4411,so::ADV,ಅಷ್ಟು,nääi´t
4412,so::ADV,ಅಷ್ಟು,те̄льнэ
4413,noch::ADV,ಇನ್ನು,annje
4414,noch::ADV,ಇನ್ನು,ájn
4415,noch::ADV,ಇನ್ನು,vilá
4416,noch::ADV,ಇನ್ನು,ain
4417,noch::ADV,ಇನ್ನು,vela
4418,noch::ADV,ಇನ್ನು,võl
4419,noch::ADV,ಇನ್ನು,veâl
4420,noch::ADV,ಇನ್ನು,вя̄л
4421,nur::ADV,ಕೇವಲ,ajve
4422,nur::ADV,ಕೇವಲ,barre
4423,nur::ADV,ಕೇವಲ,dåssjå
4424,nur::ADV,ಕೇವಲ,dušše
4425,nur::ADV,ಕೇವಲ,váá
4426,nur::ADV,ಕೇವಲ,pâi
4427,nur::ADV,ಕೇವಲ,leša
4428,nur::ADV,ಕೇವಲ,tåå´lǩ
4429,nur::ADV,ಕೇವಲ,лэша
4430,nur::ADV,ಕೇವಲ,лышшэ
4431,schon::ADV,ಆಗಲೇ,joe
4432,schon::ADV,ಆಗಲೇ,juo
4433,schon::ADV,ಆಗಲೇ,juo
4434,schon::ADV,ಆಗಲೇ,juo
4435,schon::ADV,ಆಗಲೇ,ju´n
4436,schon::ADV,ಆಗಲೇ,ё
4437,wieder::ADV,ಪುನಃ,vihth
4438,wieder::ADV,ಪುನಃ,aajmoen
4439,wieder::ADV,ಪುನಃ,vas
4440,wieder::ADV,ಪುನಃ,ådåsis
4441,wieder::ADV,ಪುನಃ,fas
4442,wieder::ADV,ಪುನಃ,vuot
4443,wieder::ADV,ಪುನಃ,vest
4444,wieder::ADV,ಪುನಃ,däs
4445,wieder::ADV,ಪುನಃ,e´pet
4446,wieder::ADV,ಪುನಃ,аввта
4447,wieder::ADV,ಪುನಃ,о̄дтсэ
4448,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,dåssjåj
4449,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,duššás
4450,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,tušás
4451,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,jääutai
4452,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,пусьтэльт
4453,vor::PRP,ಮುಂದೆ,åvteste
4454,vor::PRP,ಮುಂದೆ,ålggolin
4455,vor::PRP,ಮುಂದೆ,ovddas
4456,vor::PRP,ಮುಂದೆ,oovdâst
4457,vor::PRP,ಮುಂದೆ,ooudâst
4458,vor::PRP,ಮುಂದೆ,авьтэмьбе̄лльт
4459,hinter::PRP,ಹಿಂದ,duekesne
4460,hinter::PRP,ಹಿಂದ,duogen
4461,hinter::PRP,ಹಿಂದ,maŋŋelin
4462,hinter::PRP,ಹಿಂದ,maŋil
4463,hinter::PRP,ಹಿಂದ,duogás
4464,hinter::PRP,ಹಿಂದ,tyeḥin
4465,hinter::PRP,ಹಿಂದ,tue´ǩǩen
4466,hinter::PRP,ಹಿಂದ,маӈельт
4467,unter::PRP,ಕೆಳ,nuelesne
4468,unter::PRP,ಕೆಳ,vuolen
4469,unter::PRP,ಕೆಳ,vuolde
4470,unter::PRP,ಕೆಳ,vyel'ni
4471,unter::PRP,ಕೆಳ,vue´llen
4472,unter::PRP,ಕೆಳ,вӯлльнҍ
4473,durch::PRP,ನೇರವಾಗಿ,vieken
4474,durch::PRP,ನೇರವಾಗಿ,tjadá
4475,durch::PRP,ನೇರವಾಗಿ,-rájge
4476,durch::PRP,ನೇರವಾಗಿ,čađa
4477,durch::PRP,ನೇರವಾಗಿ,čoođâ
4478,durch::PRP,ನೇರವಾಗಿ,čõõđ
4479,durch::PRP,ನೇರವಾಗಿ,pääi´ǩ
4480,durch::PRP,ನೇರವಾಗಿ,че̄д
4481,neben::PRP,ಅಧರ ಬಲಿಕ,baaltese
4482,neben::PRP,ಅಧರ ಬಲಿಕ,báldan
4483,neben::PRP,ಅಧರ ಬಲಿಕ,bálddas
4484,neben::PRP,ಅಧರ ಬಲಿಕ,paaldâst
4485,neben::PRP,ಅಧರ ಬಲಿಕ,paaldâst
4486,neben::PRP,ಅಧರ ಬಲಿಕ,поалльтэ
4487,zwischen::PRP,ನಡುವೆ,gaskesne
4488,zwischen::PRP,ನಡುವೆ,gasska
4489,zwischen::PRP,ನಡುವೆ,gaskkas
4490,zwischen::PRP,ನಡುವೆ,kooskâst
4491,zwischen::PRP,ನಡುವೆ,kâskka
4492,zwischen::PRP,ನಡುವೆ,кэскэсьт
4493,zwischen::PRP,ನಡುವೆ,кэ̄скэль
4494,wegen::PRP,ಅಧಕ್ಕಗಿ,dïete
4495,wegen::PRP,ಅಧಕ್ಕಗಿ,gaevhtieh
4496,wegen::PRP,ಅಧಕ್ಕಗಿ,diehti
4497,wegen::PRP,ಅಧಕ್ಕಗಿ,dihte
4498,wegen::PRP,ಅಧಕ್ಕಗಿ,geažil
4499,wegen::PRP,ಅಧಕ್ಕಗಿ,tet
4500,wegen::PRP,ಅಧಕ್ಕಗಿ,diõtt
4501,wegen::PRP,ಅಧಕ್ಕಗಿ,ǩeäč'ča
4502,wegen::PRP,ಅಧಕ್ಕಗಿ,гуэйке
4503,dies::PRN,ಈ,dihte
4504,dies::PRN,ಈ,dát
4505,dies::PRN,ಈ,dát
4506,dies::PRN,ಈ,táát
4507,dies::PRN,ಈ,tät
4508,dies::PRN,ಈ,tiett-aa
4509,dies::PRN,ಈ,тэдт
4510,das::PRN,ಅದು,dohte
4511,das::PRN,ಅದು,dat
4512,das::PRN,ಅದು,dat
4513,das::PRN,ಅದು,tot
4514,das::PRN,ಅದು,tõt
4515,das::PRN,ಅದು,тудт
4516,alles::PRN,ಎಲ್ಲ,gaajhke
4517,alles::PRN,ಎಲ್ಲ,gájkka
4518,alles::PRN,ಎಲ್ಲ,buot
4519,alles::PRN,ಎಲ್ಲ,puoh
4520,alles::PRN,ಎಲ್ಲ,puk
4521,alles::PRN,ಎಲ್ಲ,пугк
4522,ich::PRN,ನಾನು,manne
4523,ich::PRN,ನಾನು,mån
4524,ich::PRN,ನಾನು,månnå
4525,ich::PRN,ನಾನು,mun
4526,ich::PRN,ನಾನು,mun
4527,ich::PRN,ನಾನು,munnâ
4528,ich::PRN,ನಾನು,mon
4529,ich::PRN,ನಾನು,мунн
4530,du::PRN,ನೀನು,datne
4531,du::PRN,ನೀನು,dån
4532,du::PRN,ನೀನು,don
4533,du::PRN,ನೀನು,tun
4534,du::PRN,ನೀನು,ton
4535,du::PRN,ನೀನು,то̄нн
4536,er::PRN,ಅವನು,dïhte
4537,er::PRN,ಅವನು,sån
4538,er::PRN,ಅವನು,son
4539,er::PRN,ಅವನು,sun
4540,er::PRN,ಅವನು,son
4541,er::PRN,ಅವನು,со̄нн
4542,er::PRN,ಇವನು,dïhte
4543,er::PRN,ಇವನು,sån
4544,er::PRN,ಇವನು,son
4545,er::PRN,ಇವನು,sun
4546,er::PRN,ಇವನು,son
4547,er::PRN,ಇವನು,со̄нн
4548,wir::PRN,ನಾವು,mijjieh
4549,wir::PRN,ನಾವು,mij
4550,wir::PRN,ನಾವು,mii
4551,wir::PRN,ನಾವು,mij
4552,wir::PRN,ನಾವು,mij
4553,wir::PRN,ನಾವು,мыйй
4554,ihr::PRN,ನೀವು,dijjie
4555,ihr::PRN,ನೀವು,dij
4556,ihr::PRN,ನೀವು,dii
4557,ihr::PRN,ನೀವು,tij
4558,ihr::PRN,ನೀವು,tij
4559,ihr::PRN,ನೀವು,тыйй
4560,sie::PRN,ಅವರು,dah
4561,sie::PRN,ಅವರು,sij
4562,sie::PRN,ಅವರು,sii
4563,sie::PRN,ಅವರು,sij
4564,sie::PRN,ಅವರು,sij
4565,sie::PRN,ಅವರು,сыйй
4566,was::FPRN,ಏನು,mij
4567,was::FPRN,ಏನು,mij
4568,was::FPRN,ಏನು,mii
4569,was::FPRN,ಏನು,mii
4570,was::FPRN,ಏನು,mii
4571,was::FPRN,ಏನು,мӣ
4572,wer::FPRN,ಯಾರಿಗೆ,gie
4573,wer::FPRN,ಯಾರಿಗೆ,guhti
4574,wer::FPRN,ಯಾರಿಗೆ,gii
4575,wer::FPRN,ಯಾರಿಗೆ,guhte
4576,wer::FPRN,ಯಾರಿಗೆ,kii
4577,wer::FPRN,ಯಾರಿಗೆ,ǩii
4578,wer::FPRN,ಯಾರಿಗೆ,kåå´tt
4579,wer::FPRN,ಯಾರಿಗೆ,ке̄
4580,wo::FADV,ಎಲ್ಲಿ,gusnie
4581,wo::FADV,ಎಲ್ಲಿ,gånnå
4582,wo::FADV,ಎಲ್ಲಿ,gos
4583,wo::FADV,ಎಲ್ಲಿ,kost
4584,wo::FADV,ಎಲ್ಲಿ,ko´st
4585,wo::FADV,ಎಲ್ಲಿ,касьт
4586,wohin::FADV,ಎಲ್ಲಿಗೆ,gogka
4587,wohin::FADV,ಎಲ್ಲಿಗೆ,gåsi
4588,wohin::FADV,ಎಲ್ಲಿಗೆ,gosa
4589,wohin::FADV,ಎಲ್ಲಿಗೆ,kuus
4590,wohin::FADV,ಎಲ್ಲಿಗೆ,koozz
4591,wohin::FADV,ಎಲ್ಲಿಗೆ,ко̄з
4592,wie::FADV,ಹೇಗೆ,guktie
4593,wie::FADV,ಹೇಗೆ,gumhtie
4594,wie::FADV,ಹೇಗೆ,gåktu
4595,wie::FADV,ಹೇಗೆ,mot
4596,wie::FADV,ಹೇಗೆ,mahte
4597,wie::FADV,ಹೇಗೆ,mä´htt
4598,wie::FADV,ಹೇಗೆ,ко̄ххт
4599,warum::FADV,ಏಕೆ,man
4600,warum::FADV,ಏಕೆ,manen
4601,warum::FADV,ಏಕೆ,manne
4602,warum::FADV,ಏಕೆ,mane
4603,warum::FADV,ಏಕೆ,mondiet
4604,warum::FADV,ಏಕೆ,mõõzz
4605,warum::FADV,ಏಕೆ,mää´nn
4606,warum::FADV,ಏಕೆ,мэ̄йт
4607,warum::FADV,ಏಕೆ,мэ̄ннгуэйке
4608,wieviel::FNUM,ಎಷ್ಟು,man jeenje
4609,wieviel::FNUM,ಎಷ್ಟು,makta
4610,wieviel::FNUM,ಎಷ್ಟು,olugo
4611,wieviel::FNUM,ಎಷ್ಟು,kalle
4612,wieviel::FNUM,ಎಷ್ಟು,kâ´ll
4613,wieviel::FNUM,ಎಷ್ಟು,мэ̄ннве̄рьт
4614,wieviel::FNUM,ಎಷ್ಟು,мэ̄нлянчверьт
4615,eins::NUM,ಒಂದು,akte
4616,eins::NUM,ಒಂದು,akta
4617,eins::NUM,ಒಂದು,okta
4618,eins::NUM,ಒಂದು,ohtâ
4619,eins::NUM,ಒಂದು,õhtt
4620,eins::NUM,ಒಂದು,э̄ххт
4621,eins::NUM,ಒಂದು,о̄ххтэ
4622,zwei::NUM,ಎರಡು,göökte
4623,zwei::NUM,ಎರಡು,guokta
4624,zwei::NUM,ಎರಡು,guokte
4625,zwei::NUM,ಎರಡು,kyeh'ti
4626,zwei::NUM,ಎರಡು,kuõ´htt
4627,zwei::NUM,ಎರಡು,кӯххт
4628,drei::NUM,ಮೂರು,golme
4629,drei::NUM,ಮೂರು,gålmmå
4630,drei::NUM,ಮೂರು,golbma
4631,drei::NUM,ಮೂರು,kulmâ
4632,drei::NUM,ಮೂರು,koumm
4633,drei::NUM,ಮೂರು,ко̄ллм
4634,vier::NUM,ನಾಲ್ಕು,njieljie
4635,vier::NUM,ನಾಲ್ಕು,niellja
4636,vier::NUM,ನಾಲ್ಕು,njeallje
4637,vier::NUM,ನಾಲ್ಕು,nelji
4638,vier::NUM,ನಾಲ್ಕು,nellj
4639,vier::NUM,ನಾಲ್ಕು,не̄лльй
4640,fünf::NUM,ಅಯ್ದು,vïjhte
4641,fünf::NUM,ಅಯ್ದು,vihtta
4642,fünf::NUM,ಅಯ್ದು,vihtta
4643,fünf::NUM,ಅಯ್ದು,vittâ
4644,fünf::NUM,ಅಯ್ದು,vitt
4645,fünf::NUM,ಅಯ್ದು,выдт
4646,sechs::NUM,ಆರು,govhte
4647,sechs::NUM,ಆರು,guhtta
4648,sechs::NUM,ಆರು,guhtta
4649,sechs::NUM,ಆರು,kuttâ
4650,sechs::NUM,ಆರು,kutt
4651,sechs::NUM,ಆರು,кудт
4652,sieben::NUM,ಏಳು,tjïjhtje
4653,sieben::NUM,ಏಳು,giehtja
4654,sieben::NUM,ಏಳು,čieža
4655,sieben::NUM,ಏಳು,čiččâm
4656,sieben::NUM,ಏಳು,čiččâm
4657,sieben::NUM,ಏಳು,кыджемь
4658,acht::NUM,ಎಂಟು,gaektsie
4659,acht::NUM,ಎಂಟು,gáktsa
4660,acht::NUM,ಎಂಟು,gávcci
4661,acht::NUM,ಎಂಟು,käävci
4662,acht::NUM,ಎಂಟು,kääu´c
4663,acht::NUM,ಎಂಟು,ка̄ххц
4664,neun::NUM,ಒಂಭಬತ್ತು,uktsie
4665,neun::NUM,ಒಂಭಬತ್ತು,aktse
4666,neun::NUM,ಒಂಭಬತ್ತು,ovcci
4667,neun::NUM,ಒಂಭಬತ್ತು,oovce
4668,neun::NUM,ಒಂಭಬತ್ತು,å´hcc
4669,neun::NUM,ಒಂಭಬತ್ತು,аххц
4670,zehn::NUM,ಹತ್ತು,luhkie
4671,zehn::NUM,ಹತ್ತು,låhke
4672,zehn::NUM,ಹತ್ತು,lågev
4673,zehn::NUM,ಹತ್ತು,logi
4674,zehn::NUM,ಹತ್ತು,loṿe
4675,zehn::NUM,ಹತ್ತು,lååi
4676,zehn::NUM,ಹತ್ತು,лоагкь
4677,elf::NUM,ಹನ್ನೊಂದು,luhkieakte
4678,elf::NUM,ಹನ್ನೊಂದು,lågenanakta
4679,elf::NUM,ಹನ್ನೊಂದು,oktanuppelohkái
4680,elf::NUM,ಹನ್ನೊಂದು,ohtnubáloh
4681,elf::NUM,ಹನ್ನೊಂದು,õtmlo
4682,elf::NUM,ಹನ್ನೊಂದು,õhttmlo
4683,elf::NUM,ಹನ್ನೊಂದು,э̄ххтэмплоагкь
4684,zwölf::NUM,ಹನ್ನೆರಡು,luhkiegöökte
4685,zwölf::NUM,ಹನ್ನೆರಡು,lågenanguokta
4686,zwölf::NUM,ಹನ್ನೆರಡು,guoktenuppelohkái
4687,zwölf::NUM,ಹನ್ನೆರಡು,kyeh'tnubáloh
4688,zwölf::NUM,ಹನ್ನೆರಡು,kuâtmlo
4689,zwölf::NUM,ಹನ್ನೆರಡು,kuâhttmlo
4690,zwölf::NUM,ಹನ್ನೆರಡು,кӯххтэмплоагкь
4691,zwanzig::NUM,ಇಪ್ಪತ್ತು,göökteluhkie
4692,zwanzig::NUM,ಇಪ್ಪತ್ತು,guoktalåhke
4693,zwanzig::NUM,ಇಪ್ಪತ್ತು,guoktelogi
4694,zwanzig::NUM,ಇಪ್ಪತ್ತು,kyeh'tilov
4695,zwanzig::NUM,ಇಪ್ಪತ್ತು,kuâhttlo
4696,zwanzig::NUM,ಇಪ್ಪತ್ತು,кӯххтлоагкь
4697,dreißig::NUM,ಮೂವತ್ತು,golmeluhkie
4698,dreißig::NUM,ಮೂವತ್ತು,gålmmålåhke
4699,dreißig::NUM,ಮೂವತ್ತು,golbmalogi
4700,dreißig::NUM,ಮೂವತ್ತು,kulmâlov
4701,dreißig::NUM,ಮೂವತ್ತು,koummlo
4702,dreißig::NUM,ಮೂವತ್ತು,ко̄ллмлоагкь
4703,vierzig::NUM,ನಲವತ್ತು,njieljieluhkie
4704,vierzig::NUM,ನಲವತ್ತು,nielljalåhke
4705,vierzig::NUM,ನಲವತ್ತು,njealljelogi
4706,vierzig::NUM,ನಲವತ್ತು,neljilov
4707,vierzig::NUM,ನಲವತ್ತು,nelljlo
4708,vierzig::NUM,ನಲವತ್ತು,не̄лльйлоагкь
4709,fünfzig::NUM,ಐವತ್ತು,vïjhteluhkie
4710,fünfzig::NUM,ಐವತ್ತು,vihttalåhke
4711,fünfzig::NUM,ಐವತ್ತು,vihttalogi
4712,fünfzig::NUM,ಐವತ್ತು,vittâlov
4713,fünfzig::NUM,ಐವತ್ತು,vittlo
4714,fünfzig::NUM,ಐವತ್ತು,выдтлоагкъ
4715,sechzig::NUM,ಅರುವತ್ತು,govhteluhkie
4716,sechzig::NUM,ಅರುವತ್ತು,guhttalåhke
4717,sechzig::NUM,ಅರುವತ್ತು,guhttalogi
4718,sechzig::NUM,ಅರುವತ್ತು,kuttâlov
4719,sechzig::NUM,ಅರುವತ್ತು,kuttlo
4720,sechzig::NUM,ಅರುವತ್ತು,кудтлоагкь
4721,siebzig::NUM,ಎಪ್ಪತ್ತು,tjïjhtjeluhkie
4722,siebzig::NUM,ಎಪ್ಪತ್ತು,gietjavlåhke
4723,siebzig::NUM,ಎಪ್ಪತ್ತು,čiežalogi
4724,siebzig::NUM,ಎಪ್ಪತ್ತು,čiččâmlov
4725,siebzig::NUM,ಎಪ್ಪತ್ತು,čičmlo
4726,siebzig::NUM,ಎಪ್ಪತ್ತು,кыджемьлоагкь
4727,achtzig::NUM,ಎಂಬತ್ತು,gaektsieluhkie
4728,achtzig::NUM,ಎಂಬತ್ತು,gáktsalåhke
4729,achtzig::NUM,ಎಂಬತ್ತು,gávccilogi
4730,achtzig::NUM,ಎಂಬತ್ತು,kähcilov
