,Concept_ID,ka,se
2697,Figur::N,ფიგურა,kovos
2698,Figur::N,ფიგურა,kuâŋas
2699,Puppe::N,თოჯინა,dåahka
2700,Puppe::N,თოჯინა,dåhkko
2701,Puppe::N,თოჯინა,doahkko
2702,Puppe::N,თოჯინა,dohkká
2703,Puppe::N,თოჯინა,duhkká
2704,Puppe::N,თოჯინა,kuuhlaž
2705,Puppe::N,თოჯინა,кукла
2706,Beutel::N,პარკი,voessetje
2707,Beutel::N,პარკი,påvsså
2708,Beutel::N,პარკი,seahkaš
2709,Beutel::N,პარკი,bursa
2710,Beutel::N,პარკი,guhkkár
2711,Beutel::N,პარკი,čooṿâs
2712,Beutel::N,პარკი,siâk'k
2713,Beutel::N,პარკი,kå´ššel
2714,Beutel::N,პარკი,ве̄ҏҏц
2715,Bündel::N,გალა,paantje
2716,Bündel::N,გალა,buduk
2717,Bündel::N,გალა,gurppe
2718,Bündel::N,გალა,gihppu
2719,Bündel::N,გალა,kiäs'tu
2720,Bündel::N,გალა,šnâpp
2721,Bündel::N,გალა,пуччк
2722,Bündel::N,ასხმა,paantje
2723,Bündel::N,ასხმა,buduk
2724,Bündel::N,ასხმა,gurppe
2725,Bündel::N,ასხმა,gihppu
2726,Bündel::N,ასხმა,kiäs'tu
2727,Bündel::N,ასხმა,šnâpp
2728,Bündel::N,ასხმა,пуччк
2729,Tasche::N,ჩანთა,veaskoe
2730,Tasche::N,ჩანთა,væssko
2731,Tasche::N,ჩანთა,lávkka
2732,Tasche::N,ჩანთა,lávka
2733,Tasche::N,ჩანთა,seahkka
2734,Tasche::N,ჩანთა,lavkkâ
2735,Tasche::N,ჩანთა,laukk
2736,Tasche::N,ჩანთა,суӎӎьк
2737,Tasche::N,ჩანთა,ло̄а̄ффк
2738,Eimer::N,ჩამჩა,bæhtoe
2739,Eimer::N,ჩამჩა,skiello
2740,Eimer::N,ჩამჩა,skállu
2741,Eimer::N,ჩამჩა,eebir
2742,Eimer::N,ჩამჩა,skääll
2743,Eimer::N,ჩამჩა,е̄мьперь
2744,Deckel::N,ხუფი,luehkie
2745,Deckel::N,ხუფი,låhkke
2746,Deckel::N,ხუფი,lohkki
2747,Deckel::N,ხუფი,lokke
2748,Deckel::N,ხუფი,lå´ǩǩ
2749,Deckel::N,ხუფი,ко̄а̄ххтнэсс
2750,Deckel::N,სარქველი,luehkie
2751,Deckel::N,სარქველი,låhkke
2752,Deckel::N,სარქველი,lohkki
2753,Deckel::N,სარქველი,lokke
2754,Deckel::N,სარქველი,lå´ǩǩ
2755,Deckel::N,სარქველი,ко̄а̄ххтнэсс
2756,Geschirr::N,ჭურჭელი,lihtie
2757,Geschirr::N,ჭურჭელი,lihte
2758,Geschirr::N,ჭურჭელი,lihtit
2759,Geschirr::N,ჭურჭელი,litte
2760,Geschirr::N,ჭურჭელი,kärldõk
2761,Geschirr::N,ჭურჭელი,ка̄ррь
2762,Sack::N,ტომარა,voesse
2763,Sack::N,ტომარა,vuossa
2764,Sack::N,ტომარა,seahkka
2765,Sack::N,ტომარა,sekkâ
2766,Sack::N,ტომარა,siâk'k
2767,Sack::N,ტომარა,ве̄ҏҏц
2768,Tasse::N,ფინჯანი,guksie
2769,Tasse::N,ფინჯანი,gåhppå
2770,Tasse::N,ფინჯანი,gohppu
2771,Tasse::N,ფინჯანი,pollo
2772,Tasse::N,ფინჯანი,kopp
2773,Tasse::N,ფინჯანი,на̄ххьп
2774,Topf::N,ქოთანი,baetie
2775,Topf::N,ქოთანი,krovhte
2776,Topf::N,ქოთანი,rujtta
2777,Topf::N,ქოთანი,giebbme
2778,Topf::N,ქოთანი,báhti
2779,Topf::N,ქოთანი,gievdni
2780,Topf::N,ქოთანი,pääti
2781,Topf::N,ქოთანი,kruâitt
2782,Topf::N,ქოთანი,кӣммьн
2783,Kessel::N,ქვაბი,giebnie
2784,Kessel::N,ქვაბი,skallo
2785,Kessel::N,ქვაბი,giebbme
2786,Kessel::N,ქვაბი,gieđbmi
2787,Kessel::N,ქვაბი,kiem'ni
2788,Kessel::N,ქვაბი,ǩie´mnn
2789,Kessel::N,ქვაბი,кӣммьн
2790,Essen::N,ჭამა,åesie
2791,Essen::N,ჭამა,beapmoe
2792,Essen::N,ჭამა,biebbmo
2793,Essen::N,ჭამა,borramuš
2794,Essen::N,ჭამა,purrâmâš
2795,Essen::N,ჭამა,porrmõš
2796,Essen::N,ჭამა,по̄ррмушш
2797,Nahrung::N,საზრდო,beapmoe
2798,Nahrung::N,საზრდო,biebbmo
2799,Nahrung::N,საზრდო,biebmu
2800,Nahrung::N,საზრდო,purrâmâš
2801,Nahrung::N,საზრდო,porrmõš
2802,Nahrung::N,საზრდო,по̄ррмушш
2803,Nahrung::N,საკვები,beapmoe
2804,Nahrung::N,საკვები,biebbmo
2805,Nahrung::N,საკვები,biebmu
2806,Nahrung::N,საკვები,purrâmâš
2807,Nahrung::N,საკვები,porrmõš
2808,Nahrung::N,საკვები,по̄ррмушш
2809,Speise::N,საჭმელი,beapmoe
2810,Speise::N,საჭმელი,biebbmo
2811,Speise::N,საჭმელი,biebmu
2812,Speise::N,საჭმელი,määlis
2813,Speise::N,საჭმელი,aasâs
2814,Speise::N,საჭმელი,porrmõš
2815,Speise::N,საჭმელი,по̄ррмушш
2816,Fleisch::N,ხორცი,bearkoe
2817,Fleisch::N,ხორცი,oadtje
2818,Fleisch::N,ხორცი,bierggo
2819,Fleisch::N,ხორცი,biergu
2820,Fleisch::N,ხორცი,uáž'ži
2821,Fleisch::N,ხორცი,vuä´ǯ'ǯ
2822,Fleisch::N,ხორცი,вуэннч
2823,Getreide::N,მარცვლოვანი,gernie
2824,Getreide::N,მარცვლოვანი,gårnne
2825,Getreide::N,მარცვლოვანი,gordni
2826,Getreide::N,მარცვლოვანი,valje
2827,Getreide::N,მარცვლოვანი,ле̄ййп
2828,Brei::N,ფაფა,kraavhtse
2829,Brei::N,ფაფა,ráktsa
2830,Brei::N,ფაფა,buvru
2831,Brei::N,ფაფა,suoḥâd
2832,Brei::N,ფაფა,hutt
2833,Brei::N,ფაფა,уххт
2834,Brot::N,პური,gaahkoe
2835,Brot::N,პური,lájbbe
2836,Brot::N,პური,stummpa
2837,Brot::N,პური,láibi
2838,Brot::N,პური,gáhkku
2839,Brot::N,პური,leibi
2840,Brot::N,პური,lei´bb
2841,Brot::N,პური,ле̄ййп
2842,Scheibe::N,ნაჭერი,snaejrie
2843,Scheibe::N,ნაჭერი,sárdde
2844,Scheibe::N,ნაჭერი,vajahas
2845,Scheibe::N,ნაჭერი,časkkis
2846,Scheibe::N,ნაჭერი,ča'skes
2847,Scheibe::N,ნაჭერი,ku´sǩǩ
2848,Scheibe::N,ნაჭერი,кусськ
2849,Fett::N,ქონი,buejtie
2850,Fett::N,ქონი,vuodja
2851,Fett::N,ქონი,buoidi
2852,Fett::N,ქონი,pyei'di
2853,Fett::N,ქონი,puõi´dd
2854,Fett::N,ქონი,пуййт
2855,Fett::N,ცხიმი,buejtie
2856,Fett::N,ცხიმი,vuodja
2857,Fett::N,ცხიმი,buoidi
2858,Fett::N,ცხიმი,pyei'di
2859,Fett::N,ცხიმი,puõi´dd
2860,Fett::N,ცხიმი,пуййт
2861,Butter::N,კარაქი,voeje
2862,Butter::N,კარაქი,vuodja
2863,Butter::N,კარაქი,vuodja
2864,Butter::N,კარაქი,vuojâ
2865,Butter::N,კარაქი,vuõjj
2866,Butter::N,კარაქი,вӯйй
2867,Öl::N,ზეთი,ålja
2868,Öl::N,ზეთი,ulljo
2869,Öl::N,ზეთი,oalljo
2870,Öl::N,ზეთი,olju
2871,Öl::N,ზეთი,oljo
2872,Öl::N,ზეთი,vuõjj
2873,Öl::N,ზეთი,вӯйй
2874,Salz::N,მარილი,saelhtie
2875,Salz::N,მარილი,sállte
2876,Salz::N,მარილი,sálti
2877,Salz::N,მარილი,sältti
2878,Salz::N,მარილი,sä´ltt
2879,Salz::N,მარილი,сӯлль
2880,Suppe::N,სუფი,joptse
2881,Suppe::N,სუფი,jupptsa
2882,Suppe::N,სუფი,málli
2883,Suppe::N,სუფი,määḷi
2884,Suppe::N,სუფი,lieṃâ
2885,Suppe::N,სუფი,liõmm
2886,Suppe::N,სუფი,лӣмм
2887,Honig::N,თაფლი,hååneske
2888,Honig::N,თაფლი,meda
2889,Honig::N,თაფლი,miehta
2890,Honig::N,თაფლი,mietâ
2891,Honig::N,თაფლი,miõtt
2892,Honig::N,თაფლი,мӣдт
2893,Milch::N,რძე,mielhkie
2894,Milch::N,რძე,mielkke
2895,Milch::N,რძე,mielki
2896,Milch::N,რძე,miel'kki
2897,Milch::N,რძე,mie´lǩǩ
2898,Milch::N,რძე,ма̄ййт
2899,Tee::N,ჩაი,löövje
2900,Tee::N,ჩაი,tedja
2901,Tee::N,ჩაი,deadju
2902,Tee::N,ჩაი,čee
2903,Tee::N,ჩაი,teej̣â
2904,Tee::N,ჩაი,čee
2905,Tee::N,ჩაი,чайй
2906,Leder::N,ტყავი,hovre
2907,Leder::N,ტყავი,sassne
2908,Leder::N,ტყავი,náhkki
2909,Leder::N,ტყავი,leaira
2910,Leder::N,ტყავი,čevđi
2911,Leder::N,ტყავი,čåu´dd
2912,Leder::N,ტყავი,на̄ххьк
2913,Wolle::N,მატყლი,ålloe
2914,Wolle::N,მატყლი,hullo
2915,Wolle::N,მატყლი,ullu
2916,Wolle::N,მატყლი,ullo
2917,Wolle::N,მატყლი,oll
2918,Wolle::N,მატყლი,улл
2919,Stoff::N,ქსოვილი,tyjje
2920,Stoff::N,ქსოვილი,gápptás
2921,Stoff::N,ქსოვილი,stoaffa
2922,Stoff::N,ქსოვილი,ávnnas
2923,Stoff::N,ქსოვილი,käägus
2924,Stoff::N,ქსოვილი,aaunâs
2925,Stoff::N,ქსოვილი,лыййн
2926,Nadel::N,ნემსი,naaloe
2927,Nadel::N,ნემსი,nállo
2928,Nadel::N,ნემსი,nállu
2929,Nadel::N,ნემსი,nááḷu
2930,Nadel::N,ნემსი,neu´ll
2931,Nadel::N,ნემსი,нӣввьл
2932,Faden::N,ძაფი,laejkie
2933,Faden::N,ძაფი,hárppo
2934,Faden::N,ძაფი,árpu
2935,Faden::N,ძაფი,läigi
2936,Faden::N,ძაფი,lääi´j
2937,Faden::N,ძაფი,сӯнн
2938,Faden::N,მკედი,laejkie
2939,Faden::N,მკედი,hárppo
2940,Faden::N,მკედი,árpu
2941,Faden::N,მკედი,läigi
2942,Faden::N,მკედი,lääi´j
2943,Faden::N,მკედი,сӯнн
2944,Knopf::N,ღილი,balhka
2945,Knopf::N,ღილი,boallo
2946,Knopf::N,ღილი,boallu
2947,Knopf::N,ღილი,puál'lu
2948,Knopf::N,ღილი,puäll
2949,Knopf::N,ღილი,пуалл
2950,Knoten::N,ნასკვი,tjoelme
2951,Knoten::N,ნასკვი,tjuolmma
2952,Knoten::N,ნასკვი,čuolbma
2953,Knoten::N,ნასკვი,čuol'mâ
2954,Knoten::N,ნასკვი,čuõlmm
2955,Knoten::N,ნასკვი,чӯллм
2956,Farbe::N,საღებავი,klaerie
2957,Farbe::N,საღებავი,ivnne
2958,Farbe::N,საღებავი,bájnno
2959,Farbe::N,საღებავი,mola
2960,Farbe::N,საღებავი,fearga
2961,Farbe::N,საღებავი,maalâ
2962,Farbe::N,საღებავი,páinu
2963,Farbe::N,საღებავი,kälkk
2964,Farbe::N,საღებავი,по̄а̄ййн
2965,Kleidung::N,ტანსაცმელი,tyjje
2966,Kleidung::N,ტანსაცმელი,gárvvo
2967,Kleidung::N,ტანსაცმელი,bivttas
2968,Kleidung::N,ტანსაცმელი,piivtâs
2969,Kleidung::N,ტანსაცმელი,pivoh
2970,Kleidung::N,ტანსაცმელი,piiutâs
2971,Kleidung::N,ტანსაცმელი,о̄а̄з
2972,Hemd::N,ხალათი,sjåarhtoe
2973,Hemd::N,ხალათი,skirtto
2974,Hemd::N,ხალათი,báidi
2975,Hemd::N,ხალათი,päiđi
2976,Hemd::N,ხალათი,päidd
2977,Hemd::N,ხალათი,па̄ййт
2978,Hemd::N,პერანგი,sjåarhtoe
2979,Hemd::N,პერანგი,skirtto
2980,Hemd::N,პერანგი,báidi
2981,Hemd::N,პერანგი,päiđi
2982,Hemd::N,პერანგი,päidd
2983,Hemd::N,პერანგი,па̄ййт
2984,Kragen::N,საყელო,döörhke
2985,Kragen::N,საყელო,tjiebet
2986,Kragen::N,საყელო,tjehpuris
2987,Kragen::N,საყელო,čeabet
2988,Kragen::N,საყელო,kráva
2989,Kragen::N,საყელო,siä'pulâs
2990,Kragen::N,საყელო,seäp'plõs
2991,Kragen::N,საყელო,ко̄а̄влас
2992,Ärmel::N,სახელო,sissie
2993,Ärmel::N,სახელო,sasse
2994,Ärmel::N,სახელო,soadji
2995,Ärmel::N,სახელო,suájá
2996,Ärmel::N,სახელო,suäjj
2997,Ärmel::N,სახელო,суэйй
2998,Hose::N,შარვალი,måvhka
2999,Hose::N,შარვალი,båkså
3000,Hose::N,შარვალი,buvssat
3001,Hose::N,შარვალი,puuvsah
3002,Hose::N,შარვალი,puus
3003,Hose::N,შარვალი,пукс
3004,Hose::N,შარვალი,ко̄а̄дтӭ
3005,Gürtel::N,ქამარი,juvvie
3006,Gürtel::N,ქამარი,beelhte
3007,Gürtel::N,ქამარი,avve
3008,Gürtel::N,ქამარი,getsam
3009,Gürtel::N,ქამარი,boagán
3010,Gürtel::N,ქამარი,pooṿij
3011,Gürtel::N,ქამარი,puäǥǥanj
3012,Gürtel::N,ქამარი,эвв
3013,Mütze::N,ქუდი,tjohpe
3014,Mütze::N,ქუდი,gahper
3015,Mütze::N,ქუდი,gahpir
3016,Mütze::N,ქუდი,kappeer
3017,Mütze::N,ქუდი,keä´p'per
3018,Mütze::N,ქუდი,кабперь
3019,Schuh::N,ფეხსაცმელი,gaamege
3020,Schuh::N,ფეხსაცმელი,gáma
3021,Schuh::N,ფეხსაცმელი,skuovva
3022,Schuh::N,ფეხსაცმელი,gáma
3023,Schuh::N,ფეხსაცმელი,kaamâ
3024,Schuh::N,ფეხსაცმელი,kaammi
3025,Schuh::N,ფეხსაცმელი,камаша
3026,Stiefel::N,ჩექმა,steeblege
3027,Stiefel::N,ჩექმა,stiebil
3028,Stiefel::N,ჩექმა,sáhpis
3029,Stiefel::N,ჩექმა,sáppat
3030,Stiefel::N,ჩექმა,steevvil
3031,Stiefel::N,ჩექმა,sa´ppi
3032,Stiefel::N,ჩექმა,са̄ххпе
3033,Ring::N,ბეჭედი,rïngke
3034,Ring::N,ბეჭედი,suormas
3035,Ring::N,ბეჭედი,suorpmas
3036,Ring::N,ბეჭედი,suormâs
3037,Ring::N,ბეჭედი,suõrmâs
3038,Ring::N,ბეჭედი,сӯрмас
3039,Band::N,ბაფთი,baante
3040,Band::N,ბაფთი,bádde
3041,Band::N,ბაფთი,báddi
3042,Band::N,ბაფთი,päddi
3043,Band::N,ბაფთი,liântt
3044,Band::N,ბაფთი,källre´ppiǩ
3045,Band::N,ბაფთი,ля̄ӊӊт
3046,Kamm::N,სავარცხელი,gaampe
3047,Kamm::N,სავარცხელი,rájdam
3048,Kamm::N,სავარცხელი,tjåhkom
3049,Kamm::N,სავარცხელი,čohkun
3050,Kamm::N,სავარცხელი,čohhoom
3051,Kamm::N,სავარცხელი,čååǥǥam
3052,Kamm::N,სავარცხელი,чоагкь
3053,Spiegel::N,სარკე,guelmiedahke
3054,Spiegel::N,სარკე,spiedjil
3055,Spiegel::N,სარკე,speajal
3056,Spiegel::N,სარკე,speeijal
3057,Spiegel::N,სარკე,suei´mkar
3058,Spiegel::N,სარკე,кыффкэмка̄ррь
3059,Spiegel::N,სარკე,зе̄ркал
3060,Riemen::N,ღვედი,györtenje
3061,Riemen::N,ღვედი,rájppe
3062,Riemen::N,ღვედი,garttsa
3063,Riemen::N,ღვედი,lávži
3064,Riemen::N,ღვედი,läbži
3065,Riemen::N,ღვედი,läbǯǯ
3066,Riemen::N,ღვედი,ре̄ммь
3067,Schnur::N,ლარი,gurrie
3068,Schnur::N,ლარი,gáras
3069,Schnur::N,ლარი,garca
3070,Schnur::N,ლარი,orrâ
3071,Schnur::N,ლარი,nue´rr
3072,Schnur::N,ლარი,нӯррь
3073,Leine::N,ჯაჭვი,baante
3074,Leine::N,ჯაჭვი,gájnno
3075,Leine::N,ჯაჭვი,báddi
3076,Leine::N,ჯაჭვი,oarra
3077,Leine::N,ჯაჭვი,läbži
3078,Leine::N,ჯაჭვი,läbǯǯ
3079,Leine::N,ჯაჭვი,ла̄ммч
3080,Decke::N,საბანი,gaptjese
3081,Decke::N,საბანი,rádno
3082,Decke::N,საბანი,gåbtjås
3083,Decke::N,საბანი,tæhppin
3084,Decke::N,საბანი,govččas
3085,Decke::N,საბანი,loovdâ
3086,Decke::N,საბანი,räänn
3087,Decke::N,საბანი,ра̄нн
3088,Kissen::N,ბალიში,nalhke
3089,Kissen::N,ბალიში,guoddá
3090,Kissen::N,ბალიში,oajvevuolle
3091,Kissen::N,ბალიში,guoddá
3092,Kissen::N,ბალიში,bolsttar
3093,Kissen::N,ბალიში,polster
3094,Kissen::N,ბალიში,pee´ren
3095,Kissen::N,ბალიში,pooddâšǩ
3096,Kissen::N,ბალიში,по̄дэшк
3097,Tuch::N,მაუდი,tyjje
3098,Tuch::N,მაუდი,tyddja
3099,Tuch::N,მაუდი,gådo
3100,Tuch::N,მაუდი,liidni
3101,Tuch::N,მაუდი,läđđee
3102,Tuch::N,მაუდი,re´ppiǩ
3103,Tuch::N,მაუდი,ree´ppiǩ
3104,Tuch::N,მაუდი,ребпехь
3105,Tuch::N,თავშალი,tyjje
3106,Tuch::N,თავშალი,tyddja
3107,Tuch::N,თავშალი,gådo
3108,Tuch::N,თავშალი,liidni
3109,Tuch::N,თავშალი,läđđee
3110,Tuch::N,თავშალი,re´ppiǩ
3111,Tuch::N,თავშალი,ree´ppiǩ
3112,Tuch::N,თავშალი,ребпехь
3113,Handtuch::N,ხელსახოცი,njaamelijnie
3114,Handtuch::N,ხელსახოცი,sigárdahka
3115,Handtuch::N,ხელსახოცი,sihkaldat
3116,Handtuch::N,ხელსახოცი,siholdâs
3117,Handtuch::N,ხელსახოცი,seekkldõs
3118,Handtuch::N,ხელსახოცი,u´tree´lniǩ
3119,Handtuch::N,ხელსახოცი,отеральнэхьк
3120,Kraft::N,ძალა,faamoe
3121,Kraft::N,ძალა,fábmo
3122,Kraft::N,ძალა,fápmu
3123,Kraft::N,ძალა,fááṃu
3124,Kraft::N,ძალა,viõkk
3125,Kraft::N,ძალა,вӣгк
3126,Stärke::N,ღონე,vieksiesvoete
3127,Stärke::N,ღონე,gievrrudahka
3128,Stärke::N,ღონე,gievrrodus
3129,Stärke::N,ღონე,veahka
