,Concept_ID,myv,se
5197,zwei::NUM,кавто,göökte
5198,zwei::NUM,кавто,guokta
5199,zwei::NUM,кавто,guokte
5200,zwei::NUM,кавто,kyeh'ti
5201,zwei::NUM,кавто,kuõ´htt
5202,zwei::NUM,кавто,кӯххт
5203,drei::NUM,колмо,golme
5204,drei::NUM,колмо,gålmmå
5205,drei::NUM,колмо,golbma
5206,drei::NUM,колмо,kulmâ
5207,drei::NUM,колмо,koumm
5208,drei::NUM,колмо,ко̄ллм
5209,vier::NUM,ниле,njieljie
5210,vier::NUM,ниле,niellja
5211,vier::NUM,ниле,njeallje
5212,vier::NUM,ниле,nelji
5213,vier::NUM,ниле,nellj
5214,vier::NUM,ниле,не̄лльй
5215,fünf::NUM,вете,vïjhte
5216,fünf::NUM,вете,vihtta
5217,fünf::NUM,вете,vihtta
5218,fünf::NUM,вете,vittâ
5219,fünf::NUM,вете,vitt
5220,fünf::NUM,вете,выдт
5221,sechs::NUM,кото,govhte
5222,sechs::NUM,кото,guhtta
5223,sechs::NUM,кото,guhtta
5224,sechs::NUM,кото,kuttâ
5225,sechs::NUM,кото,kutt
5226,sechs::NUM,кото,кудт
5227,sieben::NUM,сисем,tjïjhtje
5228,sieben::NUM,сисем,giehtja
5229,sieben::NUM,сисем,čieža
5230,sieben::NUM,сисем,čiččâm
5231,sieben::NUM,сисем,čiččâm
5232,sieben::NUM,сисем,кыджемь
5233,acht::NUM,кавксо,gaektsie
5234,acht::NUM,кавксо,gáktsa
5235,acht::NUM,кавксо,gávcci
5236,acht::NUM,кавксо,käävci
5237,acht::NUM,кавксо,kääu´c
5238,acht::NUM,кавксо,ка̄ххц
5239,neun::NUM,вейксэ,uktsie
5240,neun::NUM,вейксэ,aktse
5241,neun::NUM,вейксэ,ovcci
5242,neun::NUM,вейксэ,oovce
5243,neun::NUM,вейксэ,å´hcc
5244,neun::NUM,вейксэ,аххц
5245,zehn::NUM,кемень,luhkie
5246,zehn::NUM,кемень,låhke
5247,zehn::NUM,кемень,lågev
5248,zehn::NUM,кемень,logi
5249,zehn::NUM,кемень,loṿe
5250,zehn::NUM,кемень,lååi
5251,zehn::NUM,кемень,лоагкь
5252,elf::NUM,кевейкее,luhkieakte
5253,elf::NUM,кевейкее,lågenanakta
5254,elf::NUM,кевейкее,oktanuppelohkái
5255,elf::NUM,кевейкее,ohtnubáloh
5256,elf::NUM,кевейкее,õtmlo
5257,elf::NUM,кевейкее,õhttmlo
5258,elf::NUM,кевейкее,э̄ххтэмплоагкь
5259,zwölf::NUM,кемгавтово,luhkiegöökte
5260,zwölf::NUM,кемгавтово,lågenanguokta
5261,zwölf::NUM,кемгавтово,guoktenuppelohkái
5262,zwölf::NUM,кемгавтово,kyeh'tnubáloh
5263,zwölf::NUM,кемгавтово,kuâtmlo
5264,zwölf::NUM,кемгавтово,kuâhttmlo
5265,zwölf::NUM,кемгавтово,кӯххтэмплоагкь
5266,zwanzig::NUM,комсь,göökteluhkie
5267,zwanzig::NUM,комсь,guoktalåhke
5268,zwanzig::NUM,комсь,guoktelogi
5269,zwanzig::NUM,комсь,kyeh'tilov
5270,zwanzig::NUM,комсь,kuâhttlo
5271,zwanzig::NUM,комсь,кӯххтлоагкь
5272,dreißig::NUM,колоньгемень,golmeluhkie
5273,dreißig::NUM,колоньгемень,gålmmålåhke
5274,dreißig::NUM,колоньгемень,golbmalogi
5275,dreißig::NUM,колоньгемень,kulmâlov
5276,dreißig::NUM,колоньгемень,koummlo
5277,dreißig::NUM,колоньгемень,ко̄ллмлоагкь
5278,vierzig::NUM,ниленьгемень,njieljieluhkie
5279,vierzig::NUM,ниленьгемень,nielljalåhke
5280,vierzig::NUM,ниленьгемень,njealljelogi
5281,vierzig::NUM,ниленьгемень,neljilov
5282,vierzig::NUM,ниленьгемень,nelljlo
5283,vierzig::NUM,ниленьгемень,не̄лльйлоагкь
5284,fünfzig::NUM,ведьгемень,vïjhteluhkie
5285,fünfzig::NUM,ведьгемень,vihttalåhke
5286,fünfzig::NUM,ведьгемень,vihttalogi
5287,fünfzig::NUM,ведьгемень,vittâlov
5288,fünfzig::NUM,ведьгемень,vittlo
5289,fünfzig::NUM,ведьгемень,выдтлоагкъ
5290,sechzig::NUM,кодгемень,govhteluhkie
5291,sechzig::NUM,кодгемень,guhttalåhke
5292,sechzig::NUM,кодгемень,guhttalogi
5293,sechzig::NUM,кодгемень,kuttâlov
5294,sechzig::NUM,кодгемень,kuttlo
5295,sechzig::NUM,кодгемень,кудтлоагкь
5296,siebzig::NUM,сизьгемень,tjïjhtjeluhkie
5297,siebzig::NUM,сизьгемень,gietjavlåhke
5298,siebzig::NUM,сизьгемень,čiežalogi
5299,siebzig::NUM,сизьгемень,čiččâmlov
5300,siebzig::NUM,сизьгемень,čičmlo
5301,siebzig::NUM,сизьгемень,кыджемьлоагкь
5302,achtzig::NUM,кавксоньгемень,gaektsieluhkie
5303,achtzig::NUM,кавксоньгемень,gáktsalåhke
5304,achtzig::NUM,кавксоньгемень,gávccilogi
5305,achtzig::NUM,кавксоньгемень,kähcilov
5306,achtzig::NUM,кавксоньгемень,kä´hcclo
5307,achtzig::NUM,кавксоньгемень,ка̄ххцлоагкь
5308,neunzig::NUM,вейксэньгемень,uktsieluhkie
5309,neunzig::NUM,вейксэньгемень,aktselåhke
5310,neunzig::NUM,вейксэньгемень,ovccilogi
5311,neunzig::NUM,вейксэньгемень,ohcelov
5312,neunzig::NUM,вейксэньгемень,å´hcclo
5313,neunzig::NUM,вейксэньгемень,аххцлоагкь
5314,hundert::NUM,сядо,tjuetie
5315,hundert::NUM,сядо,tjuohte
5316,hundert::NUM,сядо,čuođi
5317,hundert::NUM,сядо,čyeti
5318,hundert::NUM,сядо,čue´tt
5319,hundert::NUM,сядо,чӯдть
5320,tausend::NUM,тыща,tåvsene
5321,tausend::NUM,тыща,stoeretjuetie
5322,tausend::NUM,тыща,tuvsán
5323,tausend::NUM,тыща,duhát
5324,tausend::NUM,тыща,duhát
5325,tausend::NUM,тыща,tuhháát
5326,tausend::NUM,тыща,dohat
5327,tausend::NUM,тыща,то̄а̄фант
5328,und::CNJ,ды,jïh
5329,und::CNJ,ды,ja
5330,und::CNJ,ды,ja
5331,und::CNJ,ды,já
5332,und::CNJ,ды,di
5333,und::CNJ,ды,я
5334,und::CNJ,ды,да
5335,und::CNJ,ды,де
5336,oder::CNJ,или,jallh
5337,oder::CNJ,или,jali
5338,oder::CNJ,или,dahje
5339,oder::CNJ,или,adai
5340,oder::CNJ,или,avi
5341,oder::CNJ,или,le´be
5342,oder::CNJ,или,элэ
5343,oder::CNJ,или,вай
5344,stehen::V,аштемс стядо,tjåadtjodh
5345,stehen::V,аштемс стядо,seajsasjidh
5346,stehen::V,аштемс стядо,tjuodtjot
5347,stehen::V,аштемс стядо,čuožžut
5348,stehen::V,аштемс стядо,cuáp'cuđ
5349,stehen::V,аштемс стядо,čuâǯ'ǯad
5350,stehen::V,аштемс стядо,чуэннче
5351,sitzen::V,аштемс озадо,tjahkasjidh
5352,sitzen::V,аштемс озадо,tjåhkkåhit
5353,sitzen::V,аштемс озадо,čohkkát
5354,sitzen::V,аштемс озадо,čokkáđ
5355,sitzen::V,аштемс озадо,išttâd åårrad
5356,sitzen::V,аштемс озадо,ышштэ
5357,liegen::V,мадезь аштемс,gaajranidh
5358,liegen::V,мадезь аштемс,vellahit
5359,liegen::V,мадезь аштемс,veallát
5360,liegen::V,мадезь аштемс,viäl'láđ
5361,liegen::V,мадезь аштемс,liâššâd
5362,liegen::V,мадезь аштемс,ле̄шшэ
5363,hängen::V,нурьгемс,gævnjasjidh
5364,hängen::V,нурьгемс,gahtsahit
5365,hängen::V,нурьгемс,heaŋgát
5366,hängen::V,нурьгемс,hiäŋ'gáđ
5367,hängen::V,нурьгемс,sorččad
5368,hängen::V,нурьгемс,ла̄бпэ
5369,werden::V,арамс,sjïdtedh
5370,werden::V,арамс,sjaddat
5371,werden::V,арамс,beassat
5372,werden::V,арамс,šoddâđ
5373,werden::V,арамс,šõddâd
5374,werden::V,арамс,шэ̄ннтэ
5375,passieren::V,лисэмс,vaasedh
5376,passieren::V,лисэмс,sjaddat
5377,passieren::V,лисэмс,dáhpáduvvat
5378,passieren::V,лисэмс,vássit
5379,passieren::V,лисэмс,dáhpáhuvvat
5380,passieren::V,лисэмс,šoddâđ
5381,passieren::V,лисэмс,šõddâd
5382,passieren::V,лисэмс,шэ̄ннтэ
5383,passieren::V,лисэмс,тагсэ
5384,beginnen::V,ушодомс,aelkedh
5385,beginnen::V,ушодомс,álgget
5386,beginnen::V,ушодомс,álggahit
5387,beginnen::V,ушодомс,älgiđ
5388,beginnen::V,ушодомс,ä´lǧǧed
5389,beginnen::V,ушодомс,о̄а̄лкхуввэ
5390,beginnen::V,ушодомс,о̄а̄лкхэднэ
5391,enden::V,лоткамс,orrijidh
5392,enden::V,лоткамс,hiejttet
5393,enden::V,лоткамс,nohkat
5394,enden::V,лоткамс,nuuhâđ
5395,enden::V,лоткамс,puu´tted
5396,enden::V,лоткамс,пудтэ
5397,enden::V,лоткамс,кӣркнэ
5398,wechseln::V,полавтнемс,målsodh
5399,wechseln::V,полавтнемс,lånudit
5400,wechseln::V,полавтнемс,molssastit
5401,wechseln::V,полавтнемс,molsašuddat
5402,wechseln::V,полавтнемс,molsođ
5403,wechseln::V,полавтнемс,vaaitõõttâd
5404,wechseln::V,полавтнемс,вуайхувнэ
5405,aufgehen[Sonne]::V,лисемс,låvnedh
5406,aufgehen[Sonne]::V,лисемс,årijdit
5407,aufgehen[Sonne]::V,лисемс,lavnnet
5408,aufgehen[Sonne]::V,лисемс,badjánit
5409,aufgehen[Sonne]::V,лисемс,pajaniđ
5410,aufgehen[Sonne]::V,лисемс,pâjjned
5411,aufgehen[Sonne]::V,лисемс,пэ̄ййнэ
5412,aufgehen[Sonne]::V,стямс,låvnedh
5413,aufgehen[Sonne]::V,стямс,årijdit
5414,aufgehen[Sonne]::V,стямс,lavnnet
5415,aufgehen[Sonne]::V,стямс,badjánit
5416,aufgehen[Sonne]::V,стямс,pajaniđ
5417,aufgehen[Sonne]::V,стямс,pâjjned
5418,aufgehen[Sonne]::V,стямс,пэ̄ййнэ
5419,untergehen[Sonne]::V,валгомс,luajhtadidh
5420,untergehen[Sonne]::V,валгомс,gáhtot
5421,untergehen[Sonne]::V,валгомс,vidodit
5422,untergehen[Sonne]::V,валгомс,luoitádit
5423,untergehen[Sonne]::V,валгомс,lyeš'tiđ
5424,untergehen[Sonne]::V,валгомс,lue´štted
5425,untergehen[Sonne]::V,валгомс,луэшштэдтэ
5426,scheinen[Sonne]::V,валдомтомс,goekedh
5427,scheinen[Sonne]::V,валдомтомс,bájttet
5428,scheinen[Sonne]::V,валдомтомс,báitit
5429,scheinen[Sonne]::V,валдомтомс,päštiđ
5430,scheinen[Sonne]::V,валдомтомс,pä´štted
5431,scheinen[Sonne]::V,валдомтомс,па̄шшьтэ
5432,donnern::V,цярномс,laakedh
5433,donnern::V,цярномс,sjærggot
5434,donnern::V,цярномс,čerget
5435,donnern::V,цярномс,čiär'guđ
5436,donnern::V,цярномс,čeärgged
5437,donnern::V,цярномс,ча̄рркэ
5438,donnern::V,галдордомс,laakedh
5439,donnern::V,галдордомс,sjærggot
5440,donnern::V,галдордомс,čerget
5441,donnern::V,галдордомс,čiär'guđ
5442,donnern::V,галдордомс,čeärgged
5443,donnern::V,галдордомс,ча̄рркэ
5444,wehen::V,пувамс,bïegkedh
5445,wehen::V,пувамс,bieggat
5446,wehen::V,пувамс,bieggat
5447,wehen::V,пувамс,pieg'gâđ
5448,wehen::V,пувамс,piõg'gâd
5449,wehen::V,пувамс,пӣӈӈкье
5450,strömen::V,чудемс,galkedh
5451,strömen::V,чудемс,gålggåt
5452,strömen::V,чудемс,golgat
5453,strömen::V,чудемс,kulgâđ
5454,strömen::V,чудемс,kolggâd
5455,strömen::V,чудемс,ко̄ллкэ
5456,fließen::V,чудемс,galkedh
5457,fließen::V,чудемс,gålggåt
5458,fließen::V,чудемс,golgat
5459,fließen::V,чудемс,kulgâđ
5460,fließen::V,чудемс,kolggâd
5461,fließen::V,чудемс,ко̄ллкэ
5462,sich drehen::V,велямс,jårredh
5463,sich drehen::V,велямс,bådnjåsit
5464,sich drehen::V,велямс,jorrat
5465,sich drehen::V,велямс,juurrâđ
5466,sich drehen::V,велямс,joorrâd
5467,sich drehen::V,велямс,чо̄ннэ
5468,schwanken::V,лыкамс,syjjedidh
5469,schwanken::V,лыкамс,vábbulit
5470,schwanken::V,лыкамс,suoibut
5471,schwanken::V,лыкамс,juár'buđ
5472,schwanken::V,лыкамс,lâsmmad
5473,schwanken::V,лыкамс,leâujjad
5474,schwanken::V,лыкамс,лыйввэ
5475,schwanken::V,лыкамс,качьедтэ
5476,schwanken::V,якамс,syjjedidh
5477,schwanken::V,якамс,vábbulit
5478,schwanken::V,якамс,suoibut
5479,schwanken::V,якамс,juár'buđ
5480,schwanken::V,якамс,lâsmmad
5481,schwanken::V,якамс,leâujjad
5482,schwanken::V,якамс,лыйввэ
5483,schwanken::V,якамс,качьедтэ
5484,schwingen::V,нурсемс,gaavedh
5485,schwingen::V,нурсемс,svinhtedh
5486,schwingen::V,нурсемс,gávvat
5487,schwingen::V,нурсемс,hiäi'luđ
5488,schwingen::V,нурсемс,heillad
5489,schwingen::V,нурсемс,мо̄а̄хнэ
5490,schwingen::V,лыкамс,gaavedh
5491,schwingen::V,лыкамс,svinhtedh
5492,schwingen::V,лыкамс,gávvat
5493,schwingen::V,лыкамс,hiäi'luđ
5494,schwingen::V,лыкамс,heillad
5495,schwingen::V,лыкамс,мо̄а̄хнэ
5496,fallen::V,прамс,gahtjedh
5497,fallen::V,прамс,gahttjat
5498,fallen::V,прамс,gahččat
5499,fallen::V,прамс,jurrâđ
5500,fallen::V,прамс,kõččâd
5501,fallen::V,прамс,viõr'rled
5502,fallen::V,прамс,ёрнэ
5503,fallen::V,прамс,кэ̄ххче
5504,fallen::V,сяворемс,gahtjedh
5505,fallen::V,сяворемс,gahttjat
5506,fallen::V,сяворемс,gahččat
5507,fallen::V,сяворемс,jurrâđ
5508,fallen::V,сяворемс,kõččâd
5509,fallen::V,сяворемс,viõr'rled
5510,fallen::V,сяворемс,ёрнэ
5511,fallen::V,сяворемс,кэ̄ххче
5512,brennen::V,паломс,bueledh
5513,brennen::V,паломс,buollet
5514,brennen::V,паломс,buollit
5515,brennen::V,паломс,pyelliđ
5516,brennen::V,паломс,pue´lled
5517,brennen::V,паломс,пӯлле
5518,rauchen::V,качадомс,soevedidh
5519,rauchen::V,качадомс,berkiestidh
5520,rauchen::V,качадомс,tsåjttset
5521,rauchen::V,качадомс,borgguhit
5522,rauchen::V,качадомс,po'rgestiđ
5523,rauchen::V,качадомс,soicceđ
5524,rauchen::V,качадомс,suõv'veed
5525,rauchen::V,качадомс,суввдэ
5526,regnen::V,пиземс,abrodh
5527,regnen::V,пиземс,harvvet
5528,regnen::V,пиземс,rássjodit
5529,regnen::V,пиземс,arvit
5530,regnen::V,пиземс,arved
5531,regnen::V,пиземс,â´brred
5532,regnen::V,пиземс,аббрэ
5533,gefrieren::V,кельмемс,gelmedh
5534,gefrieren::V,кельмемс,jeangodh
5535,gefrieren::V,кельмемс,jiegŋot
5536,gefrieren::V,кельмемс,galbmot
5537,gefrieren::V,кельмемс,jiäŋŋuđ
5538,gefrieren::V,кельмемс,jiõŋŋâd
5539,gefrieren::V,кельмемс,kâ´lmmed
5540,gefrieren::V,кельмемс,калльме
5541,tauen::V,соламс,leamkedh
5542,tauen::V,соламс,suddat
5543,tauen::V,соламс,sagŋadit
5544,tauen::V,соламс,suddat
5545,tauen::V,соламс,suddâđ
5546,tauen::V,соламс,suddâd
5547,tauen::V,соламс,sõõŋŋâd
5548,tauen::V,соламс,суннтэ
5549,schmelzen::V,соламс,sjalkedh
5550,schmelzen::V,соламс,suddat
5551,schmelzen::V,соламс,suddat
5552,schmelzen::V,соламс,suddâđ
5553,schmelzen::V,соламс,sooŋŋâđ
5554,schmelzen::V,соламс,suddâd
5555,schmelzen::V,соламс,sõõŋŋâd
5556,schmelzen::V,соламс,суннтэ
5557,trocknen::V,коськемс,gajhkedh
5558,trocknen::V,коськемс,gåjkkåt
5559,trocknen::V,коськемс,goikat
5560,trocknen::V,коськемс,iiŋŋâđ
5561,trocknen::V,коськемс,iiŋŋâd
5562,trocknen::V,коськемс,koškkâd
5563,trocknen::V,коськемс,ко̄шшкэ
5564,sieden::V,лакамс,doeltedh
5565,sieden::V,лакамс,duolldat
5566,sieden::V,лакамс,duoldat
5567,sieden::V,лакамс,tuol'dâđ
5568,sieden::V,лакамс,tuõlddâd
5569,sieden::V,лакамс,тӯллтэ
5570,sieden::V,пиксемс,doeltedh
5571,sieden::V,пиксемс,duolldat
5572,sieden::V,пиксемс,duoldat
5573,sieden::V,пиксемс,tuol'dâđ
5574,sieden::V,пиксемс,tuõlddâd
5575,sieden::V,пиксемс,тӯллтэ
5576,faulen::V,наксадомс,rååknedh
5577,faulen::V,наксадомс,mïetskedh
5578,faulen::V,наксадомс,miesskat
5579,faulen::V,наксадомс,mieskat
5580,faulen::V,наксадомс,guohcagit
5581,faulen::V,наксадомс,kálágiđ
5582,faulen::V,наксадомс,kuo'câgiđ
5583,faulen::V,наксадомс,kuõccjed
5584,faulen::V,наксадомс,мӣццкэ
5585,verfaulen::V,наксадомс,rååknedh
5586,verfaulen::V,наксадомс,mïetskedh
5587,verfaulen::V,наксадомс,miesskat
5588,verfaulen::V,наксадомс,mieskat
5589,verfaulen::V,наксадомс,guohcagit
5590,verfaulen::V,наксадомс,kálágiđ
5591,verfaulen::V,наксадомс,kuo'câgiđ
5592,verfaulen::V,наксадомс,kuõccjed
5593,verfaulen::V,наксадомс,кӯццке
5594,reißen::V,сезневемс,gäjhkanidh
5595,reißen::V,сезневемс,ráhkat
5596,reißen::V,сезневемс,liejmedit
5597,reißen::V,сезневемс,gaikánit
5598,reißen::V,сезневемс,kiškuđ
5599,reißen::V,сезневемс,rõttsed
5600,reißen::V,сезневемс,лӯнтнэ
5601,reißen::V,сезневемс,кышшксэллэ
5602,versinken::V,ваямс,våajodh
5603,versinken::V,ваямс,vuodjot
5604,versinken::V,ваямс,tjalggat
5605,versinken::V,ваямс,vuodjut
5606,versinken::V,ваямс,vuáijuđ
5607,versinken::V,ваямс,vuäjjad
5608,versinken::V,ваямс,вуаййе
5609,vergehen::V,ютамс,vaesedh
5610,vergehen::V,ютамс,vásset
5611,vergehen::V,ютамс,gollat
5612,vergehen::V,ютамс,kullâđ
5613,vergehen::V,ютамс,jåå´tted
5614,vergehen::V,ютамс,ва̄ссэ
5615,vergehen::V,ютамс,ӣллъюввэ
5616,erscheinen::V,лисемс,vååjnedh
5617,erscheinen::V,лисемс,ihtet
5618,erscheinen::V,лисемс,ihtit
5619,erscheinen::V,лисемс,albmodit
5620,erscheinen::V,лисемс,a'lmostuđ
5621,erscheinen::V,лисемс,ee´tted
5622,erscheinen::V,лисемс,čuäitõõttâd
5623,erscheinen::V,лисемс,i´lmstõõvvâd
5624,erscheinen::V,лисемс,ыдтӭ
5625,verschwinden::V,ёмамс,haajpanidh
5626,verschwinden::V,ёмамс,gáhtot
5627,verschwinden::V,ёмамс,jávkat
5628,verschwinden::V,ёмамс,jä'vkittiđ
5629,verschwinden::V,ёмамс,jaukkâd
5630,verschwinden::V,ёмамс,hää´vjed
5631,verschwinden::V,ёмамс,ка̄дтэ
5632,sinken::V,явамс,våajodh
5633,sinken::V,явамс,tsoahkot
5634,sinken::V,явамс,snjoaredit
5635,sinken::V,явамс,čalgat
5636,sinken::V,явамс,luáš'tádâttâđ
5637,sinken::V,явамс,njeeijâđ
5638,sinken::V,явамс,luâšttõõttâd
5639,sinken::V,явамс,njeâjjad
5640,sinken::V,явамс,луэшштэдтэ
5641,abnehmen::V,киремемс,nåhkedidh
5642,abnehmen::V,киремемс,unnot
5643,abnehmen::V,киремемс,binnot
5644,abnehmen::V,киремемс,geahppánit
5645,abnehmen::V,киремемс,kiäp'pániđ
5646,abnehmen::V,киремемс,ǩeäp'pned
5647,abnehmen::V,киремемс,уһцнэ
5648,zunehmen::V,ламолгадомс,lassánit
5649,zunehmen::V,ламолгадомс,ædnot
5650,zunehmen::V,ламолгадомс,lassánit
5651,zunehmen::V,ламолгадомс,stuorrut
5652,zunehmen::V,ламолгадомс,lasaniđ
5653,zunehmen::V,ламолгадомс,šõkkned
5654,zunehmen::V,ламолгадомс,лашшнэ
5655,zunehmen::V,ламолгадомс,шуррнэ
5656,zunehmen::V,раштамс,lassánit
5657,zunehmen::V,раштамс,ædnot
