,Concept_ID,se,myv
721,Hügel::N,pä´rcc,пандыне
722,Hügel::N,teä´rmm,губорь
723,Hügel::N,teä´rmm,пандыне
724,Hügel::N,ка̄ннҌт,губорь
725,Hügel::N,ка̄ннҌт,пандыне
726,Anhöhe::N,deava,губорь
727,Anhöhe::N,deava,пандыне
728,Anhöhe::N,jalladahke,губорь
729,Anhöhe::N,jalladahke,пандыне
730,Anhöhe::N,dievásj,губорь
731,Anhöhe::N,dievásj,пандыне
732,Anhöhe::N,aláš,губорь
733,Anhöhe::N,aláš,пандыне
734,Anhöhe::N,luohkká,губорь
735,Anhöhe::N,luohkká,пандыне
736,Anhöhe::N,tiävá,губорь
737,Anhöhe::N,tiävá,пандыне
738,Anhöhe::N,poorááš,губорь
739,Anhöhe::N,poorááš,пандыне
740,Anhöhe::N,ču´lpp,губорь
741,Anhöhe::N,ču´lpp,пандыне
742,Anhöhe::N,škâu´ŋŋ,губорь
743,Anhöhe::N,škâu´ŋŋ,пандыне
744,Anhöhe::N,ка̄ннҌт,губорь
745,Anhöhe::N,ка̄ннҌт,пандыне
746,Berg::N,bïerje,пандо
747,Berg::N,várre,пандо
748,Berg::N,várri,пандо
749,Berg::N,vääṛi,пандо
750,Berg::N,vää´rr,пандо
751,Berg::N,те̄ррьм,пандо
752,Gipfel::N,dalvese,пря
753,Gipfel::N,tjåhkkå,пря
754,Gipfel::N,čohkka,пря
755,Gipfel::N,čokke,пря
756,Gipfel::N,čå´ǩǩ,пря
757,Gipfel::N,ла̄ддҍв,пря
758,Höhle::N,beajoe,пещера
759,Höhle::N,rájgge,пещера
760,Höhle::N,sluoggo,пещера
761,Höhle::N,biedju,пещера
762,Höhle::N,kuovđâšm,пещера
763,Höhle::N,skuõrr,пещера
764,Höhle::N,вуэӈӈк,пещера
765,Abhang::N,boelte,пандочама
766,Abhang::N,brijrie,пандочама
767,Abhang::N,bállte,пандочама
768,Abhang::N,vielti,пандочама
769,Abhang::N,luohkká,пандочама
770,Abhang::N,viel'tti,пандочама
771,Abhang::N,vie´ltt,пандочама
772,Abhang::N,луэххк,пандочама
773,Quelle::N,aajege,ушодкс
774,Quelle::N,gaaltije,ушодкс
775,Quelle::N,ája,ушодкс
776,Quelle::N,ája,ушодкс
777,Quelle::N,gáldu,ушодкс
778,Quelle::N,aajâ,ушодкс
779,Quelle::N,käldee,ушодкс
780,Quelle::N,lädd,ушодкс
781,Quelle::N,käivv,ушодкс
782,Quelle::N,ка̄ййв,ушодкс
783,Bach::N,johketje,чудикерькс
784,Bach::N,jåhkå,чудикерькс
785,Bach::N,jågåsj,чудикерькс
786,Bach::N,jogaš,чудикерькс
787,Bach::N,aajâ,чудикерькс
788,Bach::N,vuäjj,чудикерькс
789,Bach::N,вуэйй,чудикерькс
790,Fluss::N,johke,лей
791,Fluss::N,ædno,лей
792,Fluss::N,jåhkå,лей
793,Fluss::N,johka,лей
794,Fluss::N,juuhâ,лей
795,Fluss::N,jokk,лей
796,Fluss::N,jeänn,лей
797,Fluss::N,ё̄гк,лей
798,Ufer::N,beala,чире
799,Ufer::N,gádde,чире
800,Ufer::N,gáddi,чире
801,Ufer::N,riddo,чире
802,Ufer::N,redd,чире
803,Ufer::N,рыннт,чире
804,Küste::N,mïere,лейчире
805,Küste::N,gaedtie,лейчире
806,Küste::N,merragádde,лейчире
807,Küste::N,merraguovllo,лейчире
808,Küste::N,gáddi,лейчире
809,Küste::N,riddo,лейчире
810,Küste::N,miârr'redd,лейчире
811,Küste::N,рыннт,лейчире
812,Festland::N,gaedtie,мода
813,Festland::N,gádde,мода
814,Festland::N,nannán,мода
815,Festland::N,kušknjâs,мода
816,Festland::N,eennâm,мода
817,Festland::N,jânnam,мода
818,Festland::N,ма̄ннтэр,мода
819,Meer::N,mearoe,моря
820,Meer::N,merra,моря
821,Meer::N,nuorre,моря
822,Meer::N,áhpi,моря
823,Meer::N,mearra,моря
824,Meer::N,meeṛâ,моря
825,Meer::N,miârr,моря
826,Meer::N,ме̄рр,моря
827,Bucht::N,loekte,усия
828,Bucht::N,oagge,усия
829,Bucht::N,luokta,усия
830,Bucht::N,luokta,усия
831,Bucht::N,čuáj̣á,усия
832,Bucht::N,luhtt,усия
833,Bucht::N,вӯнн,усия
834,Bucht::N,лӯххт,усия
835,Insel::N,sååle,усия
836,Insel::N,suoloj,усия
837,Insel::N,suolu,усия
838,Insel::N,suálui,усия
839,Insel::N,suâl,усия
840,Insel::N,суэл,усия
841,Blume::N,rïesege,цеця
842,Blume::N,giedjek,цеця
843,Blume::N,rássi,цеця
844,Blume::N,kukká,цеця
845,Blume::N,heä´rvvrää´ss,цеця
846,Blume::N,ывьнэнч,цеця
847,Gras::N,kraesie,тикше
848,Gras::N,rásse,тикше
849,Gras::N,rássi,тикше
850,Gras::N,rääsi,тикше
851,Gras::N,rää´ss,тикше
852,Gras::N,ра̄ссь,тикше
853,Wurzel::N,roehtse,юр
854,Wurzel::N,roehtse,ундокс
855,Wurzel::N,ruohttsa,юр
856,Wurzel::N,ruohttsa,ундокс
857,Wurzel::N,ruohtas,юр
858,Wurzel::N,ruohtas,ундокс
859,Wurzel::N,veedis,юр
860,Wurzel::N,veedis,ундокс
861,Wurzel::N,vue´ddes,юр
862,Wurzel::N,vue´ddes,ундокс
863,Wurzel::N,вуэнҍтэсь,юр
864,Wurzel::N,вуэнҍтэсь,ундокс
865,Baum::N,moere,чувто
866,Baum::N,muorra,чувто
867,Baum::N,muorra,чувто
868,Baum::N,muoṛâ,чувто
869,Baum::N,muõrr,чувто
870,Baum::N,мӯрр,чувто
871,Stamm::N,ståamhpe,рунго
872,Stamm::N,mátta,рунго
873,Stamm::N,galda,рунго
874,Stamm::N,ruŋgo,рунго
875,Stamm::N,stokk,рунго
876,Stamm::N,мӯрр,рунго
877,Stamm::N,кэ̄ллт,рунго
878,Rinde::N,gïrre,суд
879,Rinde::N,gïrre,керь
880,Rinde::N,baarhkoe,суд
881,Rinde::N,baarhkoe,керь
882,Rinde::N,bárkko,суд
883,Rinde::N,bárkko,керь
884,Rinde::N,ostu,суд
885,Rinde::N,ostu,керь
886,Rinde::N,bárku,суд
887,Rinde::N,bárku,керь
888,Rinde::N,korrâ,суд
889,Rinde::N,korrâ,керь
890,Rinde::N,kõrr,суд
891,Rinde::N,kõrr,керь
892,Rinde::N,pärkk,суд
893,Rinde::N,pärkk,керь
894,Rinde::N,кэ̄рр,суд
895,Rinde::N,кэ̄рр,керь
896,Rinde::N,па̄ҏҏк,суд
897,Rinde::N,па̄ҏҏк,керь
898,Ast::N,åeksie,морго
899,Ast::N,oakse,морго
900,Ast::N,oaksi,морго
901,Ast::N,uák'si,морго
902,Ast::N,å´hss,морго
903,Ast::N,вуэккьс,морго
904,Zweig::N,åeksie,тарад
905,Zweig::N,oakse,тарад
906,Zweig::N,rissi,тарад
907,Zweig::N,syeṛi,тарад
908,Zweig::N,sue´rr,тарад
909,Zweig::N,рыссе,тарад
910,Blatt::N,plienie,лопа
911,Blatt::N,lassta,лопа
912,Blatt::N,lasta,лопа
913,Blatt::N,lostâ,лопа
914,Blatt::N,lõstt,лопа
915,Blatt::N,лэ̄сст,лопа
916,Birke::N,såekie,килей
917,Birke::N,soahke,килей
918,Birke::N,soahki,килей
919,Birke::N,suáhi,килей
920,Birke::N,suâ´ǩǩ,килей
921,Birke::N,пе̄ссьмӯрр,килей
922,Kiefer[Baum]::N,bietsie,пиче
923,Kiefer[Baum]::N,hájkka,пиче
924,Kiefer[Baum]::N,biehtse,пиче
925,Kiefer[Baum]::N,beahci,пиче
926,Kiefer[Baum]::N,peeci,пиче
927,Kiefer[Baum]::N,pie´cc,пиче
928,Kiefer[Baum]::N,пе̄дзь,пиче
929,Weide[Baum]::N,saalje,каль
930,Weide[Baum]::N,sállja,каль
931,Weide[Baum]::N,sieđga,каль
932,Weide[Baum]::N,puájui,каль
933,Weide[Baum]::N,puäi,каль
934,Weide[Baum]::N,пуай,каль
935,Tanne::N,goese,куз
936,Tanne::N,guossa,куз
937,Tanne::N,guossa,куз
938,Tanne::N,kuosâ,куз
939,Tanne::N,kuõss,куз
940,Tanne::N,кӯсс,куз
941,Horn::N,tjåervie,сюро
942,Horn::N,tjoarvve,сюро
943,Horn::N,čoarvi,сюро
944,Horn::N,čuár'vi,сюро
945,Horn::N,čuä´rvv,сюро
946,Horn::N,чуэррьв,сюро
947,Feder::N,badtse,толга
948,Feder::N,dålgge,толга
949,Feder::N,bozza,толга
950,Feder::N,puzzâ,толга
951,Feder::N,tolge,толга
952,Feder::N,poʒʒ,толга
953,Feder::N,по̄ннц,толга
954,Fell::N,njaltja,пона
955,Fell::N,duollje,пона
956,Fell::N,náhkki,пона
957,Fell::N,dorkkas,пона
958,Fell::N,turkkâ,пона
959,Fell::N,tyel'ji,пона
960,Fell::N,nähki,пона
961,Fell::N,torkk,пона
962,Fell::N,čåu´dd,пона
963,Fell::N,tue´l'lj,пона
964,Fell::N,тӯлльй,пона
965,Flügel::N,såaja,сёлмо
966,Flügel::N,såajoe,сёлмо
967,Flügel::N,soadje,сёлмо
968,Flügel::N,soadji,сёлмо
969,Flügel::N,suáj̣á,сёлмо
970,Flügel::N,suäjj,сёлмо
971,Flügel::N,суэйй,сёлмо
972,Klaue::N,gadtse,кенже
973,Klaue::N,guober,кенже
974,Klaue::N,gazza,кенже
975,Klaue::N,kozzâ,кенже
976,Klaue::N,kõʒʒ,кенже
977,Klaue::N,кэ̄ннц,кенже
978,Kralle::N,gadtse,кенже
979,Kralle::N,gadtsa,кенже
980,Kralle::N,gazza,кенже
981,Kralle::N,kozzâ,кенже
982,Kralle::N,kõʒʒ,кенже
983,Kralle::N,ке̄бпель,кенже
984,Schwanz::N,siejpie,пуло
985,Schwanz::N,siejbbe,пуло
986,Schwanz::N,bađuš,пуло
987,Schwanz::N,seaibi,пуло
988,Schwanz::N,seibi,пуло
989,Schwanz::N,sei´bb,пуло
990,Schwanz::N,piä´cciǩ,пуло
991,Schwanz::N,пиджь,пуло
992,Schwanz::N,се̄ййп,пуло
993,Schwanz::N,пе̄цехь,пуло
994,Ei::N,munnie,ал
995,Ei::N,månne,ал
996,Ei::N,monni,ал
997,Ei::N,maṇe,ал
998,Ei::N,mââ´nn,ал
999,Ei::N,маннҍ,ал
1000,Nest::N,biesie,пизэ
1001,Nest::N,biesse,пизэ
1002,Nest::N,beassi,пизэ
1003,Nest::N,peesi,пизэ
1004,Nest::N,piervâl,пизэ
1005,Nest::N,piä´ss,пизэ
1006,Nest::N,пе̄ссь,пизэ
1007,Bau::N,biesie,варя
1008,Bau::N,biesie,пизе
1009,Bau::N,biedjo,варя
1010,Bau::N,biedjo,пизе
1011,Bau::N,liesso,варя
1012,Bau::N,liesso,пизе
1013,Bau::N,biedju,варя
1014,Bau::N,biedju,пизе
1015,Bau::N,piäju,варя
1016,Bau::N,piäju,пизе
1017,Bau::N,вуэӈӈк,варя
1018,Bau::N,вуэӈӈк,пизе
1019,Tier::N,juvre,ракша
1020,Tier::N,udos,ракша
1021,Tier::N,divrre,ракша
1022,Tier::N,luohtok,ракша
1023,Tier::N,ealli,ракша
1024,Tier::N,ellee,ракша
1025,Tier::N,jie´lli,ракша
1026,Tier::N,жыва,ракша
1027,Herde::N,dåehkie,стада
1028,Herde::N,ællo,стада
1029,Herde::N,fuovva,стада
1030,Herde::N,doahkki,стада
1031,Herde::N,čagge,стада
1032,Herde::N,tukk,стада
1033,Herde::N,vâ´lvv,стада
1034,Herde::N,чуэз,стада
1035,Herde::N,чӣгар,стада
1036,Kuh::N,govse,скал
1037,Kuh::N,gussa,скал
1038,Kuh::N,gussa,скал
1039,Kuh::N,kussâ,скал
1040,Kuh::N,kuss,скал
1041,Kuh::N,лӣххьм,скал
1042,Bulle::N,vuaksa,бука
1043,Bulle::N,vuoksá,бука
1044,Bulle::N,heargi,бука
1045,Bulle::N,vuák'sá,бука
1046,Bulle::N,ergi,бука
1047,Bulle::N,vuâhss,бука
1048,Bulle::N,е̄ррьк,бука
1049,Pferd::N,hierkie,лишме
1050,Pferd::N,råsse,лишме
1051,Pferd::N,hæssta,лишме
1052,Pferd::N,heavuš,лишме
1053,Pferd::N,hiävuš,лишме
1054,Pferd::N,heävaš,лишме
1055,Pferd::N,ро̄ссь,лишме
1056,Schaf::N,sïrve,реве
1057,Schaf::N,sávttsa,реве
1058,Schaf::N,sávza,реве
1059,Schaf::N,savzâ,реве
1060,Schaf::N,sauʒʒ,реве
1061,Schaf::N,ла̄мьпесь,реве
1062,Schwein::N,snurke,туво
1063,Schwein::N,svijnne,туво
1064,Schwein::N,spiidni,туво
1065,Schwein::N,šahe,туво
1066,Schwein::N,šââ´ǩǩ,туво
1067,Schwein::N,ша̄гкь,туво
1068,Hund::N,bïenje,пине
1069,Hund::N,bïenje,киска
1070,Hund::N,bena,пине
1071,Hund::N,bena,киска
1072,Hund::N,beana,пине
1073,Hund::N,beana,киска
1074,Hund::N,peenuv,пине
1075,Hund::N,peenuv,киска
1076,Hund::N,piânnai,пине
1077,Hund::N,piânnai,киска
1078,Hund::N,пе̄ннэ,пине
1079,Hund::N,пе̄ннэ,киска
1080,Katze::N,gaahtoe,псака
1081,Katze::N,gáhtto,псака
1082,Katze::N,bussá,псака
1083,Katze::N,kissá,псака
1084,Katze::N,kaass,псака
1085,Katze::N,ко̄а̄сс,псака
1086,Bär::N,gumsie,овто
1087,Bär::N,biernna,овто
1088,Bär::N,guovža,овто
1089,Bär::N,bierdna,овто
1090,Bär::N,kuob'žâ,овто
1091,Bär::N,kue´bǯǯ,овто
1092,Bär::N,та̄лл,овто
1093,Eichhörnchen::N,åeruve,ур
1094,Eichhörnchen::N,oarre,ур
1095,Eichhörnchen::N,oarri,ур
1096,Eichhörnchen::N,uár'ree,ур
1097,Eichhörnchen::N,vuä´r'rev,ур
1098,Eichhörnchen::N,вуэррев,ур
1099,Elch::N,ïelje,сярдо
1100,Elch::N,ællja,сярдо
1101,Elch::N,sarvva,сярдо
1102,Elch::N,ealga,сярдо
1103,Elch::N,sorvâ,сярдо
1104,Elch::N,sõrvv,сярдо
1105,Elch::N,сэ̄ррв,сярдо
1106,Fuchs::N,riepie,ривезь
1107,Fuchs::N,riebij,ривезь
1108,Fuchs::N,rieban,ривезь
1109,Fuchs::N,riemnjis,ривезь
1110,Fuchs::N,rie´mjj,ривезь
1111,Fuchs::N,рӣммьн,ривезь
1112,Hase::N,njåemele,нумоло
1113,Hase::N,njoammel,нумоло
1114,Hase::N,njoammil,нумоло
1115,Hase::N,njuámmil,нумоло
1116,Hase::N,njue´m'mel,нумоло
1117,Hase::N,нюэммель,нумоло
1118,Maus::N,snjeara,чеерь
1119,Maus::N,snjierrá,чеерь
1120,Maus::N,sáhpán,чеерь
1121,Maus::N,säplig,чеерь
1122,Maus::N,sä´ppli,чеерь
1123,Maus::N,са̄хпьлинк,чеерь
1124,Wolf::N,sïejpe,верьгиз
1125,Wolf::N,stálppe,верьгиз
1126,Wolf::N,stáhkke,верьгиз
1127,Wolf::N,ruomas,верьгиз
1128,Wolf::N,kumpe,верьгиз
1129,Wolf::N,návdi,верьгиз
1130,Wolf::N,kumppi,верьгиз
1131,Wolf::N,ku´mpp,верьгиз
1132,Wolf::N,pââ´ldes,верьгиз
1133,Wolf::N,чиррм,верьгиз
1134,Wolf::N,пальтӭсь,верьгиз
1135,Vogel::N,ledtie,нармунь
1136,Vogel::N,lådde,нармунь
1137,Vogel::N,loddi,нармунь
1138,Vogel::N,lodde,нармунь
1139,Vogel::N,lå´dd,нармунь
1140,Vogel::N,лоаннҍт,нармунь
1141,Schwarm::N,dåehkie,полк
1142,Schwarm::N,dåehkie,стада
1143,Schwarm::N,doahkke,полк
1144,Schwarm::N,doahkke,стада
1145,Schwarm::N,doahkki,полк
1146,Schwarm::N,doahkki,стада
1147,Schwarm::N,tuák'ki,полк
1148,Schwarm::N,tuák'ki,стада
1149,Schwarm::N,parvv,полк
1150,Schwarm::N,parvv,стада
1151,Schwarm::N,туххк,полк
1152,Schwarm::N,туххк,стада
1153,Huhn::N,vöönhtse,сараз
1154,Huhn::N,vuonntsá,сараз
1155,Huhn::N,vuonccis,сараз
1156,Huhn::N,kääṇi,сараз
1157,Huhn::N,kää´nn,сараз
1158,Huhn::N,ка̄ннҌ,сараз
1159,Hahn::N,deere,атякш
1160,Hahn::N,hádna,атякш
1161,Hahn::N,åresvuonntsá,атякш
1162,Hahn::N,vuonccis,атякш
1163,Hahn::N,kääṇi,атякш
1164,Hahn::N,åå´reskää´nn,атякш
1165,Hahn::N,пе̄ттэх,атякш
1166,Gans::N,gaase,гала
1167,Gans::N,gaase,мацей
1168,Gans::N,gássa,гала
1169,Gans::N,gássa,мацей
1170,Gans::N,čuonji,гала
1171,Gans::N,čuonji,мацей
1172,Gans::N,čuá'njá,гала
1173,Gans::N,čuá'njá,мацей
1174,Gans::N,čue´nj,гала
1175,Gans::N,čue´nj,мацей
1176,Gans::N,чуэнь,гала
1177,Gans::N,чуэнь,мацей
1178,Adler::N,aarhtse,куцькан
1179,Adler::N,aarhtse,тумоатякш
1180,Adler::N,goasskem,куцькан
1181,Adler::N,goasskem,тумоатякш
1182,Adler::N,goaskin,куцькан
1183,Adler::N,goaskin,тумоатякш
1184,Adler::N,kuás'kim,куцькан
1185,Adler::N,kuás'kim,тумоатякш
1186,Adler::N,kuä´cǩǩem,куцькан
1187,Adler::N,kuä´cǩǩem,тумоатякш
1188,Adler::N,куэцькем,куцькан
1189,Adler::N,куэцькем,тумоатякш
1190,Ente::N,tjååtsele,яксярго
1191,Ente::N,vuojatjis,яксярго
1192,Ente::N,čáhceloddi,яксярго
1193,Ente::N,vuonjâč,яксярго
1194,Ente::N,vuõnjâč,яксярго
1195,Ente::N,ча̄дзьлоаннҍт,яксярго
1196,Eule::N,snjågloe,корж
1197,Eule::N,skunjok,корж
1198,Eule::N,skuolfi,корж
1199,Eule::N,ijjâlodde,корж
1200,Eule::N,iiđsaž,корж
1201,Eule::N,кунньлоаннҍт,корж
1202,Eule::N,чӯзэм вуэһпэй,корж
1203,Kranich::N,goerke,карго
1204,Kranich::N,guorgga,карго
1205,Kranich::N,guorga,карго
1206,Kranich::N,kuor'gâ,карго
1207,Kranich::N,kuõrgg,карго
1208,Kranich::N,кӯррк,карго
1209,Krähe::N,voerhtje,варака
1210,Krähe::N,gárránis,варака
1211,Krähe::N,vuoratjis,варака
1212,Krähe::N,vuoražas,варака
1213,Krähe::N,vuorččis,варака
1214,Krähe::N,vuorâč,варака
1215,Krähe::N,vuõrâč,варака
1216,Krähe::N,вӯрэч,варака
1217,Kuckuck::N,gïeke,куко
1218,Kuckuck::N,giehka,куко
1219,Kuckuck::N,giehka,куко
1220,Kuckuck::N,kiehâ,куко
1221,Kuckuck::N,ǩiõkk,куко
1222,Kuckuck::N,кӣгк,куко
1223,Schwan::N,njoktje,локсей
1224,Schwan::N,snjuktja,локсей
1225,Schwan::N,njukča,локсей
1226,Schwan::N,njuhčâ,локсей
1227,Schwan::N,njuhčč,локсей
1228,Schwan::N,нюххч,локсей
1229,Fisch::N,guelie,кал
1230,Fisch::N,guolle,кал
1231,Fisch::N,guolli,кал
1232,Fisch::N,kyeḷi,кал
1233,Fisch::N,kue´ll,кал
1234,Fisch::N,кӯлль,кал
1235,Barsch::N,sihtege,окунь
1236,Barsch::N,vuoskun,окунь
1237,Barsch::N,vuoskku,окунь
1238,Barsch::N,vuásku,окунь
1239,Barsch::N,vuâsk,окунь
1240,Barsch::N,вуэсск,окунь
1241,Hecht::N,haavke,щука
1242,Hecht::N,hávgga,щука
1243,Hecht::N,hávga,щука
1244,Hecht::N,puško,щука
1245,Hecht::N,nu´ǩǩeš,щука
1246,Hecht::N,ныгкешь,щука
1247,Schlange[Tier]::N,gïermesje,гуй
1248,Schlange[Tier]::N,germaj,гуй
1249,Schlange[Tier]::N,gearpmaš,гуй
1250,Schlange[Tier]::N,kyev'đi,гуй
1251,Schlange[Tier]::N,ku´vdd,гуй
1252,Schlange[Tier]::N,кӯввьт,гуй
1253,Wurm::N,mietie,сукс
1254,Wurm::N,maarhke,сукс
1255,Wurm::N,mádo,сукс
1256,Wurm::N,máhtu,сукс
1257,Wurm::N,máátu,сукс
1258,Wurm::N,määtt,сукс
1259,Wurm::N,ма̄дт,сукс
1260,Spinne::N,hievnie,шанжав
1261,Spinne::N,hievnne,шанжав
1262,Spinne::N,heavdni,шанжав
1263,Spinne::N,evni,шанжав
1264,Spinne::N,eeunaž,шанжав
1265,Spinne::N,о̄а̄з,шанжав
1266,Ameise::N,garhke,коткудав
1267,Ameise::N,gårkkå,коткудав
1268,Ameise::N,gotka,коткудав
1269,Ameise::N,kutkâ,коткудав
1270,Ameise::N,kotkk,коткудав
1271,Ameise::N,ко̄ттк,коткудав
1272,Laus::N,dihkie,сий
1273,Laus::N,dihkke,сий
1274,Laus::N,dihkki,сий
1275,Laus::N,tikke,сий
1276,Laus::N,te´ǩǩ,сий
1277,Laus::N,тыһкь,сий
1278,Mücke::N,tjoejhke,сеське
1279,Mücke::N,tjuojkka,сеське
1280,Mücke::N,čuoika,сеське
1281,Mücke::N,čuoš'kâ,сеське
1282,Mücke::N,čuõškk,сеське
1283,Mücke::N,чӯшшк,сеське
1284,Fliege::N,tjoere,карво
1285,Fliege::N,boerege,карво
1286,Fliege::N,tjuruk,карво
1287,Fliege::N,čuru,карво
1288,Fliege::N,kiärpáš,карво
1289,Fliege::N,čuâr,карво
1290,Fliege::N,čuâras,карво
1291,Fliege::N,чуэраш,карво
1292,Schmetterling::N,biejjielåbloe,нимиляв
1293,Schmetterling::N,biejvvelådde,нимиляв
1294,Schmetterling::N,beaiveloddi,нимиляв
1295,Schmetterling::N,piäi'vááloddááš,нимиляв
1296,Schmetterling::N,ä´llbaž,нимиляв
1297,Schmetterling::N,pei´vvlå´dd,нимиляв
1298,Schmetterling::N,а̄лльп,нимиляв
