,Concept_ID,se,ml
1808,Kamerad::N,guojmme,കൂട്ടാളി
1809,Kamerad::N,guoibmi,കൂട്ടാളി
1810,Kamerad::N,kyei'mi,കൂട്ടാളി
1811,Kamerad::N,taaurõš,കൂട്ടാളി
1812,Kamerad::N,то̄а̄врэшш,കൂട്ടാളി
1813,Angelegenheit::N,aate,കാര്യം
1814,Angelegenheit::N,saake,കാര്യം
1815,Angelegenheit::N,ássje,കാര്യം
1816,Angelegenheit::N,ášši,കാര്യം
1817,Angelegenheit::N,äšši,കാര്യം
1818,Angelegenheit::N,ä´šš,കാര്യം
1819,Angelegenheit::N,тӯйй,കാര്യം
1820,Anzahl::N,taale,എണ്ണം
1821,Anzahl::N,låhkoe,എണ്ണം
1822,Anzahl::N,låhko,എണ്ണം
1823,Anzahl::N,mierre,എണ്ണം
1824,Anzahl::N,mearri,എണ്ണം
1825,Anzahl::N,lohkomearra,എണ്ണം
1826,Anzahl::N,meeṛi,എണ്ണം
1827,Anzahl::N,mie´rr,എണ്ണം
1828,Anzahl::N,чӣссел,എണ്ണം
1829,Art::N,aarhte,തരം
1830,Art::N,sládja,തരം
1831,Art::N,tjærdda,തരം
1832,Art::N,čearda,തരം
1833,Art::N,šlaaj̣â,തരം
1834,Art::N,nää´ll,തരം
1835,Art::N,на̄лль,തരം
1836,Stück::N,bæhta,കഷണം
1837,Stück::N,biehkie,കഷണം
1838,Stück::N,biehkke,കഷണം
1839,Stück::N,bihttá,കഷണം
1840,Stück::N,pittá,കഷണം
1841,Stück::N,káppálâh,കഷണം
1842,Stück::N,ku´sǩǩ,കഷണം
1843,Stück::N,кусськ,കഷണം
1844,Teil::N,stuhtje,ഭാഗം
1845,Teil::N,oasse,ഭാഗം
1846,Teil::N,bielle,ഭാഗം
1847,Teil::N,guovllo,ഭാഗം
1848,Teil::N,oassi,ഭാഗം
1849,Teil::N,bihttá,ഭാഗം
1850,Teil::N,uási,ഭാഗം
1851,Teil::N,vuâ´ss,ഭാഗം
1852,Teil::N,pie´ǩ'ǩ,ഭാഗം
1853,Teil::N,кусськ,ഭാഗം
1854,Hälfte::N,lehkie,പകുതി
1855,Hälfte::N,lahkke,പകുതി
1856,Hälfte::N,bealli,പകുതി
1857,Hälfte::N,peeḷi,പകുതി
1858,Hälfte::N,lâ´ǩǩ,പകുതി
1859,Hälfte::N,pie´ll,പകുതി
1860,Hälfte::N,пе̄лль,പകുതി
1861,Kreis::N,rïngke,വൃത്തം
1862,Kreis::N,gievlle,വൃത്തം
1863,Kreis::N,gierdu,വൃത്തം
1864,Kreis::N,riggee,വൃത്തം
1865,Kreis::N,kruugg,വൃത്തം
1866,Kreis::N,круг,വൃത്തം
1867,Kreuz::N,kroesse,കുരിശടയാളം
1868,Kreuz::N,ruossa,കുരിശടയാളം
1869,Kreuz::N,rista,കുരിശടയാളം
1870,Kreuz::N,ristâ,കുരിശടയാളം
1871,Kreuz::N,ristt,കുരിശടയാളം
1872,Kreuz::N,рысст,കുരിശടയാളം
1873,Linie::N,sïeve,വര
1874,Linie::N,sïeve,രേഖ
1875,Linie::N,linnja,വര
1876,Linie::N,linnja,രേഖ
1877,Linie::N,linjá,വര
1878,Linie::N,linjá,രേഖ
1879,Linie::N,linnjá,വര
1880,Linie::N,linnjá,രേഖ
1881,Linie::N,njuálgus,വര
1882,Linie::N,njuálgus,രേഖ
1883,Linie::N,certldõk,വര
1884,Linie::N,certldõk,രേഖ
1885,Linie::N,це̄кесь,വര
1886,Linie::N,це̄кесь,രേഖ
1887,Strich::N,sïeve,പക്ഷാഘാതം
1888,Strich::N,sáhtso,പക്ഷാഘാതം
1889,Strich::N,sárggis,പക്ഷാഘാതം
1890,Strich::N,čálástâh,പക്ഷാഘാതം
1891,Strich::N,certldõk,പക്ഷാഘാതം
1892,Strich::N,ця̄кас,പക്ഷാഘാതം
1893,Strich::N,це̄кесь,പക്ഷാഘാതം
1894,Abstand::N,gåhkoe,വിടവ്
1895,Abstand::N,gåhkaldahke,വിടവ്
1896,Abstand::N,lahka,വിടവ്
1897,Abstand::N,gasska,വിടവ്
1898,Abstand::N,gaska,വിടവ്
1899,Abstand::N,koskâ,വിടവ്
1900,Abstand::N,kõskk,വിടവ്
1901,Abstand::N,кэ̄сск,വിടവ്
1902,Entfernung::N,gåhkoe,അകലം
1903,Entfernung::N,gåhkaldahke,അകലം
1904,Entfernung::N,gasska,അകലം
1905,Entfernung::N,mælggat,അകലം
1906,Entfernung::N,gaska,അകലം
1907,Entfernung::N,mátkegaska,അകലം
1908,Entfernung::N,koskâ,അകലം
1909,Entfernung::N,kõskk,അകലം
1910,Entfernung::N,jäämkõskk,അകലം
1911,Entfernung::N,кэ̄сск,അകലം
1912,Gegend::N,haerie,പ്രദേശം
1913,Gegend::N,guovvlo,പ്രദേശം
1914,Gegend::N,bájkke,പ്രദേശം
1915,Gegend::N,guovlu,പ്രദേശം
1916,Gegend::N,duovdda,പ്രദേശം
1917,Gegend::N,kuáv'lu,പ്രദേശം
1918,Gegend::N,vu´vdd,പ്രദേശം
1919,Gegend::N,па̄йхьк,പ്രദേശം
1920,Platz::N,sijjie,ഇടം
1921,Platz::N,sadje,ഇടം
1922,Platz::N,sadji,ഇടം
1923,Platz::N,tááḷu,ഇടം
1924,Platz::N,tääll,ഇടം
1925,Platz::N,сайй,ഇടം
1926,Ort::N,sijjie,സ്ഥലം
1927,Ort::N,bájkke,സ്ഥലം
1928,Ort::N,sadje,സ്ഥലം
1929,Ort::N,báiki,സ്ഥലം
1930,Ort::N,päikki,സ്ഥലം
1931,Ort::N,pâi´ǩǩ,സ്ഥലം
1932,Ort::N,сайй,സ്ഥലം
1933,Ort::N,па̄йхьк,സ്ഥലം
1934,Seite::N,bielie,വശം
1935,Seite::N,sijddo,വശം
1936,Seite::N,bealli,വശം
1937,Seite::N,ertti,വശം
1938,Seite::N,jeä´rtt,വശം
1939,Seite::N,пе̄лль,വശം
1940,Seite::N,е̄ммьне,വശം
1941,Mitte::N,gaske,മധ്യസ്ഥാനം
1942,Mitte::N,jarnge,മധ്യസ്ഥാനം
1943,Mitte::N,gasska,മധ്യസ്ഥാനം
1944,Mitte::N,guovddaš,മധ്യസ്ഥാനം
1945,Mitte::N,gaskamuddu,മധ്യസ്ഥാനം
1946,Mitte::N,koskâ,മധ്യസ്ഥാനം
1947,Mitte::N,kõskk,മധ്യസ്ഥാനം
1948,Mitte::N,кэ̄сск,മധ്യസ്ഥാനം
1949,Gegenstand::N,daevere,സാധനം
1950,Gegenstand::N,oabme,സാധനം
1951,Gegenstand::N,gávnne,സാധനം
1952,Gegenstand::N,bierggas,സാധനം
1953,Gegenstand::N,ettâ,സാധനം
1954,Gegenstand::N,kápulâh,സാധനം
1955,Gegenstand::N,käu´nn,സാധനം
1956,Gegenstand::N,ка̄ввьн,സാധനം
1957,Sache::N,aate,വസ്തു
1958,Sache::N,saake,വസ്തു
1959,Sache::N,ássje,വസ്തു
1960,Sache::N,ášši,വസ്തു
1961,Sache::N,äšši,വസ്തു
1962,Sache::N,ä´šš,വസ്തു
1963,Sache::N,ве̄шш,വസ്തു
1964,Rand::N,raedtie,തൊങ്ങൽ
1965,Rand::N,rabdda,തൊങ്ങൽ
1966,Rand::N,ravda,തൊങ്ങൽ
1967,Rand::N,robdâ,തൊങ്ങൽ
1968,Rand::N,čårr,തൊങ്ങൽ
1969,Rand::N,ruõbdd,തൊങ്ങൽ
1970,Rand::N,рӯммт,തൊങ്ങൽ
1971,Rand::N,ре̄ввьн,തൊങ്ങൽ
1972,Kante::N,raedtie,അറ്റം
1973,Kante::N,rabdda,അറ്റം
1974,Kante::N,ravda,അറ്റം
1975,Kante::N,robdâ,അറ്റം
1976,Kante::N,å´rdd,അറ്റം
1977,Kante::N,ruõbdd,അറ്റം
1978,Kante::N,рӯммт,അറ്റം
1979,Kante::N,ре̄ввьн,അറ്റം
1980,Ecke::N,roene,മൂല
1981,Ecke::N,kråane,മൂല
1982,Ecke::N,náhpo,മൂല
1983,Ecke::N,nusske,മൂല
1984,Ecke::N,nurki,മൂല
1985,Ecke::N,čiehka,മൂല
1986,Ecke::N,čiehâ,മൂല
1987,Ecke::N,čiõkk,മൂല
1988,Ecke::N,suåp'p,മൂല
1989,Ecke::N,уггл,മൂല
1990,Spitze::N,gietjie,അഗ്രം
1991,Spitze::N,snjuhtje,അഗ്രം
1992,Spitze::N,gihttje,അഗ്രം
1993,Spitze::N,geahči,അഗ്രം
1994,Spitze::N,picci,അഗ്രം
1995,Spitze::N,keeči,അഗ്രം
1996,Spitze::N,ǩie´čč,അഗ്രം
1997,Spitze::N,кя̄женч,അഗ്രം
1998,Ende::N,gietjie,അവസാനം
1999,Ende::N,giehtje,അവസാനം
2000,Ende::N,geahči,അവസാനം
2001,Ende::N,keeči,അവസാനം
2002,Ende::N,puäš'š,അവസാനം
2003,Ende::N,ке̄джь,അവസാനം
2004,Loch::N,raejkie,ദ്വാരം
2005,Loch::N,rájgge,ദ്വാരം
2006,Loch::N,ráigi,ദ്വാരം
2007,Loch::N,räigi,ദ്വാരം
2008,Loch::N,loikk,ദ്വാരം
2009,Loch::N,râi´ǧǧ,ദ്വാരം
2010,Loch::N,ра̄ййк,ദ്വാരം
2011,Winkel::N,skaavhte,കോൺ
2012,Winkel::N,tjiehka,കോൺ
2013,Winkel::N,soahppa,കോൺ
2014,Winkel::N,čiehka,കോൺ
2015,Winkel::N,sogge,കോൺ
2016,Winkel::N,suåp'p,കോൺ
2017,Winkel::N,уггл,കോൺ
2018,Muster::N,goere,ക്രമം
2019,Muster::N,girjja,ക്രമം
2020,Muster::N,girjjit,ക്രമം
2021,Muster::N,kovos,ക്രമം
2022,Muster::N,кыррьй,ക്രമം
2023,Muster::N,кырьйнесс,ക്രമം
2024,Größe::N,ståaroe,വലുപ്പം
2025,Größe::N,stuorrudahka,വലുപ്പം
2026,Größe::N,stūrrodat,വലുപ്പം
2027,Größe::N,mahtodat,വലുപ്പം
2028,Größe::N,allodat,വലുപ്പം
2029,Größe::N,stuá'ṛudâh,വലുപ്പം
2030,Größe::N,роаӈӈьк,വലുപ്പം
2031,Länge::N,gåhkoe,നീളം
2032,Länge::N,guhkkudahka,നീളം
2033,Länge::N,guhkkodat,നീളം
2034,Länge::N,kukkodâh,നീളം
2035,Länge::N,õllâdvuõtt,നീളം
2036,Länge::N,куххьквӯдт,നീളം
2037,Höhe::N,jalloe,ഉയരം
2038,Höhe::N,jalladahke,ഉയരം
2039,Höhe::N,alludahka,ഉയരം
2040,Höhe::N,allatvuohta,ഉയരം
2041,Höhe::N,allodat,ഉയരം
2042,Höhe::N,aḷodâh,ഉയരം
2043,Höhe::N,âlladvuõtt,ഉയരം
2044,Höhe::N,э̄ллвӯдт,ഉയരം
2045,Gewicht::N,leavloe,കട്ടി
2046,Gewicht::N,dædda,കട്ടി
2047,Gewicht::N,låssudahka,കട്ടി
2048,Gewicht::N,deaddu,കട്ടി
2049,Gewicht::N,tiäd'du,കട്ടി
2050,Gewicht::N,teäd'd,കട്ടി
2051,Gewicht::N,тя̄ннт,കട്ടി
2052,Gewicht::N,вӣссь,കട്ടി
2053,Menge::N,mierie,അളവ്
2054,Menge::N,ållo,അളവ്
2055,Menge::N,mearri,അളവ്
2056,Menge::N,doahkki,അളവ്
2057,Menge::N,meeṛi,അളവ്
2058,Menge::N,tukk,അളവ്
2059,Menge::N,mie´rr,അളവ്
2060,Menge::N,туххк,അളവ്
2061,Menge::N,ла̄ннҍт,അളവ്
2062,Haufen::N,deava,കൂമ്പാരം
2063,Haufen::N,håevkie,കൂമ്പാരം
2064,Haufen::N,hårre,കൂമ്പാരം
2065,Haufen::N,látna,കൂമ്പാരം
2066,Haufen::N,laaṇâ,കൂമ്പാരം
2067,Haufen::N,laađđ,കൂമ്പാരം
2068,Haufen::N,поанн,കൂമ്പാരം
2069,Reihe::N,raajroe,വരി
2070,Reihe::N,rájddo,വരി
2071,Reihe::N,gurgadas,വരി
2072,Reihe::N,kuáḷus,വരി
2073,Reihe::N,riâd'd,വരി
2074,Reihe::N,по̄ллт,വരി
2075,Boot::N,vïnhtse,ബോട്ട്
2076,Boot::N,vanás,ബോട്ട്
2077,Boot::N,vanntsa,ബോട്ട്
2078,Boot::N,fanas,ബോട്ട്
2079,Boot::N,voonâs,ബോട്ട്
2080,Boot::N,käärbis,ബോട്ട്
2081,Boot::N,võõnâs,ബോട്ട്
2082,Boot::N,вэнс,ബോട്ട്
2083,Ruder::N,aajroe,പങ്കായം
2084,Ruder::N,ájrro,പങ്കായം
2085,Ruder::N,áiru,പങ്കായം
2086,Ruder::N,áiru,പങ്കായം
2087,Ruder::N,äirr,പങ്കായം
2088,Ruder::N,а̄ррьй,പങ്കായം
2089,Schlitten::N,slærra,ഉരുളില്ലാവണ്ടി
2090,Schlitten::N,tjïelhke,ഉരുളില്ലാവണ്ടി
2091,Schlitten::N,gieris,ഉരുളില്ലാവണ്ടി
2092,Schlitten::N,tjielkká,ഉരുളില്ലാവണ്ടി
2093,Schlitten::N,gielká,ഉരുളില്ലാവണ്ടി
2094,Schlitten::N,kiäl'kká,ഉരുളില്ലാവണ്ടി
2095,Schlitten::N,saan,ഉരുളില്ലാവണ്ടി
2096,Schlitten::N,ǩeâlkk,ഉരുളില്ലാവണ്ടി
2097,Schlitten::N,со̄а̄н,ഉരുളില്ലാവണ്ടി
2098,Ski::N,treavka,ഹിമപാദുകം
2099,Ski::N,sabek,ഹിമപാദുകം
2100,Ski::N,sabet,ഹിമപാദുകം
2101,Ski::N,saaveeh,ഹിമപാദുകം
2102,Ski::N,koolâs,ഹിമപാദുകം
2103,Ski::N,коаллас,ഹിമപാദുകം
2104,Ski::N,са̄вехь,ഹിമപാദുകം
2105,Lagerfeuer::N,dålle,തീ
2106,Lagerfeuer::N,sajijdållå,തീ
2107,Lagerfeuer::N,dolla,തീ
2108,Lagerfeuer::N,tullâ,തീ
2109,Lagerfeuer::N,toll,തീ
2110,Lagerfeuer::N,то̄лл,തീ
2111,Last::N,maajsoe,ഭാരം
2112,Last::N,noade,ഭാരം
2113,Last::N,guorbmi,ഭാരം
2114,Last::N,kye'rmi,ഭാരം
2115,Last::N,nue´đđ,ഭാരം
2116,Last::N,kue´rmm,ഭാരം
2117,Last::N,нуэдът,ഭാരം
2118,Gang::N,vaedtseme,നടത്തം
2119,Gang::N,mannulahka,നടത്തം
2120,Gang::N,johtu,നടത്തം
2121,Gang::N,jotteem,നടത്തം
2122,Gang::N,joto,നടത്തം
2123,Gang::N,jäl'lmõš,നടത്തം
2124,Gang::N,ёадтмушш,നടത്തം
2125,Gang::N,ёадтҌмушш,നടത്തം
2126,Schritt::N,sïlle,ചുവട്
2127,Schritt::N,lávkke,ചുവട്
2128,Schritt::N,lávki,ചുവട്
2129,Schritt::N,lävkki,ചുവട്
2130,Schritt::N,läu´ǩǩ,ചുവട്
2131,Schritt::N,ла̄ффьк,ചുവട്
2132,Norden::N,noerhte,വടക്ക്
2133,Norden::N,nuortta,വടക്ക്
2134,Norden::N,davvi,വടക്ക്
2135,Norden::N,taṿe,വടക്ക്
2136,Norden::N,tâ´vv,വടക്ക്
2137,Norden::N,таввял,വടക്ക്
2138,Süden::N,åarjel,തെക്ക്
2139,Süden::N,oarjje,തെക്ക്
2140,Süden::N,lulli,തെക്ക്
2141,Süden::N,mäddi,തെക്ക്
2142,Süden::N,kesipieg'gâ,തെക്ക്
2143,Süden::N,saujj,തെക്ക്
2144,Süden::N,со̄а̄ййв,തെക്ക്
2145,Westen::N,jillie,പടിഞ്ഞാറ്
2146,Westen::N,alle,പടിഞ്ഞാറ്
2147,Westen::N,oarji,പടിഞ്ഞാറ്
2148,Westen::N,uár'ji,പടിഞ്ഞാറ്
2149,Westen::N,viõstâr,പടിഞ്ഞാറ്
2150,Westen::N,вуэрьял,പടിഞ്ഞാറ്
2151,Osten::N,luvlie,കിഴക്ക്
2152,Osten::N,lulle,കിഴക്ക്
2153,Osten::N,nuorta,കിഴക്ക്
2154,Osten::N,nuor'ttâ,കിഴക്ക്
2155,Osten::N,nuõrti,കിഴക്ക്
2156,Osten::N,нуҏҏьт,കിഴക്ക്
2157,Holz::N,moere,തടി
2158,Holz::N,muorra,തടി
2159,Holz::N,muorra,തടി
2160,Holz::N,muoṛâ,തടി
2161,Holz::N,muõrr,തടി
2162,Holz::N,мӯрр,തടി
2163,Brett::N,fealloe,ബോർഡ്
2164,Brett::N,fiello,ബോർഡ്
2165,Brett::N,lávdi,ബോർഡ്
2166,Brett::N,lyev'di,ബോർഡ്
2167,Brett::N,lu´vdd,ബോർഡ്
2168,Brett::N,лаййт,ബോർഡ്
2169,Platte::N,spaagkoe,തകിട്
2170,Platte::N,skierro,തകിട്
2171,Platte::N,skearru,തകിട്
2172,Platte::N,ráptu,തകിട്
2173,Platte::N,ка̄ррьт,തകിട്
2174,Stütze::N,dovtege,താങ്ങ്
2175,Stütze::N,dåarjege,താങ്ങ്
2176,Stütze::N,tsagge,താങ്ങ്
2177,Stütze::N,nihta,താങ്ങ്
2178,Stütze::N,duvdda,താങ്ങ്
2179,Stütze::N,caggi,താങ്ങ്
2180,Stütze::N,cagge,താങ്ങ്
2181,Stütze::N,cõgldõk,താങ്ങ്
2182,Stütze::N,стуэлльп,താങ്ങ്
2183,Stange::N,staavra,കമ്പ്
2184,Stange::N,stággo,കമ്പ്
2185,Stange::N,hålggå,കമ്പ്
2186,Stange::N,stávrá,കമ്പ്
2187,Stange::N,stággu,കമ്പ്
2188,Stange::N,čuálgui,കമ്പ്
2189,Stange::N,kaŋgg,കമ്പ്
2190,Stange::N,кэ̄ллт,കമ്പ്
2191,Stange::N,пе̄лльк,കമ്പ്
2192,Stock::N,galte,വടി
2193,Stock::N,klåbpoe,വടി
2194,Stock::N,soabbe,വടി
2195,Stock::N,soabbi,വടി
2196,Stock::N,suáb'bi,വടി
2197,Stock::N,suä´b'b,വടി
2198,Stock::N,суэммьп,വടി
2199,Stab::N,klaahka,കുറുവടി
2200,Stab::N,soabbe,കുറുവടി
2201,Stab::N,soabbi,കുറുവടി
2202,Stab::N,suáb'bi,കുറുവടി
2203,Stab::N,suä´b'b,കുറുവടി
2204,Stab::N,суэммьп,കുറുവടി
2205,Rohr::N,gïrse,കുഴൽ
2206,Rohr::N,båhttså,കുഴൽ
2207,Rohr::N,bohcci,കുഴൽ
2208,Rohr::N,poccee,കുഴൽ
2209,Rohr::N,puu´lčiǩ,കുഴൽ
2210,Rohr::N,туррьп,കുഴൽ
2211,Haus::N,ståapoe,വീട്
2212,Haus::N,goahte,വീട്
2213,Haus::N,stohpu,വീട്
2214,Haus::N,tááḷu,വീട്
2215,Haus::N,tääll,വീട്
2216,Haus::N,пэ̄ҏҏт,വീട്
2217,Heim::N,hïejme,വീട്
2218,Heim::N,viesso,വീട്
2219,Heim::N,ruoktu,വീട്
2220,Heim::N,päikki,വീട്
2221,Heim::N,päi´ǩǩ,വീട്
2222,Heim::N,пэ̄ҏҏт,വീട്
2223,Ofen::N,vuebnie,സ്റ്റൌ
2224,Ofen::N,vuodná,സ്റ്റൌ
2225,Ofen::N,vuobnne,സ്റ്റൌ
2226,Ofen::N,uvdna,സ്റ്റൌ
2227,Ofen::N,uvnâ,സ്റ്റൌ
2228,Ofen::N,ǩiiuǥân,സ്റ്റൌ
2229,Ofen::N,пе̄ххц,സ്റ്റൌ
2230,Ofen::N,кыввкан,സ്റ്റൌ
2231,Fußboden::N,guelpie,തറ
2232,Fußboden::N,guolbbe,തറ
2233,Fußboden::N,láhtti,തറ
2234,Fußboden::N,šalde,തറ
2235,Fußboden::N,šâ´ldd,തറ
2236,Fußboden::N,шалльт,തറ
2237,Tisch::N,buertie,മേശ
2238,Tisch::N,bievdde,മേശ
2239,Tisch::N,beavdi,മേശ
2240,Tisch::N,pevdi,മേശ
2241,Tisch::N,på´rdd,മേശ
2242,Tisch::N,stue´ll,മേശ
2243,Tisch::N,туэлль,മേശ
2244,Stuhl::N,stovle,കസേര
2245,Stuhl::N,ståvllå,കസേര
2246,Stuhl::N,stuollu,കസേര
2247,Stuhl::N,stovli,കസേര
2248,Stuhl::N,stuu´l,കസേര
2249,Stuhl::N,стула,കസേര
2250,Wiege::N,gïerhkeme,തൊട്ടിൽ
2251,Wiege::N,vuoggo,തൊട്ടിൽ
2252,Wiege::N,geaŧŧu,തൊട്ടിൽ
2253,Wiege::N,geaktu,തൊട്ടിൽ
2254,Wiege::N,gietkka,തൊട്ടിൽ
2255,Wiege::N,kiäh'tu,തൊട്ടിൽ
2256,Wiege::N,vogga,തൊട്ടിൽ
2257,Wiege::N,кӣткэм,തൊട്ടിൽ
2258,Bett::N,seangkoe,കിടക്ക
2259,Bett::N,sæŋŋga,കിടക്ക
2260,Bett::N,seaŋga,കിടക്ക
2261,Bett::N,seŋgâ,കിടക്ക
2262,Bett::N,sââ´jj,കിടക്ക
2263,Bett::N,вуэдтӭмсайй,കിടക്ക
2264,Regal::N,hælla,ഷെൽഫ്
2265,Regal::N,hilldo,ഷെൽഫ്
2266,Regal::N,hildu,ഷെൽഫ്
2267,Regal::N,ildee,ഷെൽഫ്
2268,Regal::N,i´lddi,ഷെൽഫ്
2269,Regal::N,ылльтэ,ഷെൽഫ്
2270,Kiste::N,aeskie,പെട്ടി
2271,Kiste::N,kássa,പെട്ടി
2272,Kiste::N,kássa,പെട്ടി
2273,Kiste::N,árkku,പെട്ടി
2274,Kiste::N,ču´ǩǩ,പെട്ടി
2275,Kiste::N,чуххьк,പെട്ടി
2276,Fenster::N,klaase,ജനൽ
2277,Fenster::N,vinndek,ജനൽ
2278,Fenster::N,láse,ജനൽ
2279,Fenster::N,laasâ,ജനൽ
2280,Fenster::N,ikkân,ജനൽ
2281,Fenster::N,эххкан,ജനൽ
2282,Tür::N,okse,വാതിൽ
2283,Tür::N,uksa,വാതിൽ
2284,Tür::N,uksa,വാതിൽ
2285,Tür::N,uksâ,വാതിൽ
2286,Tür::N,uhss,വാതിൽ
2287,Tür::N,уккс,വാതിൽ
2288,Tor::N,okse,കവാടം
2289,Tor::N,pårttå,കവാടം
2290,Tor::N,uksa,കവാടം
2291,Tor::N,poarta,കവാടം
2292,Tor::N,porttâ,കവാടം
2293,Tor::N,uustõk,കവാടം
2294,Tor::N,čuâlluhss,കവാടം
2295,Tor::N,уккс,കവാടം
2296,Zaun::N,haakene,വേലി
2297,Zaun::N,jerra,വേലി
2298,Zaun::N,gárdde,വേലി
2299,Zaun::N,áidi,വേലി
2300,Zaun::N,äiđi,വേലി
2301,Zaun::N,äidd,വേലി
2302,Zaun::N,čuâll,വേലി
2303,Zaun::N,а̄ййт,വേലി
2304,Dach::N,rehpie,മേൽക്കുര
2305,Dach::N,dæhkko,മേൽക്കുര
2306,Dach::N,gáhttu,മേൽക്കുര
2307,Dach::N,káttu,മേൽക്കുര
2308,Dach::N,laakk,മേൽക്കുര
2309,Dach::N,пэ̄ҏҏтэ̄ля,മേൽക്കുര
2310,Dach::N,кры̄ша,മേൽക്കുര
2311,Leiter::N,raajtere,ഏണി
2312,Leiter::N,tjajmos,ഏണി
2313,Leiter::N,boagos,ഏണി
2314,Leiter::N,ráidalas,ഏണി
2315,Leiter::N,raidlâs,ഏണി
2316,Leiter::N,лествец,ഏണി
