,Concept_ID,se,la
3000,Wunde::N,hávve,vulnus
3001,Wunde::N,hávvi,vulnus
3002,Wunde::N,hävvi,vulnus
3003,Wunde::N,hää´vv,vulnus
3004,Wunde::N,ра̄ӊӊҍ,vulnus
3005,Fieber::N,vaejlie,febris
3006,Fieber::N,fiebar,febris
3007,Fieber::N,báhkkadávda,febris
3008,Fieber::N,žaar,febris
3009,Fieber::N,жоарр,febris
3010,Arznei::N,daalhkesh,remedium
3011,Arznei::N,dálkas,remedium
3012,Arznei::N,dálkkas,remedium
3013,Arznei::N,taalhâs,remedium
3014,Arznei::N,lekittâs,remedium
3015,Arznei::N,taalkâs,remedium
3016,Arznei::N,лоаддв,remedium
3017,Brücke::N,pruvvie,pons
3018,Brücke::N,råvve,pons
3019,Brücke::N,šaldi,pons
3020,Brücke::N,šalde,pons
3021,Brücke::N,mostt,pons
3022,Brücke::N,мо̄сст,pons
3023,Brunnen::N,prutnie,puteus
3024,Brunnen::N,ruddne,puteus
3025,Brunnen::N,gáivo,puteus
3026,Brunnen::N,káivu,puteus
3027,Brunnen::N,käivv,puteus
3028,Brunnen::N,ка̄ййв,puteus
3029,Weide::N,gåatome,pascua
3030,Weide::N,guohtom,pascua
3031,Weide::N,guohtun,pascua
3032,Weide::N,kuátu,pascua
3033,Weide::N,luátu,pascua
3034,Weide::N,та̄нтар,pascua
3035,Pfad::N,baalka,semita
3036,Pfad::N,bálges,semita
3037,Pfad::N,bálggis,semita
3038,Pfad::N,päälgis,semita
3039,Pfad::N,pää´ljes,semita
3040,Pfad::N,поалкас,semita
3041,Weg::N,geajnoe,iter
3042,Weg::N,gæjnno,iter
3043,Weg::N,væddja,iter
3044,Weg::N,geaidnu,iter
3045,Weg::N,luod'dâ,iter
3046,Weg::N,čuâǥǥas,iter
3047,Weg::N,чуэкас,iter
3048,Straße::N,geajnoe,via
3049,Straße::N,joene,via
3050,Straße::N,gahttun,via
3051,Straße::N,geaidnu,via
3052,Straße::N,maađij,via
3053,Straße::N,uu´lec,via
3054,Straße::N,чуэкас,via
3055,Dorf::N,sïjte,vicus
3056,Dorf::N,bájkke,vicus
3057,Dorf::N,gilli,vicus
3058,Dorf::N,sijdâ,vicus
3059,Dorf::N,sijdd,vicus
3060,Dorf::N,сыййт,vicus
3061,Stadt::N,staare,urbs
3062,Stadt::N,staare,oppidum
3063,Stadt::N,sjeltie,urbs
3064,Stadt::N,sjeltie,oppidum
3065,Stadt::N,stáda,urbs
3066,Stadt::N,stáda,oppidum
3067,Stadt::N,gávpot,urbs
3068,Stadt::N,gávpot,oppidum
3069,Stadt::N,kaavpug,urbs
3070,Stadt::N,kaavpug,oppidum
3071,Stadt::N,lâ´nn,urbs
3072,Stadt::N,lâ´nn,oppidum
3073,Stadt::N,gåårad,urbs
3074,Stadt::N,gåårad,oppidum
3075,Stadt::N,ланнҍ,urbs
3076,Stadt::N,ланнҍ,oppidum
3077,Brief::N,prievie,epistula
3078,Brief::N,girjje,epistula
3079,Brief::N,reive,epistula
3080,Brief::N,kirje,epistula
3081,Brief::N,ǩe´rjj,epistula
3082,Brief::N,кыррьй,epistula
3083,Buch::N,gærja,liber
3084,Buch::N,girjje,liber
3085,Buch::N,girji,liber
3086,Buch::N,kirje,liber
3087,Buch::N,ǩe´rjj,liber
3088,Buch::N,кыррьй,liber
3089,Buchstabe::N,baakoe,littera
3090,Buchstabe::N,bokstávva,littera
3091,Buchstabe::N,bustávva,littera
3092,Buchstabe::N,puustav,littera
3093,Buchstabe::N,bukva,littera
3094,Buchstabe::N,буква,littera
3095,Zeitung::N,plaerie,diurnum
3096,Zeitung::N,avijssa,diurnum
3097,Zeitung::N,bláđđi,diurnum
3098,Zeitung::N,aavis,diurnum
3099,Zeitung::N,listt,diurnum
3100,Zeitung::N,ga´zaat,diurnum
3101,Zeitung::N,газет,diurnum
3102,Leben::N,hïegke,vita
3103,Leben::N,hægga,vita
3104,Leben::N,iellem,vita
3105,Leben::N,viessom,vita
3106,Leben::N,eallin,vita
3107,Leben::N,eellim,vita
3108,Leben::N,jie´llem,vita
3109,Leben::N,я̄лл,vita
3110,Tod::N,jaame,mors
3111,Tod::N,jábmem,mors
3112,Tod::N,jápmin,mors
3113,Tod::N,jäämmim,mors
3114,Tod::N,så´rmm,mors
3115,Tod::N,jää´mmem,mors
3116,Tod::N,соаррьм,mors
3117,Grab::N,gaelmie,sepulcrum
3118,Grab::N,ráhpo,sepulcrum
3119,Grab::N,hávdde,sepulcrum
3120,Grab::N,hávdi,sepulcrum
3121,Grab::N,hävdi,sepulcrum
3122,Grab::N,äu´dd,sepulcrum
3123,Grab::N,ка̄лльм,sepulcrum
3124,Kirche::N,gærhkoe,ecclesia
3125,Kirche::N,girkko,ecclesia
3126,Kirche::N,girku,ecclesia
3127,Kirche::N,kirkko,ecclesia
3128,Kirche::N,ceerkav,ecclesia
3129,Kirche::N,цэ̄ркав,ecclesia
3130,Sünde::N,sådtoe,peccatum
3131,Sünde::N,suddo,peccatum
3132,Sünde::N,suddu,peccatum
3133,Sünde::N,suddo,peccatum
3134,Sünde::N,reä´ǩ'ǩ,peccatum
3135,Gott::N,jupmele,deus
3136,Gott::N,jubmel,deus
3137,Gott::N,ipmil,deus
3138,Gott::N,immeel,deus
3139,Gott::N,e´mmel,deus
3140,Gott::N,иммель,deus
3141,Arbeiter::N,barkije,operarius
3142,Arbeiter::N,barggoulmusj,operarius
3143,Arbeiter::N,bargi,operarius
3144,Arbeiter::N,pargee,operarius
3145,Arbeiter::N,reâugglaž,operarius
3146,Arbeiter::N,лыххкэй,operarius
3147,Chef::N,åvtehke,praefectus
3148,Chef::N,oajvve,praefectus
3149,Chef::N,hoavda,praefectus
3150,Chef::N,hovdâ,praefectus
3151,Chef::N,uái'vi,praefectus
3152,Chef::N,ä´ttem,praefectus
3153,Chef::N,vuei´vvooumaž,praefectus
3154,Chef::N,выгкэй,praefectus
3155,Chef::N,вӯййкьей,praefectus
3156,Chef::N,вуэййв,praefectus
3157,Meister::N,ööhpehtæjja,magister
3158,Meister::N,åhpadiddje,magister
3159,Meister::N,čeahppi,magister
3160,Meister::N,meašttir,magister
3161,Meister::N,miäš'tár,magister
3162,Meister::N,määstär,magister
3163,Meister::N,че̄ххьп,magister
3164,Arzt::N,dåaktere,medicus
3165,Arzt::N,dåktår,medicus
3166,Arzt::N,dálkudiddje,medicus
3167,Arzt::N,doavttir,medicus
3168,Arzt::N,tuáh'tár,medicus
3169,Arzt::N,dåhttar,medicus
3170,Arzt::N,лыххцэй,medicus
3171,Lehrer::N,lohkehtæjja,magister
3172,Lehrer::N,skåvlik,magister
3173,Lehrer::N,åjpadiddje,magister
3174,Lehrer::N,oahpaheaddji,magister
3175,Lehrer::N,máttááttijjee,magister
3176,Lehrer::N,u´čtee´l,magister
3177,Lehrer::N,mätt'teei,magister
3178,Lehrer::N,уххцэй,magister
3179,Geld::N,vierhtie,aes
3180,Geld::N,vierhtie,pecunia
3181,Geld::N,ruhta,aes
3182,Geld::N,ruhta,pecunia
3183,Geld::N,biednik,aes
3184,Geld::N,biednik,pecunia
3185,Geld::N,ruhta,aes
3186,Geld::N,ruhta,pecunia
3187,Geld::N,ruttâ,aes
3188,Geld::N,ruttâ,pecunia
3189,Geld::N,teä´ǧ'ǧ,aes
3190,Geld::N,teä´ǧ'ǧ,pecunia
3191,Geld::N,те̄ӈӈьк,aes
3192,Geld::N,те̄ӈӈьк,pecunia
3193,Geschäft::N,åesie,negotium
3194,Geschäft::N,oases,negotium
3195,Geschäft::N,gávpi,negotium
3196,Geschäft::N,kävppi,negotium
3197,Geschäft::N,haandâl,negotium
3198,Geschäft::N,kaupp,negotium
3199,Geschäft::N,ро̄бэт,negotium
3200,Laden::N,bovre,taberna
3201,Laden::N,oases,taberna
3202,Laden::N,rámbuvdda,taberna
3203,Laden::N,gávpi,taberna
3204,Laden::N,puvdâ,taberna
3205,Laden::N,kävppi,taberna
3206,Laden::N,kaupp,taberna
3207,Laden::N,ла̄ффьк,taberna
3208,Preis::N,åasa,pretium
3209,Preis::N,hadde,pretium
3210,Preis::N,haddi,pretium
3211,Preis::N,hadde,pretium
3212,Preis::N,hâ´dd,pretium
3213,Preis::N,а̄ррв,pretium
3214,Ware::N,vaaroe,merx
3215,Ware::N,várro,merx
3216,Ware::N,gálvvo,merx
3217,Ware::N,gálvu,merx
3218,Ware::N,kálvu,merx
3219,Ware::N,täävvir,merx
3220,Ware::N,kälvv,merx
3221,Ware::N,tä´vver,merx
3222,Ware::N,та̄вяр,merx
3223,Nutzen::N,aevhkie,utilitas
3224,Nutzen::N,ávkke,utilitas
3225,Nutzen::N,ávki,utilitas
3226,Nutzen::N,ävkki,utilitas
3227,Nutzen::N,äu´ǩǩ,utilitas
3228,Nutzen::N,то̄ӆӆк ,utilitas
3229,Reichtum::N,ræjhkoesvoete,opes
3230,Reichtum::N,ræjhkoesvoete,divitiae
3231,Reichtum::N,boanndudahka,opes
3232,Reichtum::N,boanndudahka,divitiae
3233,Reichtum::N,rikkisvuohta,opes
3234,Reichtum::N,rikkisvuohta,divitiae
3235,Reichtum::N,riggodat,opes
3236,Reichtum::N,riggodat,divitiae
3237,Reichtum::N,riggodâh,opes
3238,Reichtum::N,riggodâh,divitiae
3239,Reichtum::N,ree´ǧǧesvuõtt,opes
3240,Reichtum::N,ree´ǧǧesvuõtt,divitiae
3241,Reichtum::N,ва̄птэквӯдт,opes
3242,Reichtum::N,ва̄птэквӯдт,divitiae
3243,Welt::N,veartene,mundus
3244,Welt::N,værált,mundus
3245,Welt::N,ilmme,mundus
3246,Welt::N,máilbmi,mundus
3247,Welt::N,maailm,mundus
3248,Welt::N,maai´lm,mundus
3249,Welt::N,jânnamkå´dd,mundus
3250,Welt::N,э̄ллманнт,mundus
3251,Land::N,laante,terra
3252,Land::N,eatneme,terra
3253,Land::N,lánnda,terra
3254,Land::N,eanan,terra
3255,Land::N,eennâm,terra
3256,Land::N,mädd,terra
3257,Land::N,jânnam,terra
3258,Land::N,ланнҍ,terra
3259,Land::N,е̄ммьне,terra
3260,Staat::N,staate,res publica
3261,Staat::N,stáhtta,res publica
3262,Staat::N,rijkka,res publica
3263,Staat::N,stáhta,res publica
3264,Staat::N,staatâ,res publica
3265,Staat::N,riikk,res publica
3266,Staat::N,ланнҍ,res publica
3267,Staat::N,государствэ,res publica
3268,König::N,gånka,rex
3269,König::N,gånågis,rex
3270,König::N,gonagas,rex
3271,König::N,kunâgâs,rex
3272,König::N,caarr,rex
3273,König::N,koonǥõs,rex
3274,König::N,цоарр,rex
3275,Macht::N,faamoe,potestas
3276,Macht::N,fábmo,potestas
3277,Macht::N,fábmogisvuohta,potestas
3278,Macht::N,fápmu,potestas
3279,Macht::N,väldi,potestas
3280,Macht::N,vä´ldd,potestas
3281,Macht::N,воаллт,potestas
3282,Grenze::N,raajoe,limes
3283,Grenze::N,rádjá,limes
3284,Grenze::N,mierre,limes
3285,Grenze::N,rádji,limes
3286,Grenze::N,rääji,limes
3287,Grenze::N,raajj,limes
3288,Grenze::N,ре̄ввьн,limes
3289,Krieg::N,dåara,bellum
3290,Krieg::N,soahte,bellum
3291,Krieg::N,soahti,bellum
3292,Krieg::N,suáti,bellum
3293,Krieg::N,väi´nn,bellum
3294,Krieg::N,туарр,bellum
3295,Feind::N,gertele,inimicus
3296,Feind::N,vasjulasj,inimicus
3297,Feind::N,vašálaš,inimicus
3298,Feind::N,vajalâš,inimicus
3299,Feind::N,vâjjeeja,inimicus
3300,Feind::N,вэресь,inimicus
3301,Kampf::N,gæmhpome,pugna
3302,Kampf::N,doarro,pugna
3303,Kampf::N,oajbbom,pugna
3304,Kampf::N,rahtjamus,pugna
3305,Kampf::N,doarru,pugna
3306,Kampf::N,vuostelasvuohta,pugna
3307,Kampf::N,tuáṛi,pugna
3308,Kampf::N,tuärrmõš,pugna
3309,Kampf::N,вуаййпмушш,pugna
3310,Bogen[Waffe]::N,joeksi,arcus
3311,Bogen[Waffe]::N,juoksa,arcus
3312,Bogen[Waffe]::N,dávgi,arcus
3313,Bogen[Waffe]::N,tävgi,arcus
3314,Bogen[Waffe]::N,johss,arcus
3315,Bogen[Waffe]::N,ю̄ккс,arcus
3316,Pfeil::N,njoele,sagitta
3317,Pfeil::N,sådde,sagitta
3318,Pfeil::N,njuolla,sagitta
3319,Pfeil::N,njuolla,sagitta
3320,Pfeil::N,njuoḷâ,sagitta
3321,Pfeil::N,njuõll,sagitta
3322,Pfeil::N,ню̄лл,sagitta
3323,Gewehr::N,röövre,sclopetum
3324,Gewehr::N,birsso,sclopetum
3325,Gewehr::N,bissu,sclopetum
3326,Gewehr::N,pisso,sclopetum
3327,Gewehr::N,pess,sclopetum
3328,Gewehr::N,пысс,sclopetum
3329,Fehler::N,fiejlie,error
3330,Fehler::N,vihke,error
3331,Fehler::N,boastovuohta,error
3332,Fehler::N,vihki,error
3333,Fehler::N,vearri,error
3334,Fehler::N,vahe,error
3335,Fehler::N,feilâ,error
3336,Fehler::N,vie´rr,error
3337,Fehler::N,се̄гкь,error
3338,Fehler::N,ся̄гкнэхк,error
3339,Lüge::N,slogne,mendacium
3340,Lüge::N,slaarve,mendacium
3341,Lüge::N,gieles,mendacium
3342,Lüge::N,gielis,mendacium
3343,Lüge::N,kie'les,mendacium
3344,Lüge::N,ǩee´lesvuõtt,mendacium
3345,Lüge::N,ке̄лсэллмушш,mendacium
3346,Schaden::N,skaara,damnum
3347,Schaden::N,skaara,detrimentum
3348,Schaden::N,vahák,damnum
3349,Schaden::N,vahák,detrimentum
3350,Schaden::N,skádá,damnum
3351,Schaden::N,skádá,detrimentum
3352,Schaden::N,vahát,damnum
3353,Schaden::N,vahát,detrimentum
3354,Schaden::N,vaahâg,damnum
3355,Schaden::N,vaahâg,detrimentum
3356,Schaden::N,påå´mh,damnum
3357,Schaden::N,påå´mh,detrimentum
3358,Schaden::N,ря̄хкхэмушш,damnum
3359,Schaden::N,ря̄хкхэмушш,detrimentum
3360,Unglück::N,goerpe,miseria
3361,Unglück::N,goerpe,calamitas
3362,Unglück::N,vuorbedisvuohta,miseria
3363,Unglück::N,vuorbedisvuohta,calamitas
3364,Unglück::N,sårmme,miseria
3365,Unglück::N,sårmme,calamitas
3366,Unglück::N,lihkohisvuohta,miseria
3367,Unglück::N,lihkohisvuohta,calamitas
3368,Unglück::N,uá'sittemesvuotâ,miseria
3369,Unglück::N,uá'sittemesvuotâ,calamitas
3370,Unglück::N,pärtti,miseria
3371,Unglück::N,pärtti,calamitas
3372,Unglück::N,påå´mh,miseria
3373,Unglück::N,påå´mh,calamitas
3374,Unglück::N,пӣдтҍ,miseria
3375,Unglück::N,пӣдтҍ,calamitas
3376,Schuld::N,skåltoe,culpa
3377,Schuld::N,suddo,culpa
3378,Schuld::N,áššálašvuohta,culpa
3379,Schuld::N,sivalašvuohta,culpa
3380,Schuld::N,váddu,culpa
3381,Schuld::N,vie´rr,culpa
3382,Schuld::N,ве̄ррь,culpa
3383,Alter::N,aaltere,aetas
3384,Alter::N,áldar,aetas
3385,Alter::N,ahki,aetas
3386,Alter::N,ahe,aetas
3387,Alter::N,ââ´ǩǩ,aetas
3388,Alter::N,ыгь,aetas
3389,Schluss::N,nåhkeme,finis
3390,Schluss::N,giehtje,finis
3391,Schluss::N,loahppa,finis
3392,Schluss::N,loppâ,finis
3393,Schluss::N,lopp,finis
3394,Schluss::N,ке̄джь,finis
3395,Zeit::N,aejkie,tempus
3396,Zeit::N,baaletje,tempus
3397,Zeit::N,ájgge,tempus
3398,Zeit::N,áigi,tempus
3399,Zeit::N,äigi,tempus
3400,Zeit::N,âi´ǧǧ,tempus
3401,Zeit::N,а̄ййк,tempus
3402,Zeit::N,па̄лль,tempus
3403,Tag::N,biejjie,dies
3404,Tag::N,biejvve,dies
3405,Tag::N,beaivi,dies
3406,Tag::N,peivi,dies
3407,Tag::N,pei´vv,dies
3408,Tag::N,пе̄ййв,dies
3409,Morgen::N,aerede,mane
3410,Morgen::N,idet,mane
3411,Morgen::N,iđit,mane
3412,Morgen::N,iiđeed,mane
3413,Morgen::N,tue´lääž,mane
3414,Morgen::N,ee´đääldõž,mane
3415,Morgen::N,ӣнцкэнч,mane
3416,Mittag::N,gaskebiejjie,meridies
3417,Mittag::N,gasskabiejvve,meridies
3418,Mittag::N,gaskebeaivi,meridies
3419,Mittag::N,koskâpeivi,meridies
3420,Mittag::N,kõskkpei´vv,meridies
3421,Mittag::N,пе̄ййвкэ̄сск,meridies
3422,Abend::N,iehkede,vesper
3423,Abend::N,iehket,vesper
3424,Abend::N,eahket,vesper
3425,Abend::N,eeḥid,vesper
3426,Abend::N,jeä´ǩ'ǩääž,vesper
3427,Abend::N,е̄кесь,vesper
3428,Abend::N,е̄кьнэнч,vesper
3429,Nacht::N,jïjje,nox
3430,Nacht::N,idja,nox
3431,Nacht::N,idja,nox
3432,Nacht::N,ijjâ,nox
3433,Nacht::N,inn,nox
3434,Nacht::N,ыйй,nox
3435,Woche::N,våhkoe,septimana
3436,Woche::N,vahkko,septimana
3437,Woche::N,vahkku,septimana
3438,Woche::N,okko,septimana
3439,Woche::N,niä´t'tel,septimana
3440,Woche::N,не̄дтӭль,septimana
3441,Monat::N,maanoe,mensis
3442,Monat::N,mánno,mensis
3443,Monat::N,mánnu,mensis
3444,Monat::N,mánotbadji,mensis
3445,Monat::N,mánuppaje,mensis
3446,Monat::N,mään,mensis
3447,Monat::N,määnpââ´jj,mensis
3448,Monat::N,ма̄нн,mensis
3449,Jahr::N,jaepie,annus
3450,Jahr::N,jahke,annus
3451,Jahr::N,jahki,annus
3452,Jahr::N,ihe,annus
3453,Jahr::N,ee´ǩǩ,annus
3454,Jahr::N,ыгкь,annus
3455,Frühling::N,gïjre,ver
3456,Frühling::N,gidá,ver
3457,Frühling::N,giđđa,ver
3458,Frühling::N,kiđđâ,ver
3459,Frühling::N,ǩiđđ,ver
3460,Frühling::N,кыдт,ver
3461,Sommer::N,giesie,aestas
3462,Sommer::N,giesse,aestas
3463,Sommer::N,geassi,aestas
3464,Sommer::N,keesi,aestas
3465,Sommer::N,ǩiä´ss,aestas
3466,Sommer::N,ке̄ссь,aestas
3467,Herbst::N,tjaktje,autumnus
3468,Herbst::N,tjaktja,autumnus
3469,Herbst::N,čakča,autumnus
3470,Herbst::N,čohčâ,autumnus
3471,Herbst::N,čõhčč,autumnus
3472,Herbst::N,че̄ххч,autumnus
3473,Winter::N,daelvie,hiems
3474,Winter::N,dálvve,hiems
3475,Winter::N,dálvi,hiems
3476,Winter::N,tälvi,hiems
3477,Winter::N,tä´lvv,hiems
3478,Winter::N,та̄лльв,hiems
3479,Januar::N,tsïengele,Ianuarius
3480,Januar::N,garretsïengele,Ianuarius
3481,Januar::N,ådåjakmánno,Ianuarius
3482,Januar::N,ođđajagimánnu,Ianuarius
3483,Januar::N,uđđâivemáánu,Ianuarius
3484,Januar::N,vuõs'smään,Ianuarius
3485,Januar::N,ođđee´jjmään,Ianuarius
3486,Januar::N,январь,Ianuarius
3487,Januar::N,январьма̄нн,Ianuarius
3488,Februar::N,goevte,Februarius
3489,Februar::N,guovvamánno,Februarius
3490,Februar::N,guovvamánnu,Februarius
3491,Februar::N,helmimááṇu,Februarius
3492,Februar::N,tä´lvvmään,Februarius
3493,Februar::N,февраль,Februarius
3494,Februar::N,февральма̄нн,Februarius
3495,März::N,njoktje,Martius
3496,März::N,snjuktjamánno,Martius
3497,März::N,njukčamánnu,Martius
3498,März::N,maalismááñu,Martius
3499,März::N,njuhčâmááṇu,Martius
3500,März::N,lä´znpei´vvmään,Martius
3501,März::N,pâ´zzlâšttammään,Martius
3502,März::N,ма̄рт,Martius
3503,März::N,ма̄ртма̄нн,Martius
3504,April::N,voerhtje,Aprilis
3505,April::N,vuoratjismánno,Aprilis
3506,April::N,cuoŋománnu,Aprilis
3507,April::N,huhtimááṇu,Aprilis
3508,April::N,njuhččmään,Aprilis
3509,April::N,апрель,Aprilis
3510,April::N,апрельма̄нн,Aprilis
3511,Mai::N,maajje,Maius
3512,Mai::N,maavnese,Maius
3513,Mai::N,moarmesmánno,Maius
3514,Mai::N,miessemánnu,Maius
3515,Mai::N,toukomááṇu,Maius
3516,Mai::N,vye'simááṇu,Maius
3517,Mai::N,ǩiđđmään,Maius
3518,Mai::N,vue´ssmään,Maius
3519,Mai::N,ма̄й,Maius
3520,Juni::N,ruffie,Iunius
3521,Juni::N,biehtsemánno,Iunius
3522,Juni::N,geassemánnu,Iunius
3523,Juni::N,kesimááṇu,Iunius
3524,Juni::N,ǩiä´ssmään,Iunius
3525,Juni::N,июнь,Iunius
3526,Juni::N,июньма̄нн,Iunius
3527,Juli::N,snjaltje,Iulius
3528,Juli::N,snjilltjamánno,Iulius
3529,Juli::N,suoidnemánnu,Iulius
3530,Juli::N,syei'nimááṇu,Iulius
3531,Juli::N,suei´nnmään,Iulius
3532,Juli::N,июль,Iulius
3533,Juli::N,июльма̄нн,Iulius
3534,August::N,mïetske,Augustus
3535,August::N,bårggemánno,Augustus
3536,August::N,borgemánnu,Augustus
3537,August::N,elomáaṇu,Augustus
3538,August::N,på´rǧǧmään,Augustus
3539,August::N,а̄вгуст,Augustus
3540,August::N,а̄вгустма̄нн,Augustus
3541,September::N,gaekere,September
3542,September::N,skïerede,September
3543,September::N,ragátmánno,September
3544,September::N,čakčamánnu,September
3545,September::N,čohčâmááṇu,September
3546,September::N,čõhččmään,September
3547,September::N,сентябрь,September
3548,September::N,сентябрьма̄нн,September
3549,Oktober::N,golke,Octobris
3550,Oktober::N,rïhkede,Octobris
3551,Oktober::N,gålgådismánno,Octobris
3552,Oktober::N,golggotmánnu,Octobris
3553,Oktober::N,logamááṇu,Octobris
3554,Oktober::N,roovvâdmááṇu,Octobris
3555,Oktober::N,kålggmään,Octobris
3556,Oktober::N,rõõǥǥâdmään,Octobris
3557,Oktober::N,октябрь,Octobris
3558,Oktober::N,октябрьма̄нн,Octobris
3559,November::N,rahka,Novembris
3560,November::N,gålkoe,Novembris
3561,November::N,basádismánno,Novembris
3562,November::N,skábmamánnu,Novembris
3563,November::N,marrasmááṇu,Novembris
3564,November::N,skammâmááṇu,Novembris
3565,November::N,skamm'mään,Novembris
3566,November::N,ноябрь,Novembris
3567,Dezember::N,goeve,December
3568,Dezember::N,jåvleaske,December
3569,Dezember::N,javllamánno,December
3570,Dezember::N,juovlamánnu,December
3571,Dezember::N,juov'lâmááṇu,December
3572,Dezember::N,rosttovmään,December
3573,Dezember::N,декабрь,December
3574,Dezember::N,декабрьма̄нн,December
3575,Montag::N,måanta,dies lunae
3576,Montag::N,mánnodahka,dies lunae
3577,Montag::N,mánnodat,dies lunae
3578,Montag::N,vuossárga,dies lunae
3579,Montag::N,vuossargâ,dies lunae
3580,Montag::N,vuõs'sargg,dies lunae
3581,Montag::N,вӯссоарк,dies lunae
3582,Dienstag::N,dæjsta,dies Martis 
3583,Dienstag::N,dijstahka,dies Martis 
3584,Dienstag::N,disdat,dies Martis 
3585,Dienstag::N,disttat,dies Martis 
3586,Dienstag::N,majebargâ,dies Martis 
3587,Dienstag::N,mââi´bargg,dies Martis 
3588,Dienstag::N,нымьппоаркк,dies Martis 
3589,Mittwoch::N,gaskevåhkoe,dies Mercurii
3590,Mittwoch::N,gasskavahkko,dies Mercurii
3591,Mittwoch::N,gaskavahkku,dies Mercurii
3592,Mittwoch::N,koskokko,dies Mercurii
3593,Mittwoch::N,seärad,dies Mercurii
3594,Mittwoch::N,ся̄рэдт,dies Mercurii
3595,Donnerstag::N,duarsta,dies Iovis
3596,Donnerstag::N,duorastahka,dies Iovis
3597,Donnerstag::N,duorastat,dies Iovis
3598,Donnerstag::N,turâstâh,dies Iovis
3599,Donnerstag::N,neljdpei´vv,dies Iovis
3600,Donnerstag::N,ня̄льянтпе̄ййв,dies Iovis
3601,Freitag::N,bearjadahke,dies Veneris
3602,Freitag::N,bierjjedahka,dies Veneris
3603,Freitag::N,bearjadat,dies Veneris
3604,Freitag::N,perjâdâh,dies Veneris
3605,Freitag::N,piâtnâc,dies Veneris
3606,Freitag::N,пе̄тнэц,dies Veneris
3607,Samstag::N,laavvadahke,dies Saturni
3608,Samstag::N,lávvodahka,dies Saturni
3609,Samstag::N,lávvordat,dies Saturni
3610,Samstag::N,láṿárdâh,dies Saturni
3611,Samstag::N,sue´vet,dies Saturni
3612,Samstag::N,сӯветҍ,dies Saturni
3613,Sonntag::N,aejlege,dominicus
3614,Sonntag::N,aejlege,dies solis
3615,Sonntag::N,sådnåbiejvve,dominicus
3616,Sonntag::N,sådnåbiejvve,dies solis
3617,Sonntag::N,ájllek,dominicus
3618,Sonntag::N,ájllek,dies solis
3619,Sonntag::N,sotnabeaivi,dominicus
3620,Sonntag::N,sotnabeaivi,dies solis
3621,Sonntag::N,pasepeivi,dominicus
3622,Sonntag::N,pasepeivi,dies solis
3623,Sonntag::N,pâ´sspei´vv,dominicus
3624,Sonntag::N,pâ´sspei´vv,dies solis
3625,Sonntag::N,па̄ссьпе̄ййв,dominicus
3626,Sonntag::N,па̄ссьпе̄ййв,dies solis
3627,groß::A,stoere,magnus
3628,groß::A,stuorra,magnus
3629,groß::A,stuoris,magnus
3630,groß::A,stye'res,magnus
3631,groß::A,šurr,magnus
3632,groß::A,шӯрр,magnus
3633,groß::A,о̄а̄йхьк,magnus
3634,klein::A,onne,parvus
3635,klein::A,smaave,parvus
3636,klein::A,unne,parvus
3637,klein::A,uhttse,parvus
3638,klein::A,unni,parvus
3639,klein::A,uhcci,parvus
3640,klein::A,ucce,parvus
3641,klein::A,u´cc,parvus
3642,klein::A,siõmm,parvus
3643,klein::A,smaavâs,parvus
3644,klein::A,уцць,parvus
3645,klein::A,уцхенч,parvus
3646,lang::A,guhkies,longus
3647,lang::A,guhkke,longus
3648,lang::A,guhkki,longus
3649,lang::A,kukke,longus
3650,lang::A,ku´ǩǩ,longus
3651,lang::A,куххьк,longus
3652,kurz::A,åenehks,brevis
3653,kurz::A,oadne,brevis
3654,kurz::A,oanehaš,brevis
3655,kurz::A,uánih,brevis
3656,kurz::A,uá'nihâš,brevis
3657,kurz::A,vuä´niǩ,brevis
3658,kurz::A,оаньхесь,brevis
3659,breit::A,gamte,latus
3660,breit::A,gåbdde,latus
3661,breit::A,govdat,latus
3662,breit::A,kubduv,latus
3663,breit::A,kobddi,latus
3664,breit::A,ко̄ммьтэсь,latus
3665,schmal::A,giedtsies,angustus
3666,schmal::A,giedtse,angustus
3667,schmal::A,geazzi,angustus
3668,schmal::A,seaggi,angustus
3669,schmal::A,kärži,angustus
3670,schmal::A,kezzi,angustus
3671,schmal::A,ǩe´ʒʒ,angustus
3672,schmal::A,ке̄нҌцесь,angustus
3673,dicht::A,duvhties,densus
3674,dicht::A,suohkat,densus
3675,dicht::A,teahtis,densus
3676,dicht::A,čavos,densus
3677,dicht::A,naaggâs,densus
3678,dicht::A,то̄а̄йвас,densus
3679,dick[Gegenstand]::A,gïsse,crassus
3680,dick[Gegenstand]::A,jassijes,crassus
3681,dick[Gegenstand]::A,assá,crassus
3682,dick[Gegenstand]::A,assái,crassus
3683,dick[Gegenstand]::A,assaa,crassus
3684,dick[Gegenstand]::A,asalâš,crassus
3685,dick[Gegenstand]::A,kõssâd,crassus
3686,dick[Gegenstand]::A,âssai,crassus
3687,dick[Gegenstand]::A,кэ̄сс,crassus
3688,dünn::A,jissehts,tenuis
3689,dünn::A,asidasj,tenuis
3690,dünn::A,asehaš,tenuis
3691,dünn::A,asettem,tenuis
3692,dünn::A,ââ´zzte´m,tenuis
3693,dünn::A,рашшь,tenuis
3694,dünn::A,ражесь,tenuis
3695,fest::A,nænnoes,solidus
