,Concept_ID,se,ku
2492,Schloss::N,lukkâ,qonax
2493,Schloss::N,lokk,qonax
2494,Schloss::N,ло̄ххк,qonax
2495,Bild::N,guvvie,dimen
2496,Bild::N,gåvvå,dimen
2497,Bild::N,govva,dimen
2498,Bild::N,koṿe,dimen
2499,Bild::N,kartt,dimen
2500,Bild::N,картина,dimen
2501,Figur::N,guvvie,figûr
2502,Figur::N,gåvos,figûr
2503,Figur::N,figuvrra,figûr
2504,Figur::N,figuvra,figûr
2505,Figur::N,kovos,figûr
2506,Figur::N,kuâŋas,figûr
2507,Puppe::N,dåahka,bûk
2508,Puppe::N,dåhkko,bûk
2509,Puppe::N,doahkko,bûk
2510,Puppe::N,dohkká,bûk
2511,Puppe::N,duhkká,bûk
2512,Puppe::N,kuuhlaž,bûk
2513,Puppe::N,кукла,bûk
2514,Beutel::N,voessetje,kîsik
2515,Beutel::N,påvsså,kîsik
2516,Beutel::N,seahkaš,kîsik
2517,Beutel::N,bursa,kîsik
2518,Beutel::N,guhkkár,kîsik
2519,Beutel::N,čooṿâs,kîsik
2520,Beutel::N,siâk'k,kîsik
2521,Beutel::N,kå´ššel,kîsik
2522,Beutel::N,ве̄ҏҏц,kîsik
2523,Bündel::N,paantje,pêçek
2524,Bündel::N,buduk,pêçek
2525,Bündel::N,gurppe,pêçek
2526,Bündel::N,gihppu,pêçek
2527,Bündel::N,kiäs'tu,pêçek
2528,Bündel::N,šnâpp,pêçek
2529,Bündel::N,пуччк,pêçek
2530,Tasche::N,veaskoe,bêrîk
2531,Tasche::N,væssko,bêrîk
2532,Tasche::N,lávkka,bêrîk
2533,Tasche::N,lávka,bêrîk
2534,Tasche::N,seahkka,bêrîk
2535,Tasche::N,lavkkâ,bêrîk
2536,Tasche::N,laukk,bêrîk
2537,Tasche::N,суӎӎьк,bêrîk
2538,Tasche::N,ло̄а̄ффк,bêrîk
2539,Eimer::N,bæhtoe,dewl
2540,Eimer::N,skiello,dewl
2541,Eimer::N,skállu,dewl
2542,Eimer::N,eebir,dewl
2543,Eimer::N,skääll,dewl
2544,Eimer::N,е̄мьперь,dewl
2545,Deckel::N,luehkie,devik
2546,Deckel::N,låhkke,devik
2547,Deckel::N,lohkki,devik
2548,Deckel::N,lokke,devik
2549,Deckel::N,lå´ǩǩ,devik
2550,Deckel::N,ко̄а̄ххтнэсс,devik
2551,Geschirr::N,lihtie,ferax
2552,Geschirr::N,lihte,ferax
2553,Geschirr::N,lihtit,ferax
2554,Geschirr::N,litte,ferax
2555,Geschirr::N,kärldõk,ferax
2556,Geschirr::N,ка̄ррь,ferax
2557,Sack::N,voesse,tûr
2558,Sack::N,vuossa,tûr
2559,Sack::N,seahkka,tûr
2560,Sack::N,sekkâ,tûr
2561,Sack::N,siâk'k,tûr
2562,Sack::N,ве̄ҏҏц,tûr
2563,Tasse::N,guksie,kada
2564,Tasse::N,gåhppå,kada
2565,Tasse::N,gohppu,kada
2566,Tasse::N,pollo,kada
2567,Tasse::N,kopp,kada
2568,Tasse::N,на̄ххьп,kada
2569,Topf::N,baetie,beroş
2570,Topf::N,krovhte,beroş
2571,Topf::N,rujtta,beroş
2572,Topf::N,giebbme,beroş
2573,Topf::N,báhti,beroş
2574,Topf::N,gievdni,beroş
2575,Topf::N,pääti,beroş
2576,Topf::N,kruâitt,beroş
2577,Topf::N,кӣммьн,beroş
2578,Kessel::N,giebnie,şîril
2579,Kessel::N,skallo,şîril
2580,Kessel::N,giebbme,şîril
2581,Kessel::N,gieđbmi,şîril
2582,Kessel::N,kiem'ni,şîril
2583,Kessel::N,ǩie´mnn,şîril
2584,Kessel::N,кӣммьн,şîril
2585,Essen::N,åesie,xwarin
2586,Essen::N,beapmoe,xwarin
2587,Essen::N,biebbmo,xwarin
2588,Essen::N,borramuš,xwarin
2589,Essen::N,purrâmâš,xwarin
2590,Essen::N,porrmõš,xwarin
2591,Essen::N,по̄ррмушш,xwarin
2592,Nahrung::N,beapmoe,xwarin
2593,Nahrung::N,biebbmo,xwarin
2594,Nahrung::N,biebmu,xwarin
2595,Nahrung::N,purrâmâš,xwarin
2596,Nahrung::N,porrmõš,xwarin
2597,Nahrung::N,по̄ррмушш,xwarin
2598,Speise::N,beapmoe,xwarin
2599,Speise::N,biebbmo,xwarin
2600,Speise::N,biebmu,xwarin
2601,Speise::N,määlis,xwarin
2602,Speise::N,aasâs,xwarin
2603,Speise::N,porrmõš,xwarin
2604,Speise::N,по̄ррмушш,xwarin
2605,Fleisch::N,bearkoe,goşt
2606,Fleisch::N,oadtje,goşt
2607,Fleisch::N,bierggo,goşt
2608,Fleisch::N,biergu,goşt
2609,Fleisch::N,uáž'ži,goşt
2610,Fleisch::N,vuä´ǯ'ǯ,goşt
2611,Fleisch::N,вуэннч,goşt
2612,Getreide::N,gernie,zad
2613,Getreide::N,gårnne,zad
2614,Getreide::N,gordni,zad
2615,Getreide::N,valje,zad
2616,Getreide::N,ле̄ййп,zad
2617,Brei::N,kraavhtse,hewdêl
2618,Brei::N,ráktsa,hewdêl
2619,Brei::N,buvru,hewdêl
2620,Brei::N,suoḥâd,hewdêl
2621,Brei::N,hutt,hewdêl
2622,Brei::N,уххт,hewdêl
2623,Brot::N,gaahkoe,
2624,Brot::N,lájbbe,
2625,Brot::N,stummpa,
2626,Brot::N,láibi,
2627,Brot::N,gáhkku,
2628,Brot::N,leibi,
2629,Brot::N,lei´bb,
2630,Brot::N,ле̄ййп,
2631,Scheibe::N,snaejrie,parçe
2632,Scheibe::N,sárdde,parçe
2633,Scheibe::N,vajahas,parçe
2634,Scheibe::N,časkkis,parçe
2635,Scheibe::N,ča'skes,parçe
2636,Scheibe::N,ku´sǩǩ,parçe
2637,Scheibe::N,кусськ,parçe
2638,Fett::N,buejtie,rûn
2639,Fett::N,vuodja,rûn
2640,Fett::N,buoidi,rûn
2641,Fett::N,pyei'di,rûn
2642,Fett::N,puõi´dd,rûn
2643,Fett::N,пуййт,rûn
2644,Butter::N,voeje,rûn
2645,Butter::N,vuodja,rûn
2646,Butter::N,vuodja,rûn
2647,Butter::N,vuojâ,rûn
2648,Butter::N,vuõjj,rûn
2649,Butter::N,вӯйй,rûn
2650,Öl::N,ålja,rûn
2651,Öl::N,ulljo,rûn
2652,Öl::N,oalljo,rûn
2653,Öl::N,olju,rûn
2654,Öl::N,oljo,rûn
2655,Öl::N,vuõjj,rûn
2656,Öl::N,вӯйй,rûn
2657,Salz::N,saelhtie,xwe
2658,Salz::N,sállte,xwe
2659,Salz::N,sálti,xwe
2660,Salz::N,sältti,xwe
2661,Salz::N,sä´ltt,xwe
2662,Salz::N,сӯлль,xwe
2663,Suppe::N,joptse,şorbe
2664,Suppe::N,jupptsa,şorbe
2665,Suppe::N,málli,şorbe
2666,Suppe::N,määḷi,şorbe
2667,Suppe::N,lieṃâ,şorbe
2668,Suppe::N,liõmm,şorbe
2669,Suppe::N,лӣмм,şorbe
2670,Honig::N,hååneske,hingiv
2671,Honig::N,meda,hingiv
2672,Honig::N,miehta,hingiv
2673,Honig::N,mietâ,hingiv
2674,Honig::N,miõtt,hingiv
2675,Honig::N,мӣдт,hingiv
2676,Milch::N,mielhkie,şîr
2677,Milch::N,mielkke,şîr
2678,Milch::N,mielki,şîr
2679,Milch::N,miel'kki,şîr
2680,Milch::N,mie´lǩǩ,şîr
2681,Milch::N,ма̄ййт,şîr
2682,Tee::N,löövje,çay
2683,Tee::N,tedja,çay
2684,Tee::N,deadju,çay
2685,Tee::N,čee,çay
2686,Tee::N,teej̣â,çay
2687,Tee::N,čee,çay
2688,Tee::N,чайй,çay
2689,Leder::N,hovre,çerm
2690,Leder::N,sassne,çerm
2691,Leder::N,náhkki,çerm
2692,Leder::N,leaira,çerm
2693,Leder::N,čevđi,çerm
2694,Leder::N,čåu´dd,çerm
2695,Leder::N,на̄ххьк,çerm
2696,Wolle::N,ålloe,herî
2697,Wolle::N,hullo,herî
2698,Wolle::N,ullu,herî
2699,Wolle::N,ullo,herî
2700,Wolle::N,oll,herî
2701,Wolle::N,улл,herî
2702,Stoff::N,tyjje,paç
2703,Stoff::N,gápptás,paç
2704,Stoff::N,stoaffa,paç
2705,Stoff::N,ávnnas,paç
2706,Stoff::N,käägus,paç
2707,Stoff::N,aaunâs,paç
2708,Stoff::N,лыййн,paç
2709,Nadel::N,naaloe,derzî
2710,Nadel::N,nállo,derzî
2711,Nadel::N,nállu,derzî
2712,Nadel::N,nááḷu,derzî
2713,Nadel::N,neu´ll,derzî
2714,Nadel::N,нӣввьл,derzî
2715,Faden::N,laejkie,ta
2716,Faden::N,hárppo,ta
2717,Faden::N,árpu,ta
2718,Faden::N,läigi,ta
2719,Faden::N,lääi´j,ta
2720,Faden::N,сӯнн,ta
2721,Knopf::N,balhka,bişkok
2722,Knopf::N,boallo,bişkok
2723,Knopf::N,boallu,bişkok
2724,Knopf::N,puál'lu,bişkok
2725,Knopf::N,puäll,bişkok
2726,Knopf::N,пуалл,bişkok
2727,Knoten::N,tjoelme,girêk
2728,Knoten::N,tjuolmma,girêk
2729,Knoten::N,čuolbma,girêk
2730,Knoten::N,čuol'mâ,girêk
2731,Knoten::N,čuõlmm,girêk
2732,Knoten::N,чӯллм,girêk
2733,Farbe::N,klaerie,boyax
2734,Farbe::N,ivnne,boyax
2735,Farbe::N,bájnno,boyax
2736,Farbe::N,mola,boyax
2737,Farbe::N,fearga,boyax
2738,Farbe::N,maalâ,boyax
2739,Farbe::N,páinu,boyax
2740,Farbe::N,kälkk,boyax
2741,Farbe::N,по̄а̄ййн,boyax
2742,Kleidung::N,tyjje,çil
2743,Kleidung::N,gárvvo,çil
2744,Kleidung::N,bivttas,çil
2745,Kleidung::N,piivtâs,çil
2746,Kleidung::N,pivoh,çil
2747,Kleidung::N,piiutâs,çil
2748,Kleidung::N,о̄а̄з,çil
2749,Hemd::N,sjåarhtoe,qutik
2750,Hemd::N,sjåarhtoe,miltan
2751,Hemd::N,skirtto,qutik
2752,Hemd::N,skirtto,miltan
2753,Hemd::N,báidi,qutik
2754,Hemd::N,báidi,miltan
2755,Hemd::N,päiđi,qutik
2756,Hemd::N,päiđi,miltan
2757,Hemd::N,päidd,qutik
2758,Hemd::N,päidd,miltan
2759,Hemd::N,па̄ййт,qutik
2760,Hemd::N,па̄ййт,miltan
2761,Kragen::N,döörhke,stûvang
2762,Kragen::N,tjiebet,stûvang
2763,Kragen::N,tjehpuris,stûvang
2764,Kragen::N,čeabet,stûvang
2765,Kragen::N,kráva,stûvang
2766,Kragen::N,siä'pulâs,stûvang
2767,Kragen::N,seäp'plõs,stûvang
2768,Kragen::N,ко̄а̄влас,stûvang
2769,Ärmel::N,sissie,hûçik
2770,Ärmel::N,sasse,hûçik
2771,Ärmel::N,soadji,hûçik
2772,Ärmel::N,suájá,hûçik
2773,Ärmel::N,suäjj,hûçik
2774,Ärmel::N,суэйй,hûçik
2775,Hose::N,måvhka,şewel
2776,Hose::N,båkså,şewel
2777,Hose::N,buvssat,şewel
2778,Hose::N,puuvsah,şewel
2779,Hose::N,puus,şewel
2780,Hose::N,пукс,şewel
2781,Hose::N,ко̄а̄дтӭ,şewel
2782,Gürtel::N,juvvie,qayiş
2783,Gürtel::N,beelhte,qayiş
2784,Gürtel::N,avve,qayiş
2785,Gürtel::N,getsam,qayiş
2786,Gürtel::N,boagán,qayiş
2787,Gürtel::N,pooṿij,qayiş
2788,Gürtel::N,puäǥǥanj,qayiş
2789,Gürtel::N,эвв,qayiş
2790,Mütze::N,tjohpe,fîno
2791,Mütze::N,gahper,fîno
2792,Mütze::N,gahpir,fîno
2793,Mütze::N,kappeer,fîno
2794,Mütze::N,keä´p'per,fîno
2795,Mütze::N,кабперь,fîno
2796,Schuh::N,gaamege,şêkal
2797,Schuh::N,gáma,şêkal
2798,Schuh::N,skuovva,şêkal
2799,Schuh::N,gáma,şêkal
2800,Schuh::N,kaamâ,şêkal
2801,Schuh::N,kaammi,şêkal
2802,Schuh::N,камаша,şêkal
2803,Stiefel::N,steeblege,gizme
2804,Stiefel::N,steeblege,çizme
2805,Stiefel::N,stiebil,gizme
2806,Stiefel::N,stiebil,çizme
2807,Stiefel::N,sáhpis,gizme
2808,Stiefel::N,sáhpis,çizme
2809,Stiefel::N,sáppat,gizme
2810,Stiefel::N,sáppat,çizme
2811,Stiefel::N,steevvil,gizme
2812,Stiefel::N,steevvil,çizme
2813,Stiefel::N,sa´ppi,gizme
2814,Stiefel::N,sa´ppi,çizme
2815,Stiefel::N,са̄ххпе,gizme
2816,Stiefel::N,са̄ххпе,çizme
2817,Ring::N,rïngke,xelek
2818,Ring::N,suormas,xelek
2819,Ring::N,suorpmas,xelek
2820,Ring::N,suormâs,xelek
2821,Ring::N,suõrmâs,xelek
2822,Ring::N,сӯрмас,xelek
2823,Band::N,baante,band
2824,Band::N,bádde,band
2825,Band::N,báddi,band
2826,Band::N,päddi,band
2827,Band::N,liântt,band
2828,Band::N,källre´ppiǩ,band
2829,Band::N,ля̄ӊӊт,band
2830,Kamm::N,gaampe,şeh
2831,Kamm::N,rájdam,şeh
2832,Kamm::N,tjåhkom,şeh
2833,Kamm::N,čohkun,şeh
2834,Kamm::N,čohhoom,şeh
2835,Kamm::N,čååǥǥam,şeh
2836,Kamm::N,чоагкь,şeh
2837,Spiegel::N,guelmiedahke,eynik
2838,Spiegel::N,spiedjil,eynik
2839,Spiegel::N,speajal,eynik
2840,Spiegel::N,speeijal,eynik
2841,Spiegel::N,suei´mkar,eynik
2842,Spiegel::N,кыффкэмка̄ррь,eynik
2843,Spiegel::N,зе̄ркал,eynik
2844,Riemen::N,györtenje,qayiş
2845,Riemen::N,rájppe,qayiş
2846,Riemen::N,garttsa,qayiş
2847,Riemen::N,lávži,qayiş
2848,Riemen::N,läbži,qayiş
2849,Riemen::N,läbǯǯ,qayiş
2850,Riemen::N,ре̄ммь,qayiş
2851,Schnur::N,gurrie,doxin
2852,Schnur::N,gáras,doxin
2853,Schnur::N,garca,doxin
2854,Schnur::N,orrâ,doxin
2855,Schnur::N,nue´rr,doxin
2856,Schnur::N,нӯррь,doxin
2857,Leine::N,baante,şirît
2858,Leine::N,gájnno,şirît
2859,Leine::N,báddi,şirît
2860,Leine::N,oarra,şirît
2861,Leine::N,läbži,şirît
2862,Leine::N,läbǯǯ,şirît
2863,Leine::N,ла̄ммч,şirît
2864,Decke::N,gaptjese,bataniye
2865,Decke::N,rádno,bataniye
2866,Decke::N,gåbtjås,bataniye
2867,Decke::N,tæhppin,bataniye
2868,Decke::N,govččas,bataniye
2869,Decke::N,loovdâ,bataniye
2870,Decke::N,räänn,bataniye
2871,Decke::N,ра̄нн,bataniye
2872,Kissen::N,nalhke,balgî
2873,Kissen::N,guoddá,balgî
2874,Kissen::N,oajvevuolle,balgî
2875,Kissen::N,guoddá,balgî
2876,Kissen::N,bolsttar,balgî
2877,Kissen::N,polster,balgî
2878,Kissen::N,pee´ren,balgî
2879,Kissen::N,pooddâšǩ,balgî
2880,Kissen::N,по̄дэшк,balgî
2881,Tuch::N,tyjje,şar
2882,Tuch::N,tyddja,şar
2883,Tuch::N,gådo,şar
2884,Tuch::N,liidni,şar
2885,Tuch::N,läđđee,şar
2886,Tuch::N,re´ppiǩ,şar
2887,Tuch::N,ree´ppiǩ,şar
2888,Tuch::N,ребпехь,şar
2889,Handtuch::N,njaamelijnie,dezmal
2890,Handtuch::N,sigárdahka,dezmal
2891,Handtuch::N,sihkaldat,dezmal
2892,Handtuch::N,siholdâs,dezmal
2893,Handtuch::N,seekkldõs,dezmal
2894,Handtuch::N,u´tree´lniǩ,dezmal
2895,Handtuch::N,отеральнэхьк,dezmal
2896,Kraft::N,faamoe,hêz
2897,Kraft::N,faamoe,qewet
2898,Kraft::N,fábmo,hêz
2899,Kraft::N,fábmo,qewet
2900,Kraft::N,fápmu,hêz
2901,Kraft::N,fápmu,qewet
2902,Kraft::N,fááṃu,hêz
2903,Kraft::N,fááṃu,qewet
2904,Kraft::N,viõkk,hêz
2905,Kraft::N,viõkk,qewet
2906,Kraft::N,вӣгк,hêz
2907,Kraft::N,вӣгк,qewet
2908,Stärke::N,vieksiesvoete,xurtî
2909,Stärke::N,gievrrudahka,xurtî
2910,Stärke::N,gievrrodus,xurtî
2911,Stärke::N,veahka,xurtî
2912,Stärke::N,vuoibmi,xurtî
2913,Stärke::N,viek'sâvuotâ,xurtî
2914,Stärke::N,viõkk,xurtî
2915,Stärke::N,са̄м,xurtî
2916,Stärke::N,вӣгк,xurtî
2917,Gesundheit::N,healsoe,nojdarî
2918,Gesundheit::N,starne,nojdarî
2919,Gesundheit::N,hælsso,nojdarî
2920,Gesundheit::N,varresvuohta,nojdarî
2921,Gesundheit::N,dearvvasvuohta,nojdarî
2922,Gesundheit::N,tie'rvâsvuotâ,nojdarî
2923,Gesundheit::N,tiõrvâsvuõtt,nojdarî
2924,Gesundheit::N,тӣрвасвӯдт,nojdarî
2925,Krankheit::N,skïemtjelasse,nexweşî
2926,Krankheit::N,skihpudahka,nexweşî
2927,Krankheit::N,dávdda,nexweşî
2928,Krankheit::N,vihke,nexweşî
2929,Krankheit::N,dávda,nexweşî
2930,Krankheit::N,tavdâ,nexweşî
2931,Krankheit::N,puá'cuvuotâ,nexweşî
2932,Krankheit::N,kõpp,nexweşî
2933,Krankheit::N,puõccmoš,nexweşî
2934,Krankheit::N,кэ̄бп,nexweşî
2935,Schmerz::N,haerhpie,êş
2936,Schmerz::N,bávtjas,êş
2937,Schmerz::N,bávčča,êş
2938,Schmerz::N,tuške,êş
2939,Schmerz::N,poovčâs,êş
2940,Schmerz::N,tå´sǩǩ,êş
2941,Schmerz::N,кэ̄бп,êş
2942,Wunde::N,saejrie,kul
2943,Wunde::N,hávve,kul
2944,Wunde::N,hávvi,kul
2945,Wunde::N,hävvi,kul
2946,Wunde::N,hää´vv,kul
2947,Wunde::N,ра̄ӊӊҍ,kul
2948,Fieber::N,vaejlie,ta
2949,Fieber::N,fiebar,ta
2950,Fieber::N,báhkkadávda,ta
2951,Fieber::N,žaar,ta
2952,Fieber::N,жоарр,ta
2953,Arznei::N,daalhkesh,derman
2954,Arznei::N,dálkas,derman
2955,Arznei::N,dálkkas,derman
2956,Arznei::N,taalhâs,derman
2957,Arznei::N,lekittâs,derman
2958,Arznei::N,taalkâs,derman
2959,Arznei::N,лоаддв,derman
2960,Brücke::N,pruvvie,kopî
2961,Brücke::N,råvve,kopî
2962,Brücke::N,šaldi,kopî
2963,Brücke::N,šalde,kopî
2964,Brücke::N,mostt,kopî
2965,Brücke::N,мо̄сст,kopî
2966,Brunnen::N,prutnie,çal
2967,Brunnen::N,prutnie,kani
2968,Brunnen::N,ruddne,çal
2969,Brunnen::N,ruddne,kani
2970,Brunnen::N,gáivo,çal
2971,Brunnen::N,gáivo,kani
2972,Brunnen::N,káivu,çal
2973,Brunnen::N,káivu,kani
2974,Brunnen::N,käivv,çal
2975,Brunnen::N,käivv,kani
2976,Brunnen::N,ка̄ййв,çal
2977,Brunnen::N,ка̄ййв,kani
2978,Weide::N,gåatome,beyar
2979,Weide::N,guohtom,beyar
2980,Weide::N,guohtun,beyar
2981,Weide::N,kuátu,beyar
2982,Weide::N,luátu,beyar
2983,Weide::N,та̄нтар,beyar
2984,Pfad::N,baalka,xaçirek
2985,Pfad::N,bálges,xaçirek
2986,Pfad::N,bálggis,xaçirek
2987,Pfad::N,päälgis,xaçirek
2988,Pfad::N,pää´ljes,xaçirek
2989,Pfad::N,поалкас,xaçirek
2990,Weg::N,geajnoe,rê
2991,Weg::N,gæjnno,rê
2992,Weg::N,væddja,rê
2993,Weg::N,geaidnu,rê
2994,Weg::N,luod'dâ,rê
2995,Weg::N,čuâǥǥas,rê
2996,Weg::N,чуэкас,rê
2997,Straße::N,geajnoe,rê
2998,Straße::N,joene,rê
2999,Straße::N,gahttun,rê
3000,Straße::N,geaidnu,rê
3001,Straße::N,maađij,rê
3002,Straße::N,uu´lec,rê
3003,Straße::N,чуэкас,rê
3004,Dorf::N,sïjte,gund
3005,Dorf::N,bájkke,gund
3006,Dorf::N,gilli,gund
3007,Dorf::N,sijdâ,gund
3008,Dorf::N,sijdd,gund
3009,Dorf::N,сыййт,gund
3010,Stadt::N,staare,baçar
3011,Stadt::N,sjeltie,baçar
3012,Stadt::N,stáda,baçar
3013,Stadt::N,gávpot,baçar
3014,Stadt::N,kaavpug,baçar
3015,Stadt::N,lâ´nn,baçar
3016,Stadt::N,gåårad,baçar
3017,Stadt::N,ланнҍ,baçar
3018,Brief::N,prievie,name
3019,Brief::N,girjje,name
3020,Brief::N,reive,name
3021,Brief::N,kirje,name
3022,Brief::N,ǩe´rjj,name
3023,Brief::N,кыррьй,name
3024,Buch::N,gærja,kitêb
3025,Buch::N,gærja,pirtûk
3026,Buch::N,girjje,kitêb
3027,Buch::N,girjje,pirtûk
3028,Buch::N,girji,kitêb
3029,Buch::N,girji,pirtûk
3030,Buch::N,kirje,kitêb
3031,Buch::N,kirje,pirtûk
3032,Buch::N,ǩe´rjj,kitêb
3033,Buch::N,ǩe´rjj,pirtûk
3034,Buch::N,кыррьй,kitêb
3035,Buch::N,кыррьй,pirtûk
3036,Buchstabe::N,baakoe,herf
3037,Buchstabe::N,bokstávva,herf
3038,Buchstabe::N,bustávva,herf
3039,Buchstabe::N,puustav,herf
3040,Buchstabe::N,bukva,herf
3041,Buchstabe::N,буква,herf
3042,Zeitung::N,plaerie,rojname
3043,Zeitung::N,avijssa,rojname
3044,Zeitung::N,bláđđi,rojname
3045,Zeitung::N,aavis,rojname
3046,Zeitung::N,listt,rojname
3047,Zeitung::N,ga´zaat,rojname
3048,Zeitung::N,газет,rojname
3049,Leben::N,hïegke,jiyan
3050,Leben::N,hægga,jiyan
3051,Leben::N,iellem,jiyan
3052,Leben::N,viessom,jiyan
3053,Leben::N,eallin,jiyan
3054,Leben::N,eellim,jiyan
3055,Leben::N,jie´llem,jiyan
3056,Leben::N,я̄лл,jiyan
3057,Tod::N,jaame,mirin
3058,Tod::N,jábmem,mirin
3059,Tod::N,jápmin,mirin
3060,Tod::N,jäämmim,mirin
3061,Tod::N,så´rmm,mirin
3062,Tod::N,jää´mmem,mirin
3063,Tod::N,соаррьм,mirin
3064,Grab::N,gaelmie,mezel
3065,Grab::N,ráhpo,mezel
3066,Grab::N,hávdde,mezel
3067,Grab::N,hávdi,mezel
3068,Grab::N,hävdi,mezel
3069,Grab::N,äu´dd,mezel
3070,Grab::N,ка̄лльм,mezel
3071,Kirche::N,gærhkoe,gilyas
3072,Kirche::N,girkko,gilyas
3073,Kirche::N,girku,gilyas
3074,Kirche::N,kirkko,gilyas
3075,Kirche::N,ceerkav,gilyas
3076,Kirche::N,цэ̄ркав,gilyas
3077,Sünde::N,sådtoe,guneh
3078,Sünde::N,suddo,guneh
3079,Sünde::N,suddu,guneh
3080,Sünde::N,suddo,guneh
3081,Sünde::N,reä´ǩ'ǩ,guneh
3082,Gott::N,jupmele,xwedê
3083,Gott::N,jubmel,xwedê
3084,Gott::N,ipmil,xwedê
3085,Gott::N,immeel,xwedê
3086,Gott::N,e´mmel,xwedê
3087,Gott::N,иммель,xwedê
3088,Arbeiter::N,barkije,hîşçî
3089,Arbeiter::N,barggoulmusj,hîşçî
3090,Arbeiter::N,bargi,hîşçî
3091,Arbeiter::N,pargee,hîşçî
3092,Arbeiter::N,reâugglaž,hîşçî
3093,Arbeiter::N,лыххкэй,hîşçî
3094,Chef::N,åvtehke,bêg
3095,Chef::N,oajvve,bêg
3096,Chef::N,hoavda,bêg
3097,Chef::N,hovdâ,bêg
3098,Chef::N,uái'vi,bêg
3099,Chef::N,ä´ttem,bêg
3100,Chef::N,vuei´vvooumaž,bêg
3101,Chef::N,выгкэй,bêg
3102,Chef::N,вӯййкьей,bêg
3103,Chef::N,вуэййв,bêg
3104,Meister::N,ööhpehtæjja,hoste
3105,Meister::N,åhpadiddje,hoste
3106,Meister::N,čeahppi,hoste
3107,Meister::N,meašttir,hoste
3108,Meister::N,miäš'tár,hoste
3109,Meister::N,määstär,hoste
3110,Meister::N,че̄ххьп,hoste
3111,Arzt::N,dåaktere,doktor
3112,Arzt::N,dåktår,doktor
3113,Arzt::N,dálkudiddje,doktor
3114,Arzt::N,doavttir,doktor
3115,Arzt::N,tuáh'tár,doktor
3116,Arzt::N,dåhttar,doktor
3117,Arzt::N,лыххцэй,doktor
3118,Lehrer::N,lohkehtæjja,mamoste
3119,Lehrer::N,skåvlik,mamoste
3120,Lehrer::N,åjpadiddje,mamoste
3121,Lehrer::N,oahpaheaddji,mamoste
3122,Lehrer::N,máttááttijjee,mamoste
3123,Lehrer::N,u´čtee´l,mamoste
3124,Lehrer::N,mätt'teei,mamoste
3125,Lehrer::N,уххцэй,mamoste
3126,Geld::N,vierhtie,pere
3127,Geld::N,ruhta,pere
3128,Geld::N,biednik,pere
3129,Geld::N,ruhta,pere
3130,Geld::N,ruttâ,pere
3131,Geld::N,teä´ǧ'ǧ,pere
3132,Geld::N,те̄ӈӈьк,pere
3133,Geschäft::N,åesie,firoşgeh
3134,Geschäft::N,oases,firoşgeh
3135,Geschäft::N,gávpi,firoşgeh
3136,Geschäft::N,kävppi,firoşgeh
3137,Geschäft::N,haandâl,firoşgeh
3138,Geschäft::N,kaupp,firoşgeh
3139,Geschäft::N,ро̄бэт,firoşgeh
3140,Laden::N,bovre,dikan
3141,Laden::N,oases,dikan
3142,Laden::N,rámbuvdda,dikan
3143,Laden::N,gávpi,dikan
3144,Laden::N,puvdâ,dikan
3145,Laden::N,kävppi,dikan
3146,Laden::N,kaupp,dikan
3147,Laden::N,ла̄ффьк,dikan
3148,Preis::N,åasa,buha
3149,Preis::N,hadde,buha
3150,Preis::N,haddi,buha
3151,Preis::N,hadde,buha
3152,Preis::N,hâ´dd,buha
3153,Preis::N,а̄ррв,buha
3154,Ware::N,vaaroe,tişt
3155,Ware::N,várro,tişt
3156,Ware::N,gálvvo,tişt
3157,Ware::N,gálvu,tişt
3158,Ware::N,kálvu,tişt
3159,Ware::N,täävvir,tişt
3160,Ware::N,kälvv,tişt
3161,Ware::N,tä´vver,tişt
3162,Ware::N,та̄вяр,tişt
3163,Nutzen::N,aevhkie,fêde
3164,Nutzen::N,ávkke,fêde
3165,Nutzen::N,ávki,fêde
3166,Nutzen::N,ävkki,fêde
3167,Nutzen::N,äu´ǩǩ,fêde
3168,Nutzen::N,то̄ӆӆк ,fêde
3169,Reichtum::N,ræjhkoesvoete,serwet
3170,Reichtum::N,boanndudahka,serwet
3171,Reichtum::N,rikkisvuohta,serwet
3172,Reichtum::N,riggodat,serwet
3173,Reichtum::N,riggodâh,serwet
3174,Reichtum::N,ree´ǧǧesvuõtt,serwet
3175,Reichtum::N,ва̄птэквӯдт,serwet
3176,Welt::N,veartene,dinya
3177,Welt::N,værált,dinya
3178,Welt::N,ilmme,dinya
3179,Welt::N,máilbmi,dinya
3180,Welt::N,maailm,dinya
3181,Welt::N,maai´lm,dinya
3182,Welt::N,jânnamkå´dd,dinya
3183,Welt::N,э̄ллманнт,dinya
3184,Land::N,laante,welat
3185,Land::N,eatneme,welat
3186,Land::N,lánnda,welat
3187,Land::N,eanan,welat
3188,Land::N,eennâm,welat
3189,Land::N,mädd,welat
3190,Land::N,jânnam,welat
3191,Land::N,ланнҍ,welat
3192,Land::N,е̄ммьне,welat
3193,Staat::N,staate,dewlet
3194,Staat::N,stáhtta,dewlet
3195,Staat::N,rijkka,dewlet
3196,Staat::N,stáhta,dewlet
3197,Staat::N,staatâ,dewlet
3198,Staat::N,riikk,dewlet
3199,Staat::N,ланнҍ,dewlet
3200,Staat::N,государствэ,dewlet
3201,König::N,gånka,şah
3202,König::N,gånka,qral
3203,König::N,gånågis,şah
