,Concept_ID,eu,se
5138,erster::A,lehen,voestes
5139,erster::A,lehen,vuostasj
5140,erster::A,lehen,vuosttaš
5141,erster::A,lehen,vuos'muš
5142,erster::A,lehen,vuõs's
5143,erster::A,lehen,õõu´dmõs
5144,erster::A,lehen,авьтмусс
5145,erster::A,aurren,voestes
5146,erster::A,aurren,vuostasj
5147,erster::A,aurren,vuosttaš
5148,erster::A,aurren,vuos'muš
5149,erster::A,aurren,vuõs's
5150,erster::A,aurren,õõu´dmõs
5151,erster::A,aurren,авьтмусс
5152,zweiter::A,bigarren,mubpie
5153,zweiter::A,bigarren,nubbe
5154,zweiter::A,bigarren,nubbi
5155,zweiter::A,bigarren,nubbe
5156,zweiter::A,bigarren,nu´bb
5157,zweiter::A,bigarren,ныммьп
5158,dritter::A,hirugarren,gåalmede
5159,dritter::A,hirugarren,goalmát
5160,dritter::A,hirugarren,goalmmát
5161,dritter::A,hirugarren,kuálmád
5162,dritter::A,hirugarren,kuälmad
5163,dritter::A,hirugarren,кӯа̄ллмант
5164,letzter::A,azken,minngemes
5165,letzter::A,azken,maŋemus
5166,letzter::A,azken,maŋimus
5167,letzter::A,azken,majemuš
5168,letzter::A,azken,mââi´mõs
5169,letzter::A,azken,маӈьмусс
5170,letzter::A,hondar,minngemes
5171,letzter::A,hondar,maŋemus
5172,letzter::A,hondar,maŋimus
5173,letzter::A,hondar,majemuš
5174,letzter::A,hondar,mââi´mõs
5175,letzter::A,hondar,маӈьмусс
5176,allein::ADV,bakarrik,oktegh
5177,allein::ADV,bakarrik,oktegimse
5178,allein::ADV,bakarrik,oktebisnie
5179,allein::ADV,bakarrik,aktu
5180,allein::ADV,bakarrik,okto
5181,allein::ADV,bakarrik,ohtuu
5182,allein::ADV,bakarrik,õhttu
5183,allein::ADV,bakarrik,о̄ххтэ
5184,auf einmal::ADV,batera,avtatrajes
5185,auf einmal::ADV,batera,hávális
5186,auf einmal::ADV,batera,hávil
5187,auf einmal::ADV,batera,tove
5188,auf einmal::ADV,batera,аххтан
5189,zusammen::ADV,elkarrekin,ektine
5190,zusammen::ADV,elkarrekin,ektesne
5191,zusammen::ADV,elkarrekin,tjåenghkesne
5192,zusammen::ADV,elkarrekin,siegen
5193,zusammen::ADV,elkarrekin,oktan
5194,zusammen::ADV,elkarrekin,ovttas
5195,zusammen::ADV,elkarrekin,čoahkis
5196,zusammen::ADV,elkarrekin,oovtâst
5197,zusammen::ADV,elkarrekin,õõutsââ´jest
5198,zusammen::ADV,elkarrekin,аххтан
5199,zusammen::ADV,elkarrekin,эфтэсьт
5200,lange::ADV,luzaro,guhkiem
5201,lange::ADV,luzaro,guhkev
5202,lange::ADV,luzaro,mælggadav
5203,lange::ADV,luzaro,guhká
5204,lange::ADV,luzaro,kuhe
5205,lange::ADV,luzaro,kuhháá
5206,lange::ADV,luzaro,kuu´ǩǩ
5207,lange::ADV,luzaro,кугкь
5208,plötzlich::ADV,bat-batean,faahketji
5209,plötzlich::ADV,bat-batean,hæhkkat
5210,plötzlich::ADV,bat-batean,fáhkkestaga
5211,plötzlich::ADV,bat-batean,fakkist
5212,plötzlich::ADV,bat-batean,kruu´ta
5213,plötzlich::ADV,bat-batean,а̄йнханна
5214,sofort::ADV,berehala,dallegh
5215,sofort::ADV,berehala,dalá
5216,sofort::ADV,berehala,dalánagi
5217,sofort::ADV,berehala,dakkavide
5218,sofort::ADV,berehala,dakkaviđe
5219,sofort::ADV,berehala,tállán
5220,sofort::ADV,berehala,naraaz
5221,sofort::ADV,berehala,атть
5222,später::ADV,gero,mænngan 
5223,später::ADV,gero,maŋŋebut
5224,später::ADV,gero,maŋŋel
5225,später::ADV,gero,maŋ̣eláá
5226,später::ADV,gero,mâ´ŋŋlakast
5227,später::ADV,gero,маӈӈа
5228,jetzt::ADV,orain,daelie
5229,jetzt::ADV,orain,dal
5230,jetzt::ADV,orain,dal
5231,jetzt::ADV,orain,tääl
5232,jetzt::ADV,orain,ââ´n
5233,jetzt::ADV,orain,атть
5234,heute::ADV,gaur,daenbien
5235,heute::ADV,gaur,uddni
5236,heute::ADV,gaur,odne
5237,heute::ADV,gaur,onne
5238,heute::ADV,gaur,tä´bbe
5239,heute::ADV,gaur,та̄ррьм
5240,morgen::ADV,bihar,jirreden
5241,morgen::ADV,bihar,idet
5242,morgen::ADV,bihar,ihttin
5243,morgen::ADV,bihar,itten
5244,morgen::ADV,bihar,jâđđa
5245,morgen::ADV,bihar,янта
5246,bald::ADV,aurki,varke
5247,bald::ADV,aurki,ruvva
5248,bald::ADV,aurki,farga
5249,bald::ADV,aurki,vorgâ
5250,bald::ADV,aurki,sõrgg
5251,bald::ADV,aurki,вэхтэнне
5252,bald::ADV,laster,varke
5253,bald::ADV,laster,ruvva
5254,bald::ADV,laster,farga
5255,bald::ADV,laster,vorgâ
5256,bald::ADV,laster,sõrgg
5257,bald::ADV,laster,вэхтэнне
5258,dann::ADV,ondoren,die
5259,dann::ADV,ondoren,dalloj
5260,dann::ADV,ondoren,de
5261,dann::ADV,ondoren,te
5262,dann::ADV,ondoren,de
5263,dann::ADV,ondoren,teä
5264,dann::ADV,ondoren,â´tte
5265,dann::ADV,ondoren,те
5266,gestern::ADV,atzo,jååktan
5267,gestern::ADV,atzo,iektu
5268,gestern::ADV,atzo,ikte
5269,gestern::ADV,atzo,jieh't
5270,gestern::ADV,atzo,jåhtta
5271,gestern::ADV,atzo,яххта
5272,einst::ADV,antzina,dejpeli
5273,einst::ADV,antzina,åvdebut
5274,einst::ADV,antzina,áigi
5275,einst::ADV,antzina,dolin
5276,einst::ADV,antzina,tovle
5277,einst::ADV,antzina,tuu´l
5278,einst::ADV,antzina,э̄ххьтэшьт
5279,damals::ADV,orduan,aejkien
5280,damals::ADV,orduan,dalloj
5281,damals::ADV,orduan,dalle
5282,damals::ADV,orduan,talle
5283,damals::ADV,orduan,te´l
5284,damals::ADV,orduan,teä´l
5285,damals::ADV,orduan,танна
5286,danach::ADV,gerora,mïnngesne
5287,danach::ADV,gerora,dan maŋŋela
5288,danach::ADV,gerora,maŋŋil
5289,danach::ADV,gerora,das maŋŋá
5290,danach::ADV,gerora,maŋ̣a
5291,danach::ADV,gerora,mâ´ŋŋlest
5292,danach::ADV,gerora,маӈӈа
5293,danach::ADV,ondoren,mïnngesne
5294,danach::ADV,ondoren,dan maŋŋela
5295,danach::ADV,ondoren,maŋŋil
5296,danach::ADV,ondoren,das maŋŋá
5297,danach::ADV,ondoren,maŋ̣a
5298,danach::ADV,ondoren,mâ´ŋŋlest
5299,danach::ADV,ondoren,маӈӈа
5300,vorher::ADV,lehenago,aarebi
5301,vorher::ADV,lehenago,åvddål
5302,vorher::ADV,lehenago,árat
5303,vorher::ADV,lehenago,ovdâl
5304,vorher::ADV,lehenago,ouddâl
5305,vorher::ADV,lehenago,а̄йка
5306,zuerst::ADV,aurrena,voestegh
5307,zuerst::ADV,aurrena,álgon
5308,zuerst::ADV,aurrena,vuos
5309,zuerst::ADV,aurrena,vuohččan
5310,zuerst::ADV,aurrena,vuoč'čin
5311,zuerst::ADV,aurrena,vuõ´ste
5312,zuerst::ADV,aurrena,vuõs'smõõssân
5313,zuerst::ADV,aurrena,э̄ввтла
5314,zuerst::ADV,aurrena,э̄ввтэль
5315,zuerst::ADV,lehenbizi,voestegh
5316,zuerst::ADV,lehenbizi,álgon
5317,zuerst::ADV,lehenbizi,vuos
5318,zuerst::ADV,lehenbizi,vuohččan
5319,zuerst::ADV,lehenbizi,vuoč'čin
5320,zuerst::ADV,lehenbizi,vuõ´ste
5321,zuerst::ADV,lehenbizi,vuõs'smõõssân
5322,zuerst::ADV,lehenbizi,э̄ввтла
5323,zuerst::ADV,lehenbizi,э̄ввтэль
5324,einmal::ADV,behin,ikth
5325,einmal::ADV,behin,akti
5326,einmal::ADV,behin,okte
5327,einmal::ADV,behin,ohtii
5328,einmal::ADV,behin,kojo
5329,einmal::ADV,behin,måttmešt
5330,einmal::ADV,behin,э̄фт вэ̄рр
5331,einmal::ADV,aldi bat,ikth
5332,einmal::ADV,aldi bat,akti
5333,einmal::ADV,aldi bat,okte
5334,einmal::ADV,aldi bat,ohtii
5335,einmal::ADV,aldi bat,kojo
5336,einmal::ADV,aldi bat,måttmešt
5337,einmal::ADV,aldi bat,э̄фт вэ̄рр
5338,manchmal::ADV,batzuetan,muvhtene
5339,manchmal::ADV,batzuetan,muhttijn
5340,manchmal::ADV,batzuetan,duolla dálla
5341,manchmal::ADV,batzuetan,muhtumin
5342,manchmal::ADV,batzuetan,kuásnii
5343,manchmal::ADV,batzuetan,måttmešt
5344,manchmal::ADV,batzuetan,kuä´ss-ne
5345,manchmal::ADV,batzuetan,мудта вэ̄р
5346,manchmal::ADV,zenbaitetan,muvhtene
5347,manchmal::ADV,zenbaitetan,muhttijn
5348,manchmal::ADV,zenbaitetan,duolla dálla
5349,manchmal::ADV,zenbaitetan,muhtumin
5350,manchmal::ADV,zenbaitetan,kuásnii
5351,manchmal::ADV,zenbaitetan,måttmešt
5352,manchmal::ADV,zenbaitetan,kuä´ss-ne
5353,manchmal::ADV,zenbaitetan,мудта вэ̄р
5354,oft::ADV,maiz,daamtaj
5355,oft::ADV,maiz,álu
5356,oft::ADV,maiz,ábaj
5357,oft::ADV,maiz,dájvvá
5358,oft::ADV,maiz,dávjá
5359,oft::ADV,maiz,távjá
5360,oft::ADV,maiz,täujja
5361,oft::ADV,maiz,то̄а̄ййв
5362,oft::ADV,askotan,daamtaj
5363,oft::ADV,askotan,álu
5364,oft::ADV,askotan,ábaj
5365,oft::ADV,askotan,dájvvá
5366,oft::ADV,askotan,dávjá
5367,oft::ADV,askotan,távjá
5368,oft::ADV,askotan,täujja
5369,oft::ADV,askotan,то̄а̄ййв
5370,immer::ADV,beti,iktesth
5371,immer::ADV,beti,eejnegen
5372,immer::ADV,beti,agev
5373,immer::ADV,beti,álo
5374,immer::ADV,beti,ain
5375,immer::ADV,beti,ovttuu
5376,immer::ADV,beti,pâi
5377,immer::ADV,beti,пай
5378,niemals::ADV,inoiz ez,ij gåessie
5379,niemals::ADV,inoiz ez,ij goassak
5380,niemals::ADV,inoiz ez,ij ihkenis
5381,niemals::ADV,inoiz ez,ii goassege
5382,niemals::ADV,inoiz ez,ij kuás'sin
5383,niemals::ADV,inoiz ez,ij ni kuä´ss
5384,niemals::ADV,inoiz ez,эйй никуэссь
5385,niemals::ADV,sekula ez,ij gåessie
5386,niemals::ADV,sekula ez,ij goassak
5387,niemals::ADV,sekula ez,ij ihkenis
5388,niemals::ADV,sekula ez,ii goassege
5389,niemals::ADV,sekula ez,ij kuás'sin
5390,niemals::ADV,sekula ez,ij ni kuä´ss
5391,niemals::ADV,sekula ez,эйй никуэссь
5392,hier::ADV,hemen,daagkoe
5393,hier::ADV,hemen,dála
5394,hier::ADV,hemen,dánna
5395,hier::ADV,hemen,dá
5396,hier::ADV,hemen,dás
5397,hier::ADV,hemen,taa
5398,hier::ADV,hemen,tää
5399,hier::ADV,hemen,ta´ltte
5400,hier::ADV,hemen,тала
5401,hier::ADV,hemen,тэста
5402,hierhin::ADV,hona,diekie
5403,hierhin::ADV,hona,dási
5404,hierhin::ADV,hona,diehki
5405,hierhin::ADV,hona,deike
5406,hierhin::ADV,hona,teehi
5407,hierhin::ADV,hona,tii´ǩ
5408,hierhin::ADV,hona,тӣге
5409,von hier::ADV,hemendik,daebpede
5410,von hier::ADV,hemendik,dássta
5411,von hier::ADV,hemendik,dáppelt
5412,von hier::ADV,hemendik,dáppe
5413,von hier::ADV,hemendik,tástán
5414,von hier::ADV,hemendik,tääiǥ
5415,von hier::ADV,hemendik,tääi´ben
5416,von hier::ADV,hemendik,тэста
5417,von hier::ADV,honetatik,daebpede
5418,von hier::ADV,honetatik,dássta
5419,von hier::ADV,honetatik,dáppelt
5420,von hier::ADV,honetatik,dáppe
5421,von hier::ADV,honetatik,tástán
5422,von hier::ADV,honetatik,tääiǥ
5423,von hier::ADV,honetatik,tääi´ben
5424,von hier::ADV,honetatik,тэста
5425,dort::ADV,han,dagkoe
5426,dort::ADV,han,dale
5427,dort::ADV,han,dakko
5428,dort::ADV,han,tuo
5429,dort::ADV,han,tovben
5430,dort::ADV,han,to´ben
5431,dort::ADV,han,тёллэ
5432,dort::ADV,han,тамьпе
5433,dorthin::ADV,hara,dahkoe
5434,dorthin::ADV,hara,dåhku
5435,dorthin::ADV,hara,dohko
5436,dorthin::ADV,hara,diehko
5437,dorthin::ADV,hara,tuohu
5438,dorthin::ADV,hara,tok
5439,dorthin::ADV,hara,tok-aa
5440,dorthin::ADV,hara,то̄гэ
5441,geradeaus::ADV,artez,njuolgga
5442,geradeaus::ADV,artez,njuolga
5443,geradeaus::ADV,artez,njuol'gist
5444,geradeaus::ADV,artez,vuoi'gist
5445,geradeaus::ADV,artez,vui´jǧǧest
5446,geradeaus::ADV,artez,вӯййкесьт
5447,vorwärts::ADV,aurrera,fraamme
5448,vorwärts::ADV,aurrera,åvddån
5449,vorwärts::ADV,aurrera,ovddas
5450,vorwärts::ADV,aurrera,oovdâs
5451,vorwärts::ADV,aurrera,ooudâs
5452,vorwärts::ADV,aurrera,ooudårra
5453,vorwärts::ADV,aurrera,эвтэс
5454,rückwärts::ADV,atzera,mænngese
5455,rückwärts::ADV,atzera,ruoptobadáj
5456,rückwärts::ADV,atzera,maŋás
5457,rückwärts::ADV,atzera,majaskulij
5458,rückwärts::ADV,atzera,mââjas
5459,rückwärts::ADV,atzera,mâ´ŋŋla
5460,rückwärts::ADV,atzera,мо̄а̄з
5461,rückwärts::ADV,atzera,мо̄а̄ст
5462,rückwärts::ADV,atzerantz,mænngese
5463,rückwärts::ADV,atzerantz,ruoptobadáj
5464,rückwärts::ADV,atzerantz,maŋás
5465,rückwärts::ADV,atzerantz,majaskulij
5466,rückwärts::ADV,atzerantz,mââjas
5467,rückwärts::ADV,atzerantz,mâ´ŋŋla
5468,rückwärts::ADV,atzerantz,мо̄а̄з
5469,rückwärts::ADV,atzerantz,мо̄а̄ст
5470,zurück::ADV,atzera,bååstede
5471,zurück::ADV,atzera,ruoptus
5472,zurück::ADV,atzera,maŋus
5473,zurück::ADV,atzera,ruoktot
5474,zurück::ADV,atzera,maassâd
5475,zurück::ADV,atzera,vä´st
5476,zurück::ADV,atzera,mååusat
5477,zurück::ADV,atzera,мо̄а̄з
5478,zurück::ADV,atzera,мо̄а̄ст
5479,unten::ADV,behean,vuelnie
5480,unten::ADV,behean,vuollen
5481,unten::ADV,behean,vuollin
5482,unten::ADV,behean,vyellin
5483,unten::ADV,behean,vue´llen
5484,unten::ADV,behean,вӯлльн
5485,hinab::ADV,behera,våålese
5486,hinab::ADV,behera,vuolus
5487,hinab::ADV,behera,vulos
5488,hinab::ADV,behera,vuá'lás
5489,hinab::ADV,behera,vuâlas
5490,hinab::ADV,behera,валас
5491,hinab::ADV,beherantz,våålese
5492,hinab::ADV,beherantz,vuolus
5493,hinab::ADV,beherantz,vulos
5494,hinab::ADV,beherantz,vuá'lás
5495,hinab::ADV,beherantz,vuâlas
5496,hinab::ADV,beherantz,валас
5497,oben::ADV,goian,bijjene
5498,oben::ADV,goian,baddjen
5499,oben::ADV,goian,badjin
5500,oben::ADV,goian,paijeen
5501,oben::ADV,goian,pâ´jjen
5502,oben::ADV,goian,tunââ´lmest
5503,oben::ADV,goian,пайенҍ
5504,hinauf::ADV,gora,bæjjese
5505,hinauf::ADV,gora,bajás
5506,hinauf::ADV,gora,bajás
5507,hinauf::ADV,gora,pajas
5508,hinauf::ADV,gora,pââjas
5509,hinauf::ADV,gora,пайяс
5510,hinauf::ADV,gorantz,bæjjese
5511,hinauf::ADV,gorantz,bajás
5512,hinauf::ADV,gorantz,bajás
5513,hinauf::ADV,gorantz,pajas
5514,hinauf::ADV,gorantz,pââjas
5515,hinauf::ADV,gorantz,пайяс
5516,überall::ADV,edonon,gaajhkene lehkesne
5517,überall::ADV,edonon,juohkka sajen
5518,überall::ADV,edonon,juohke sajis
5519,überall::ADV,edonon,jya'hisaajeest
5520,überall::ADV,edonon,vee´zz
5521,überall::ADV,edonon,pukvee´zz
5522,überall::ADV,edonon,пугквесь
5523,nicht::ADV,ez,ij
5524,nicht::ADV,ez,ij
5525,nicht::ADV,ez,ii
5526,nicht::ADV,ez,ij
5527,nicht::ADV,ez,ij
5528,nicht::ADV,ez,эйй
5529,ein wenig::ADV,apur bat,ånnetje
5530,ein wenig::ADV,apur bat,ahtjetje
5531,ein wenig::ADV,apur bat,binná
5532,ein wenig::ADV,apur bat,veahá
5533,ein wenig::ADV,apur bat,ucánjii
5534,ein wenig::ADV,apur bat,occanj
5535,ein wenig::ADV,apur bat,simmna
5536,ein wenig::ADV,apur bat,сада
5537,ein wenig::ADV,apur bat,садаматта
5538,ein wenig::ADV,pixka bat,ånnetje
5539,ein wenig::ADV,pixka bat,ahtjetje
5540,ein wenig::ADV,pixka bat,binná
5541,ein wenig::ADV,pixka bat,veahá
5542,ein wenig::ADV,pixka bat,ucánjii
5543,ein wenig::ADV,pixka bat,occanj
5544,ein wenig::ADV,pixka bat,simmna
5545,ein wenig::ADV,pixka bat,сада
5546,ein wenig::ADV,pixka bat,садаматта
5547,kaum::ADV,ozta,jallan
5548,kaum::ADV,ozta,vánet
5549,kaum::ADV,ozta,báljo
5550,kaum::ADV,ozta,illá
5551,kaum::ADV,ozta,illvaa
5552,kaum::ADV,ozta,мале
5553,kaum::ADV,ozta,элэлэ
5554,kaum::ADV,nekez,jallan
5555,kaum::ADV,nekez,vánet
5556,kaum::ADV,nekez,báljo
5557,kaum::ADV,nekez,illá
5558,kaum::ADV,nekez,illvaa
5559,kaum::ADV,nekez,мале
5560,kaum::ADV,nekez,элэлэ
5561,sehr::ADV,oso,sagk
5562,sehr::ADV,oso,riek
5563,sehr::ADV,oso,sieldes
5564,sehr::ADV,oso,hui
5565,sehr::ADV,oso,ollu
5566,sehr::ADV,oso,čuuvtij
5567,sehr::ADV,oso,sami
5568,sehr::ADV,oso,čuu´t
5569,sehr::ADV,oso,пэре
5570,sehr::ADV,oso,чофта
5571,so::ADV,hala,numhtie
5572,so::ADV,hala,nav
5573,so::ADV,hala,nuov
5574,so::ADV,hala,nåv
5575,so::ADV,hala,nu
5576,so::ADV,hala,näävt
5577,so::ADV,hala,de
5578,so::ADV,hala,nu´t
5579,so::ADV,hala,nääi´t
5580,so::ADV,hala,те̄льнэ
5581,so::ADV,honela,numhtie
5582,so::ADV,honela,nav
5583,so::ADV,honela,nuov
5584,so::ADV,honela,nåv
5585,so::ADV,honela,nu
5586,so::ADV,honela,näävt
5587,so::ADV,honela,de
5588,so::ADV,honela,nu´t
5589,so::ADV,honela,nääi´t
5590,so::ADV,honela,те̄льнэ
5591,noch::ADV,oraindik,annje
5592,noch::ADV,oraindik,ájn
5593,noch::ADV,oraindik,vilá
5594,noch::ADV,oraindik,ain
5595,noch::ADV,oraindik,vela
5596,noch::ADV,oraindik,võl
5597,noch::ADV,oraindik,veâl
5598,noch::ADV,oraindik,вя̄л
5599,nur::ADV,bakarrik,ajve
5600,nur::ADV,bakarrik,barre
5601,nur::ADV,bakarrik,dåssjå
5602,nur::ADV,bakarrik,dušše
5603,nur::ADV,bakarrik,váá
5604,nur::ADV,bakarrik,pâi
5605,nur::ADV,bakarrik,leša
5606,nur::ADV,bakarrik,tåå´lǩ
5607,nur::ADV,bakarrik,лэша
5608,nur::ADV,bakarrik,лышшэ
5609,schon::ADV,ja,joe
5610,schon::ADV,ja,juo
5611,schon::ADV,ja,juo
5612,schon::ADV,ja,juo
5613,schon::ADV,ja,ju´n
5614,schon::ADV,ja,ё
5615,schon::ADV,jada,joe
5616,schon::ADV,jada,juo
5617,schon::ADV,jada,juo
5618,schon::ADV,jada,juo
5619,schon::ADV,jada,ju´n
5620,schon::ADV,jada,ё
5621,wieder::ADV,berriro,vihth
5622,wieder::ADV,berriro,aajmoen
5623,wieder::ADV,berriro,vas
5624,wieder::ADV,berriro,ådåsis
5625,wieder::ADV,berriro,fas
5626,wieder::ADV,berriro,vuot
5627,wieder::ADV,berriro,vest
5628,wieder::ADV,berriro,däs
5629,wieder::ADV,berriro,e´pet
5630,wieder::ADV,berriro,аввта
5631,wieder::ADV,berriro,о̄дтсэ
5632,vergebens::ADV,alferrik,dåssjåj
5633,vergebens::ADV,alferrik,duššás
5634,vergebens::ADV,alferrik,tušás
5635,vergebens::ADV,alferrik,jääutai
5636,vergebens::ADV,alferrik,пусьтэльт
5637,vor::PRP,aurrean,åvteste
5638,vor::PRP,aurrean,ålggolin
5639,vor::PRP,aurrean,ovddas
5640,vor::PRP,aurrean,oovdâst
5641,vor::PRP,aurrean,ooudâst
5642,vor::PRP,aurrean,авьтэмьбе̄лльт
5643,hinter::PRP,ostean,duekesne
5644,hinter::PRP,ostean,duogen
5645,hinter::PRP,ostean,maŋŋelin
5646,hinter::PRP,ostean,maŋil
5647,hinter::PRP,ostean,duogás
5648,hinter::PRP,ostean,tyeḥin
5649,hinter::PRP,ostean,tue´ǩǩen
5650,hinter::PRP,ostean,маӈельт
5651,hinter::PRP,gibelean,duekesne
5652,hinter::PRP,gibelean,duogen
5653,hinter::PRP,gibelean,maŋŋelin
5654,hinter::PRP,gibelean,maŋil
5655,hinter::PRP,gibelean,duogás
5656,hinter::PRP,gibelean,tyeḥin
5657,hinter::PRP,gibelean,tue´ǩǩen
5658,hinter::PRP,gibelean,маӈельт
5659,unter::PRP,pean,nuelesne
5660,unter::PRP,pean,vuolen
5661,unter::PRP,pean,vuolde
5662,unter::PRP,pean,vyel'ni
5663,unter::PRP,pean,vue´llen
5664,unter::PRP,pean,вӯлльнҍ
5665,unter::PRP,azpian,nuelesne
5666,unter::PRP,azpian,vuolen
5667,unter::PRP,azpian,vuolde
5668,unter::PRP,azpian,vyel'ni
5669,unter::PRP,azpian,vue´llen
5670,unter::PRP,azpian,вӯлльнҍ
5671,durch::PRP,zehar,vieken
5672,durch::PRP,zehar,tjadá
5673,durch::PRP,zehar,-rájge
5674,durch::PRP,zehar,čađa
5675,durch::PRP,zehar,čoođâ
5676,durch::PRP,zehar,čõõđ
5677,durch::PRP,zehar,pääi´ǩ
5678,durch::PRP,zehar,че̄д
5679,neben::PRP,ondoan,baaltese
5680,neben::PRP,ondoan,báldan
5681,neben::PRP,ondoan,bálddas
5682,neben::PRP,ondoan,paaldâst
5683,neben::PRP,ondoan,paaldâst
5684,neben::PRP,ondoan,поалльтэ
5685,neben::PRP,aldamenean,baaltese
5686,neben::PRP,aldamenean,báldan
5687,neben::PRP,aldamenean,bálddas
5688,neben::PRP,aldamenean,paaldâst
5689,neben::PRP,aldamenean,paaldâst
5690,neben::PRP,aldamenean,поалльтэ
5691,zwischen::PRP,artean,gaskesne
5692,zwischen::PRP,artean,gasska
5693,zwischen::PRP,artean,gaskkas
5694,zwischen::PRP,artean,kooskâst
5695,zwischen::PRP,artean,kâskka
5696,zwischen::PRP,artean,кэскэсьт
5697,zwischen::PRP,artean,кэ̄скэль
5698,wegen::PRP,-gatik,dïete
5699,wegen::PRP,-gatik,gaevhtieh
5700,wegen::PRP,-gatik,diehti
5701,wegen::PRP,-gatik,dihte
5702,wegen::PRP,-gatik,geažil
5703,wegen::PRP,-gatik,tet
5704,wegen::PRP,-gatik,diõtt
5705,wegen::PRP,-gatik,ǩeäč'ča
5706,wegen::PRP,-gatik,гуэйке
5707,dies::PRN,hau,dihte
5708,dies::PRN,hau,dát
5709,dies::PRN,hau,dát
5710,dies::PRN,hau,táát
5711,dies::PRN,hau,tät
5712,dies::PRN,hau,tiett-aa
5713,dies::PRN,hau,тэдт
5714,das::PRN,hura,dohte
5715,das::PRN,hura,dat
5716,das::PRN,hura,dat
5717,das::PRN,hura,tot
5718,das::PRN,hura,tõt
5719,das::PRN,hura,тудт
5720,alles::PRN,dena,gaajhke
5721,alles::PRN,dena,gájkka
5722,alles::PRN,dena,buot
5723,alles::PRN,dena,puoh
5724,alles::PRN,dena,puk
5725,alles::PRN,dena,пугк
5726,ich::PRN,ni,manne
5727,ich::PRN,ni,mån
5728,ich::PRN,ni,månnå
5729,ich::PRN,ni,mun
5730,ich::PRN,ni,mun
5731,ich::PRN,ni,munnâ
5732,ich::PRN,ni,mon
5733,ich::PRN,ni,мунн
5734,du::PRN,zu,datne
5735,du::PRN,zu,dån
5736,du::PRN,zu,don
5737,du::PRN,zu,tun
5738,du::PRN,zu,ton
5739,du::PRN,zu,то̄нн
5740,er::PRN,bera,dïhte
5741,er::PRN,bera,sån
5742,er::PRN,bera,son
5743,er::PRN,bera,sun
5744,er::PRN,bera,son
5745,er::PRN,bera,со̄нн
5746,wir::PRN,gu,mijjieh
5747,wir::PRN,gu,mij
5748,wir::PRN,gu,mii
5749,wir::PRN,gu,mij
5750,wir::PRN,gu,mij
5751,wir::PRN,gu,мыйй
5752,ihr::PRN,zuek,dijjie
5753,ihr::PRN,zuek,dij
5754,ihr::PRN,zuek,dii
5755,ihr::PRN,zuek,tij
5756,ihr::PRN,zuek,tij
5757,ihr::PRN,zuek,тыйй
5758,sie::PRN,berak,dah
5759,sie::PRN,berak,sij
5760,sie::PRN,berak,sii
5761,sie::PRN,berak,sij
5762,sie::PRN,berak,sij
5763,sie::PRN,berak,сыйй
5764,was::FPRN,zer,mij
5765,was::FPRN,zer,mij
5766,was::FPRN,zer,mii
5767,was::FPRN,zer,mii
5768,was::FPRN,zer,mii
5769,was::FPRN,zer,мӣ
5770,wer::FPRN,nor,gie
5771,wer::FPRN,nor,guhti
5772,wer::FPRN,nor,gii
5773,wer::FPRN,nor,guhte
5774,wer::FPRN,nor,kii
5775,wer::FPRN,nor,ǩii
5776,wer::FPRN,nor,kåå´tt
5777,wer::FPRN,nor,ке̄
5778,wo::FADV,non,gusnie
5779,wo::FADV,non,gånnå
5780,wo::FADV,non,gos
5781,wo::FADV,non,kost
5782,wo::FADV,non,ko´st
5783,wo::FADV,non,касьт
5784,wohin::FADV,nora,gogka
5785,wohin::FADV,nora,gåsi
5786,wohin::FADV,nora,gosa
5787,wohin::FADV,nora,kuus
5788,wohin::FADV,nora,koozz
5789,wohin::FADV,nora,ко̄з
5790,wie::FADV,nola,guktie
5791,wie::FADV,nola,gumhtie
5792,wie::FADV,nola,gåktu
5793,wie::FADV,nola,mot
5794,wie::FADV,nola,mahte
5795,wie::FADV,nola,mä´htt
5796,wie::FADV,nola,ко̄ххт
5797,wie::FADV,zelan,guktie
5798,wie::FADV,zelan,gumhtie
5799,wie::FADV,zelan,gåktu
5800,wie::FADV,zelan,mot
5801,wie::FADV,zelan,mahte
5802,wie::FADV,zelan,mä´htt
5803,wie::FADV,zelan,ко̄ххт
5804,warum::FADV,zeren,man
5805,warum::FADV,zeren,manen
5806,warum::FADV,zeren,manne
5807,warum::FADV,zeren,mane
5808,warum::FADV,zeren,mondiet
5809,warum::FADV,zeren,mõõzz
5810,warum::FADV,zeren,mää´nn
5811,warum::FADV,zeren,мэ̄йт
5812,warum::FADV,zeren,мэ̄ннгуэйке
5813,warum::FADV,zergatik,man
5814,warum::FADV,zergatik,manen
5815,warum::FADV,zergatik,manne
5816,warum::FADV,zergatik,mane
5817,warum::FADV,zergatik,mondiet
5818,warum::FADV,zergatik,mõõzz
5819,warum::FADV,zergatik,mää´nn
5820,warum::FADV,zergatik,мэ̄йт
5821,warum::FADV,zergatik,мэ̄ннгуэйке
5822,wieviel::FNUM,zenbat,man jeenje
5823,wieviel::FNUM,zenbat,makta
5824,wieviel::FNUM,zenbat,olugo
5825,wieviel::FNUM,zenbat,kalle
