,Concept_ID,sk,se
2596,Bett::N,posteľ,вуэдтӭмсайй
2597,Regal::N,regál,hælla
2598,Regal::N,regál,hilldo
2599,Regal::N,regál,hildu
2600,Regal::N,regál,ildee
2601,Regal::N,regál,i´lddi
2602,Regal::N,regál,ылльтэ
2603,Regal::N,polica,hælla
2604,Regal::N,polica,hilldo
2605,Regal::N,polica,hildu
2606,Regal::N,polica,ildee
2607,Regal::N,polica,i´lddi
2608,Regal::N,polica,ылльтэ
2609,Kiste::N,debna,aeskie
2610,Kiste::N,debna,kássa
2611,Kiste::N,debna,kássa
2612,Kiste::N,debna,árkku
2613,Kiste::N,debna,ču´ǩǩ
2614,Kiste::N,debna,чуххьк
2615,Fenster::N,okno,klaase
2616,Fenster::N,okno,vinndek
2617,Fenster::N,okno,láse
2618,Fenster::N,okno,laasâ
2619,Fenster::N,okno,ikkân
2620,Fenster::N,okno,эххкан
2621,Fenster::N,oblok,klaase
2622,Fenster::N,oblok,vinndek
2623,Fenster::N,oblok,láse
2624,Fenster::N,oblok,laasâ
2625,Fenster::N,oblok,ikkân
2626,Fenster::N,oblok,эххкан
2627,Tür::N,dvere,okse
2628,Tür::N,dvere,uksa
2629,Tür::N,dvere,uksa
2630,Tür::N,dvere,uksâ
2631,Tür::N,dvere,uhss
2632,Tür::N,dvere,уккс
2633,Tor::N,vráta,okse
2634,Tor::N,vráta,pårttå
2635,Tor::N,vráta,uksa
2636,Tor::N,vráta,poarta
2637,Tor::N,vráta,porttâ
2638,Tor::N,vráta,uustõk
2639,Tor::N,vráta,čuâlluhss
2640,Tor::N,vráta,уккс
2641,Zaun::N,plot,haakene
2642,Zaun::N,plot,jerra
2643,Zaun::N,plot,gárdde
2644,Zaun::N,plot,áidi
2645,Zaun::N,plot,äiđi
2646,Zaun::N,plot,äidd
2647,Zaun::N,plot,čuâll
2648,Zaun::N,plot,а̄ййт
2649,Zaun::N,ohrada,haakene
2650,Zaun::N,ohrada,jerra
2651,Zaun::N,ohrada,gárdde
2652,Zaun::N,ohrada,áidi
2653,Zaun::N,ohrada,äiđi
2654,Zaun::N,ohrada,äidd
2655,Zaun::N,ohrada,čuâll
2656,Zaun::N,ohrada,а̄ййт
2657,Dach::N,krov,rehpie
2658,Dach::N,krov,dæhkko
2659,Dach::N,krov,gáhttu
2660,Dach::N,krov,káttu
2661,Dach::N,krov,laakk
2662,Dach::N,krov,пэ̄ҏҏтэ̄ля
2663,Dach::N,krov,кры̄ша
2664,Dach::N,strecha,rehpie
2665,Dach::N,strecha,dæhkko
2666,Dach::N,strecha,gáhttu
2667,Dach::N,strecha,káttu
2668,Dach::N,strecha,laakk
2669,Dach::N,strecha,пэ̄ҏҏтэ̄ля
2670,Dach::N,strecha,кры̄ша
2671,Leiter::N,rebrík,raajtere
2672,Leiter::N,rebrík,tjajmos
2673,Leiter::N,rebrík,boagos
2674,Leiter::N,rebrík,ráidalas
2675,Leiter::N,rebrík,raidlâs
2676,Leiter::N,rebrík,лествец
2677,Leiter::N,rebrina,raajtere
2678,Leiter::N,rebrina,tjajmos
2679,Leiter::N,rebrina,boagos
2680,Leiter::N,rebrina,ráidalas
2681,Leiter::N,rebrina,raidlâs
2682,Leiter::N,rebrina,лествец
2683,Besen::N,metla,saehpie
2684,Besen::N,metla,gaerpene
2685,Besen::N,metla,njáman
2686,Besen::N,metla,luvdá
2687,Besen::N,metla,luvdá
2688,Besen::N,metla,västt
2689,Besen::N,metla,ва̄сст
2690,Spaten::N,rýľ,gåajvoe
2691,Spaten::N,rýľ,spádá
2692,Spaten::N,rýľ,goajvvo
2693,Spaten::N,rýľ,goaivu
2694,Spaten::N,rýľ,kuái'vu
2695,Spaten::N,rýľ,kuäivv
2696,Spaten::N,rýľ,куаййв
2697,Schaufel::N,lopata,gåajvoe
2698,Schaufel::N,lopata,gåjvun
2699,Schaufel::N,lopata,goajvvo
2700,Schaufel::N,lopata,goaivu
2701,Schaufel::N,lopata,kuái'vu
2702,Schaufel::N,lopata,kuäivv
2703,Schaufel::N,lopata,куаййв
2704,Gabel::N,vidlička,tjåagka
2705,Gabel::N,vidlička,gáffil
2706,Gabel::N,vidlička,káffal
2707,Gabel::N,vidlička,kaahvâl
2708,Gabel::N,vidlička,velkk
2709,Gabel::N,vidlička,а̄лльс
2710,Löffel::N,lyžica,buste
2711,Löffel::N,lyžica,bassti
2712,Löffel::N,lyžica,baste
2713,Löffel::N,lyžica,pastem
2714,Löffel::N,lyžica,pâ´sttem
2715,Löffel::N,lyžica,пасьтэмь
2716,Messer::N,nôž,nejpie
2717,Messer::N,nôž,nijbbe
2718,Messer::N,nôž,niibi
2719,Messer::N,nôž,nijbe
2720,Messer::N,nôž,nei´bb
2721,Messer::N,nôž,ныййп
2722,Nagel::N,klinec,spæjhkere
2723,Nagel::N,klinec,spiger
2724,Nagel::N,klinec,návlle
2725,Nagel::N,klinec,spiikkár
2726,Nagel::N,klinec,spijkkár
2727,Nagel::N,klinec,näu´ll
2728,Nagel::N,klinec,на̄ввьл
2729,Netz::N,sieť,viermie
2730,Netz::N,sieť,viermme
2731,Netz::N,sieť,næhtta
2732,Netz::N,sieť,fierbmi
2733,Netz::N,sieť,viermi
2734,Netz::N,sieť,säi´mm
2735,Netz::N,sieť,нӯжхьт
2736,Haken::N,hák,kruehkie
2737,Haken::N,hák,ruohkke
2738,Haken::N,hák,vagge
2739,Haken::N,hák,roahkki
2740,Haken::N,hák,faggi
2741,Haken::N,hák,kuák'ki
2742,Haken::N,hák,kuä´ǩ'ǩ
2743,Haken::N,hák,ва̄ӈӈк
2744,Haken::N,hák,куэххьк
2745,Haken::N,háčik,kruehkie
2746,Haken::N,háčik,ruohkke
2747,Haken::N,háčik,vagge
2748,Haken::N,háčik,roahkki
2749,Haken::N,háčik,faggi
2750,Haken::N,háčik,kuák'ki
2751,Haken::N,háčik,kuä´ǩ'ǩ
2752,Haken::N,háčik,ва̄ӈӈк
2753,Haken::N,háčik,куэххьк
2754,Griff::N,rukoväť,rehpie
2755,Griff::N,rukoväť,taatje
2756,Griff::N,rukoväť,gavlla
2757,Griff::N,rukoväť,guottáldahka
2758,Griff::N,rukoväť,geavja
2759,Griff::N,rukoväť,novdâ
2760,Griff::N,rukoväť,nõđđ
2761,Griff::N,rukoväť,kå´ǧǧ
2762,Griff::N,rukoväť,нэ̄дт
2763,Schloss::N,zámka,laesie
2764,Schloss::N,zámka,lássa
2765,Schloss::N,zámka,lohkka
2766,Schloss::N,zámka,lukkâ
2767,Schloss::N,zámka,lokk
2768,Schloss::N,zámka,ло̄ххк
2769,Bild::N,obraz,guvvie
2770,Bild::N,obraz,gåvvå
2771,Bild::N,obraz,govva
2772,Bild::N,obraz,koṿe
2773,Bild::N,obraz,kartt
2774,Bild::N,obraz,картина
2775,Figur::N,figúra,guvvie
2776,Figur::N,figúra,gåvos
2777,Figur::N,figúra,figuvrra
2778,Figur::N,figúra,figuvra
2779,Figur::N,figúra,kovos
2780,Figur::N,figúra,kuâŋas
2781,Puppe::N,bábka,dåahka
2782,Puppe::N,bábka,dåhkko
2783,Puppe::N,bábka,doahkko
2784,Puppe::N,bábka,dohkká
2785,Puppe::N,bábka,duhkká
2786,Puppe::N,bábka,kuuhlaž
2787,Puppe::N,bábka,кукла
2788,Puppe::N,bábika,dåahka
2789,Puppe::N,bábika,dåhkko
2790,Puppe::N,bábika,doahkko
2791,Puppe::N,bábika,dohkká
2792,Puppe::N,bábika,duhkká
2793,Puppe::N,bábika,kuuhlaž
2794,Puppe::N,bábika,кукла
2795,Beutel::N,vrece,voessetje
2796,Beutel::N,vrece,påvsså
2797,Beutel::N,vrece,seahkaš
2798,Beutel::N,vrece,bursa
2799,Beutel::N,vrece,guhkkár
2800,Beutel::N,vrece,čooṿâs
2801,Beutel::N,vrece,siâk'k
2802,Beutel::N,vrece,kå´ššel
2803,Beutel::N,vrece,ве̄ҏҏц
2804,Beutel::N,vrecko,voessetje
2805,Beutel::N,vrecko,påvsså
2806,Beutel::N,vrecko,seahkaš
2807,Beutel::N,vrecko,bursa
2808,Beutel::N,vrecko,guhkkár
2809,Beutel::N,vrecko,čooṿâs
2810,Beutel::N,vrecko,siâk'k
2811,Beutel::N,vrecko,kå´ššel
2812,Beutel::N,vrecko,ве̄ҏҏц
2813,Bündel::N,uzlík,paantje
2814,Bündel::N,uzlík,buduk
2815,Bündel::N,uzlík,gurppe
2816,Bündel::N,uzlík,gihppu
2817,Bündel::N,uzlík,kiäs'tu
2818,Bündel::N,uzlík,šnâpp
2819,Bündel::N,uzlík,пуччк
2820,Bündel::N,zväzok,paantje
2821,Bündel::N,zväzok,buduk
2822,Bündel::N,zväzok,gurppe
2823,Bündel::N,zväzok,gihppu
2824,Bündel::N,zväzok,kiäs'tu
2825,Bündel::N,zväzok,šnâpp
2826,Bündel::N,zväzok,пуччк
2827,Tasche::N,taška,veaskoe
2828,Tasche::N,taška,væssko
2829,Tasche::N,taška,lávkka
2830,Tasche::N,taška,lávka
2831,Tasche::N,taška,seahkka
2832,Tasche::N,taška,lavkkâ
2833,Tasche::N,taška,laukk
2834,Tasche::N,taška,суӎӎьк
2835,Tasche::N,taška,ло̄а̄ффк
2836,Tasche::N,kabelka,veaskoe
2837,Tasche::N,kabelka,væssko
2838,Tasche::N,kabelka,lávkka
2839,Tasche::N,kabelka,lávka
2840,Tasche::N,kabelka,seahkka
2841,Tasche::N,kabelka,lavkkâ
2842,Tasche::N,kabelka,laukk
2843,Tasche::N,kabelka,суӎӎьк
2844,Tasche::N,kabelka,ло̄а̄ффк
2845,Eimer::N,vedro,bæhtoe
2846,Eimer::N,vedro,skiello
2847,Eimer::N,vedro,skállu
2848,Eimer::N,vedro,eebir
2849,Eimer::N,vedro,skääll
2850,Eimer::N,vedro,е̄мьперь
2851,Deckel::N,vrchnák,luehkie
2852,Deckel::N,vrchnák,låhkke
2853,Deckel::N,vrchnák,lohkki
2854,Deckel::N,vrchnák,lokke
2855,Deckel::N,vrchnák,lå´ǩǩ
2856,Deckel::N,vrchnák,ко̄а̄ххтнэсс
2857,Deckel::N,pokrývka,luehkie
2858,Deckel::N,pokrývka,låhkke
2859,Deckel::N,pokrývka,lohkki
2860,Deckel::N,pokrývka,lokke
2861,Deckel::N,pokrývka,lå´ǩǩ
2862,Deckel::N,pokrývka,ко̄а̄ххтнэсс
2863,Geschirr::N,nádoba,lihtie
2864,Geschirr::N,nádoba,lihte
2865,Geschirr::N,nádoba,lihtit
2866,Geschirr::N,nádoba,litte
2867,Geschirr::N,nádoba,kärldõk
2868,Geschirr::N,nádoba,ка̄ррь
2869,Sack::N,mech,voesse
2870,Sack::N,mech,vuossa
2871,Sack::N,mech,seahkka
2872,Sack::N,mech,sekkâ
2873,Sack::N,mech,siâk'k
2874,Sack::N,mech,ве̄ҏҏц
2875,Sack::N,vrece,voesse
2876,Sack::N,vrece,vuossa
2877,Sack::N,vrece,seahkka
2878,Sack::N,vrece,sekkâ
2879,Sack::N,vrece,siâk'k
2880,Sack::N,vrece,ве̄ҏҏц
2881,Tasse::N,šálka,guksie
2882,Tasse::N,šálka,gåhppå
2883,Tasse::N,šálka,gohppu
2884,Tasse::N,šálka,pollo
2885,Tasse::N,šálka,kopp
2886,Tasse::N,šálka,на̄ххьп
2887,Topf::N,hrniec,baetie
2888,Topf::N,hrniec,krovhte
2889,Topf::N,hrniec,rujtta
2890,Topf::N,hrniec,giebbme
2891,Topf::N,hrniec,báhti
2892,Topf::N,hrniec,gievdni
2893,Topf::N,hrniec,pääti
2894,Topf::N,hrniec,kruâitt
2895,Topf::N,hrniec,кӣммьн
2896,Kessel::N,kotol,giebnie
2897,Kessel::N,kotol,skallo
2898,Kessel::N,kotol,giebbme
2899,Kessel::N,kotol,gieđbmi
2900,Kessel::N,kotol,kiem'ni
2901,Kessel::N,kotol,ǩie´mnn
2902,Kessel::N,kotol,кӣммьн
2903,Essen::N,jedlo,åesie
2904,Essen::N,jedlo,beapmoe
2905,Essen::N,jedlo,biebbmo
2906,Essen::N,jedlo,borramuš
2907,Essen::N,jedlo,purrâmâš
2908,Essen::N,jedlo,porrmõš
2909,Essen::N,jedlo,по̄ррмушш
2910,Nahrung::N,strava,beapmoe
2911,Nahrung::N,strava,biebbmo
2912,Nahrung::N,strava,biebmu
2913,Nahrung::N,strava,purrâmâš
2914,Nahrung::N,strava,porrmõš
2915,Nahrung::N,strava,по̄ррмушш
2916,Nahrung::N,potrava,beapmoe
2917,Nahrung::N,potrava,biebbmo
2918,Nahrung::N,potrava,biebmu
2919,Nahrung::N,potrava,purrâmâš
2920,Nahrung::N,potrava,porrmõš
2921,Nahrung::N,potrava,по̄ррмушш
2922,Speise::N,jedlo,beapmoe
2923,Speise::N,jedlo,biebbmo
2924,Speise::N,jedlo,biebmu
2925,Speise::N,jedlo,määlis
2926,Speise::N,jedlo,aasâs
2927,Speise::N,jedlo,porrmõš
2928,Speise::N,jedlo,по̄ррмушш
2929,Fleisch::N,mäso,bearkoe
2930,Fleisch::N,mäso,oadtje
2931,Fleisch::N,mäso,bierggo
2932,Fleisch::N,mäso,biergu
2933,Fleisch::N,mäso,uáž'ži
2934,Fleisch::N,mäso,vuä´ǯ'ǯ
2935,Fleisch::N,mäso,вуэннч
2936,Getreide::N,obilie,gernie
2937,Getreide::N,obilie,gårnne
2938,Getreide::N,obilie,gordni
2939,Getreide::N,obilie,valje
2940,Getreide::N,obilie,ле̄ййп
2941,Brei::N,kaša,kraavhtse
2942,Brei::N,kaša,ráktsa
2943,Brei::N,kaša,buvru
2944,Brei::N,kaša,suoḥâd
2945,Brei::N,kaša,hutt
2946,Brei::N,kaša,уххт
2947,Brot::N,chlieb,gaahkoe
2948,Brot::N,chlieb,lájbbe
2949,Brot::N,chlieb,stummpa
2950,Brot::N,chlieb,láibi
2951,Brot::N,chlieb,gáhkku
2952,Brot::N,chlieb,leibi
2953,Brot::N,chlieb,lei´bb
2954,Brot::N,chlieb,ле̄ййп
2955,Scheibe::N,kotúč,snaejrie
2956,Scheibe::N,kotúč,sárdde
2957,Scheibe::N,kotúč,vajahas
2958,Scheibe::N,kotúč,časkkis
2959,Scheibe::N,kotúč,ča'skes
2960,Scheibe::N,kotúč,ku´sǩǩ
2961,Scheibe::N,kotúč,кусськ
2962,Scheibe::N,krajec,snaejrie
2963,Scheibe::N,krajec,sárdde
2964,Scheibe::N,krajec,vajahas
2965,Scheibe::N,krajec,časkkis
2966,Scheibe::N,krajec,ča'skes
2967,Scheibe::N,krajec,ku´sǩǩ
2968,Scheibe::N,krajec,кусськ
2969,Fett::N,tuk,buejtie
2970,Fett::N,tuk,vuodja
2971,Fett::N,tuk,buoidi
2972,Fett::N,tuk,pyei'di
2973,Fett::N,tuk,puõi´dd
2974,Fett::N,tuk,пуййт
2975,Fett::N,masť,buejtie
2976,Fett::N,masť,vuodja
2977,Fett::N,masť,buoidi
2978,Fett::N,masť,pyei'di
2979,Fett::N,masť,puõi´dd
2980,Fett::N,masť,пуййт
2981,Butter::N,maslo,voeje
2982,Butter::N,maslo,vuodja
2983,Butter::N,maslo,vuodja
2984,Butter::N,maslo,vuojâ
2985,Butter::N,maslo,vuõjj
2986,Butter::N,maslo,вӯйй
2987,Öl::N,olej,ålja
2988,Öl::N,olej,ulljo
2989,Öl::N,olej,oalljo
2990,Öl::N,olej,olju
2991,Öl::N,olej,oljo
2992,Öl::N,olej,vuõjj
2993,Öl::N,olej,вӯйй
2994,Salz::N,soľ,saelhtie
2995,Salz::N,soľ,sállte
2996,Salz::N,soľ,sálti
2997,Salz::N,soľ,sältti
2998,Salz::N,soľ,sä´ltt
2999,Salz::N,soľ,сӯлль
3000,Suppe::N,polievka,joptse
3001,Suppe::N,polievka,jupptsa
3002,Suppe::N,polievka,málli
3003,Suppe::N,polievka,määḷi
3004,Suppe::N,polievka,lieṃâ
3005,Suppe::N,polievka,liõmm
3006,Suppe::N,polievka,лӣмм
3007,Honig::N,med,hååneske
3008,Honig::N,med,meda
3009,Honig::N,med,miehta
3010,Honig::N,med,mietâ
3011,Honig::N,med,miõtt
3012,Honig::N,med,мӣдт
3013,Milch::N,mlieko,mielhkie
3014,Milch::N,mlieko,mielkke
3015,Milch::N,mlieko,mielki
3016,Milch::N,mlieko,miel'kki
3017,Milch::N,mlieko,mie´lǩǩ
3018,Milch::N,mlieko,ма̄ййт
3019,Tee::N,čaj,löövje
3020,Tee::N,čaj,tedja
3021,Tee::N,čaj,deadju
3022,Tee::N,čaj,čee
3023,Tee::N,čaj,teej̣â
3024,Tee::N,čaj,čee
3025,Tee::N,čaj,чайй
3026,Leder::N,koža,hovre
3027,Leder::N,koža,sassne
3028,Leder::N,koža,náhkki
3029,Leder::N,koža,leaira
3030,Leder::N,koža,čevđi
3031,Leder::N,koža,čåu´dd
3032,Leder::N,koža,на̄ххьк
3033,Wolle::N,vlna,ålloe
3034,Wolle::N,vlna,hullo
3035,Wolle::N,vlna,ullu
3036,Wolle::N,vlna,ullo
3037,Wolle::N,vlna,oll
3038,Wolle::N,vlna,улл
3039,Stoff::N,súkno,tyjje
3040,Stoff::N,súkno,gápptás
3041,Stoff::N,súkno,stoaffa
3042,Stoff::N,súkno,ávnnas
3043,Stoff::N,súkno,käägus
3044,Stoff::N,súkno,aaunâs
3045,Stoff::N,súkno,лыййн
3046,Nadel::N,ihla,naaloe
3047,Nadel::N,ihla,nállo
3048,Nadel::N,ihla,nállu
3049,Nadel::N,ihla,nááḷu
3050,Nadel::N,ihla,neu´ll
3051,Nadel::N,ihla,нӣввьл
3052,Faden::N,niť,laejkie
3053,Faden::N,niť,hárppo
3054,Faden::N,niť,árpu
3055,Faden::N,niť,läigi
3056,Faden::N,niť,lääi´j
3057,Faden::N,niť,сӯнн
3058,Faden::N,vlákno,laejkie
3059,Faden::N,vlákno,hárppo
3060,Faden::N,vlákno,árpu
3061,Faden::N,vlákno,läigi
3062,Faden::N,vlákno,lääi´j
3063,Faden::N,vlákno,сӯнн
3064,Knopf::N,gombík,balhka
3065,Knopf::N,gombík,boallo
3066,Knopf::N,gombík,boallu
3067,Knopf::N,gombík,puál'lu
3068,Knopf::N,gombík,puäll
3069,Knopf::N,gombík,пуалл
3070,Knoten::N,uzol,tjoelme
3071,Knoten::N,uzol,tjuolmma
3072,Knoten::N,uzol,čuolbma
3073,Knoten::N,uzol,čuol'mâ
3074,Knoten::N,uzol,čuõlmm
3075,Knoten::N,uzol,чӯллм
3076,Farbe::N,farba,klaerie
3077,Farbe::N,farba,ivnne
3078,Farbe::N,farba,bájnno
3079,Farbe::N,farba,mola
3080,Farbe::N,farba,fearga
3081,Farbe::N,farba,maalâ
3082,Farbe::N,farba,páinu
3083,Farbe::N,farba,kälkk
3084,Farbe::N,farba,по̄а̄ййн
3085,Kleidung::N,šaty,tyjje
3086,Kleidung::N,šaty,gárvvo
3087,Kleidung::N,šaty,bivttas
3088,Kleidung::N,šaty,piivtâs
3089,Kleidung::N,šaty,pivoh
3090,Kleidung::N,šaty,piiutâs
3091,Kleidung::N,šaty,о̄а̄з
3092,Kleidung::N,šatstvo,tyjje
3093,Kleidung::N,šatstvo,gárvvo
3094,Kleidung::N,šatstvo,bivttas
3095,Kleidung::N,šatstvo,piivtâs
3096,Kleidung::N,šatstvo,pivoh
3097,Kleidung::N,šatstvo,piiutâs
3098,Kleidung::N,šatstvo,о̄а̄з
3099,Hemd::N,košeľa,sjåarhtoe
3100,Hemd::N,košeľa,skirtto
3101,Hemd::N,košeľa,báidi
3102,Hemd::N,košeľa,päiđi
3103,Hemd::N,košeľa,päidd
3104,Hemd::N,košeľa,па̄ййт
3105,Kragen::N,golier,döörhke
3106,Kragen::N,golier,tjiebet
3107,Kragen::N,golier,tjehpuris
3108,Kragen::N,golier,čeabet
3109,Kragen::N,golier,kráva
3110,Kragen::N,golier,siä'pulâs
3111,Kragen::N,golier,seäp'plõs
3112,Kragen::N,golier,ко̄а̄влас
3113,Ärmel::N,rukáv,sissie
3114,Ärmel::N,rukáv,sasse
3115,Ärmel::N,rukáv,soadji
3116,Ärmel::N,rukáv,suájá
3117,Ärmel::N,rukáv,suäjj
3118,Ärmel::N,rukáv,суэйй
3119,Hose::N,nohavice,måvhka
3120,Hose::N,nohavice,båkså
3121,Hose::N,nohavice,buvssat
3122,Hose::N,nohavice,puuvsah
3123,Hose::N,nohavice,puus
3124,Hose::N,nohavice,пукс
3125,Hose::N,nohavice,ко̄а̄дтӭ
3126,Gürtel::N,pás,juvvie
3127,Gürtel::N,pás,beelhte
3128,Gürtel::N,pás,avve
3129,Gürtel::N,pás,getsam
3130,Gürtel::N,pás,boagán
3131,Gürtel::N,pás,pooṿij
3132,Gürtel::N,pás,puäǥǥanj
3133,Gürtel::N,pás,эвв
3134,Gürtel::N,opasok,juvvie
3135,Gürtel::N,opasok,beelhte
3136,Gürtel::N,opasok,avve
3137,Gürtel::N,opasok,getsam
3138,Gürtel::N,opasok,boagán
3139,Gürtel::N,opasok,pooṿij
3140,Gürtel::N,opasok,puäǥǥanj
3141,Gürtel::N,opasok,эвв
3142,Mütze::N,čiapka,tjohpe
3143,Mütze::N,čiapka,gahper
3144,Mütze::N,čiapka,gahpir
3145,Mütze::N,čiapka,kappeer
3146,Mütze::N,čiapka,keä´p'per
3147,Mütze::N,čiapka,кабперь
3148,Schuh::N,obuv,gaamege
3149,Schuh::N,obuv,gáma
3150,Schuh::N,obuv,skuovva
3151,Schuh::N,obuv,gáma
3152,Schuh::N,obuv,kaamâ
3153,Schuh::N,obuv,kaammi
3154,Schuh::N,obuv,камаша
3155,Schuh::N,topánka,gaamege
3156,Schuh::N,topánka,gáma
3157,Schuh::N,topánka,skuovva
3158,Schuh::N,topánka,gáma
3159,Schuh::N,topánka,kaamâ
3160,Schuh::N,topánka,kaammi
3161,Schuh::N,topánka,камаша
3162,Stiefel::N,čižma,steeblege
3163,Stiefel::N,čižma,stiebil
3164,Stiefel::N,čižma,sáhpis
3165,Stiefel::N,čižma,sáppat
3166,Stiefel::N,čižma,steevvil
3167,Stiefel::N,čižma,sa´ppi
3168,Stiefel::N,čižma,са̄ххпе
3169,Ring::N,prsteň,rïngke
3170,Ring::N,prsteň,suormas
3171,Ring::N,prsteň,suorpmas
3172,Ring::N,prsteň,suormâs
3173,Ring::N,prsteň,suõrmâs
3174,Ring::N,prsteň,сӯрмас
3175,Band::N,stuha,baante
3176,Band::N,stuha,bádde
3177,Band::N,stuha,báddi
3178,Band::N,stuha,päddi
3179,Band::N,stuha,liântt
3180,Band::N,stuha,källre´ppiǩ
3181,Band::N,stuha,ля̄ӊӊт
3182,Kamm::N,hrebeň,gaampe
3183,Kamm::N,hrebeň,rájdam
3184,Kamm::N,hrebeň,tjåhkom
3185,Kamm::N,hrebeň,čohkun
3186,Kamm::N,hrebeň,čohhoom
3187,Kamm::N,hrebeň,čååǥǥam
3188,Kamm::N,hrebeň,чоагкь
3189,Spiegel::N,zrkadlo,guelmiedahke
3190,Spiegel::N,zrkadlo,spiedjil
3191,Spiegel::N,zrkadlo,speajal
3192,Spiegel::N,zrkadlo,speeijal
3193,Spiegel::N,zrkadlo,suei´mkar
3194,Spiegel::N,zrkadlo,кыффкэмка̄ррь
3195,Spiegel::N,zrkadlo,зе̄ркал
3196,Riemen::N,remeň,györtenje
3197,Riemen::N,remeň,rájppe
3198,Riemen::N,remeň,garttsa
3199,Riemen::N,remeň,lávži
3200,Riemen::N,remeň,läbži
3201,Riemen::N,remeň,läbǯǯ
3202,Riemen::N,remeň,ре̄ммь
3203,Schnur::N,šnúra,gurrie
3204,Schnur::N,šnúra,gáras
3205,Schnur::N,šnúra,garca
3206,Schnur::N,šnúra,orrâ
3207,Schnur::N,šnúra,nue´rr
3208,Schnur::N,šnúra,нӯррь
3209,Leine::N,vodidlo,baante
3210,Leine::N,vodidlo,gájnno
3211,Leine::N,vodidlo,báddi
3212,Leine::N,vodidlo,oarra
3213,Leine::N,vodidlo,läbži
3214,Leine::N,vodidlo,läbǯǯ
3215,Leine::N,vodidlo,ла̄ммч
3216,Decke::N,deka,gaptjese
3217,Decke::N,deka,rádno
3218,Decke::N,deka,gåbtjås
3219,Decke::N,deka,tæhppin
3220,Decke::N,deka,govččas
3221,Decke::N,deka,loovdâ
3222,Decke::N,deka,räänn
3223,Decke::N,deka,ра̄нн
3224,Decke::N,prikrývka,gaptjese
3225,Decke::N,prikrývka,rádno
3226,Decke::N,prikrývka,gåbtjås
3227,Decke::N,prikrývka,tæhppin
3228,Decke::N,prikrývka,govččas
3229,Decke::N,prikrývka,loovdâ
3230,Decke::N,prikrývka,räänn
3231,Decke::N,prikrývka,ра̄нн
3232,Kissen::N,poduška,nalhke
3233,Kissen::N,poduška,guoddá
3234,Kissen::N,poduška,oajvevuolle
3235,Kissen::N,poduška,guoddá
3236,Kissen::N,poduška,bolsttar
3237,Kissen::N,poduška,polster
3238,Kissen::N,poduška,pee´ren
3239,Kissen::N,poduška,pooddâšǩ
3240,Kissen::N,poduška,по̄дэшк
3241,Tuch::N,šatka,tyjje
3242,Tuch::N,šatka,tyddja
3243,Tuch::N,šatka,gådo
3244,Tuch::N,šatka,liidni
3245,Tuch::N,šatka,läđđee
3246,Tuch::N,šatka,re´ppiǩ
3247,Tuch::N,šatka,ree´ppiǩ
3248,Tuch::N,šatka,ребпехь
3249,Handtuch::N,uterák,njaamelijnie
3250,Handtuch::N,uterák,sigárdahka
3251,Handtuch::N,uterák,sihkaldat
3252,Handtuch::N,uterák,siholdâs
3253,Handtuch::N,uterák,seekkldõs
3254,Handtuch::N,uterák,u´tree´lniǩ
3255,Handtuch::N,uterák,отеральнэхьк
3256,Kraft::N,moc,faamoe
3257,Kraft::N,moc,fábmo
3258,Kraft::N,moc,fápmu
3259,Kraft::N,moc,fááṃu
3260,Kraft::N,moc,viõkk
3261,Kraft::N,moc,вӣгк
3262,Stärke::N,sila,vieksiesvoete
3263,Stärke::N,sila,gievrrudahka
3264,Stärke::N,sila,gievrrodus
3265,Stärke::N,sila,veahka
3266,Stärke::N,sila,vuoibmi
3267,Stärke::N,sila,viek'sâvuotâ
3268,Stärke::N,sila,viõkk
3269,Stärke::N,sila,са̄м
3270,Stärke::N,sila,вӣгк
3271,Gesundheit::N,zdravie,healsoe
3272,Gesundheit::N,zdravie,starne
3273,Gesundheit::N,zdravie,hælsso
3274,Gesundheit::N,zdravie,varresvuohta
3275,Gesundheit::N,zdravie,dearvvasvuohta
3276,Gesundheit::N,zdravie,tie'rvâsvuotâ
3277,Gesundheit::N,zdravie,tiõrvâsvuõtt
3278,Gesundheit::N,zdravie,тӣрвасвӯдт
3279,Krankheit::N,nemoc,skïemtjelasse
3280,Krankheit::N,nemoc,skihpudahka
3281,Krankheit::N,nemoc,dávdda
3282,Krankheit::N,nemoc,vihke
3283,Krankheit::N,nemoc,dávda
3284,Krankheit::N,nemoc,tavdâ
3285,Krankheit::N,nemoc,puá'cuvuotâ
3286,Krankheit::N,nemoc,kõpp
3287,Krankheit::N,nemoc,puõccmoš
3288,Krankheit::N,nemoc,кэ̄бп
3289,Krankheit::N,choroba,skïemtjelasse
3290,Krankheit::N,choroba,skihpudahka
3291,Krankheit::N,choroba,dávdda
3292,Krankheit::N,choroba,vihke
3293,Krankheit::N,choroba,dávda
3294,Krankheit::N,choroba,tavdâ
3295,Krankheit::N,choroba,puá'cuvuotâ
3296,Krankheit::N,choroba,kõpp
3297,Krankheit::N,choroba,puõccmoš
3298,Krankheit::N,choroba,кэ̄бп
3299,Schmerz::N,bolesť,haerhpie
3300,Schmerz::N,bolesť,bávtjas
3301,Schmerz::N,bolesť,bávčča
3302,Schmerz::N,bolesť,tuške
3303,Schmerz::N,bolesť,poovčâs
3304,Schmerz::N,bolesť,tå´sǩǩ
