,Concept_ID,se,eu
5157,zusammen::ADV,oovtâst,elkarrekin
5158,zusammen::ADV,õõutsââ´jest,elkarrekin
5159,zusammen::ADV,аххтан,elkarrekin
5160,zusammen::ADV,эфтэсьт,elkarrekin
5161,lange::ADV,guhkiem,luzaro
5162,lange::ADV,guhkev,luzaro
5163,lange::ADV,mælggadav,luzaro
5164,lange::ADV,guhká,luzaro
5165,lange::ADV,kuhe,luzaro
5166,lange::ADV,kuhháá,luzaro
5167,lange::ADV,kuu´ǩǩ,luzaro
5168,lange::ADV,кугкь,luzaro
5169,plötzlich::ADV,faahketji,bat-batean
5170,plötzlich::ADV,hæhkkat,bat-batean
5171,plötzlich::ADV,fáhkkestaga,bat-batean
5172,plötzlich::ADV,fakkist,bat-batean
5173,plötzlich::ADV,kruu´ta,bat-batean
5174,plötzlich::ADV,а̄йнханна,bat-batean
5175,sofort::ADV,dallegh,berehala
5176,sofort::ADV,dalá,berehala
5177,sofort::ADV,dalánagi,berehala
5178,sofort::ADV,dakkavide,berehala
5179,sofort::ADV,dakkaviđe,berehala
5180,sofort::ADV,tállán,berehala
5181,sofort::ADV,naraaz,berehala
5182,sofort::ADV,атть,berehala
5183,später::ADV,mænngan ,gero
5184,später::ADV,maŋŋebut,gero
5185,später::ADV,maŋŋel,gero
5186,später::ADV,maŋ̣eláá,gero
5187,später::ADV,mâ´ŋŋlakast,gero
5188,später::ADV,маӈӈа,gero
5189,jetzt::ADV,daelie,orain
5190,jetzt::ADV,dal,orain
5191,jetzt::ADV,dal,orain
5192,jetzt::ADV,tääl,orain
5193,jetzt::ADV,ââ´n,orain
5194,jetzt::ADV,атть,orain
5195,heute::ADV,daenbien,gaur
5196,heute::ADV,uddni,gaur
5197,heute::ADV,odne,gaur
5198,heute::ADV,onne,gaur
5199,heute::ADV,tä´bbe,gaur
5200,heute::ADV,та̄ррьм,gaur
5201,morgen::ADV,jirreden,bihar
5202,morgen::ADV,idet,bihar
5203,morgen::ADV,ihttin,bihar
5204,morgen::ADV,itten,bihar
5205,morgen::ADV,jâđđa,bihar
5206,morgen::ADV,янта,bihar
5207,bald::ADV,varke,aurki
5208,bald::ADV,varke,laster
5209,bald::ADV,ruvva,aurki
5210,bald::ADV,ruvva,laster
5211,bald::ADV,farga,aurki
5212,bald::ADV,farga,laster
5213,bald::ADV,vorgâ,aurki
5214,bald::ADV,vorgâ,laster
5215,bald::ADV,sõrgg,aurki
5216,bald::ADV,sõrgg,laster
5217,bald::ADV,вэхтэнне,aurki
5218,bald::ADV,вэхтэнне,laster
5219,dann::ADV,die,ondoren
5220,dann::ADV,dalloj,ondoren
5221,dann::ADV,de,ondoren
5222,dann::ADV,te,ondoren
5223,dann::ADV,de,ondoren
5224,dann::ADV,teä,ondoren
5225,dann::ADV,â´tte,ondoren
5226,dann::ADV,те,ondoren
5227,gestern::ADV,jååktan,atzo
5228,gestern::ADV,iektu,atzo
5229,gestern::ADV,ikte,atzo
5230,gestern::ADV,jieh't,atzo
5231,gestern::ADV,jåhtta,atzo
5232,gestern::ADV,яххта,atzo
5233,einst::ADV,dejpeli,antzina
5234,einst::ADV,åvdebut,antzina
5235,einst::ADV,áigi,antzina
5236,einst::ADV,dolin,antzina
5237,einst::ADV,tovle,antzina
5238,einst::ADV,tuu´l,antzina
5239,einst::ADV,э̄ххьтэшьт,antzina
5240,damals::ADV,aejkien,orduan
5241,damals::ADV,dalloj,orduan
5242,damals::ADV,dalle,orduan
5243,damals::ADV,talle,orduan
5244,damals::ADV,te´l,orduan
5245,damals::ADV,teä´l,orduan
5246,damals::ADV,танна,orduan
5247,danach::ADV,mïnngesne,gerora
5248,danach::ADV,mïnngesne,ondoren
5249,danach::ADV,dan maŋŋela,gerora
5250,danach::ADV,dan maŋŋela,ondoren
5251,danach::ADV,maŋŋil,gerora
5252,danach::ADV,maŋŋil,ondoren
5253,danach::ADV,das maŋŋá,gerora
5254,danach::ADV,das maŋŋá,ondoren
5255,danach::ADV,maŋ̣a,gerora
5256,danach::ADV,maŋ̣a,ondoren
5257,danach::ADV,mâ´ŋŋlest,gerora
5258,danach::ADV,mâ´ŋŋlest,ondoren
5259,danach::ADV,маӈӈа,gerora
5260,danach::ADV,маӈӈа,ondoren
5261,vorher::ADV,aarebi,lehenago
5262,vorher::ADV,åvddål,lehenago
5263,vorher::ADV,árat,lehenago
5264,vorher::ADV,ovdâl,lehenago
5265,vorher::ADV,ouddâl,lehenago
5266,vorher::ADV,а̄йка,lehenago
5267,zuerst::ADV,voestegh,aurrena
5268,zuerst::ADV,voestegh,lehenbizi
5269,zuerst::ADV,álgon,aurrena
5270,zuerst::ADV,álgon,lehenbizi
5271,zuerst::ADV,vuos,aurrena
5272,zuerst::ADV,vuos,lehenbizi
5273,zuerst::ADV,vuohččan,aurrena
5274,zuerst::ADV,vuohččan,lehenbizi
5275,zuerst::ADV,vuoč'čin,aurrena
5276,zuerst::ADV,vuoč'čin,lehenbizi
5277,zuerst::ADV,vuõ´ste,aurrena
5278,zuerst::ADV,vuõ´ste,lehenbizi
5279,zuerst::ADV,vuõs'smõõssân,aurrena
5280,zuerst::ADV,vuõs'smõõssân,lehenbizi
5281,zuerst::ADV,э̄ввтла,aurrena
5282,zuerst::ADV,э̄ввтла,lehenbizi
5283,zuerst::ADV,э̄ввтэль,aurrena
5284,zuerst::ADV,э̄ввтэль,lehenbizi
5285,einmal::ADV,ikth,behin
5286,einmal::ADV,ikth,aldi bat
5287,einmal::ADV,akti,behin
5288,einmal::ADV,akti,aldi bat
5289,einmal::ADV,okte,behin
5290,einmal::ADV,okte,aldi bat
5291,einmal::ADV,ohtii,behin
5292,einmal::ADV,ohtii,aldi bat
5293,einmal::ADV,kojo,behin
5294,einmal::ADV,kojo,aldi bat
5295,einmal::ADV,måttmešt,behin
5296,einmal::ADV,måttmešt,aldi bat
5297,einmal::ADV,э̄фт вэ̄рр,behin
5298,einmal::ADV,э̄фт вэ̄рр,aldi bat
5299,manchmal::ADV,muvhtene,batzuetan
5300,manchmal::ADV,muvhtene,zenbaitetan
5301,manchmal::ADV,muhttijn,batzuetan
5302,manchmal::ADV,muhttijn,zenbaitetan
5303,manchmal::ADV,duolla dálla,batzuetan
5304,manchmal::ADV,duolla dálla,zenbaitetan
5305,manchmal::ADV,muhtumin,batzuetan
5306,manchmal::ADV,muhtumin,zenbaitetan
5307,manchmal::ADV,kuásnii,batzuetan
5308,manchmal::ADV,kuásnii,zenbaitetan
5309,manchmal::ADV,måttmešt,batzuetan
5310,manchmal::ADV,måttmešt,zenbaitetan
5311,manchmal::ADV,kuä´ss-ne,batzuetan
5312,manchmal::ADV,kuä´ss-ne,zenbaitetan
5313,manchmal::ADV,мудта вэ̄р,batzuetan
5314,manchmal::ADV,мудта вэ̄р,zenbaitetan
5315,oft::ADV,daamtaj,maiz
5316,oft::ADV,daamtaj,askotan
5317,oft::ADV,álu,maiz
5318,oft::ADV,álu,askotan
5319,oft::ADV,ábaj,maiz
5320,oft::ADV,ábaj,askotan
5321,oft::ADV,dájvvá,maiz
5322,oft::ADV,dájvvá,askotan
5323,oft::ADV,dávjá,maiz
5324,oft::ADV,dávjá,askotan
5325,oft::ADV,távjá,maiz
5326,oft::ADV,távjá,askotan
5327,oft::ADV,täujja,maiz
5328,oft::ADV,täujja,askotan
5329,oft::ADV,то̄а̄ййв,maiz
5330,oft::ADV,то̄а̄ййв,askotan
5331,immer::ADV,iktesth,beti
5332,immer::ADV,eejnegen,beti
5333,immer::ADV,agev,beti
5334,immer::ADV,álo,beti
5335,immer::ADV,ain,beti
5336,immer::ADV,ovttuu,beti
5337,immer::ADV,pâi,beti
5338,immer::ADV,пай,beti
5339,niemals::ADV,ij gåessie,inoiz ez
5340,niemals::ADV,ij gåessie,sekula ez
5341,niemals::ADV,ij goassak,inoiz ez
5342,niemals::ADV,ij goassak,sekula ez
5343,niemals::ADV,ij ihkenis,inoiz ez
5344,niemals::ADV,ij ihkenis,sekula ez
5345,niemals::ADV,ii goassege,inoiz ez
5346,niemals::ADV,ii goassege,sekula ez
5347,niemals::ADV,ij kuás'sin,inoiz ez
5348,niemals::ADV,ij kuás'sin,sekula ez
5349,niemals::ADV,ij ni kuä´ss,inoiz ez
5350,niemals::ADV,ij ni kuä´ss,sekula ez
5351,niemals::ADV,эйй никуэссь,inoiz ez
5352,niemals::ADV,эйй никуэссь,sekula ez
5353,hier::ADV,daagkoe,hemen
5354,hier::ADV,dála,hemen
5355,hier::ADV,dánna,hemen
5356,hier::ADV,dá,hemen
5357,hier::ADV,dás,hemen
5358,hier::ADV,taa,hemen
5359,hier::ADV,tää,hemen
5360,hier::ADV,ta´ltte,hemen
5361,hier::ADV,тала,hemen
5362,hier::ADV,тэста,hemen
5363,hierhin::ADV,diekie,hona
5364,hierhin::ADV,dási,hona
5365,hierhin::ADV,diehki,hona
5366,hierhin::ADV,deike,hona
5367,hierhin::ADV,teehi,hona
5368,hierhin::ADV,tii´ǩ,hona
5369,hierhin::ADV,тӣге,hona
5370,von hier::ADV,daebpede,hemendik
5371,von hier::ADV,daebpede,honetatik
5372,von hier::ADV,dássta,hemendik
5373,von hier::ADV,dássta,honetatik
5374,von hier::ADV,dáppelt,hemendik
5375,von hier::ADV,dáppelt,honetatik
5376,von hier::ADV,dáppe,hemendik
5377,von hier::ADV,dáppe,honetatik
5378,von hier::ADV,tástán,hemendik
5379,von hier::ADV,tástán,honetatik
5380,von hier::ADV,tääiǥ,hemendik
5381,von hier::ADV,tääiǥ,honetatik
5382,von hier::ADV,tääi´ben,hemendik
5383,von hier::ADV,tääi´ben,honetatik
5384,von hier::ADV,тэста,hemendik
5385,von hier::ADV,тэста,honetatik
5386,dort::ADV,dagkoe,han
5387,dort::ADV,dale,han
5388,dort::ADV,dakko,han
5389,dort::ADV,tuo,han
5390,dort::ADV,tovben,han
5391,dort::ADV,to´ben,han
5392,dort::ADV,тёллэ,han
5393,dort::ADV,тамьпе,han
5394,dorthin::ADV,dahkoe,hara
5395,dorthin::ADV,dåhku,hara
5396,dorthin::ADV,dohko,hara
5397,dorthin::ADV,diehko,hara
5398,dorthin::ADV,tuohu,hara
5399,dorthin::ADV,tok,hara
5400,dorthin::ADV,tok-aa,hara
5401,dorthin::ADV,то̄гэ,hara
5402,vorwärts::ADV,fraamme,aurrera
5403,vorwärts::ADV,åvddån,aurrera
5404,vorwärts::ADV,ovddas,aurrera
5405,vorwärts::ADV,oovdâs,aurrera
5406,vorwärts::ADV,ooudâs,aurrera
5407,vorwärts::ADV,ooudårra,aurrera
5408,vorwärts::ADV,эвтэс,aurrera
5409,rückwärts::ADV,mænngese,atzera
5410,rückwärts::ADV,mænngese,atzerantz
5411,rückwärts::ADV,ruoptobadáj,atzera
5412,rückwärts::ADV,ruoptobadáj,atzerantz
5413,rückwärts::ADV,maŋás,atzera
5414,rückwärts::ADV,maŋás,atzerantz
5415,rückwärts::ADV,majaskulij,atzera
5416,rückwärts::ADV,majaskulij,atzerantz
5417,rückwärts::ADV,mââjas,atzera
5418,rückwärts::ADV,mââjas,atzerantz
5419,rückwärts::ADV,mâ´ŋŋla,atzera
5420,rückwärts::ADV,mâ´ŋŋla,atzerantz
5421,rückwärts::ADV,мо̄а̄з,atzera
5422,rückwärts::ADV,мо̄а̄з,atzerantz
5423,rückwärts::ADV,мо̄а̄ст,atzera
5424,rückwärts::ADV,мо̄а̄ст,atzerantz
5425,zurück::ADV,bååstede,atzera
5426,zurück::ADV,ruoptus,atzera
5427,zurück::ADV,maŋus,atzera
5428,zurück::ADV,ruoktot,atzera
5429,zurück::ADV,maassâd,atzera
5430,zurück::ADV,vä´st,atzera
5431,zurück::ADV,mååusat,atzera
5432,zurück::ADV,мо̄а̄з,atzera
5433,zurück::ADV,мо̄а̄ст,atzera
5434,unten::ADV,vuelnie,behean
5435,unten::ADV,vuollen,behean
5436,unten::ADV,vuollin,behean
5437,unten::ADV,vyellin,behean
5438,unten::ADV,vue´llen,behean
5439,unten::ADV,вӯлльн,behean
5440,hinab::ADV,våålese,behera
5441,hinab::ADV,våålese,beherantz
5442,hinab::ADV,vuolus,behera
5443,hinab::ADV,vuolus,beherantz
5444,hinab::ADV,vulos,behera
5445,hinab::ADV,vulos,beherantz
5446,hinab::ADV,vuá'lás,behera
5447,hinab::ADV,vuá'lás,beherantz
5448,hinab::ADV,vuâlas,behera
5449,hinab::ADV,vuâlas,beherantz
5450,hinab::ADV,валас,behera
5451,hinab::ADV,валас,beherantz
5452,oben::ADV,bijjene,goian
5453,oben::ADV,baddjen,goian
5454,oben::ADV,badjin,goian
5455,oben::ADV,paijeen,goian
5456,oben::ADV,pâ´jjen,goian
5457,oben::ADV,tunââ´lmest,goian
5458,oben::ADV,пайенҍ,goian
5459,hinauf::ADV,bæjjese,gora
5460,hinauf::ADV,bæjjese,gorantz
5461,hinauf::ADV,bajás,gora
5462,hinauf::ADV,bajás,gorantz
5463,hinauf::ADV,bajás,gora
5464,hinauf::ADV,bajás,gorantz
5465,hinauf::ADV,pajas,gora
5466,hinauf::ADV,pajas,gorantz
5467,hinauf::ADV,pââjas,gora
5468,hinauf::ADV,pââjas,gorantz
5469,hinauf::ADV,пайяс,gora
5470,hinauf::ADV,пайяс,gorantz
5471,überall::ADV,gaajhkene lehkesne,edonon
5472,überall::ADV,juohkka sajen,edonon
5473,überall::ADV,juohke sajis,edonon
5474,überall::ADV,jya'hisaajeest,edonon
5475,überall::ADV,vee´zz,edonon
5476,überall::ADV,pukvee´zz,edonon
5477,überall::ADV,пугквесь,edonon
5478,nicht::ADV,ij,ez
5479,nicht::ADV,ij,ez
5480,nicht::ADV,ii,ez
5481,nicht::ADV,ij,ez
5482,nicht::ADV,ij,ez
5483,nicht::ADV,эйй,ez
5484,ein wenig::ADV,ånnetje,apur bat
5485,ein wenig::ADV,ånnetje,pixka bat
5486,ein wenig::ADV,ahtjetje,apur bat
5487,ein wenig::ADV,ahtjetje,pixka bat
5488,ein wenig::ADV,binná,apur bat
5489,ein wenig::ADV,binná,pixka bat
5490,ein wenig::ADV,veahá,apur bat
5491,ein wenig::ADV,veahá,pixka bat
5492,ein wenig::ADV,ucánjii,apur bat
5493,ein wenig::ADV,ucánjii,pixka bat
5494,ein wenig::ADV,occanj,apur bat
5495,ein wenig::ADV,occanj,pixka bat
5496,ein wenig::ADV,simmna,apur bat
5497,ein wenig::ADV,simmna,pixka bat
5498,ein wenig::ADV,сада,apur bat
5499,ein wenig::ADV,сада,pixka bat
5500,ein wenig::ADV,садаматта,apur bat
5501,ein wenig::ADV,садаматта,pixka bat
5502,kaum::ADV,jallan,ozta
5503,kaum::ADV,jallan,nekez
5504,kaum::ADV,vánet,ozta
5505,kaum::ADV,vánet,nekez
5506,kaum::ADV,báljo,ozta
5507,kaum::ADV,báljo,nekez
5508,kaum::ADV,illá,ozta
5509,kaum::ADV,illá,nekez
5510,kaum::ADV,illvaa,ozta
5511,kaum::ADV,illvaa,nekez
5512,kaum::ADV,мале,ozta
5513,kaum::ADV,мале,nekez
5514,kaum::ADV,элэлэ,ozta
5515,kaum::ADV,элэлэ,nekez
5516,sehr::ADV,sagk,oso
5517,sehr::ADV,riek,oso
5518,sehr::ADV,sieldes,oso
5519,sehr::ADV,hui,oso
5520,sehr::ADV,ollu,oso
5521,sehr::ADV,čuuvtij,oso
5522,sehr::ADV,sami,oso
5523,sehr::ADV,čuu´t,oso
5524,sehr::ADV,пэре,oso
5525,sehr::ADV,чофта,oso
5526,so::ADV,numhtie,hala
5527,so::ADV,numhtie,honela
5528,so::ADV,nav,hala
5529,so::ADV,nav,honela
5530,so::ADV,nuov,hala
5531,so::ADV,nuov,honela
5532,so::ADV,nåv,hala
5533,so::ADV,nåv,honela
5534,so::ADV,nu,hala
5535,so::ADV,nu,honela
5536,so::ADV,näävt,hala
5537,so::ADV,näävt,honela
5538,so::ADV,de,hala
5539,so::ADV,de,honela
5540,so::ADV,nu´t,hala
5541,so::ADV,nu´t,honela
5542,so::ADV,nääi´t,hala
5543,so::ADV,nääi´t,honela
5544,so::ADV,те̄льнэ,hala
5545,so::ADV,те̄льнэ,honela
5546,noch::ADV,annje,oraindik
5547,noch::ADV,ájn,oraindik
5548,noch::ADV,vilá,oraindik
5549,noch::ADV,ain,oraindik
5550,noch::ADV,vela,oraindik
5551,noch::ADV,võl,oraindik
5552,noch::ADV,veâl,oraindik
5553,noch::ADV,вя̄л,oraindik
5554,nur::ADV,ajve,bakarrik
5555,nur::ADV,barre,bakarrik
5556,nur::ADV,dåssjå,bakarrik
5557,nur::ADV,dušše,bakarrik
5558,nur::ADV,váá,bakarrik
5559,nur::ADV,pâi,bakarrik
5560,nur::ADV,leša,bakarrik
5561,nur::ADV,tåå´lǩ,bakarrik
5562,nur::ADV,лэша,bakarrik
5563,nur::ADV,лышшэ,bakarrik
5564,schon::ADV,joe,ja
5565,schon::ADV,joe,jada
5566,schon::ADV,juo,ja
5567,schon::ADV,juo,jada
5568,schon::ADV,juo,ja
5569,schon::ADV,juo,jada
5570,schon::ADV,juo,ja
5571,schon::ADV,juo,jada
5572,schon::ADV,ju´n,ja
5573,schon::ADV,ju´n,jada
5574,schon::ADV,ё,ja
5575,schon::ADV,ё,jada
5576,wieder::ADV,vihth,berriro
5577,wieder::ADV,aajmoen,berriro
5578,wieder::ADV,vas,berriro
5579,wieder::ADV,ådåsis,berriro
5580,wieder::ADV,fas,berriro
5581,wieder::ADV,vuot,berriro
5582,wieder::ADV,vest,berriro
5583,wieder::ADV,däs,berriro
5584,wieder::ADV,e´pet,berriro
5585,wieder::ADV,аввта,berriro
5586,wieder::ADV,о̄дтсэ,berriro
5587,vor::PRP,åvteste,aurrean
5588,vor::PRP,ålggolin,aurrean
5589,vor::PRP,ovddas,aurrean
5590,vor::PRP,oovdâst,aurrean
5591,vor::PRP,ooudâst,aurrean
5592,vor::PRP,авьтэмьбе̄лльт,aurrean
5593,hinter::PRP,duekesne,ostean
5594,hinter::PRP,duekesne,gibelean
5595,hinter::PRP,duogen,ostean
5596,hinter::PRP,duogen,gibelean
5597,hinter::PRP,maŋŋelin,ostean
5598,hinter::PRP,maŋŋelin,gibelean
5599,hinter::PRP,maŋil,ostean
5600,hinter::PRP,maŋil,gibelean
5601,hinter::PRP,duogás,ostean
5602,hinter::PRP,duogás,gibelean
5603,hinter::PRP,tyeḥin,ostean
5604,hinter::PRP,tyeḥin,gibelean
5605,hinter::PRP,tue´ǩǩen,ostean
5606,hinter::PRP,tue´ǩǩen,gibelean
5607,hinter::PRP,маӈельт,ostean
5608,hinter::PRP,маӈельт,gibelean
5609,unter::PRP,nuelesne,pean
5610,unter::PRP,nuelesne,azpian
5611,unter::PRP,vuolen,pean
5612,unter::PRP,vuolen,azpian
5613,unter::PRP,vuolde,pean
5614,unter::PRP,vuolde,azpian
5615,unter::PRP,vyel'ni,pean
5616,unter::PRP,vyel'ni,azpian
5617,unter::PRP,vue´llen,pean
5618,unter::PRP,vue´llen,azpian
5619,unter::PRP,вӯлльнҍ,pean
5620,unter::PRP,вӯлльнҍ,azpian
5621,durch::PRP,vieken,zehar
5622,durch::PRP,tjadá,zehar
5623,durch::PRP,-rájge,zehar
5624,durch::PRP,čađa,zehar
5625,durch::PRP,čoođâ,zehar
5626,durch::PRP,čõõđ,zehar
5627,durch::PRP,pääi´ǩ,zehar
5628,durch::PRP,че̄д,zehar
5629,neben::PRP,baaltese,ondoan
5630,neben::PRP,baaltese,aldamenean
5631,neben::PRP,báldan,ondoan
5632,neben::PRP,báldan,aldamenean
5633,neben::PRP,bálddas,ondoan
5634,neben::PRP,bálddas,aldamenean
5635,neben::PRP,paaldâst,ondoan
5636,neben::PRP,paaldâst,aldamenean
5637,neben::PRP,paaldâst,ondoan
5638,neben::PRP,paaldâst,aldamenean
5639,neben::PRP,поалльтэ,ondoan
5640,neben::PRP,поалльтэ,aldamenean
5641,zwischen::PRP,gaskesne,artean
5642,zwischen::PRP,gasska,artean
5643,zwischen::PRP,gaskkas,artean
5644,zwischen::PRP,kooskâst,artean
5645,zwischen::PRP,kâskka,artean
5646,zwischen::PRP,кэскэсьт,artean
5647,zwischen::PRP,кэ̄скэль,artean
5648,wegen::PRP,dïete,-gatik
5649,wegen::PRP,gaevhtieh,-gatik
5650,wegen::PRP,diehti,-gatik
5651,wegen::PRP,dihte,-gatik
5652,wegen::PRP,geažil,-gatik
5653,wegen::PRP,tet,-gatik
5654,wegen::PRP,diõtt,-gatik
5655,wegen::PRP,ǩeäč'ča,-gatik
5656,wegen::PRP,гуэйке,-gatik
5657,dies::PRN,dihte,hau
5658,dies::PRN,dát,hau
5659,dies::PRN,dát,hau
5660,dies::PRN,táát,hau
5661,dies::PRN,tät,hau
5662,dies::PRN,tiett-aa,hau
5663,dies::PRN,тэдт,hau
5664,das::PRN,dohte,hura
5665,das::PRN,dat,hura
5666,das::PRN,dat,hura
5667,das::PRN,tot,hura
5668,das::PRN,tõt,hura
5669,das::PRN,тудт,hura
5670,alles::PRN,gaajhke,dena
5671,alles::PRN,gájkka,dena
5672,alles::PRN,buot,dena
5673,alles::PRN,puoh,dena
5674,alles::PRN,puk,dena
5675,alles::PRN,пугк,dena
5676,ich::PRN,manne,ni
5677,ich::PRN,mån,ni
5678,ich::PRN,månnå,ni
5679,ich::PRN,mun,ni
5680,ich::PRN,mun,ni
5681,ich::PRN,munnâ,ni
5682,ich::PRN,mon,ni
5683,ich::PRN,мунн,ni
5684,du::PRN,datne,zu
5685,du::PRN,dån,zu
5686,du::PRN,don,zu
5687,du::PRN,tun,zu
5688,du::PRN,ton,zu
5689,du::PRN,то̄нн,zu
5690,er::PRN,dïhte,bera
5691,er::PRN,sån,bera
5692,er::PRN,son,bera
5693,er::PRN,sun,bera
5694,er::PRN,son,bera
5695,er::PRN,со̄нн,bera
5696,wir::PRN,mijjieh,gu
5697,wir::PRN,mij,gu
5698,wir::PRN,mii,gu
5699,wir::PRN,mij,gu
5700,wir::PRN,mij,gu
5701,wir::PRN,мыйй,gu
5702,ihr::PRN,dijjie,zuek
5703,ihr::PRN,dij,zuek
5704,ihr::PRN,dii,zuek
5705,ihr::PRN,tij,zuek
5706,ihr::PRN,tij,zuek
5707,ihr::PRN,тыйй,zuek
5708,sie::PRN,dah,berak
5709,sie::PRN,sij,berak
5710,sie::PRN,sii,berak
5711,sie::PRN,sij,berak
5712,sie::PRN,sij,berak
5713,sie::PRN,сыйй,berak
5714,was::FPRN,mij,zer
5715,was::FPRN,mij,zer
5716,was::FPRN,mii,zer
5717,was::FPRN,mii,zer
5718,was::FPRN,mii,zer
5719,was::FPRN,мӣ,zer
5720,wer::FPRN,gie,nor
5721,wer::FPRN,guhti,nor
5722,wer::FPRN,gii,nor
5723,wer::FPRN,guhte,nor
5724,wer::FPRN,kii,nor
5725,wer::FPRN,ǩii,nor
5726,wer::FPRN,kåå´tt,nor
5727,wer::FPRN,ке̄,nor
5728,wo::FADV,gusnie,non
5729,wo::FADV,gånnå,non
5730,wo::FADV,gos,non
5731,wo::FADV,kost,non
5732,wo::FADV,ko´st,non
5733,wo::FADV,касьт,non
5734,wohin::FADV,gogka,nora
5735,wohin::FADV,gåsi,nora
5736,wohin::FADV,gosa,nora
5737,wohin::FADV,kuus,nora
5738,wohin::FADV,koozz,nora
5739,wohin::FADV,ко̄з,nora
5740,wie::FADV,guktie,nola
5741,wie::FADV,guktie,zelan
5742,wie::FADV,gumhtie,nola
5743,wie::FADV,gumhtie,zelan
5744,wie::FADV,gåktu,nola
5745,wie::FADV,gåktu,zelan
5746,wie::FADV,mot,nola
5747,wie::FADV,mot,zelan
5748,wie::FADV,mahte,nola
5749,wie::FADV,mahte,zelan
5750,wie::FADV,mä´htt,nola
5751,wie::FADV,mä´htt,zelan
5752,wie::FADV,ко̄ххт,nola
5753,wie::FADV,ко̄ххт,zelan
5754,warum::FADV,man,zeren
5755,warum::FADV,man,zergatik
5756,warum::FADV,manen,zeren
5757,warum::FADV,manen,zergatik
5758,warum::FADV,manne,zeren
5759,warum::FADV,manne,zergatik
5760,warum::FADV,mane,zeren
5761,warum::FADV,mane,zergatik
5762,warum::FADV,mondiet,zeren
5763,warum::FADV,mondiet,zergatik
5764,warum::FADV,mõõzz,zeren
5765,warum::FADV,mõõzz,zergatik
5766,warum::FADV,mää´nn,zeren
5767,warum::FADV,mää´nn,zergatik
5768,warum::FADV,мэ̄йт,zeren
5769,warum::FADV,мэ̄йт,zergatik
5770,warum::FADV,мэ̄ннгуэйке,zeren
5771,warum::FADV,мэ̄ннгуэйке,zergatik
5772,wieviel::FNUM,man jeenje,zenbat
5773,wieviel::FNUM,makta,zenbat
5774,wieviel::FNUM,olugo,zenbat
5775,wieviel::FNUM,kalle,zenbat
5776,wieviel::FNUM,kâ´ll,zenbat
5777,wieviel::FNUM,мэ̄ннве̄рьт,zenbat
5778,wieviel::FNUM,мэ̄нлянчверьт,zenbat
5779,eins::NUM,akte,bat
5780,eins::NUM,akta,bat
5781,eins::NUM,okta,bat
5782,eins::NUM,ohtâ,bat
5783,eins::NUM,õhtt,bat
5784,eins::NUM,э̄ххт,bat
5785,eins::NUM,о̄ххтэ,bat
5786,zwei::NUM,göökte,bi
5787,zwei::NUM,göökte,biga
5788,zwei::NUM,guokta,bi
5789,zwei::NUM,guokta,biga
5790,zwei::NUM,guokte,bi
5791,zwei::NUM,guokte,biga
5792,zwei::NUM,kyeh'ti,bi
5793,zwei::NUM,kyeh'ti,biga
5794,zwei::NUM,kuõ´htt,bi
5795,zwei::NUM,kuõ´htt,biga
5796,zwei::NUM,кӯххт,bi
5797,zwei::NUM,кӯххт,biga
5798,drei::NUM,golme,hiru
5799,drei::NUM,gålmmå,hiru
5800,drei::NUM,golbma,hiru
5801,drei::NUM,kulmâ,hiru
5802,drei::NUM,koumm,hiru
5803,drei::NUM,ко̄ллм,hiru
5804,vier::NUM,njieljie,lau
5805,vier::NUM,niellja,lau
5806,vier::NUM,njeallje,lau
5807,vier::NUM,nelji,lau
5808,vier::NUM,nellj,lau
5809,vier::NUM,не̄лльй,lau
5810,fünf::NUM,vïjhte,bost
5811,fünf::NUM,vihtta,bost
5812,fünf::NUM,vihtta,bost
5813,fünf::NUM,vittâ,bost
5814,fünf::NUM,vitt,bost
5815,fünf::NUM,выдт,bost
5816,sechs::NUM,govhte,sei
5817,sechs::NUM,guhtta,sei
5818,sechs::NUM,guhtta,sei
5819,sechs::NUM,kuttâ,sei
5820,sechs::NUM,kutt,sei
5821,sechs::NUM,кудт,sei
5822,sieben::NUM,tjïjhtje,zazpi
5823,sieben::NUM,giehtja,zazpi
5824,sieben::NUM,čieža,zazpi
5825,sieben::NUM,čiččâm,zazpi
5826,sieben::NUM,čiččâm,zazpi
5827,sieben::NUM,кыджемь,zazpi
5828,acht::NUM,gaektsie,zortzi
5829,acht::NUM,gáktsa,zortzi
5830,acht::NUM,gávcci,zortzi
5831,acht::NUM,käävci,zortzi
5832,acht::NUM,kääu´c,zortzi
5833,acht::NUM,ка̄ххц,zortzi
5834,neun::NUM,uktsie,bederatzi
5835,neun::NUM,aktse,bederatzi
5836,neun::NUM,ovcci,bederatzi
5837,neun::NUM,oovce,bederatzi
5838,neun::NUM,å´hcc,bederatzi
5839,neun::NUM,аххц,bederatzi
5840,zehn::NUM,luhkie,hamar
5841,zehn::NUM,låhke,hamar
5842,zehn::NUM,lågev,hamar
5843,zehn::NUM,logi,hamar
5844,zehn::NUM,loṿe,hamar
5845,zehn::NUM,lååi,hamar
5846,zehn::NUM,лоагкь,hamar
5847,elf::NUM,luhkieakte,hamaika
5848,elf::NUM,lågenanakta,hamaika
5849,elf::NUM,oktanuppelohkái,hamaika
5850,elf::NUM,ohtnubáloh,hamaika
5851,elf::NUM,õtmlo,hamaika
