,Concept_ID,se,tr
2752,Kiste::N,kássa,sandık
2753,Kiste::N,kássa,sandık
2754,Kiste::N,árkku,sandık
2755,Kiste::N,ču´ǩǩ,sandık
2756,Kiste::N,чуххьк,sandık
2757,Fenster::N,klaase,pencere
2758,Fenster::N,vinndek,pencere
2759,Fenster::N,láse,pencere
2760,Fenster::N,laasâ,pencere
2761,Fenster::N,ikkân,pencere
2762,Fenster::N,эххкан,pencere
2763,Tür::N,okse,kapı
2764,Tür::N,uksa,kapı
2765,Tür::N,uksa,kapı
2766,Tür::N,uksâ,kapı
2767,Tür::N,uhss,kapı
2768,Tür::N,уккс,kapı
2769,Tor::N,okse,kapı
2770,Tor::N,pårttå,kapı
2771,Tor::N,uksa,kapı
2772,Tor::N,poarta,kapı
2773,Tor::N,porttâ,kapı
2774,Tor::N,uustõk,kapı
2775,Tor::N,čuâlluhss,kapı
2776,Tor::N,уккс,kapı
2777,Zaun::N,haakene,çit
2778,Zaun::N,jerra,çit
2779,Zaun::N,gárdde,çit
2780,Zaun::N,áidi,çit
2781,Zaun::N,äiđi,çit
2782,Zaun::N,äidd,çit
2783,Zaun::N,čuâll,çit
2784,Zaun::N,а̄ййт,çit
2785,Dach::N,rehpie,dam
2786,Dach::N,rehpie,çatı
2787,Dach::N,dæhkko,dam
2788,Dach::N,dæhkko,çatı
2789,Dach::N,gáhttu,dam
2790,Dach::N,gáhttu,çatı
2791,Dach::N,káttu,dam
2792,Dach::N,káttu,çatı
2793,Dach::N,laakk,dam
2794,Dach::N,laakk,çatı
2795,Dach::N,пэ̄ҏҏтэ̄ля,dam
2796,Dach::N,пэ̄ҏҏтэ̄ля,çatı
2797,Dach::N,кры̄ша,dam
2798,Dach::N,кры̄ша,çatı
2799,Leiter::N,raajtere,merdiven
2800,Leiter::N,tjajmos,merdiven
2801,Leiter::N,boagos,merdiven
2802,Leiter::N,ráidalas,merdiven
2803,Leiter::N,raidlâs,merdiven
2804,Leiter::N,лествец,merdiven
2805,Besen::N,saehpie,süpürge
2806,Besen::N,gaerpene,süpürge
2807,Besen::N,njáman,süpürge
2808,Besen::N,luvdá,süpürge
2809,Besen::N,luvdá,süpürge
2810,Besen::N,västt,süpürge
2811,Besen::N,ва̄сст,süpürge
2812,Spaten::N,gåajvoe,bel
2813,Spaten::N,spádá,bel
2814,Spaten::N,goajvvo,bel
2815,Spaten::N,goaivu,bel
2816,Spaten::N,kuái'vu,bel
2817,Spaten::N,kuäivv,bel
2818,Spaten::N,куаййв,bel
2819,Schaufel::N,gåajvoe,kürek
2820,Schaufel::N,gåjvun,kürek
2821,Schaufel::N,goajvvo,kürek
2822,Schaufel::N,goaivu,kürek
2823,Schaufel::N,kuái'vu,kürek
2824,Schaufel::N,kuäivv,kürek
2825,Schaufel::N,куаййв,kürek
2826,Gabel::N,tjåagka,çatal
2827,Gabel::N,gáffil,çatal
2828,Gabel::N,káffal,çatal
2829,Gabel::N,kaahvâl,çatal
2830,Gabel::N,velkk,çatal
2831,Gabel::N,а̄лльс,çatal
2832,Löffel::N,buste,kaşık
2833,Löffel::N,bassti,kaşık
2834,Löffel::N,baste,kaşık
2835,Löffel::N,pastem,kaşık
2836,Löffel::N,pâ´sttem,kaşık
2837,Löffel::N,пасьтэмь,kaşık
2838,Messer::N,nejpie,bıçak
2839,Messer::N,nijbbe,bıçak
2840,Messer::N,niibi,bıçak
2841,Messer::N,nijbe,bıçak
2842,Messer::N,nei´bb,bıçak
2843,Messer::N,ныййп,bıçak
2844,Nagel::N,spæjhkere,çivi
2845,Nagel::N,spiger,çivi
2846,Nagel::N,návlle,çivi
2847,Nagel::N,spiikkár,çivi
2848,Nagel::N,spijkkár,çivi
2849,Nagel::N,näu´ll,çivi
2850,Nagel::N,на̄ввьл,çivi
2851,Netz::N,viermie,ağ
2852,Netz::N,viermme,ağ
2853,Netz::N,næhtta,ağ
2854,Netz::N,fierbmi,ağ
2855,Netz::N,viermi,ağ
2856,Netz::N,säi´mm,ağ
2857,Netz::N,нӯжхьт,ağ
2858,Haken::N,kruehkie,çengel
2859,Haken::N,ruohkke,çengel
2860,Haken::N,vagge,çengel
2861,Haken::N,roahkki,çengel
2862,Haken::N,faggi,çengel
2863,Haken::N,kuák'ki,çengel
2864,Haken::N,kuä´ǩ'ǩ,çengel
2865,Haken::N,ва̄ӈӈк,çengel
2866,Haken::N,куэххьк,çengel
2867,Griff::N,rehpie,kulp
2868,Griff::N,rehpie,tutamak
2869,Griff::N,taatje,kulp
2870,Griff::N,taatje,tutamak
2871,Griff::N,gavlla,kulp
2872,Griff::N,gavlla,tutamak
2873,Griff::N,guottáldahka,kulp
2874,Griff::N,guottáldahka,tutamak
2875,Griff::N,geavja,kulp
2876,Griff::N,geavja,tutamak
2877,Griff::N,novdâ,kulp
2878,Griff::N,novdâ,tutamak
2879,Griff::N,nõđđ,kulp
2880,Griff::N,nõđđ,tutamak
2881,Griff::N,kå´ǧǧ,kulp
2882,Griff::N,kå´ǧǧ,tutamak
2883,Griff::N,нэ̄дт,kulp
2884,Griff::N,нэ̄дт,tutamak
2885,Schloss::N,laesie,kilit
2886,Schloss::N,lássa,kilit
2887,Schloss::N,lohkka,kilit
2888,Schloss::N,lukkâ,kilit
2889,Schloss::N,lokk,kilit
2890,Schloss::N,ло̄ххк,kilit
2891,Bild::N,guvvie,imaj
2892,Bild::N,guvvie,resim
2893,Bild::N,gåvvå,imaj
2894,Bild::N,gåvvå,resim
2895,Bild::N,govva,imaj
2896,Bild::N,govva,resim
2897,Bild::N,koṿe,imaj
2898,Bild::N,koṿe,resim
2899,Bild::N,kartt,imaj
2900,Bild::N,kartt,resim
2901,Bild::N,картина,imaj
2902,Bild::N,картина,resim
2903,Figur::N,guvvie,şekil
2904,Figur::N,guvvie,heykel
2905,Figur::N,gåvos,şekil
2906,Figur::N,gåvos,heykel
2907,Figur::N,figuvrra,şekil
2908,Figur::N,figuvrra,heykel
2909,Figur::N,figuvra,şekil
2910,Figur::N,figuvra,heykel
2911,Figur::N,kovos,şekil
2912,Figur::N,kovos,heykel
2913,Figur::N,kuâŋas,şekil
2914,Figur::N,kuâŋas,heykel
2915,Puppe::N,dåahka,kukla
2916,Puppe::N,dåhkko,kukla
2917,Puppe::N,doahkko,kukla
2918,Puppe::N,dohkká,kukla
2919,Puppe::N,duhkká,kukla
2920,Puppe::N,kuuhlaž,kukla
2921,Puppe::N,кукла,kukla
2922,Beutel::N,voessetje,kese
2923,Beutel::N,voessetje,torba
2924,Beutel::N,påvsså,kese
2925,Beutel::N,påvsså,torba
2926,Beutel::N,seahkaš,kese
2927,Beutel::N,seahkaš,torba
2928,Beutel::N,bursa,kese
2929,Beutel::N,bursa,torba
2930,Beutel::N,guhkkár,kese
2931,Beutel::N,guhkkár,torba
2932,Beutel::N,čooṿâs,kese
2933,Beutel::N,čooṿâs,torba
2934,Beutel::N,siâk'k,kese
2935,Beutel::N,siâk'k,torba
2936,Beutel::N,kå´ššel,kese
2937,Beutel::N,kå´ššel,torba
2938,Beutel::N,ве̄ҏҏц,kese
2939,Beutel::N,ве̄ҏҏц,torba
2940,Bündel::N,paantje,deste
2941,Bündel::N,buduk,deste
2942,Bündel::N,gurppe,deste
2943,Bündel::N,gihppu,deste
2944,Bündel::N,kiäs'tu,deste
2945,Bündel::N,šnâpp,deste
2946,Bündel::N,пуччк,deste
2947,Tasche::N,veaskoe,çanta
2948,Tasche::N,væssko,çanta
2949,Tasche::N,lávkka,çanta
2950,Tasche::N,lávka,çanta
2951,Tasche::N,seahkka,çanta
2952,Tasche::N,lavkkâ,çanta
2953,Tasche::N,laukk,çanta
2954,Tasche::N,суӎӎьк,çanta
2955,Tasche::N,ло̄а̄ффк,çanta
2956,Eimer::N,bæhtoe,kova
2957,Eimer::N,skiello,kova
2958,Eimer::N,skállu,kova
2959,Eimer::N,eebir,kova
2960,Eimer::N,skääll,kova
2961,Eimer::N,е̄мьперь,kova
2962,Deckel::N,luehkie,kapak
2963,Deckel::N,låhkke,kapak
2964,Deckel::N,lohkki,kapak
2965,Deckel::N,lokke,kapak
2966,Deckel::N,lå´ǩǩ,kapak
2967,Deckel::N,ко̄а̄ххтнэсс,kapak
2968,Geschirr::N,lihtie,kap kacak
2969,Geschirr::N,lihte,kap kacak
2970,Geschirr::N,lihtit,kap kacak
2971,Geschirr::N,litte,kap kacak
2972,Geschirr::N,kärldõk,kap kacak
2973,Geschirr::N,ка̄ррь,kap kacak
2974,Sack::N,voesse,torba
2975,Sack::N,vuossa,torba
2976,Sack::N,seahkka,torba
2977,Sack::N,sekkâ,torba
2978,Sack::N,siâk'k,torba
2979,Sack::N,ве̄ҏҏц,torba
2980,Tasse::N,guksie,fincan
2981,Tasse::N,gåhppå,fincan
2982,Tasse::N,gohppu,fincan
2983,Tasse::N,pollo,fincan
2984,Tasse::N,kopp,fincan
2985,Tasse::N,на̄ххьп,fincan
2986,Topf::N,baetie,tencere
2987,Topf::N,krovhte,tencere
2988,Topf::N,rujtta,tencere
2989,Topf::N,giebbme,tencere
2990,Topf::N,báhti,tencere
2991,Topf::N,gievdni,tencere
2992,Topf::N,pääti,tencere
2993,Topf::N,kruâitt,tencere
2994,Topf::N,кӣммьн,tencere
2995,Kessel::N,giebnie,kazan
2996,Kessel::N,skallo,kazan
2997,Kessel::N,giebbme,kazan
2998,Kessel::N,gieđbmi,kazan
2999,Kessel::N,kiem'ni,kazan
3000,Kessel::N,ǩie´mnn,kazan
3001,Kessel::N,кӣммьн,kazan
3002,Essen::N,åesie,yemek
3003,Essen::N,beapmoe,yemek
3004,Essen::N,biebbmo,yemek
3005,Essen::N,borramuš,yemek
3006,Essen::N,purrâmâš,yemek
3007,Essen::N,porrmõš,yemek
3008,Essen::N,по̄ррмушш,yemek
3009,Nahrung::N,beapmoe,gıda
3010,Nahrung::N,beapmoe,besin
3011,Nahrung::N,biebbmo,gıda
3012,Nahrung::N,biebbmo,besin
3013,Nahrung::N,biebmu,gıda
3014,Nahrung::N,biebmu,besin
3015,Nahrung::N,purrâmâš,gıda
3016,Nahrung::N,purrâmâš,besin
3017,Nahrung::N,porrmõš,gıda
3018,Nahrung::N,porrmõš,besin
3019,Nahrung::N,по̄ррмушш,gıda
3020,Nahrung::N,по̄ррмушш,besin
3021,Speise::N,beapmoe,yemek
3022,Speise::N,biebbmo,yemek
3023,Speise::N,biebmu,yemek
3024,Speise::N,määlis,yemek
3025,Speise::N,aasâs,yemek
3026,Speise::N,porrmõš,yemek
3027,Speise::N,по̄ррмушш,yemek
3028,Fleisch::N,bearkoe,et
3029,Fleisch::N,oadtje,et
3030,Fleisch::N,bierggo,et
3031,Fleisch::N,biergu,et
3032,Fleisch::N,uáž'ži,et
3033,Fleisch::N,vuä´ǯ'ǯ,et
3034,Fleisch::N,вуэннч,et
3035,Getreide::N,gernie,tahıl
3036,Getreide::N,gernie,hububat
3037,Getreide::N,gårnne,tahıl
3038,Getreide::N,gårnne,hububat
3039,Getreide::N,gordni,tahıl
3040,Getreide::N,gordni,hububat
3041,Getreide::N,valje,tahıl
3042,Getreide::N,valje,hububat
3043,Getreide::N,ле̄ййп,tahıl
3044,Getreide::N,ле̄ййп,hububat
3045,Brei::N,kraavhtse,ezme
3046,Brei::N,ráktsa,ezme
3047,Brei::N,buvru,ezme
3048,Brei::N,suoḥâd,ezme
3049,Brei::N,hutt,ezme
3050,Brei::N,уххт,ezme
3051,Brot::N,gaahkoe,ekmek
3052,Brot::N,lájbbe,ekmek
3053,Brot::N,stummpa,ekmek
3054,Brot::N,láibi,ekmek
3055,Brot::N,gáhkku,ekmek
3056,Brot::N,leibi,ekmek
3057,Brot::N,lei´bb,ekmek
3058,Brot::N,ле̄ййп,ekmek
3059,Scheibe::N,snaejrie,dilim
3060,Scheibe::N,sárdde,dilim
3061,Scheibe::N,vajahas,dilim
3062,Scheibe::N,časkkis,dilim
3063,Scheibe::N,ča'skes,dilim
3064,Scheibe::N,ku´sǩǩ,dilim
3065,Scheibe::N,кусськ,dilim
3066,Fett::N,buejtie,yağ
3067,Fett::N,vuodja,yağ
3068,Fett::N,buoidi,yağ
3069,Fett::N,pyei'di,yağ
3070,Fett::N,puõi´dd,yağ
3071,Fett::N,пуййт,yağ
3072,Butter::N,voeje,tereyağı
3073,Butter::N,vuodja,tereyağı
3074,Butter::N,vuodja,tereyağı
3075,Butter::N,vuojâ,tereyağı
3076,Butter::N,vuõjj,tereyağı
3077,Butter::N,вӯйй,tereyağı
3078,Öl::N,ålja,yağ
3079,Öl::N,ålja,akar yağ
3080,Öl::N,ulljo,yağ
3081,Öl::N,ulljo,akar yağ
3082,Öl::N,oalljo,yağ
3083,Öl::N,oalljo,akar yağ
3084,Öl::N,olju,yağ
3085,Öl::N,olju,akar yağ
3086,Öl::N,oljo,yağ
3087,Öl::N,oljo,akar yağ
3088,Öl::N,vuõjj,yağ
3089,Öl::N,vuõjj,akar yağ
3090,Öl::N,вӯйй,yağ
3091,Öl::N,вӯйй,akar yağ
3092,Salz::N,saelhtie,tuz
3093,Salz::N,sállte,tuz
3094,Salz::N,sálti,tuz
3095,Salz::N,sältti,tuz
3096,Salz::N,sä´ltt,tuz
3097,Salz::N,сӯлль,tuz
3098,Suppe::N,joptse,çorba
3099,Suppe::N,jupptsa,çorba
3100,Suppe::N,málli,çorba
3101,Suppe::N,määḷi,çorba
3102,Suppe::N,lieṃâ,çorba
3103,Suppe::N,liõmm,çorba
3104,Suppe::N,лӣмм,çorba
3105,Honig::N,hååneske,bal
3106,Honig::N,meda,bal
3107,Honig::N,miehta,bal
3108,Honig::N,mietâ,bal
3109,Honig::N,miõtt,bal
3110,Honig::N,мӣдт,bal
3111,Milch::N,mielhkie,süt
3112,Milch::N,mielkke,süt
3113,Milch::N,mielki,süt
3114,Milch::N,miel'kki,süt
3115,Milch::N,mie´lǩǩ,süt
3116,Milch::N,ма̄ййт,süt
3117,Tee::N,löövje,çay
3118,Tee::N,tedja,çay
3119,Tee::N,deadju,çay
3120,Tee::N,čee,çay
3121,Tee::N,teej̣â,çay
3122,Tee::N,čee,çay
3123,Tee::N,чайй,çay
3124,Leder::N,hovre,deri
3125,Leder::N,hovre,meşin
3126,Leder::N,sassne,deri
3127,Leder::N,sassne,meşin
3128,Leder::N,náhkki,deri
3129,Leder::N,náhkki,meşin
3130,Leder::N,leaira,deri
3131,Leder::N,leaira,meşin
3132,Leder::N,čevđi,deri
3133,Leder::N,čevđi,meşin
3134,Leder::N,čåu´dd,deri
3135,Leder::N,čåu´dd,meşin
3136,Leder::N,на̄ххьк,deri
3137,Leder::N,на̄ххьк,meşin
3138,Wolle::N,ålloe,yün
3139,Wolle::N,hullo,yün
3140,Wolle::N,ullu,yün
3141,Wolle::N,ullo,yün
3142,Wolle::N,oll,yün
3143,Wolle::N,улл,yün
3144,Stoff::N,tyjje,kumaş
3145,Stoff::N,gápptás,kumaş
3146,Stoff::N,stoaffa,kumaş
3147,Stoff::N,ávnnas,kumaş
3148,Stoff::N,käägus,kumaş
3149,Stoff::N,aaunâs,kumaş
3150,Stoff::N,лыййн,kumaş
3151,Nadel::N,naaloe,iğne
3152,Nadel::N,nállo,iğne
3153,Nadel::N,nállu,iğne
3154,Nadel::N,nááḷu,iğne
3155,Nadel::N,neu´ll,iğne
3156,Nadel::N,нӣввьл,iğne
3157,Faden::N,laejkie,tire
3158,Faden::N,laejkie,iplik
3159,Faden::N,hárppo,tire
3160,Faden::N,hárppo,iplik
3161,Faden::N,árpu,tire
3162,Faden::N,árpu,iplik
3163,Faden::N,läigi,tire
3164,Faden::N,läigi,iplik
3165,Faden::N,lääi´j,tire
3166,Faden::N,lääi´j,iplik
3167,Faden::N,сӯнн,tire
3168,Faden::N,сӯнн,iplik
3169,Knopf::N,balhka,düğme
3170,Knopf::N,boallo,düğme
3171,Knopf::N,boallu,düğme
3172,Knopf::N,puál'lu,düğme
3173,Knopf::N,puäll,düğme
3174,Knopf::N,пуалл,düğme
3175,Knoten::N,tjoelme,düğüm
3176,Knoten::N,tjuolmma,düğüm
3177,Knoten::N,čuolbma,düğüm
3178,Knoten::N,čuol'mâ,düğüm
3179,Knoten::N,čuõlmm,düğüm
3180,Knoten::N,чӯллм,düğüm
3181,Farbe::N,klaerie,boya
3182,Farbe::N,ivnne,boya
3183,Farbe::N,bájnno,boya
3184,Farbe::N,mola,boya
3185,Farbe::N,fearga,boya
3186,Farbe::N,maalâ,boya
3187,Farbe::N,páinu,boya
3188,Farbe::N,kälkk,boya
3189,Farbe::N,по̄а̄ййн,boya
3190,Kleidung::N,tyjje,giyim
3191,Kleidung::N,gárvvo,giyim
3192,Kleidung::N,bivttas,giyim
3193,Kleidung::N,piivtâs,giyim
3194,Kleidung::N,pivoh,giyim
3195,Kleidung::N,piiutâs,giyim
3196,Kleidung::N,о̄а̄з,giyim
3197,Hemd::N,sjåarhtoe,gömlek
3198,Hemd::N,skirtto,gömlek
3199,Hemd::N,báidi,gömlek
3200,Hemd::N,päiđi,gömlek
3201,Hemd::N,päidd,gömlek
3202,Hemd::N,па̄ййт,gömlek
3203,Kragen::N,döörhke,yaka
3204,Kragen::N,tjiebet,yaka
3205,Kragen::N,tjehpuris,yaka
3206,Kragen::N,čeabet,yaka
3207,Kragen::N,kráva,yaka
3208,Kragen::N,siä'pulâs,yaka
3209,Kragen::N,seäp'plõs,yaka
3210,Kragen::N,ко̄а̄влас,yaka
3211,Ärmel::N,sissie,yen
3212,Ärmel::N,sissie,elbise kolu
3213,Ärmel::N,sasse,yen
3214,Ärmel::N,sasse,elbise kolu
3215,Ärmel::N,soadji,yen
3216,Ärmel::N,soadji,elbise kolu
3217,Ärmel::N,suájá,yen
3218,Ärmel::N,suájá,elbise kolu
3219,Ärmel::N,suäjj,yen
3220,Ärmel::N,suäjj,elbise kolu
3221,Ärmel::N,суэйй,yen
3222,Ärmel::N,суэйй,elbise kolu
3223,Hose::N,måvhka,pantolon
3224,Hose::N,båkså,pantolon
3225,Hose::N,buvssat,pantolon
3226,Hose::N,puuvsah,pantolon
3227,Hose::N,puus,pantolon
3228,Hose::N,пукс,pantolon
3229,Hose::N,ко̄а̄дтӭ,pantolon
3230,Gürtel::N,juvvie,kuşak
3231,Gürtel::N,beelhte,kuşak
3232,Gürtel::N,avve,kuşak
3233,Gürtel::N,getsam,kuşak
3234,Gürtel::N,boagán,kuşak
3235,Gürtel::N,pooṿij,kuşak
3236,Gürtel::N,puäǥǥanj,kuşak
3237,Gürtel::N,эвв,kuşak
3238,Mütze::N,tjohpe,bere
3239,Mütze::N,tjohpe,kasket
3240,Mütze::N,gahper,bere
3241,Mütze::N,gahper,kasket
3242,Mütze::N,gahpir,bere
3243,Mütze::N,gahpir,kasket
3244,Mütze::N,kappeer,bere
3245,Mütze::N,kappeer,kasket
3246,Mütze::N,keä´p'per,bere
3247,Mütze::N,keä´p'per,kasket
3248,Mütze::N,кабперь,bere
3249,Mütze::N,кабперь,kasket
3250,Schuh::N,gaamege,kundura
3251,Schuh::N,gaamege,ayakkabı
3252,Schuh::N,gáma,kundura
3253,Schuh::N,gáma,ayakkabı
3254,Schuh::N,skuovva,kundura
3255,Schuh::N,skuovva,ayakkabı
3256,Schuh::N,gáma,kundura
3257,Schuh::N,gáma,ayakkabı
3258,Schuh::N,kaamâ,kundura
3259,Schuh::N,kaamâ,ayakkabı
3260,Schuh::N,kaammi,kundura
3261,Schuh::N,kaammi,ayakkabı
3262,Schuh::N,камаша,kundura
3263,Schuh::N,камаша,ayakkabı
3264,Stiefel::N,steeblege,çizme
3265,Stiefel::N,stiebil,çizme
3266,Stiefel::N,sáhpis,çizme
3267,Stiefel::N,sáppat,çizme
3268,Stiefel::N,steevvil,çizme
3269,Stiefel::N,sa´ppi,çizme
3270,Stiefel::N,са̄ххпе,çizme
3271,Ring::N,rïngke,yüzük
3272,Ring::N,suormas,yüzük
3273,Ring::N,suorpmas,yüzük
3274,Ring::N,suormâs,yüzük
3275,Ring::N,suõrmâs,yüzük
3276,Ring::N,сӯрмас,yüzük
3277,Band::N,baante,bağ
3278,Band::N,baante,şerit
3279,Band::N,bádde,bağ
3280,Band::N,bádde,şerit
3281,Band::N,báddi,bağ
3282,Band::N,báddi,şerit
3283,Band::N,päddi,bağ
3284,Band::N,päddi,şerit
3285,Band::N,liântt,bağ
3286,Band::N,liântt,şerit
3287,Band::N,källre´ppiǩ,bağ
3288,Band::N,källre´ppiǩ,şerit
3289,Band::N,ля̄ӊӊт,bağ
3290,Band::N,ля̄ӊӊт,şerit
3291,Kamm::N,gaampe,tarak
3292,Kamm::N,rájdam,tarak
3293,Kamm::N,tjåhkom,tarak
3294,Kamm::N,čohkun,tarak
3295,Kamm::N,čohhoom,tarak
3296,Kamm::N,čååǥǥam,tarak
3297,Kamm::N,чоагкь,tarak
3298,Spiegel::N,guelmiedahke,ayna
3299,Spiegel::N,spiedjil,ayna
3300,Spiegel::N,speajal,ayna
3301,Spiegel::N,speeijal,ayna
3302,Spiegel::N,suei´mkar,ayna
3303,Spiegel::N,кыффкэмка̄ррь,ayna
3304,Spiegel::N,зе̄ркал,ayna
3305,Riemen::N,györtenje,kayış
3306,Riemen::N,rájppe,kayış
3307,Riemen::N,garttsa,kayış
3308,Riemen::N,lávži,kayış
3309,Riemen::N,läbži,kayış
3310,Riemen::N,läbǯǯ,kayış
3311,Riemen::N,ре̄ммь,kayış
3312,Schnur::N,gurrie,ip
3313,Schnur::N,gurrie,sicim
3314,Schnur::N,gáras,ip
3315,Schnur::N,gáras,sicim
3316,Schnur::N,garca,ip
3317,Schnur::N,garca,sicim
3318,Schnur::N,orrâ,ip
3319,Schnur::N,orrâ,sicim
3320,Schnur::N,nue´rr,ip
3321,Schnur::N,nue´rr,sicim
3322,Schnur::N,нӯррь,ip
3323,Schnur::N,нӯррь,sicim
3324,Leine::N,baante,kayış
3325,Leine::N,gájnno,kayış
3326,Leine::N,báddi,kayış
3327,Leine::N,oarra,kayış
3328,Leine::N,läbži,kayış
3329,Leine::N,läbǯǯ,kayış
3330,Leine::N,ла̄ммч,kayış
3331,Decke::N,gaptjese,örtü
3332,Decke::N,gaptjese,yorgan
3333,Decke::N,rádno,örtü
3334,Decke::N,rádno,yorgan
3335,Decke::N,gåbtjås,örtü
3336,Decke::N,gåbtjås,yorgan
3337,Decke::N,tæhppin,örtü
3338,Decke::N,tæhppin,yorgan
3339,Decke::N,govččas,örtü
3340,Decke::N,govččas,yorgan
3341,Decke::N,loovdâ,örtü
3342,Decke::N,loovdâ,yorgan
3343,Decke::N,räänn,örtü
3344,Decke::N,räänn,yorgan
3345,Decke::N,ра̄нн,örtü
3346,Decke::N,ра̄нн,yorgan
3347,Kissen::N,nalhke,yastık
3348,Kissen::N,guoddá,yastık
3349,Kissen::N,oajvevuolle,yastık
3350,Kissen::N,guoddá,yastık
3351,Kissen::N,bolsttar,yastık
3352,Kissen::N,polster,yastık
3353,Kissen::N,pee´ren,yastık
3354,Kissen::N,pooddâšǩ,yastık
3355,Kissen::N,по̄дэшк,yastık
3356,Tuch::N,tyjje,bez
3357,Tuch::N,tyddja,bez
3358,Tuch::N,gådo,bez
3359,Tuch::N,liidni,bez
3360,Tuch::N,läđđee,bez
3361,Tuch::N,re´ppiǩ,bez
3362,Tuch::N,ree´ppiǩ,bez
3363,Tuch::N,ребпехь,bez
3364,Handtuch::N,njaamelijnie,havlu
3365,Handtuch::N,sigárdahka,havlu
3366,Handtuch::N,sihkaldat,havlu
3367,Handtuch::N,siholdâs,havlu
3368,Handtuch::N,seekkldõs,havlu
3369,Handtuch::N,u´tree´lniǩ,havlu
3370,Handtuch::N,отеральнэхьк,havlu
3371,Kraft::N,faamoe,güç
3372,Kraft::N,faamoe,kuvvet
3373,Kraft::N,fábmo,güç
3374,Kraft::N,fábmo,kuvvet
3375,Kraft::N,fápmu,güç
3376,Kraft::N,fápmu,kuvvet
3377,Kraft::N,fááṃu,güç
3378,Kraft::N,fááṃu,kuvvet
3379,Kraft::N,viõkk,güç
3380,Kraft::N,viõkk,kuvvet
3381,Kraft::N,вӣгк,güç
3382,Kraft::N,вӣгк,kuvvet
3383,Stärke::N,vieksiesvoete,kuvvet
3384,Stärke::N,gievrrudahka,kuvvet
3385,Stärke::N,gievrrodus,kuvvet
3386,Stärke::N,veahka,kuvvet
3387,Stärke::N,vuoibmi,kuvvet
3388,Stärke::N,viek'sâvuotâ,kuvvet
3389,Stärke::N,viõkk,kuvvet
3390,Stärke::N,са̄м,kuvvet
3391,Stärke::N,вӣгк,kuvvet
3392,Gesundheit::N,healsoe,sağlık
3393,Gesundheit::N,starne,sağlık
3394,Gesundheit::N,hælsso,sağlık
3395,Gesundheit::N,varresvuohta,sağlık
3396,Gesundheit::N,dearvvasvuohta,sağlık
3397,Gesundheit::N,tie'rvâsvuotâ,sağlık
3398,Gesundheit::N,tiõrvâsvuõtt,sağlık
3399,Gesundheit::N,тӣрвасвӯдт,sağlık
3400,Krankheit::N,skïemtjelasse,hastalık
3401,Krankheit::N,skihpudahka,hastalık
3402,Krankheit::N,dávdda,hastalık
3403,Krankheit::N,vihke,hastalık
3404,Krankheit::N,dávda,hastalık
3405,Krankheit::N,tavdâ,hastalık
3406,Krankheit::N,puá'cuvuotâ,hastalık
3407,Krankheit::N,kõpp,hastalık
3408,Krankheit::N,puõccmoš,hastalık
3409,Krankheit::N,кэ̄бп,hastalık
3410,Schmerz::N,haerhpie,ağrı
3411,Schmerz::N,haerhpie,sancı
3412,Schmerz::N,bávtjas,ağrı
3413,Schmerz::N,bávtjas,sancı
3414,Schmerz::N,bávčča,ağrı
3415,Schmerz::N,bávčča,sancı
3416,Schmerz::N,tuške,ağrı
3417,Schmerz::N,tuške,sancı
3418,Schmerz::N,poovčâs,ağrı
3419,Schmerz::N,poovčâs,sancı
3420,Schmerz::N,tå´sǩǩ,ağrı
3421,Schmerz::N,tå´sǩǩ,sancı
3422,Schmerz::N,кэ̄бп,ağrı
3423,Schmerz::N,кэ̄бп,sancı
3424,Wunde::N,saejrie,yara
3425,Wunde::N,hávve,yara
3426,Wunde::N,hávvi,yara
3427,Wunde::N,hävvi,yara
3428,Wunde::N,hää´vv,yara
3429,Wunde::N,ра̄ӊӊҍ,yara
3430,Fieber::N,vaejlie,ateş
3431,Fieber::N,fiebar,ateş
3432,Fieber::N,báhkkadávda,ateş
3433,Fieber::N,žaar,ateş
3434,Fieber::N,жоарр,ateş
3435,Arznei::N,daalhkesh,ilâç
3436,Arznei::N,dálkas,ilâç
3437,Arznei::N,dálkkas,ilâç
3438,Arznei::N,taalhâs,ilâç
3439,Arznei::N,lekittâs,ilâç
3440,Arznei::N,taalkâs,ilâç
3441,Arznei::N,лоаддв,ilâç
3442,Brücke::N,pruvvie,köprü
3443,Brücke::N,råvve,köprü
3444,Brücke::N,šaldi,köprü
3445,Brücke::N,šalde,köprü
3446,Brücke::N,mostt,köprü
3447,Brücke::N,мо̄сст,köprü
3448,Brunnen::N,prutnie,kuyu
3449,Brunnen::N,prutnie,çeşme
3450,Brunnen::N,ruddne,kuyu
3451,Brunnen::N,ruddne,çeşme
3452,Brunnen::N,gáivo,kuyu
3453,Brunnen::N,gáivo,çeşme
3454,Brunnen::N,káivu,kuyu
3455,Brunnen::N,káivu,çeşme
3456,Brunnen::N,käivv,kuyu
3457,Brunnen::N,käivv,çeşme
3458,Brunnen::N,ка̄ййв,kuyu
3459,Brunnen::N,ка̄ййв,çeşme
3460,Weide::N,gåatome,otlak
3461,Weide::N,guohtom,otlak
3462,Weide::N,guohtun,otlak
3463,Weide::N,kuátu,otlak
3464,Weide::N,luátu,otlak
3465,Weide::N,та̄нтар,otlak
3466,Pfad::N,baalka,patika
3467,Pfad::N,baalka,keçiyolu
3468,Pfad::N,bálges,patika
