,Concept_ID,ar,se
731,Anhöhe::N,تل,škâu´ŋŋ
732,Anhöhe::N,تل,ка̄ннҌт
733,Berg::N,جبل,bïerje
734,Berg::N,جبل,várre
735,Berg::N,جبل,várri
736,Berg::N,جبل,vääṛi
737,Berg::N,جبل,vää´rr
738,Berg::N,جبل,те̄ррьм
739,Gipfel::N,قمة,dalvese
740,Gipfel::N,قمة,tjåhkkå
741,Gipfel::N,قمة,čohkka
742,Gipfel::N,قمة,čokke
743,Gipfel::N,قمة,čå´ǩǩ
744,Gipfel::N,قمة,ла̄ддҍв
745,Höhle::N,كهف,beajoe
746,Höhle::N,كهف,rájgge
747,Höhle::N,كهف,sluoggo
748,Höhle::N,كهف,biedju
749,Höhle::N,كهف,kuovđâšm
750,Höhle::N,كهف,skuõrr
751,Höhle::N,كهف,вуэӈӈк
752,Abhang::N,منحدر,boelte
753,Abhang::N,منحدر,brijrie
754,Abhang::N,منحدر,bállte
755,Abhang::N,منحدر,vielti
756,Abhang::N,منحدر,luohkká
757,Abhang::N,منحدر,viel'tti
758,Abhang::N,منحدر,vie´ltt
759,Abhang::N,منحدر,луэххк
760,Quelle::N,منبع,aajege
761,Quelle::N,منبع,gaaltije
762,Quelle::N,منبع,ája
763,Quelle::N,منبع,ája
764,Quelle::N,منبع,gáldu
765,Quelle::N,منبع,aajâ
766,Quelle::N,منبع,käldee
767,Quelle::N,منبع,lädd
768,Quelle::N,منبع,käivv
769,Quelle::N,منبع,ка̄ййв
770,Bach::N,مجرى,johketje
771,Bach::N,مجرى,jåhkå
772,Bach::N,مجرى,jågåsj
773,Bach::N,مجرى,jogaš
774,Bach::N,مجرى,aajâ
775,Bach::N,مجرى,vuäjj
776,Bach::N,مجرى,вуэйй
777,Fluss::N,نهر,johke
778,Fluss::N,نهر,ædno
779,Fluss::N,نهر,jåhkå
780,Fluss::N,نهر,johka
781,Fluss::N,نهر,juuhâ
782,Fluss::N,نهر,jokk
783,Fluss::N,نهر,jeänn
784,Fluss::N,نهر,ё̄гк
785,Ufer::N,ضفة,beala
786,Ufer::N,ضفة,gádde
787,Ufer::N,ضفة,gáddi
788,Ufer::N,ضفة,riddo
789,Ufer::N,ضفة,redd
790,Ufer::N,ضفة,рыннт
791,Küste::N,ساحل,mïere
792,Küste::N,ساحل,gaedtie
793,Küste::N,ساحل,merragádde
794,Küste::N,ساحل,merraguovllo
795,Küste::N,ساحل,gáddi
796,Küste::N,ساحل,riddo
797,Küste::N,ساحل,miârr'redd
798,Küste::N,ساحل,рыннт
799,Festland::N,بر,gaedtie
800,Festland::N,بر,gádde
801,Festland::N,بر,nannán
802,Festland::N,بر,kušknjâs
803,Festland::N,بر,eennâm
804,Festland::N,بر,jânnam
805,Festland::N,بر,ма̄ннтэр
806,Meer::N,بحر,mearoe
807,Meer::N,بحر,merra
808,Meer::N,بحر,nuorre
809,Meer::N,بحر,áhpi
810,Meer::N,بحر,mearra
811,Meer::N,بحر,meeṛâ
812,Meer::N,بحر,miârr
813,Meer::N,بحر,ме̄рр
814,Bucht::N,خليج,loekte
815,Bucht::N,خليج,oagge
816,Bucht::N,خليج,luokta
817,Bucht::N,خليج,luokta
818,Bucht::N,خليج,čuáj̣á
819,Bucht::N,خليج,luhtt
820,Bucht::N,خليج,вӯнн
821,Bucht::N,خليج,лӯххт
822,Insel::N,جزيرة,sååle
823,Insel::N,جزيرة,suoloj
824,Insel::N,جزيرة,suolu
825,Insel::N,جزيرة,suálui
826,Insel::N,جزيرة,suâl
827,Insel::N,جزيرة,суэл
828,Blume::N,زهرة,rïesege
829,Blume::N,زهرة,giedjek
830,Blume::N,زهرة,rássi
831,Blume::N,زهرة,kukká
832,Blume::N,زهرة,heä´rvvrää´ss
833,Blume::N,زهرة,ывьнэнч
834,Gras::N,حشيش,kraesie
835,Gras::N,حشيش,rásse
836,Gras::N,حشيش,rássi
837,Gras::N,حشيش,rääsi
838,Gras::N,حشيش,rää´ss
839,Gras::N,حشيش,ра̄ссь
840,Wurzel::N,أصل,roehtse
841,Wurzel::N,أصل,ruohttsa
842,Wurzel::N,أصل,ruohtas
843,Wurzel::N,أصل,veedis
844,Wurzel::N,أصل,vue´ddes
845,Wurzel::N,أصل,вуэнҍтэсь
846,Baum::N,شجرة,moere
847,Baum::N,شجرة,muorra
848,Baum::N,شجرة,muorra
849,Baum::N,شجرة,muoṛâ
850,Baum::N,شجرة,muõrr
851,Baum::N,شجرة,мӯрр
852,Stamm::N,جذع,ståamhpe
853,Stamm::N,جذع,mátta
854,Stamm::N,جذع,galda
855,Stamm::N,جذع,ruŋgo
856,Stamm::N,جذع,stokk
857,Stamm::N,جذع,мӯрр
858,Stamm::N,جذع,кэ̄ллт
859,Rinde::N,قشرة,gïrre
860,Rinde::N,قشرة,baarhkoe
861,Rinde::N,قشرة,bárkko
862,Rinde::N,قشرة,ostu
863,Rinde::N,قشرة,bárku
864,Rinde::N,قشرة,korrâ
865,Rinde::N,قشرة,kõrr
866,Rinde::N,قشرة,pärkk
867,Rinde::N,قشرة,кэ̄рр
868,Rinde::N,قشرة,па̄ҏҏк
869,Ast::N,فرع,åeksie
870,Ast::N,فرع,oakse
871,Ast::N,فرع,oaksi
872,Ast::N,فرع,uák'si
873,Ast::N,فرع,å´hss
874,Ast::N,فرع,вуэккьс
875,Zweig::N,غصن,åeksie
876,Zweig::N,غصن,oakse
877,Zweig::N,غصن,rissi
878,Zweig::N,غصن,syeṛi
879,Zweig::N,غصن,sue´rr
880,Zweig::N,غصن,рыссе
881,Blatt::N,ورقة,plienie
882,Blatt::N,ورقة,lassta
883,Blatt::N,ورقة,lasta
884,Blatt::N,ورقة,lostâ
885,Blatt::N,ورقة,lõstt
886,Blatt::N,ورقة,лэ̄сст
887,Birke::N,قضبان,såekie
888,Birke::N,قضبان,soahke
889,Birke::N,قضبان,soahki
890,Birke::N,قضبان,suáhi
891,Birke::N,قضبان,suâ´ǩǩ
892,Birke::N,قضبان,пе̄ссьмӯрр
893,Kiefer[Baum]::N,صنوبرة,bietsie
894,Kiefer[Baum]::N,صنوبرة,hájkka
895,Kiefer[Baum]::N,صنوبرة,biehtse
896,Kiefer[Baum]::N,صنوبرة,beahci
897,Kiefer[Baum]::N,صنوبرة,peeci
898,Kiefer[Baum]::N,صنوبرة,pie´cc
899,Kiefer[Baum]::N,صنوبرة,пе̄дзь
900,Weide[Baum]::N,صفصاف,saalje
901,Weide[Baum]::N,صفصاف,sállja
902,Weide[Baum]::N,صفصاف,sieđga
903,Weide[Baum]::N,صفصاف,puájui
904,Weide[Baum]::N,صفصاف,puäi
905,Weide[Baum]::N,صفصاف,пуай
906,Tanne::N,شوح,goese
907,Tanne::N,شوح,guossa
908,Tanne::N,شوح,guossa
909,Tanne::N,شوح,kuosâ
910,Tanne::N,شوح,kuõss
911,Tanne::N,شوح,кӯсс
912,Tanne::N,تبوب,goese
913,Tanne::N,تبوب,guossa
914,Tanne::N,تبوب,guossa
915,Tanne::N,تبوب,kuosâ
916,Tanne::N,تبوب,kuõss
917,Tanne::N,تبوب,кӯсс
918,Horn::N,قرن,tjåervie
919,Horn::N,قرن,tjoarvve
920,Horn::N,قرن,čoarvi
921,Horn::N,قرن,čuár'vi
922,Horn::N,قرن,čuä´rvv
923,Horn::N,قرن,чуэррьв
924,Feder::N,ريشة,badtse
925,Feder::N,ريشة,dålgge
926,Feder::N,ريشة,bozza
927,Feder::N,ريشة,puzzâ
928,Feder::N,ريشة,tolge
929,Feder::N,ريشة,poʒʒ
930,Feder::N,ريشة,по̄ннц
931,Fell::N,فرو,njaltja
932,Fell::N,فرو,duollje
933,Fell::N,فرو,náhkki
934,Fell::N,فرو,dorkkas
935,Fell::N,فرو,turkkâ
936,Fell::N,فرو,tyel'ji
937,Fell::N,فرو,nähki
938,Fell::N,فرو,torkk
939,Fell::N,فرو,čåu´dd
940,Fell::N,فرو,tue´l'lj
941,Fell::N,فرو,тӯлльй
942,Flügel::N,جناح,såaja
943,Flügel::N,جناح,såajoe
944,Flügel::N,جناح,soadje
945,Flügel::N,جناح,soadji
946,Flügel::N,جناح,suáj̣á
947,Flügel::N,جناح,suäjj
948,Flügel::N,جناح,суэйй
949,Klaue::N,مخلب,gadtse
950,Klaue::N,مخلب,guober
951,Klaue::N,مخلب,gazza
952,Klaue::N,مخلب,kozzâ
953,Klaue::N,مخلب,kõʒʒ
954,Klaue::N,مخلب,кэ̄ннц
955,Kralle::N,مخلب,gadtse
956,Kralle::N,مخلب,gadtsa
957,Kralle::N,مخلب,gazza
958,Kralle::N,مخلب,kozzâ
959,Kralle::N,مخلب,kõʒʒ
960,Kralle::N,مخلب,ке̄бпель
961,Schwanz::N,ذيل,siejpie
962,Schwanz::N,ذيل,siejbbe
963,Schwanz::N,ذيل,bađuš
964,Schwanz::N,ذيل,seaibi
965,Schwanz::N,ذيل,seibi
966,Schwanz::N,ذيل,sei´bb
967,Schwanz::N,ذيل,piä´cciǩ
968,Schwanz::N,ذيل,пиджь
969,Schwanz::N,ذيل,се̄ййп
970,Schwanz::N,ذيل,пе̄цехь
971,Ei::N,بيض,munnie
972,Ei::N,بيض,månne
973,Ei::N,بيض,monni
974,Ei::N,بيض,maṇe
975,Ei::N,بيض,mââ´nn
976,Ei::N,بيض,маннҍ
977,Nest::N,عش,biesie
978,Nest::N,عش,biesse
979,Nest::N,عش,beassi
980,Nest::N,عش,peesi
981,Nest::N,عش,piervâl
982,Nest::N,عش,piä´ss
983,Nest::N,عش,пе̄ссь
984,Bau::N,جحر,biesie
985,Bau::N,جحر,biedjo
986,Bau::N,جحر,liesso
987,Bau::N,جحر,biedju
988,Bau::N,جحر,piäju
989,Bau::N,جحر,вуэӈӈк
990,Tier::N,حيوان,juvre
991,Tier::N,حيوان,udos
992,Tier::N,حيوان,divrre
993,Tier::N,حيوان,luohtok
994,Tier::N,حيوان,ealli
995,Tier::N,حيوان,ellee
996,Tier::N,حيوان,jie´lli
997,Tier::N,حيوان,жыва
998,Herde::N,قطيع,dåehkie
999,Herde::N,قطيع,ællo
1000,Herde::N,قطيع,fuovva
1001,Herde::N,قطيع,doahkki
1002,Herde::N,قطيع,čagge
1003,Herde::N,قطيع,tukk
1004,Herde::N,قطيع,vâ´lvv
1005,Herde::N,قطيع,чуэз
1006,Herde::N,قطيع,чӣгар
1007,Kuh::N,بقرة,govse
1008,Kuh::N,بقرة,gussa
1009,Kuh::N,بقرة,gussa
1010,Kuh::N,بقرة,kussâ
1011,Kuh::N,بقرة,kuss
1012,Kuh::N,بقرة,лӣххьм
1013,Bulle::N,ثور,vuaksa
1014,Bulle::N,ثور,vuoksá
1015,Bulle::N,ثور,heargi
1016,Bulle::N,ثور,vuák'sá
1017,Bulle::N,ثور,ergi
1018,Bulle::N,ثور,vuâhss
1019,Bulle::N,ثور,е̄ррьк
1020,Pferd::N,خيل,hierkie
1021,Pferd::N,خيل,råsse
1022,Pferd::N,خيل,hæssta
1023,Pferd::N,خيل,heavuš
1024,Pferd::N,خيل,hiävuš
1025,Pferd::N,خيل,heävaš
1026,Pferd::N,خيل,ро̄ссь
1027,Schaf::N,شاة,sïrve
1028,Schaf::N,شاة,sávttsa
1029,Schaf::N,شاة,sávza
1030,Schaf::N,شاة,savzâ
1031,Schaf::N,شاة,sauʒʒ
1032,Schaf::N,شاة,ла̄мьпесь
1033,Schwein::N,خنزير,snurke
1034,Schwein::N,خنزير,svijnne
1035,Schwein::N,خنزير,spiidni
1036,Schwein::N,خنزير,šahe
1037,Schwein::N,خنزير,šââ´ǩǩ
1038,Schwein::N,خنزير,ша̄гкь
1039,Hund::N,كلب,bïenje
1040,Hund::N,كلب,bena
1041,Hund::N,كلب,beana
1042,Hund::N,كلب,peenuv
1043,Hund::N,كلب,piânnai
1044,Hund::N,كلب,пе̄ннэ
1045,Katze::N,قطة,gaahtoe
1046,Katze::N,قطة,gáhtto
1047,Katze::N,قطة,bussá
1048,Katze::N,قطة,kissá
1049,Katze::N,قطة,kaass
1050,Katze::N,قطة,ко̄а̄сс
1051,Bär::N,دب,gumsie
1052,Bär::N,دب,biernna
1053,Bär::N,دب,guovža
1054,Bär::N,دب,bierdna
1055,Bär::N,دب,kuob'žâ
1056,Bär::N,دب,kue´bǯǯ
1057,Bär::N,دب,та̄лл
1058,Eichhörnchen::N,سنجاب,åeruve
1059,Eichhörnchen::N,سنجاب,oarre
1060,Eichhörnchen::N,سنجاب,oarri
1061,Eichhörnchen::N,سنجاب,uár'ree
1062,Eichhörnchen::N,سنجاب,vuä´r'rev
1063,Eichhörnchen::N,سنجاب,вуэррев
1064,Elch::N,موظ,ïelje
1065,Elch::N,موظ,ællja
1066,Elch::N,موظ,sarvva
1067,Elch::N,موظ,ealga
1068,Elch::N,موظ,sorvâ
1069,Elch::N,موظ,sõrvv
1070,Elch::N,موظ,сэ̄ррв
1071,Fuchs::N,ثعلب,riepie
1072,Fuchs::N,ثعلب,riebij
1073,Fuchs::N,ثعلب,rieban
1074,Fuchs::N,ثعلب,riemnjis
1075,Fuchs::N,ثعلب,rie´mjj
1076,Fuchs::N,ثعلب,рӣммьн
1077,Hase::N,أرنب,njåemele
1078,Hase::N,أرنب,njoammel
1079,Hase::N,أرنب,njoammil
1080,Hase::N,أرنب,njuámmil
1081,Hase::N,أرنب,njue´m'mel
1082,Hase::N,أرنب,нюэммель
1083,Maus::N,فأرة,snjeara
1084,Maus::N,فأرة,snjierrá
1085,Maus::N,فأرة,sáhpán
1086,Maus::N,فأرة,säplig
1087,Maus::N,فأرة,sä´ppli
1088,Maus::N,فأرة,са̄хпьлинк
1089,Wolf::N,ذئب,sïejpe
1090,Wolf::N,ذئب,stálppe
1091,Wolf::N,ذئب,stáhkke
1092,Wolf::N,ذئب,ruomas
1093,Wolf::N,ذئب,kumpe
1094,Wolf::N,ذئب,návdi
1095,Wolf::N,ذئب,kumppi
1096,Wolf::N,ذئب,ku´mpp
1097,Wolf::N,ذئب,pââ´ldes
1098,Wolf::N,ذئب,чиррм
1099,Wolf::N,ذئب,пальтӭсь
1100,Vogel::N,طير,ledtie
1101,Vogel::N,طير,lådde
1102,Vogel::N,طير,loddi
1103,Vogel::N,طير,lodde
1104,Vogel::N,طير,lå´dd
1105,Vogel::N,طير,лоаннҍт
1106,Schwarm::N,سرب,dåehkie
1107,Schwarm::N,سرب,doahkke
1108,Schwarm::N,سرب,doahkki
1109,Schwarm::N,سرب,tuák'ki
1110,Schwarm::N,سرب,parvv
1111,Schwarm::N,سرب,туххк
1112,Huhn::N,دجاجة,vöönhtse
1113,Huhn::N,دجاجة,vuonntsá
1114,Huhn::N,دجاجة,vuonccis
1115,Huhn::N,دجاجة,kääṇi
1116,Huhn::N,دجاجة,kää´nn
1117,Huhn::N,دجاجة,ка̄ннҌ
1118,Hahn::N,ديك,deere
1119,Hahn::N,ديك,hádna
1120,Hahn::N,ديك,åresvuonntsá
1121,Hahn::N,ديك,vuonccis
1122,Hahn::N,ديك,kääṇi
1123,Hahn::N,ديك,åå´reskää´nn
1124,Hahn::N,ديك,пе̄ттэх
1125,Gans::N,وزة,gaase
1126,Gans::N,وزة,gássa
1127,Gans::N,وزة,čuonji
1128,Gans::N,وزة,čuá'njá
1129,Gans::N,وزة,čue´nj
1130,Gans::N,وزة,чуэнь
1131,Adler::N,نسر,aarhtse
1132,Adler::N,نسر,goasskem
1133,Adler::N,نسر,goaskin
1134,Adler::N,نسر,kuás'kim
1135,Adler::N,نسر,kuä´cǩǩem
1136,Adler::N,نسر,куэцькем
1137,Ente::N,بطة,tjååtsele
1138,Ente::N,بطة,vuojatjis
1139,Ente::N,بطة,čáhceloddi
1140,Ente::N,بطة,vuonjâč
1141,Ente::N,بطة,vuõnjâč
1142,Ente::N,بطة,ча̄дзьлоаннҍт
1143,Eule::N,بوم,snjågloe
1144,Eule::N,بوم,skunjok
1145,Eule::N,بوم,skuolfi
1146,Eule::N,بوم,ijjâlodde
1147,Eule::N,بوم,iiđsaž
1148,Eule::N,بوم,кунньлоаннҍт
1149,Eule::N,بوم,чӯзэм вуэһпэй
1150,Kranich::N,كركي,goerke
1151,Kranich::N,كركي,guorgga
1152,Kranich::N,كركي,guorga
1153,Kranich::N,كركي,kuor'gâ
1154,Kranich::N,كركي,kuõrgg
1155,Kranich::N,كركي,кӯррк
1156,Krähe::N,غراب,voerhtje
1157,Krähe::N,غراب,gárránis
1158,Krähe::N,غراب,vuoratjis
1159,Krähe::N,غراب,vuoražas
1160,Krähe::N,غراب,vuorččis
1161,Krähe::N,غراب,vuorâč
1162,Krähe::N,غراب,vuõrâč
1163,Krähe::N,غراب,вӯрэч
1164,Kuckuck::N,وقواق,gïeke
1165,Kuckuck::N,وقواق,giehka
1166,Kuckuck::N,وقواق,giehka
1167,Kuckuck::N,وقواق,kiehâ
1168,Kuckuck::N,وقواق,ǩiõkk
1169,Kuckuck::N,وقواق,кӣгк
1170,Schwan::N,إوز عراقي,njoktje
1171,Schwan::N,إوز عراقي,snjuktja
1172,Schwan::N,إوز عراقي,njukča
1173,Schwan::N,إوز عراقي,njuhčâ
1174,Schwan::N,إوز عراقي,njuhčč
1175,Schwan::N,إوز عراقي,нюххч
1176,Fisch::N,سمك,guelie
1177,Fisch::N,سمك,guolle
1178,Fisch::N,سمك,guolli
1179,Fisch::N,سمك,kyeḷi
1180,Fisch::N,سمك,kue´ll
1181,Fisch::N,سمك,кӯлль
1182,Barsch::N,فرخ أوربي,sihtege
1183,Barsch::N,فرخ أوربي,vuoskun
1184,Barsch::N,فرخ أوربي,vuoskku
1185,Barsch::N,فرخ أوربي,vuásku
1186,Barsch::N,فرخ أوربي,vuâsk
1187,Barsch::N,فرخ أوربي,вуэсск
1188,Hecht::N,سمك الكراكي,haavke
1189,Hecht::N,سمك الكراكي,hávgga
1190,Hecht::N,سمك الكراكي,hávga
1191,Hecht::N,سمك الكراكي,puško
1192,Hecht::N,سمك الكراكي,nu´ǩǩeš
1193,Hecht::N,سمك الكراكي,ныгкешь
1194,Schlange[Tier]::N,حية,gïermesje
1195,Schlange[Tier]::N,حية,germaj
1196,Schlange[Tier]::N,حية,gearpmaš
1197,Schlange[Tier]::N,حية,kyev'đi
1198,Schlange[Tier]::N,حية,ku´vdd
1199,Schlange[Tier]::N,حية,кӯввьт
1200,Schlange[Tier]::N,ثعبان,gïermesje
1201,Schlange[Tier]::N,ثعبان,germaj
1202,Schlange[Tier]::N,ثعبان,gearpmaš
1203,Schlange[Tier]::N,ثعبان,kyev'đi
1204,Schlange[Tier]::N,ثعبان,ku´vdd
1205,Schlange[Tier]::N,ثعبان,кӯввьт
1206,Wurm::N,دودة,mietie
1207,Wurm::N,دودة,maarhke
1208,Wurm::N,دودة,mádo
1209,Wurm::N,دودة,máhtu
1210,Wurm::N,دودة,máátu
1211,Wurm::N,دودة,määtt
1212,Wurm::N,دودة,ма̄дт
1213,Spinne::N,عنكبوت,hievnie
1214,Spinne::N,عنكبوت,hievnne
1215,Spinne::N,عنكبوت,heavdni
1216,Spinne::N,عنكبوت,evni
1217,Spinne::N,عنكبوت,eeunaž
1218,Spinne::N,عنكبوت,о̄а̄з
1219,Ameise::N,نملة,garhke
1220,Ameise::N,نملة,gårkkå
1221,Ameise::N,نملة,gotka
1222,Ameise::N,نملة,kutkâ
1223,Ameise::N,نملة,kotkk
1224,Ameise::N,نملة,ко̄ттк
1225,Laus::N,قملة,dihkie
1226,Laus::N,قملة,dihkke
1227,Laus::N,قملة,dihkki
1228,Laus::N,قملة,tikke
1229,Laus::N,قملة,te´ǩǩ
1230,Laus::N,قملة,тыһкь
1231,Mücke::N,ناموسة,tjoejhke
1232,Mücke::N,ناموسة,tjuojkka
1233,Mücke::N,ناموسة,čuoika
1234,Mücke::N,ناموسة,čuoš'kâ
1235,Mücke::N,ناموسة,čuõškk
1236,Mücke::N,ناموسة,чӯшшк
1237,Fliege::N,ذبابة,tjoere
1238,Fliege::N,ذبابة,boerege
1239,Fliege::N,ذبابة,tjuruk
1240,Fliege::N,ذبابة,čuru
1241,Fliege::N,ذبابة,kiärpáš
1242,Fliege::N,ذبابة,čuâr
1243,Fliege::N,ذبابة,čuâras
1244,Fliege::N,ذبابة,чуэраш
1245,Schmetterling::N,فراشة,biejjielåbloe
1246,Schmetterling::N,فراشة,biejvvelådde
1247,Schmetterling::N,فراشة,beaiveloddi
1248,Schmetterling::N,فراشة,piäi'vááloddááš
1249,Schmetterling::N,فراشة,ä´llbaž
1250,Schmetterling::N,فراشة,pei´vvlå´dd
1251,Schmetterling::N,فراشة,а̄лльп
1252,Beere::N,حبة,muerjie
1253,Beere::N,حبة,muorjje
1254,Beere::N,حبة,muorji
1255,Beere::N,حبة,myer'ji
1256,Beere::N,حبة,mue´rjj
1257,Beere::N,حبة,мӯррьй
1258,Apfel::N,تفاح,æbpla
1259,Apfel::N,تفاح,ehpal
1260,Apfel::N,تفاح,eppel
1261,Apfel::N,تفاح,eahppel
1262,Apfel::N,تفاح,я̄блэк
1263,Pilz::N,فطر,goebpere
1264,Pilz::N,فطر,guoppar
1265,Pilz::N,فطر,guoppar
1266,Pilz::N,فطر,kuobâr
1267,Pilz::N,فطر,kuõbbâr
1268,Pilz::N,فطر,кӯмпар
1269,Zwiebel::N,بصل,lööke
1270,Zwiebel::N,بصل,løhkka
1271,Zwiebel::N,بصل,lávki
1272,Zwiebel::N,بصل,luukk
1273,Zwiebel::N,بصل,луквець
1274,Saat::N,زرع,saajoe
1275,Saat::N,زرع,sádjo
1276,Saat::N,زرع,siepman
1277,Saat::N,زرع,siemâ
1278,Saat::N,زرع,siõm
1279,Saat::N,زرع,се̄м
1280,Korn::N,حبة,gernie
1281,Korn::N,حبة,gårnnetjalmme
1282,Korn::N,حبة,gordni
1283,Korn::N,حبة,jiṿe
1284,Korn::N,حبة,ле̄ййп
1285,Heu::N,دريس,suejnieh
1286,Heu::N,دريس,ájvve
1287,Heu::N,دريس,suoidni
1288,Heu::N,دريس,syei'ni
1289,Heu::N,دريس,suei´nn
1290,Heu::N,دريس,сӯййн
1291,Schale::N,قشرة,gïrre
1292,Schale::N,قشرة,garra
1293,Schale::N,قشرة,skádne
1294,Schale::N,قشرة,garra
1295,Schale::N,قشرة,korrâ
1296,Schale::N,قشرة,kõrr
1297,Schale::N,قشرة,ю̄дтҍ
1298,Grube::N,نقرة,haevtie
1299,Grube::N,نقرة,rågge
1300,Grube::N,نقرة,gohpi
1301,Grube::N,نقرة,roggi
1302,Grube::N,نقرة,kyep'pi
1303,Grube::N,نقرة,rogge
1304,Grube::N,نقرة,rå´ǧǧ
1305,Grube::N,نقرة,kåå´pp
1306,Grube::N,نقرة,коабпь
1307,Falle::N,فخ,barta
1308,Falle::N,فخ,ruevtie
1309,Falle::N,فخ,gillar
1310,Falle::N,فخ,ruovdde
1311,Falle::N,فخ,rihtá
1312,Falle::N,فخ,báhcahat
1313,Falle::N,فخ,ká'skástâh
1314,Falle::N,فخ,ää´ǧǧes
1315,Falle::N,فخ,кӣлл
1316,Falle::N,فخ,ше̄шшь
1317,Falle::N,مصيدة,barta
1318,Falle::N,مصيدة,ruevtie
1319,Falle::N,مصيدة,gillar
1320,Falle::N,مصيدة,ruovdde
1321,Falle::N,مصيدة,rihtá
1322,Falle::N,مصيدة,báhcahat
1323,Falle::N,مصيدة,ká'skástâh
1324,Falle::N,مصيدة,ää´ǧǧes
1325,Falle::N,مصيدة,кӣлл
1326,Falle::N,مصيدة,ше̄шшь
1327,Schlinge::N,عروة,latjka
1328,Schlinge::N,عروة,gieras
1329,Schlinge::N,عروة,mohkki
1330,Schlinge::N,عروة,kieḷâ
1331,Schlinge::N,عروة,ǩiõll
1332,Schlinge::N,عروة,ää´ǧǧes
1333,Schlinge::N,عروة,кӣлл
1334,Schlinge::N,عروة,ше̄шшь
1335,Spur::N,أثر,gïeje
1336,Spur::N,أثر,luodda
1337,Spur::N,أثر,joavnes
1338,Spur::N,أثر,luodda
1339,Spur::N,أثر,luod'dâ
1340,Spur::N,أثر,ǩiõjj
1341,Spur::N,أثر,кӣйй
1342,Asche::N,رماد,govne
1343,Asche::N,رماد,gudna
1344,Asche::N,رماد,gutna
1345,Asche::N,رماد,kunnâ
1346,Asche::N,رماد,kunn
1347,Asche::N,رماد,кунн
1348,Dreck::N,قذر,haaskoe
1349,Dreck::N,قذر,lænjok
1350,Dreck::N,قذر,baška
1351,Dreck::N,قذر,duova
1352,Dreck::N,قذر,durdi
1353,Dreck::N,قذر,tuol'vâ
1354,Dreck::N,قذر,sähss
1355,Dreck::N,قذر,са̄ккьс
1356,Eisen::N,حديد,ruevtie
1357,Eisen::N,حديد,ruovdde
1358,Eisen::N,حديد,ruovdi
1359,Eisen::N,حديد,ryev'di
1360,Eisen::N,حديد,ru´vdd
1361,Eisen::N,حديد,рӯввьт
1362,Gold::N,ذهب,gullie
1363,Gold::N,ذهب,gålle
1364,Gold::N,ذهب,golli
1365,Gold::N,ذهب,kolle
1366,Gold::N,ذهب,kå´ll
1367,Gold::N,ذهب,коалль
1368,Silber::N,فضة,sïlpe
1369,Silber::N,فضة,silbba
1370,Silber::N,فضة,silba
1371,Silber::N,فضة,silbâ
1372,Silber::N,فضة,silbb
1373,Silber::N,فضة,сыллп
1374,Kohle::N,فحم,tjïrre
1375,Kohle::N,فحم,tjahta
1376,Kohle::N,فحم,čitna
1377,Kohle::N,فحم,illâ
1378,Kohle::N,فحم,čiđđâ
1379,Kohle::N,فحم,ill
1380,Kohle::N,فحم,ылл
1381,Glas::N,زجاج,klaase
1382,Glas::N,زجاج,glássa
1383,Glas::N,زجاج,lássa
1384,Glas::N,زجاج,laasâ
1385,Glas::N,زجاج,steehl
1386,Glas::N,زجاج,сте̄клэ
1387,Lehm::N,طين,laejrie
1388,Lehm::N,طين,lænnjgá
1389,Lehm::N,طين,láirá
1390,Lehm::N,طين,njaajâ
1391,Lehm::N,طين,saavv
1392,Lehm::N,طين,чуййв
1393,Lehm::N,طين,чуввьй
1394,Sand::N,رمل,saedtie
1395,Sand::N,رمل,sáttoj
1396,Sand::N,رمل,tjievrra
1397,Sand::N,رمل,sáttu
1398,Sand::N,رمل,čunoi
1399,Sand::N,رمل,vuõddâs
1400,Sand::N,رمل,вӯнтас
1401,Mensch::N,إنسان,almetje
1402,Mensch::N,إنسان,ulmusj
1403,Mensch::N,إنسان,olmmoš
1404,Mensch::N,إنسان,olmooš
1405,Mensch::N,إنسان,ooumâž
1406,Mensch::N,إنسان,олма
1407,Mann::N,رجل,ålma
1408,Mann::N,رجل,ålmåj
1409,Mann::N,رجل,olmmái
1410,Mann::N,رجل,a'lmai
1411,Mann::N,رجل,åålm
1412,Mann::N,رجل,ка̄ллесь
1413,Frau::N,امرأة,nyjsene
1414,Frau::N,امرأة,nissun
1415,Frau::N,امرأة,nisu
1416,Frau::N,امرأة,nissoon
1417,Frau::N,امرأة,neezzan
1418,Frau::N,امرأة,нызан
1419,Kind::N,طفل,maana
1420,Kind::N,طفل,mánná
1421,Kind::N,طفل,mánná
1422,Kind::N,طفل,pärni
1423,Kind::N,طفل,páárnáš
1424,Kind::N,طفل,pä´rnn
1425,Kind::N,طفل,päärnaž
1426,Kind::N,طفل,па̄ррьн
1427,Kind::N,طفل,па̄рнэнч
1428,Junge::N,ولد,påajke
1429,Junge::N,ولد,baernie
1430,Junge::N,ولد,birek
1431,Junge::N,ولد,báhttja
1432,Junge::N,ولد,gánda
1433,Junge::N,ولد,bárdni
1434,Junge::N,ولد,alge
1435,Junge::N,ولد,â´lǧǧ
1436,Junge::N,ولد,pä´rnn
1437,Junge::N,ولد,па̄ррьн
1438,Junge::N,ولد,па̄ррьшя
1439,Mädchen::N,بنت,nïejte
1440,Mädchen::N,بنت,niejdda
1441,Mädchen::N,بنت,nieida
