,Concept_ID,se,en
2453,Topf::N,báhti,pot
2454,Topf::N,gievdni,pot
2455,Topf::N,pääti,pot
2456,Topf::N,kruâitt,pot
2457,Topf::N,кӣммьн,pot
2458,Kessel::N,giebnie,kettle
2459,Kessel::N,skallo,kettle
2460,Kessel::N,giebbme,kettle
2461,Kessel::N,gieđbmi,kettle
2462,Kessel::N,kiem'ni,kettle
2463,Kessel::N,ǩie´mnn,kettle
2464,Kessel::N,кӣммьн,kettle
2465,Essen::N,åesie,meal
2466,Essen::N,beapmoe,meal
2467,Essen::N,biebbmo,meal
2468,Essen::N,borramuš,meal
2469,Essen::N,purrâmâš,meal
2470,Essen::N,porrmõš,meal
2471,Essen::N,по̄ррмушш,meal
2472,Nahrung::N,beapmoe,food
2473,Nahrung::N,biebbmo,food
2474,Nahrung::N,biebmu,food
2475,Nahrung::N,purrâmâš,food
2476,Nahrung::N,porrmõš,food
2477,Nahrung::N,по̄ррмушш,food
2478,Speise::N,beapmoe,dish
2479,Speise::N,biebbmo,dish
2480,Speise::N,biebmu,dish
2481,Speise::N,määlis,dish
2482,Speise::N,aasâs,dish
2483,Speise::N,porrmõš,dish
2484,Speise::N,по̄ррмушш,dish
2485,Fleisch::N,bearkoe,meat
2486,Fleisch::N,oadtje,meat
2487,Fleisch::N,bierggo,meat
2488,Fleisch::N,biergu,meat
2489,Fleisch::N,uáž'ži,meat
2490,Fleisch::N,vuä´ǯ'ǯ,meat
2491,Fleisch::N,вуэннч,meat
2492,Getreide::N,gernie,corn
2493,Getreide::N,gårnne,corn
2494,Getreide::N,gordni,corn
2495,Getreide::N,valje,corn
2496,Getreide::N,ле̄ййп,corn
2497,Brei::N,kraavhtse,mush
2498,Brei::N,ráktsa,mush
2499,Brei::N,buvru,mush
2500,Brei::N,suoḥâd,mush
2501,Brei::N,hutt,mush
2502,Brei::N,уххт,mush
2503,Brot::N,gaahkoe,bread
2504,Brot::N,lájbbe,bread
2505,Brot::N,stummpa,bread
2506,Brot::N,láibi,bread
2507,Brot::N,gáhkku,bread
2508,Brot::N,leibi,bread
2509,Brot::N,lei´bb,bread
2510,Brot::N,ле̄ййп,bread
2511,Scheibe::N,snaejrie,slice
2512,Scheibe::N,sárdde,slice
2513,Scheibe::N,vajahas,slice
2514,Scheibe::N,časkkis,slice
2515,Scheibe::N,ča'skes,slice
2516,Scheibe::N,ku´sǩǩ,slice
2517,Scheibe::N,кусськ,slice
2518,Fett::N,buejtie,fat
2519,Fett::N,vuodja,fat
2520,Fett::N,buoidi,fat
2521,Fett::N,pyei'di,fat
2522,Fett::N,puõi´dd,fat
2523,Fett::N,пуййт,fat
2524,Butter::N,voeje,butter
2525,Butter::N,vuodja,butter
2526,Butter::N,vuodja,butter
2527,Butter::N,vuojâ,butter
2528,Butter::N,vuõjj,butter
2529,Butter::N,вӯйй,butter
2530,Öl::N,ålja,oil
2531,Öl::N,ulljo,oil
2532,Öl::N,oalljo,oil
2533,Öl::N,olju,oil
2534,Öl::N,oljo,oil
2535,Öl::N,vuõjj,oil
2536,Öl::N,вӯйй,oil
2537,Salz::N,saelhtie,salt
2538,Salz::N,sállte,salt
2539,Salz::N,sálti,salt
2540,Salz::N,sältti,salt
2541,Salz::N,sä´ltt,salt
2542,Salz::N,сӯлль,salt
2543,Suppe::N,joptse,soup
2544,Suppe::N,jupptsa,soup
2545,Suppe::N,málli,soup
2546,Suppe::N,määḷi,soup
2547,Suppe::N,lieṃâ,soup
2548,Suppe::N,liõmm,soup
2549,Suppe::N,лӣмм,soup
2550,Honig::N,hååneske,honey
2551,Honig::N,meda,honey
2552,Honig::N,miehta,honey
2553,Honig::N,mietâ,honey
2554,Honig::N,miõtt,honey
2555,Honig::N,мӣдт,honey
2556,Milch::N,mielhkie,milk
2557,Milch::N,mielkke,milk
2558,Milch::N,mielki,milk
2559,Milch::N,miel'kki,milk
2560,Milch::N,mie´lǩǩ,milk
2561,Milch::N,ма̄ййт,milk
2562,Tee::N,löövje,tea
2563,Tee::N,tedja,tea
2564,Tee::N,deadju,tea
2565,Tee::N,čee,tea
2566,Tee::N,teej̣â,tea
2567,Tee::N,čee,tea
2568,Tee::N,чайй,tea
2569,Leder::N,hovre,leather
2570,Leder::N,sassne,leather
2571,Leder::N,náhkki,leather
2572,Leder::N,leaira,leather
2573,Leder::N,čevđi,leather
2574,Leder::N,čåu´dd,leather
2575,Leder::N,на̄ххьк,leather
2576,Wolle::N,ålloe,wool
2577,Wolle::N,hullo,wool
2578,Wolle::N,ullu,wool
2579,Wolle::N,ullo,wool
2580,Wolle::N,oll,wool
2581,Wolle::N,улл,wool
2582,Stoff::N,tyjje,cloth
2583,Stoff::N,gápptás,cloth
2584,Stoff::N,stoaffa,cloth
2585,Stoff::N,ávnnas,cloth
2586,Stoff::N,käägus,cloth
2587,Stoff::N,aaunâs,cloth
2588,Stoff::N,лыййн,cloth
2589,Nadel::N,naaloe,needle
2590,Nadel::N,nállo,needle
2591,Nadel::N,nállu,needle
2592,Nadel::N,nááḷu,needle
2593,Nadel::N,neu´ll,needle
2594,Nadel::N,нӣввьл,needle
2595,Faden::N,laejkie,thread
2596,Faden::N,hárppo,thread
2597,Faden::N,árpu,thread
2598,Faden::N,läigi,thread
2599,Faden::N,lääi´j,thread
2600,Faden::N,сӯнн,thread
2601,Knopf::N,balhka,button
2602,Knopf::N,boallo,button
2603,Knopf::N,boallu,button
2604,Knopf::N,puál'lu,button
2605,Knopf::N,puäll,button
2606,Knopf::N,пуалл,button
2607,Knoten::N,tjoelme,knot
2608,Knoten::N,tjuolmma,knot
2609,Knoten::N,čuolbma,knot
2610,Knoten::N,čuol'mâ,knot
2611,Knoten::N,čuõlmm,knot
2612,Knoten::N,чӯллм,knot
2613,Farbe::N,klaerie,paint
2614,Farbe::N,ivnne,paint
2615,Farbe::N,bájnno,paint
2616,Farbe::N,mola,paint
2617,Farbe::N,fearga,paint
2618,Farbe::N,maalâ,paint
2619,Farbe::N,páinu,paint
2620,Farbe::N,kälkk,paint
2621,Farbe::N,по̄а̄ййн,paint
2622,Kleidung::N,tyjje,clothes
2623,Kleidung::N,gárvvo,clothes
2624,Kleidung::N,bivttas,clothes
2625,Kleidung::N,piivtâs,clothes
2626,Kleidung::N,pivoh,clothes
2627,Kleidung::N,piiutâs,clothes
2628,Kleidung::N,о̄а̄з,clothes
2629,Hemd::N,sjåarhtoe,shirt
2630,Hemd::N,skirtto,shirt
2631,Hemd::N,báidi,shirt
2632,Hemd::N,päiđi,shirt
2633,Hemd::N,päidd,shirt
2634,Hemd::N,па̄ййт,shirt
2635,Kragen::N,döörhke,collar
2636,Kragen::N,tjiebet,collar
2637,Kragen::N,tjehpuris,collar
2638,Kragen::N,čeabet,collar
2639,Kragen::N,kráva,collar
2640,Kragen::N,siä'pulâs,collar
2641,Kragen::N,seäp'plõs,collar
2642,Kragen::N,ко̄а̄влас,collar
2643,Ärmel::N,sissie,sleeve
2644,Ärmel::N,sasse,sleeve
2645,Ärmel::N,soadji,sleeve
2646,Ärmel::N,suájá,sleeve
2647,Ärmel::N,suäjj,sleeve
2648,Ärmel::N,суэйй,sleeve
2649,Hose::N,måvhka,trousers
2650,Hose::N,båkså,trousers
2651,Hose::N,buvssat,trousers
2652,Hose::N,puuvsah,trousers
2653,Hose::N,puus,trousers
2654,Hose::N,пукс,trousers
2655,Hose::N,ко̄а̄дтӭ,trousers
2656,Gürtel::N,juvvie,belt
2657,Gürtel::N,beelhte,belt
2658,Gürtel::N,avve,belt
2659,Gürtel::N,getsam,belt
2660,Gürtel::N,boagán,belt
2661,Gürtel::N,pooṿij,belt
2662,Gürtel::N,puäǥǥanj,belt
2663,Gürtel::N,эвв,belt
2664,Mütze::N,tjohpe,cap
2665,Mütze::N,gahper,cap
2666,Mütze::N,gahpir,cap
2667,Mütze::N,kappeer,cap
2668,Mütze::N,keä´p'per,cap
2669,Mütze::N,кабперь,cap
2670,Schuh::N,gaamege,shoe
2671,Schuh::N,gáma,shoe
2672,Schuh::N,skuovva,shoe
2673,Schuh::N,gáma,shoe
2674,Schuh::N,kaamâ,shoe
2675,Schuh::N,kaammi,shoe
2676,Schuh::N,камаша,shoe
2677,Stiefel::N,steeblege,boot
2678,Stiefel::N,stiebil,boot
2679,Stiefel::N,sáhpis,boot
2680,Stiefel::N,sáppat,boot
2681,Stiefel::N,steevvil,boot
2682,Stiefel::N,sa´ppi,boot
2683,Stiefel::N,са̄ххпе,boot
2684,Ring::N,rïngke,ring
2685,Ring::N,suormas,ring
2686,Ring::N,suorpmas,ring
2687,Ring::N,suormâs,ring
2688,Ring::N,suõrmâs,ring
2689,Ring::N,сӯрмас,ring
2690,Band::N,baante,ribbon
2691,Band::N,bádde,ribbon
2692,Band::N,báddi,ribbon
2693,Band::N,päddi,ribbon
2694,Band::N,liântt,ribbon
2695,Band::N,källre´ppiǩ,ribbon
2696,Band::N,ля̄ӊӊт,ribbon
2697,Kamm::N,gaampe,comb
2698,Kamm::N,rájdam,comb
2699,Kamm::N,tjåhkom,comb
2700,Kamm::N,čohkun,comb
2701,Kamm::N,čohhoom,comb
2702,Kamm::N,čååǥǥam,comb
2703,Kamm::N,чоагкь,comb
2704,Spiegel::N,guelmiedahke,mirror
2705,Spiegel::N,spiedjil,mirror
2706,Spiegel::N,speajal,mirror
2707,Spiegel::N,speeijal,mirror
2708,Spiegel::N,suei´mkar,mirror
2709,Spiegel::N,кыффкэмка̄ррь,mirror
2710,Spiegel::N,зе̄ркал,mirror
2711,Riemen::N,györtenje,strap
2712,Riemen::N,rájppe,strap
2713,Riemen::N,garttsa,strap
2714,Riemen::N,lávži,strap
2715,Riemen::N,läbži,strap
2716,Riemen::N,läbǯǯ,strap
2717,Riemen::N,ре̄ммь,strap
2718,Schnur::N,gurrie,string
2719,Schnur::N,gáras,string
2720,Schnur::N,garca,string
2721,Schnur::N,orrâ,string
2722,Schnur::N,nue´rr,string
2723,Schnur::N,нӯррь,string
2724,Leine::N,baante,leash
2725,Leine::N,gájnno,leash
2726,Leine::N,báddi,leash
2727,Leine::N,oarra,leash
2728,Leine::N,läbži,leash
2729,Leine::N,läbǯǯ,leash
2730,Leine::N,ла̄ммч,leash
2731,Decke::N,gaptjese,blanket
2732,Decke::N,rádno,blanket
2733,Decke::N,gåbtjås,blanket
2734,Decke::N,tæhppin,blanket
2735,Decke::N,govččas,blanket
2736,Decke::N,loovdâ,blanket
2737,Decke::N,räänn,blanket
2738,Decke::N,ра̄нн,blanket
2739,Kissen::N,nalhke,pillow
2740,Kissen::N,guoddá,pillow
2741,Kissen::N,oajvevuolle,pillow
2742,Kissen::N,guoddá,pillow
2743,Kissen::N,bolsttar,pillow
2744,Kissen::N,polster,pillow
2745,Kissen::N,pee´ren,pillow
2746,Kissen::N,pooddâšǩ,pillow
2747,Kissen::N,по̄дэшк,pillow
2748,Tuch::N,tyjje,scarf
2749,Tuch::N,tyddja,scarf
2750,Tuch::N,gådo,scarf
2751,Tuch::N,liidni,scarf
2752,Tuch::N,läđđee,scarf
2753,Tuch::N,re´ppiǩ,scarf
2754,Tuch::N,ree´ppiǩ,scarf
2755,Tuch::N,ребпехь,scarf
2756,Handtuch::N,njaamelijnie,towel
2757,Handtuch::N,sigárdahka,towel
2758,Handtuch::N,sihkaldat,towel
2759,Handtuch::N,siholdâs,towel
2760,Handtuch::N,seekkldõs,towel
2761,Handtuch::N,u´tree´lniǩ,towel
2762,Handtuch::N,отеральнэхьк,towel
2763,Kraft::N,faamoe,force
2764,Kraft::N,fábmo,force
2765,Kraft::N,fápmu,force
2766,Kraft::N,fááṃu,force
2767,Kraft::N,viõkk,force
2768,Kraft::N,вӣгк,force
2769,Stärke::N,vieksiesvoete,strength
2770,Stärke::N,gievrrudahka,strength
2771,Stärke::N,gievrrodus,strength
2772,Stärke::N,veahka,strength
2773,Stärke::N,vuoibmi,strength
2774,Stärke::N,viek'sâvuotâ,strength
2775,Stärke::N,viõkk,strength
2776,Stärke::N,са̄м,strength
2777,Stärke::N,вӣгк,strength
2778,Gesundheit::N,healsoe,health
2779,Gesundheit::N,starne,health
2780,Gesundheit::N,hælsso,health
2781,Gesundheit::N,varresvuohta,health
2782,Gesundheit::N,dearvvasvuohta,health
2783,Gesundheit::N,tie'rvâsvuotâ,health
2784,Gesundheit::N,tiõrvâsvuõtt,health
2785,Gesundheit::N,тӣрвасвӯдт,health
2786,Krankheit::N,skïemtjelasse,illness
2787,Krankheit::N,skihpudahka,illness
2788,Krankheit::N,dávdda,illness
2789,Krankheit::N,vihke,illness
2790,Krankheit::N,dávda,illness
2791,Krankheit::N,tavdâ,illness
2792,Krankheit::N,puá'cuvuotâ,illness
2793,Krankheit::N,kõpp,illness
2794,Krankheit::N,puõccmoš,illness
2795,Krankheit::N,кэ̄бп,illness
2796,Schmerz::N,haerhpie,pain
2797,Schmerz::N,bávtjas,pain
2798,Schmerz::N,bávčča,pain
2799,Schmerz::N,tuške,pain
2800,Schmerz::N,poovčâs,pain
2801,Schmerz::N,tå´sǩǩ,pain
2802,Schmerz::N,кэ̄бп,pain
2803,Wunde::N,saejrie,wound
2804,Wunde::N,hávve,wound
2805,Wunde::N,hávvi,wound
2806,Wunde::N,hävvi,wound
2807,Wunde::N,hää´vv,wound
2808,Wunde::N,ра̄ӊӊҍ,wound
2809,Fieber::N,vaejlie,fever
2810,Fieber::N,fiebar,fever
2811,Fieber::N,báhkkadávda,fever
2812,Fieber::N,žaar,fever
2813,Fieber::N,жоарр,fever
2814,Arznei::N,daalhkesh,medicine
2815,Arznei::N,dálkas,medicine
2816,Arznei::N,dálkkas,medicine
2817,Arznei::N,taalhâs,medicine
2818,Arznei::N,lekittâs,medicine
2819,Arznei::N,taalkâs,medicine
2820,Arznei::N,лоаддв,medicine
2821,Brücke::N,pruvvie,bridge
2822,Brücke::N,råvve,bridge
2823,Brücke::N,šaldi,bridge
2824,Brücke::N,šalde,bridge
2825,Brücke::N,mostt,bridge
2826,Brücke::N,мо̄сст,bridge
2827,Brunnen::N,prutnie,well
2828,Brunnen::N,ruddne,well
2829,Brunnen::N,gáivo,well
2830,Brunnen::N,káivu,well
2831,Brunnen::N,käivv,well
2832,Brunnen::N,ка̄ййв,well
2833,Weide::N,gåatome,pasture
2834,Weide::N,guohtom,pasture
2835,Weide::N,guohtun,pasture
2836,Weide::N,kuátu,pasture
2837,Weide::N,luátu,pasture
2838,Weide::N,та̄нтар,pasture
2839,Pfad::N,baalka,path
2840,Pfad::N,bálges,path
2841,Pfad::N,bálggis,path
2842,Pfad::N,päälgis,path
2843,Pfad::N,pää´ljes,path
2844,Pfad::N,поалкас,path
2845,Weg::N,geajnoe,way
2846,Weg::N,gæjnno,way
2847,Weg::N,væddja,way
2848,Weg::N,geaidnu,way
2849,Weg::N,luod'dâ,way
2850,Weg::N,čuâǥǥas,way
2851,Weg::N,чуэкас,way
2852,Straße::N,geajnoe,road
2853,Straße::N,joene,road
2854,Straße::N,gahttun,road
2855,Straße::N,geaidnu,road
2856,Straße::N,maađij,road
2857,Straße::N,uu´lec,road
2858,Straße::N,чуэкас,road
2859,Dorf::N,sïjte,village
2860,Dorf::N,bájkke,village
2861,Dorf::N,gilli,village
2862,Dorf::N,sijdâ,village
2863,Dorf::N,sijdd,village
2864,Dorf::N,сыййт,village
2865,Stadt::N,staare,town
2866,Stadt::N,sjeltie,town
2867,Stadt::N,stáda,town
2868,Stadt::N,gávpot,town
2869,Stadt::N,kaavpug,town
2870,Stadt::N,lâ´nn,town
2871,Stadt::N,gåårad,town
2872,Stadt::N,ланнҍ,town
2873,Brief::N,prievie,letter
2874,Brief::N,girjje,letter
2875,Brief::N,reive,letter
2876,Brief::N,kirje,letter
2877,Brief::N,ǩe´rjj,letter
2878,Brief::N,кыррьй,letter
2879,Buch::N,gærja,book
2880,Buch::N,girjje,book
2881,Buch::N,girji,book
2882,Buch::N,kirje,book
2883,Buch::N,ǩe´rjj,book
2884,Buch::N,кыррьй,book
2885,Buchstabe::N,baakoe,character
2886,Buchstabe::N,bokstávva,character
2887,Buchstabe::N,bustávva,character
2888,Buchstabe::N,puustav,character
2889,Buchstabe::N,bukva,character
2890,Buchstabe::N,буква,character
2891,Zeitung::N,plaerie,newspaper
2892,Zeitung::N,avijssa,newspaper
2893,Zeitung::N,bláđđi,newspaper
2894,Zeitung::N,aavis,newspaper
2895,Zeitung::N,listt,newspaper
2896,Zeitung::N,ga´zaat,newspaper
2897,Zeitung::N,газет,newspaper
2898,Leben::N,hïegke,life
2899,Leben::N,hægga,life
2900,Leben::N,iellem,life
2901,Leben::N,viessom,life
2902,Leben::N,eallin,life
2903,Leben::N,eellim,life
2904,Leben::N,jie´llem,life
2905,Leben::N,я̄лл,life
2906,Tod::N,jaame,death
2907,Tod::N,jábmem,death
2908,Tod::N,jápmin,death
2909,Tod::N,jäämmim,death
2910,Tod::N,så´rmm,death
2911,Tod::N,jää´mmem,death
2912,Tod::N,соаррьм,death
2913,Grab::N,gaelmie,grave
2914,Grab::N,ráhpo,grave
2915,Grab::N,hávdde,grave
2916,Grab::N,hávdi,grave
2917,Grab::N,hävdi,grave
2918,Grab::N,äu´dd,grave
2919,Grab::N,ка̄лльм,grave
2920,Kirche::N,gærhkoe,church
2921,Kirche::N,girkko,church
2922,Kirche::N,girku,church
2923,Kirche::N,kirkko,church
2924,Kirche::N,ceerkav,church
2925,Kirche::N,цэ̄ркав,church
2926,Sünde::N,sådtoe,sin
2927,Sünde::N,suddo,sin
2928,Sünde::N,suddu,sin
2929,Sünde::N,suddo,sin
2930,Sünde::N,reä´ǩ'ǩ,sin
2931,Gott::N,jupmele,god
2932,Gott::N,jubmel,god
2933,Gott::N,ipmil,god
2934,Gott::N,immeel,god
2935,Gott::N,e´mmel,god
2936,Gott::N,иммель,god
2937,Arbeiter::N,barkije,worker
2938,Arbeiter::N,barggoulmusj,worker
2939,Arbeiter::N,bargi,worker
2940,Arbeiter::N,pargee,worker
2941,Arbeiter::N,reâugglaž,worker
2942,Arbeiter::N,лыххкэй,worker
2943,Chef::N,åvtehke,boss
2944,Chef::N,oajvve,boss
2945,Chef::N,hoavda,boss
2946,Chef::N,hovdâ,boss
2947,Chef::N,uái'vi,boss
2948,Chef::N,ä´ttem,boss
2949,Chef::N,vuei´vvooumaž,boss
2950,Chef::N,выгкэй,boss
2951,Chef::N,вӯййкьей,boss
2952,Chef::N,вуэййв,boss
2953,Meister::N,ööhpehtæjja,master
2954,Meister::N,åhpadiddje,master
2955,Meister::N,čeahppi,master
2956,Meister::N,meašttir,master
2957,Meister::N,miäš'tár,master
2958,Meister::N,määstär,master
2959,Meister::N,че̄ххьп,master
2960,Arzt::N,dåaktere,doctor
2961,Arzt::N,dåktår,doctor
2962,Arzt::N,dálkudiddje,doctor
2963,Arzt::N,doavttir,doctor
2964,Arzt::N,tuáh'tár,doctor
2965,Arzt::N,dåhttar,doctor
2966,Arzt::N,лыххцэй,doctor
2967,Lehrer::N,lohkehtæjja,teacher
2968,Lehrer::N,skåvlik,teacher
2969,Lehrer::N,åjpadiddje,teacher
2970,Lehrer::N,oahpaheaddji,teacher
2971,Lehrer::N,máttááttijjee,teacher
2972,Lehrer::N,u´čtee´l,teacher
2973,Lehrer::N,mätt'teei,teacher
2974,Lehrer::N,уххцэй,teacher
2975,Geld::N,vierhtie,money
2976,Geld::N,ruhta,money
2977,Geld::N,biednik,money
2978,Geld::N,ruhta,money
2979,Geld::N,ruttâ,money
2980,Geld::N,teä´ǧ'ǧ,money
2981,Geld::N,те̄ӈӈьк,money
2982,Geschäft::N,åesie,business
2983,Geschäft::N,oases,business
2984,Geschäft::N,gávpi,business
2985,Geschäft::N,kävppi,business
2986,Geschäft::N,haandâl,business
2987,Geschäft::N,kaupp,business
2988,Geschäft::N,ро̄бэт,business
2989,Laden::N,bovre,shop
2990,Laden::N,oases,shop
2991,Laden::N,rámbuvdda,shop
2992,Laden::N,gávpi,shop
2993,Laden::N,puvdâ,shop
2994,Laden::N,kävppi,shop
2995,Laden::N,kaupp,shop
2996,Laden::N,ла̄ффьк,shop
2997,Preis::N,åasa,price
2998,Preis::N,hadde,price
2999,Preis::N,haddi,price
3000,Preis::N,hadde,price
3001,Preis::N,hâ´dd,price
3002,Preis::N,а̄ррв,price
3003,Ware::N,vaaroe,ware
3004,Ware::N,várro,ware
3005,Ware::N,gálvvo,ware
3006,Ware::N,gálvu,ware
3007,Ware::N,kálvu,ware
3008,Ware::N,täävvir,ware
3009,Ware::N,kälvv,ware
3010,Ware::N,tä´vver,ware
3011,Ware::N,та̄вяр,ware
3012,Nutzen::N,aevhkie,profit
3013,Nutzen::N,ávkke,profit
3014,Nutzen::N,ávki,profit
3015,Nutzen::N,ävkki,profit
3016,Nutzen::N,äu´ǩǩ,profit
3017,Nutzen::N,то̄ӆӆк ,profit
3018,Reichtum::N,ræjhkoesvoete,wealth
3019,Reichtum::N,boanndudahka,wealth
3020,Reichtum::N,rikkisvuohta,wealth
3021,Reichtum::N,riggodat,wealth
3022,Reichtum::N,riggodâh,wealth
3023,Reichtum::N,ree´ǧǧesvuõtt,wealth
3024,Reichtum::N,ва̄птэквӯдт,wealth
3025,Welt::N,veartene,world
3026,Welt::N,værált,world
3027,Welt::N,ilmme,world
3028,Welt::N,máilbmi,world
3029,Welt::N,maailm,world
3030,Welt::N,maai´lm,world
3031,Welt::N,jânnamkå´dd,world
3032,Welt::N,э̄ллманнт,world
3033,Land::N,laante,country
3034,Land::N,eatneme,country
3035,Land::N,lánnda,country
3036,Land::N,eanan,country
3037,Land::N,eennâm,country
3038,Land::N,mädd,country
3039,Land::N,jânnam,country
3040,Land::N,ланнҍ,country
3041,Land::N,е̄ммьне,country
3042,Staat::N,staate,state
3043,Staat::N,stáhtta,state
3044,Staat::N,rijkka,state
3045,Staat::N,stáhta,state
3046,Staat::N,staatâ,state
3047,Staat::N,riikk,state
3048,Staat::N,ланнҍ,state
3049,Staat::N,государствэ,state
3050,König::N,gånka,king
3051,König::N,gånågis,king
3052,König::N,gonagas,king
3053,König::N,kunâgâs,king
3054,König::N,caarr,king
3055,König::N,koonǥõs,king
3056,König::N,цоарр,king
3057,Macht::N,faamoe,power
3058,Macht::N,fábmo,power
3059,Macht::N,fábmogisvuohta,power
3060,Macht::N,fápmu,power
3061,Macht::N,väldi,power
3062,Macht::N,vä´ldd,power
3063,Macht::N,воаллт,power
3064,Grenze::N,raajoe,border
3065,Grenze::N,rádjá,border
3066,Grenze::N,mierre,border
3067,Grenze::N,rádji,border
3068,Grenze::N,rääji,border
3069,Grenze::N,raajj,border
3070,Grenze::N,ре̄ввьн,border
3071,Krieg::N,dåara,war
3072,Krieg::N,soahte,war
3073,Krieg::N,soahti,war
3074,Krieg::N,suáti,war
3075,Krieg::N,väi´nn,war
3076,Krieg::N,туарр,war
3077,Feind::N,gertele,enemy
3078,Feind::N,vasjulasj,enemy
3079,Feind::N,vašálaš,enemy
3080,Feind::N,vajalâš,enemy
3081,Feind::N,vâjjeeja,enemy
3082,Feind::N,вэресь,enemy
3083,Kampf::N,gæmhpome,fight
3084,Kampf::N,doarro,fight
3085,Kampf::N,oajbbom,fight
3086,Kampf::N,rahtjamus,fight
3087,Kampf::N,doarru,fight
3088,Kampf::N,vuostelasvuohta,fight
3089,Kampf::N,tuáṛi,fight
3090,Kampf::N,tuärrmõš,fight
3091,Kampf::N,вуаййпмушш,fight
3092,Bogen[Waffe]::N,joeksi,bow
3093,Bogen[Waffe]::N,juoksa,bow
3094,Bogen[Waffe]::N,dávgi,bow
3095,Bogen[Waffe]::N,tävgi,bow
3096,Bogen[Waffe]::N,johss,bow
3097,Bogen[Waffe]::N,ю̄ккс,bow
3098,Pfeil::N,njoele,arrow
3099,Pfeil::N,sådde,arrow
3100,Pfeil::N,njuolla,arrow
3101,Pfeil::N,njuolla,arrow
3102,Pfeil::N,njuoḷâ,arrow
3103,Pfeil::N,njuõll,arrow
3104,Pfeil::N,ню̄лл,arrow
3105,Gewehr::N,röövre,gun
3106,Gewehr::N,birsso,gun
3107,Gewehr::N,bissu,gun
3108,Gewehr::N,pisso,gun
3109,Gewehr::N,pess,gun
3110,Gewehr::N,пысс,gun
3111,Fehler::N,fiejlie,mistake
3112,Fehler::N,vihke,mistake
3113,Fehler::N,boastovuohta,mistake
3114,Fehler::N,vihki,mistake
3115,Fehler::N,vearri,mistake
3116,Fehler::N,vahe,mistake
3117,Fehler::N,feilâ,mistake
3118,Fehler::N,vie´rr,mistake
3119,Fehler::N,се̄гкь,mistake
3120,Fehler::N,ся̄гкнэхк,mistake
3121,Lüge::N,slogne,lie
3122,Lüge::N,slaarve,lie
3123,Lüge::N,gieles,lie
3124,Lüge::N,gielis,lie
3125,Lüge::N,kie'les,lie
3126,Lüge::N,ǩee´lesvuõtt,lie
3127,Lüge::N,ке̄лсэллмушш,lie
3128,Schaden::N,skaara,damage
3129,Schaden::N,vahák,damage
3130,Schaden::N,skádá,damage
3131,Schaden::N,vahát,damage
3132,Schaden::N,vaahâg,damage
3133,Schaden::N,påå´mh,damage
3134,Schaden::N,ря̄хкхэмушш,damage
3135,Unglück::N,goerpe,misfortune
3136,Unglück::N,vuorbedisvuohta,misfortune
3137,Unglück::N,sårmme,misfortune
3138,Unglück::N,lihkohisvuohta,misfortune
3139,Unglück::N,uá'sittemesvuotâ,misfortune
3140,Unglück::N,pärtti,misfortune
3141,Unglück::N,påå´mh,misfortune
3142,Unglück::N,пӣдтҍ,misfortune
3143,Schuld::N,skåltoe,fault
3144,Schuld::N,suddo,fault
3145,Schuld::N,áššálašvuohta,fault
3146,Schuld::N,sivalašvuohta,fault
3147,Schuld::N,váddu,fault
3148,Schuld::N,vie´rr,fault
3149,Schuld::N,ве̄ррь,fault
3150,Alter::N,aaltere,age
3151,Alter::N,áldar,age
3152,Alter::N,ahki,age
3153,Alter::N,ahe,age
3154,Alter::N,ââ´ǩǩ,age
3155,Alter::N,ыгь,age
3156,Schluss::N,nåhkeme,conclusion
3157,Schluss::N,giehtje,conclusion
3158,Schluss::N,loahppa,conclusion
3159,Schluss::N,loppâ,conclusion
3160,Schluss::N,lopp,conclusion
3161,Schluss::N,ке̄джь,conclusion
3162,Zeit::N,aejkie,time
3163,Zeit::N,baaletje,time
3164,Zeit::N,ájgge,time
3165,Zeit::N,áigi,time
3166,Zeit::N,äigi,time
3167,Zeit::N,âi´ǧǧ,time
3168,Zeit::N,а̄ййк,time
3169,Zeit::N,па̄лль,time
3170,Tag::N,biejjie,day
3171,Tag::N,biejvve,day
3172,Tag::N,beaivi,day
3173,Tag::N,peivi,day
3174,Tag::N,pei´vv,day
3175,Tag::N,пе̄ййв,day
3176,Morgen::N,aerede,morning
3177,Morgen::N,idet,morning
3178,Morgen::N,iđit,morning
3179,Morgen::N,iiđeed,morning
3180,Morgen::N,tue´lääž,morning
3181,Morgen::N,ee´đääldõž,morning
3182,Morgen::N,ӣнцкэнч,morning
3183,Mittag::N,gaskebiejjie,noon
3184,Mittag::N,gasskabiejvve,noon
3185,Mittag::N,gaskebeaivi,noon
3186,Mittag::N,koskâpeivi,noon
3187,Mittag::N,kõskkpei´vv,noon
3188,Mittag::N,пе̄ййвкэ̄сск,noon
3189,Abend::N,iehkede,evening
3190,Abend::N,iehket,evening
3191,Abend::N,eahket,evening
3192,Abend::N,eeḥid,evening
3193,Abend::N,jeä´ǩ'ǩääž,evening
3194,Abend::N,е̄кесь,evening
3195,Abend::N,е̄кьнэнч,evening
3196,Nacht::N,jïjje,night
3197,Nacht::N,idja,night
3198,Nacht::N,idja,night
3199,Nacht::N,ijjâ,night
3200,Nacht::N,inn,night
3201,Nacht::N,ыйй,night
3202,Woche::N,våhkoe,week
3203,Woche::N,vahkko,week
3204,Woche::N,vahkku,week
