,Concept_ID,se,se
12976,Art::N,aarhte,на̄лль
12977,Art::N,sládja,aarhte
12978,Art::N,sládja,sládja
12979,Art::N,sládja,tjærdda
12980,Art::N,sládja,čearda
12981,Art::N,sládja,šlaaj̣â
12982,Art::N,sládja,nää´ll
12983,Art::N,sládja,на̄лль
12984,Art::N,tjærdda,aarhte
12985,Art::N,tjærdda,sládja
12986,Art::N,tjærdda,tjærdda
12987,Art::N,tjærdda,čearda
12988,Art::N,tjærdda,šlaaj̣â
12989,Art::N,tjærdda,nää´ll
12990,Art::N,tjærdda,на̄лль
12991,Art::N,čearda,aarhte
12992,Art::N,čearda,sládja
12993,Art::N,čearda,tjærdda
12994,Art::N,čearda,čearda
12995,Art::N,čearda,šlaaj̣â
12996,Art::N,čearda,nää´ll
12997,Art::N,čearda,на̄лль
12998,Art::N,šlaaj̣â,aarhte
12999,Art::N,šlaaj̣â,sládja
13000,Art::N,šlaaj̣â,tjærdda
13001,Art::N,šlaaj̣â,čearda
13002,Art::N,šlaaj̣â,šlaaj̣â
13003,Art::N,šlaaj̣â,nää´ll
13004,Art::N,šlaaj̣â,на̄лль
13005,Art::N,nää´ll,aarhte
13006,Art::N,nää´ll,sládja
13007,Art::N,nää´ll,tjærdda
13008,Art::N,nää´ll,čearda
13009,Art::N,nää´ll,šlaaj̣â
13010,Art::N,nää´ll,nää´ll
13011,Art::N,nää´ll,на̄лль
13012,Art::N,на̄лль,aarhte
13013,Art::N,на̄лль,sládja
13014,Art::N,на̄лль,tjærdda
13015,Art::N,на̄лль,čearda
13016,Art::N,на̄лль,šlaaj̣â
13017,Art::N,на̄лль,nää´ll
13018,Art::N,на̄лль,на̄лль
13019,Stück::N,bæhta,bæhta
13020,Stück::N,bæhta,biehkie
13021,Stück::N,bæhta,biehkke
13022,Stück::N,bæhta,bihttá
13023,Stück::N,bæhta,pittá
13024,Stück::N,bæhta,káppálâh
13025,Stück::N,bæhta,ku´sǩǩ
13026,Stück::N,bæhta,кусськ
13027,Stück::N,biehkie,bæhta
13028,Stück::N,biehkie,biehkie
13029,Stück::N,biehkie,biehkke
13030,Stück::N,biehkie,bihttá
13031,Stück::N,biehkie,pittá
13032,Stück::N,biehkie,káppálâh
13033,Stück::N,biehkie,ku´sǩǩ
13034,Stück::N,biehkie,кусськ
13035,Stück::N,biehkke,bæhta
13036,Stück::N,biehkke,biehkie
13037,Stück::N,biehkke,biehkke
13038,Stück::N,biehkke,bihttá
13039,Stück::N,biehkke,pittá
13040,Stück::N,biehkke,káppálâh
13041,Stück::N,biehkke,ku´sǩǩ
13042,Stück::N,biehkke,кусськ
13043,Stück::N,bihttá,bæhta
13044,Stück::N,bihttá,biehkie
13045,Stück::N,bihttá,biehkke
13046,Stück::N,bihttá,bihttá
13047,Stück::N,bihttá,pittá
13048,Stück::N,bihttá,káppálâh
13049,Stück::N,bihttá,ku´sǩǩ
13050,Stück::N,bihttá,кусськ
13051,Stück::N,pittá,bæhta
13052,Stück::N,pittá,biehkie
13053,Stück::N,pittá,biehkke
13054,Stück::N,pittá,bihttá
13055,Stück::N,pittá,pittá
13056,Stück::N,pittá,káppálâh
13057,Stück::N,pittá,ku´sǩǩ
13058,Stück::N,pittá,кусськ
13059,Stück::N,káppálâh,bæhta
13060,Stück::N,káppálâh,biehkie
13061,Stück::N,káppálâh,biehkke
13062,Stück::N,káppálâh,bihttá
13063,Stück::N,káppálâh,pittá
13064,Stück::N,káppálâh,káppálâh
13065,Stück::N,káppálâh,ku´sǩǩ
13066,Stück::N,káppálâh,кусськ
13067,Stück::N,ku´sǩǩ,bæhta
13068,Stück::N,ku´sǩǩ,biehkie
13069,Stück::N,ku´sǩǩ,biehkke
13070,Stück::N,ku´sǩǩ,bihttá
13071,Stück::N,ku´sǩǩ,pittá
13072,Stück::N,ku´sǩǩ,káppálâh
13073,Stück::N,ku´sǩǩ,ku´sǩǩ
13074,Stück::N,ku´sǩǩ,кусськ
13075,Stück::N,кусськ,bæhta
13076,Stück::N,кусськ,biehkie
13077,Stück::N,кусськ,biehkke
13078,Stück::N,кусськ,bihttá
13079,Stück::N,кусськ,pittá
13080,Stück::N,кусськ,káppálâh
13081,Stück::N,кусськ,ku´sǩǩ
13082,Stück::N,кусськ,кусськ
13083,Teil::N,stuhtje,stuhtje
13084,Teil::N,stuhtje,oasse
13085,Teil::N,stuhtje,bielle
13086,Teil::N,stuhtje,guovllo
13087,Teil::N,stuhtje,oassi
13088,Teil::N,stuhtje,bihttá
13089,Teil::N,stuhtje,uási
13090,Teil::N,stuhtje,vuâ´ss
13091,Teil::N,stuhtje,pie´ǩ'ǩ
13092,Teil::N,stuhtje,кусськ
13093,Teil::N,oasse,stuhtje
13094,Teil::N,oasse,oasse
13095,Teil::N,oasse,bielle
13096,Teil::N,oasse,guovllo
13097,Teil::N,oasse,oassi
13098,Teil::N,oasse,bihttá
13099,Teil::N,oasse,uási
13100,Teil::N,oasse,vuâ´ss
13101,Teil::N,oasse,pie´ǩ'ǩ
13102,Teil::N,oasse,кусськ
13103,Teil::N,bielle,stuhtje
13104,Teil::N,bielle,oasse
13105,Teil::N,bielle,bielle
13106,Teil::N,bielle,guovllo
13107,Teil::N,bielle,oassi
13108,Teil::N,bielle,bihttá
13109,Teil::N,bielle,uási
13110,Teil::N,bielle,vuâ´ss
13111,Teil::N,bielle,pie´ǩ'ǩ
13112,Teil::N,bielle,кусськ
13113,Teil::N,guovllo,stuhtje
13114,Teil::N,guovllo,oasse
13115,Teil::N,guovllo,bielle
13116,Teil::N,guovllo,guovllo
13117,Teil::N,guovllo,oassi
13118,Teil::N,guovllo,bihttá
13119,Teil::N,guovllo,uási
13120,Teil::N,guovllo,vuâ´ss
13121,Teil::N,guovllo,pie´ǩ'ǩ
13122,Teil::N,guovllo,кусськ
13123,Teil::N,oassi,stuhtje
13124,Teil::N,oassi,oasse
13125,Teil::N,oassi,bielle
13126,Teil::N,oassi,guovllo
13127,Teil::N,oassi,oassi
13128,Teil::N,oassi,bihttá
13129,Teil::N,oassi,uási
13130,Teil::N,oassi,vuâ´ss
13131,Teil::N,oassi,pie´ǩ'ǩ
13132,Teil::N,oassi,кусськ
13133,Teil::N,bihttá,stuhtje
13134,Teil::N,bihttá,oasse
13135,Teil::N,bihttá,bielle
13136,Teil::N,bihttá,guovllo
13137,Teil::N,bihttá,oassi
13138,Teil::N,bihttá,bihttá
13139,Teil::N,bihttá,uási
13140,Teil::N,bihttá,vuâ´ss
13141,Teil::N,bihttá,pie´ǩ'ǩ
13142,Teil::N,bihttá,кусськ
13143,Teil::N,uási,stuhtje
13144,Teil::N,uási,oasse
13145,Teil::N,uási,bielle
13146,Teil::N,uási,guovllo
13147,Teil::N,uási,oassi
13148,Teil::N,uási,bihttá
13149,Teil::N,uási,uási
13150,Teil::N,uási,vuâ´ss
13151,Teil::N,uási,pie´ǩ'ǩ
13152,Teil::N,uási,кусськ
13153,Teil::N,vuâ´ss,stuhtje
13154,Teil::N,vuâ´ss,oasse
13155,Teil::N,vuâ´ss,bielle
13156,Teil::N,vuâ´ss,guovllo
13157,Teil::N,vuâ´ss,oassi
13158,Teil::N,vuâ´ss,bihttá
13159,Teil::N,vuâ´ss,uási
13160,Teil::N,vuâ´ss,vuâ´ss
13161,Teil::N,vuâ´ss,pie´ǩ'ǩ
13162,Teil::N,vuâ´ss,кусськ
13163,Teil::N,pie´ǩ'ǩ,stuhtje
13164,Teil::N,pie´ǩ'ǩ,oasse
13165,Teil::N,pie´ǩ'ǩ,bielle
13166,Teil::N,pie´ǩ'ǩ,guovllo
13167,Teil::N,pie´ǩ'ǩ,oassi
13168,Teil::N,pie´ǩ'ǩ,bihttá
13169,Teil::N,pie´ǩ'ǩ,uási
13170,Teil::N,pie´ǩ'ǩ,vuâ´ss
13171,Teil::N,pie´ǩ'ǩ,pie´ǩ'ǩ
13172,Teil::N,pie´ǩ'ǩ,кусськ
13173,Teil::N,кусськ,stuhtje
13174,Teil::N,кусськ,oasse
13175,Teil::N,кусськ,bielle
13176,Teil::N,кусськ,guovllo
13177,Teil::N,кусськ,oassi
13178,Teil::N,кусськ,bihttá
13179,Teil::N,кусськ,uási
13180,Teil::N,кусськ,vuâ´ss
13181,Teil::N,кусськ,pie´ǩ'ǩ
13182,Teil::N,кусськ,кусськ
13183,Hälfte::N,lehkie,lehkie
13184,Hälfte::N,lehkie,lahkke
13185,Hälfte::N,lehkie,bealli
13186,Hälfte::N,lehkie,peeḷi
13187,Hälfte::N,lehkie,lâ´ǩǩ
13188,Hälfte::N,lehkie,pie´ll
13189,Hälfte::N,lehkie,пе̄лль
13190,Hälfte::N,lahkke,lehkie
13191,Hälfte::N,lahkke,lahkke
13192,Hälfte::N,lahkke,bealli
13193,Hälfte::N,lahkke,peeḷi
13194,Hälfte::N,lahkke,lâ´ǩǩ
13195,Hälfte::N,lahkke,pie´ll
13196,Hälfte::N,lahkke,пе̄лль
13197,Hälfte::N,bealli,lehkie
13198,Hälfte::N,bealli,lahkke
13199,Hälfte::N,bealli,bealli
13200,Hälfte::N,bealli,peeḷi
13201,Hälfte::N,bealli,lâ´ǩǩ
13202,Hälfte::N,bealli,pie´ll
13203,Hälfte::N,bealli,пе̄лль
13204,Hälfte::N,peeḷi,lehkie
13205,Hälfte::N,peeḷi,lahkke
13206,Hälfte::N,peeḷi,bealli
13207,Hälfte::N,peeḷi,peeḷi
13208,Hälfte::N,peeḷi,lâ´ǩǩ
13209,Hälfte::N,peeḷi,pie´ll
13210,Hälfte::N,peeḷi,пе̄лль
13211,Hälfte::N,lâ´ǩǩ,lehkie
13212,Hälfte::N,lâ´ǩǩ,lahkke
13213,Hälfte::N,lâ´ǩǩ,bealli
13214,Hälfte::N,lâ´ǩǩ,peeḷi
13215,Hälfte::N,lâ´ǩǩ,lâ´ǩǩ
13216,Hälfte::N,lâ´ǩǩ,pie´ll
13217,Hälfte::N,lâ´ǩǩ,пе̄лль
13218,Hälfte::N,pie´ll,lehkie
13219,Hälfte::N,pie´ll,lahkke
13220,Hälfte::N,pie´ll,bealli
13221,Hälfte::N,pie´ll,peeḷi
13222,Hälfte::N,pie´ll,lâ´ǩǩ
13223,Hälfte::N,pie´ll,pie´ll
13224,Hälfte::N,pie´ll,пе̄лль
13225,Hälfte::N,пе̄лль,lehkie
13226,Hälfte::N,пе̄лль,lahkke
13227,Hälfte::N,пе̄лль,bealli
13228,Hälfte::N,пе̄лль,peeḷi
13229,Hälfte::N,пе̄лль,lâ´ǩǩ
13230,Hälfte::N,пе̄лль,pie´ll
13231,Hälfte::N,пе̄лль,пе̄лль
13232,Kreis::N,rïngke,rïngke
13233,Kreis::N,rïngke,gievlle
13234,Kreis::N,rïngke,gierdu
13235,Kreis::N,rïngke,riggee
13236,Kreis::N,rïngke,kruugg
13237,Kreis::N,rïngke,круг
13238,Kreis::N,gievlle,rïngke
13239,Kreis::N,gievlle,gievlle
13240,Kreis::N,gievlle,gierdu
13241,Kreis::N,gievlle,riggee
13242,Kreis::N,gievlle,kruugg
13243,Kreis::N,gievlle,круг
13244,Kreis::N,gierdu,rïngke
13245,Kreis::N,gierdu,gievlle
13246,Kreis::N,gierdu,gierdu
13247,Kreis::N,gierdu,riggee
13248,Kreis::N,gierdu,kruugg
13249,Kreis::N,gierdu,круг
13250,Kreis::N,riggee,rïngke
13251,Kreis::N,riggee,gievlle
13252,Kreis::N,riggee,gierdu
13253,Kreis::N,riggee,riggee
13254,Kreis::N,riggee,kruugg
13255,Kreis::N,riggee,круг
13256,Kreis::N,kruugg,rïngke
13257,Kreis::N,kruugg,gievlle
13258,Kreis::N,kruugg,gierdu
13259,Kreis::N,kruugg,riggee
13260,Kreis::N,kruugg,kruugg
13261,Kreis::N,kruugg,круг
13262,Kreis::N,круг,rïngke
13263,Kreis::N,круг,gievlle
13264,Kreis::N,круг,gierdu
13265,Kreis::N,круг,riggee
13266,Kreis::N,круг,kruugg
13267,Kreis::N,круг,круг
13268,Kreuz::N,kroesse,kroesse
13269,Kreuz::N,kroesse,ruossa
13270,Kreuz::N,kroesse,rista
13271,Kreuz::N,kroesse,ristâ
13272,Kreuz::N,kroesse,ristt
13273,Kreuz::N,kroesse,рысст
13274,Kreuz::N,ruossa,kroesse
13275,Kreuz::N,ruossa,ruossa
13276,Kreuz::N,ruossa,rista
13277,Kreuz::N,ruossa,ristâ
13278,Kreuz::N,ruossa,ristt
13279,Kreuz::N,ruossa,рысст
13280,Kreuz::N,rista,kroesse
13281,Kreuz::N,rista,ruossa
13282,Kreuz::N,rista,rista
13283,Kreuz::N,rista,ristâ
13284,Kreuz::N,rista,ristt
13285,Kreuz::N,rista,рысст
13286,Kreuz::N,ristâ,kroesse
13287,Kreuz::N,ristâ,ruossa
13288,Kreuz::N,ristâ,rista
13289,Kreuz::N,ristâ,ristâ
13290,Kreuz::N,ristâ,ristt
13291,Kreuz::N,ristâ,рысст
13292,Kreuz::N,ristt,kroesse
13293,Kreuz::N,ristt,ruossa
13294,Kreuz::N,ristt,rista
13295,Kreuz::N,ristt,ristâ
13296,Kreuz::N,ristt,ristt
13297,Kreuz::N,ristt,рысст
13298,Kreuz::N,рысст,kroesse
13299,Kreuz::N,рысст,ruossa
13300,Kreuz::N,рысст,rista
13301,Kreuz::N,рысст,ristâ
13302,Kreuz::N,рысст,ristt
13303,Kreuz::N,рысст,рысст
13304,Linie::N,sïeve,sïeve
13305,Linie::N,sïeve,linnja
13306,Linie::N,sïeve,linjá
13307,Linie::N,sïeve,linnjá
13308,Linie::N,sïeve,njuálgus
13309,Linie::N,sïeve,certldõk
13310,Linie::N,sïeve,це̄кесь
13311,Linie::N,linnja,sïeve
13312,Linie::N,linnja,linnja
13313,Linie::N,linnja,linjá
13314,Linie::N,linnja,linnjá
13315,Linie::N,linnja,njuálgus
13316,Linie::N,linnja,certldõk
13317,Linie::N,linnja,це̄кесь
13318,Linie::N,linjá,sïeve
13319,Linie::N,linjá,linnja
13320,Linie::N,linjá,linjá
13321,Linie::N,linjá,linnjá
13322,Linie::N,linjá,njuálgus
13323,Linie::N,linjá,certldõk
13324,Linie::N,linjá,це̄кесь
13325,Linie::N,linnjá,sïeve
13326,Linie::N,linnjá,linnja
13327,Linie::N,linnjá,linjá
13328,Linie::N,linnjá,linnjá
13329,Linie::N,linnjá,njuálgus
13330,Linie::N,linnjá,certldõk
13331,Linie::N,linnjá,це̄кесь
13332,Linie::N,njuálgus,sïeve
13333,Linie::N,njuálgus,linnja
13334,Linie::N,njuálgus,linjá
13335,Linie::N,njuálgus,linnjá
13336,Linie::N,njuálgus,njuálgus
13337,Linie::N,njuálgus,certldõk
13338,Linie::N,njuálgus,це̄кесь
13339,Linie::N,certldõk,sïeve
13340,Linie::N,certldõk,linnja
13341,Linie::N,certldõk,linjá
13342,Linie::N,certldõk,linnjá
13343,Linie::N,certldõk,njuálgus
13344,Linie::N,certldõk,certldõk
13345,Linie::N,certldõk,це̄кесь
13346,Linie::N,це̄кесь,sïeve
13347,Linie::N,це̄кесь,linnja
13348,Linie::N,це̄кесь,linjá
13349,Linie::N,це̄кесь,linnjá
13350,Linie::N,це̄кесь,njuálgus
13351,Linie::N,це̄кесь,certldõk
13352,Linie::N,це̄кесь,це̄кесь
13353,Strich::N,sïeve,sïeve
13354,Strich::N,sïeve,sáhtso
13355,Strich::N,sïeve,sárggis
13356,Strich::N,sïeve,čálástâh
13357,Strich::N,sïeve,certldõk
13358,Strich::N,sïeve,ця̄кас
13359,Strich::N,sïeve,це̄кесь
13360,Strich::N,sáhtso,sïeve
13361,Strich::N,sáhtso,sáhtso
13362,Strich::N,sáhtso,sárggis
13363,Strich::N,sáhtso,čálástâh
13364,Strich::N,sáhtso,certldõk
13365,Strich::N,sáhtso,ця̄кас
13366,Strich::N,sáhtso,це̄кесь
13367,Strich::N,sárggis,sïeve
13368,Strich::N,sárggis,sáhtso
13369,Strich::N,sárggis,sárggis
13370,Strich::N,sárggis,čálástâh
13371,Strich::N,sárggis,certldõk
13372,Strich::N,sárggis,ця̄кас
13373,Strich::N,sárggis,це̄кесь
13374,Strich::N,čálástâh,sïeve
13375,Strich::N,čálástâh,sáhtso
13376,Strich::N,čálástâh,sárggis
13377,Strich::N,čálástâh,čálástâh
13378,Strich::N,čálástâh,certldõk
13379,Strich::N,čálástâh,ця̄кас
13380,Strich::N,čálástâh,це̄кесь
13381,Strich::N,certldõk,sïeve
13382,Strich::N,certldõk,sáhtso
13383,Strich::N,certldõk,sárggis
13384,Strich::N,certldõk,čálástâh
13385,Strich::N,certldõk,certldõk
13386,Strich::N,certldõk,ця̄кас
13387,Strich::N,certldõk,це̄кесь
13388,Strich::N,ця̄кас,sïeve
13389,Strich::N,ця̄кас,sáhtso
13390,Strich::N,ця̄кас,sárggis
13391,Strich::N,ця̄кас,čálástâh
13392,Strich::N,ця̄кас,certldõk
13393,Strich::N,ця̄кас,ця̄кас
13394,Strich::N,ця̄кас,це̄кесь
13395,Strich::N,це̄кесь,sïeve
13396,Strich::N,це̄кесь,sáhtso
13397,Strich::N,це̄кесь,sárggis
13398,Strich::N,це̄кесь,čálástâh
13399,Strich::N,це̄кесь,certldõk
13400,Strich::N,це̄кесь,ця̄кас
13401,Strich::N,це̄кесь,це̄кесь
13402,Abstand::N,gåhkoe,gåhkoe
13403,Abstand::N,gåhkoe,gåhkaldahke
13404,Abstand::N,gåhkoe,lahka
13405,Abstand::N,gåhkoe,gasska
13406,Abstand::N,gåhkoe,gaska
13407,Abstand::N,gåhkoe,koskâ
13408,Abstand::N,gåhkoe,kõskk
13409,Abstand::N,gåhkoe,кэ̄сск
13410,Abstand::N,gåhkaldahke,gåhkoe
13411,Abstand::N,gåhkaldahke,gåhkaldahke
13412,Abstand::N,gåhkaldahke,lahka
13413,Abstand::N,gåhkaldahke,gasska
13414,Abstand::N,gåhkaldahke,gaska
13415,Abstand::N,gåhkaldahke,koskâ
13416,Abstand::N,gåhkaldahke,kõskk
13417,Abstand::N,gåhkaldahke,кэ̄сск
13418,Abstand::N,lahka,gåhkoe
13419,Abstand::N,lahka,gåhkaldahke
13420,Abstand::N,lahka,lahka
13421,Abstand::N,lahka,gasska
13422,Abstand::N,lahka,gaska
13423,Abstand::N,lahka,koskâ
13424,Abstand::N,lahka,kõskk
13425,Abstand::N,lahka,кэ̄сск
13426,Abstand::N,gasska,gåhkoe
13427,Abstand::N,gasska,gåhkaldahke
13428,Abstand::N,gasska,lahka
13429,Abstand::N,gasska,gasska
13430,Abstand::N,gasska,gaska
13431,Abstand::N,gasska,koskâ
13432,Abstand::N,gasska,kõskk
13433,Abstand::N,gasska,кэ̄сск
13434,Abstand::N,gaska,gåhkoe
13435,Abstand::N,gaska,gåhkaldahke
13436,Abstand::N,gaska,lahka
13437,Abstand::N,gaska,gasska
13438,Abstand::N,gaska,gaska
13439,Abstand::N,gaska,koskâ
13440,Abstand::N,gaska,kõskk
13441,Abstand::N,gaska,кэ̄сск
13442,Abstand::N,koskâ,gåhkoe
13443,Abstand::N,koskâ,gåhkaldahke
13444,Abstand::N,koskâ,lahka
13445,Abstand::N,koskâ,gasska
13446,Abstand::N,koskâ,gaska
13447,Abstand::N,koskâ,koskâ
13448,Abstand::N,koskâ,kõskk
13449,Abstand::N,koskâ,кэ̄сск
13450,Abstand::N,kõskk,gåhkoe
13451,Abstand::N,kõskk,gåhkaldahke
13452,Abstand::N,kõskk,lahka
13453,Abstand::N,kõskk,gasska
13454,Abstand::N,kõskk,gaska
13455,Abstand::N,kõskk,koskâ
13456,Abstand::N,kõskk,kõskk
13457,Abstand::N,kõskk,кэ̄сск
13458,Abstand::N,кэ̄сск,gåhkoe
13459,Abstand::N,кэ̄сск,gåhkaldahke
13460,Abstand::N,кэ̄сск,lahka
13461,Abstand::N,кэ̄сск,gasska
13462,Abstand::N,кэ̄сск,gaska
13463,Abstand::N,кэ̄сск,koskâ
13464,Abstand::N,кэ̄сск,kõskk
13465,Abstand::N,кэ̄сск,кэ̄сск
13466,Entfernung::N,gåhkoe,gåhkoe
13467,Entfernung::N,gåhkoe,gåhkaldahke
13468,Entfernung::N,gåhkoe,gasska
13469,Entfernung::N,gåhkoe,mælggat
13470,Entfernung::N,gåhkoe,gaska
13471,Entfernung::N,gåhkoe,mátkegaska
13472,Entfernung::N,gåhkoe,koskâ
13473,Entfernung::N,gåhkoe,kõskk
13474,Entfernung::N,gåhkoe,jäämkõskk
13475,Entfernung::N,gåhkoe,кэ̄сск
13476,Entfernung::N,gåhkaldahke,gåhkoe
13477,Entfernung::N,gåhkaldahke,gåhkaldahke
13478,Entfernung::N,gåhkaldahke,gasska
13479,Entfernung::N,gåhkaldahke,mælggat
13480,Entfernung::N,gåhkaldahke,gaska
13481,Entfernung::N,gåhkaldahke,mátkegaska
13482,Entfernung::N,gåhkaldahke,koskâ
13483,Entfernung::N,gåhkaldahke,kõskk
13484,Entfernung::N,gåhkaldahke,jäämkõskk
13485,Entfernung::N,gåhkaldahke,кэ̄сск
13486,Entfernung::N,gasska,gåhkoe
13487,Entfernung::N,gasska,gåhkaldahke
13488,Entfernung::N,gasska,gasska
13489,Entfernung::N,gasska,mælggat
13490,Entfernung::N,gasska,gaska
13491,Entfernung::N,gasska,mátkegaska
13492,Entfernung::N,gasska,koskâ
13493,Entfernung::N,gasska,kõskk
13494,Entfernung::N,gasska,jäämkõskk
13495,Entfernung::N,gasska,кэ̄сск
13496,Entfernung::N,mælggat,gåhkoe
13497,Entfernung::N,mælggat,gåhkaldahke
13498,Entfernung::N,mælggat,gasska
13499,Entfernung::N,mælggat,mælggat
13500,Entfernung::N,mælggat,gaska
13501,Entfernung::N,mælggat,mátkegaska
13502,Entfernung::N,mælggat,koskâ
13503,Entfernung::N,mælggat,kõskk
13504,Entfernung::N,mælggat,jäämkõskk
13505,Entfernung::N,mælggat,кэ̄сск
13506,Entfernung::N,gaska,gåhkoe
13507,Entfernung::N,gaska,gåhkaldahke
13508,Entfernung::N,gaska,gasska
13509,Entfernung::N,gaska,mælggat
13510,Entfernung::N,gaska,gaska
13511,Entfernung::N,gaska,mátkegaska
13512,Entfernung::N,gaska,koskâ
13513,Entfernung::N,gaska,kõskk
13514,Entfernung::N,gaska,jäämkõskk
13515,Entfernung::N,gaska,кэ̄сск
13516,Entfernung::N,mátkegaska,gåhkoe
13517,Entfernung::N,mátkegaska,gåhkaldahke
13518,Entfernung::N,mátkegaska,gasska
13519,Entfernung::N,mátkegaska,mælggat
13520,Entfernung::N,mátkegaska,gaska
13521,Entfernung::N,mátkegaska,mátkegaska
13522,Entfernung::N,mátkegaska,koskâ
13523,Entfernung::N,mátkegaska,kõskk
13524,Entfernung::N,mátkegaska,jäämkõskk
13525,Entfernung::N,mátkegaska,кэ̄сск
13526,Entfernung::N,koskâ,gåhkoe
13527,Entfernung::N,koskâ,gåhkaldahke
13528,Entfernung::N,koskâ,gasska
13529,Entfernung::N,koskâ,mælggat
13530,Entfernung::N,koskâ,gaska
13531,Entfernung::N,koskâ,mátkegaska
13532,Entfernung::N,koskâ,koskâ
13533,Entfernung::N,koskâ,kõskk
13534,Entfernung::N,koskâ,jäämkõskk
13535,Entfernung::N,koskâ,кэ̄сск
13536,Entfernung::N,kõskk,gåhkoe
13537,Entfernung::N,kõskk,gåhkaldahke
13538,Entfernung::N,kõskk,gasska
13539,Entfernung::N,kõskk,mælggat
13540,Entfernung::N,kõskk,gaska
13541,Entfernung::N,kõskk,mátkegaska
13542,Entfernung::N,kõskk,koskâ
13543,Entfernung::N,kõskk,kõskk
13544,Entfernung::N,kõskk,jäämkõskk
13545,Entfernung::N,kõskk,кэ̄сск
13546,Entfernung::N,jäämkõskk,gåhkoe
13547,Entfernung::N,jäämkõskk,gåhkaldahke
13548,Entfernung::N,jäämkõskk,gasska
13549,Entfernung::N,jäämkõskk,mælggat
13550,Entfernung::N,jäämkõskk,gaska
13551,Entfernung::N,jäämkõskk,mátkegaska
13552,Entfernung::N,jäämkõskk,koskâ
13553,Entfernung::N,jäämkõskk,kõskk
13554,Entfernung::N,jäämkõskk,jäämkõskk
13555,Entfernung::N,jäämkõskk,кэ̄сск
13556,Entfernung::N,кэ̄сск,gåhkoe
13557,Entfernung::N,кэ̄сск,gåhkaldahke
13558,Entfernung::N,кэ̄сск,gasska
13559,Entfernung::N,кэ̄сск,mælggat
13560,Entfernung::N,кэ̄сск,gaska
13561,Entfernung::N,кэ̄сск,mátkegaska
13562,Entfernung::N,кэ̄сск,koskâ
13563,Entfernung::N,кэ̄сск,kõskk
13564,Entfernung::N,кэ̄сск,jäämkõskk
13565,Entfernung::N,кэ̄сск,кэ̄сск
13566,Gegend::N,haerie,haerie
13567,Gegend::N,haerie,guovvlo
13568,Gegend::N,haerie,bájkke
13569,Gegend::N,haerie,guovlu
13570,Gegend::N,haerie,duovdda
13571,Gegend::N,haerie,kuáv'lu
13572,Gegend::N,haerie,vu´vdd
13573,Gegend::N,haerie,па̄йхьк
13574,Gegend::N,guovvlo,haerie
13575,Gegend::N,guovvlo,guovvlo
13576,Gegend::N,guovvlo,bájkke
13577,Gegend::N,guovvlo,guovlu
13578,Gegend::N,guovvlo,duovdda
13579,Gegend::N,guovvlo,kuáv'lu
13580,Gegend::N,guovvlo,vu´vdd
13581,Gegend::N,guovvlo,па̄йхьк
13582,Gegend::N,bájkke,haerie
13583,Gegend::N,bájkke,guovvlo
13584,Gegend::N,bájkke,bájkke
13585,Gegend::N,bájkke,guovlu
13586,Gegend::N,bájkke,duovdda
13587,Gegend::N,bájkke,kuáv'lu
13588,Gegend::N,bájkke,vu´vdd
13589,Gegend::N,bájkke,па̄йхьк
13590,Gegend::N,guovlu,haerie
13591,Gegend::N,guovlu,guovvlo
13592,Gegend::N,guovlu,bájkke
13593,Gegend::N,guovlu,guovlu
13594,Gegend::N,guovlu,duovdda
13595,Gegend::N,guovlu,kuáv'lu
13596,Gegend::N,guovlu,vu´vdd
13597,Gegend::N,guovlu,па̄йхьк
13598,Gegend::N,duovdda,haerie
13599,Gegend::N,duovdda,guovvlo
13600,Gegend::N,duovdda,bájkke
13601,Gegend::N,duovdda,guovlu
13602,Gegend::N,duovdda,duovdda
13603,Gegend::N,duovdda,kuáv'lu
13604,Gegend::N,duovdda,vu´vdd
13605,Gegend::N,duovdda,па̄йхьк
13606,Gegend::N,kuáv'lu,haerie
13607,Gegend::N,kuáv'lu,guovvlo
13608,Gegend::N,kuáv'lu,bájkke
13609,Gegend::N,kuáv'lu,guovlu
13610,Gegend::N,kuáv'lu,duovdda
13611,Gegend::N,kuáv'lu,kuáv'lu
13612,Gegend::N,kuáv'lu,vu´vdd
13613,Gegend::N,kuáv'lu,па̄йхьк
13614,Gegend::N,vu´vdd,haerie
13615,Gegend::N,vu´vdd,guovvlo
13616,Gegend::N,vu´vdd,bájkke
13617,Gegend::N,vu´vdd,guovlu
13618,Gegend::N,vu´vdd,duovdda
13619,Gegend::N,vu´vdd,kuáv'lu
13620,Gegend::N,vu´vdd,vu´vdd
13621,Gegend::N,vu´vdd,па̄йхьк
13622,Gegend::N,па̄йхьк,haerie
13623,Gegend::N,па̄йхьк,guovvlo
13624,Gegend::N,па̄йхьк,bájkke
13625,Gegend::N,па̄йхьк,guovlu
13626,Gegend::N,па̄йхьк,duovdda
13627,Gegend::N,па̄йхьк,kuáv'lu
13628,Gegend::N,па̄йхьк,vu´vdd
13629,Gegend::N,па̄йхьк,па̄йхьк
13630,Platz::N,sijjie,sijjie
13631,Platz::N,sijjie,sadje
13632,Platz::N,sijjie,sadji
13633,Platz::N,sijjie,tááḷu
13634,Platz::N,sijjie,tääll
13635,Platz::N,sijjie,сайй
13636,Platz::N,sadje,sijjie
13637,Platz::N,sadje,sadje
13638,Platz::N,sadje,sadji
