,Concept_ID,cy,se
2788,Nahrung::N,bwyd,beapmoe
2789,Nahrung::N,bwyd,biebbmo
2790,Nahrung::N,bwyd,biebmu
2791,Nahrung::N,bwyd,purrâmâš
2792,Nahrung::N,bwyd,porrmõš
2793,Nahrung::N,bwyd,по̄ррмушш
2794,Speise::N,saig,beapmoe
2795,Speise::N,saig,biebbmo
2796,Speise::N,saig,biebmu
2797,Speise::N,saig,määlis
2798,Speise::N,saig,aasâs
2799,Speise::N,saig,porrmõš
2800,Speise::N,saig,по̄ррмушш
2801,Fleisch::N,cig,bearkoe
2802,Fleisch::N,cig,oadtje
2803,Fleisch::N,cig,bierggo
2804,Fleisch::N,cig,biergu
2805,Fleisch::N,cig,uáž'ži
2806,Fleisch::N,cig,vuä´ǯ'ǯ
2807,Fleisch::N,cig,вуэннч
2808,Getreide::N,ŷd,gernie
2809,Getreide::N,ŷd,gårnne
2810,Getreide::N,ŷd,gordni
2811,Getreide::N,ŷd,valje
2812,Getreide::N,ŷd,ле̄ййп
2813,Getreide::N,llafur,gernie
2814,Getreide::N,llafur,gårnne
2815,Getreide::N,llafur,gordni
2816,Getreide::N,llafur,valje
2817,Getreide::N,llafur,ле̄ййп
2818,Brei::N,uwd,kraavhtse
2819,Brei::N,uwd,ráktsa
2820,Brei::N,uwd,buvru
2821,Brei::N,uwd,suoḥâd
2822,Brei::N,uwd,hutt
2823,Brei::N,uwd,уххт
2824,Brot::N,bara,gaahkoe
2825,Brot::N,bara,lájbbe
2826,Brot::N,bara,stummpa
2827,Brot::N,bara,láibi
2828,Brot::N,bara,gáhkku
2829,Brot::N,bara,leibi
2830,Brot::N,bara,lei´bb
2831,Brot::N,bara,ле̄ййп
2832,Scheibe::N,tafell,snaejrie
2833,Scheibe::N,tafell,sárdde
2834,Scheibe::N,tafell,vajahas
2835,Scheibe::N,tafell,časkkis
2836,Scheibe::N,tafell,ča'skes
2837,Scheibe::N,tafell,ku´sǩǩ
2838,Scheibe::N,tafell,кусськ
2839,Fett::N,saim,buejtie
2840,Fett::N,saim,vuodja
2841,Fett::N,saim,buoidi
2842,Fett::N,saim,pyei'di
2843,Fett::N,saim,puõi´dd
2844,Fett::N,saim,пуййт
2845,Fett::N,braster,buejtie
2846,Fett::N,braster,vuodja
2847,Fett::N,braster,buoidi
2848,Fett::N,braster,pyei'di
2849,Fett::N,braster,puõi´dd
2850,Fett::N,braster,пуййт
2851,Butter::N,ymenyn,voeje
2852,Butter::N,ymenyn,vuodja
2853,Butter::N,ymenyn,vuodja
2854,Butter::N,ymenyn,vuojâ
2855,Butter::N,ymenyn,vuõjj
2856,Butter::N,ymenyn,вӯйй
2857,Öl::N,olew,ålja
2858,Öl::N,olew,ulljo
2859,Öl::N,olew,oalljo
2860,Öl::N,olew,olju
2861,Öl::N,olew,oljo
2862,Öl::N,olew,vuõjj
2863,Öl::N,olew,вӯйй
2864,Salz::N,halen,saelhtie
2865,Salz::N,halen,sállte
2866,Salz::N,halen,sálti
2867,Salz::N,halen,sältti
2868,Salz::N,halen,sä´ltt
2869,Salz::N,halen,сӯлль
2870,Suppe::N,cawl,joptse
2871,Suppe::N,cawl,jupptsa
2872,Suppe::N,cawl,málli
2873,Suppe::N,cawl,määḷi
2874,Suppe::N,cawl,lieṃâ
2875,Suppe::N,cawl,liõmm
2876,Suppe::N,cawl,лӣмм
2877,Honig::N,mêl,hååneske
2878,Honig::N,mêl,meda
2879,Honig::N,mêl,miehta
2880,Honig::N,mêl,mietâ
2881,Honig::N,mêl,miõtt
2882,Honig::N,mêl,мӣдт
2883,Milch::N,llaeth,mielhkie
2884,Milch::N,llaeth,mielkke
2885,Milch::N,llaeth,mielki
2886,Milch::N,llaeth,miel'kki
2887,Milch::N,llaeth,mie´lǩǩ
2888,Milch::N,llaeth,ма̄ййт
2889,Milch::N,llefrith,mielhkie
2890,Milch::N,llefrith,mielkke
2891,Milch::N,llefrith,mielki
2892,Milch::N,llefrith,miel'kki
2893,Milch::N,llefrith,mie´lǩǩ
2894,Milch::N,llefrith,ма̄ййт
2895,Tee::N,te,löövje
2896,Tee::N,te,tedja
2897,Tee::N,te,deadju
2898,Tee::N,te,čee
2899,Tee::N,te,teej̣â
2900,Tee::N,te,čee
2901,Tee::N,te,чайй
2902,Leder::N,lledr,hovre
2903,Leder::N,lledr,sassne
2904,Leder::N,lledr,náhkki
2905,Leder::N,lledr,leaira
2906,Leder::N,lledr,čevđi
2907,Leder::N,lledr,čåu´dd
2908,Leder::N,lledr,на̄ххьк
2909,Wolle::N,gwlân,ålloe
2910,Wolle::N,gwlân,hullo
2911,Wolle::N,gwlân,ullu
2912,Wolle::N,gwlân,ullo
2913,Wolle::N,gwlân,oll
2914,Wolle::N,gwlân,улл
2915,Stoff::N,lliain,tyjje
2916,Stoff::N,lliain,gápptás
2917,Stoff::N,lliain,stoaffa
2918,Stoff::N,lliain,ávnnas
2919,Stoff::N,lliain,käägus
2920,Stoff::N,lliain,aaunâs
2921,Stoff::N,lliain,лыййн
2922,Stoff::N,brethyn,tyjje
2923,Stoff::N,brethyn,gápptás
2924,Stoff::N,brethyn,stoaffa
2925,Stoff::N,brethyn,ávnnas
2926,Stoff::N,brethyn,käägus
2927,Stoff::N,brethyn,aaunâs
2928,Stoff::N,brethyn,лыййн
2929,Nadel::N,nodwydd,naaloe
2930,Nadel::N,nodwydd,nállo
2931,Nadel::N,nodwydd,nállu
2932,Nadel::N,nodwydd,nááḷu
2933,Nadel::N,nodwydd,neu´ll
2934,Nadel::N,nodwydd,нӣввьл
2935,Faden::N,edau,laejkie
2936,Faden::N,edau,hárppo
2937,Faden::N,edau,árpu
2938,Faden::N,edau,läigi
2939,Faden::N,edau,lääi´j
2940,Faden::N,edau,сӯнн
2941,Faden::N,edefyn,laejkie
2942,Faden::N,edefyn,hárppo
2943,Faden::N,edefyn,árpu
2944,Faden::N,edefyn,läigi
2945,Faden::N,edefyn,lääi´j
2946,Faden::N,edefyn,сӯнн
2947,Knopf::N,botwm,balhka
2948,Knopf::N,botwm,boallo
2949,Knopf::N,botwm,boallu
2950,Knopf::N,botwm,puál'lu
2951,Knopf::N,botwm,puäll
2952,Knopf::N,botwm,пуалл
2953,Knoten::N,cwlwm,tjoelme
2954,Knoten::N,cwlwm,tjuolmma
2955,Knoten::N,cwlwm,čuolbma
2956,Knoten::N,cwlwm,čuol'mâ
2957,Knoten::N,cwlwm,čuõlmm
2958,Knoten::N,cwlwm,чӯллм
2959,Farbe::N,paent,klaerie
2960,Farbe::N,paent,ivnne
2961,Farbe::N,paent,bájnno
2962,Farbe::N,paent,mola
2963,Farbe::N,paent,fearga
2964,Farbe::N,paent,maalâ
2965,Farbe::N,paent,páinu
2966,Farbe::N,paent,kälkk
2967,Farbe::N,paent,по̄а̄ййн
2968,Kleidung::N,dillad,tyjje
2969,Kleidung::N,dillad,gárvvo
2970,Kleidung::N,dillad,bivttas
2971,Kleidung::N,dillad,piivtâs
2972,Kleidung::N,dillad,pivoh
2973,Kleidung::N,dillad,piiutâs
2974,Kleidung::N,dillad,о̄а̄з
2975,Kleidung::N,gwisgoedd,tyjje
2976,Kleidung::N,gwisgoedd,gárvvo
2977,Kleidung::N,gwisgoedd,bivttas
2978,Kleidung::N,gwisgoedd,piivtâs
2979,Kleidung::N,gwisgoedd,pivoh
2980,Kleidung::N,gwisgoedd,piiutâs
2981,Kleidung::N,gwisgoedd,о̄а̄з
2982,Hemd::N,crys,sjåarhtoe
2983,Hemd::N,crys,skirtto
2984,Hemd::N,crys,báidi
2985,Hemd::N,crys,päiđi
2986,Hemd::N,crys,päidd
2987,Hemd::N,crys,па̄ййт
2988,Kragen::N,coler,döörhke
2989,Kragen::N,coler,tjiebet
2990,Kragen::N,coler,tjehpuris
2991,Kragen::N,coler,čeabet
2992,Kragen::N,coler,kráva
2993,Kragen::N,coler,siä'pulâs
2994,Kragen::N,coler,seäp'plõs
2995,Kragen::N,coler,ко̄а̄влас
2996,Ärmel::N,llawes,sissie
2997,Ärmel::N,llawes,sasse
2998,Ärmel::N,llawes,soadji
2999,Ärmel::N,llawes,suájá
3000,Ärmel::N,llawes,suäjj
3001,Ärmel::N,llawes,суэйй
3002,Hose::N,trowsus,måvhka
3003,Hose::N,trowsus,båkså
3004,Hose::N,trowsus,buvssat
3005,Hose::N,trowsus,puuvsah
3006,Hose::N,trowsus,puus
3007,Hose::N,trowsus,пукс
3008,Hose::N,trowsus,ко̄а̄дтӭ
3009,Gürtel::N,gwregys,juvvie
3010,Gürtel::N,gwregys,beelhte
3011,Gürtel::N,gwregys,avve
3012,Gürtel::N,gwregys,getsam
3013,Gürtel::N,gwregys,boagán
3014,Gürtel::N,gwregys,pooṿij
3015,Gürtel::N,gwregys,puäǥǥanj
3016,Gürtel::N,gwregys,эвв
3017,Mütze::N,cap,tjohpe
3018,Mütze::N,cap,gahper
3019,Mütze::N,cap,gahpir
3020,Mütze::N,cap,kappeer
3021,Mütze::N,cap,keä´p'per
3022,Mütze::N,cap,кабперь
3023,Schuh::N,esgid,gaamege
3024,Schuh::N,esgid,gáma
3025,Schuh::N,esgid,skuovva
3026,Schuh::N,esgid,gáma
3027,Schuh::N,esgid,kaamâ
3028,Schuh::N,esgid,kaammi
3029,Schuh::N,esgid,камаша
3030,Stiefel::N,botasen,steeblege
3031,Stiefel::N,botasen,stiebil
3032,Stiefel::N,botasen,sáhpis
3033,Stiefel::N,botasen,sáppat
3034,Stiefel::N,botasen,steevvil
3035,Stiefel::N,botasen,sa´ppi
3036,Stiefel::N,botasen,са̄ххпе
3037,Ring::N,modrwy,rïngke
3038,Ring::N,modrwy,suormas
3039,Ring::N,modrwy,suorpmas
3040,Ring::N,modrwy,suormâs
3041,Ring::N,modrwy,suõrmâs
3042,Ring::N,modrwy,сӯрмас
3043,Band::N,rhuban,baante
3044,Band::N,rhuban,bádde
3045,Band::N,rhuban,báddi
3046,Band::N,rhuban,päddi
3047,Band::N,rhuban,liântt
3048,Band::N,rhuban,källre´ppiǩ
3049,Band::N,rhuban,ля̄ӊӊт
3050,Kamm::N,crib,gaampe
3051,Kamm::N,crib,rájdam
3052,Kamm::N,crib,tjåhkom
3053,Kamm::N,crib,čohkun
3054,Kamm::N,crib,čohhoom
3055,Kamm::N,crib,čååǥǥam
3056,Kamm::N,crib,чоагкь
3057,Spiegel::N,drych,guelmiedahke
3058,Spiegel::N,drych,spiedjil
3059,Spiegel::N,drych,speajal
3060,Spiegel::N,drych,speeijal
3061,Spiegel::N,drych,suei´mkar
3062,Spiegel::N,drych,кыффкэмка̄ррь
3063,Spiegel::N,drych,зе̄ркал
3064,Riemen::N,strap,györtenje
3065,Riemen::N,strap,rájppe
3066,Riemen::N,strap,garttsa
3067,Riemen::N,strap,lávži
3068,Riemen::N,strap,läbži
3069,Riemen::N,strap,läbǯǯ
3070,Riemen::N,strap,ре̄ммь
3071,Schnur::N,llinyn,gurrie
3072,Schnur::N,llinyn,gáras
3073,Schnur::N,llinyn,garca
3074,Schnur::N,llinyn,orrâ
3075,Schnur::N,llinyn,nue´rr
3076,Schnur::N,llinyn,нӯррь
3077,Leine::N,tennyn,baante
3078,Leine::N,tennyn,gájnno
3079,Leine::N,tennyn,báddi
3080,Leine::N,tennyn,oarra
3081,Leine::N,tennyn,läbži
3082,Leine::N,tennyn,läbǯǯ
3083,Leine::N,tennyn,ла̄ммч
3084,Decke::N,blanced,gaptjese
3085,Decke::N,blanced,rádno
3086,Decke::N,blanced,gåbtjås
3087,Decke::N,blanced,tæhppin
3088,Decke::N,blanced,govččas
3089,Decke::N,blanced,loovdâ
3090,Decke::N,blanced,räänn
3091,Decke::N,blanced,ра̄нн
3092,Decke::N,gwrthban,gaptjese
3093,Decke::N,gwrthban,rádno
3094,Decke::N,gwrthban,gåbtjås
3095,Decke::N,gwrthban,tæhppin
3096,Decke::N,gwrthban,govččas
3097,Decke::N,gwrthban,loovdâ
3098,Decke::N,gwrthban,räänn
3099,Decke::N,gwrthban,ра̄нн
3100,Kissen::N,clustog,nalhke
3101,Kissen::N,clustog,guoddá
3102,Kissen::N,clustog,oajvevuolle
3103,Kissen::N,clustog,guoddá
3104,Kissen::N,clustog,bolsttar
3105,Kissen::N,clustog,polster
3106,Kissen::N,clustog,pee´ren
3107,Kissen::N,clustog,pooddâšǩ
3108,Kissen::N,clustog,по̄дэшк
3109,Kissen::N,gobennydd,nalhke
3110,Kissen::N,gobennydd,guoddá
3111,Kissen::N,gobennydd,oajvevuolle
3112,Kissen::N,gobennydd,guoddá
3113,Kissen::N,gobennydd,bolsttar
3114,Kissen::N,gobennydd,polster
3115,Kissen::N,gobennydd,pee´ren
3116,Kissen::N,gobennydd,pooddâšǩ
3117,Kissen::N,gobennydd,по̄дэшк
3118,Tuch::N,sgarff,tyjje
3119,Tuch::N,sgarff,tyddja
3120,Tuch::N,sgarff,gådo
3121,Tuch::N,sgarff,liidni
3122,Tuch::N,sgarff,läđđee
3123,Tuch::N,sgarff,re´ppiǩ
3124,Tuch::N,sgarff,ree´ppiǩ
3125,Tuch::N,sgarff,ребпехь
3126,Handtuch::N,tywel,njaamelijnie
3127,Handtuch::N,tywel,sigárdahka
3128,Handtuch::N,tywel,sihkaldat
3129,Handtuch::N,tywel,siholdâs
3130,Handtuch::N,tywel,seekkldõs
3131,Handtuch::N,tywel,u´tree´lniǩ
3132,Handtuch::N,tywel,отеральнэхьк
3133,Handtuch::N,lliain sychu,njaamelijnie
3134,Handtuch::N,lliain sychu,sigárdahka
3135,Handtuch::N,lliain sychu,sihkaldat
3136,Handtuch::N,lliain sychu,siholdâs
3137,Handtuch::N,lliain sychu,seekkldõs
3138,Handtuch::N,lliain sychu,u´tree´lniǩ
3139,Handtuch::N,lliain sychu,отеральнэхьк
3140,Kraft::N,grym,faamoe
3141,Kraft::N,grym,fábmo
3142,Kraft::N,grym,fápmu
3143,Kraft::N,grym,fááṃu
3144,Kraft::N,grym,viõkk
3145,Kraft::N,grym,вӣгк
3146,Stärke::N,nerth,vieksiesvoete
3147,Stärke::N,nerth,gievrrudahka
3148,Stärke::N,nerth,gievrrodus
3149,Stärke::N,nerth,veahka
3150,Stärke::N,nerth,vuoibmi
3151,Stärke::N,nerth,viek'sâvuotâ
3152,Stärke::N,nerth,viõkk
3153,Stärke::N,nerth,са̄м
3154,Stärke::N,nerth,вӣгк
3155,Stärke::N,cryfder,vieksiesvoete
3156,Stärke::N,cryfder,gievrrudahka
3157,Stärke::N,cryfder,gievrrodus
3158,Stärke::N,cryfder,veahka
3159,Stärke::N,cryfder,vuoibmi
3160,Stärke::N,cryfder,viek'sâvuotâ
3161,Stärke::N,cryfder,viõkk
3162,Stärke::N,cryfder,са̄м
3163,Stärke::N,cryfder,вӣгк
3164,Gesundheit::N,iechyd,healsoe
3165,Gesundheit::N,iechyd,starne
3166,Gesundheit::N,iechyd,hælsso
3167,Gesundheit::N,iechyd,varresvuohta
3168,Gesundheit::N,iechyd,dearvvasvuohta
3169,Gesundheit::N,iechyd,tie'rvâsvuotâ
3170,Gesundheit::N,iechyd,tiõrvâsvuõtt
3171,Gesundheit::N,iechyd,тӣрвасвӯдт
3172,Krankheit::N,afiechyd,skïemtjelasse
3173,Krankheit::N,afiechyd,skihpudahka
3174,Krankheit::N,afiechyd,dávdda
3175,Krankheit::N,afiechyd,vihke
3176,Krankheit::N,afiechyd,dávda
3177,Krankheit::N,afiechyd,tavdâ
3178,Krankheit::N,afiechyd,puá'cuvuotâ
3179,Krankheit::N,afiechyd,kõpp
3180,Krankheit::N,afiechyd,puõccmoš
3181,Krankheit::N,afiechyd,кэ̄бп
3182,Krankheit::N,anhwylder,skïemtjelasse
3183,Krankheit::N,anhwylder,skihpudahka
3184,Krankheit::N,anhwylder,dávdda
3185,Krankheit::N,anhwylder,vihke
3186,Krankheit::N,anhwylder,dávda
3187,Krankheit::N,anhwylder,tavdâ
3188,Krankheit::N,anhwylder,puá'cuvuotâ
3189,Krankheit::N,anhwylder,kõpp
3190,Krankheit::N,anhwylder,puõccmoš
3191,Krankheit::N,anhwylder,кэ̄бп
3192,Schmerz::N,poen,haerhpie
3193,Schmerz::N,poen,bávtjas
3194,Schmerz::N,poen,bávčča
3195,Schmerz::N,poen,tuške
3196,Schmerz::N,poen,poovčâs
3197,Schmerz::N,poen,tå´sǩǩ
3198,Schmerz::N,poen,кэ̄бп
3199,Schmerz::N,gwayw,haerhpie
3200,Schmerz::N,gwayw,bávtjas
3201,Schmerz::N,gwayw,bávčča
3202,Schmerz::N,gwayw,tuške
3203,Schmerz::N,gwayw,poovčâs
3204,Schmerz::N,gwayw,tå´sǩǩ
3205,Schmerz::N,gwayw,кэ̄бп
3206,Wunde::N,clwyf,saejrie
3207,Wunde::N,clwyf,hávve
3208,Wunde::N,clwyf,hávvi
3209,Wunde::N,clwyf,hävvi
3210,Wunde::N,clwyf,hää´vv
3211,Wunde::N,clwyf,ра̄ӊӊҍ
3212,Fieber::N,twymyn,vaejlie
3213,Fieber::N,twymyn,fiebar
3214,Fieber::N,twymyn,báhkkadávda
3215,Fieber::N,twymyn,žaar
3216,Fieber::N,twymyn,жоарр
3217,Arznei::N,meddyginiaeth,daalhkesh
3218,Arznei::N,meddyginiaeth,dálkas
3219,Arznei::N,meddyginiaeth,dálkkas
3220,Arznei::N,meddyginiaeth,taalhâs
3221,Arznei::N,meddyginiaeth,lekittâs
3222,Arznei::N,meddyginiaeth,taalkâs
3223,Arznei::N,meddyginiaeth,лоаддв
3224,Brücke::N,pont,pruvvie
3225,Brücke::N,pont,råvve
3226,Brücke::N,pont,šaldi
3227,Brücke::N,pont,šalde
3228,Brücke::N,pont,mostt
3229,Brücke::N,pont,мо̄сст
3230,Brunnen::N,ffynnon,prutnie
3231,Brunnen::N,ffynnon,ruddne
3232,Brunnen::N,ffynnon,gáivo
3233,Brunnen::N,ffynnon,káivu
3234,Brunnen::N,ffynnon,käivv
3235,Brunnen::N,ffynnon,ка̄ййв
3236,Weide::N,porfa,gåatome
3237,Weide::N,porfa,guohtom
3238,Weide::N,porfa,guohtun
3239,Weide::N,porfa,kuátu
3240,Weide::N,porfa,luátu
3241,Weide::N,porfa,та̄нтар
3242,Pfad::N,llwybr,baalka
3243,Pfad::N,llwybr,bálges
3244,Pfad::N,llwybr,bálggis
3245,Pfad::N,llwybr,päälgis
3246,Pfad::N,llwybr,pää´ljes
3247,Pfad::N,llwybr,поалкас
3248,Weg::N,ffordd,geajnoe
3249,Weg::N,ffordd,gæjnno
3250,Weg::N,ffordd,væddja
3251,Weg::N,ffordd,geaidnu
3252,Weg::N,ffordd,luod'dâ
3253,Weg::N,ffordd,čuâǥǥas
3254,Weg::N,ffordd,чуэкас
3255,Straße::N,heol,geajnoe
3256,Straße::N,heol,joene
3257,Straße::N,heol,gahttun
3258,Straße::N,heol,geaidnu
3259,Straße::N,heol,maađij
3260,Straße::N,heol,uu´lec
3261,Straße::N,heol,чуэкас
3262,Straße::N,ffordd,geajnoe
3263,Straße::N,ffordd,joene
3264,Straße::N,ffordd,gahttun
3265,Straße::N,ffordd,geaidnu
3266,Straße::N,ffordd,maađij
3267,Straße::N,ffordd,uu´lec
3268,Straße::N,ffordd,чуэкас
3269,Dorf::N,pentref,sïjte
3270,Dorf::N,pentref,bájkke
3271,Dorf::N,pentref,gilli
3272,Dorf::N,pentref,sijdâ
3273,Dorf::N,pentref,sijdd
3274,Dorf::N,pentref,сыййт
3275,Stadt::N,tref,staare
3276,Stadt::N,tref,sjeltie
3277,Stadt::N,tref,stáda
3278,Stadt::N,tref,gávpot
3279,Stadt::N,tref,kaavpug
3280,Stadt::N,tref,lâ´nn
3281,Stadt::N,tref,gåårad
3282,Stadt::N,tref,ланнҍ
3283,Brief::N,llythyr,prievie
3284,Brief::N,llythyr,girjje
3285,Brief::N,llythyr,reive
3286,Brief::N,llythyr,kirje
3287,Brief::N,llythyr,ǩe´rjj
3288,Brief::N,llythyr,кыррьй
3289,Buch::N,llyfr,gærja
3290,Buch::N,llyfr,girjje
3291,Buch::N,llyfr,girji
3292,Buch::N,llyfr,kirje
3293,Buch::N,llyfr,ǩe´rjj
3294,Buch::N,llyfr,кыррьй
3295,Buchstabe::N,llythyren,baakoe
3296,Buchstabe::N,llythyren,bokstávva
3297,Buchstabe::N,llythyren,bustávva
3298,Buchstabe::N,llythyren,puustav
3299,Buchstabe::N,llythyren,bukva
3300,Buchstabe::N,llythyren,буква
3301,Zeitung::N,papur newydd,plaerie
3302,Zeitung::N,papur newydd,avijssa
3303,Zeitung::N,papur newydd,bláđđi
3304,Zeitung::N,papur newydd,aavis
3305,Zeitung::N,papur newydd,listt
3306,Zeitung::N,papur newydd,ga´zaat
3307,Zeitung::N,papur newydd,газет
3308,Leben::N,bywyd,hïegke
3309,Leben::N,bywyd,hægga
3310,Leben::N,bywyd,iellem
3311,Leben::N,bywyd,viessom
3312,Leben::N,bywyd,eallin
3313,Leben::N,bywyd,eellim
3314,Leben::N,bywyd,jie´llem
3315,Leben::N,bywyd,я̄лл
3316,Tod::N,marwolaeth,jaame
3317,Tod::N,marwolaeth,jábmem
3318,Tod::N,marwolaeth,jápmin
3319,Tod::N,marwolaeth,jäämmim
3320,Tod::N,marwolaeth,så´rmm
3321,Tod::N,marwolaeth,jää´mmem
3322,Tod::N,marwolaeth,соаррьм
3323,Grab::N,bedd,gaelmie
3324,Grab::N,bedd,ráhpo
3325,Grab::N,bedd,hávdde
3326,Grab::N,bedd,hávdi
3327,Grab::N,bedd,hävdi
3328,Grab::N,bedd,äu´dd
3329,Grab::N,bedd,ка̄лльм
3330,Kirche::N,eglwys,gærhkoe
3331,Kirche::N,eglwys,girkko
3332,Kirche::N,eglwys,girku
3333,Kirche::N,eglwys,kirkko
3334,Kirche::N,eglwys,ceerkav
3335,Kirche::N,eglwys,цэ̄ркав
3336,Sünde::N,pechod,sådtoe
3337,Sünde::N,pechod,suddo
3338,Sünde::N,pechod,suddu
3339,Sünde::N,pechod,suddo
3340,Sünde::N,pechod,reä´ǩ'ǩ
3341,Gott::N,duw,jupmele
3342,Gott::N,duw,jubmel
3343,Gott::N,duw,ipmil
3344,Gott::N,duw,immeel
3345,Gott::N,duw,e´mmel
3346,Gott::N,duw,иммель
3347,Arbeiter::N,gweithiwr,barkije
3348,Arbeiter::N,gweithiwr,barggoulmusj
3349,Arbeiter::N,gweithiwr,bargi
3350,Arbeiter::N,gweithiwr,pargee
3351,Arbeiter::N,gweithiwr,reâugglaž
3352,Arbeiter::N,gweithiwr,лыххкэй
3353,Chef::N,pennaeth,åvtehke
3354,Chef::N,pennaeth,oajvve
3355,Chef::N,pennaeth,hoavda
3356,Chef::N,pennaeth,hovdâ
3357,Chef::N,pennaeth,uái'vi
3358,Chef::N,pennaeth,ä´ttem
3359,Chef::N,pennaeth,vuei´vvooumaž
3360,Chef::N,pennaeth,выгкэй
3361,Chef::N,pennaeth,вӯййкьей
3362,Chef::N,pennaeth,вуэййв
3363,Meister::N,meistr,ööhpehtæjja
3364,Meister::N,meistr,åhpadiddje
3365,Meister::N,meistr,čeahppi
3366,Meister::N,meistr,meašttir
3367,Meister::N,meistr,miäš'tár
3368,Meister::N,meistr,määstär
3369,Meister::N,meistr,че̄ххьп
3370,Arzt::N,meddyg,dåaktere
3371,Arzt::N,meddyg,dåktår
3372,Arzt::N,meddyg,dálkudiddje
3373,Arzt::N,meddyg,doavttir
3374,Arzt::N,meddyg,tuáh'tár
3375,Arzt::N,meddyg,dåhttar
3376,Arzt::N,meddyg,лыххцэй
3377,Lehrer::N,athro,lohkehtæjja
3378,Lehrer::N,athro,skåvlik
3379,Lehrer::N,athro,åjpadiddje
3380,Lehrer::N,athro,oahpaheaddji
3381,Lehrer::N,athro,máttááttijjee
3382,Lehrer::N,athro,u´čtee´l
3383,Lehrer::N,athro,mätt'teei
3384,Lehrer::N,athro,уххцэй
3385,Geld::N,pres,vierhtie
3386,Geld::N,pres,ruhta
3387,Geld::N,pres,biednik
3388,Geld::N,pres,ruhta
3389,Geld::N,pres,ruttâ
3390,Geld::N,pres,teä´ǧ'ǧ
3391,Geld::N,pres,те̄ӈӈьк
3392,Geld::N,arian,vierhtie
3393,Geld::N,arian,ruhta
3394,Geld::N,arian,biednik
3395,Geld::N,arian,ruhta
3396,Geld::N,arian,ruttâ
3397,Geld::N,arian,teä´ǧ'ǧ
3398,Geld::N,arian,те̄ӈӈьк
3399,Geschäft::N,busnes,åesie
3400,Geschäft::N,busnes,oases
3401,Geschäft::N,busnes,gávpi
3402,Geschäft::N,busnes,kävppi
3403,Geschäft::N,busnes,haandâl
3404,Geschäft::N,busnes,kaupp
3405,Geschäft::N,busnes,ро̄бэт
3406,Laden::N,siop,bovre
3407,Laden::N,siop,oases
3408,Laden::N,siop,rámbuvdda
3409,Laden::N,siop,gávpi
3410,Laden::N,siop,puvdâ
3411,Laden::N,siop,kävppi
3412,Laden::N,siop,kaupp
3413,Laden::N,siop,ла̄ффьк
3414,Preis::N,pris,åasa
3415,Preis::N,pris,hadde
3416,Preis::N,pris,haddi
3417,Preis::N,pris,hadde
3418,Preis::N,pris,hâ´dd
3419,Preis::N,pris,а̄ррв
3420,Ware::N,nwydd,vaaroe
3421,Ware::N,nwydd,várro
3422,Ware::N,nwydd,gálvvo
3423,Ware::N,nwydd,gálvu
3424,Ware::N,nwydd,kálvu
3425,Ware::N,nwydd,täävvir
3426,Ware::N,nwydd,kälvv
3427,Ware::N,nwydd,tä´vver
3428,Ware::N,nwydd,та̄вяр
3429,Nutzen::N,elw,aevhkie
3430,Nutzen::N,elw,ávkke
3431,Nutzen::N,elw,ávki
3432,Nutzen::N,elw,ävkki
3433,Nutzen::N,elw,äu´ǩǩ
3434,Nutzen::N,elw,то̄ӆӆк 
3435,Nutzen::N,budd,aevhkie
3436,Nutzen::N,budd,ávkke
3437,Nutzen::N,budd,ávki
3438,Nutzen::N,budd,ävkki
3439,Nutzen::N,budd,äu´ǩǩ
3440,Nutzen::N,budd,то̄ӆӆк 
3441,Reichtum::N,cyfoeth,ræjhkoesvoete
3442,Reichtum::N,cyfoeth,boanndudahka
3443,Reichtum::N,cyfoeth,rikkisvuohta
3444,Reichtum::N,cyfoeth,riggodat
3445,Reichtum::N,cyfoeth,riggodâh
3446,Reichtum::N,cyfoeth,ree´ǧǧesvuõtt
3447,Reichtum::N,cyfoeth,ва̄птэквӯдт
3448,Welt::N,byd,veartene
3449,Welt::N,byd,værált
3450,Welt::N,byd,ilmme
3451,Welt::N,byd,máilbmi
3452,Welt::N,byd,maailm
3453,Welt::N,byd,maai´lm
3454,Welt::N,byd,jânnamkå´dd
3455,Welt::N,byd,э̄ллманнт
3456,Land::N,gwlad,laante
3457,Land::N,gwlad,eatneme
3458,Land::N,gwlad,lánnda
3459,Land::N,gwlad,eanan
3460,Land::N,gwlad,eennâm
3461,Land::N,gwlad,mädd
3462,Land::N,gwlad,jânnam
3463,Land::N,gwlad,ланнҍ
3464,Land::N,gwlad,е̄ммьне
3465,Staat::N,gwladwriaeth,staate
3466,Staat::N,gwladwriaeth,stáhtta
3467,Staat::N,gwladwriaeth,rijkka
3468,Staat::N,gwladwriaeth,stáhta
3469,Staat::N,gwladwriaeth,staatâ
3470,Staat::N,gwladwriaeth,riikk
3471,Staat::N,gwladwriaeth,ланнҍ
3472,Staat::N,gwladwriaeth,государствэ
3473,König::N,brenin,gånka
3474,König::N,brenin,gånågis
3475,König::N,brenin,gonagas
3476,König::N,brenin,kunâgâs
3477,König::N,brenin,caarr
3478,König::N,brenin,koonǥõs
3479,König::N,brenin,цоарр
3480,Macht::N,grym,faamoe
3481,Macht::N,grym,fábmo
3482,Macht::N,grym,fábmogisvuohta
3483,Macht::N,grym,fápmu
3484,Macht::N,grym,väldi
