,Concept_ID,da,se
4837,zwei::NUM,to,göökte
4838,zwei::NUM,to,guokta
4839,zwei::NUM,to,guokte
4840,zwei::NUM,to,kyeh'ti
4841,zwei::NUM,to,kuõ´htt
4842,zwei::NUM,to,кӯххт
4843,drei::NUM,tre,golme
4844,drei::NUM,tre,gålmmå
4845,drei::NUM,tre,golbma
4846,drei::NUM,tre,kulmâ
4847,drei::NUM,tre,koumm
4848,drei::NUM,tre,ко̄ллм
4849,vier::NUM,fire,njieljie
4850,vier::NUM,fire,niellja
4851,vier::NUM,fire,njeallje
4852,vier::NUM,fire,nelji
4853,vier::NUM,fire,nellj
4854,vier::NUM,fire,не̄лльй
4855,fünf::NUM,fem,vïjhte
4856,fünf::NUM,fem,vihtta
4857,fünf::NUM,fem,vihtta
4858,fünf::NUM,fem,vittâ
4859,fünf::NUM,fem,vitt
4860,fünf::NUM,fem,выдт
4861,sechs::NUM,seks,govhte
4862,sechs::NUM,seks,guhtta
4863,sechs::NUM,seks,guhtta
4864,sechs::NUM,seks,kuttâ
4865,sechs::NUM,seks,kutt
4866,sechs::NUM,seks,кудт
4867,sieben::NUM,syv,tjïjhtje
4868,sieben::NUM,syv,giehtja
4869,sieben::NUM,syv,čieža
4870,sieben::NUM,syv,čiččâm
4871,sieben::NUM,syv,čiččâm
4872,sieben::NUM,syv,кыджемь
4873,acht::NUM,otte,gaektsie
4874,acht::NUM,otte,gáktsa
4875,acht::NUM,otte,gávcci
4876,acht::NUM,otte,käävci
4877,acht::NUM,otte,kääu´c
4878,acht::NUM,otte,ка̄ххц
4879,neun::NUM,ni,uktsie
4880,neun::NUM,ni,aktse
4881,neun::NUM,ni,ovcci
4882,neun::NUM,ni,oovce
4883,neun::NUM,ni,å´hcc
4884,neun::NUM,ni,аххц
4885,zehn::NUM,ti,luhkie
4886,zehn::NUM,ti,låhke
4887,zehn::NUM,ti,lågev
4888,zehn::NUM,ti,logi
4889,zehn::NUM,ti,loṿe
4890,zehn::NUM,ti,lååi
4891,zehn::NUM,ti,лоагкь
4892,elf::NUM,elleve,luhkieakte
4893,elf::NUM,elleve,lågenanakta
4894,elf::NUM,elleve,oktanuppelohkái
4895,elf::NUM,elleve,ohtnubáloh
4896,elf::NUM,elleve,õtmlo
4897,elf::NUM,elleve,õhttmlo
4898,elf::NUM,elleve,э̄ххтэмплоагкь
4899,zwölf::NUM,tolv,luhkiegöökte
4900,zwölf::NUM,tolv,lågenanguokta
4901,zwölf::NUM,tolv,guoktenuppelohkái
4902,zwölf::NUM,tolv,kyeh'tnubáloh
4903,zwölf::NUM,tolv,kuâtmlo
4904,zwölf::NUM,tolv,kuâhttmlo
4905,zwölf::NUM,tolv,кӯххтэмплоагкь
4906,zwanzig::NUM,tyve,göökteluhkie
4907,zwanzig::NUM,tyve,guoktalåhke
4908,zwanzig::NUM,tyve,guoktelogi
4909,zwanzig::NUM,tyve,kyeh'tilov
4910,zwanzig::NUM,tyve,kuâhttlo
4911,zwanzig::NUM,tyve,кӯххтлоагкь
4912,dreißig::NUM,tredive,golmeluhkie
4913,dreißig::NUM,tredive,gålmmålåhke
4914,dreißig::NUM,tredive,golbmalogi
4915,dreißig::NUM,tredive,kulmâlov
4916,dreißig::NUM,tredive,koummlo
4917,dreißig::NUM,tredive,ко̄ллмлоагкь
4918,vierzig::NUM,fyrre,njieljieluhkie
4919,vierzig::NUM,fyrre,nielljalåhke
4920,vierzig::NUM,fyrre,njealljelogi
4921,vierzig::NUM,fyrre,neljilov
4922,vierzig::NUM,fyrre,nelljlo
4923,vierzig::NUM,fyrre,не̄лльйлоагкь
4924,vierzig::NUM,fyrretyve,njieljieluhkie
4925,vierzig::NUM,fyrretyve,nielljalåhke
4926,vierzig::NUM,fyrretyve,njealljelogi
4927,vierzig::NUM,fyrretyve,neljilov
4928,vierzig::NUM,fyrretyve,nelljlo
4929,vierzig::NUM,fyrretyve,не̄лльйлоагкь
4930,fünfzig::NUM,halvtreds,vïjhteluhkie
4931,fünfzig::NUM,halvtreds,vihttalåhke
4932,fünfzig::NUM,halvtreds,vihttalogi
4933,fünfzig::NUM,halvtreds,vittâlov
4934,fünfzig::NUM,halvtreds,vittlo
4935,fünfzig::NUM,halvtreds,выдтлоагкъ
4936,sechzig::NUM,tres,govhteluhkie
4937,sechzig::NUM,tres,guhttalåhke
4938,sechzig::NUM,tres,guhttalogi
4939,sechzig::NUM,tres,kuttâlov
4940,sechzig::NUM,tres,kuttlo
4941,sechzig::NUM,tres,кудтлоагкь
4942,siebzig::NUM,halvfjerds,tjïjhtjeluhkie
4943,siebzig::NUM,halvfjerds,gietjavlåhke
4944,siebzig::NUM,halvfjerds,čiežalogi
4945,siebzig::NUM,halvfjerds,čiččâmlov
4946,siebzig::NUM,halvfjerds,čičmlo
4947,siebzig::NUM,halvfjerds,кыджемьлоагкь
4948,achtzig::NUM,firs,gaektsieluhkie
4949,achtzig::NUM,firs,gáktsalåhke
4950,achtzig::NUM,firs,gávccilogi
4951,achtzig::NUM,firs,kähcilov
4952,achtzig::NUM,firs,kä´hcclo
4953,achtzig::NUM,firs,ка̄ххцлоагкь
4954,neunzig::NUM,halvfems,uktsieluhkie
4955,neunzig::NUM,halvfems,aktselåhke
4956,neunzig::NUM,halvfems,ovccilogi
4957,neunzig::NUM,halvfems,ohcelov
4958,neunzig::NUM,halvfems,å´hcclo
4959,neunzig::NUM,halvfems,аххцлоагкь
4960,hundert::NUM,hundrede,tjuetie
4961,hundert::NUM,hundrede,tjuohte
4962,hundert::NUM,hundrede,čuođi
4963,hundert::NUM,hundrede,čyeti
4964,hundert::NUM,hundrede,čue´tt
4965,hundert::NUM,hundrede,чӯдть
4966,tausend::NUM,tusind,tåvsene
4967,tausend::NUM,tusind,stoeretjuetie
4968,tausend::NUM,tusind,tuvsán
4969,tausend::NUM,tusind,duhát
4970,tausend::NUM,tusind,duhát
4971,tausend::NUM,tusind,tuhháát
4972,tausend::NUM,tusind,dohat
4973,tausend::NUM,tusind,то̄а̄фант
4974,und::CNJ,og,jïh
4975,und::CNJ,og,ja
4976,und::CNJ,og,ja
4977,und::CNJ,og,já
4978,und::CNJ,og,di
4979,und::CNJ,og,я
4980,und::CNJ,og,да
4981,und::CNJ,og,де
4982,oder::CNJ,eller,jallh
4983,oder::CNJ,eller,jali
4984,oder::CNJ,eller,dahje
4985,oder::CNJ,eller,adai
4986,oder::CNJ,eller,avi
4987,oder::CNJ,eller,le´be
4988,oder::CNJ,eller,элэ
4989,oder::CNJ,eller,вай
4990,stehen::V,stå,tjåadtjodh
4991,stehen::V,stå,seajsasjidh
4992,stehen::V,stå,tjuodtjot
4993,stehen::V,stå,čuožžut
4994,stehen::V,stå,cuáp'cuđ
4995,stehen::V,stå,čuâǯ'ǯad
4996,stehen::V,stå,чуэннче
4997,sitzen::V,sidde,tjahkasjidh
4998,sitzen::V,sidde,tjåhkkåhit
4999,sitzen::V,sidde,čohkkát
5000,sitzen::V,sidde,čokkáđ
5001,sitzen::V,sidde,išttâd åårrad
5002,sitzen::V,sidde,ышштэ
5003,liegen::V,ligge,gaajranidh
5004,liegen::V,ligge,vellahit
5005,liegen::V,ligge,veallát
5006,liegen::V,ligge,viäl'láđ
5007,liegen::V,ligge,liâššâd
5008,liegen::V,ligge,ле̄шшэ
5009,hängen::V,hænge,gævnjasjidh
5010,hängen::V,hænge,gahtsahit
5011,hängen::V,hænge,heaŋgát
5012,hängen::V,hænge,hiäŋ'gáđ
5013,hängen::V,hænge,sorččad
5014,hängen::V,hænge,ла̄бпэ
5015,werden::V,blive,sjïdtedh
5016,werden::V,blive,sjaddat
5017,werden::V,blive,beassat
5018,werden::V,blive,šoddâđ
5019,werden::V,blive,šõddâd
5020,werden::V,blive,шэ̄ннтэ
5021,passieren::V,ske,vaasedh
5022,passieren::V,ske,sjaddat
5023,passieren::V,ske,dáhpáduvvat
5024,passieren::V,ske,vássit
5025,passieren::V,ske,dáhpáhuvvat
5026,passieren::V,ske,šoddâđ
5027,passieren::V,ske,šõddâd
5028,passieren::V,ske,шэ̄ннтэ
5029,passieren::V,ske,тагсэ
5030,passieren::V,hænde,vaasedh
5031,passieren::V,hænde,sjaddat
5032,passieren::V,hænde,dáhpáduvvat
5033,passieren::V,hænde,vássit
5034,passieren::V,hænde,dáhpáhuvvat
5035,passieren::V,hænde,šoddâđ
5036,passieren::V,hænde,šõddâd
5037,passieren::V,hænde,шэ̄ннтэ
5038,passieren::V,hænde,тагсэ
5039,beginnen::V,begynde,aelkedh
5040,beginnen::V,begynde,álgget
5041,beginnen::V,begynde,álggahit
5042,beginnen::V,begynde,älgiđ
5043,beginnen::V,begynde,ä´lǧǧed
5044,beginnen::V,begynde,о̄а̄лкхуввэ
5045,beginnen::V,begynde,о̄а̄лкхэднэ
5046,enden::V,ende,orrijidh
5047,enden::V,ende,hiejttet
5048,enden::V,ende,nohkat
5049,enden::V,ende,nuuhâđ
5050,enden::V,ende,puu´tted
5051,enden::V,ende,пудтэ
5052,enden::V,ende,кӣркнэ
5053,wechseln::V,veksle,målsodh
5054,wechseln::V,veksle,lånudit
5055,wechseln::V,veksle,molssastit
5056,wechseln::V,veksle,molsašuddat
5057,wechseln::V,veksle,molsođ
5058,wechseln::V,veksle,vaaitõõttâd
5059,wechseln::V,veksle,вуайхувнэ
5060,aufgehen[Sonne]::V,gå op,låvnedh
5061,aufgehen[Sonne]::V,gå op,årijdit
5062,aufgehen[Sonne]::V,gå op,lavnnet
5063,aufgehen[Sonne]::V,gå op,badjánit
5064,aufgehen[Sonne]::V,gå op,pajaniđ
5065,aufgehen[Sonne]::V,gå op,pâjjned
5066,aufgehen[Sonne]::V,gå op,пэ̄ййнэ
5067,aufgehen[Sonne]::V,stå op,låvnedh
5068,aufgehen[Sonne]::V,stå op,årijdit
5069,aufgehen[Sonne]::V,stå op,lavnnet
5070,aufgehen[Sonne]::V,stå op,badjánit
5071,aufgehen[Sonne]::V,stå op,pajaniđ
5072,aufgehen[Sonne]::V,stå op,pâjjned
5073,aufgehen[Sonne]::V,stå op,пэ̄ййнэ
5074,untergehen[Sonne]::V,gå ned,luajhtadidh
5075,untergehen[Sonne]::V,gå ned,gáhtot
5076,untergehen[Sonne]::V,gå ned,vidodit
5077,untergehen[Sonne]::V,gå ned,luoitádit
5078,untergehen[Sonne]::V,gå ned,lyeš'tiđ
5079,untergehen[Sonne]::V,gå ned,lue´štted
5080,untergehen[Sonne]::V,gå ned,луэшштэдтэ
5081,scheinen[Sonne]::V,skinne,goekedh
5082,scheinen[Sonne]::V,skinne,bájttet
5083,scheinen[Sonne]::V,skinne,báitit
5084,scheinen[Sonne]::V,skinne,päštiđ
5085,scheinen[Sonne]::V,skinne,pä´štted
5086,scheinen[Sonne]::V,skinne,па̄шшьтэ
5087,donnern::V,tordne,laakedh
5088,donnern::V,tordne,sjærggot
5089,donnern::V,tordne,čerget
5090,donnern::V,tordne,čiär'guđ
5091,donnern::V,tordne,čeärgged
5092,donnern::V,tordne,ча̄рркэ
5093,wehen::V,blæse,bïegkedh
5094,wehen::V,blæse,bieggat
5095,wehen::V,blæse,bieggat
5096,wehen::V,blæse,pieg'gâđ
5097,wehen::V,blæse,piõg'gâd
5098,wehen::V,blæse,пӣӈӈкье
5099,strömen::V,strømme,galkedh
5100,strömen::V,strømme,gålggåt
5101,strömen::V,strømme,golgat
5102,strömen::V,strømme,kulgâđ
5103,strömen::V,strømme,kolggâd
5104,strömen::V,strømme,ко̄ллкэ
5105,fließen::V,flyde,galkedh
5106,fließen::V,flyde,gålggåt
5107,fließen::V,flyde,golgat
5108,fließen::V,flyde,kulgâđ
5109,fließen::V,flyde,kolggâd
5110,fließen::V,flyde,ко̄ллкэ
5111,sich drehen::V,dreje sig,jårredh
5112,sich drehen::V,dreje sig,bådnjåsit
5113,sich drehen::V,dreje sig,jorrat
5114,sich drehen::V,dreje sig,juurrâđ
5115,sich drehen::V,dreje sig,joorrâd
5116,sich drehen::V,dreje sig,чо̄ннэ
5117,schwanken::V,vakle,syjjedidh
5118,schwanken::V,vakle,vábbulit
5119,schwanken::V,vakle,suoibut
5120,schwanken::V,vakle,juár'buđ
5121,schwanken::V,vakle,lâsmmad
5122,schwanken::V,vakle,leâujjad
5123,schwanken::V,vakle,лыйввэ
5124,schwanken::V,vakle,качьедтэ
5125,schwingen::V,svinge,gaavedh
5126,schwingen::V,svinge,svinhtedh
5127,schwingen::V,svinge,gávvat
5128,schwingen::V,svinge,hiäi'luđ
5129,schwingen::V,svinge,heillad
5130,schwingen::V,svinge,мо̄а̄хнэ
5131,fallen::V,falde,gahtjedh
5132,fallen::V,falde,gahttjat
5133,fallen::V,falde,gahččat
5134,fallen::V,falde,jurrâđ
5135,fallen::V,falde,kõččâd
5136,fallen::V,falde,viõr'rled
5137,fallen::V,falde,ёрнэ
5138,fallen::V,falde,кэ̄ххче
5139,brennen::V,brænde,bueledh
5140,brennen::V,brænde,buollet
5141,brennen::V,brænde,buollit
5142,brennen::V,brænde,pyelliđ
5143,brennen::V,brænde,pue´lled
5144,brennen::V,brænde,пӯлле
5145,rauchen::V,ryge,soevedidh
5146,rauchen::V,ryge,berkiestidh
5147,rauchen::V,ryge,tsåjttset
5148,rauchen::V,ryge,borgguhit
5149,rauchen::V,ryge,po'rgestiđ
5150,rauchen::V,ryge,soicceđ
5151,rauchen::V,ryge,suõv'veed
5152,rauchen::V,ryge,суввдэ
5153,regnen::V,regne,abrodh
5154,regnen::V,regne,harvvet
5155,regnen::V,regne,rássjodit
5156,regnen::V,regne,arvit
5157,regnen::V,regne,arved
5158,regnen::V,regne,â´brred
5159,regnen::V,regne,аббрэ
5160,gefrieren::V,fryse,gelmedh
5161,gefrieren::V,fryse,jeangodh
5162,gefrieren::V,fryse,jiegŋot
5163,gefrieren::V,fryse,galbmot
5164,gefrieren::V,fryse,jiäŋŋuđ
5165,gefrieren::V,fryse,jiõŋŋâd
5166,gefrieren::V,fryse,kâ´lmmed
5167,gefrieren::V,fryse,калльме
5168,tauen::V,tø,leamkedh
5169,tauen::V,tø,suddat
5170,tauen::V,tø,sagŋadit
5171,tauen::V,tø,suddat
5172,tauen::V,tø,suddâđ
5173,tauen::V,tø,suddâd
5174,tauen::V,tø,sõõŋŋâd
5175,tauen::V,tø,суннтэ
5176,schmelzen::V,smelte,sjalkedh
5177,schmelzen::V,smelte,suddat
5178,schmelzen::V,smelte,suddat
5179,schmelzen::V,smelte,suddâđ
5180,schmelzen::V,smelte,sooŋŋâđ
5181,schmelzen::V,smelte,suddâd
5182,schmelzen::V,smelte,sõõŋŋâd
5183,schmelzen::V,smelte,суннтэ
5184,trocknen::V,tørre,gajhkedh
5185,trocknen::V,tørre,gåjkkåt
5186,trocknen::V,tørre,goikat
5187,trocknen::V,tørre,iiŋŋâđ
5188,trocknen::V,tørre,iiŋŋâd
5189,trocknen::V,tørre,koškkâd
5190,trocknen::V,tørre,ко̄шшкэ
5191,sieden::V,koge,doeltedh
5192,sieden::V,koge,duolldat
5193,sieden::V,koge,duoldat
5194,sieden::V,koge,tuol'dâđ
5195,sieden::V,koge,tuõlddâd
5196,sieden::V,koge,тӯллтэ
5197,faulen::V,rådne,rååknedh
5198,faulen::V,rådne,mïetskedh
5199,faulen::V,rådne,miesskat
5200,faulen::V,rådne,mieskat
5201,faulen::V,rådne,guohcagit
5202,faulen::V,rådne,kálágiđ
5203,faulen::V,rådne,kuo'câgiđ
5204,faulen::V,rådne,kuõccjed
5205,faulen::V,rådne,мӣццкэ
5206,verfaulen::V,rådne,rååknedh
5207,verfaulen::V,rådne,mïetskedh
5208,verfaulen::V,rådne,miesskat
5209,verfaulen::V,rådne,mieskat
5210,verfaulen::V,rådne,guohcagit
5211,verfaulen::V,rådne,kálágiđ
5212,verfaulen::V,rådne,kuo'câgiđ
5213,verfaulen::V,rådne,kuõccjed
5214,verfaulen::V,rådne,кӯццке
5215,reißen::V,briste,gäjhkanidh
5216,reißen::V,briste,ráhkat
5217,reißen::V,briste,liejmedit
5218,reißen::V,briste,gaikánit
5219,reißen::V,briste,kiškuđ
5220,reißen::V,briste,rõttsed
5221,reißen::V,briste,лӯнтнэ
5222,reißen::V,briste,кышшксэллэ
5223,versinken::V,synke,våajodh
5224,versinken::V,synke,vuodjot
5225,versinken::V,synke,tjalggat
5226,versinken::V,synke,vuodjut
5227,versinken::V,synke,vuáijuđ
5228,versinken::V,synke,vuäjjad
5229,versinken::V,synke,вуаййе
5230,versinken::V,synke ned,våajodh
5231,versinken::V,synke ned,vuodjot
5232,versinken::V,synke ned,tjalggat
5233,versinken::V,synke ned,vuodjut
5234,versinken::V,synke ned,vuáijuđ
5235,versinken::V,synke ned,vuäjjad
5236,versinken::V,synke ned,вуаййе
5237,vergehen::V,forløbe,vaesedh
5238,vergehen::V,forløbe,vásset
5239,vergehen::V,forløbe,gollat
5240,vergehen::V,forløbe,kullâđ
5241,vergehen::V,forløbe,jåå´tted
5242,vergehen::V,forløbe,ва̄ссэ
5243,vergehen::V,forløbe,ӣллъюввэ
5244,erscheinen::V,vise sig,vååjnedh
5245,erscheinen::V,vise sig,ihtet
5246,erscheinen::V,vise sig,ihtit
5247,erscheinen::V,vise sig,albmodit
5248,erscheinen::V,vise sig,a'lmostuđ
5249,erscheinen::V,vise sig,ee´tted
5250,erscheinen::V,vise sig,čuäitõõttâd
5251,erscheinen::V,vise sig,i´lmstõõvvâd
5252,erscheinen::V,vise sig,ыдтӭ
5253,verschwinden::V,forsvinde,haajpanidh
5254,verschwinden::V,forsvinde,gáhtot
5255,verschwinden::V,forsvinde,jávkat
5256,verschwinden::V,forsvinde,jä'vkittiđ
5257,verschwinden::V,forsvinde,jaukkâd
5258,verschwinden::V,forsvinde,hää´vjed
5259,verschwinden::V,forsvinde,ка̄дтэ
5260,sinken::V,synke,våajodh
5261,sinken::V,synke,tsoahkot
5262,sinken::V,synke,snjoaredit
5263,sinken::V,synke,čalgat
5264,sinken::V,synke,luáš'tádâttâđ
5265,sinken::V,synke,njeeijâđ
5266,sinken::V,synke,luâšttõõttâd
5267,sinken::V,synke,njeâjjad
5268,sinken::V,synke,луэшштэдтэ
5269,abnehmen::V,aftage,nåhkedidh
5270,abnehmen::V,aftage,unnot
5271,abnehmen::V,aftage,binnot
5272,abnehmen::V,aftage,geahppánit
5273,abnehmen::V,aftage,kiäp'pániđ
5274,abnehmen::V,aftage,ǩeäp'pned
5275,abnehmen::V,aftage,уһцнэ
5276,zunehmen::V,tiltage,lassánit
5277,zunehmen::V,tiltage,ædnot
5278,zunehmen::V,tiltage,lassánit
5279,zunehmen::V,tiltage,stuorrut
5280,zunehmen::V,tiltage,lasaniđ
5281,zunehmen::V,tiltage,šõkkned
5282,zunehmen::V,tiltage,лашшнэ
5283,zunehmen::V,tiltage,шуррнэ
5284,steigen::V,stige,tjuedtjielidh
5285,steigen::V,stige,allánit
5286,steigen::V,stige,badjánit
5287,steigen::V,stige,allánit
5288,steigen::V,stige,alaniđ
5289,steigen::V,stige,âllned
5290,steigen::V,stige,pâjjned
5291,steigen::V,stige,пэ̄ййнэ
5292,wachsen::V,gro,suvvedh
5293,wachsen::V,gro,sjïdtedh
5294,wachsen::V,gro,sjaddat
5295,wachsen::V,gro,šaddat
5296,wachsen::V,gro,stuorrut
5297,wachsen::V,gro,šoddâđ
5298,wachsen::V,gro,šõddâd
5299,wachsen::V,gro,шэ̄ннтэ
5300,wachsen::V,vokse,suvvedh
5301,wachsen::V,vokse,sjïdtedh
5302,wachsen::V,vokse,sjaddat
5303,wachsen::V,vokse,šaddat
5304,wachsen::V,vokse,stuorrut
5305,wachsen::V,vokse,šoddâđ
5306,wachsen::V,vokse,šõddâd
5307,wachsen::V,vokse,шэ̄ннтэ
5308,glänzen::V,glinse,gïjkedh
5309,glänzen::V,glinse,guohkat
5310,glänzen::V,glinse,guojttet
5311,glänzen::V,glinse,deadjut
5312,glänzen::V,glinse,gildit
5313,glänzen::V,glinse,kolottiđ
5314,glänzen::V,glinse,pe´lǩǩed
5315,glänzen::V,glinse,leä´dǧǧed
5316,glänzen::V,glinse,пӯлле
5317,glänzen::V,glinse,пыӆӆьке
5318,funkeln::V,tindre,gaskedh
5319,funkeln::V,tindre,tsehtsat
5320,funkeln::V,tindre,jillat
5321,funkeln::V,tindre,šealgut
5322,funkeln::V,tindre,čuovggáhallat
5323,funkeln::V,tindre,šiäl'guđ
5324,funkeln::V,tindre,cåkkad
5325,funkeln::V,tindre,кэ̄сскэ
5326,lärmen::V,larme,rajjadidh
5327,lärmen::V,larme,juhtsat
5328,lärmen::V,larme,rigeret
5329,lärmen::V,larme,šlámaidit
5330,lärmen::V,larme,šlamâdiđ
5331,lärmen::V,larme,ruõjjâd
5332,lärmen::V,larme,ёаффэ
5333,läuten::V,ringe,ringkedh
5334,läuten::V,ringe,skállat
5335,läuten::V,ringe,tiibmet
5336,läuten::V,ringe,čuoijâđ
5337,läuten::V,ringe,čuõjjâd
5338,läuten::V,ringe,чӯййе
5339,klingeln::V,ringe,klåenkiehtidh
5340,klingeln::V,ringe,skuolkkat
5341,klingeln::V,ringe,skilahit
5342,klingeln::V,ringe,čuoijâđ
5343,klingeln::V,ringe,soi´ttjed
5344,klingeln::V,ringe,зво̄ннэ
5345,klirren::V,klirre,skaanjedh
5346,klirren::V,klirre,skuollat
5347,klirren::V,klirre,skillit
5348,klirren::V,klirre,skilaidit
5349,klirren::V,klirre,cilkkeđ
5350,klirren::V,klirre,škäälâ´tted
5351,klirren::V,klirre,цыӆӆклэ
5352,brausen::V,bruse,brorredh
5353,brausen::V,bruse,sjovvedh
5354,brausen::V,bruse,skåvvat
5355,brausen::V,bruse,márajdit
5356,brausen::V,bruse,boršut
5357,brausen::V,bruse,šaavvâđ
5358,brausen::V,bruse,kõõmeed
5359,brausen::V,bruse,шэ̄ӈӈлуввэ
5360,rauschen::V,suse,brorredh
5361,rauschen::V,suse,sjåvvat
5362,rauschen::V,suse,sjoahkot
5363,rauschen::V,suse,boršut
5364,rauschen::V,suse,šuuvvâđ
5365,rauschen::V,suse,šaavvâđ
5366,rauschen::V,suse,šuumeed
5367,rauschen::V,suse,ёаффэ
5368,klingen::V,lyde,gaajedh
5369,klingen::V,lyde,sjijjedh
5370,klingen::V,lyde,jiednat
5371,klingen::V,lyde,tjuodjat
5372,klingen::V,lyde,čuodjat
5373,klingen::V,lyde,kulluđ
5374,klingen::V,lyde,koll'jed
5375,klingen::V,lyde,ӣннъе
5376,klingen::V,klinge,gaajedh
5377,klingen::V,klinge,sjijjedh
5378,klingen::V,klinge,jiednat
5379,klingen::V,klinge,tjuodjat
5380,klingen::V,klinge,čuodjat
5381,klingen::V,klinge,kulluđ
5382,klingen::V,klinge,koll'jed
5383,klingen::V,klinge,ӣннъе
5384,bellen::V,gø,huhtedh
5385,bellen::V,gø,tsiellat
5386,bellen::V,gø,ciellat
5387,bellen::V,gø,umástiđ
5388,bellen::V,gø,uukkâd
5389,bellen::V,gø,угкэ
5390,heulen::V,hyle,ujkierdidh
5391,heulen::V,hyle,hålvvot
5392,heulen::V,hyle,holvut
5393,heulen::V,hyle,olvođ
5394,heulen::V,hyle,ålvvad
5395,heulen::V,hyle,оаллвэ
5396,blasen::V,blæse,båssodh
5397,blasen::V,blæse,båssot
5398,blasen::V,blæse,bossut
5399,blasen::V,blæse,bieggat
5400,blasen::V,blæse,possoođ
5401,blasen::V,blæse,pååssad
5402,blasen::V,blæse,piõg'gâd
5403,blasen::V,blæse,поассэ
5404,blasen::V,blæse,поасслэ
5405,pfeifen::V,fløjte,njorkedidh
5406,pfeifen::V,fløjte,snjurggot
5407,pfeifen::V,fløjte,njurgut
5408,pfeifen::V,fløjte,njurgođ
5409,pfeifen::V,fløjte,njorggad
5410,pfeifen::V,fløjte,нюрркэ
5411,schreien::V,skrige,geevledh
5412,schreien::V,skrige,gádjat
5413,schreien::V,skrige,rihtjot
5414,schreien::V,skrige,čurvet
5415,schreien::V,skrige,čuár'vuđ
5416,schreien::V,skrige,čuârvvad
5417,schreien::V,skrige,кугкьхе
5418,schreien::V,skrige,кугхэллэ
5419,stöhnen::V,stønne,sjuahkedh
5420,stöhnen::V,stønne,tsáhkkat
5421,stöhnen::V,stønne,fuoikit
5422,stöhnen::V,stønne,cakkâđ
5423,stöhnen::V,stønne,luâikkad
5424,stöhnen::V,stønne,вуаххкэ
5425,zittern::V,dirre,dierkesjidh
5426,zittern::V,dirre,svarrat
5427,zittern::V,dirre,skielbbit
5428,zittern::V,dirre,doargestit
5429,zittern::V,dirre,náiggistit
5430,zittern::V,dirre,doarggistit
5431,zittern::V,dirre,tuá'rgistiđ
5432,zittern::V,dirre,tuä´rjsted
5433,zittern::V,dirre,кыррьтэ
5434,zittern::V,skælve,dierkesjidh
5435,zittern::V,skælve,svarrat
5436,zittern::V,skælve,skielbbit
5437,zittern::V,skælve,doargestit
5438,zittern::V,skælve,náiggistit
5439,zittern::V,skælve,doarggistit
5440,zittern::V,skælve,tuá'rgistiđ
5441,zittern::V,skælve,tuä´rjsted
5442,zittern::V,skælve,кыррьтэ
5443,leben::V,leve,jieledh
5444,leben::V,leve,iellet
5445,leben::V,leve,viessot
5446,leben::V,leve,eallit
5447,leben::V,leve,eelliđ
5448,leben::V,leve,jie´lled
5449,leben::V,leve,е̄лле
5450,geboren werden::V,fødes,reakadidh
5451,geboren werden::V,fødes,riegádit
5452,geboren werden::V,fødes,riegádit
5453,geboren werden::V,fødes,šoddâđ
5454,geboren werden::V,fødes,šõddâd
5455,geboren werden::V,fødes,шэ̄ннтэ
5456,atmen::V,ånde,voejngehtidh
5457,atmen::V,ånde,vuojŋŋat
5458,atmen::V,ånde,vuoigŋat
5459,atmen::V,ånde,vuoi'ŋâđ
5460,atmen::V,ånde,vuõiŋŋâd
5461,atmen::V,ånde,вӯййнэ
5462,trinken::V,drikke,jovkedh
5463,trinken::V,drikke,juhkat
5464,trinken::V,drikke,juhkat
5465,trinken::V,drikke,juuḥâđ
5466,trinken::V,drikke,juukkâd
5467,trinken::V,drikke,югкэ
5468,essen::V,spise,byöpmedidh
5469,essen::V,spise,bårråt
5470,essen::V,spise,borrat
5471,essen::V,spise,purrâđ
5472,essen::V,spise,poorrâd
5473,essen::V,spise,по̄ррэ
5474,schlucken::V,synke,njïeledh
5475,schlucken::V,synke,njiellat
5476,schlucken::V,synke,njieládit
5477,schlucken::V,synke,njiellâđ
5478,schlucken::V,synke,njiõllâd
5479,schlucken::V,synke,нӣллэ
5480,müde werden::V,blive træt,sæjlodh
5481,müde werden::V,blive træt,goegkedh
5482,müde werden::V,blive træt,vájbbat
5483,müde werden::V,blive træt,váibat
5484,müde werden::V,blive træt,vaibâđ
5485,müde werden::V,blive træt,levvjed
5486,müde werden::V,blive træt,лоаткнэ
5487,einschlafen::V,falde i søvn,nahkestidh
5488,einschlafen::V,falde i søvn,nahkesalledh
5489,einschlafen::V,falde i søvn,oaddát
5490,einschlafen::V,falde i søvn,nohkkat
5491,einschlafen::V,falde i søvn,nohádiđ
5492,einschlafen::V,falde i søvn,no´ǩǩeed
5493,einschlafen::V,falde i søvn,нагьруввэ
5494,schlafen::V,sove,åeredh
5495,schlafen::V,sove,oadet
5496,schlafen::V,sove,oađđit
