,Concept_ID,,se
2743,Krankheit::N,,skïemtjelasse
2744,Krankheit::N,,skihpudahka
2745,Krankheit::N,,dávdda
2746,Krankheit::N,,vihke
2747,Krankheit::N,,dávda
2748,Krankheit::N,,tavdâ
2749,Krankheit::N,,puá'cuvuotâ
2750,Krankheit::N,,kõpp
2751,Krankheit::N,,puõccmoš
2752,Krankheit::N,,кэ̄бп
2753,Schmerz::N,,haerhpie
2754,Schmerz::N,,bávtjas
2755,Schmerz::N,,bávčča
2756,Schmerz::N,,tuške
2757,Schmerz::N,,poovčâs
2758,Schmerz::N,,tå´sǩǩ
2759,Schmerz::N,,кэ̄бп
2760,Wunde::N,,saejrie
2761,Wunde::N,,hávve
2762,Wunde::N,,hávvi
2763,Wunde::N,,hävvi
2764,Wunde::N,,hää´vv
2765,Wunde::N,,ра̄ӊӊҍ
2766,Fieber::N,,vaejlie
2767,Fieber::N,,fiebar
2768,Fieber::N,,báhkkadávda
2769,Fieber::N,,žaar
2770,Fieber::N,,жоарр
2771,Arznei::N,,daalhkesh
2772,Arznei::N,,dálkas
2773,Arznei::N,,dálkkas
2774,Arznei::N,,taalhâs
2775,Arznei::N,,lekittâs
2776,Arznei::N,,taalkâs
2777,Arznei::N,,лоаддв
2778,Brücke::N,,pruvvie
2779,Brücke::N,,råvve
2780,Brücke::N,,šaldi
2781,Brücke::N,,šalde
2782,Brücke::N,,mostt
2783,Brücke::N,,мо̄сст
2784,Brunnen::N,,prutnie
2785,Brunnen::N,,ruddne
2786,Brunnen::N,,gáivo
2787,Brunnen::N,,káivu
2788,Brunnen::N,,käivv
2789,Brunnen::N,,ка̄ййв
2790,Weide::N,,gåatome
2791,Weide::N,,guohtom
2792,Weide::N,,guohtun
2793,Weide::N,,kuátu
2794,Weide::N,,luátu
2795,Weide::N,,та̄нтар
2796,Pfad::N,,baalka
2797,Pfad::N,,bálges
2798,Pfad::N,,bálggis
2799,Pfad::N,,päälgis
2800,Pfad::N,,pää´ljes
2801,Pfad::N,,поалкас
2802,Weg::N,,geajnoe
2803,Weg::N,,gæjnno
2804,Weg::N,,væddja
2805,Weg::N,,geaidnu
2806,Weg::N,,luod'dâ
2807,Weg::N,,čuâǥǥas
2808,Weg::N,,чуэкас
2809,Straße::N,,geajnoe
2810,Straße::N,,joene
2811,Straße::N,,gahttun
2812,Straße::N,,geaidnu
2813,Straße::N,,maađij
2814,Straße::N,,uu´lec
2815,Straße::N,,чуэкас
2816,Dorf::N,,sïjte
2817,Dorf::N,,bájkke
2818,Dorf::N,,gilli
2819,Dorf::N,,sijdâ
2820,Dorf::N,,sijdd
2821,Dorf::N,,сыййт
2822,Stadt::N,,staare
2823,Stadt::N,,sjeltie
2824,Stadt::N,,stáda
2825,Stadt::N,,gávpot
2826,Stadt::N,,kaavpug
2827,Stadt::N,,lâ´nn
2828,Stadt::N,,gåårad
2829,Stadt::N,,ланнҍ
2830,Brief::N,,prievie
2831,Brief::N,,girjje
2832,Brief::N,,reive
2833,Brief::N,,kirje
2834,Brief::N,,ǩe´rjj
2835,Brief::N,,кыррьй
2836,Buch::N,,gærja
2837,Buch::N,,girjje
2838,Buch::N,,girji
2839,Buch::N,,kirje
2840,Buch::N,,ǩe´rjj
2841,Buch::N,,кыррьй
2842,Buchstabe::N,,baakoe
2843,Buchstabe::N,,bokstávva
2844,Buchstabe::N,,bustávva
2845,Buchstabe::N,,puustav
2846,Buchstabe::N,,bukva
2847,Buchstabe::N,,буква
2848,Zeitung::N,,plaerie
2849,Zeitung::N,,avijssa
2850,Zeitung::N,,bláđđi
2851,Zeitung::N,,aavis
2852,Zeitung::N,,listt
2853,Zeitung::N,,ga´zaat
2854,Zeitung::N,,газет
2855,Leben::N,,hïegke
2856,Leben::N,,hægga
2857,Leben::N,,iellem
2858,Leben::N,,viessom
2859,Leben::N,,eallin
2860,Leben::N,,eellim
2861,Leben::N,,jie´llem
2862,Leben::N,,я̄лл
2863,Tod::N,,jaame
2864,Tod::N,,jábmem
2865,Tod::N,,jápmin
2866,Tod::N,,jäämmim
2867,Tod::N,,så´rmm
2868,Tod::N,,jää´mmem
2869,Tod::N,,соаррьм
2870,Grab::N,,gaelmie
2871,Grab::N,,ráhpo
2872,Grab::N,,hávdde
2873,Grab::N,,hávdi
2874,Grab::N,,hävdi
2875,Grab::N,,äu´dd
2876,Grab::N,,ка̄лльм
2877,Kirche::N,,gærhkoe
2878,Kirche::N,,girkko
2879,Kirche::N,,girku
2880,Kirche::N,,kirkko
2881,Kirche::N,,ceerkav
2882,Kirche::N,,цэ̄ркав
2883,Sünde::N,,sådtoe
2884,Sünde::N,,suddo
2885,Sünde::N,,suddu
2886,Sünde::N,,suddo
2887,Sünde::N,,reä´ǩ'ǩ
2888,Gott::N,,jupmele
2889,Gott::N,,jubmel
2890,Gott::N,,ipmil
2891,Gott::N,,immeel
2892,Gott::N,,e´mmel
2893,Gott::N,,иммель
2894,Arbeiter::N,,barkije
2895,Arbeiter::N,,barggoulmusj
2896,Arbeiter::N,,bargi
2897,Arbeiter::N,,pargee
2898,Arbeiter::N,,reâugglaž
2899,Arbeiter::N,,лыххкэй
2900,Chef::N,,åvtehke
2901,Chef::N,,oajvve
2902,Chef::N,,hoavda
2903,Chef::N,,hovdâ
2904,Chef::N,,uái'vi
2905,Chef::N,,ä´ttem
2906,Chef::N,,vuei´vvooumaž
2907,Chef::N,,выгкэй
2908,Chef::N,,вӯййкьей
2909,Chef::N,,вуэййв
2910,Meister::N,,ööhpehtæjja
2911,Meister::N,,åhpadiddje
2912,Meister::N,,čeahppi
2913,Meister::N,,meašttir
2914,Meister::N,,miäš'tár
2915,Meister::N,,määstär
2916,Meister::N,,че̄ххьп
2917,Arzt::N,,dåaktere
2918,Arzt::N,,dåktår
2919,Arzt::N,,dálkudiddje
2920,Arzt::N,,doavttir
2921,Arzt::N,,tuáh'tár
2922,Arzt::N,,dåhttar
2923,Arzt::N,,лыххцэй
2924,Lehrer::N,,lohkehtæjja
2925,Lehrer::N,,skåvlik
2926,Lehrer::N,,åjpadiddje
2927,Lehrer::N,,oahpaheaddji
2928,Lehrer::N,,máttááttijjee
2929,Lehrer::N,,u´čtee´l
2930,Lehrer::N,,mätt'teei
2931,Lehrer::N,,уххцэй
2932,Geld::N,,vierhtie
2933,Geld::N,,ruhta
2934,Geld::N,,biednik
2935,Geld::N,,ruhta
2936,Geld::N,,ruttâ
2937,Geld::N,,teä´ǧ'ǧ
2938,Geld::N,,те̄ӈӈьк
2939,Geschäft::N,,åesie
2940,Geschäft::N,,oases
2941,Geschäft::N,,gávpi
2942,Geschäft::N,,kävppi
2943,Geschäft::N,,haandâl
2944,Geschäft::N,,kaupp
2945,Geschäft::N,,ро̄бэт
2946,Laden::N,,bovre
2947,Laden::N,,oases
2948,Laden::N,,rámbuvdda
2949,Laden::N,,gávpi
2950,Laden::N,,puvdâ
2951,Laden::N,,kävppi
2952,Laden::N,,kaupp
2953,Laden::N,,ла̄ффьк
2954,Preis::N,,åasa
2955,Preis::N,,hadde
2956,Preis::N,,haddi
2957,Preis::N,,hadde
2958,Preis::N,,hâ´dd
2959,Preis::N,,а̄ррв
2960,Ware::N,,vaaroe
2961,Ware::N,,várro
2962,Ware::N,,gálvvo
2963,Ware::N,,gálvu
2964,Ware::N,,kálvu
2965,Ware::N,,täävvir
2966,Ware::N,,kälvv
2967,Ware::N,,tä´vver
2968,Ware::N,,та̄вяр
2969,Nutzen::N,,aevhkie
2970,Nutzen::N,,ávkke
2971,Nutzen::N,,ávki
2972,Nutzen::N,,ävkki
2973,Nutzen::N,,äu´ǩǩ
2974,Nutzen::N,,то̄ӆӆк 
2975,Reichtum::N,,ræjhkoesvoete
2976,Reichtum::N,,boanndudahka
2977,Reichtum::N,,rikkisvuohta
2978,Reichtum::N,,riggodat
2979,Reichtum::N,,riggodâh
2980,Reichtum::N,,ree´ǧǧesvuõtt
2981,Reichtum::N,,ва̄птэквӯдт
2982,Welt::N,,veartene
2983,Welt::N,,værált
2984,Welt::N,,ilmme
2985,Welt::N,,máilbmi
2986,Welt::N,,maailm
2987,Welt::N,,maai´lm
2988,Welt::N,,jânnamkå´dd
2989,Welt::N,,э̄ллманнт
2990,Land::N,,laante
2991,Land::N,,eatneme
2992,Land::N,,lánnda
2993,Land::N,,eanan
2994,Land::N,,eennâm
2995,Land::N,,mädd
2996,Land::N,,jânnam
2997,Land::N,,ланнҍ
2998,Land::N,,е̄ммьне
2999,Staat::N,,staate
3000,Staat::N,,stáhtta
3001,Staat::N,,rijkka
3002,Staat::N,,stáhta
3003,Staat::N,,staatâ
3004,Staat::N,,riikk
3005,Staat::N,,ланнҍ
3006,Staat::N,,государствэ
3007,König::N,,gånka
3008,König::N,,gånågis
3009,König::N,,gonagas
3010,König::N,,kunâgâs
3011,König::N,,caarr
3012,König::N,,koonǥõs
3013,König::N,,цоарр
3014,Macht::N,,faamoe
3015,Macht::N,,fábmo
3016,Macht::N,,fábmogisvuohta
3017,Macht::N,,fápmu
3018,Macht::N,,väldi
3019,Macht::N,,vä´ldd
3020,Macht::N,,воаллт
3021,Grenze::N,,raajoe
3022,Grenze::N,,rádjá
3023,Grenze::N,,mierre
3024,Grenze::N,,rádji
3025,Grenze::N,,rääji
3026,Grenze::N,,raajj
3027,Grenze::N,,ре̄ввьн
3028,Krieg::N,,dåara
3029,Krieg::N,,soahte
3030,Krieg::N,,soahti
3031,Krieg::N,,suáti
3032,Krieg::N,,väi´nn
3033,Krieg::N,,туарр
3034,Feind::N,,gertele
3035,Feind::N,,vasjulasj
3036,Feind::N,,vašálaš
3037,Feind::N,,vajalâš
3038,Feind::N,,vâjjeeja
3039,Feind::N,,вэресь
3040,Kampf::N,,gæmhpome
3041,Kampf::N,,doarro
3042,Kampf::N,,oajbbom
3043,Kampf::N,,rahtjamus
3044,Kampf::N,,doarru
3045,Kampf::N,,vuostelasvuohta
3046,Kampf::N,,tuáṛi
3047,Kampf::N,,tuärrmõš
3048,Kampf::N,,вуаййпмушш
3049,Bogen[Waffe]::N,,joeksi
3050,Bogen[Waffe]::N,,juoksa
3051,Bogen[Waffe]::N,,dávgi
3052,Bogen[Waffe]::N,,tävgi
3053,Bogen[Waffe]::N,,johss
3054,Bogen[Waffe]::N,,ю̄ккс
3055,Pfeil::N,,njoele
3056,Pfeil::N,,sådde
3057,Pfeil::N,,njuolla
3058,Pfeil::N,,njuolla
3059,Pfeil::N,,njuoḷâ
3060,Pfeil::N,,njuõll
3061,Pfeil::N,,ню̄лл
3062,Gewehr::N,,röövre
3063,Gewehr::N,,birsso
3064,Gewehr::N,,bissu
3065,Gewehr::N,,pisso
3066,Gewehr::N,,pess
3067,Gewehr::N,,пысс
3068,Fehler::N,,fiejlie
3069,Fehler::N,,vihke
3070,Fehler::N,,boastovuohta
3071,Fehler::N,,vihki
3072,Fehler::N,,vearri
3073,Fehler::N,,vahe
3074,Fehler::N,,feilâ
3075,Fehler::N,,vie´rr
3076,Fehler::N,,се̄гкь
3077,Fehler::N,,ся̄гкнэхк
3078,Lüge::N,,slogne
3079,Lüge::N,,slaarve
3080,Lüge::N,,gieles
3081,Lüge::N,,gielis
3082,Lüge::N,,kie'les
3083,Lüge::N,,ǩee´lesvuõtt
3084,Lüge::N,,ке̄лсэллмушш
3085,Schaden::N,,skaara
3086,Schaden::N,,vahák
3087,Schaden::N,,skádá
3088,Schaden::N,,vahát
3089,Schaden::N,,vaahâg
3090,Schaden::N,,påå´mh
3091,Schaden::N,,ря̄хкхэмушш
3092,Unglück::N,,goerpe
3093,Unglück::N,,vuorbedisvuohta
3094,Unglück::N,,sårmme
3095,Unglück::N,,lihkohisvuohta
3096,Unglück::N,,uá'sittemesvuotâ
3097,Unglück::N,,pärtti
3098,Unglück::N,,påå´mh
3099,Unglück::N,,пӣдтҍ
3100,Schuld::N,,skåltoe
3101,Schuld::N,,suddo
3102,Schuld::N,,áššálašvuohta
3103,Schuld::N,,sivalašvuohta
3104,Schuld::N,,váddu
3105,Schuld::N,,vie´rr
3106,Schuld::N,,ве̄ррь
3107,Alter::N,,aaltere
3108,Alter::N,,áldar
3109,Alter::N,,ahki
3110,Alter::N,,ahe
3111,Alter::N,,ââ´ǩǩ
3112,Alter::N,,ыгь
3113,Schluss::N,,nåhkeme
3114,Schluss::N,,giehtje
3115,Schluss::N,,loahppa
3116,Schluss::N,,loppâ
3117,Schluss::N,,lopp
3118,Schluss::N,,ке̄джь
3119,Zeit::N,,aejkie
3120,Zeit::N,,baaletje
3121,Zeit::N,,ájgge
3122,Zeit::N,,áigi
3123,Zeit::N,,äigi
3124,Zeit::N,,âi´ǧǧ
3125,Zeit::N,,а̄ййк
3126,Zeit::N,,па̄лль
3127,Tag::N,,biejjie
3128,Tag::N,,biejvve
3129,Tag::N,,beaivi
3130,Tag::N,,peivi
3131,Tag::N,,pei´vv
3132,Tag::N,,пе̄ййв
3133,Morgen::N,,aerede
3134,Morgen::N,,idet
3135,Morgen::N,,iđit
3136,Morgen::N,,iiđeed
3137,Morgen::N,,tue´lääž
3138,Morgen::N,,ee´đääldõž
3139,Morgen::N,,ӣнцкэнч
3140,Mittag::N,,gaskebiejjie
3141,Mittag::N,,gasskabiejvve
3142,Mittag::N,,gaskebeaivi
3143,Mittag::N,,koskâpeivi
3144,Mittag::N,,kõskkpei´vv
3145,Mittag::N,,пе̄ййвкэ̄сск
3146,Abend::N,,iehkede
3147,Abend::N,,iehket
3148,Abend::N,,eahket
3149,Abend::N,,eeḥid
3150,Abend::N,,jeä´ǩ'ǩääž
3151,Abend::N,,е̄кесь
3152,Abend::N,,е̄кьнэнч
3153,Nacht::N,,jïjje
3154,Nacht::N,,idja
3155,Nacht::N,,idja
3156,Nacht::N,,ijjâ
3157,Nacht::N,,inn
3158,Nacht::N,,ыйй
3159,Woche::N,,våhkoe
3160,Woche::N,,vahkko
3161,Woche::N,,vahkku
3162,Woche::N,,okko
3163,Woche::N,,niä´t'tel
3164,Woche::N,,не̄дтӭль
3165,Monat::N,,maanoe
3166,Monat::N,,mánno
3167,Monat::N,,mánnu
3168,Monat::N,,mánotbadji
3169,Monat::N,,mánuppaje
3170,Monat::N,,mään
3171,Monat::N,,määnpââ´jj
3172,Monat::N,,ма̄нн
3173,Jahr::N,,jaepie
3174,Jahr::N,,jahke
3175,Jahr::N,,jahki
3176,Jahr::N,,ihe
3177,Jahr::N,,ee´ǩǩ
3178,Jahr::N,,ыгкь
3179,Frühling::N,,gïjre
3180,Frühling::N,,gidá
3181,Frühling::N,,giđđa
3182,Frühling::N,,kiđđâ
3183,Frühling::N,,ǩiđđ
3184,Frühling::N,,кыдт
3185,Sommer::N,,giesie
3186,Sommer::N,,giesse
3187,Sommer::N,,geassi
3188,Sommer::N,,keesi
3189,Sommer::N,,ǩiä´ss
3190,Sommer::N,,ке̄ссь
3191,Herbst::N,,tjaktje
3192,Herbst::N,,tjaktja
3193,Herbst::N,,čakča
3194,Herbst::N,,čohčâ
3195,Herbst::N,,čõhčč
3196,Herbst::N,,че̄ххч
3197,Winter::N,,daelvie
3198,Winter::N,,dálvve
3199,Winter::N,,dálvi
3200,Winter::N,,tälvi
3201,Winter::N,,tä´lvv
3202,Winter::N,,та̄лльв
3203,Januar::N,,tsïengele
3204,Januar::N,,garretsïengele
3205,Januar::N,,ådåjakmánno
3206,Januar::N,,ođđajagimánnu
3207,Januar::N,,uđđâivemáánu
3208,Januar::N,,vuõs'smään
3209,Januar::N,,ođđee´jjmään
3210,Januar::N,,январь
3211,Januar::N,,январьма̄нн
3212,Februar::N,,goevte
3213,Februar::N,,guovvamánno
3214,Februar::N,,guovvamánnu
3215,Februar::N,,helmimááṇu
3216,Februar::N,,tä´lvvmään
3217,Februar::N,,февраль
3218,Februar::N,,февральма̄нн
3219,März::N,,njoktje
3220,März::N,,snjuktjamánno
3221,März::N,,njukčamánnu
3222,März::N,,maalismááñu
3223,März::N,,njuhčâmááṇu
3224,März::N,,lä´znpei´vvmään
3225,März::N,,pâ´zzlâšttammään
3226,März::N,,ма̄рт
3227,März::N,,ма̄ртма̄нн
3228,April::N,,voerhtje
3229,April::N,,vuoratjismánno
3230,April::N,,cuoŋománnu
3231,April::N,,huhtimááṇu
3232,April::N,,njuhččmään
3233,April::N,,апрель
3234,April::N,,апрельма̄нн
3235,Mai::N,,maajje
3236,Mai::N,,maavnese
3237,Mai::N,,moarmesmánno
3238,Mai::N,,miessemánnu
3239,Mai::N,,toukomááṇu
3240,Mai::N,,vye'simááṇu
3241,Mai::N,,ǩiđđmään
3242,Mai::N,,vue´ssmään
3243,Mai::N,,ма̄й
3244,Juni::N,,ruffie
3245,Juni::N,,biehtsemánno
3246,Juni::N,,geassemánnu
3247,Juni::N,,kesimááṇu
3248,Juni::N,,ǩiä´ssmään
3249,Juni::N,,июнь
3250,Juni::N,,июньма̄нн
3251,Juli::N,,snjaltje
3252,Juli::N,,snjilltjamánno
3253,Juli::N,,suoidnemánnu
3254,Juli::N,,syei'nimááṇu
3255,Juli::N,,suei´nnmään
3256,Juli::N,,июль
3257,Juli::N,,июльма̄нн
3258,August::N,,mïetske
3259,August::N,,bårggemánno
3260,August::N,,borgemánnu
3261,August::N,,elomáaṇu
3262,August::N,,på´rǧǧmään
3263,August::N,,а̄вгуст
3264,August::N,,а̄вгустма̄нн
3265,September::N,,gaekere
3266,September::N,,skïerede
3267,September::N,,ragátmánno
3268,September::N,,čakčamánnu
3269,September::N,,čohčâmááṇu
3270,September::N,,čõhččmään
3271,September::N,,сентябрь
3272,September::N,,сентябрьма̄нн
3273,Oktober::N,,golke
3274,Oktober::N,,rïhkede
3275,Oktober::N,,gålgådismánno
3276,Oktober::N,,golggotmánnu
3277,Oktober::N,,logamááṇu
3278,Oktober::N,,roovvâdmááṇu
3279,Oktober::N,,kålggmään
3280,Oktober::N,,rõõǥǥâdmään
3281,Oktober::N,,октябрь
3282,Oktober::N,,октябрьма̄нн
3283,November::N,,rahka
3284,November::N,,gålkoe
3285,November::N,,basádismánno
3286,November::N,,skábmamánnu
3287,November::N,,marrasmááṇu
3288,November::N,,skammâmááṇu
3289,November::N,,skamm'mään
3290,November::N,,ноябрь
3291,Dezember::N,,goeve
3292,Dezember::N,,jåvleaske
3293,Dezember::N,,javllamánno
3294,Dezember::N,,juovlamánnu
3295,Dezember::N,,juov'lâmááṇu
3296,Dezember::N,,rosttovmään
3297,Dezember::N,,декабрь
3298,Dezember::N,,декабрьма̄нн
3299,Montag::N,,måanta
3300,Montag::N,,mánnodahka
3301,Montag::N,,mánnodat
3302,Montag::N,,vuossárga
3303,Montag::N,,vuossargâ
3304,Montag::N,,vuõs'sargg
3305,Montag::N,,вӯссоарк
3306,Dienstag::N,,dæjsta
3307,Dienstag::N,,dijstahka
3308,Dienstag::N,,disdat
3309,Dienstag::N,,disttat
3310,Dienstag::N,,majebargâ
3311,Dienstag::N,,mââi´bargg
3312,Dienstag::N,,нымьппоаркк
3313,Mittwoch::N,,gaskevåhkoe
3314,Mittwoch::N,,gasskavahkko
3315,Mittwoch::N,,gaskavahkku
3316,Mittwoch::N,,koskokko
3317,Mittwoch::N,,seärad
3318,Mittwoch::N,,ся̄рэдт
3319,Donnerstag::N,,duarsta
3320,Donnerstag::N,,duorastahka
3321,Donnerstag::N,,duorastat
3322,Donnerstag::N,,turâstâh
3323,Donnerstag::N,,neljdpei´vv
3324,Donnerstag::N,,ня̄льянтпе̄ййв
3325,Freitag::N,,bearjadahke
3326,Freitag::N,,bierjjedahka
3327,Freitag::N,,bearjadat
3328,Freitag::N,,perjâdâh
3329,Freitag::N,,piâtnâc
3330,Freitag::N,,пе̄тнэц
3331,Samstag::N,,laavvadahke
3332,Samstag::N,,lávvodahka
3333,Samstag::N,,lávvordat
3334,Samstag::N,,láṿárdâh
3335,Samstag::N,,sue´vet
3336,Samstag::N,,сӯветҍ
3337,Sonntag::N,,aejlege
3338,Sonntag::N,,sådnåbiejvve
3339,Sonntag::N,,ájllek
3340,Sonntag::N,,sotnabeaivi
3341,Sonntag::N,,pasepeivi
3342,Sonntag::N,,pâ´sspei´vv
3343,Sonntag::N,,па̄ссьпе̄ййв
3344,groß::A,,stoere
3345,groß::A,,stuorra
3346,groß::A,,stuoris
3347,groß::A,,stye'res
3348,groß::A,,šurr
3349,groß::A,,шӯрр
3350,groß::A,,о̄а̄йхьк
3351,klein::A,,onne
3352,klein::A,,smaave
3353,klein::A,,unne
3354,klein::A,,uhttse
3355,klein::A,,unni
3356,klein::A,,uhcci
3357,klein::A,,ucce
3358,klein::A,,u´cc
3359,klein::A,,siõmm
3360,klein::A,,smaavâs
3361,klein::A,,уцць
3362,klein::A,,уцхенч
3363,lang::A,,guhkies
3364,lang::A,,guhkke
3365,lang::A,,guhkki
3366,lang::A,,kukke
3367,lang::A,,ku´ǩǩ
3368,lang::A,,куххьк
3369,kurz::A,,åenehks
3370,kurz::A,,oadne
3371,kurz::A,,oanehaš
3372,kurz::A,,uánih
3373,kurz::A,,uá'nihâš
3374,kurz::A,,vuä´niǩ
3375,kurz::A,,оаньхесь
3376,breit::A,,gamte
3377,breit::A,,gåbdde
3378,breit::A,,govdat
3379,breit::A,,kubduv
3380,breit::A,,kobddi
3381,breit::A,,ко̄ммьтэсь
3382,schmal::A,,giedtsies
3383,schmal::A,,giedtse
3384,schmal::A,,geazzi
3385,schmal::A,,seaggi
3386,schmal::A,,kärži
3387,schmal::A,,kezzi
3388,schmal::A,,ǩe´ʒʒ
3389,schmal::A,,ке̄нҌцесь
3390,dicht::A,,duvhties
3391,dicht::A,,suohkat
3392,dicht::A,,teahtis
3393,dicht::A,,čavos
3394,dicht::A,,naaggâs
3395,dicht::A,,то̄а̄йвас
3396,dick[Gegenstand]::A,,gïsse
3397,dick[Gegenstand]::A,,jassijes
3398,dick[Gegenstand]::A,,assá
3399,dick[Gegenstand]::A,,assái
3400,dick[Gegenstand]::A,,assaa
3401,dick[Gegenstand]::A,,asalâš
3402,dick[Gegenstand]::A,,kõssâd
3403,dick[Gegenstand]::A,,âssai
3404,dick[Gegenstand]::A,,кэ̄сс
3405,dünn::A,,jissehts
3406,dünn::A,,asidasj
3407,dünn::A,,asehaš
3408,dünn::A,,asettem
3409,dünn::A,,ââ´zzte´m
3410,dünn::A,,рашшь
3411,dünn::A,,ражесь
3412,fest::A,,nænnoes
3413,fest::A,,tjavdes
3414,fest::A,,tjårggåt
3415,fest::A,,nanus
3416,fest::A,,nanos
3417,fest::A,,nâânas
3418,fest::A,,роавас
3419,fest::A,,роаввсэсь
3420,flach::A,,plïehtje
3421,flach::A,,duolbo
3422,flach::A,,duolbuk
3423,flach::A,,duolba
3424,flach::A,,tuolbâs
3425,flach::A,,toobžâs
3426,flach::A,,tuõlbâs
3427,flach::A,,тӯллп
3428,glatt::A,,njalhkedihks
3429,glatt::A,,njalkas
3430,glatt::A,,njalkkas
3431,glatt::A,,šoollâd
3432,glatt::A,,šolbâd
3433,glatt::A,,lää´ttes
3434,glatt::A,,ла̄тӭсь
3435,glatt::A,,нё̄ллькесь
3436,hart::A,,garre
3437,hart::A,,garras
3438,hart::A,,garas
3439,hart::A,,koorâs
3440,hart::A,,kõõrâs
3441,hart::A,,куйяс
3442,hart::A,,кэ̄рас
3443,weich::A,,möövhkes
3444,weich::A,,dimes
3445,weich::A,,dimis
3446,weich::A,,times
3447,weich::A,,lines
3448,weich::A,,tee´mes
3449,weich::A,,сӯбпесь
3450,rund::A,,jorpe
3451,rund::A,,jårbås
3452,rund::A,,jårbbåt
3453,rund::A,,jorbbas
3454,rund::A,,juurbâs
3455,rund::A,,joorbâs
3456,rund::A,,ё̄рпп
3457,spitz::A,,snjåhtjoeh
3458,spitz::A,,snutjek
3459,spitz::A,,snjurtjuk
3460,spitz::A,,čogas
3461,spitz::A,,cuppas
3462,spitz::A,,čuuṿâs
3463,spitz::A,,pâ´sttel
3464,spitz::A,,чо̄гк
3465,spitz::A,,пассьтэль
3466,scharf::A,,besteles
3467,scharf::A,,basstel
3468,scharf::A,,tjiesskis
3469,scharf::A,,bastilit
3470,scharf::A,,čuuḥâl
3471,scharf::A,,pâ´sttel
3472,scharf::A,,пассьтэль
3473,scharf::A,,пассьтлесь
3474,stumpf::A,,baenehts
3475,stumpf::A,,jåbbe
3476,stumpf::A,,nearas
3477,stumpf::A,,basttoheapme
3478,stumpf::A,,tulcce
3479,stumpf::A,,miä´r'res
3480,stumpf::A,,ме̄ресь
3481,schwer::A,,leevles
3482,schwer::A,,låssåt
3483,schwer::A,,lossat
3484,schwer::A,,lussâd
3485,schwer::A,,lossâd
3486,schwer::A,,ло̄ссэ
3487,schwer::A,,ло̄ссэсь
3488,schön::A,,tjaebpies
3489,schön::A,,tjábbe
3490,schön::A,,čáppat
3491,schön::A,,muččâd
3492,schön::A,,mooččâd
3493,schön::A,,мо̄джесь
3494,heiß::A,,baahke
3495,heiß::A,,báhkas
3496,heiß::A,,báhkas
3497,heiß::A,,paahâs
3498,heiß::A,,paakkâs
3499,heiß::A,,жоарр
3500,heiß::A,,по̄а̄ххк
3501,warm::A,,bïjveles
3502,warm::A,,liekkas
3503,warm::A,,liekkas
3504,warm::A,,liegâs
3505,warm::A,,liõggâs
3506,warm::A,,по̄а̄ххк
3507,kalt::A,,galme
3508,kalt::A,,galmas
3509,kalt::A,,tjoaskes
3510,kalt::A,,galmmas
3511,kalt::A,,koolmâs
3512,kalt::A,,kõõlmâs
3513,kalt::A,,кэ̄ллм
3514,kühl::A,,jueskies
3515,kühl::A,,gujos
3516,kühl::A,,goasos
3517,kühl::A,,čoaskkis
3518,kühl::A,,čuássid
3519,kühl::A,,čue´cǩes
3520,kühl::A,,чуэцькесь
3521,frisch::A,,fïerske
3522,frisch::A,,varás
3523,frisch::A,,varres
3524,frisch::A,,varas
3525,frisch::A,,voorâs
3526,frisch::A,,võõrâs
3527,frisch::A,,вэрс
3528,feucht::A,,låpsoes
3529,feucht::A,,suolnos
3530,feucht::A,,njuoskas
3531,feucht::A,,gásttas
3532,feucht::A,,laavtâs
3533,feucht::A,,nje´bll
3534,feucht::A,,ню̄ццк
3535,nass::A,,lovve
3536,nass::A,,njuoskas
3537,nass::A,,luvás
3538,nass::A,,njuoskkas
3539,nass::A,,njuoskâs
3540,nass::A,,njuõckas
3541,nass::A,,ню̄ццк
3542,trocken::A,,gejhkie
3543,trocken::A,,gåjkes
3544,trocken::A,,goikkis
3545,trocken::A,,ko'škes
3546,trocken::A,,kååšǩes
3547,trocken::A,,коашшьк
3548,voll::A,,dïeve
3549,voll::A,,dievas
3550,voll::A,,dievva
3551,voll::A,,tievâs
3552,voll::A,,tiiudas
3553,voll::A,,тӣввт
3554,leer::A,,tovme
3555,leer::A,,gåaroes
3556,leer::A,,guoros
3557,leer::A,,guorus
3558,leer::A,,kuárus
3559,leer::A,,kuâras
3560,leer::A,,курас
3561,offen::A,,latjkes
3562,offen::A,,rabás
3563,offen::A,,rabas
3564,offen::A,,áávus
3565,offen::A,,jââ´ldes
3566,offen::A,,а̄в
3567,geschlossen::A,,måskoes
3568,geschlossen::A,,dahpas
3569,geschlossen::A,,gitta
3570,geschlossen::A,,kiddâ
3571,geschlossen::A,,ǩidd
3572,geschlossen::A,,mååskas
3573,sauber::A,,raejnies
3574,sauber::A,,rájnas
3575,sauber::A,,buhtes
3576,sauber::A,,ráinnas
3577,sauber::A,,čurgâd
3578,sauber::A,,puu´ttes
3579,sauber::A,,чӣллк
3580,schmutzig::A,,sleagroeh
3581,schmutzig::A,,duolvas
3582,schmutzig::A,,duolvvas
3583,schmutzig::A,,tuol'vii
3584,schmutzig::A,,sähssai
3585,schmutzig::A,,са̄ккьс
3586,roh::A,,saajpe
3587,roh::A,,saajpes
3588,roh::A,,njuoskas
