,Concept_ID,se,kl
3297,Kamm::N,gaampe,illaagutit
3298,Kamm::N,gaampe,illaajaatit pl.
3299,Kamm::N,rájdam,illaagutit
3300,Kamm::N,rájdam,illaajaatit pl.
3301,Kamm::N,tjåhkom,illaagutit
3302,Kamm::N,tjåhkom,illaajaatit pl.
3303,Kamm::N,čohkun,illaagutit
3304,Kamm::N,čohkun,illaajaatit pl.
3305,Kamm::N,čohhoom,illaagutit
3306,Kamm::N,čohhoom,illaajaatit pl.
3307,Kamm::N,čååǥǥam,illaagutit
3308,Kamm::N,čååǥǥam,illaajaatit pl.
3309,Kamm::N,чоагкь,illaagutit
3310,Kamm::N,чоагкь,illaajaatit pl.
3311,Spiegel::N,guelmiedahke,tarrarsuut
3312,Spiegel::N,spiedjil,tarrarsuut
3313,Spiegel::N,speajal,tarrarsuut
3314,Spiegel::N,speeijal,tarrarsuut
3315,Spiegel::N,suei´mkar,tarrarsuut
3316,Spiegel::N,кыффкэмка̄ррь,tarrarsuut
3317,Spiegel::N,зе̄ркал,tarrarsuut
3318,Riemen::N,györtenje,allunaaq
3319,Riemen::N,rájppe,allunaaq
3320,Riemen::N,garttsa,allunaaq
3321,Riemen::N,lávži,allunaaq
3322,Riemen::N,läbži,allunaaq
3323,Riemen::N,läbǯǯ,allunaaq
3324,Riemen::N,ре̄ммь,allunaaq
3325,Schnur::N,gurrie,kujaaq
3326,Schnur::N,gurrie,allunaasaq
3327,Schnur::N,gáras,kujaaq
3328,Schnur::N,gáras,allunaasaq
3329,Schnur::N,garca,kujaaq
3330,Schnur::N,garca,allunaasaq
3331,Schnur::N,orrâ,kujaaq
3332,Schnur::N,orrâ,allunaasaq
3333,Schnur::N,nue´rr,kujaaq
3334,Schnur::N,nue´rr,allunaasaq
3335,Schnur::N,нӯррь,kujaaq
3336,Schnur::N,нӯррь,allunaasaq
3337,Leine::N,baante,aleq
3338,Leine::N,gájnno,aleq
3339,Leine::N,báddi,aleq
3340,Leine::N,oarra,aleq
3341,Leine::N,läbži,aleq
3342,Leine::N,läbǯǯ,aleq
3343,Leine::N,ла̄ммч,aleq
3344,Decke::N,gaptjese,qipik
3345,Decke::N,rádno,qipik
3346,Decke::N,gåbtjås,qipik
3347,Decke::N,tæhppin,qipik
3348,Decke::N,govččas,qipik
3349,Decke::N,loovdâ,qipik
3350,Decke::N,räänn,qipik
3351,Decke::N,ра̄нн,qipik
3352,Kissen::N,nalhke,akit
3353,Kissen::N,guoddá,akit
3354,Kissen::N,oajvevuolle,akit
3355,Kissen::N,guoddá,akit
3356,Kissen::N,bolsttar,akit
3357,Kissen::N,polster,akit
3358,Kissen::N,pee´ren,akit
3359,Kissen::N,pooddâšǩ,akit
3360,Kissen::N,по̄дэшк,akit
3361,Tuch::N,tyjje,qarlissiaq
3362,Tuch::N,tyddja,qarlissiaq
3363,Tuch::N,gådo,qarlissiaq
3364,Tuch::N,liidni,qarlissiaq
3365,Tuch::N,läđđee,qarlissiaq
3366,Tuch::N,re´ppiǩ,qarlissiaq
3367,Tuch::N,ree´ppiǩ,qarlissiaq
3368,Tuch::N,ребпехь,qarlissiaq
3369,Handtuch::N,njaamelijnie,allarut
3370,Handtuch::N,njaamelijnie,allarterut
3371,Handtuch::N,sigárdahka,allarut
3372,Handtuch::N,sigárdahka,allarterut
3373,Handtuch::N,sihkaldat,allarut
3374,Handtuch::N,sihkaldat,allarterut
3375,Handtuch::N,siholdâs,allarut
3376,Handtuch::N,siholdâs,allarterut
3377,Handtuch::N,seekkldõs,allarut
3378,Handtuch::N,seekkldõs,allarterut
3379,Handtuch::N,u´tree´lniǩ,allarut
3380,Handtuch::N,u´tree´lniǩ,allarterut
3381,Handtuch::N,отеральнэхьк,allarut
3382,Handtuch::N,отеральнэхьк,allarterut
3383,Kraft::N,faamoe,pissak
3384,Kraft::N,fábmo,pissak
3385,Kraft::N,fápmu,pissak
3386,Kraft::N,fááṃu,pissak
3387,Kraft::N,viõkk,pissak
3388,Kraft::N,вӣгк,pissak
3389,Stärke::N,vieksiesvoete,qerattarsaat
3390,Stärke::N,gievrrudahka,qerattarsaat
3391,Stärke::N,gievrrodus,qerattarsaat
3392,Stärke::N,veahka,qerattarsaat
3393,Stärke::N,vuoibmi,qerattarsaat
3394,Stärke::N,viek'sâvuotâ,qerattarsaat
3395,Stärke::N,viõkk,qerattarsaat
3396,Stärke::N,са̄м,qerattarsaat
3397,Stärke::N,вӣгк,qerattarsaat
3398,Gesundheit::N,healsoe,peqqisusseq
3399,Gesundheit::N,starne,peqqisusseq
3400,Gesundheit::N,hælsso,peqqisusseq
3401,Gesundheit::N,varresvuohta,peqqisusseq
3402,Gesundheit::N,dearvvasvuohta,peqqisusseq
3403,Gesundheit::N,tie'rvâsvuotâ,peqqisusseq
3404,Gesundheit::N,tiõrvâsvuõtt,peqqisusseq
3405,Gesundheit::N,тӣрвасвӯдт,peqqisusseq
3406,Krankheit::N,skïemtjelasse,nappaat
3407,Krankheit::N,skihpudahka,nappaat
3408,Krankheit::N,dávdda,nappaat
3409,Krankheit::N,vihke,nappaat
3410,Krankheit::N,dávda,nappaat
3411,Krankheit::N,tavdâ,nappaat
3412,Krankheit::N,puá'cuvuotâ,nappaat
3413,Krankheit::N,kõpp,nappaat
3414,Krankheit::N,puõccmoš,nappaat
3415,Krankheit::N,кэ̄бп,nappaat
3416,Schmerz::N,haerhpie,anniaat
3417,Schmerz::N,bávtjas,anniaat
3418,Schmerz::N,bávčča,anniaat
3419,Schmerz::N,tuške,anniaat
3420,Schmerz::N,poovčâs,anniaat
3421,Schmerz::N,tå´sǩǩ,anniaat
3422,Schmerz::N,кэ̄бп,anniaat
3423,Wunde::N,saejrie,iki
3424,Wunde::N,hávve,iki
3425,Wunde::N,hávvi,iki
3426,Wunde::N,hävvi,iki
3427,Wunde::N,hää´vv,iki
3428,Wunde::N,ра̄ӊӊҍ,iki
3429,Fieber::N,vaejlie,nappaat qanimanartoq
3430,Fieber::N,fiebar,nappaat qanimanartoq
3431,Fieber::N,báhkkadávda,nappaat qanimanartoq
3432,Fieber::N,žaar,nappaat qanimanartoq
3433,Fieber::N,жоарр,nappaat qanimanartoq
3434,Arznei::N,daalhkesh,imigassaq
3435,Arznei::N,dálkas,imigassaq
3436,Arznei::N,dálkkas,imigassaq
3437,Arznei::N,taalhâs,imigassaq
3438,Arznei::N,lekittâs,imigassaq
3439,Arznei::N,taalkâs,imigassaq
3440,Arznei::N,лоаддв,imigassaq
3441,Brücke::N,pruvvie,ikaartarfik
3442,Brücke::N,råvve,ikaartarfik
3443,Brücke::N,šaldi,ikaartarfik
3444,Brücke::N,šalde,ikaartarfik
3445,Brücke::N,mostt,ikaartarfik
3446,Brücke::N,мо̄сст,ikaartarfik
3447,Brunnen::N,prutnie,tissaluttuliaq
3448,Brunnen::N,ruddne,tissaluttuliaq
3449,Brunnen::N,gáivo,tissaluttuliaq
3450,Brunnen::N,káivu,tissaluttuliaq
3451,Brunnen::N,käivv,tissaluttuliaq
3452,Brunnen::N,ка̄ййв,tissaluttuliaq
3453,Weide::N,gåatome,masarsuk
3454,Weide::N,guohtom,masarsuk
3455,Weide::N,guohtun,masarsuk
3456,Weide::N,kuátu,masarsuk
3457,Weide::N,luátu,masarsuk
3458,Weide::N,та̄нтар,masarsuk
3459,Pfad::N,baalka,aqqut
3460,Pfad::N,bálges,aqqut
3461,Pfad::N,bálggis,aqqut
3462,Pfad::N,päälgis,aqqut
3463,Pfad::N,pää´ljes,aqqut
3464,Pfad::N,поалкас,aqqut
3465,Weg::N,geajnoe,aggerfik
3466,Weg::N,gæjnno,aggerfik
3467,Weg::N,væddja,aggerfik
3468,Weg::N,geaidnu,aggerfik
3469,Weg::N,luod'dâ,aggerfik
3470,Weg::N,čuâǥǥas,aggerfik
3471,Weg::N,чуэкас,aggerfik
3472,Straße::N,geajnoe,aqqusineq
3473,Straße::N,joene,aqqusineq
3474,Straße::N,gahttun,aqqusineq
3475,Straße::N,geaidnu,aqqusineq
3476,Straße::N,maađij,aqqusineq
3477,Straße::N,uu´lec,aqqusineq
3478,Straße::N,чуэкас,aqqusineq
3479,Dorf::N,sïjte,nunaqarfik
3480,Dorf::N,bájkke,nunaqarfik
3481,Dorf::N,gilli,nunaqarfik
3482,Dorf::N,sijdâ,nunaqarfik
3483,Dorf::N,sijdd,nunaqarfik
3484,Dorf::N,сыййт,nunaqarfik
3485,Stadt::N,staare,illorpaat
3486,Stadt::N,staare,illorpalik
3487,Stadt::N,sjeltie,illorpaat
3488,Stadt::N,sjeltie,illorpalik
3489,Stadt::N,stáda,illorpaat
3490,Stadt::N,stáda,illorpalik
3491,Stadt::N,gávpot,illorpaat
3492,Stadt::N,gávpot,illorpalik
3493,Stadt::N,kaavpug,illorpaat
3494,Stadt::N,kaavpug,illorpalik
3495,Stadt::N,lâ´nn,illorpaat
3496,Stadt::N,lâ´nn,illorpalik
3497,Stadt::N,gåårad,illorpaat
3498,Stadt::N,gåårad,illorpalik
3499,Stadt::N,ланнҍ,illorpaat
3500,Stadt::N,ланнҍ,illorpalik
3501,Brief::N,prievie,allagarsiaq
3502,Brief::N,girjje,allagarsiaq
3503,Brief::N,reive,allagarsiaq
3504,Brief::N,kirje,allagarsiaq
3505,Brief::N,ǩe´rjj,allagarsiaq
3506,Brief::N,кыррьй,allagarsiaq
3507,Buch::N,gærja,atuakkat
3508,Buch::N,gærja,mappersagaq
3509,Buch::N,girjje,atuakkat
3510,Buch::N,girjje,mappersagaq
3511,Buch::N,girji,atuakkat
3512,Buch::N,girji,mappersagaq
3513,Buch::N,kirje,atuakkat
3514,Buch::N,kirje,mappersagaq
3515,Buch::N,ǩe´rjj,atuakkat
3516,Buch::N,ǩe´rjj,mappersagaq
3517,Buch::N,кыррьй,atuakkat
3518,Buch::N,кыррьй,mappersagaq
3519,Buchstabe::N,baakoe,naqinneq
3520,Buchstabe::N,bokstávva,naqinneq
3521,Buchstabe::N,bustávva,naqinneq
3522,Buchstabe::N,puustav,naqinneq
3523,Buchstabe::N,bukva,naqinneq
3524,Buchstabe::N,буква,naqinneq
3525,Zeitung::N,plaerie,aviisi
3526,Zeitung::N,avijssa,aviisi
3527,Zeitung::N,bláđđi,aviisi
3528,Zeitung::N,aavis,aviisi
3529,Zeitung::N,listt,aviisi
3530,Zeitung::N,ga´zaat,aviisi
3531,Zeitung::N,газет,aviisi
3532,Leben::N,hïegke,inuussuseq
3533,Leben::N,hægga,inuussuseq
3534,Leben::N,iellem,inuussuseq
3535,Leben::N,viessom,inuussuseq
3536,Leben::N,eallin,inuussuseq
3537,Leben::N,eellim,inuussuseq
3538,Leben::N,jie´llem,inuussuseq
3539,Leben::N,я̄лл,inuussuseq
3540,Tod::N,jaame,toqu
3541,Tod::N,jaame,toquneq
3542,Tod::N,jábmem,toqu
3543,Tod::N,jábmem,toquneq
3544,Tod::N,jápmin,toqu
3545,Tod::N,jápmin,toquneq
3546,Tod::N,jäämmim,toqu
3547,Tod::N,jäämmim,toquneq
3548,Tod::N,så´rmm,toqu
3549,Tod::N,så´rmm,toquneq
3550,Tod::N,jää´mmem,toqu
3551,Tod::N,jää´mmem,toquneq
3552,Tod::N,соаррьм,toqu
3553,Tod::N,соаррьм,toquneq
3554,Grab::N,gaelmie,iliveq
3555,Grab::N,gaelmie,illissat
3556,Grab::N,ráhpo,iliveq
3557,Grab::N,ráhpo,illissat
3558,Grab::N,hávdde,iliveq
3559,Grab::N,hávdde,illissat
3560,Grab::N,hávdi,iliveq
3561,Grab::N,hávdi,illissat
3562,Grab::N,hävdi,iliveq
3563,Grab::N,hävdi,illissat
3564,Grab::N,äu´dd,iliveq
3565,Grab::N,äu´dd,illissat
3566,Grab::N,ка̄лльм,iliveq
3567,Grab::N,ка̄лльм,illissat
3568,Kirche::N,gærhkoe,oqaluffik
3569,Kirche::N,girkko,oqaluffik
3570,Kirche::N,girku,oqaluffik
3571,Kirche::N,kirkko,oqaluffik
3572,Kirche::N,ceerkav,oqaluffik
3573,Kirche::N,цэ̄ркав,oqaluffik
3574,Sünde::N,sådtoe,ajorti
3575,Sünde::N,suddo,ajorti
3576,Sünde::N,suddu,ajorti
3577,Sünde::N,suddo,ajorti
3578,Sünde::N,reä´ǩ'ǩ,ajorti
3579,Gott::N,jupmele,
3580,Gott::N,jubmel,
3581,Gott::N,ipmil,
3582,Gott::N,immeel,
3583,Gott::N,e´mmel,
3584,Gott::N,иммель,
3585,Arbeiter::N,barkije,sulisoq
3586,Arbeiter::N,barggoulmusj,sulisoq
3587,Arbeiter::N,bargi,sulisoq
3588,Arbeiter::N,pargee,sulisoq
3589,Arbeiter::N,reâugglaž,sulisoq
3590,Arbeiter::N,лыххкэй,sulisoq
3591,Chef::N,åvtehke,ittoqut
3592,Chef::N,oajvve,ittoqut
3593,Chef::N,hoavda,ittoqut
3594,Chef::N,hovdâ,ittoqut
3595,Chef::N,uái'vi,ittoqut
3596,Chef::N,ä´ttem,ittoqut
3597,Chef::N,vuei´vvooumaž,ittoqut
3598,Chef::N,выгкэй,ittoqut
3599,Chef::N,вӯййкьей,ittoqut
3600,Chef::N,вуэййв,ittoqut
3601,Meister::N,ööhpehtæjja,naalagaq
3602,Meister::N,åhpadiddje,naalagaq
3603,Meister::N,čeahppi,naalagaq
3604,Meister::N,meašttir,naalagaq
3605,Meister::N,miäš'tár,naalagaq
3606,Meister::N,määstär,naalagaq
3607,Meister::N,че̄ххьп,naalagaq
3608,Arzt::N,dåaktere,katsorsaasoq
3609,Arzt::N,dåktår,katsorsaasoq
3610,Arzt::N,dálkudiddje,katsorsaasoq
3611,Arzt::N,doavttir,katsorsaasoq
3612,Arzt::N,tuáh'tár,katsorsaasoq
3613,Arzt::N,dåhttar,katsorsaasoq
3614,Arzt::N,лыххцэй,katsorsaasoq
3615,Lehrer::N,lohkehtæjja,ilinniartitsisoq
3616,Lehrer::N,skåvlik,ilinniartitsisoq
3617,Lehrer::N,åjpadiddje,ilinniartitsisoq
3618,Lehrer::N,oahpaheaddji,ilinniartitsisoq
3619,Lehrer::N,máttááttijjee,ilinniartitsisoq
3620,Lehrer::N,u´čtee´l,ilinniartitsisoq
3621,Lehrer::N,mätt'teei,ilinniartitsisoq
3622,Lehrer::N,уххцэй,ilinniartitsisoq
3623,Geld::N,vierhtie,aningaasat
3624,Geld::N,ruhta,aningaasat
3625,Geld::N,biednik,aningaasat
3626,Geld::N,ruhta,aningaasat
3627,Geld::N,ruttâ,aningaasat
3628,Geld::N,teä´ǧ'ǧ,aningaasat
3629,Geld::N,те̄ӈӈьк,aningaasat
3630,Geschäft::N,åesie,niuertarfik
3631,Geschäft::N,oases,niuertarfik
3632,Geschäft::N,gávpi,niuertarfik
3633,Geschäft::N,kävppi,niuertarfik
3634,Geschäft::N,haandâl,niuertarfik
3635,Geschäft::N,kaupp,niuertarfik
3636,Geschäft::N,ро̄бэт,niuertarfik
3637,Laden::N,bovre,niuertarfik
3638,Laden::N,oases,niuertarfik
3639,Laden::N,rámbuvdda,niuertarfik
3640,Laden::N,gávpi,niuertarfik
3641,Laden::N,puvdâ,niuertarfik
3642,Laden::N,kävppi,niuertarfik
3643,Laden::N,kaupp,niuertarfik
3644,Laden::N,ла̄ффьк,niuertarfik
3645,Preis::N,åasa,aki
3646,Preis::N,hadde,aki
3647,Preis::N,haddi,aki
3648,Preis::N,hadde,aki
3649,Preis::N,hâ´dd,aki
3650,Preis::N,а̄ррв,aki
3651,Ware::N,vaaroe,qaliata pii
3652,Ware::N,vaaroe,nioqqutissaq
3653,Ware::N,várro,qaliata pii
3654,Ware::N,várro,nioqqutissaq
3655,Ware::N,gálvvo,qaliata pii
3656,Ware::N,gálvvo,nioqqutissaq
3657,Ware::N,gálvu,qaliata pii
3658,Ware::N,gálvu,nioqqutissaq
3659,Ware::N,kálvu,qaliata pii
3660,Ware::N,kálvu,nioqqutissaq
3661,Ware::N,täävvir,qaliata pii
3662,Ware::N,täävvir,nioqqutissaq
3663,Ware::N,kälvv,qaliata pii
3664,Ware::N,kälvv,nioqqutissaq
3665,Ware::N,tä´vver,qaliata pii
3666,Ware::N,tä´vver,nioqqutissaq
3667,Ware::N,та̄вяр,qaliata pii
3668,Ware::N,та̄вяр,nioqqutissaq
3669,Nutzen::N,aevhkie,iluaqut
3670,Nutzen::N,ávkke,iluaqut
3671,Nutzen::N,ávki,iluaqut
3672,Nutzen::N,ävkki,iluaqut
3673,Nutzen::N,äu´ǩǩ,iluaqut
3674,Nutzen::N,то̄ӆӆк ,iluaqut
3675,Reichtum::N,ræjhkoesvoete,
3676,Reichtum::N,boanndudahka,
3677,Reichtum::N,rikkisvuohta,
3678,Reichtum::N,riggodat,
3679,Reichtum::N,riggodâh,
3680,Reichtum::N,ree´ǧǧesvuõtt,
3681,Reichtum::N,ва̄птэквӯдт,
3682,Welt::N,veartene,nunarsuaq
3683,Welt::N,værált,nunarsuaq
3684,Welt::N,ilmme,nunarsuaq
3685,Welt::N,máilbmi,nunarsuaq
3686,Welt::N,maailm,nunarsuaq
3687,Welt::N,maai´lm,nunarsuaq
3688,Welt::N,jânnamkå´dd,nunarsuaq
3689,Welt::N,э̄ллманнт,nunarsuaq
3690,Land::N,laante,nuna
3691,Land::N,eatneme,nuna
3692,Land::N,lánnda,nuna
3693,Land::N,eanan,nuna
3694,Land::N,eennâm,nuna
3695,Land::N,mädd,nuna
3696,Land::N,jânnam,nuna
3697,Land::N,ланнҍ,nuna
3698,Land::N,е̄ммьне,nuna
3699,Staat::N,staate,
3700,Staat::N,stáhtta,
3701,Staat::N,rijkka,
3702,Staat::N,stáhta,
3703,Staat::N,staatâ,
3704,Staat::N,riikk,
3705,Staat::N,ланнҍ,
3706,Staat::N,государствэ,
3707,König::N,gånka,kunngi
3708,König::N,gånågis,kunngi
3709,König::N,gonagas,kunngi
3710,König::N,kunâgâs,kunngi
3711,König::N,caarr,kunngi
3712,König::N,koonǥõs,kunngi
3713,König::N,цоарр,kunngi
3714,Macht::N,faamoe,pissaassuseq
3715,Macht::N,fábmo,pissaassuseq
3716,Macht::N,fábmogisvuohta,pissaassuseq
3717,Macht::N,fápmu,pissaassuseq
3718,Macht::N,väldi,pissaassuseq
3719,Macht::N,vä´ldd,pissaassuseq
3720,Macht::N,воаллт,pissaassuseq
3721,Grenze::N,raajoe,killik
3722,Grenze::N,rádjá,killik
3723,Grenze::N,mierre,killik
3724,Grenze::N,rádji,killik
3725,Grenze::N,rääji,killik
3726,Grenze::N,raajj,killik
3727,Grenze::N,ре̄ввьн,killik
3728,Krieg::N,dåara,sorsunneq
3729,Krieg::N,soahte,sorsunneq
3730,Krieg::N,soahti,sorsunneq
3731,Krieg::N,suáti,sorsunneq
3732,Krieg::N,väi´nn,sorsunneq
3733,Krieg::N,туарр,sorsunneq
3734,Feind::N,gertele,akeraq
3735,Feind::N,gertele,akerartorti
3736,Feind::N,gertele,qinngarsuisoq
3737,Feind::N,vasjulasj,akeraq
3738,Feind::N,vasjulasj,akerartorti
3739,Feind::N,vasjulasj,qinngarsuisoq
3740,Feind::N,vašálaš,akeraq
3741,Feind::N,vašálaš,akerartorti
3742,Feind::N,vašálaš,qinngarsuisoq
3743,Feind::N,vajalâš,akeraq
3744,Feind::N,vajalâš,akerartorti
3745,Feind::N,vajalâš,qinngarsuisoq
3746,Feind::N,vâjjeeja,akeraq
3747,Feind::N,vâjjeeja,akerartorti
3748,Feind::N,vâjjeeja,qinngarsuisoq
3749,Feind::N,вэресь,akeraq
3750,Feind::N,вэресь,akerartorti
3751,Feind::N,вэресь,qinngarsuisoq
3752,Kampf::N,gæmhpome,sorsunneq
3753,Kampf::N,doarro,sorsunneq
3754,Kampf::N,oajbbom,sorsunneq
3755,Kampf::N,rahtjamus,sorsunneq
3756,Kampf::N,doarru,sorsunneq
3757,Kampf::N,vuostelasvuohta,sorsunneq
3758,Kampf::N,tuáṛi,sorsunneq
3759,Kampf::N,tuärrmõš,sorsunneq
3760,Kampf::N,вуаййпмушш,sorsunneq
3761,Bogen[Waffe]::N,joeksi,
3762,Bogen[Waffe]::N,juoksa,
3763,Bogen[Waffe]::N,dávgi,
3764,Bogen[Waffe]::N,tävgi,
3765,Bogen[Waffe]::N,johss,
3766,Bogen[Waffe]::N,ю̄ккс,
3767,Pfeil::N,njoele,qalugiusaq
3768,Pfeil::N,sådde,qalugiusaq
3769,Pfeil::N,njuolla,qalugiusaq
3770,Pfeil::N,njuolla,qalugiusaq
3771,Pfeil::N,njuoḷâ,qalugiusaq
3772,Pfeil::N,njuõll,qalugiusaq
3773,Pfeil::N,ню̄лл,qalugiusaq
3774,Gewehr::N,röövre,aallaat
3775,Gewehr::N,birsso,aallaat
3776,Gewehr::N,bissu,aallaat
3777,Gewehr::N,pisso,aallaat
3778,Gewehr::N,pess,aallaat
3779,Gewehr::N,пысс,aallaat
3780,Fehler::N,fiejlie,kukkuneq
3781,Fehler::N,fiejlie,paarlaappaa
3782,Fehler::N,vihke,kukkuneq
3783,Fehler::N,vihke,paarlaappaa
3784,Fehler::N,boastovuohta,kukkuneq
3785,Fehler::N,boastovuohta,paarlaappaa
3786,Fehler::N,vihki,kukkuneq
3787,Fehler::N,vihki,paarlaappaa
3788,Fehler::N,vearri,kukkuneq
3789,Fehler::N,vearri,paarlaappaa
3790,Fehler::N,vahe,kukkuneq
3791,Fehler::N,vahe,paarlaappaa
3792,Fehler::N,feilâ,kukkuneq
3793,Fehler::N,feilâ,paarlaappaa
3794,Fehler::N,vie´rr,kukkuneq
3795,Fehler::N,vie´rr,paarlaappaa
3796,Fehler::N,се̄гкь,kukkuneq
3797,Fehler::N,се̄гкь,paarlaappaa
3798,Fehler::N,ся̄гкнэхк,kukkuneq
3799,Fehler::N,ся̄гкнэхк,paarlaappaa
3800,Lüge::N,slogne,
3801,Lüge::N,slaarve,
3802,Lüge::N,gieles,
3803,Lüge::N,gielis,
3804,Lüge::N,kie'les,
3805,Lüge::N,ǩee´lesvuõtt,
3806,Lüge::N,ке̄лсэллмушш,
3807,Schaden::N,skaara,
3808,Schaden::N,vahák,
3809,Schaden::N,skádá,
3810,Schaden::N,vahát,
3811,Schaden::N,vaahâg,
3812,Schaden::N,påå´mh,
3813,Schaden::N,ря̄хкхэмушш,
3814,Unglück::N,goerpe,perluut
3815,Unglück::N,vuorbedisvuohta,perluut
3816,Unglück::N,sårmme,perluut
3817,Unglück::N,lihkohisvuohta,perluut
3818,Unglück::N,uá'sittemesvuotâ,perluut
3819,Unglück::N,pärtti,perluut
3820,Unglück::N,påå´mh,perluut
3821,Unglück::N,пӣдтҍ,perluut
3822,Schuld::N,skåltoe,akiitsugaq
3823,Schuld::N,skåltoe,akiligassaq
3824,Schuld::N,suddo,akiitsugaq
3825,Schuld::N,suddo,akiligassaq
3826,Schuld::N,áššálašvuohta,akiitsugaq
3827,Schuld::N,áššálašvuohta,akiligassaq
3828,Schuld::N,sivalašvuohta,akiitsugaq
3829,Schuld::N,sivalašvuohta,akiligassaq
3830,Schuld::N,váddu,akiitsugaq
3831,Schuld::N,váddu,akiligassaq
3832,Schuld::N,vie´rr,akiitsugaq
3833,Schuld::N,vie´rr,akiligassaq
3834,Schuld::N,ве̄ррь,akiitsugaq
3835,Schuld::N,ве̄ррь,akiligassaq
3836,Alter::N,aaltere,utoqqaq
3837,Alter::N,áldar,utoqqaq
3838,Alter::N,ahki,utoqqaq
3839,Alter::N,ahe,utoqqaq
3840,Alter::N,ââ´ǩǩ,utoqqaq
3841,Alter::N,ыгь,utoqqaq
3842,Schluss::N,nåhkeme,isu
3843,Schluss::N,giehtje,isu
3844,Schluss::N,loahppa,isu
3845,Schluss::N,loppâ,isu
3846,Schluss::N,lopp,isu
3847,Schluss::N,ке̄джь,isu
3848,Zeit::N,aejkie,ulloq
3849,Zeit::N,aejkie,akuttoqatigiinneq
3850,Zeit::N,baaletje,ulloq
3851,Zeit::N,baaletje,akuttoqatigiinneq
3852,Zeit::N,ájgge,ulloq
3853,Zeit::N,ájgge,akuttoqatigiinneq
3854,Zeit::N,áigi,ulloq
3855,Zeit::N,áigi,akuttoqatigiinneq
3856,Zeit::N,äigi,ulloq
3857,Zeit::N,äigi,akuttoqatigiinneq
3858,Zeit::N,âi´ǧǧ,ulloq
3859,Zeit::N,âi´ǧǧ,akuttoqatigiinneq
3860,Zeit::N,а̄ййк,ulloq
3861,Zeit::N,а̄ййк,akuttoqatigiinneq
3862,Zeit::N,па̄лль,ulloq
3863,Zeit::N,па̄лль,akuttoqatigiinneq
3864,Tag::N,biejjie,ulloq
3865,Tag::N,biejvve,ulloq
3866,Tag::N,beaivi,ulloq
3867,Tag::N,peivi,ulloq
3868,Tag::N,pei´vv,ulloq
3869,Tag::N,пе̄ййв,ulloq
3870,Morgen::N,aerede,ullaaq
3871,Morgen::N,idet,ullaaq
3872,Morgen::N,iđit,ullaaq
3873,Morgen::N,iiđeed,ullaaq
3874,Morgen::N,tue´lääž,ullaaq
3875,Morgen::N,ee´đääldõž,ullaaq
3876,Morgen::N,ӣнцкэнч,ullaaq
3877,Mittag::N,gaskebiejjie,ulloqeqqa
3878,Mittag::N,gasskabiejvve,ulloqeqqa
3879,Mittag::N,gaskebeaivi,ulloqeqqa
3880,Mittag::N,koskâpeivi,ulloqeqqa
3881,Mittag::N,kõskkpei´vv,ulloqeqqa
3882,Mittag::N,пе̄ййвкэ̄сск,ulloqeqqa
3883,Abend::N,iehkede,unnuk
3884,Abend::N,iehket,unnuk
3885,Abend::N,eahket,unnuk
3886,Abend::N,eeḥid,unnuk
3887,Abend::N,jeä´ǩ'ǩääž,unnuk
3888,Abend::N,е̄кесь,unnuk
3889,Abend::N,е̄кьнэнч,unnuk
3890,Nacht::N,jïjje,unnuaq
3891,Nacht::N,idja,unnuaq
3892,Nacht::N,idja,unnuaq
3893,Nacht::N,ijjâ,unnuaq
3894,Nacht::N,inn,unnuaq
3895,Nacht::N,ыйй,unnuaq
3896,Woche::N,våhkoe,sapaatip akunnera
3897,Woche::N,vahkko,sapaatip akunnera
3898,Woche::N,vahkku,sapaatip akunnera
3899,Woche::N,okko,sapaatip akunnera
3900,Woche::N,niä´t'tel,sapaatip akunnera
3901,Woche::N,не̄дтӭль,sapaatip akunnera
3902,Monat::N,maanoe,qaammat
3903,Monat::N,mánno,qaammat
3904,Monat::N,mánnu,qaammat
3905,Monat::N,mánotbadji,qaammat
3906,Monat::N,mánuppaje,qaammat
3907,Monat::N,mään,qaammat
3908,Monat::N,määnpââ´jj,qaammat
3909,Monat::N,ма̄нн,qaammat
3910,Jahr::N,jaepie,ukioq
3911,Jahr::N,jahke,ukioq
3912,Jahr::N,jahki,ukioq
3913,Jahr::N,ihe,ukioq
3914,Jahr::N,ee´ǩǩ,ukioq
3915,Jahr::N,ыгкь,ukioq
3916,Frühling::N,gïjre,upernaaq
3917,Frühling::N,gidá,upernaaq
3918,Frühling::N,giđđa,upernaaq
3919,Frühling::N,kiđđâ,upernaaq
3920,Frühling::N,ǩiđđ,upernaaq
3921,Frühling::N,кыдт,upernaaq
3922,Sommer::N,giesie,aasaq
3923,Sommer::N,giesse,aasaq
3924,Sommer::N,geassi,aasaq
3925,Sommer::N,keesi,aasaq
3926,Sommer::N,ǩiä´ss,aasaq
3927,Sommer::N,ке̄ссь,aasaq
3928,Herbst::N,tjaktje,ukiaq
3929,Herbst::N,tjaktja,ukiaq
3930,Herbst::N,čakča,ukiaq
3931,Herbst::N,čohčâ,ukiaq
3932,Herbst::N,čõhčč,ukiaq
3933,Herbst::N,че̄ххч,ukiaq
3934,Winter::N,daelvie,ukioq
3935,Winter::N,dálvve,ukioq
3936,Winter::N,dálvi,ukioq
3937,Winter::N,tälvi,ukioq
3938,Winter::N,tä´lvv,ukioq
