,Concept_ID,se,ce
5041,trocknen::V,iiŋŋâđ,дакъо
5042,trocknen::V,iiŋŋâd,дакъо
5043,trocknen::V,koškkâd,дакъо
5044,trocknen::V,ко̄шшкэ,дакъо
5045,sieden::V,doeltedh,кхехка
5046,sieden::V,duolldat,кхехка
5047,sieden::V,duoldat,кхехка
5048,sieden::V,tuol'dâđ,кхехка
5049,sieden::V,tuõlddâd,кхехка
5050,sieden::V,тӯллтэ,кхехка
5051,faulen::V,rååknedh,дахкадала
5052,faulen::V,mïetskedh,дахкадала
5053,faulen::V,miesskat,дахкадала
5054,faulen::V,mieskat,дахкадала
5055,faulen::V,guohcagit,дахкадала
5056,faulen::V,kálágiđ,дахкадала
5057,faulen::V,kuo'câgiđ,дахкадала
5058,faulen::V,kuõccjed,дахкадала
5059,faulen::V,мӣццкэ,дахкадала
5060,verfaulen::V,rååknedh,дахкадала
5061,verfaulen::V,mïetskedh,дахкадала
5062,verfaulen::V,miesskat,дахкадала
5063,verfaulen::V,mieskat,дахкадала
5064,verfaulen::V,guohcagit,дахкадала
5065,verfaulen::V,kálágiđ,дахкадала
5066,verfaulen::V,kuo'câgiđ,дахкадала
5067,verfaulen::V,kuõccjed,дахкадала
5068,verfaulen::V,кӯццке,дахкадала
5069,reißen::V,gäjhkanidh,хеда
5070,reißen::V,ráhkat,хеда
5071,reißen::V,liejmedit,хеда
5072,reißen::V,gaikánit,хеда
5073,reißen::V,kiškuđ,хеда
5074,reißen::V,rõttsed,хеда
5075,reißen::V,лӯнтнэ,хеда
5076,reißen::V,кышшксэллэ,хеда
5077,versinken::V,våajodh,хичудаха
5078,versinken::V,vuodjot,хичудаха
5079,versinken::V,tjalggat,хичудаха
5080,versinken::V,vuodjut,хичудаха
5081,versinken::V,vuáijuđ,хичудаха
5082,versinken::V,vuäjjad,хичудаха
5083,versinken::V,вуаййе,хичудаха
5084,vergehen::V,vaesedh,дlаэха
5085,vergehen::V,vásset,дlаэха
5086,vergehen::V,gollat,дlаэха
5087,vergehen::V,kullâđ,дlаэха
5088,vergehen::V,jåå´tted,дlаэха
5089,vergehen::V,ва̄ссэ,дlаэха
5090,vergehen::V,ӣллъюввэ,дlаэха
5091,erscheinen::V,vååjnedh,схьадала
5092,erscheinen::V,vååjnedh,ӏоттадала
5093,erscheinen::V,ihtet,схьадала
5094,erscheinen::V,ihtet,ӏоттадала
5095,erscheinen::V,ihtit,схьадала
5096,erscheinen::V,ihtit,ӏоттадала
5097,erscheinen::V,albmodit,схьадала
5098,erscheinen::V,albmodit,ӏоттадала
5099,erscheinen::V,a'lmostuđ,схьадала
5100,erscheinen::V,a'lmostuđ,ӏоттадала
5101,erscheinen::V,ee´tted,схьадала
5102,erscheinen::V,ee´tted,ӏоттадала
5103,erscheinen::V,čuäitõõttâd,схьадала
5104,erscheinen::V,čuäitõõttâd,ӏоттадала
5105,erscheinen::V,i´lmstõõvvâd,схьадала
5106,erscheinen::V,i´lmstõõvvâd,ӏоттадала
5107,erscheinen::V,ыдтӭ,схьадала
5108,erscheinen::V,ыдтӭ,ӏоттадала
5109,verschwinden::V,haajpanidh,къайладала
5110,verschwinden::V,gáhtot,къайладала
5111,verschwinden::V,jávkat,къайладала
5112,verschwinden::V,jä'vkittiđ,къайладала
5113,verschwinden::V,jaukkâd,къайладала
5114,verschwinden::V,hää´vjed,къайладала
5115,verschwinden::V,ка̄дтэ,къайладала
5116,sinken::V,våajodh,лахдала
5117,sinken::V,tsoahkot,лахдала
5118,sinken::V,snjoaredit,лахдала
5119,sinken::V,čalgat,лахдала
5120,sinken::V,luáš'tádâttâđ,лахдала
5121,sinken::V,njeeijâđ,лахдала
5122,sinken::V,luâšttõõttâd,лахдала
5123,sinken::V,njeâjjad,лахдала
5124,sinken::V,луэшштэдтэ,лахдала
5125,abnehmen::V,nåhkedidh,
5126,abnehmen::V,unnot,
5127,abnehmen::V,binnot,
5128,abnehmen::V,geahppánit,
5129,abnehmen::V,kiäp'pániđ,
5130,abnehmen::V,ǩeäp'pned,
5131,abnehmen::V,уһцнэ,
5132,steigen::V,tjuedtjielidh,хьаладала
5133,steigen::V,allánit,хьаладала
5134,steigen::V,badjánit,хьаладала
5135,steigen::V,allánit,хьаладала
5136,steigen::V,alaniđ,хьаладала
5137,steigen::V,âllned,хьаладала
5138,steigen::V,pâjjned,хьаладала
5139,steigen::V,пэ̄ййнэ,хьаладала
5140,wachsen::V,suvvedh,кхиа
5141,wachsen::V,sjïdtedh,кхиа
5142,wachsen::V,sjaddat,кхиа
5143,wachsen::V,šaddat,кхиа
5144,wachsen::V,stuorrut,кхиа
5145,wachsen::V,šoddâđ,кхиа
5146,wachsen::V,šõddâd,кхиа
5147,wachsen::V,шэ̄ннтэ,кхиа
5148,glänzen::V,gïjkedh,лепа
5149,glänzen::V,guohkat,лепа
5150,glänzen::V,guojttet,лепа
5151,glänzen::V,deadjut,лепа
5152,glänzen::V,gildit,лепа
5153,glänzen::V,kolottiđ,лепа
5154,glänzen::V,pe´lǩǩed,лепа
5155,glänzen::V,leä´dǧǧed,лепа
5156,glänzen::V,пӯлле,лепа
5157,glänzen::V,пыӆӆьке,лепа
5158,funkeln::V,gaskedh,къега
5159,funkeln::V,tsehtsat,къега
5160,funkeln::V,jillat,къега
5161,funkeln::V,šealgut,къега
5162,funkeln::V,čuovggáhallat,къега
5163,funkeln::V,šiäl'guđ,къега
5164,funkeln::V,cåkkad,къега
5165,funkeln::V,кэ̄сскэ,къега
5166,lärmen::V,rajjadidh,гӏовгӏаян
5167,lärmen::V,juhtsat,гӏовгӏаян
5168,lärmen::V,rigeret,гӏовгӏаян
5169,lärmen::V,šlámaidit,гӏовгӏаян
5170,lärmen::V,šlamâdiđ,гӏовгӏаян
5171,lärmen::V,ruõjjâd,гӏовгӏаян
5172,lärmen::V,ёаффэ,гӏовгӏаян
5173,läuten::V,ringkedh,детта
5174,läuten::V,skállat,детта
5175,läuten::V,tiibmet,детта
5176,läuten::V,čuoijâđ,детта
5177,läuten::V,čuõjjâd,детта
5178,läuten::V,чӯййе,детта
5179,klingeln::V,klåenkiehtidh,дека
5180,klingeln::V,skuolkkat,дека
5181,klingeln::V,skilahit,дека
5182,klingeln::V,čuoijâđ,дека
5183,klingeln::V,soi´ttjed,дека
5184,klingeln::V,зво̄ннэ,дека
5185,klirren::V,skaanjedh,дека
5186,klirren::V,skuollat,дека
5187,klirren::V,skillit,дека
5188,klirren::V,skilaidit,дека
5189,klirren::V,cilkkeđ,дека
5190,klirren::V,škäälâ´tted,дека
5191,klirren::V,цыӆӆклэ,дека
5192,brausen::V,brorredh,хьаьдда даха
5193,brausen::V,sjovvedh,хьаьдда даха
5194,brausen::V,skåvvat,хьаьдда даха
5195,brausen::V,márajdit,хьаьдда даха
5196,brausen::V,boršut,хьаьдда даха
5197,brausen::V,šaavvâđ,хьаьдда даха
5198,brausen::V,kõõmeed,хьаьдда даха
5199,brausen::V,шэ̄ӈӈлуввэ,хьаьдда даха
5200,rauschen::V,brorredh,леста
5201,rauschen::V,sjåvvat,леста
5202,rauschen::V,sjoahkot,леста
5203,rauschen::V,boršut,леста
5204,rauschen::V,šuuvvâđ,леста
5205,rauschen::V,šaavvâđ,леста
5206,rauschen::V,šuumeed,леста
5207,rauschen::V,ёаффэ,леста
5208,klingen::V,gaajedh,дека
5209,klingen::V,sjijjedh,дека
5210,klingen::V,jiednat,дека
5211,klingen::V,tjuodjat,дека
5212,klingen::V,čuodjat,дека
5213,klingen::V,kulluđ,дека
5214,klingen::V,koll'jed,дека
5215,klingen::V,ӣннъе,дека
5216,bellen::V,huhtedh,лета
5217,bellen::V,tsiellat,лета
5218,bellen::V,ciellat,лета
5219,bellen::V,umástiđ,лета
5220,bellen::V,uukkâd,лета
5221,bellen::V,угкэ,лета
5222,heulen::V,ujkierdidh,угӏа
5223,heulen::V,hålvvot,угӏа
5224,heulen::V,holvut,угӏа
5225,heulen::V,olvođ,угӏа
5226,heulen::V,ålvvad,угӏа
5227,heulen::V,оаллвэ,угӏа
5228,blasen::V,båssodh,хӏуп баха
5229,blasen::V,båssot,хӏуп баха
5230,blasen::V,bossut,хӏуп баха
5231,blasen::V,bieggat,хӏуп баха
5232,blasen::V,possoođ,хӏуп баха
5233,blasen::V,pååssad,хӏуп баха
5234,blasen::V,piõg'gâd,хӏуп баха
5235,blasen::V,поассэ,хӏуп баха
5236,blasen::V,поасслэ,хӏуп баха
5237,pfeifen::V,njorkedidh,шок етта
5238,pfeifen::V,snjurggot,шок етта
5239,pfeifen::V,njurgut,шок етта
5240,pfeifen::V,njurgođ,шок етта
5241,pfeifen::V,njorggad,шок етта
5242,pfeifen::V,нюрркэ,шок етта
5243,schreien::V,geevledh,мохь бетта
5244,schreien::V,gádjat,мохь бетта
5245,schreien::V,rihtjot,мохь бетта
5246,schreien::V,čurvet,мохь бетта
5247,schreien::V,čuár'vuđ,мохь бетта
5248,schreien::V,čuârvvad,мохь бетта
5249,schreien::V,кугкьхе,мохь бетта
5250,schreien::V,кугхэллэ,мохь бетта
5251,stöhnen::V,sjuahkedh,узарш дан
5252,stöhnen::V,tsáhkkat,узарш дан
5253,stöhnen::V,fuoikit,узарш дан
5254,stöhnen::V,cakkâđ,узарш дан
5255,stöhnen::V,luâikkad,узарш дан
5256,stöhnen::V,вуаххкэ,узарш дан
5257,zittern::V,dierkesjidh,дега
5258,zittern::V,svarrat,дега
5259,zittern::V,skielbbit,дега
5260,zittern::V,doargestit,дега
5261,zittern::V,náiggistit,дега
5262,zittern::V,doarggistit,дега
5263,zittern::V,tuá'rgistiđ,дега
5264,zittern::V,tuä´rjsted,дега
5265,zittern::V,кыррьтэ,дега
5266,leben::V,jieledh,даха
5267,leben::V,iellet,даха
5268,leben::V,viessot,даха
5269,leben::V,eallit,даха
5270,leben::V,eelliđ,даха
5271,leben::V,jie´lled,даха
5272,leben::V,е̄лле,даха
5273,geboren werden::V,reakadidh,хила
5274,geboren werden::V,riegádit,хила
5275,geboren werden::V,riegádit,хила
5276,geboren werden::V,šoddâđ,хила
5277,geboren werden::V,šõddâd,хила
5278,geboren werden::V,шэ̄ннтэ,хила
5279,atmen::V,voejngehtidh,садеӏа
5280,atmen::V,vuojŋŋat,садеӏа
5281,atmen::V,vuoigŋat,садеӏа
5282,atmen::V,vuoi'ŋâđ,садеӏа
5283,atmen::V,vuõiŋŋâd,садеӏа
5284,atmen::V,вӯййнэ,садеӏа
5285,trinken::V,jovkedh,мала
5286,trinken::V,juhkat,мала
5287,trinken::V,juhkat,мала
5288,trinken::V,juuḥâđ,мала
5289,trinken::V,juukkâd,мала
5290,trinken::V,югкэ,мала
5291,essen::V,byöpmedidh,кхалла
5292,essen::V,bårråt,кхалла
5293,essen::V,borrat,кхалла
5294,essen::V,purrâđ,кхалла
5295,essen::V,poorrâd,кхалла
5296,essen::V,по̄ррэ,кхалла
5297,schlucken::V,njïeledh,къурдбан
5298,schlucken::V,njiellat,къурдбан
5299,schlucken::V,njieládit,къурдбан
5300,schlucken::V,njiellâđ,къурдбан
5301,schlucken::V,njiõllâd,къурдбан
5302,schlucken::V,нӣллэ,къурдбан
5303,müde werden::V,sæjlodh,кӏаддала
5304,müde werden::V,goegkedh,кӏаддала
5305,müde werden::V,vájbbat,кӏаддала
5306,müde werden::V,váibat,кӏаддала
5307,müde werden::V,vaibâđ,кӏаддала
5308,müde werden::V,levvjed,кӏаддала
5309,müde werden::V,лоаткнэ,кӏаддала
5310,einschlafen::V,nahkestidh,наб кхета
5311,einschlafen::V,nahkesalledh,наб кхета
5312,einschlafen::V,oaddát,наб кхета
5313,einschlafen::V,nohkkat,наб кхета
5314,einschlafen::V,nohádiđ,наб кхета
5315,einschlafen::V,no´ǩǩeed,наб кхета
5316,einschlafen::V,нагьруввэ,наб кхета
5317,schlafen::V,åeredh,вижа
5318,schlafen::V,åeredh,наб ян
5319,schlafen::V,åeredh,дижина хила
5320,schlafen::V,oadet,вижа
5321,schlafen::V,oadet,наб ян
5322,schlafen::V,oadet,дижина хила
5323,schlafen::V,oađđit,вижа
5324,schlafen::V,oađđit,наб ян
5325,schlafen::V,oađđit,дижина хила
5326,schlafen::V,uáđđiđ,вижа
5327,schlafen::V,uáđđiđ,наб ян
5328,schlafen::V,uáđđiđ,дижина хила
5329,schlafen::V,vuâ´đđed,вижа
5330,schlafen::V,vuâ´đđed,наб ян
5331,schlafen::V,vuâ´đđed,дижина хила
5332,schlafen::V,вуэдтӭ,вижа
5333,schlafen::V,вуэдтӭ,наб ян
5334,schlafen::V,вуэдтӭ,дижина хила
5335,aufwachen::V,fahkedh,самадала
5336,aufwachen::V,smaredit,самадала
5337,aufwachen::V,mårijdit,самадала
5338,aufwachen::V,gohččát,самадала
5339,aufwachen::V,morránit,самадала
5340,aufwachen::V,koccáđ,самадала
5341,aufwachen::V,moṛániđ,самадала
5342,aufwachen::V,mårrned,самадала
5343,aufwachen::V,руэкхэ,самадала
5344,aufwachen::V,коадцъе,самадала
5345,aufstehen::V,tjuedtjielidh,гӏатта
5346,aufstehen::V,badjánit,гӏатта
5347,aufstehen::V,badjánit,гӏатта
5348,aufstehen::V,čuožžilit,гӏатта
5349,aufstehen::V,čuo'žâstiđ,гӏатта
5350,aufstehen::V,pâjjned,гӏатта
5351,aufstehen::V,kaggõõttâd,гӏатта
5352,aufstehen::V,коадцъе,гӏатта
5353,sich erholen::V,lïegkedidh,садаӏа
5354,sich erholen::V,buorránit,садаӏа
5355,sich erholen::V,áhpásmit,садаӏа
5356,sich erholen::V,áhtat,садаӏа
5357,sich erholen::V,vuoi'ŋâdâttâđ,садаӏа
5358,sich erholen::V,vuâŋŋad,садаӏа
5359,sich erholen::V,вуэӈӈэ,садаӏа
5360,krank werden::V,skïemtjijidh,цомгуш хила
5361,krank werden::V,skihppát,цомгуш хила
5362,krank werden::V,buohccát,цомгуш хила
5363,krank werden::V,puác'cáđ,цомгуш хила
5364,krank werden::V,puâc'cjed,цомгуш хила
5365,krank werden::V,кэ̄бптуввэ,цомгуш хила
5366,krank sein::V,elkiedidh,цомгуш хила
5367,krank sein::V,duasmaridh,цомгуш хила
5368,krank sein::V,skihpat,цомгуш хила
5369,krank sein::V,buohcat,цомгуш хила
5370,krank sein::V,puoccâđ,цомгуш хила
5371,krank sein::V,puõccâd,цомгуш хила
5372,krank sein::V,по̄а̄вчсе,цомгуш хила
5373,krank sein::V,кэбпшэ,цомгуш хила
5374,schmerzen::V,vaarhkedh,лаза
5375,schmerzen::V,vaarhkedh,ӏийжа
5376,schmerzen::V,bávtjestit,лаза
5377,schmerzen::V,bávtjestit,ӏийжа
5378,schmerzen::V,bávččastit,лаза
5379,schmerzen::V,bávččastit,ӏийжа
5380,schmerzen::V,várkat,лаза
5381,schmerzen::V,várkat,ӏийжа
5382,schmerzen::V,po'včâstiđ,лаза
5383,schmerzen::V,po'včâstiđ,ӏийжа
5384,schmerzen::V,kõvšted,лаза
5385,schmerzen::V,kõvšted,ӏийжа
5386,schmerzen::V,čeärgged,лаза
5387,schmerzen::V,čeärgged,ӏийжа
5388,schmerzen::V,чӯдзе,лаза
5389,schmerzen::V,чӯдзе,ӏийжа
5390,husten::V,gossedh,йовхарш етта
5391,husten::V,gåssåt,йовхарш етта
5392,husten::V,gossat,йовхарш етта
5393,husten::V,kuor'sâđ,йовхарш етта
5394,husten::V,koossâd,йовхарш етта
5395,husten::V,ко̄ссэ,йовхарш етта
5396,husten::V,лаффьке,йовхарш етта
5397,genesen::V,starnedh,тадала
5398,genesen::V,væddját,тадала
5399,genesen::V,buorránit,тадала
5400,genesen::V,tuoi'buđ,тадала
5401,genesen::V,tooidâd,тадала
5402,genesen::V,jäll'jed,тадала
5403,genesen::V,пуэррнэ,тадала
5404,genesen::V,тӣрхуввэ,тадала
5405,genesen::V,тӣрваслуввэ,тадала
5406,sterben::V,jaemedh,дала
5407,sterben::V,jábmet,дала
5408,sterben::V,jápmit,дала
5409,sterben::V,jäämmiđ,дала
5410,sterben::V,jää´mmed,дала
5411,sterben::V,я̄мме,дала
5412,umkommen::V,hïevenidh,хӏаллакхила
5413,umkommen::V,soaggot,хӏаллакхила
5414,umkommen::V,sårmmånit,хӏаллакхила
5415,umkommen::V,duššat,хӏаллакхила
5416,umkommen::V,roahppánit,хӏаллакхила
5417,umkommen::V,surmâšuđ,хӏаллакхила
5418,umkommen::V,kõckkâd,хӏаллакхила
5419,umkommen::V,hiâv'vned,хӏаллакхила
5420,umkommen::V,мо̄а̄ййкье,хӏаллакхила
5421,sich bewegen::V,juhtedh,лела
5422,sich bewegen::V,labudit,лела
5423,sich bewegen::V,johtit,лела
5424,sich bewegen::V,lihâdiđ,лела
5425,sich bewegen::V,likkâd,лела
5426,sich bewegen::V,liikkeed,лела
5427,sich bewegen::V,лыгкнэ,лела
5428,sich rühren::V,svïhtjedh,меттахъхьен
5429,sich rühren::V,labádasstet,меттахъхьен
5430,sich rühren::V,lihkadit,меттахъхьен
5431,sich rühren::V,lihâdiđ,меттахъхьен
5432,sich rühren::V,liksted,меттахъхьен
5433,sich rühren::V,liikksted,меттахъхьен
5434,sich rühren::V,лыгкнэ,меттахъхьен
5435,sich erheben::V,tsöögkegidh,хьалагlатта
5436,sich erheben::V,tjuodtjelit,хьалагlатта
5437,sich erheben::V,čuožžilit,хьалагlатта
5438,sich erheben::V,čuáž'žuliđ,хьалагlатта
5439,sich erheben::V,pâjjned,хьалагlатта
5440,sich erheben::V,kaggõõttâd,хьалагlатта
5441,sich erheben::V,паййнэ,хьалагlатта
5442,sich erheben::V,пэ̄ййнэ,хьалагlатта
5443,sich setzen::V,tjihkedidh,хаа
5444,sich setzen::V,tjåhkkidit,хаа
5445,sich setzen::V,čohkánit,хаа
5446,sich setzen::V,čohkkedit,хаа
5447,sich setzen::V,ištâđ,хаа
5448,sich setzen::V,čokániđ,хаа
5449,sich setzen::V,ištõõttâd,хаа
5450,sich setzen::V,išttâd åårrad,хаа
5451,sich setzen::V,ышштэ,хаа
5452,sich setzen::V,ся̄ййве,хаа
5453,hinfallen::V,veahkaridh,дожа
5454,hinfallen::V,veahkaridh,охьакхета
5455,hinfallen::V,ravggat,дожа
5456,hinfallen::V,ravggat,охьакхета
5457,hinfallen::V,jorralit,дожа
5458,hinfallen::V,jorralit,охьакхета
5459,hinfallen::V,ruossat,дожа
5460,hinfallen::V,ruossat,охьакхета
5461,hinfallen::V,kuossâđ,дожа
5462,hinfallen::V,kuossâđ,охьакхета
5463,hinfallen::V,koṃániđ,дожа
5464,hinfallen::V,koṃániđ,охьакхета
5465,hinfallen::V,viirrâd,дожа
5466,hinfallen::V,viirrâd,охьакхета
5467,hinfallen::V,кэчхэ,дожа
5468,hinfallen::V,кэчхэ,охьакхета
5469,hinfallen::V,кэ̄рктэ,дожа
5470,hinfallen::V,кэ̄рктэ,охьакхета
5471,laufen::V,vaedtsedh,вада
5472,laufen::V,vaedtsedh,хьада
5473,laufen::V,mannat,вада
5474,laufen::V,mannat,хьада
5475,laufen::V,vuolgget,вада
5476,laufen::V,vuolgget,хьада
5477,laufen::V,vázzit,вада
5478,laufen::V,vázzit,хьада
5479,laufen::V,uáḥuđ,вада
5480,laufen::V,uáḥuđ,хьада
5481,laufen::V,jotteeđ,вада
5482,laufen::V,jotteeđ,хьада
5483,laufen::V,vä ́ʒʒed,вада
5484,laufen::V,vä ́ʒʒed,хьада
5485,laufen::V,ва̄ннҍцe,вада
5486,laufen::V,ва̄ннҍцe,хьада
5487,laufen::V,во̄а̄ррдэ,вада
5488,laufen::V,во̄а̄ррдэ,хьада
5489,schreiten::V,sillestidh,болар дан
5490,schreiten::V,sillestidh,ког баккха
5491,schreiten::V,lávkkot,болар дан
5492,schreiten::V,lávkkot,ког баккха
5493,schreiten::V,lávket,болар дан
5494,schreiten::V,lávket,ког баккха
5495,schreiten::V,duolbmat,болар дан
5496,schreiten::V,duolbmat,ког баккха
5497,schreiten::V,lavkkiđ,болар дан
5498,schreiten::V,lavkkiđ,ког баккха
5499,schreiten::V,lau´ǩǩeed,болар дан
5500,schreiten::V,lau´ǩǩeed,ког баккха
5501,schreiten::V,ла̄ффьке,болар дан
5502,schreiten::V,ла̄ффьке,ког баккха
5503,spazierengehen::V,vaedtsedh,доладала
5504,spazierengehen::V,vaadtsehtjidh,доладала
5505,spazierengehen::V,váttsatjit,доладала
5506,spazierengehen::V,váccašit,доладала
5507,spazierengehen::V,vazâččiđ,доладала
5508,spazierengehen::V,vä´ʒʒed,доладала
5509,spazierengehen::V,гульедтэ,доладала
5510,eilen::V,voetsedh,сихдала
5511,eilen::V,spájttat,сихдала
5512,eilen::V,doapmat,сихдала
5513,eilen::V,gáhččat,сихдала
5514,eilen::V,ki'rdettiiđ,сихдала
5515,eilen::V,ǩiirted,сихдала
5516,eilen::V,кыҏҏтэ,сихдала
5517,sich beeilen::V,gaahtjedh,сихдала
5518,sich beeilen::V,rabbat,сихдала
5519,sich beeilen::V,doapmat,сихдала
5520,sich beeilen::V,ki'rdettiiđ,сихдала
5521,sich beeilen::V,ǩiirted,сихдала
5522,sich beeilen::V,кыҏҏтэ,сихдала
5523,sausen::V,sjovvedh,
5524,sausen::V,sjuvgedit,
5525,sausen::V,girdit,
5526,sausen::V,hurgit,
5527,sausen::V,hurgeđ,
5528,sausen::V,ročâliđ,
5529,sausen::V,ranjestiđ,
5530,sausen::V,njoođeed,
5531,sausen::V,кыррьтэ,
