,Concept_ID,se,et
3165,Buchstabe::N,puustav,täht
3166,Buchstabe::N,bukva,täht
3167,Buchstabe::N,буква,täht
3168,Zeitung::N,plaerie,ajaleht
3169,Zeitung::N,avijssa,ajaleht
3170,Zeitung::N,bláđđi,ajaleht
3171,Zeitung::N,aavis,ajaleht
3172,Zeitung::N,listt,ajaleht
3173,Zeitung::N,ga´zaat,ajaleht
3174,Zeitung::N,газет,ajaleht
3175,Leben::N,hïegke,elu
3176,Leben::N,hægga,elu
3177,Leben::N,iellem,elu
3178,Leben::N,viessom,elu
3179,Leben::N,eallin,elu
3180,Leben::N,eellim,elu
3181,Leben::N,jie´llem,elu
3182,Leben::N,я̄лл,elu
3183,Tod::N,jaame,surm
3184,Tod::N,jábmem,surm
3185,Tod::N,jápmin,surm
3186,Tod::N,jäämmim,surm
3187,Tod::N,så´rmm,surm
3188,Tod::N,jää´mmem,surm
3189,Tod::N,соаррьм,surm
3190,Grab::N,gaelmie,haud
3191,Grab::N,ráhpo,haud
3192,Grab::N,hávdde,haud
3193,Grab::N,hávdi,haud
3194,Grab::N,hävdi,haud
3195,Grab::N,äu´dd,haud
3196,Grab::N,ка̄лльм,haud
3197,Kirche::N,gærhkoe,kirik
3198,Kirche::N,girkko,kirik
3199,Kirche::N,girku,kirik
3200,Kirche::N,kirkko,kirik
3201,Kirche::N,ceerkav,kirik
3202,Kirche::N,цэ̄ркав,kirik
3203,Sünde::N,sådtoe,patt
3204,Sünde::N,suddo,patt
3205,Sünde::N,suddu,patt
3206,Sünde::N,suddo,patt
3207,Sünde::N,reä´ǩ'ǩ,patt
3208,Gott::N,jupmele,jumal
3209,Gott::N,jubmel,jumal
3210,Gott::N,ipmil,jumal
3211,Gott::N,immeel,jumal
3212,Gott::N,e´mmel,jumal
3213,Gott::N,иммель,jumal
3214,Arbeiter::N,barkije,tööline
3215,Arbeiter::N,barggoulmusj,tööline
3216,Arbeiter::N,bargi,tööline
3217,Arbeiter::N,pargee,tööline
3218,Arbeiter::N,reâugglaž,tööline
3219,Arbeiter::N,лыххкэй,tööline
3220,Chef::N,åvtehke,ülemus
3221,Chef::N,åvtehke,juhataja
3222,Chef::N,oajvve,ülemus
3223,Chef::N,oajvve,juhataja
3224,Chef::N,hoavda,ülemus
3225,Chef::N,hoavda,juhataja
3226,Chef::N,hovdâ,ülemus
3227,Chef::N,hovdâ,juhataja
3228,Chef::N,uái'vi,ülemus
3229,Chef::N,uái'vi,juhataja
3230,Chef::N,ä´ttem,ülemus
3231,Chef::N,ä´ttem,juhataja
3232,Chef::N,vuei´vvooumaž,ülemus
3233,Chef::N,vuei´vvooumaž,juhataja
3234,Chef::N,выгкэй,ülemus
3235,Chef::N,выгкэй,juhataja
3236,Chef::N,вӯййкьей,ülemus
3237,Chef::N,вӯййкьей,juhataja
3238,Chef::N,вуэййв,ülemus
3239,Chef::N,вуэййв,juhataja
3240,Meister::N,ööhpehtæjja,meister
3241,Meister::N,åhpadiddje,meister
3242,Meister::N,čeahppi,meister
3243,Meister::N,meašttir,meister
3244,Meister::N,miäš'tár,meister
3245,Meister::N,määstär,meister
3246,Meister::N,че̄ххьп,meister
3247,Arzt::N,dåaktere,arst
3248,Arzt::N,dåktår,arst
3249,Arzt::N,dálkudiddje,arst
3250,Arzt::N,doavttir,arst
3251,Arzt::N,tuáh'tár,arst
3252,Arzt::N,dåhttar,arst
3253,Arzt::N,лыххцэй,arst
3254,Lehrer::N,lohkehtæjja,õpetaja
3255,Lehrer::N,skåvlik,õpetaja
3256,Lehrer::N,åjpadiddje,õpetaja
3257,Lehrer::N,oahpaheaddji,õpetaja
3258,Lehrer::N,máttááttijjee,õpetaja
3259,Lehrer::N,u´čtee´l,õpetaja
3260,Lehrer::N,mätt'teei,õpetaja
3261,Lehrer::N,уххцэй,õpetaja
3262,Geld::N,vierhtie,raha
3263,Geld::N,ruhta,raha
3264,Geld::N,biednik,raha
3265,Geld::N,ruhta,raha
3266,Geld::N,ruttâ,raha
3267,Geld::N,teä´ǧ'ǧ,raha
3268,Geld::N,те̄ӈӈьк,raha
3269,Geschäft::N,åesie,äri
3270,Geschäft::N,oases,äri
3271,Geschäft::N,gávpi,äri
3272,Geschäft::N,kävppi,äri
3273,Geschäft::N,haandâl,äri
3274,Geschäft::N,kaupp,äri
3275,Geschäft::N,ро̄бэт,äri
3276,Laden::N,bovre,pood
3277,Laden::N,bovre,kauplus
3278,Laden::N,oases,pood
3279,Laden::N,oases,kauplus
3280,Laden::N,rámbuvdda,pood
3281,Laden::N,rámbuvdda,kauplus
3282,Laden::N,gávpi,pood
3283,Laden::N,gávpi,kauplus
3284,Laden::N,puvdâ,pood
3285,Laden::N,puvdâ,kauplus
3286,Laden::N,kävppi,pood
3287,Laden::N,kävppi,kauplus
3288,Laden::N,kaupp,pood
3289,Laden::N,kaupp,kauplus
3290,Laden::N,ла̄ффьк,pood
3291,Laden::N,ла̄ффьк,kauplus
3292,Preis::N,åasa,hind
3293,Preis::N,hadde,hind
3294,Preis::N,haddi,hind
3295,Preis::N,hadde,hind
3296,Preis::N,hâ´dd,hind
3297,Preis::N,а̄ррв,hind
3298,Ware::N,vaaroe,kaup
3299,Ware::N,várro,kaup
3300,Ware::N,gálvvo,kaup
3301,Ware::N,gálvu,kaup
3302,Ware::N,kálvu,kaup
3303,Ware::N,täävvir,kaup
3304,Ware::N,kälvv,kaup
3305,Ware::N,tä´vver,kaup
3306,Ware::N,та̄вяр,kaup
3307,Nutzen::N,aevhkie,tulu
3308,Nutzen::N,aevhkie,kasulikkus
3309,Nutzen::N,ávkke,tulu
3310,Nutzen::N,ávkke,kasulikkus
3311,Nutzen::N,ávki,tulu
3312,Nutzen::N,ávki,kasulikkus
3313,Nutzen::N,ävkki,tulu
3314,Nutzen::N,ävkki,kasulikkus
3315,Nutzen::N,äu´ǩǩ,tulu
3316,Nutzen::N,äu´ǩǩ,kasulikkus
3317,Nutzen::N,то̄ӆӆк ,tulu
3318,Nutzen::N,то̄ӆӆк ,kasulikkus
3319,Reichtum::N,ræjhkoesvoete,rikkus
3320,Reichtum::N,boanndudahka,rikkus
3321,Reichtum::N,rikkisvuohta,rikkus
3322,Reichtum::N,riggodat,rikkus
3323,Reichtum::N,riggodâh,rikkus
3324,Reichtum::N,ree´ǧǧesvuõtt,rikkus
3325,Reichtum::N,ва̄птэквӯдт,rikkus
3326,Welt::N,veartene,maailm
3327,Welt::N,værált,maailm
3328,Welt::N,ilmme,maailm
3329,Welt::N,máilbmi,maailm
3330,Welt::N,maailm,maailm
3331,Welt::N,maai´lm,maailm
3332,Welt::N,jânnamkå´dd,maailm
3333,Welt::N,э̄ллманнт,maailm
3334,Land::N,laante,maa
3335,Land::N,eatneme,maa
3336,Land::N,lánnda,maa
3337,Land::N,eanan,maa
3338,Land::N,eennâm,maa
3339,Land::N,mädd,maa
3340,Land::N,jânnam,maa
3341,Land::N,ланнҍ,maa
3342,Land::N,е̄ммьне,maa
3343,Staat::N,staate,riik
3344,Staat::N,stáhtta,riik
3345,Staat::N,rijkka,riik
3346,Staat::N,stáhta,riik
3347,Staat::N,staatâ,riik
3348,Staat::N,riikk,riik
3349,Staat::N,ланнҍ,riik
3350,Staat::N,государствэ,riik
3351,König::N,gånka,kuningas
3352,König::N,gånågis,kuningas
3353,König::N,gonagas,kuningas
3354,König::N,kunâgâs,kuningas
3355,König::N,caarr,kuningas
3356,König::N,koonǥõs,kuningas
3357,König::N,цоарр,kuningas
3358,Macht::N,faamoe,võim
3359,Macht::N,fábmo,võim
3360,Macht::N,fábmogisvuohta,võim
3361,Macht::N,fápmu,võim
3362,Macht::N,väldi,võim
3363,Macht::N,vä´ldd,võim
3364,Macht::N,воаллт,võim
3365,Grenze::N,raajoe,piir
3366,Grenze::N,rádjá,piir
3367,Grenze::N,mierre,piir
3368,Grenze::N,rádji,piir
3369,Grenze::N,rääji,piir
3370,Grenze::N,raajj,piir
3371,Grenze::N,ре̄ввьн,piir
3372,Krieg::N,dåara,sõda
3373,Krieg::N,soahte,sõda
3374,Krieg::N,soahti,sõda
3375,Krieg::N,suáti,sõda
3376,Krieg::N,väi´nn,sõda
3377,Krieg::N,туарр,sõda
3378,Feind::N,gertele,vaenlane
3379,Feind::N,vasjulasj,vaenlane
3380,Feind::N,vašálaš,vaenlane
3381,Feind::N,vajalâš,vaenlane
3382,Feind::N,vâjjeeja,vaenlane
3383,Feind::N,вэресь,vaenlane
3384,Kampf::N,gæmhpome,võitlus
3385,Kampf::N,doarro,võitlus
3386,Kampf::N,oajbbom,võitlus
3387,Kampf::N,rahtjamus,võitlus
3388,Kampf::N,doarru,võitlus
3389,Kampf::N,vuostelasvuohta,võitlus
3390,Kampf::N,tuáṛi,võitlus
3391,Kampf::N,tuärrmõš,võitlus
3392,Kampf::N,вуаййпмушш,võitlus
3393,Bogen[Waffe]::N,joeksi,vibu
3394,Bogen[Waffe]::N,juoksa,vibu
3395,Bogen[Waffe]::N,dávgi,vibu
3396,Bogen[Waffe]::N,tävgi,vibu
3397,Bogen[Waffe]::N,johss,vibu
3398,Bogen[Waffe]::N,ю̄ккс,vibu
3399,Pfeil::N,njoele,nool
3400,Pfeil::N,sådde,nool
3401,Pfeil::N,njuolla,nool
3402,Pfeil::N,njuolla,nool
3403,Pfeil::N,njuoḷâ,nool
3404,Pfeil::N,njuõll,nool
3405,Pfeil::N,ню̄лл,nool
3406,Gewehr::N,röövre,püss
3407,Gewehr::N,birsso,püss
3408,Gewehr::N,bissu,püss
3409,Gewehr::N,pisso,püss
3410,Gewehr::N,pess,püss
3411,Gewehr::N,пысс,püss
3412,Fehler::N,fiejlie,viga
3413,Fehler::N,vihke,viga
3414,Fehler::N,boastovuohta,viga
3415,Fehler::N,vihki,viga
3416,Fehler::N,vearri,viga
3417,Fehler::N,vahe,viga
3418,Fehler::N,feilâ,viga
3419,Fehler::N,vie´rr,viga
3420,Fehler::N,се̄гкь,viga
3421,Fehler::N,ся̄гкнэхк,viga
3422,Lüge::N,slogne,vale
3423,Lüge::N,slaarve,vale
3424,Lüge::N,gieles,vale
3425,Lüge::N,gielis,vale
3426,Lüge::N,kie'les,vale
3427,Lüge::N,ǩee´lesvuõtt,vale
3428,Lüge::N,ке̄лсэллмушш,vale
3429,Schaden::N,skaara,kahju
3430,Schaden::N,vahák,kahju
3431,Schaden::N,skádá,kahju
3432,Schaden::N,vahát,kahju
3433,Schaden::N,vaahâg,kahju
3434,Schaden::N,påå´mh,kahju
3435,Schaden::N,ря̄хкхэмушш,kahju
3436,Unglück::N,goerpe,häda
3437,Unglück::N,goerpe,õnnetus
3438,Unglück::N,vuorbedisvuohta,häda
3439,Unglück::N,vuorbedisvuohta,õnnetus
3440,Unglück::N,sårmme,häda
3441,Unglück::N,sårmme,õnnetus
3442,Unglück::N,lihkohisvuohta,häda
3443,Unglück::N,lihkohisvuohta,õnnetus
3444,Unglück::N,uá'sittemesvuotâ,häda
3445,Unglück::N,uá'sittemesvuotâ,õnnetus
3446,Unglück::N,pärtti,häda
3447,Unglück::N,pärtti,õnnetus
3448,Unglück::N,påå´mh,häda
3449,Unglück::N,påå´mh,õnnetus
3450,Unglück::N,пӣдтҍ,häda
3451,Unglück::N,пӣдтҍ,õnnetus
3452,Schuld::N,skåltoe,süü
3453,Schuld::N,suddo,süü
3454,Schuld::N,áššálašvuohta,süü
3455,Schuld::N,sivalašvuohta,süü
3456,Schuld::N,váddu,süü
3457,Schuld::N,vie´rr,süü
3458,Schuld::N,ве̄ррь,süü
3459,Alter::N,aaltere,iga
3460,Alter::N,áldar,iga
3461,Alter::N,ahki,iga
3462,Alter::N,ahe,iga
3463,Alter::N,ââ´ǩǩ,iga
3464,Alter::N,ыгь,iga
3465,Schluss::N,nåhkeme,lõpp
3466,Schluss::N,giehtje,lõpp
3467,Schluss::N,loahppa,lõpp
3468,Schluss::N,loppâ,lõpp
3469,Schluss::N,lopp,lõpp
3470,Schluss::N,ке̄джь,lõpp
3471,Zeit::N,aejkie,aeg
3472,Zeit::N,baaletje,aeg
3473,Zeit::N,ájgge,aeg
3474,Zeit::N,áigi,aeg
3475,Zeit::N,äigi,aeg
3476,Zeit::N,âi´ǧǧ,aeg
3477,Zeit::N,а̄ййк,aeg
3478,Zeit::N,па̄лль,aeg
3479,Tag::N,biejjie,päev
3480,Tag::N,biejvve,päev
3481,Tag::N,beaivi,päev
3482,Tag::N,peivi,päev
3483,Tag::N,pei´vv,päev
3484,Tag::N,пе̄ййв,päev
3485,Morgen::N,aerede,hommik
3486,Morgen::N,idet,hommik
3487,Morgen::N,iđit,hommik
3488,Morgen::N,iiđeed,hommik
3489,Morgen::N,tue´lääž,hommik
3490,Morgen::N,ee´đääldõž,hommik
3491,Morgen::N,ӣнцкэнч,hommik
3492,Mittag::N,gaskebiejjie,lõuna
3493,Mittag::N,gaskebiejjie,keskpäev
3494,Mittag::N,gasskabiejvve,lõuna
3495,Mittag::N,gasskabiejvve,keskpäev
3496,Mittag::N,gaskebeaivi,lõuna
3497,Mittag::N,gaskebeaivi,keskpäev
3498,Mittag::N,koskâpeivi,lõuna
3499,Mittag::N,koskâpeivi,keskpäev
3500,Mittag::N,kõskkpei´vv,lõuna
3501,Mittag::N,kõskkpei´vv,keskpäev
3502,Mittag::N,пе̄ййвкэ̄сск,lõuna
3503,Mittag::N,пе̄ййвкэ̄сск,keskpäev
3504,Abend::N,iehkede,õhtu
3505,Abend::N,iehket,õhtu
3506,Abend::N,eahket,õhtu
3507,Abend::N,eeḥid,õhtu
3508,Abend::N,jeä´ǩ'ǩääž,õhtu
3509,Abend::N,е̄кесь,õhtu
3510,Abend::N,е̄кьнэнч,õhtu
3511,Nacht::N,jïjje,öö
3512,Nacht::N,idja,öö
3513,Nacht::N,idja,öö
3514,Nacht::N,ijjâ,öö
3515,Nacht::N,inn,öö
3516,Nacht::N,ыйй,öö
3517,Woche::N,våhkoe,nädal
3518,Woche::N,vahkko,nädal
3519,Woche::N,vahkku,nädal
3520,Woche::N,okko,nädal
3521,Woche::N,niä´t'tel,nädal
3522,Woche::N,не̄дтӭль,nädal
3523,Monat::N,maanoe,kuu
3524,Monat::N,mánno,kuu
3525,Monat::N,mánnu,kuu
3526,Monat::N,mánotbadji,kuu
3527,Monat::N,mánuppaje,kuu
3528,Monat::N,mään,kuu
3529,Monat::N,määnpââ´jj,kuu
3530,Monat::N,ма̄нн,kuu
3531,Jahr::N,jaepie,aasta
3532,Jahr::N,jahke,aasta
3533,Jahr::N,jahki,aasta
3534,Jahr::N,ihe,aasta
3535,Jahr::N,ee´ǩǩ,aasta
3536,Jahr::N,ыгкь,aasta
3537,Frühling::N,gïjre,kevad
3538,Frühling::N,gidá,kevad
3539,Frühling::N,giđđa,kevad
3540,Frühling::N,kiđđâ,kevad
3541,Frühling::N,ǩiđđ,kevad
3542,Frühling::N,кыдт,kevad
3543,Sommer::N,giesie,suvi
3544,Sommer::N,giesse,suvi
3545,Sommer::N,geassi,suvi
3546,Sommer::N,keesi,suvi
3547,Sommer::N,ǩiä´ss,suvi
3548,Sommer::N,ке̄ссь,suvi
3549,Herbst::N,tjaktje,sügis
3550,Herbst::N,tjaktja,sügis
3551,Herbst::N,čakča,sügis
3552,Herbst::N,čohčâ,sügis
3553,Herbst::N,čõhčč,sügis
3554,Herbst::N,че̄ххч,sügis
3555,Winter::N,daelvie,talv
3556,Winter::N,dálvve,talv
3557,Winter::N,dálvi,talv
3558,Winter::N,tälvi,talv
3559,Winter::N,tä´lvv,talv
3560,Winter::N,та̄лльв,talv
3561,Januar::N,tsïengele,jaanuar
3562,Januar::N,garretsïengele,jaanuar
3563,Januar::N,ådåjakmánno,jaanuar
3564,Januar::N,ođđajagimánnu,jaanuar
3565,Januar::N,uđđâivemáánu,jaanuar
3566,Januar::N,vuõs'smään,jaanuar
3567,Januar::N,ođđee´jjmään,jaanuar
3568,Januar::N,январь,jaanuar
3569,Januar::N,январьма̄нн,jaanuar
3570,Februar::N,goevte,veebruar
3571,Februar::N,guovvamánno,veebruar
3572,Februar::N,guovvamánnu,veebruar
3573,Februar::N,helmimááṇu,veebruar
3574,Februar::N,tä´lvvmään,veebruar
3575,Februar::N,февраль,veebruar
3576,Februar::N,февральма̄нн,veebruar
3577,März::N,njoktje,märts
3578,März::N,snjuktjamánno,märts
3579,März::N,njukčamánnu,märts
3580,März::N,maalismááñu,märts
3581,März::N,njuhčâmááṇu,märts
3582,März::N,lä´znpei´vvmään,märts
3583,März::N,pâ´zzlâšttammään,märts
3584,März::N,ма̄рт,märts
3585,März::N,ма̄ртма̄нн,märts
3586,April::N,voerhtje,aprill
3587,April::N,vuoratjismánno,aprill
3588,April::N,cuoŋománnu,aprill
3589,April::N,huhtimááṇu,aprill
3590,April::N,njuhččmään,aprill
3591,April::N,апрель,aprill
3592,April::N,апрельма̄нн,aprill
3593,Mai::N,maajje,mai
3594,Mai::N,maavnese,mai
3595,Mai::N,moarmesmánno,mai
3596,Mai::N,miessemánnu,mai
3597,Mai::N,toukomááṇu,mai
3598,Mai::N,vye'simááṇu,mai
3599,Mai::N,ǩiđđmään,mai
3600,Mai::N,vue´ssmään,mai
3601,Mai::N,ма̄й,mai
3602,Juni::N,ruffie,juuni
3603,Juni::N,biehtsemánno,juuni
3604,Juni::N,geassemánnu,juuni
3605,Juni::N,kesimááṇu,juuni
3606,Juni::N,ǩiä´ssmään,juuni
3607,Juni::N,июнь,juuni
3608,Juni::N,июньма̄нн,juuni
3609,Juli::N,snjaltje,juuli
3610,Juli::N,snjilltjamánno,juuli
3611,Juli::N,suoidnemánnu,juuli
3612,Juli::N,syei'nimááṇu,juuli
3613,Juli::N,suei´nnmään,juuli
3614,Juli::N,июль,juuli
3615,Juli::N,июльма̄нн,juuli
3616,August::N,mïetske,august
3617,August::N,bårggemánno,august
3618,August::N,borgemánnu,august
3619,August::N,elomáaṇu,august
3620,August::N,på´rǧǧmään,august
3621,August::N,а̄вгуст,august
3622,August::N,а̄вгустма̄нн,august
3623,September::N,gaekere,september
3624,September::N,skïerede,september
3625,September::N,ragátmánno,september
3626,September::N,čakčamánnu,september
3627,September::N,čohčâmááṇu,september
3628,September::N,čõhččmään,september
3629,September::N,сентябрь,september
3630,September::N,сентябрьма̄нн,september
3631,Oktober::N,golke,oktoober
3632,Oktober::N,rïhkede,oktoober
3633,Oktober::N,gålgådismánno,oktoober
3634,Oktober::N,golggotmánnu,oktoober
3635,Oktober::N,logamááṇu,oktoober
3636,Oktober::N,roovvâdmááṇu,oktoober
3637,Oktober::N,kålggmään,oktoober
3638,Oktober::N,rõõǥǥâdmään,oktoober
3639,Oktober::N,октябрь,oktoober
3640,Oktober::N,октябрьма̄нн,oktoober
3641,November::N,rahka,november
3642,November::N,gålkoe,november
3643,November::N,basádismánno,november
3644,November::N,skábmamánnu,november
3645,November::N,marrasmááṇu,november
3646,November::N,skammâmááṇu,november
3647,November::N,skamm'mään,november
3648,November::N,ноябрь,november
3649,Dezember::N,goeve,detsember
3650,Dezember::N,jåvleaske,detsember
3651,Dezember::N,javllamánno,detsember
3652,Dezember::N,juovlamánnu,detsember
3653,Dezember::N,juov'lâmááṇu,detsember
3654,Dezember::N,rosttovmään,detsember
3655,Dezember::N,декабрь,detsember
3656,Dezember::N,декабрьма̄нн,detsember
3657,Montag::N,måanta,esmaspäev
3658,Montag::N,mánnodahka,esmaspäev
3659,Montag::N,mánnodat,esmaspäev
3660,Montag::N,vuossárga,esmaspäev
3661,Montag::N,vuossargâ,esmaspäev
3662,Montag::N,vuõs'sargg,esmaspäev
3663,Montag::N,вӯссоарк,esmaspäev
3664,Dienstag::N,dæjsta,teisipäev
3665,Dienstag::N,dijstahka,teisipäev
3666,Dienstag::N,disdat,teisipäev
3667,Dienstag::N,disttat,teisipäev
3668,Dienstag::N,majebargâ,teisipäev
3669,Dienstag::N,mââi´bargg,teisipäev
3670,Dienstag::N,нымьппоаркк,teisipäev
3671,Mittwoch::N,gaskevåhkoe,kesknädal
3672,Mittwoch::N,gasskavahkko,kesknädal
3673,Mittwoch::N,gaskavahkku,kesknädal
3674,Mittwoch::N,koskokko,kesknädal
3675,Mittwoch::N,seärad,kesknädal
3676,Mittwoch::N,ся̄рэдт,kesknädal
3677,Donnerstag::N,duarsta,neljapäev
3678,Donnerstag::N,duorastahka,neljapäev
3679,Donnerstag::N,duorastat,neljapäev
3680,Donnerstag::N,turâstâh,neljapäev
3681,Donnerstag::N,neljdpei´vv,neljapäev
3682,Donnerstag::N,ня̄льянтпе̄ййв,neljapäev
3683,Freitag::N,bearjadahke,reede
3684,Freitag::N,bierjjedahka,reede
3685,Freitag::N,bearjadat,reede
3686,Freitag::N,perjâdâh,reede
3687,Freitag::N,piâtnâc,reede
3688,Freitag::N,пе̄тнэц,reede
3689,Samstag::N,laavvadahke,laupäev
3690,Samstag::N,lávvodahka,laupäev
3691,Samstag::N,lávvordat,laupäev
3692,Samstag::N,láṿárdâh,laupäev
3693,Samstag::N,sue´vet,laupäev
3694,Samstag::N,сӯветҍ,laupäev
3695,Sonntag::N,aejlege,pühapäev
3696,Sonntag::N,sådnåbiejvve,pühapäev
3697,Sonntag::N,ájllek,pühapäev
3698,Sonntag::N,sotnabeaivi,pühapäev
3699,Sonntag::N,pasepeivi,pühapäev
3700,Sonntag::N,pâ´sspei´vv,pühapäev
3701,Sonntag::N,па̄ссьпе̄ййв,pühapäev
3702,groß::A,stoere,suur
3703,groß::A,stuorra,suur
3704,groß::A,stuoris,suur
3705,groß::A,stye'res,suur
3706,groß::A,šurr,suur
3707,groß::A,шӯрр,suur
3708,groß::A,о̄а̄йхьк,suur
3709,klein::A,onne,väike
3710,klein::A,onne,pisike
3711,klein::A,smaave,väike
3712,klein::A,smaave,pisike
3713,klein::A,unne,väike
3714,klein::A,unne,pisike
3715,klein::A,uhttse,väike
3716,klein::A,uhttse,pisike
3717,klein::A,unni,väike
3718,klein::A,unni,pisike
3719,klein::A,uhcci,väike
3720,klein::A,uhcci,pisike
3721,klein::A,ucce,väike
3722,klein::A,ucce,pisike
3723,klein::A,u´cc,väike
3724,klein::A,u´cc,pisike
3725,klein::A,siõmm,väike
3726,klein::A,siõmm,pisike
3727,klein::A,smaavâs,väike
3728,klein::A,smaavâs,pisike
3729,klein::A,уцць,väike
3730,klein::A,уцць,pisike
3731,klein::A,уцхенч,väike
3732,klein::A,уцхенч,pisike
3733,lang::A,guhkies,pikk
3734,lang::A,guhkke,pikk
3735,lang::A,guhkki,pikk
3736,lang::A,kukke,pikk
3737,lang::A,ku´ǩǩ,pikk
3738,lang::A,куххьк,pikk
3739,kurz::A,åenehks,lühike
3740,kurz::A,oadne,lühike
3741,kurz::A,oanehaš,lühike
3742,kurz::A,uánih,lühike
3743,kurz::A,uá'nihâš,lühike
3744,kurz::A,vuä´niǩ,lühike
3745,kurz::A,оаньхесь,lühike
3746,breit::A,gamte,lai
3747,breit::A,gåbdde,lai
3748,breit::A,govdat,lai
3749,breit::A,kubduv,lai
3750,breit::A,kobddi,lai
3751,breit::A,ко̄ммьтэсь,lai
3752,schmal::A,giedtsies,kitsas
3753,schmal::A,giedtse,kitsas
3754,schmal::A,geazzi,kitsas
3755,schmal::A,seaggi,kitsas
3756,schmal::A,kärži,kitsas
3757,schmal::A,kezzi,kitsas
3758,schmal::A,ǩe´ʒʒ,kitsas
3759,schmal::A,ке̄нҌцесь,kitsas
3760,dicht::A,duvhties,tihe
3761,dicht::A,suohkat,tihe
3762,dicht::A,teahtis,tihe
3763,dicht::A,čavos,tihe
3764,dicht::A,naaggâs,tihe
3765,dicht::A,то̄а̄йвас,tihe
3766,dick[Gegenstand]::A,gïsse,jäme
3767,dick[Gegenstand]::A,jassijes,jäme
3768,dick[Gegenstand]::A,assá,jäme
3769,dick[Gegenstand]::A,assái,jäme
3770,dick[Gegenstand]::A,assaa,jäme
3771,dick[Gegenstand]::A,asalâš,jäme
3772,dick[Gegenstand]::A,kõssâd,jäme
3773,dick[Gegenstand]::A,âssai,jäme
3774,dick[Gegenstand]::A,кэ̄сс,jäme
3775,dünn::A,jissehts,õhuke
3776,dünn::A,jissehts,peenike
3777,dünn::A,asidasj,õhuke
3778,dünn::A,asidasj,peenike
3779,dünn::A,asehaš,õhuke
3780,dünn::A,asehaš,peenike
3781,dünn::A,asettem,õhuke
3782,dünn::A,asettem,peenike
3783,dünn::A,ââ´zzte´m,õhuke
3784,dünn::A,ââ´zzte´m,peenike
3785,dünn::A,рашшь,õhuke
3786,dünn::A,рашшь,peenike
3787,dünn::A,ражесь,õhuke
3788,dünn::A,ражесь,peenike
3789,fest::A,nænnoes,püsiv
3790,fest::A,nænnoes,kindel
3791,fest::A,tjavdes,püsiv
3792,fest::A,tjavdes,kindel
3793,fest::A,tjårggåt,püsiv
3794,fest::A,tjårggåt,kindel
3795,fest::A,nanus,püsiv
3796,fest::A,nanus,kindel
3797,fest::A,nanos,püsiv
3798,fest::A,nanos,kindel
3799,fest::A,nâânas,püsiv
3800,fest::A,nâânas,kindel
3801,fest::A,роавас,püsiv
3802,fest::A,роавас,kindel
3803,fest::A,роаввсэсь,püsiv
3804,fest::A,роаввсэсь,kindel
3805,flach::A,plïehtje,lame
3806,flach::A,plïehtje,tasane
3807,flach::A,duolbo,lame
3808,flach::A,duolbo,tasane
3809,flach::A,duolbuk,lame
3810,flach::A,duolbuk,tasane
3811,flach::A,duolba,lame
3812,flach::A,duolba,tasane
3813,flach::A,tuolbâs,lame
3814,flach::A,tuolbâs,tasane
3815,flach::A,toobžâs,lame
3816,flach::A,toobžâs,tasane
3817,flach::A,tuõlbâs,lame
3818,flach::A,tuõlbâs,tasane
3819,flach::A,тӯллп,lame
3820,flach::A,тӯллп,tasane
3821,glatt::A,njalhkedihks,sile
3822,glatt::A,njalkas,sile
3823,glatt::A,njalkkas,sile
3824,glatt::A,šoollâd,sile
3825,glatt::A,šolbâd,sile
3826,glatt::A,lää´ttes,sile
3827,glatt::A,ла̄тӭсь,sile
3828,glatt::A,нё̄ллькесь,sile
3829,hart::A,garre,kõva
3830,hart::A,garras,kõva
3831,hart::A,garas,kõva
3832,hart::A,koorâs,kõva
3833,hart::A,kõõrâs,kõva
3834,hart::A,куйяс,kõva
3835,hart::A,кэ̄рас,kõva
3836,weich::A,möövhkes,pehme
3837,weich::A,dimes,pehme
3838,weich::A,dimis,pehme
3839,weich::A,times,pehme
3840,weich::A,lines,pehme
3841,weich::A,tee´mes,pehme
3842,weich::A,сӯбпесь,pehme
3843,rund::A,jorpe,ümar
3844,rund::A,jårbås,ümar
3845,rund::A,jårbbåt,ümar
3846,rund::A,jorbbas,ümar
3847,rund::A,juurbâs,ümar
3848,rund::A,joorbâs,ümar
3849,rund::A,ё̄рпп,ümar
3850,spitz::A,snjåhtjoeh,torkav
3851,spitz::A,snutjek,torkav
3852,spitz::A,snjurtjuk,torkav
3853,spitz::A,čogas,torkav
3854,spitz::A,cuppas,torkav
3855,spitz::A,čuuṿâs,torkav
3856,spitz::A,pâ´sttel,torkav
3857,spitz::A,чо̄гк,torkav
3858,spitz::A,пассьтэль,torkav
3859,scharf::A,besteles,terav
3860,scharf::A,basstel,terav
3861,scharf::A,tjiesskis,terav
3862,scharf::A,bastilit,terav
3863,scharf::A,čuuḥâl,terav
3864,scharf::A,pâ´sttel,terav
3865,scharf::A,пассьтэль,terav
3866,scharf::A,пассьтлесь,terav
3867,stumpf::A,baenehts,nüri
3868,stumpf::A,jåbbe,nüri
3869,stumpf::A,nearas,nüri
3870,stumpf::A,basttoheapme,nüri
3871,stumpf::A,tulcce,nüri
3872,stumpf::A,miä´r'res,nüri
3873,stumpf::A,ме̄ресь,nüri
3874,schwer::A,leevles,raske
3875,schwer::A,låssåt,raske
3876,schwer::A,lossat,raske
