,Concept_ID,nl,se
2600,Schaufel::N,schep,kuäivv
2601,Schaufel::N,schep,куаййв
2602,Gabel::N,vork,tjåagka
2603,Gabel::N,vork,gáffil
2604,Gabel::N,vork,káffal
2605,Gabel::N,vork,kaahvâl
2606,Gabel::N,vork,velkk
2607,Gabel::N,vork,а̄лльс
2608,Löffel::N,lepel,buste
2609,Löffel::N,lepel,bassti
2610,Löffel::N,lepel,baste
2611,Löffel::N,lepel,pastem
2612,Löffel::N,lepel,pâ´sttem
2613,Löffel::N,lepel,пасьтэмь
2614,Messer::N,mes,nejpie
2615,Messer::N,mes,nijbbe
2616,Messer::N,mes,niibi
2617,Messer::N,mes,nijbe
2618,Messer::N,mes,nei´bb
2619,Messer::N,mes,ныййп
2620,Nagel::N,spijker,spæjhkere
2621,Nagel::N,spijker,spiger
2622,Nagel::N,spijker,návlle
2623,Nagel::N,spijker,spiikkár
2624,Nagel::N,spijker,spijkkár
2625,Nagel::N,spijker,näu´ll
2626,Nagel::N,spijker,на̄ввьл
2627,Netz::N,net,viermie
2628,Netz::N,net,viermme
2629,Netz::N,net,næhtta
2630,Netz::N,net,fierbmi
2631,Netz::N,net,viermi
2632,Netz::N,net,säi´mm
2633,Netz::N,net,нӯжхьт
2634,Haken::N,haak,kruehkie
2635,Haken::N,haak,ruohkke
2636,Haken::N,haak,vagge
2637,Haken::N,haak,roahkki
2638,Haken::N,haak,faggi
2639,Haken::N,haak,kuák'ki
2640,Haken::N,haak,kuä´ǩ'ǩ
2641,Haken::N,haak,ва̄ӈӈк
2642,Haken::N,haak,куэххьк
2643,Griff::N,handvat,rehpie
2644,Griff::N,handvat,taatje
2645,Griff::N,handvat,gavlla
2646,Griff::N,handvat,guottáldahka
2647,Griff::N,handvat,geavja
2648,Griff::N,handvat,novdâ
2649,Griff::N,handvat,nõđđ
2650,Griff::N,handvat,kå´ǧǧ
2651,Griff::N,handvat,нэ̄дт
2652,Schloss::N,slot,laesie
2653,Schloss::N,slot,lássa
2654,Schloss::N,slot,lohkka
2655,Schloss::N,slot,lukkâ
2656,Schloss::N,slot,lokk
2657,Schloss::N,slot,ло̄ххк
2658,Bild::N,beeld,guvvie
2659,Bild::N,beeld,gåvvå
2660,Bild::N,beeld,govva
2661,Bild::N,beeld,koṿe
2662,Bild::N,beeld,kartt
2663,Bild::N,beeld,картина
2664,Figur::N,figuur,guvvie
2665,Figur::N,figuur,gåvos
2666,Figur::N,figuur,figuvrra
2667,Figur::N,figuur,figuvra
2668,Figur::N,figuur,kovos
2669,Figur::N,figuur,kuâŋas
2670,Puppe::N,pop,dåahka
2671,Puppe::N,pop,dåhkko
2672,Puppe::N,pop,doahkko
2673,Puppe::N,pop,dohkká
2674,Puppe::N,pop,duhkká
2675,Puppe::N,pop,kuuhlaž
2676,Puppe::N,pop,кукла
2677,Beutel::N,zak,voessetje
2678,Beutel::N,zak,påvsså
2679,Beutel::N,zak,seahkaš
2680,Beutel::N,zak,bursa
2681,Beutel::N,zak,guhkkár
2682,Beutel::N,zak,čooṿâs
2683,Beutel::N,zak,siâk'k
2684,Beutel::N,zak,kå´ššel
2685,Beutel::N,zak,ве̄ҏҏц
2686,Beutel::N,buidel,voessetje
2687,Beutel::N,buidel,påvsså
2688,Beutel::N,buidel,seahkaš
2689,Beutel::N,buidel,bursa
2690,Beutel::N,buidel,guhkkár
2691,Beutel::N,buidel,čooṿâs
2692,Beutel::N,buidel,siâk'k
2693,Beutel::N,buidel,kå´ššel
2694,Beutel::N,buidel,ве̄ҏҏц
2695,Bündel::N,pak,paantje
2696,Bündel::N,pak,buduk
2697,Bündel::N,pak,gurppe
2698,Bündel::N,pak,gihppu
2699,Bündel::N,pak,kiäs'tu
2700,Bündel::N,pak,šnâpp
2701,Bündel::N,pak,пуччк
2702,Bündel::N,bundel,paantje
2703,Bündel::N,bundel,buduk
2704,Bündel::N,bundel,gurppe
2705,Bündel::N,bundel,gihppu
2706,Bündel::N,bundel,kiäs'tu
2707,Bündel::N,bundel,šnâpp
2708,Bündel::N,bundel,пуччк
2709,Tasche::N,tas,veaskoe
2710,Tasche::N,tas,væssko
2711,Tasche::N,tas,lávkka
2712,Tasche::N,tas,lávka
2713,Tasche::N,tas,seahkka
2714,Tasche::N,tas,lavkkâ
2715,Tasche::N,tas,laukk
2716,Tasche::N,tas,суӎӎьк
2717,Tasche::N,tas,ло̄а̄ффк
2718,Eimer::N,emmer,bæhtoe
2719,Eimer::N,emmer,skiello
2720,Eimer::N,emmer,skállu
2721,Eimer::N,emmer,eebir
2722,Eimer::N,emmer,skääll
2723,Eimer::N,emmer,е̄мьперь
2724,Deckel::N,deksel,luehkie
2725,Deckel::N,deksel,låhkke
2726,Deckel::N,deksel,lohkki
2727,Deckel::N,deksel,lokke
2728,Deckel::N,deksel,lå´ǩǩ
2729,Deckel::N,deksel,ко̄а̄ххтнэсс
2730,Geschirr::N,vaatwerk,lihtie
2731,Geschirr::N,vaatwerk,lihte
2732,Geschirr::N,vaatwerk,lihtit
2733,Geschirr::N,vaatwerk,litte
2734,Geschirr::N,vaatwerk,kärldõk
2735,Geschirr::N,vaatwerk,ка̄ррь
2736,Sack::N,zak,voesse
2737,Sack::N,zak,vuossa
2738,Sack::N,zak,seahkka
2739,Sack::N,zak,sekkâ
2740,Sack::N,zak,siâk'k
2741,Sack::N,zak,ве̄ҏҏц
2742,Tasse::N,kop,guksie
2743,Tasse::N,kop,gåhppå
2744,Tasse::N,kop,gohppu
2745,Tasse::N,kop,pollo
2746,Tasse::N,kop,kopp
2747,Tasse::N,kop,на̄ххьп
2748,Topf::N,pan,baetie
2749,Topf::N,pan,krovhte
2750,Topf::N,pan,rujtta
2751,Topf::N,pan,giebbme
2752,Topf::N,pan,báhti
2753,Topf::N,pan,gievdni
2754,Topf::N,pan,pääti
2755,Topf::N,pan,kruâitt
2756,Topf::N,pan,кӣммьн
2757,Kessel::N,ketel,giebnie
2758,Kessel::N,ketel,skallo
2759,Kessel::N,ketel,giebbme
2760,Kessel::N,ketel,gieđbmi
2761,Kessel::N,ketel,kiem'ni
2762,Kessel::N,ketel,ǩie´mnn
2763,Kessel::N,ketel,кӣммьн
2764,Essen::N,eten,åesie
2765,Essen::N,eten,beapmoe
2766,Essen::N,eten,biebbmo
2767,Essen::N,eten,borramuš
2768,Essen::N,eten,purrâmâš
2769,Essen::N,eten,porrmõš
2770,Essen::N,eten,по̄ррмушш
2771,Nahrung::N,voedsel,beapmoe
2772,Nahrung::N,voedsel,biebbmo
2773,Nahrung::N,voedsel,biebmu
2774,Nahrung::N,voedsel,purrâmâš
2775,Nahrung::N,voedsel,porrmõš
2776,Nahrung::N,voedsel,по̄ррмушш
2777,Speise::N,spijs,beapmoe
2778,Speise::N,spijs,biebbmo
2779,Speise::N,spijs,biebmu
2780,Speise::N,spijs,määlis
2781,Speise::N,spijs,aasâs
2782,Speise::N,spijs,porrmõš
2783,Speise::N,spijs,по̄ррмушш
2784,Fleisch::N,vlees,bearkoe
2785,Fleisch::N,vlees,oadtje
2786,Fleisch::N,vlees,bierggo
2787,Fleisch::N,vlees,biergu
2788,Fleisch::N,vlees,uáž'ži
2789,Fleisch::N,vlees,vuä´ǯ'ǯ
2790,Fleisch::N,vlees,вуэннч
2791,Getreide::N,graan,gernie
2792,Getreide::N,graan,gårnne
2793,Getreide::N,graan,gordni
2794,Getreide::N,graan,valje
2795,Getreide::N,graan,ле̄ййп
2796,Brei::N,pap,kraavhtse
2797,Brei::N,pap,ráktsa
2798,Brei::N,pap,buvru
2799,Brei::N,pap,suoḥâd
2800,Brei::N,pap,hutt
2801,Brei::N,pap,уххт
2802,Brei::N,brij,kraavhtse
2803,Brei::N,brij,ráktsa
2804,Brei::N,brij,buvru
2805,Brei::N,brij,suoḥâd
2806,Brei::N,brij,hutt
2807,Brei::N,brij,уххт
2808,Brot::N,brood,gaahkoe
2809,Brot::N,brood,lájbbe
2810,Brot::N,brood,stummpa
2811,Brot::N,brood,láibi
2812,Brot::N,brood,gáhkku
2813,Brot::N,brood,leibi
2814,Brot::N,brood,lei´bb
2815,Brot::N,brood,ле̄ййп
2816,Scheibe::N,plak,snaejrie
2817,Scheibe::N,plak,sárdde
2818,Scheibe::N,plak,vajahas
2819,Scheibe::N,plak,časkkis
2820,Scheibe::N,plak,ča'skes
2821,Scheibe::N,plak,ku´sǩǩ
2822,Scheibe::N,plak,кусськ
2823,Scheibe::N,snede,snaejrie
2824,Scheibe::N,snede,sárdde
2825,Scheibe::N,snede,vajahas
2826,Scheibe::N,snede,časkkis
2827,Scheibe::N,snede,ča'skes
2828,Scheibe::N,snede,ku´sǩǩ
2829,Scheibe::N,snede,кусськ
2830,Fett::N,vet,buejtie
2831,Fett::N,vet,vuodja
2832,Fett::N,vet,buoidi
2833,Fett::N,vet,pyei'di
2834,Fett::N,vet,puõi´dd
2835,Fett::N,vet,пуййт
2836,Butter::N,boter,voeje
2837,Butter::N,boter,vuodja
2838,Butter::N,boter,vuodja
2839,Butter::N,boter,vuojâ
2840,Butter::N,boter,vuõjj
2841,Butter::N,boter,вӯйй
2842,Öl::N,olie,ålja
2843,Öl::N,olie,ulljo
2844,Öl::N,olie,oalljo
2845,Öl::N,olie,olju
2846,Öl::N,olie,oljo
2847,Öl::N,olie,vuõjj
2848,Öl::N,olie,вӯйй
2849,Salz::N,zout,saelhtie
2850,Salz::N,zout,sállte
2851,Salz::N,zout,sálti
2852,Salz::N,zout,sältti
2853,Salz::N,zout,sä´ltt
2854,Salz::N,zout,сӯлль
2855,Suppe::N,soep,joptse
2856,Suppe::N,soep,jupptsa
2857,Suppe::N,soep,málli
2858,Suppe::N,soep,määḷi
2859,Suppe::N,soep,lieṃâ
2860,Suppe::N,soep,liõmm
2861,Suppe::N,soep,лӣмм
2862,Honig::N,honing,hååneske
2863,Honig::N,honing,meda
2864,Honig::N,honing,miehta
2865,Honig::N,honing,mietâ
2866,Honig::N,honing,miõtt
2867,Honig::N,honing,мӣдт
2868,Milch::N,melk,mielhkie
2869,Milch::N,melk,mielkke
2870,Milch::N,melk,mielki
2871,Milch::N,melk,miel'kki
2872,Milch::N,melk,mie´lǩǩ
2873,Milch::N,melk,ма̄ййт
2874,Tee::N,thee,löövje
2875,Tee::N,thee,tedja
2876,Tee::N,thee,deadju
2877,Tee::N,thee,čee
2878,Tee::N,thee,teej̣â
2879,Tee::N,thee,čee
2880,Tee::N,thee,чайй
2881,Leder::N,leer,hovre
2882,Leder::N,leer,sassne
2883,Leder::N,leer,náhkki
2884,Leder::N,leer,leaira
2885,Leder::N,leer,čevđi
2886,Leder::N,leer,čåu´dd
2887,Leder::N,leer,на̄ххьк
2888,Leder::N,leder,hovre
2889,Leder::N,leder,sassne
2890,Leder::N,leder,náhkki
2891,Leder::N,leder,leaira
2892,Leder::N,leder,čevđi
2893,Leder::N,leder,čåu´dd
2894,Leder::N,leder,на̄ххьк
2895,Wolle::N,wol,ålloe
2896,Wolle::N,wol,hullo
2897,Wolle::N,wol,ullu
2898,Wolle::N,wol,ullo
2899,Wolle::N,wol,oll
2900,Wolle::N,wol,улл
2901,Stoff::N,stof,tyjje
2902,Stoff::N,stof,gápptás
2903,Stoff::N,stof,stoaffa
2904,Stoff::N,stof,ávnnas
2905,Stoff::N,stof,käägus
2906,Stoff::N,stof,aaunâs
2907,Stoff::N,stof,лыййн
2908,Nadel::N,naald,naaloe
2909,Nadel::N,naald,nállo
2910,Nadel::N,naald,nállu
2911,Nadel::N,naald,nááḷu
2912,Nadel::N,naald,neu´ll
2913,Nadel::N,naald,нӣввьл
2914,Faden::N,draad,laejkie
2915,Faden::N,draad,hárppo
2916,Faden::N,draad,árpu
2917,Faden::N,draad,läigi
2918,Faden::N,draad,lääi´j
2919,Faden::N,draad,сӯнн
2920,Knopf::N,knoop,balhka
2921,Knopf::N,knoop,boallo
2922,Knopf::N,knoop,boallu
2923,Knopf::N,knoop,puál'lu
2924,Knopf::N,knoop,puäll
2925,Knopf::N,knoop,пуалл
2926,Knoten::N,knoop,tjoelme
2927,Knoten::N,knoop,tjuolmma
2928,Knoten::N,knoop,čuolbma
2929,Knoten::N,knoop,čuol'mâ
2930,Knoten::N,knoop,čuõlmm
2931,Knoten::N,knoop,чӯллм
2932,Farbe::N,verf,klaerie
2933,Farbe::N,verf,ivnne
2934,Farbe::N,verf,bájnno
2935,Farbe::N,verf,mola
2936,Farbe::N,verf,fearga
2937,Farbe::N,verf,maalâ
2938,Farbe::N,verf,páinu
2939,Farbe::N,verf,kälkk
2940,Farbe::N,verf,по̄а̄ййн
2941,Kleidung::N,kledij,tyjje
2942,Kleidung::N,kledij,gárvvo
2943,Kleidung::N,kledij,bivttas
2944,Kleidung::N,kledij,piivtâs
2945,Kleidung::N,kledij,pivoh
2946,Kleidung::N,kledij,piiutâs
2947,Kleidung::N,kledij,о̄а̄з
2948,Kleidung::N,kleding,tyjje
2949,Kleidung::N,kleding,gárvvo
2950,Kleidung::N,kleding,bivttas
2951,Kleidung::N,kleding,piivtâs
2952,Kleidung::N,kleding,pivoh
2953,Kleidung::N,kleding,piiutâs
2954,Kleidung::N,kleding,о̄а̄з
2955,Hemd::N,hemd,sjåarhtoe
2956,Hemd::N,hemd,skirtto
2957,Hemd::N,hemd,báidi
2958,Hemd::N,hemd,päiđi
2959,Hemd::N,hemd,päidd
2960,Hemd::N,hemd,па̄ййт
2961,Kragen::N,kraag,döörhke
2962,Kragen::N,kraag,tjiebet
2963,Kragen::N,kraag,tjehpuris
2964,Kragen::N,kraag,čeabet
2965,Kragen::N,kraag,kráva
2966,Kragen::N,kraag,siä'pulâs
2967,Kragen::N,kraag,seäp'plõs
2968,Kragen::N,kraag,ко̄а̄влас
2969,Ärmel::N,mouw,sissie
2970,Ärmel::N,mouw,sasse
2971,Ärmel::N,mouw,soadji
2972,Ärmel::N,mouw,suájá
2973,Ärmel::N,mouw,suäjj
2974,Ärmel::N,mouw,суэйй
2975,Hose::N,broek,måvhka
2976,Hose::N,broek,båkså
2977,Hose::N,broek,buvssat
2978,Hose::N,broek,puuvsah
2979,Hose::N,broek,puus
2980,Hose::N,broek,пукс
2981,Hose::N,broek,ко̄а̄дтӭ
2982,Hose::N,pantalon,måvhka
2983,Hose::N,pantalon,båkså
2984,Hose::N,pantalon,buvssat
2985,Hose::N,pantalon,puuvsah
2986,Hose::N,pantalon,puus
2987,Hose::N,pantalon,пукс
2988,Hose::N,pantalon,ко̄а̄дтӭ
2989,Gürtel::N,riem,juvvie
2990,Gürtel::N,riem,beelhte
2991,Gürtel::N,riem,avve
2992,Gürtel::N,riem,getsam
2993,Gürtel::N,riem,boagán
2994,Gürtel::N,riem,pooṿij
2995,Gürtel::N,riem,puäǥǥanj
2996,Gürtel::N,riem,эвв
2997,Gürtel::N,gordel,juvvie
2998,Gürtel::N,gordel,beelhte
2999,Gürtel::N,gordel,avve
3000,Gürtel::N,gordel,getsam
3001,Gürtel::N,gordel,boagán
3002,Gürtel::N,gordel,pooṿij
3003,Gürtel::N,gordel,puäǥǥanj
3004,Gürtel::N,gordel,эвв
3005,Mütze::N,muts,tjohpe
3006,Mütze::N,muts,gahper
3007,Mütze::N,muts,gahpir
3008,Mütze::N,muts,kappeer
3009,Mütze::N,muts,keä´p'per
3010,Mütze::N,muts,кабперь
3011,Schuh::N,schoen,gaamege
3012,Schuh::N,schoen,gáma
3013,Schuh::N,schoen,skuovva
3014,Schuh::N,schoen,gáma
3015,Schuh::N,schoen,kaamâ
3016,Schuh::N,schoen,kaammi
3017,Schuh::N,schoen,камаша
3018,Stiefel::N,laars,steeblege
3019,Stiefel::N,laars,stiebil
3020,Stiefel::N,laars,sáhpis
3021,Stiefel::N,laars,sáppat
3022,Stiefel::N,laars,steevvil
3023,Stiefel::N,laars,sa´ppi
3024,Stiefel::N,laars,са̄ххпе
3025,Ring::N,ring,rïngke
3026,Ring::N,ring,suormas
3027,Ring::N,ring,suorpmas
3028,Ring::N,ring,suormâs
3029,Ring::N,ring,suõrmâs
3030,Ring::N,ring,сӯрмас
3031,Band::N,lint,baante
3032,Band::N,lint,bádde
3033,Band::N,lint,báddi
3034,Band::N,lint,päddi
3035,Band::N,lint,liântt
3036,Band::N,lint,källre´ppiǩ
3037,Band::N,lint,ля̄ӊӊт
3038,Kamm::N,kam,gaampe
3039,Kamm::N,kam,rájdam
3040,Kamm::N,kam,tjåhkom
3041,Kamm::N,kam,čohkun
3042,Kamm::N,kam,čohhoom
3043,Kamm::N,kam,čååǥǥam
3044,Kamm::N,kam,чоагкь
3045,Spiegel::N,spiegel,guelmiedahke
3046,Spiegel::N,spiegel,spiedjil
3047,Spiegel::N,spiegel,speajal
3048,Spiegel::N,spiegel,speeijal
3049,Spiegel::N,spiegel,suei´mkar
3050,Spiegel::N,spiegel,кыффкэмка̄ррь
3051,Spiegel::N,spiegel,зе̄ркал
3052,Riemen::N,riem,györtenje
3053,Riemen::N,riem,rájppe
3054,Riemen::N,riem,garttsa
3055,Riemen::N,riem,lávži
3056,Riemen::N,riem,läbži
3057,Riemen::N,riem,läbǯǯ
3058,Riemen::N,riem,ре̄ммь
3059,Schnur::N,koord,gurrie
3060,Schnur::N,koord,gáras
3061,Schnur::N,koord,garca
3062,Schnur::N,koord,orrâ
3063,Schnur::N,koord,nue´rr
3064,Schnur::N,koord,нӯррь
3065,Leine::N,lijn,baante
3066,Leine::N,lijn,gájnno
3067,Leine::N,lijn,báddi
3068,Leine::N,lijn,oarra
3069,Leine::N,lijn,läbži
3070,Leine::N,lijn,läbǯǯ
3071,Leine::N,lijn,ла̄ммч
3072,Decke::N,deken,gaptjese
3073,Decke::N,deken,rádno
3074,Decke::N,deken,gåbtjås
3075,Decke::N,deken,tæhppin
3076,Decke::N,deken,govččas
3077,Decke::N,deken,loovdâ
3078,Decke::N,deken,räänn
3079,Decke::N,deken,ра̄нн
3080,Kissen::N,kussen,nalhke
3081,Kissen::N,kussen,guoddá
3082,Kissen::N,kussen,oajvevuolle
3083,Kissen::N,kussen,guoddá
3084,Kissen::N,kussen,bolsttar
3085,Kissen::N,kussen,polster
3086,Kissen::N,kussen,pee´ren
3087,Kissen::N,kussen,pooddâšǩ
3088,Kissen::N,kussen,по̄дэшк
3089,Tuch::N,doek,tyjje
3090,Tuch::N,doek,tyddja
3091,Tuch::N,doek,gådo
3092,Tuch::N,doek,liidni
3093,Tuch::N,doek,läđđee
3094,Tuch::N,doek,re´ppiǩ
3095,Tuch::N,doek,ree´ppiǩ
3096,Tuch::N,doek,ребпехь
3097,Handtuch::N,handdoek,njaamelijnie
3098,Handtuch::N,handdoek,sigárdahka
3099,Handtuch::N,handdoek,sihkaldat
3100,Handtuch::N,handdoek,siholdâs
3101,Handtuch::N,handdoek,seekkldõs
3102,Handtuch::N,handdoek,u´tree´lniǩ
3103,Handtuch::N,handdoek,отеральнэхьк
3104,Kraft::N,kracht,faamoe
3105,Kraft::N,kracht,fábmo
3106,Kraft::N,kracht,fápmu
3107,Kraft::N,kracht,fááṃu
3108,Kraft::N,kracht,viõkk
3109,Kraft::N,kracht,вӣгк
3110,Stärke::N,sterkte,vieksiesvoete
3111,Stärke::N,sterkte,gievrrudahka
3112,Stärke::N,sterkte,gievrrodus
3113,Stärke::N,sterkte,veahka
3114,Stärke::N,sterkte,vuoibmi
3115,Stärke::N,sterkte,viek'sâvuotâ
3116,Stärke::N,sterkte,viõkk
3117,Stärke::N,sterkte,са̄м
3118,Stärke::N,sterkte,вӣгк
3119,Gesundheit::N,gezondheid,healsoe
3120,Gesundheit::N,gezondheid,starne
3121,Gesundheit::N,gezondheid,hælsso
3122,Gesundheit::N,gezondheid,varresvuohta
3123,Gesundheit::N,gezondheid,dearvvasvuohta
3124,Gesundheit::N,gezondheid,tie'rvâsvuotâ
3125,Gesundheit::N,gezondheid,tiõrvâsvuõtt
3126,Gesundheit::N,gezondheid,тӣрвасвӯдт
3127,Krankheit::N,ziekte,skïemtjelasse
3128,Krankheit::N,ziekte,skihpudahka
3129,Krankheit::N,ziekte,dávdda
3130,Krankheit::N,ziekte,vihke
3131,Krankheit::N,ziekte,dávda
3132,Krankheit::N,ziekte,tavdâ
3133,Krankheit::N,ziekte,puá'cuvuotâ
3134,Krankheit::N,ziekte,kõpp
3135,Krankheit::N,ziekte,puõccmoš
3136,Krankheit::N,ziekte,кэ̄бп
3137,Schmerz::N,pijn,haerhpie
3138,Schmerz::N,pijn,bávtjas
3139,Schmerz::N,pijn,bávčča
3140,Schmerz::N,pijn,tuške
3141,Schmerz::N,pijn,poovčâs
3142,Schmerz::N,pijn,tå´sǩǩ
3143,Schmerz::N,pijn,кэ̄бп
3144,Wunde::N,wond,saejrie
3145,Wunde::N,wond,hávve
3146,Wunde::N,wond,hávvi
3147,Wunde::N,wond,hävvi
3148,Wunde::N,wond,hää´vv
3149,Wunde::N,wond,ра̄ӊӊҍ
3150,Fieber::N,koorts,vaejlie
3151,Fieber::N,koorts,fiebar
3152,Fieber::N,koorts,báhkkadávda
3153,Fieber::N,koorts,žaar
3154,Fieber::N,koorts,жоарр
3155,Arznei::N,medicament,daalhkesh
3156,Arznei::N,medicament,dálkas
3157,Arznei::N,medicament,dálkkas
3158,Arznei::N,medicament,taalhâs
3159,Arznei::N,medicament,lekittâs
3160,Arznei::N,medicament,taalkâs
3161,Arznei::N,medicament,лоаддв
3162,Arznei::N,geneesmiddel,daalhkesh
3163,Arznei::N,geneesmiddel,dálkas
3164,Arznei::N,geneesmiddel,dálkkas
3165,Arznei::N,geneesmiddel,taalhâs
3166,Arznei::N,geneesmiddel,lekittâs
3167,Arznei::N,geneesmiddel,taalkâs
3168,Arznei::N,geneesmiddel,лоаддв
3169,Brücke::N,brug,pruvvie
3170,Brücke::N,brug,råvve
3171,Brücke::N,brug,šaldi
3172,Brücke::N,brug,šalde
3173,Brücke::N,brug,mostt
3174,Brücke::N,brug,мо̄сст
3175,Brunnen::N,put,prutnie
3176,Brunnen::N,put,ruddne
3177,Brunnen::N,put,gáivo
3178,Brunnen::N,put,káivu
3179,Brunnen::N,put,käivv
3180,Brunnen::N,put,ка̄ййв
3181,Brunnen::N,bron,prutnie
3182,Brunnen::N,bron,ruddne
3183,Brunnen::N,bron,gáivo
3184,Brunnen::N,bron,káivu
3185,Brunnen::N,bron,käivv
3186,Brunnen::N,bron,ка̄ййв
3187,Weide::N,wei,gåatome
3188,Weide::N,wei,guohtom
3189,Weide::N,wei,guohtun
3190,Weide::N,wei,kuátu
3191,Weide::N,wei,luátu
3192,Weide::N,wei,та̄нтар
3193,Weide::N,weide,gåatome
3194,Weide::N,weide,guohtom
3195,Weide::N,weide,guohtun
3196,Weide::N,weide,kuátu
3197,Weide::N,weide,luátu
3198,Weide::N,weide,та̄нтар
3199,Pfad::N,pad,baalka
3200,Pfad::N,pad,bálges
3201,Pfad::N,pad,bálggis
3202,Pfad::N,pad,päälgis
3203,Pfad::N,pad,pää´ljes
3204,Pfad::N,pad,поалкас
3205,Weg::N,weg,geajnoe
3206,Weg::N,weg,gæjnno
3207,Weg::N,weg,væddja
3208,Weg::N,weg,geaidnu
3209,Weg::N,weg,luod'dâ
3210,Weg::N,weg,čuâǥǥas
3211,Weg::N,weg,чуэкас
3212,Straße::N,baan,geajnoe
3213,Straße::N,baan,joene
3214,Straße::N,baan,gahttun
3215,Straße::N,baan,geaidnu
3216,Straße::N,baan,maađij
3217,Straße::N,baan,uu´lec
3218,Straße::N,baan,чуэкас
3219,Straße::N,straat,geajnoe
3220,Straße::N,straat,joene
3221,Straße::N,straat,gahttun
3222,Straße::N,straat,geaidnu
3223,Straße::N,straat,maađij
3224,Straße::N,straat,uu´lec
3225,Straße::N,straat,чуэкас
3226,Dorf::N,dorp,sïjte
3227,Dorf::N,dorp,bájkke
3228,Dorf::N,dorp,gilli
3229,Dorf::N,dorp,sijdâ
3230,Dorf::N,dorp,sijdd
3231,Dorf::N,dorp,сыййт
3232,Stadt::N,stad,staare
3233,Stadt::N,stad,sjeltie
3234,Stadt::N,stad,stáda
3235,Stadt::N,stad,gávpot
3236,Stadt::N,stad,kaavpug
3237,Stadt::N,stad,lâ´nn
3238,Stadt::N,stad,gåårad
3239,Stadt::N,stad,ланнҍ
3240,Brief::N,brief,prievie
3241,Brief::N,brief,girjje
3242,Brief::N,brief,reive
3243,Brief::N,brief,kirje
3244,Brief::N,brief,ǩe´rjj
3245,Brief::N,brief,кыррьй
3246,Buch::N,boek,gærja
3247,Buch::N,boek,girjje
3248,Buch::N,boek,girji
3249,Buch::N,boek,kirje
3250,Buch::N,boek,ǩe´rjj
3251,Buch::N,boek,кыррьй
3252,Buchstabe::N,letter,baakoe
3253,Buchstabe::N,letter,bokstávva
3254,Buchstabe::N,letter,bustávva
3255,Buchstabe::N,letter,puustav
3256,Buchstabe::N,letter,bukva
3257,Buchstabe::N,letter,буква
3258,Zeitung::N,krant,plaerie
3259,Zeitung::N,krant,avijssa
3260,Zeitung::N,krant,bláđđi
3261,Zeitung::N,krant,aavis
3262,Zeitung::N,krant,listt
3263,Zeitung::N,krant,ga´zaat
3264,Zeitung::N,krant,газет
3265,Zeitung::N,dagblad,plaerie
3266,Zeitung::N,dagblad,avijssa
3267,Zeitung::N,dagblad,bláđđi
3268,Zeitung::N,dagblad,aavis
3269,Zeitung::N,dagblad,listt
3270,Zeitung::N,dagblad,ga´zaat
3271,Zeitung::N,dagblad,газет
3272,Leben::N,leven,hïegke
3273,Leben::N,leven,hægga
3274,Leben::N,leven,iellem
3275,Leben::N,leven,viessom
3276,Leben::N,leven,eallin
3277,Leben::N,leven,eellim
3278,Leben::N,leven,jie´llem
3279,Leben::N,leven,я̄лл
3280,Tod::N,dood,jaame
3281,Tod::N,dood,jábmem
3282,Tod::N,dood,jápmin
3283,Tod::N,dood,jäämmim
3284,Tod::N,dood,så´rmm
3285,Tod::N,dood,jää´mmem
3286,Tod::N,dood,соаррьм
3287,Grab::N,graf,gaelmie
3288,Grab::N,graf,ráhpo
3289,Grab::N,graf,hávdde
3290,Grab::N,graf,hávdi
3291,Grab::N,graf,hävdi
3292,Grab::N,graf,äu´dd
3293,Grab::N,graf,ка̄лльм
3294,Kirche::N,kerk,gærhkoe
3295,Kirche::N,kerk,girkko
3296,Kirche::N,kerk,girku
3297,Kirche::N,kerk,kirkko
3298,Kirche::N,kerk,ceerkav
3299,Kirche::N,kerk,цэ̄ркав
3300,Sünde::N,zonde,sådtoe
3301,Sünde::N,zonde,suddo
3302,Sünde::N,zonde,suddu
3303,Sünde::N,zonde,suddo
3304,Sünde::N,zonde,reä´ǩ'ǩ
3305,Gott::N,god,jupmele
3306,Gott::N,god,jubmel
3307,Gott::N,god,ipmil
3308,Gott::N,god,immeel
3309,Gott::N,god,e´mmel
3310,Gott::N,god,иммель
3311,Arbeiter::N,arbeider,barkije
3312,Arbeiter::N,arbeider,barggoulmusj
3313,Arbeiter::N,arbeider,bargi
3314,Arbeiter::N,arbeider,pargee
3315,Arbeiter::N,arbeider,reâugglaž
3316,Arbeiter::N,arbeider,лыххкэй
3317,Chef::N,chef,åvtehke
3318,Chef::N,chef,oajvve
3319,Chef::N,chef,hoavda
3320,Chef::N,chef,hovdâ
3321,Chef::N,chef,uái'vi
3322,Chef::N,chef,ä´ttem
3323,Chef::N,chef,vuei´vvooumaž
3324,Chef::N,chef,выгкэй
3325,Chef::N,chef,вӯййкьей
3326,Chef::N,chef,вуэййв
3327,Meister::N,meester,ööhpehtæjja
3328,Meister::N,meester,åhpadiddje
3329,Meister::N,meester,čeahppi
3330,Meister::N,meester,meašttir
3331,Meister::N,meester,miäš'tár
3332,Meister::N,meester,määstär
3333,Meister::N,meester,че̄ххьп
3334,Arzt::N,arts,dåaktere
3335,Arzt::N,arts,dåktår
