,Concept_ID,br,se
2329,Griff::N,kemer,taatje
2330,Griff::N,kemer,gavlla
2331,Griff::N,kemer,guottáldahka
2332,Griff::N,kemer,geavja
2333,Griff::N,kemer,novdâ
2334,Griff::N,kemer,nõđđ
2335,Griff::N,kemer,kå´ǧǧ
2336,Griff::N,kemer,нэ̄дт
2337,Schloss::N,potenn,laesie
2338,Schloss::N,potenn,lássa
2339,Schloss::N,potenn,lohkka
2340,Schloss::N,potenn,lukkâ
2341,Schloss::N,potenn,lokk
2342,Schloss::N,potenn,ло̄ххк
2343,Bild::N,skeudenn,guvvie
2344,Bild::N,skeudenn,gåvvå
2345,Bild::N,skeudenn,govva
2346,Bild::N,skeudenn,koṿe
2347,Bild::N,skeudenn,kartt
2348,Bild::N,skeudenn,картина
2349,Figur::N,skeud,guvvie
2350,Figur::N,skeud,gåvos
2351,Figur::N,skeud,figuvrra
2352,Figur::N,skeud,figuvra
2353,Figur::N,skeud,kovos
2354,Figur::N,skeud,kuâŋas
2355,Figur::N,figur,guvvie
2356,Figur::N,figur,gåvos
2357,Figur::N,figur,figuvrra
2358,Figur::N,figur,figuvra
2359,Figur::N,figur,kovos
2360,Figur::N,figur,kuâŋas
2361,Puppe::N,merc'hodenn,dåahka
2362,Puppe::N,merc'hodenn,dåhkko
2363,Puppe::N,merc'hodenn,doahkko
2364,Puppe::N,merc'hodenn,dohkká
2365,Puppe::N,merc'hodenn,duhkká
2366,Puppe::N,merc'hodenn,kuuhlaž
2367,Puppe::N,merc'hodenn,кукла
2368,Beutel::N,sac'h,voessetje
2369,Beutel::N,sac'h,påvsså
2370,Beutel::N,sac'h,seahkaš
2371,Beutel::N,sac'h,bursa
2372,Beutel::N,sac'h,guhkkár
2373,Beutel::N,sac'h,čooṿâs
2374,Beutel::N,sac'h,siâk'k
2375,Beutel::N,sac'h,kå´ššel
2376,Beutel::N,sac'h,ве̄ҏҏц
2377,Bündel::N,feskenn,paantje
2378,Bündel::N,feskenn,buduk
2379,Bündel::N,feskenn,gurppe
2380,Bündel::N,feskenn,gihppu
2381,Bündel::N,feskenn,kiäs'tu
2382,Bündel::N,feskenn,šnâpp
2383,Bündel::N,feskenn,пуччк
2384,Tasche::N,sac'h,veaskoe
2385,Tasche::N,sac'h,væssko
2386,Tasche::N,sac'h,lávkka
2387,Tasche::N,sac'h,lávka
2388,Tasche::N,sac'h,seahkka
2389,Tasche::N,sac'h,lavkkâ
2390,Tasche::N,sac'h,laukk
2391,Tasche::N,sac'h,суӎӎьк
2392,Tasche::N,sac'h,ло̄а̄ффк
2393,Eimer::N,sailh,bæhtoe
2394,Eimer::N,sailh,skiello
2395,Eimer::N,sailh,skállu
2396,Eimer::N,sailh,eebir
2397,Eimer::N,sailh,skääll
2398,Eimer::N,sailh,е̄мьперь
2399,Deckel::N,pallenn,luehkie
2400,Deckel::N,pallenn,låhkke
2401,Deckel::N,pallenn,lohkki
2402,Deckel::N,pallenn,lokke
2403,Deckel::N,pallenn,lå´ǩǩ
2404,Deckel::N,pallenn,ко̄а̄ххтнэсс
2405,Geschirr::N,listriaj,lihtie
2406,Geschirr::N,listriaj,lihte
2407,Geschirr::N,listriaj,lihtit
2408,Geschirr::N,listriaj,litte
2409,Geschirr::N,listriaj,kärldõk
2410,Geschirr::N,listriaj,ка̄ррь
2411,Sack::N,sac'h,voesse
2412,Sack::N,sac'h,vuossa
2413,Sack::N,sac'h,seahkka
2414,Sack::N,sac'h,sekkâ
2415,Sack::N,sac'h,siâk'k
2416,Sack::N,sac'h,ве̄ҏҏц
2417,Tasse::N,tas,guksie
2418,Tasse::N,tas,gåhppå
2419,Tasse::N,tas,gohppu
2420,Tasse::N,tas,pollo
2421,Tasse::N,tas,kopp
2422,Tasse::N,tas,на̄ххьп
2423,Topf::N,pod,baetie
2424,Topf::N,pod,krovhte
2425,Topf::N,pod,rujtta
2426,Topf::N,pod,giebbme
2427,Topf::N,pod,báhti
2428,Topf::N,pod,gievdni
2429,Topf::N,pod,pääti
2430,Topf::N,pod,kruâitt
2431,Topf::N,pod,кӣммьн
2432,Kessel::N,chaodouron,giebnie
2433,Kessel::N,chaodouron,skallo
2434,Kessel::N,chaodouron,giebbme
2435,Kessel::N,chaodouron,gieđbmi
2436,Kessel::N,chaodouron,kiem'ni
2437,Kessel::N,chaodouron,ǩie´mnn
2438,Kessel::N,chaodouron,кӣммьн
2439,Essen::N,pred,åesie
2440,Essen::N,pred,beapmoe
2441,Essen::N,pred,biebbmo
2442,Essen::N,pred,borramuš
2443,Essen::N,pred,purrâmâš
2444,Essen::N,pred,porrmõš
2445,Essen::N,pred,по̄ррмушш
2446,Nahrung::N,boued,beapmoe
2447,Nahrung::N,boued,biebbmo
2448,Nahrung::N,boued,biebmu
2449,Nahrung::N,boued,purrâmâš
2450,Nahrung::N,boued,porrmõš
2451,Nahrung::N,boued,по̄ррмушш
2452,Speise::N,meuz,beapmoe
2453,Speise::N,meuz,biebbmo
2454,Speise::N,meuz,biebmu
2455,Speise::N,meuz,määlis
2456,Speise::N,meuz,aasâs
2457,Speise::N,meuz,porrmõš
2458,Speise::N,meuz,по̄ррмушш
2459,Fleisch::N,kig,bearkoe
2460,Fleisch::N,kig,oadtje
2461,Fleisch::N,kig,bierggo
2462,Fleisch::N,kig,biergu
2463,Fleisch::N,kig,uáž'ži
2464,Fleisch::N,kig,vuä´ǯ'ǯ
2465,Fleisch::N,kig,вуэннч
2466,Getreide::N,ed,gernie
2467,Getreide::N,ed,gårnne
2468,Getreide::N,ed,gordni
2469,Getreide::N,ed,valje
2470,Getreide::N,ed,ле̄ййп
2471,Brei::N,yod,kraavhtse
2472,Brei::N,yod,ráktsa
2473,Brei::N,yod,buvru
2474,Brei::N,yod,suoḥâd
2475,Brei::N,yod,hutt
2476,Brei::N,yod,уххт
2477,Brot::N,bara,gaahkoe
2478,Brot::N,bara,lájbbe
2479,Brot::N,bara,stummpa
2480,Brot::N,bara,láibi
2481,Brot::N,bara,gáhkku
2482,Brot::N,bara,leibi
2483,Brot::N,bara,lei´bb
2484,Brot::N,bara,ле̄ййп
2485,Scheibe::N,tailhenn,snaejrie
2486,Scheibe::N,tailhenn,sárdde
2487,Scheibe::N,tailhenn,vajahas
2488,Scheibe::N,tailhenn,časkkis
2489,Scheibe::N,tailhenn,ča'skes
2490,Scheibe::N,tailhenn,ku´sǩǩ
2491,Scheibe::N,tailhenn,кусськ
2492,Fett::N,lard,buejtie
2493,Fett::N,lard,vuodja
2494,Fett::N,lard,buoidi
2495,Fett::N,lard,pyei'di
2496,Fett::N,lard,puõi´dd
2497,Fett::N,lard,пуййт
2498,Butter::N,amann,voeje
2499,Butter::N,amann,vuodja
2500,Butter::N,amann,vuodja
2501,Butter::N,amann,vuojâ
2502,Butter::N,amann,vuõjj
2503,Butter::N,amann,вӯйй
2504,Öl::N,eoul,ålja
2505,Öl::N,eoul,ulljo
2506,Öl::N,eoul,oalljo
2507,Öl::N,eoul,olju
2508,Öl::N,eoul,oljo
2509,Öl::N,eoul,vuõjj
2510,Öl::N,eoul,вӯйй
2511,Salz::N,holen,saelhtie
2512,Salz::N,holen,sállte
2513,Salz::N,holen,sálti
2514,Salz::N,holen,sältti
2515,Salz::N,holen,sä´ltt
2516,Salz::N,holen,сӯлль
2517,Suppe::N,soubenn,joptse
2518,Suppe::N,soubenn,jupptsa
2519,Suppe::N,soubenn,málli
2520,Suppe::N,soubenn,määḷi
2521,Suppe::N,soubenn,lieṃâ
2522,Suppe::N,soubenn,liõmm
2523,Suppe::N,soubenn,лӣмм
2524,Honig::N,mel,hååneske
2525,Honig::N,mel,meda
2526,Honig::N,mel,miehta
2527,Honig::N,mel,mietâ
2528,Honig::N,mel,miõtt
2529,Honig::N,mel,мӣдт
2530,Milch::N,laezh,mielhkie
2531,Milch::N,laezh,mielkke
2532,Milch::N,laezh,mielki
2533,Milch::N,laezh,miel'kki
2534,Milch::N,laezh,mie´lǩǩ
2535,Milch::N,laezh,ма̄ййт
2536,Tee::N,te,löövje
2537,Tee::N,te,tedja
2538,Tee::N,te,deadju
2539,Tee::N,te,čee
2540,Tee::N,te,teej̣â
2541,Tee::N,te,čee
2542,Tee::N,te,чайй
2543,Leder::N,lêr,hovre
2544,Leder::N,lêr,sassne
2545,Leder::N,lêr,náhkki
2546,Leder::N,lêr,leaira
2547,Leder::N,lêr,čevđi
2548,Leder::N,lêr,čåu´dd
2549,Leder::N,lêr,на̄ххьк
2550,Wolle::N,gloan,ålloe
2551,Wolle::N,gloan,hullo
2552,Wolle::N,gloan,ullu
2553,Wolle::N,gloan,ullo
2554,Wolle::N,gloan,oll
2555,Wolle::N,gloan,улл
2556,Stoff::N,danvez,tyjje
2557,Stoff::N,danvez,gápptás
2558,Stoff::N,danvez,stoaffa
2559,Stoff::N,danvez,ávnnas
2560,Stoff::N,danvez,käägus
2561,Stoff::N,danvez,aaunâs
2562,Stoff::N,danvez,лыййн
2563,Nadel::N,nadoz,naaloe
2564,Nadel::N,nadoz,nállo
2565,Nadel::N,nadoz,nállu
2566,Nadel::N,nadoz,nááḷu
2567,Nadel::N,nadoz,neu´ll
2568,Nadel::N,nadoz,нӣввьл
2569,Faden::N,neudenn,laejkie
2570,Faden::N,neudenn,hárppo
2571,Faden::N,neudenn,árpu
2572,Faden::N,neudenn,läigi
2573,Faden::N,neudenn,lääi´j
2574,Faden::N,neudenn,сӯнн
2575,Knopf::N,bouton,balhka
2576,Knopf::N,bouton,boallo
2577,Knopf::N,bouton,boallu
2578,Knopf::N,bouton,puál'lu
2579,Knopf::N,bouton,puäll
2580,Knopf::N,bouton,пуалл
2581,Knoten::N,skoulm,tjoelme
2582,Knoten::N,skoulm,tjuolmma
2583,Knoten::N,skoulm,čuolbma
2584,Knoten::N,skoulm,čuol'mâ
2585,Knoten::N,skoulm,čuõlmm
2586,Knoten::N,skoulm,чӯллм
2587,Farbe::N,liv,klaerie
2588,Farbe::N,liv,ivnne
2589,Farbe::N,liv,bájnno
2590,Farbe::N,liv,mola
2591,Farbe::N,liv,fearga
2592,Farbe::N,liv,maalâ
2593,Farbe::N,liv,páinu
2594,Farbe::N,liv,kälkk
2595,Farbe::N,liv,по̄а̄ййн
2596,Kleidung::N,dilhad,tyjje
2597,Kleidung::N,dilhad,gárvvo
2598,Kleidung::N,dilhad,bivttas
2599,Kleidung::N,dilhad,piivtâs
2600,Kleidung::N,dilhad,pivoh
2601,Kleidung::N,dilhad,piiutâs
2602,Kleidung::N,dilhad,о̄а̄з
2603,Hemd::N,roc'hed,sjåarhtoe
2604,Hemd::N,roc'hed,skirtto
2605,Hemd::N,roc'hed,báidi
2606,Hemd::N,roc'hed,päiđi
2607,Hemd::N,roc'hed,päidd
2608,Hemd::N,roc'hed,па̄ййт
2609,Kragen::N,gouzoug,döörhke
2610,Kragen::N,gouzoug,tjiebet
2611,Kragen::N,gouzoug,tjehpuris
2612,Kragen::N,gouzoug,čeabet
2613,Kragen::N,gouzoug,kráva
2614,Kragen::N,gouzoug,siä'pulâs
2615,Kragen::N,gouzoug,seäp'plõs
2616,Kragen::N,gouzoug,ко̄а̄влас
2617,Ärmel::N,milgin,sissie
2618,Ärmel::N,milgin,sasse
2619,Ärmel::N,milgin,soadji
2620,Ärmel::N,milgin,suájá
2621,Ärmel::N,milgin,suäjj
2622,Ärmel::N,milgin,суэйй
2623,Hose::N,bragoù,måvhka
2624,Hose::N,bragoù,båkså
2625,Hose::N,bragoù,buvssat
2626,Hose::N,bragoù,puuvsah
2627,Hose::N,bragoù,puus
2628,Hose::N,bragoù,пукс
2629,Hose::N,bragoù,ко̄а̄дтӭ
2630,Gürtel::N,gouriz,juvvie
2631,Gürtel::N,gouriz,beelhte
2632,Gürtel::N,gouriz,avve
2633,Gürtel::N,gouriz,getsam
2634,Gürtel::N,gouriz,boagán
2635,Gürtel::N,gouriz,pooṿij
2636,Gürtel::N,gouriz,puäǥǥanj
2637,Gürtel::N,gouriz,эвв
2638,Mütze::N,boned,tjohpe
2639,Mütze::N,boned,gahper
2640,Mütze::N,boned,gahpir
2641,Mütze::N,boned,kappeer
2642,Mütze::N,boned,keä´p'per
2643,Mütze::N,boned,кабперь
2644,Schuh::N,botez,gaamege
2645,Schuh::N,botez,gáma
2646,Schuh::N,botez,skuovva
2647,Schuh::N,botez,gáma
2648,Schuh::N,botez,kaamâ
2649,Schuh::N,botez,kaammi
2650,Schuh::N,botez,камаша
2651,Stiefel::N,botez,steeblege
2652,Stiefel::N,botez,stiebil
2653,Stiefel::N,botez,sáhpis
2654,Stiefel::N,botez,sáppat
2655,Stiefel::N,botez,steevvil
2656,Stiefel::N,botez,sa´ppi
2657,Stiefel::N,botez,са̄ххпе
2658,Ring::N,gwalenn,rïngke
2659,Ring::N,gwalenn,suormas
2660,Ring::N,gwalenn,suorpmas
2661,Ring::N,gwalenn,suormâs
2662,Ring::N,gwalenn,suõrmâs
2663,Ring::N,gwalenn,сӯрмас
2664,Band::N,bagad,baante
2665,Band::N,bagad,bádde
2666,Band::N,bagad,báddi
2667,Band::N,bagad,päddi
2668,Band::N,bagad,liântt
2669,Band::N,bagad,källre´ppiǩ
2670,Band::N,bagad,ля̄ӊӊт
2671,Kamm::N,krib,gaampe
2672,Kamm::N,krib,rájdam
2673,Kamm::N,krib,tjåhkom
2674,Kamm::N,krib,čohkun
2675,Kamm::N,krib,čohhoom
2676,Kamm::N,krib,čååǥǥam
2677,Kamm::N,krib,чоагкь
2678,Spiegel::N,melezour,guelmiedahke
2679,Spiegel::N,melezour,spiedjil
2680,Spiegel::N,melezour,speajal
2681,Spiegel::N,melezour,speeijal
2682,Spiegel::N,melezour,suei´mkar
2683,Spiegel::N,melezour,кыффкэмка̄ррь
2684,Spiegel::N,melezour,зе̄ркал
2685,Riemen::N,lerenn,györtenje
2686,Riemen::N,lerenn,rájppe
2687,Riemen::N,lerenn,garttsa
2688,Riemen::N,lerenn,lávži
2689,Riemen::N,lerenn,läbži
2690,Riemen::N,lerenn,läbǯǯ
2691,Riemen::N,lerenn,ре̄ммь
2692,Schnur::N,kordenn,gurrie
2693,Schnur::N,kordenn,gáras
2694,Schnur::N,kordenn,garca
2695,Schnur::N,kordenn,orrâ
2696,Schnur::N,kordenn,nue´rr
2697,Schnur::N,kordenn,нӯррь
2698,Leine::N,roll,baante
2699,Leine::N,roll,gájnno
2700,Leine::N,roll,báddi
2701,Leine::N,roll,oarra
2702,Leine::N,roll,läbži
2703,Leine::N,roll,läbǯǯ
2704,Leine::N,roll,ла̄ммч
2705,Decke::N,golo,gaptjese
2706,Decke::N,golo,rádno
2707,Decke::N,golo,gåbtjås
2708,Decke::N,golo,tæhppin
2709,Decke::N,golo,govččas
2710,Decke::N,golo,loovdâ
2711,Decke::N,golo,räänn
2712,Decke::N,golo,ра̄нн
2713,Kissen::N,goubenner,nalhke
2714,Kissen::N,goubenner,guoddá
2715,Kissen::N,goubenner,oajvevuolle
2716,Kissen::N,goubenner,guoddá
2717,Kissen::N,goubenner,bolsttar
2718,Kissen::N,goubenner,polster
2719,Kissen::N,goubenner,pee´ren
2720,Kissen::N,goubenner,pooddâšǩ
2721,Kissen::N,goubenner,по̄дэшк
2722,Tuch::N,mezher,tyjje
2723,Tuch::N,mezher,tyddja
2724,Tuch::N,mezher,gådo
2725,Tuch::N,mezher,liidni
2726,Tuch::N,mezher,läđđee
2727,Tuch::N,mezher,re´ppiǩ
2728,Tuch::N,mezher,ree´ppiǩ
2729,Tuch::N,mezher,ребпехь
2730,Handtuch::N,toailhon,njaamelijnie
2731,Handtuch::N,toailhon,sigárdahka
2732,Handtuch::N,toailhon,sihkaldat
2733,Handtuch::N,toailhon,siholdâs
2734,Handtuch::N,toailhon,seekkldõs
2735,Handtuch::N,toailhon,u´tree´lniǩ
2736,Handtuch::N,toailhon,отеральнэхьк
2737,Kraft::N,nerzh,faamoe
2738,Kraft::N,nerzh,fábmo
2739,Kraft::N,nerzh,fápmu
2740,Kraft::N,nerzh,fááṃu
2741,Kraft::N,nerzh,viõkk
2742,Kraft::N,nerzh,вӣгк
2743,Stärke::N,nerzhder,vieksiesvoete
2744,Stärke::N,nerzhder,gievrrudahka
2745,Stärke::N,nerzhder,gievrrodus
2746,Stärke::N,nerzhder,veahka
2747,Stärke::N,nerzhder,vuoibmi
2748,Stärke::N,nerzhder,viek'sâvuotâ
2749,Stärke::N,nerzhder,viõkk
2750,Stärke::N,nerzhder,са̄м
2751,Stärke::N,nerzhder,вӣгк
2752,Gesundheit::N,yec'hed,healsoe
2753,Gesundheit::N,yec'hed,starne
2754,Gesundheit::N,yec'hed,hælsso
2755,Gesundheit::N,yec'hed,varresvuohta
2756,Gesundheit::N,yec'hed,dearvvasvuohta
2757,Gesundheit::N,yec'hed,tie'rvâsvuotâ
2758,Gesundheit::N,yec'hed,tiõrvâsvuõtt
2759,Gesundheit::N,yec'hed,тӣрвасвӯдт
2760,Krankheit::N,klañved,skïemtjelasse
2761,Krankheit::N,klañved,skihpudahka
2762,Krankheit::N,klañved,dávdda
2763,Krankheit::N,klañved,vihke
2764,Krankheit::N,klañved,dávda
2765,Krankheit::N,klañved,tavdâ
2766,Krankheit::N,klañved,puá'cuvuotâ
2767,Krankheit::N,klañved,kõpp
2768,Krankheit::N,klañved,puõccmoš
2769,Krankheit::N,klañved,кэ̄бп
2770,Schmerz::N,poan,haerhpie
2771,Schmerz::N,poan,bávtjas
2772,Schmerz::N,poan,bávčča
2773,Schmerz::N,poan,tuške
2774,Schmerz::N,poan,poovčâs
2775,Schmerz::N,poan,tå´sǩǩ
2776,Schmerz::N,poan,кэ̄бп
2777,Schmerz::N,droug,haerhpie
2778,Schmerz::N,droug,bávtjas
2779,Schmerz::N,droug,bávčča
2780,Schmerz::N,droug,tuške
2781,Schmerz::N,droug,poovčâs
2782,Schmerz::N,droug,tå´sǩǩ
2783,Schmerz::N,droug,кэ̄бп
2784,Wunde::N,gloazadenn,saejrie
2785,Wunde::N,gloazadenn,hávve
2786,Wunde::N,gloazadenn,hávvi
2787,Wunde::N,gloazadenn,hävvi
2788,Wunde::N,gloazadenn,hää´vv
2789,Wunde::N,gloazadenn,ра̄ӊӊҍ
2790,Fieber::N,terzhienn,vaejlie
2791,Fieber::N,terzhienn,fiebar
2792,Fieber::N,terzhienn,báhkkadávda
2793,Fieber::N,terzhienn,žaar
2794,Fieber::N,terzhienn,жоарр
2795,Arznei::N,louzoù,daalhkesh
2796,Arznei::N,louzoù,dálkas
2797,Arznei::N,louzoù,dálkkas
2798,Arznei::N,louzoù,taalhâs
2799,Arznei::N,louzoù,lekittâs
2800,Arznei::N,louzoù,taalkâs
2801,Arznei::N,louzoù,лоаддв
2802,Brücke::N,pont,pruvvie
2803,Brücke::N,pont,råvve
2804,Brücke::N,pont,šaldi
2805,Brücke::N,pont,šalde
2806,Brücke::N,pont,mostt
2807,Brücke::N,pont,мо̄сст
2808,Brunnen::N,puñs,prutnie
2809,Brunnen::N,puñs,ruddne
2810,Brunnen::N,puñs,gáivo
2811,Brunnen::N,puñs,káivu
2812,Brunnen::N,puñs,käivv
2813,Brunnen::N,puñs,ка̄ййв
2814,Weide::N,prad,gåatome
2815,Weide::N,prad,guohtom
2816,Weide::N,prad,guohtun
2817,Weide::N,prad,kuátu
2818,Weide::N,prad,luátu
2819,Weide::N,prad,та̄нтар
2820,Pfad::N,gwenodenn,baalka
2821,Pfad::N,gwenodenn,bálges
2822,Pfad::N,gwenodenn,bálggis
2823,Pfad::N,gwenodenn,päälgis
2824,Pfad::N,gwenodenn,pää´ljes
2825,Pfad::N,gwenodenn,поалкас
2826,Weg::N,hent,geajnoe
2827,Weg::N,hent,gæjnno
2828,Weg::N,hent,væddja
2829,Weg::N,hent,geaidnu
2830,Weg::N,hent,luod'dâ
2831,Weg::N,hent,čuâǥǥas
2832,Weg::N,hent,чуэкас
2833,Straße::N,ru,geajnoe
2834,Straße::N,ru,joene
2835,Straße::N,ru,gahttun
2836,Straße::N,ru,geaidnu
2837,Straße::N,ru,maađij
2838,Straße::N,ru,uu´lec
2839,Straße::N,ru,чуэкас
2840,Straße::N,hent,geajnoe
2841,Straße::N,hent,joene
2842,Straße::N,hent,gahttun
2843,Straße::N,hent,geaidnu
2844,Straße::N,hent,maađij
2845,Straße::N,hent,uu´lec
2846,Straße::N,hent,чуэкас
2847,Dorf::N,kêr,sïjte
2848,Dorf::N,kêr,bájkke
2849,Dorf::N,kêr,gilli
2850,Dorf::N,kêr,sijdâ
2851,Dorf::N,kêr,sijdd
2852,Dorf::N,kêr,сыййт
2853,Dorf::N,kêriadenn,sïjte
2854,Dorf::N,kêriadenn,bájkke
2855,Dorf::N,kêriadenn,gilli
2856,Dorf::N,kêriadenn,sijdâ
2857,Dorf::N,kêriadenn,sijdd
2858,Dorf::N,kêriadenn,сыййт
2859,Stadt::N,kêr,staare
2860,Stadt::N,kêr,sjeltie
2861,Stadt::N,kêr,stáda
2862,Stadt::N,kêr,gávpot
2863,Stadt::N,kêr,kaavpug
2864,Stadt::N,kêr,lâ´nn
2865,Stadt::N,kêr,gåårad
2866,Stadt::N,kêr,ланнҍ
2867,Brief::N,lizher,prievie
2868,Brief::N,lizher,girjje
2869,Brief::N,lizher,reive
2870,Brief::N,lizher,kirje
2871,Brief::N,lizher,ǩe´rjj
2872,Brief::N,lizher,кыррьй
2873,Buch::N,levr,gærja
2874,Buch::N,levr,girjje
2875,Buch::N,levr,girji
2876,Buch::N,levr,kirje
2877,Buch::N,levr,ǩe´rjj
2878,Buch::N,levr,кыррьй
2879,Buchstabe::N,lizherenn,baakoe
2880,Buchstabe::N,lizherenn,bokstávva
2881,Buchstabe::N,lizherenn,bustávva
2882,Buchstabe::N,lizherenn,puustav
2883,Buchstabe::N,lizherenn,bukva
2884,Buchstabe::N,lizherenn,буква
2885,Zeitung::N,kazetenn,plaerie
2886,Zeitung::N,kazetenn,avijssa
2887,Zeitung::N,kazetenn,bláđđi
2888,Zeitung::N,kazetenn,aavis
2889,Zeitung::N,kazetenn,listt
2890,Zeitung::N,kazetenn,ga´zaat
2891,Zeitung::N,kazetenn,газет
2892,Leben::N,buhez,hïegke
2893,Leben::N,buhez,hægga
2894,Leben::N,buhez,iellem
2895,Leben::N,buhez,viessom
2896,Leben::N,buhez,eallin
2897,Leben::N,buhez,eellim
2898,Leben::N,buhez,jie´llem
2899,Leben::N,buhez,я̄лл
2900,Tod::N,marv,jaame
2901,Tod::N,marv,jábmem
2902,Tod::N,marv,jápmin
2903,Tod::N,marv,jäämmim
2904,Tod::N,marv,så´rmm
2905,Tod::N,marv,jää´mmem
2906,Tod::N,marv,соаррьм
2907,Grab::N,bez,gaelmie
2908,Grab::N,bez,ráhpo
2909,Grab::N,bez,hávdde
2910,Grab::N,bez,hávdi
2911,Grab::N,bez,hävdi
2912,Grab::N,bez,äu´dd
2913,Grab::N,bez,ка̄лльм
2914,Kirche::N,iliz,gærhkoe
2915,Kirche::N,iliz,girkko
2916,Kirche::N,iliz,girku
2917,Kirche::N,iliz,kirkko
2918,Kirche::N,iliz,ceerkav
2919,Kirche::N,iliz,цэ̄ркав
2920,Sünde::N,pec'hed,sådtoe
2921,Sünde::N,pec'hed,suddo
2922,Sünde::N,pec'hed,suddu
2923,Sünde::N,pec'hed,suddo
2924,Sünde::N,pec'hed,reä´ǩ'ǩ
2925,Gott::N,doue,jupmele
2926,Gott::N,doue,jubmel
2927,Gott::N,doue,ipmil
2928,Gott::N,doue,immeel
2929,Gott::N,doue,e´mmel
2930,Gott::N,doue,иммель
2931,Arbeiter::N,labourer,barkije
2932,Arbeiter::N,labourer,barggoulmusj
2933,Arbeiter::N,labourer,bargi
2934,Arbeiter::N,labourer,pargee
2935,Arbeiter::N,labourer,reâugglaž
2936,Arbeiter::N,labourer,лыххкэй
2937,Arbeiter::N,micherour,barkije
2938,Arbeiter::N,micherour,barggoulmusj
2939,Arbeiter::N,micherour,bargi
2940,Arbeiter::N,micherour,pargee
2941,Arbeiter::N,micherour,reâugglaž
2942,Arbeiter::N,micherour,лыххкэй
2943,Chef::N,penn,åvtehke
2944,Chef::N,penn,oajvve
2945,Chef::N,penn,hoavda
2946,Chef::N,penn,hovdâ
2947,Chef::N,penn,uái'vi
2948,Chef::N,penn,ä´ttem
2949,Chef::N,penn,vuei´vvooumaž
2950,Chef::N,penn,выгкэй
2951,Chef::N,penn,вӯййкьей
2952,Chef::N,penn,вуэййв
2953,Meister::N,mestr,ööhpehtæjja
2954,Meister::N,mestr,åhpadiddje
2955,Meister::N,mestr,čeahppi
2956,Meister::N,mestr,meašttir
2957,Meister::N,mestr,miäš'tár
2958,Meister::N,mestr,määstär
2959,Meister::N,mestr,че̄ххьп
2960,Arzt::N,mezeg,dåaktere
2961,Arzt::N,mezeg,dåktår
2962,Arzt::N,mezeg,dálkudiddje
2963,Arzt::N,mezeg,doavttir
2964,Arzt::N,mezeg,tuáh'tár
2965,Arzt::N,mezeg,dåhttar
2966,Arzt::N,mezeg,лыххцэй
2967,Arzt::N,medisin,dåaktere
2968,Arzt::N,medisin,dåktår
2969,Arzt::N,medisin,dálkudiddje
2970,Arzt::N,medisin,doavttir
2971,Arzt::N,medisin,tuáh'tár
2972,Arzt::N,medisin,dåhttar
2973,Arzt::N,medisin,лыххцэй
2974,Lehrer::N,skolaer,lohkehtæjja
2975,Lehrer::N,skolaer,skåvlik
2976,Lehrer::N,skolaer,åjpadiddje
2977,Lehrer::N,skolaer,oahpaheaddji
2978,Lehrer::N,skolaer,máttááttijjee
2979,Lehrer::N,skolaer,u´čtee´l
2980,Lehrer::N,skolaer,mätt'teei
2981,Lehrer::N,skolaer,уххцэй
2982,Lehrer::N,kelenner,lohkehtæjja
2983,Lehrer::N,kelenner,skåvlik
2984,Lehrer::N,kelenner,åjpadiddje
2985,Lehrer::N,kelenner,oahpaheaddji
2986,Lehrer::N,kelenner,máttááttijjee
2987,Lehrer::N,kelenner,u´čtee´l
2988,Lehrer::N,kelenner,mätt'teei
2989,Lehrer::N,kelenner,уххцэй
2990,Geld::N,arc'hant,vierhtie
2991,Geld::N,arc'hant,ruhta
2992,Geld::N,arc'hant,biednik
2993,Geld::N,arc'hant,ruhta
2994,Geld::N,arc'hant,ruttâ
2995,Geld::N,arc'hant,teä´ǧ'ǧ
2996,Geld::N,arc'hant,те̄ӈӈьк
2997,Geschäft::N,stal,åesie
2998,Geschäft::N,stal,oases
2999,Geschäft::N,stal,gávpi
3000,Geschäft::N,stal,kävppi
3001,Geschäft::N,stal,haandâl
3002,Geschäft::N,stal,kaupp
3003,Geschäft::N,stal,ро̄бэт
3004,Laden::N,stal,bovre
3005,Laden::N,stal,oases
3006,Laden::N,stal,rámbuvdda
3007,Laden::N,stal,gávpi
3008,Laden::N,stal,puvdâ
3009,Laden::N,stal,kävppi
3010,Laden::N,stal,kaupp
3011,Laden::N,stal,ла̄ффьк
3012,Preis::N,priz,åasa
3013,Preis::N,priz,hadde
3014,Preis::N,priz,haddi
3015,Preis::N,priz,hadde
3016,Preis::N,priz,hâ´dd
3017,Preis::N,priz,а̄ррв
3018,Ware::N,marc'hadourezh,vaaroe
3019,Ware::N,marc'hadourezh,várro
3020,Ware::N,marc'hadourezh,gálvvo
3021,Ware::N,marc'hadourezh,gálvu
3022,Ware::N,marc'hadourezh,kálvu
3023,Ware::N,marc'hadourezh,täävvir
3024,Ware::N,marc'hadourezh,kälvv
3025,Ware::N,marc'hadourezh,tä´vver
3026,Ware::N,marc'hadourezh,та̄вяр
3027,Nutzen::N,gounidegezh,aevhkie
3028,Nutzen::N,gounidegezh,ávkke
3029,Nutzen::N,gounidegezh,ávki
3030,Nutzen::N,gounidegezh,ävkki
3031,Nutzen::N,gounidegezh,äu´ǩǩ
