,Concept_ID,te,se
5888,zurücklassen::V,విడుచు,guodet
5889,zurücklassen::V,విడుచు,guođđit
5890,zurücklassen::V,విడుచు,kyeđđiḋ
5891,zurücklassen::V,విడుచు,kue´đđed
5892,zurücklassen::V,విడుచు,кӯдтӭ
5893,verlieren::V,పోగొట్టుకొను,dassedh
5894,verlieren::V,పోగొట్టుకొను,biestedh
5895,verlieren::V,పోగొట్టుకొను,masset
5896,verlieren::V,పోగొట్టుకొను,láhppet
5897,verlieren::V,పోగొట్టుకొను,láhppit
5898,verlieren::V,పోగొట్టుకొను,läppiđ
5899,verlieren::V,పోగొట్టుకొను,monâttiđ
5900,verlieren::V,పోగొట్టుకొను,lä´pped
5901,verlieren::V,పోగొట్టుకొను,rââ´ppted
5902,verlieren::V,పోగొట్టుకొను,ка̄дхэ
5903,verlieren::V,పోగొట్టుకొను,кӯдтъе
5904,fallen lassen::V,జాఱవిడుచు,gahtjehtidh
5905,fallen lassen::V,జాఱవిడుచు,luojttet
5906,fallen lassen::V,జాఱవిడుచు,luojttalit
5907,fallen lassen::V,జాఱవిడుచు,gahčahit
5908,fallen lassen::V,జాఱవిడుచు,lyeš'tiđ
5909,fallen lassen::V,జాఱవిడుచు,kočâttiđ
5910,fallen lassen::V,జాఱవిడుచు,rõpsted
5911,fallen lassen::V,జాఱవిడుచు,kõõččted
5912,fallen lassen::V,జాఱవిడుచు,ёҏтэ
5913,fallen lassen::V,జాఱవిడుచు,кэчхэ
5914,machen::V,చేయు,daajhtodh
5915,machen::V,చేయు,dahkat
5916,machen::V,చేయు,dahkat
5917,machen::V,చేయు,rähtiđ
5918,machen::V,చేయు,raajjâd
5919,machen::V,చేయు,tue´j'jeed
5920,machen::V,చేయు,тӯййше
5921,machen::V,చేయు,ӣллькье
5922,herstellen::V,ఉత్పత్తిచేయు,skaepiedidh
5923,herstellen::V,ఉత్పత్తిచేయు,buvtadit
5924,herstellen::V,ఉత్పత్తిచేయు,dudjot
5925,herstellen::V,ఉత్పత్తిచేయు,a'mnâstiđ
5926,herstellen::V,ఉత్పత్తిచేయు,va'lmâštiđ
5927,herstellen::V,ఉత్పత్తిచేయు,vaalmšted
5928,herstellen::V,ఉత్పత్తిచేయు,лыххкэ
5929,herstellen::V,ఉత్పత్తిచేయు,ӣллькье
5930,bauen::V,నిర్మించు,bigkedh
5931,bauen::V,నిర్మించు,biggit
5932,bauen::V,నిర్మించు,ráhkadit
5933,bauen::V,నిర్మించు,huksiđ
5934,bauen::V,నిర్మించు,raajjâd
5935,bauen::V,నిర్మించు,тӯййше
5936,reparieren::V,సరిచేయు,davvodh
5937,reparieren::V,సరిచేయు,divvot
5938,reparieren::V,సరిచేయు,divvut
5939,reparieren::V,సరిచేయు,tivvoođ
5940,reparieren::V,సరిచేయు,čihtâđ
5941,reparieren::V,సరిచేయు,teevvad
5942,reparieren::V,సరిచేయు,чиннэ
5943,verbessern::V,వృద్ధి చేయు,bueriedidh
5944,verbessern::V,వృద్ధి చేయు,báredit
5945,verbessern::V,వృద్ధి చేయు,buoredit
5946,verbessern::V,వృద్ధి చేయు,buoridit
5947,verbessern::V,వృద్ధి చేయు,pye'rediđ
5948,verbessern::V,వృద్ధి చేయు,pue´reed
5949,verbessern::V,వృద్ధి చేయు,шӣгнэ
5950,ändern::V,మార్చు,jeatjahtehtedh
5951,ändern::V,మార్చు,rievddadit
5952,ändern::V,మార్చు,muhttit
5953,ändern::V,మార్చు,molsut
5954,ändern::V,మార్చు,mutteđ
5955,ändern::V,మార్చు,mu´tted
5956,ändern::V,మార్చు,вуайхе
5957,ändern::V,మార్చు,ка̄вьсе
5958,graben::V,త్రవ్వు,berkedh
5959,graben::V,త్రవ్వు,kroehkedh
5960,graben::V,త్రవ్వు,bállet
5961,graben::V,త్రవ్వు,goaivut
5962,graben::V,త్రవ్వు,roggat
5963,graben::V,త్రవ్వు,kuái'vuđ
5964,graben::V,త్రవ్వు,rääppad
5965,graben::V,త్రవ్వు,kuäivvad
5966,graben::V,త్రవ్వు,ра̄бпэ
5967,graben::V,త్రవ్వు,куаййве
5968,beugen::V,వంచు,sojjedidh
5969,beugen::V,వంచు,såjådit
5970,beugen::V,వంచు,sojahit
5971,beugen::V,వంచు,sujâttiđ
5972,beugen::V,వంచు,kå´mrded
5973,beugen::V,వంచు,njikklõõttâd
5974,beugen::V,వంచు,сойхьтэ
5975,beugen::V,వంచు,то̄а̄ххкэ
5976,beugen::V,వంచు,нигклаххьтэ
5977,biegen::V,వంచు,sojjehtidh
5978,biegen::V,వంచు,såjådit
5979,biegen::V,వంచు,niejddet
5980,biegen::V,వంచు,sojahit
5981,biegen::V,వంచు,čipteđ
5982,biegen::V,వంచు,soojted
5983,biegen::V,వంచు,сойхьтэ
5984,drehen::V,నూలువడుకు,jårrehtidh
5985,drehen::V,నూలువడుకు,bådnjåt
5986,drehen::V,నూలువడుకు,botnjat
5987,drehen::V,నూలువడుకు,jurâttiđ
5988,drehen::V,నూలువడుకు,jåårǥlâ´tted
5989,drehen::V,నూలువడుకు,чоӊӊтэ
5990,wenden::V,త్రిప్పు,jarkelidh
5991,wenden::V,త్రిప్పు,jårggålit
5992,wenden::V,త్రిప్పు,jorgalit
5993,wenden::V,త్రిప్పు,jurgâliđ
5994,wenden::V,త్రిప్పు,jåårǥlâ´tted
5995,wenden::V,త్రిప్పు,вӣррлаххътэ
5996,wenden::V,త్రిప్పు,ка̄вьсе
5997,umdrehen::V,త్రిప్పు,jarkedh
5998,umdrehen::V,త్రిప్పు,måttsåstit
5999,umdrehen::V,త్రిప్పు,botnjat
6000,umdrehen::V,త్రిప్పు,jorgođ
6001,umdrehen::V,త్రిప్పు,jårǥsted
6002,umdrehen::V,త్రిప్పు,коамьхе
6003,umdrehen::V,త్రిప్పు,калльтлэ
6004,heben::V,ఎత్తు,luknjedh
6005,heben::V,ఎత్తు,baavhkestidh
6006,heben::V,ఎత్తు,bajedit
6007,heben::V,ఎత్తు,loktet
6008,heben::V,ఎత్తు,bajidit
6009,heben::V,ఎత్తు,pajediđ
6010,heben::V,ఎత్తు,kokkiđ
6011,heben::V,ఎత్తు,kaggâd
6012,heben::V,ఎత్తు,pââ´jeed
6013,heben::V,ఎత్తు,пайнэ
6014,heben::V,ఎత్తు,пайнэллэ
6015,hochheben::V,ఎత్తు,lutnjedh
6016,hochheben::V,ఎత్తు,låggŋit
6017,hochheben::V,ఎత్తు,loktet
6018,hochheben::V,ఎత్తు,pajediđ
6019,hochheben::V,ఎత్తు,kuåstteed
6020,hochheben::V,ఎత్తు,пайнэ
6021,ergreifen::V,వశపఱచుకొను,fihkelidh
6022,ergreifen::V,వశపఱచుకొను,sårjjot
6023,ergreifen::V,వశపఱచుకొను,doahppit
6024,ergreifen::V,వశపఱచుకొను,fáhtet
6025,ergreifen::V,వశపఱచుకొను,tuáppuđ
6026,ergreifen::V,వశపఱచుకొను,poppâ´tted
6027,ergreifen::V,వశపఱచుకొను,каццсе
6028,ergreifen::V,వశపఱచుకొను,туэрркэ
6029,ergreifen::V,వశపఱచుకొను,ро̄а̄ппчье
6030,halten::V,ఉంచు,steeredh
6031,halten::V,ఉంచు,utniedidh
6032,halten::V,ఉంచు,anedit
6033,halten::V,ఉంచు,adnalit
6034,halten::V,ఉంచు,doallat
6035,halten::V,ఉంచు,toollâd
6036,halten::V,ఉంచు,tue´rjjeed
6037,halten::V,ఉంచు,туаррье
6038,drücken::V,అణచు,dïelkestidh
6039,drücken::V,అణచు,dieddet
6040,drücken::V,అణచు,deaddit
6041,drücken::V,అణచు,čárvet
6042,drücken::V,అణచు,čárvuđ
6043,drücken::V,అణచు,čärvvad
6044,drücken::V,అణచు,teä´d'ded
6045,drücken::V,అణచు,пе̄ррэ
6046,drücken::V,అణచు,ра̄ппче
6047,schieben::V,నొక్కు,vuetjedh
6048,schieben::V,నొక్కు,sjáhtjat
6049,schieben::V,నొక్కు,cáhkit
6050,schieben::V,నొక్కు,cuggâđ
6051,schieben::V,నొక్కు,oi´ǧǧeed
6052,schieben::V,నొక్కు,оййкье
6053,kratzen::V,గోకు,våhtsodh
6054,kratzen::V,గోకు,skreepedh
6055,kratzen::V,గోకు,ruohkkat
6056,kratzen::V,గోకు,ruohkastit
6057,kratzen::V,గోకు,gazzut
6058,kratzen::V,గోకు,kazzođ
6059,kratzen::V,గోకు,võckkâd
6060,kratzen::V,గోకు,кышшкэ
6061,kratzen::V,గోకు,каххьце
6062,lecken::V,నాకు,njåalodh
6063,lecken::V,నాకు,njoallot
6064,lecken::V,నాకు,njolodit
6065,lecken::V,నాకు,njuálluđ
6066,lecken::V,నాకు,njuällad
6067,lecken::V,నాకు,нюаллэ
6068,beißen::V,కఱచు,gaektjedh
6069,beißen::V,కఱచు,gássket
6070,beißen::V,కఱచు,gáskestit
6071,beißen::V,కఱచు,gáskit
6072,beißen::V,కఱచు,käskiđ
6073,beißen::V,కఱచు,kä´cǩǩed
6074,beißen::V,కఱచు,ка̄ццьке
6075,abreißen::V,తెగతెంచు,bïhkedh
6076,abreißen::V,తెగతెంచు,gajkkot
6077,abreißen::V,తెగతెంచు,gaikkihit
6078,abreißen::V,తెగతెంచు,roottâđ
6079,abreißen::V,తెగతెంచు,ra´šǩǩeed
6080,abreißen::V,తెగతెంచు,rååttad
6081,abreißen::V,తెగతెంచు,ро̄дтҍе
6082,abreißen::V,తెగతెంచు,пӯттҍкье
6083,abschneiden::V,తెగకొట్టు,tjoehpestidh
6084,abschneiden::V,తెగకొట్టు,jallat
6085,abschneiden::V,తెగకొట్టు,čuohppat
6086,abschneiden::V,తెగకొట్టు,jogâldiđ
6087,abschneiden::V,తెగకొట్టు,geerelidh
6088,abschneiden::V,తెగకొట్టు,е̄дтэ
6089,abschneiden::V,తెగకొట్టు,е̄дтлэ
6090,binden::V,కట్టు,gårredidh
6091,binden::V,కట్టు,tjadnat
6092,binden::V,కట్టు,gárrat
6093,binden::V,కట్టు,čoonnâđ
6094,binden::V,కట్టు,čõõnnâd
6095,binden::V,కట్టు,čuõlmmâd
6096,binden::V,కట్టు,ко̄ррэ
6097,binden::V,కట్టు,чӯллмдэ
6098,binden::V,కట్టు,ко̄а̄ррэ
6099,stecken::V,తగులుకొనివుండుట,rïjtedh
6100,stecken::V,తగులుకొనివుండుట,tsævkkat
6101,stecken::V,తగులుకొనివుండుట,cáhkit
6102,stecken::V,తగులుకొనివుండుట,cuggâđ
6103,stecken::V,తగులుకొనివుండుట,čuõ´ǧ'ǧeed
6104,stecken::V,తగులుకొనివుండుట,чогксэ
6105,stecken::V,తగులుకొనివుండుట,це̄ӈькхэ
6106,brechen::V,పగులగొట్టు,dåajodh
6107,brechen::V,పగులగొట్టు,tsåapkodh
6108,brechen::V,పగులగొట్టు,doaddjut
6109,brechen::V,పగులగొట్టు,cuvket
6110,brechen::V,పగులగొట్టు,moorrâđ
6111,brechen::V,పగులగొట్టు,mu´rdded
6112,brechen::V,పగులగొట్టు,муррьтэ
6113,klopfen::V,కొట్టు,beenghkedh
6114,klopfen::V,కొట్టు,goalkkalit
6115,klopfen::V,కొట్టు,tsábbmet
6116,klopfen::V,కొట్టు,goalkit
6117,klopfen::V,కొట్టు,skoalkit
6118,klopfen::V,కొట్టు,skuá'lkuttiđ
6119,klopfen::V,కొట్టు,kuälkted
6120,klopfen::V,కొట్టు,та̄гкэ
6121,hauen::V,కొట్టు,beenghkedh
6122,hauen::V,కొట్టు,tjuollat
6123,hauen::V,కొట్టు,čuollat
6124,hauen::V,కొట్టు,čurmâđ
6125,hauen::V,కొట్టు,čâ´cǩǩed
6126,hauen::V,కొట్టు,та̄гкэ
6127,hauen::V,కొట్టు,ва̄сстэ
6128,kleben::V,అంటుకొను,njamkedh
6129,kleben::V,అంటుకొను,dædnjodit
6130,kleben::V,అంటుకొను,liibmet
6131,kleben::V,అంటుకొను,taṃadiđ
6132,kleben::V,అంటుకొను,li´jmmjed
6133,kleben::V,అంటుకొను,нямхэ
6134,reiben::V,రాచు,daanjedh
6135,reiben::V,రాచు,ruvvit
6136,reiben::V,రాచు,ruvvet
6137,reiben::V,రాచు,fiärruđ
6138,reiben::V,రాచు,heârrad
6139,reiben::V,రాచు,ru´vvjed
6140,reiben::V,రాచు,е̄ррэ
6141,streichen::V,వ్యాపింపజేయు,daejdedh
6142,streichen::V,వ్యాపింపజేయు,badtjadidh
6143,streichen::V,వ్యాపింపజేయు,vuojddat
6144,streichen::V,వ్యాపింపజేయు,málet
6145,streichen::V,వ్యాపింపజేయు,njuohtat
6146,streichen::V,వ్యాపింపజేయు,njuottâđ
6147,streichen::V,వ్యాపింపజేయు,puák'suđ
6148,streichen::V,వ్యాపింపజేయు,påhssad
6149,streichen::V,వ్యాపింపజేయు,мо̄а̄шшэ
6150,schleifen::V,రాచు,slijhpedh
6151,schleifen::V,రాచు,sadjet
6152,schleifen::V,రాచు,sadjit
6153,schleifen::V,రాచు,šliipet
6154,schleifen::V,రాచు,saijeeđ
6155,schleifen::V,రాచు,sââjjad
6156,schleifen::V,రాచు,tabǯsted
6157,schleifen::V,రాచు,то̄а̄мчсе
6158,schneiden::V,కోయు,bietskedh
6159,schneiden::V,కోయు,suoddat
6160,schneiden::V,కోయు,tjuohppat
6161,schneiden::V,కోయు,biesskedit
6162,schneiden::V,కోయు,čuohppat
6163,schneiden::V,కోయు,čuop'pâđ
6164,schneiden::V,కోయు,čuõp'pâd
6165,schneiden::V,కోయు,е̄дтэ
6166,schneiden::V,కోయు,пе̄ррэ
6167,schneiden::V,కోయు,чӯххпэ
6168,rütteln::V,కుదిలించుట,firredh
6169,rütteln::V,కుదిలించుట,doargestit
6170,rütteln::V,కుదిలించుట,šluvgit
6171,rütteln::V,కుదిలించుట,pušteđ
6172,rütteln::V,కుదిలించుట,pu´štted
6173,rütteln::V,కుదిలించుట,пушшьтэ
6174,schütteln::V,కదల్చు,firredh
6175,schütteln::V,కదల్చు,sjavnnjet
6176,schütteln::V,కదల్చు,sillnat
6177,schütteln::V,కదల్చు,skullhet
6178,schütteln::V,కదల్చు,salkalit
6179,schütteln::V,కదల్చు,pušteđ
6180,schütteln::V,కదల్చు,pu´štted
6181,schütteln::V,కదల్చు,пушшьтэ
6182,schwenken::V,ఊచుట,svinhtedh
6183,schwenken::V,ఊచుట,svikkastit
6184,schwenken::V,ఊచుట,šlivgut
6185,schwenken::V,ఊచుట,hiä'iluttiđ
6186,schwenken::V,ఊచుట,heeilted
6187,schwenken::V,ఊచుట,маххъе
6188,schütten::V,పోయు,gurhkedh
6189,schütten::V,పోయు,hállit
6190,schütten::V,పోయు,liejkkit
6191,schütten::V,పోయు,leškiđ
6192,schütten::V,పోయు,virâttiđ
6193,schütten::V,పోయు,väällad
6194,schütten::V,పోయు,ва̄ллэ
6195,füllen::V,నింపు,dievhtedh
6196,füllen::V,నింపు,dievddet
6197,füllen::V,నింపు,deavdit
6198,füllen::V,నింపు,tevdiđ
6199,füllen::V,నింపు,tiudded
6200,füllen::V,నింపు,тӣввтэ
6201,einwickeln::V,చుట్టు,gïesedh
6202,einwickeln::V,చుట్టు,giessat
6203,einwickeln::V,చుట్టు,gárrat
6204,einwickeln::V,చుట్టు,giessat
6205,einwickeln::V,చుట్టు,gurpat
6206,einwickeln::V,చుట్టు,kiessâđ
6207,einwickeln::V,చుట్టు,ǩiõssâd
6208,einwickeln::V,చుట్టు,кӣссэ
6209,tragen::V,మోయు,guedtedh
6210,tragen::V,మోయు,guoddet
6211,tragen::V,మోయు,guoddit
6212,tragen::V,మోయు,kyed'diđ
6213,tragen::V,మోయు,kue´d'ded
6214,tragen::V,మోయు,кӯннҌтэ
6215,schleppen::V,ఈడ్చు,fatnehtidh
6216,schleppen::V,ఈడ్చు,sliehpit
6217,schleppen::V,ఈడ్చు,feastit
6218,schleppen::V,ఈడ్చు,vie'šidiđ
6219,schleppen::V,ఈడ్చు,hinnađ
6220,schleppen::V,ఈడ్చు,nje´ʒʒed
6221,schleppen::V,ఈడ్చు,чуввкэ
6222,ziehen::V,ఈడ్చు,giesedh
6223,ziehen::V,ఈడ్చు,giesset
6224,ziehen::V,ఈడ్చు,geassit
6225,ziehen::V,ఈడ్చు,keessiđ
6226,ziehen::V,ఈడ్చు,ǩie´ssed
6227,ziehen::V,ఈడ్చు,ке̄ссе
6228,aufbewahren::V,కాపాడు,vöörhkedh
6229,aufbewahren::V,కాపాడు,vuorkkit
6230,aufbewahren::V,కాపాడు,seailluhit
6231,aufbewahren::V,కాపాడు,siä'iluttiđ
6232,aufbewahren::V,కాపాడు,seeilted
6233,aufbewahren::V,కాపాడు,рӯкнэ
6234,werfen::V,విసరు,slampestidh
6235,werfen::V,విసరు,bálkkot
6236,werfen::V,విసరు,suhppet
6237,werfen::V,విసరు,šlivgiđ
6238,werfen::V,విసరు,čeâǥǥted
6239,werfen::V,విసరు,суэххпэ
6240,fangen::V,పట్టుకొను,bivtedh
6241,fangen::V,పట్టుకొను,giddit
6242,fangen::V,పట్టుకొను,bivdit
6243,fangen::V,పట్టుకొను,toppiđ
6244,fangen::V,పట్టుకొను,tää´vted
6245,fangen::V,పట్టుకొను,та̄бпэ
6246,fangen::V,పట్టుకొను,со̄а̄гкэ
6247,packen::V,పట్టుకొను,doerelidh
6248,packen::V,పట్టుకొను,kreemsedh
6249,packen::V,పట్టుకొను,doahppit
6250,packen::V,పట్టుకొను,doahput
6251,packen::V,పట్టుకొను,tuáppuđ
6252,packen::V,పట్టుకొను,ká'ivâstiđ
6253,packen::V,పట్టుకొను,tää´vted
6254,packen::V,పట్టుకొను,каццсе
6255,packen::V,పట్టుకొను,туэрркэ
6256,packen::V,పట్టుకొను,ро̄а̄ппчье
6257,verstecken::V,దాచు,tjïekedh
6258,verstecken::V,దాచు,tjiehkat
6259,verstecken::V,దాచు,čiehkat
6260,verstecken::V,దాచు,čieḥâđ
6261,verstecken::V,దాచు,peittad
6262,verstecken::V,దాచు,пе̄йхьтэ
6263,teilen::V,భాగించు,juekedh
6264,teilen::V,భాగించు,juohket
6265,teilen::V,భాగించు,juohkit
6266,teilen::V,భాగించు,jyeḥiđ
6267,teilen::V,భాగించు,jue´ǩǩed
6268,teilen::V,భాగించు,ю̄гке
6269,teilen::V,భాగించు,ра̄ттҍке
6270,schicken::V,పంపు,saadtodh
6271,schicken::V,పంపు,sáddit
6272,schicken::V,పంపు,sáddet
6273,schicken::V,పంపు,vuo'lgâttiđ
6274,schicken::V,పంపు,vuõltteed
6275,schicken::V,పంపు,вӯлкхэ
6276,bringen::V,తెచ్చు,buektedh
6277,bringen::V,తెచ్చు,doalvvot
6278,bringen::V,తెచ్చు,buktit
6279,bringen::V,తెచ్చు,tuál'vuđ
6280,bringen::V,తెచ్చు,pu´htted
6281,bringen::V,తెచ్చు,пыххьтэ
6282,hinzufügen::V,చేర్చు,dievhtedh
6283,hinzufügen::V,చేర్చు,duoddit
6284,hinzufügen::V,చేర్చు,lasedit
6285,hinzufügen::V,చేర్చు,lasihit
6286,hinzufügen::V,చేర్చు,lasettiđ
6287,hinzufügen::V,చేర్చు,lââ´zzted
6288,hinzufügen::V,చేర్చు,лажьхе
6289,bekommen::V,సంపాదించు,åadtjodh
6290,bekommen::V,సంపాదించు,åttjudit
6291,bekommen::V,సంపాదించు,oažžut
6292,bekommen::V,సంపాదించు,juksâđ
6293,bekommen::V,సంపాదించు,uáž'žuđ
6294,bekommen::V,సంపాదించు,vuäǯ'ǯâd
6295,bekommen::V,సంపాదించు,вуаннче
6296,erhalten::V,పుచ్చుకొను,åadtjodh
6297,erhalten::V,పుచ్చుకొను,oadtjot
6298,erhalten::V,పుచ్చుకొను,oažžut
6299,erhalten::V,పుచ్చుకొను,uáž'žuđ
6300,erhalten::V,పుచ్చుకొను,vuäǯ'ǯâd
6301,erhalten::V,పుచ్చుకొను,ва̄лльтэ
6302,nehmen::V,తీసికొను,vaeltedh
6303,nehmen::V,తీసికొను,válldet
6304,nehmen::V,తీసికొను,váldit
6305,nehmen::V,తీసికొను,väldiđ
6306,nehmen::V,తీసికొను,vä´ldded
6307,nehmen::V,తీసికొను,ва̄лльтэ
6308,wählen::V,ఇష్టపడు,veeljedh
6309,wählen::V,ఇష్టపడు,válljit
6310,wählen::V,ఇష్టపడు,válljet
6311,wählen::V,ఇష్టపడు,valjiđ
6312,wählen::V,ఇష్టపడు,vaalšed
6313,wählen::V,ఇష్టపడు,va´lljeed
6314,wählen::V,ఇష్టపడు,воалшэ
6315,auswählen::V,ఏరుకొను,veeljedh
6316,auswählen::V,ఏరుకొను,tjuolldet
6317,auswählen::V,ఏరుకొను,válljet
6318,auswählen::V,ఏరుకొను,valjiđ
6319,auswählen::V,ఏరుకొను,vaalšed
6320,auswählen::V,ఏరుకొను,va´lljeed
6321,auswählen::V,ఏరుకొను,воалшэ
6322,bewahren::V,భద్రపఱుచు,vaarjelidh
6323,bewahren::V,భద్రపఱుచు,bisodit
6324,bewahren::V,భద్రపఱుచు,várjjalit
6325,bewahren::V,భద్రపఱుచు,seailluhit
6326,bewahren::V,భద్రపఱుచు,varjâliđ
6327,bewahren::V,భద్రపఱుచు,varjjled
6328,bewahren::V,భద్రపఱుచు,ӣшшьтэ
6329,bewahren::V,భద్రపఱుచు,во̄а̄ррьдэ
6330,behindern::V,అడ్డగించుట,hööptdeh
6331,behindern::V,అడ్డగించుట,hieredit
6332,behindern::V,అడ్డగించుట,muhttet
6333,behindern::V,అడ్డగించుట,eastadit
6334,behindern::V,అడ్డగించుట,estiđ
6335,behindern::V,అడ్డగించుట,coggâđ
6336,behindern::V,అడ్డగించుట,hettiđ
6337,behindern::V,అడ్డగించుట,cõggâd
6338,behindern::V,అడ్డగించుట,е̄кхэллэ
6339,verderben::V,చెఱచు,biejstedh
6340,verderben::V,చెఱచు,spedjat
6341,verderben::V,చెఱచు,billistit
6342,verderben::V,చెఱచు,pillediđ
6343,verderben::V,చెఱచు,tårmmad
6344,verderben::V,చెఱచు,pe´llsted
6345,verderben::V,చెఱచు,тоаррмэ
6346,verderben::V,చెఱచు,ма̄ййкэ
6347,beschädigen::V,చెరుపుట,fæjloedidh
6348,beschädigen::V,చెరుపుట,vahágahttet
6349,beschädigen::V,చెరుపుట,bilidit
6350,beschädigen::V,చెరుపుట,vahâgittiđ
6351,beschädigen::V,చెరుపుట,pä´rtteed
6352,beschädigen::V,చెరుపుట,муррьтэ
6353,zerbrechen::V,పగులగొట్టు,tsööpkedh
6354,zerbrechen::V,పగులగొట్టు,doadjet
6355,zerbrechen::V,పగులగొట్టు,cuvket
6356,zerbrechen::V,పగులగొట్టు,cuov'kkiđ
6357,zerbrechen::V,పగులగొట్టు,muårrâd
6358,zerbrechen::V,పగులగొట్టు,cu´vǩǩeed
6359,zerbrechen::V,పగులగొట్టు,муррьтэ
6360,zerreißen::V,చించు,gejhkielidh
6361,zerreißen::V,చించు,gajkudit
6362,zerreißen::V,చించు,gaikkodit
6363,zerreißen::V,చించు,ráisket
6364,zerreißen::V,చించు,kiškođ
6365,zerreißen::V,చించు,ra´šǩǩeed
6366,zerreißen::V,చించు,пуатткэ
6367,zerstören::V,వాశనము చేయు,eerjedh
6368,zerstören::V,వాశనము చేయు,biejsstet
6369,zerstören::V,వాశనము చేయు,håhkkidit
6370,zerstören::V,వాశనము చేయు,heavahit
6371,zerstören::V,వాశనము చేయు,duš'šadit
6372,zerstören::V,వాశనము చేయు,bilidit
6373,zerstören::V,వాశనము చేయు,hevâttiđ
6374,zerstören::V,వాశనము చేయు,hiâvted
6375,zerstören::V,వాశనము చేయు,ёҏтэ
6376,verbrennen::V,కాల్చు,båeltedh
6377,verbrennen::V,కాల్చు,boalldet
6378,verbrennen::V,కాల్చు,boaldit
6379,verbrennen::V,కాల్చు,puál'diđ
6380,verbrennen::V,కాల్చు,puä´ldded
6381,verbrennen::V,కాల్చు,пуэлльтэ
6382,geben::V,ఇచ్చు,vedtedh
6383,geben::V,ఇచ్చు,vaddet
6384,geben::V,ఇచ్చు,addit
6385,geben::V,ఇచ్చు,addliđ
6386,geben::V,ఇచ్చు,ä´n
6387,geben::V,ఇచ్చు,аннҍтэ
6388,reichen::V,అందుకొనుట,geelkedh
6389,reichen::V,అందుకొనుట,lagádit
6390,reichen::V,అందుకొనుట,geiget
6391,reichen::V,అందుకొనుట,keigiđ
6392,reichen::V,అందుకొనుట,vuõiggâ´stted
6393,reichen::V,అందుకొనుట,аннҍтэ
6394,schenken::V,అర్పించు,vedtedh
6395,schenken::V,అర్పించు,vaddet
6396,schenken::V,అర్పించు,skeaŋkut
6397,schenken::V,అర్పించు,skeŋket
6398,schenken::V,అర్పించు,skeŋkkiđ
6399,schenken::V,అర్పించు,sǩiâŋkkâd
6400,schenken::V,అర్పించు,ла̄ххе
6401,versprechen::V,వాగ్దత్తము చేయు,luhpiedidh
6402,versprechen::V,వాగ్దత్తము చేయు,jáhttet
6403,versprechen::V,వాగ్దత్తము చేయు,lohpidit
6404,versprechen::V,వాగ్దత్తము చేయు,lopediđ
6405,versprechen::V,వాగ్దత్తము చేయు,lå´ppeed
6406,versprechen::V,వాగ్దత్తము చేయు,о̄а̄шштҍе
6407,wünschen::V,కోరు,lahkoehtidh
6408,wünschen::V,కోరు,sávvat
6409,wünschen::V,కోరు,sávadit
6410,wünschen::V,కోరు,doaivvuhit
6411,wünschen::V,కోరు,tuá'ivuttiđ
6412,wünschen::V,కోరు,tuâivvad
6413,wünschen::V,కోరు,туввэ
6414,loben::V,స్తుతించు,girmedh
6415,loben::V,స్తుతించు,májnnot
6416,loben::V,స్తుతించు,rámmpot
6417,loben::V,స్తుతించు,máidnut
6418,loben::V,స్తుతించు,rámidit
6419,loben::V,స్తుతించు,rammuđ
6420,loben::V,స్తుతించు,rämidiđ
6421,loben::V,స్తుతించు,ââ´leed
6422,loben::V,స్తుతించు,ǩei´tted
6423,loben::V,స్తుతించు,кыйта
6424,küssen::V,ముద్దుపెట్టుకొను,tjånnahtidh
6425,küssen::V,ముద్దుపెట్టుకొను,tjuvliestidh
6426,küssen::V,ముద్దుపెట్టుకొను,tjullit
6427,küssen::V,ముద్దుపెట్టుకొను,tjulestit
6428,küssen::V,ముద్దుపెట్టుకొను,cum'mát
6429,küssen::V,ముద్దుపెట్టుకొను,cummistit
6430,küssen::V,ముద్దుపెట్టుకొను,cummâliđ
6431,küssen::V,ముద్దుపెట్టుకొను,cu´mmsted
6432,küssen::V,ముద్దుపెట్టుకొను,cu´mmstõõllâd
6433,küssen::V,ముద్దుపెట్టుకొను,нӣссэ
6434,wiegen::V,ఊచుట,sjammadidh
6435,wiegen::V,ఊచుట,vuohttot
6436,wiegen::V,ఊచుట,vuohtudit
6437,wiegen::V,ఊచుట,vuohttut
6438,wiegen::V,ఊచుట,vuát'tuđ
6439,wiegen::V,ఊచుట,nuäkkad
6440,wiegen::V,ఊచుట,suâibted
6441,wiegen::V,ఊచుట,нуагкэ
6442,zudecken::V,మూయు,gaptjedh
6443,zudecken::V,మూయు,loavddet
6444,zudecken::V,మూయు,gokčat
6445,zudecken::V,మూయు,luáv'diđ
6446,zudecken::V,మూయు,kä´tted
6447,zudecken::V,మూయు,ка̄ххьтэ
6448,wecken::V,నిద్రపలేపుట,gåaskodh
6449,wecken::V,నిద్రపలేపుట,båktet
6450,wecken::V,నిద్రపలేపుట,boktit
6451,wecken::V,నిద్రపలేపుట,rávkat
6452,wecken::V,నిద్రపలేపుట,cuvnâđ
6453,wecken::V,నిద్రపలేపుట,counnâd
6454,wecken::V,నిద్రపలేపుట,цо̄ввнэ
6455,zeigen::V,చూవు,vuesiehtidh
6456,zeigen::V,చూవు,vuosedit
6457,zeigen::V,చూవు,giejgget
6458,zeigen::V,చూవు,čájehit
6459,zeigen::V,చూవు,čäittiđ
