,Concept_ID,uz,se
2856,Brunnen::N,buloq,ка̄ййв
2857,Weide::N,yaylov,gåatome
2858,Weide::N,yaylov,guohtom
2859,Weide::N,yaylov,guohtun
2860,Weide::N,yaylov,kuátu
2861,Weide::N,yaylov,luátu
2862,Weide::N,yaylov,та̄нтар
2863,Pfad::N,dorojka,baalka
2864,Pfad::N,dorojka,bálges
2865,Pfad::N,dorojka,bálggis
2866,Pfad::N,dorojka,päälgis
2867,Pfad::N,dorojka,pää´ljes
2868,Pfad::N,dorojka,поалкас
2869,Weg::N,yo'l,geajnoe
2870,Weg::N,yo'l,gæjnno
2871,Weg::N,yo'l,væddja
2872,Weg::N,yo'l,geaidnu
2873,Weg::N,yo'l,luod'dâ
2874,Weg::N,yo'l,čuâǥǥas
2875,Weg::N,yo'l,чуэкас
2876,Straße::N,ko'cha,geajnoe
2877,Straße::N,ko'cha,joene
2878,Straße::N,ko'cha,gahttun
2879,Straße::N,ko'cha,geaidnu
2880,Straße::N,ko'cha,maađij
2881,Straße::N,ko'cha,uu´lec
2882,Straße::N,ko'cha,чуэкас
2883,Dorf::N,ovul,sïjte
2884,Dorf::N,ovul,bájkke
2885,Dorf::N,ovul,gilli
2886,Dorf::N,ovul,sijdâ
2887,Dorf::N,ovul,sijdd
2888,Dorf::N,ovul,сыййт
2889,Stadt::N,shahar,staare
2890,Stadt::N,shahar,sjeltie
2891,Stadt::N,shahar,stáda
2892,Stadt::N,shahar,gávpot
2893,Stadt::N,shahar,kaavpug
2894,Stadt::N,shahar,lâ´nn
2895,Stadt::N,shahar,gåårad
2896,Stadt::N,shahar,ланнҍ
2897,Brief::N,maktub,prievie
2898,Brief::N,maktub,girjje
2899,Brief::N,maktub,reive
2900,Brief::N,maktub,kirje
2901,Brief::N,maktub,ǩe´rjj
2902,Brief::N,maktub,кыррьй
2903,Buch::N,kitob,gærja
2904,Buch::N,kitob,girjje
2905,Buch::N,kitob,girji
2906,Buch::N,kitob,kirje
2907,Buch::N,kitob,ǩe´rjj
2908,Buch::N,kitob,кыррьй
2909,Buchstabe::N,harf,baakoe
2910,Buchstabe::N,harf,bokstávva
2911,Buchstabe::N,harf,bustávva
2912,Buchstabe::N,harf,puustav
2913,Buchstabe::N,harf,bukva
2914,Buchstabe::N,harf,буква
2915,Zeitung::N,gazet,plaerie
2916,Zeitung::N,gazet,avijssa
2917,Zeitung::N,gazet,bláđđi
2918,Zeitung::N,gazet,aavis
2919,Zeitung::N,gazet,listt
2920,Zeitung::N,gazet,ga´zaat
2921,Zeitung::N,gazet,газет
2922,Leben::N,hayot,hïegke
2923,Leben::N,hayot,hægga
2924,Leben::N,hayot,iellem
2925,Leben::N,hayot,viessom
2926,Leben::N,hayot,eallin
2927,Leben::N,hayot,eellim
2928,Leben::N,hayot,jie´llem
2929,Leben::N,hayot,я̄лл
2930,Tod::N,o'lim,jaame
2931,Tod::N,o'lim,jábmem
2932,Tod::N,o'lim,jápmin
2933,Tod::N,o'lim,jäämmim
2934,Tod::N,o'lim,så´rmm
2935,Tod::N,o'lim,jää´mmem
2936,Tod::N,o'lim,соаррьм
2937,Grab::N,go'r,gaelmie
2938,Grab::N,go'r,ráhpo
2939,Grab::N,go'r,hávdde
2940,Grab::N,go'r,hávdi
2941,Grab::N,go'r,hävdi
2942,Grab::N,go'r,äu´dd
2943,Grab::N,go'r,ка̄лльм
2944,Kirche::N,cherkov,gærhkoe
2945,Kirche::N,cherkov,girkko
2946,Kirche::N,cherkov,girku
2947,Kirche::N,cherkov,kirkko
2948,Kirche::N,cherkov,ceerkav
2949,Kirche::N,cherkov,цэ̄ркав
2950,Sünde::N,gunoh,sådtoe
2951,Sünde::N,gunoh,suddo
2952,Sünde::N,gunoh,suddu
2953,Sünde::N,gunoh,suddo
2954,Sünde::N,gunoh,reä´ǩ'ǩ
2955,Gott::N,olloh,jupmele
2956,Gott::N,olloh,jubmel
2957,Gott::N,olloh,ipmil
2958,Gott::N,olloh,immeel
2959,Gott::N,olloh,e´mmel
2960,Gott::N,olloh,иммель
2961,Arbeiter::N,ishchi,barkije
2962,Arbeiter::N,ishchi,barggoulmusj
2963,Arbeiter::N,ishchi,bargi
2964,Arbeiter::N,ishchi,pargee
2965,Arbeiter::N,ishchi,reâugglaž
2966,Arbeiter::N,ishchi,лыххкэй
2967,Chef::N,rais,åvtehke
2968,Chef::N,rais,oajvve
2969,Chef::N,rais,hoavda
2970,Chef::N,rais,hovdâ
2971,Chef::N,rais,uái'vi
2972,Chef::N,rais,ä´ttem
2973,Chef::N,rais,vuei´vvooumaž
2974,Chef::N,rais,выгкэй
2975,Chef::N,rais,вӯййкьей
2976,Chef::N,rais,вуэййв
2977,Meister::N,usta,ööhpehtæjja
2978,Meister::N,usta,åhpadiddje
2979,Meister::N,usta,čeahppi
2980,Meister::N,usta,meašttir
2981,Meister::N,usta,miäš'tár
2982,Meister::N,usta,määstär
2983,Meister::N,usta,че̄ххьп
2984,Arzt::N,hakim,dåaktere
2985,Arzt::N,hakim,dåktår
2986,Arzt::N,hakim,dálkudiddje
2987,Arzt::N,hakim,doavttir
2988,Arzt::N,hakim,tuáh'tár
2989,Arzt::N,hakim,dåhttar
2990,Arzt::N,hakim,лыххцэй
2991,Lehrer::N,muallim,lohkehtæjja
2992,Lehrer::N,muallim,skåvlik
2993,Lehrer::N,muallim,åjpadiddje
2994,Lehrer::N,muallim,oahpaheaddji
2995,Lehrer::N,muallim,máttááttijjee
2996,Lehrer::N,muallim,u´čtee´l
2997,Lehrer::N,muallim,mätt'teei
2998,Lehrer::N,muallim,уххцэй
2999,Geld::N,pul,vierhtie
3000,Geld::N,pul,ruhta
3001,Geld::N,pul,biednik
3002,Geld::N,pul,ruhta
3003,Geld::N,pul,ruttâ
3004,Geld::N,pul,teä´ǧ'ǧ
3005,Geld::N,pul,те̄ӈӈьк
3006,Geschäft::N,savdo,åesie
3007,Geschäft::N,savdo,oases
3008,Geschäft::N,savdo,gávpi
3009,Geschäft::N,savdo,kävppi
3010,Geschäft::N,savdo,haandâl
3011,Geschäft::N,savdo,kaupp
3012,Geschäft::N,savdo,ро̄бэт
3013,Laden::N,do'kon,bovre
3014,Laden::N,do'kon,oases
3015,Laden::N,do'kon,rámbuvdda
3016,Laden::N,do'kon,gávpi
3017,Laden::N,do'kon,puvdâ
3018,Laden::N,do'kon,kävppi
3019,Laden::N,do'kon,kaupp
3020,Laden::N,do'kon,ла̄ффьк
3021,Preis::N,baho,åasa
3022,Preis::N,baho,hadde
3023,Preis::N,baho,haddi
3024,Preis::N,baho,hadde
3025,Preis::N,baho,hâ´dd
3026,Preis::N,baho,а̄ррв
3027,Ware::N,mol,vaaroe
3028,Ware::N,mol,várro
3029,Ware::N,mol,gálvvo
3030,Ware::N,mol,gálvu
3031,Ware::N,mol,kálvu
3032,Ware::N,mol,täävvir
3033,Ware::N,mol,kälvv
3034,Ware::N,mol,tä´vver
3035,Ware::N,mol,та̄вяр
3036,Nutzen::N,foyda,aevhkie
3037,Nutzen::N,foyda,ávkke
3038,Nutzen::N,foyda,ávki
3039,Nutzen::N,foyda,ävkki
3040,Nutzen::N,foyda,äu´ǩǩ
3041,Nutzen::N,foyda,то̄ӆӆк 
3042,Reichtum::N,boylik,ræjhkoesvoete
3043,Reichtum::N,boylik,boanndudahka
3044,Reichtum::N,boylik,rikkisvuohta
3045,Reichtum::N,boylik,riggodat
3046,Reichtum::N,boylik,riggodâh
3047,Reichtum::N,boylik,ree´ǧǧesvuõtt
3048,Reichtum::N,boylik,ва̄птэквӯдт
3049,Welt::N,olam,veartene
3050,Welt::N,olam,værált
3051,Welt::N,olam,ilmme
3052,Welt::N,olam,máilbmi
3053,Welt::N,olam,maailm
3054,Welt::N,olam,maai´lm
3055,Welt::N,olam,jânnamkå´dd
3056,Welt::N,olam,э̄ллманнт
3057,Land::N,o'lka,laante
3058,Land::N,o'lka,eatneme
3059,Land::N,o'lka,lánnda
3060,Land::N,o'lka,eanan
3061,Land::N,o'lka,eennâm
3062,Land::N,o'lka,mädd
3063,Land::N,o'lka,jânnam
3064,Land::N,o'lka,ланнҍ
3065,Land::N,o'lka,е̄ммьне
3066,Staat::N,davlat,staate
3067,Staat::N,davlat,stáhtta
3068,Staat::N,davlat,rijkka
3069,Staat::N,davlat,stáhta
3070,Staat::N,davlat,staatâ
3071,Staat::N,davlat,riikk
3072,Staat::N,davlat,ланнҍ
3073,Staat::N,davlat,государствэ
3074,König::N,qirol,gånka
3075,König::N,qirol,gånågis
3076,König::N,qirol,gonagas
3077,König::N,qirol,kunâgâs
3078,König::N,qirol,caarr
3079,König::N,qirol,koonǥõs
3080,König::N,qirol,цоарр
3081,Macht::N,iqtidor,faamoe
3082,Macht::N,iqtidor,fábmo
3083,Macht::N,iqtidor,fábmogisvuohta
3084,Macht::N,iqtidor,fápmu
3085,Macht::N,iqtidor,väldi
3086,Macht::N,iqtidor,vä´ldd
3087,Macht::N,iqtidor,воаллт
3088,Grenze::N,chegara,raajoe
3089,Grenze::N,chegara,rádjá
3090,Grenze::N,chegara,mierre
3091,Grenze::N,chegara,rádji
3092,Grenze::N,chegara,rääji
3093,Grenze::N,chegara,raajj
3094,Grenze::N,chegara,ре̄ввьн
3095,Krieg::N,harb,dåara
3096,Krieg::N,harb,soahte
3097,Krieg::N,harb,soahti
3098,Krieg::N,harb,suáti
3099,Krieg::N,harb,väi´nn
3100,Krieg::N,harb,туарр
3101,Feind::N,dushman,gertele
3102,Feind::N,dushman,vasjulasj
3103,Feind::N,dushman,vašálaš
3104,Feind::N,dushman,vajalâš
3105,Feind::N,dushman,vâjjeeja
3106,Feind::N,dushman,вэресь
3107,Gewalt::N,zo'rlik,vahágahttem
3108,Gewalt::N,zo'rlik,veahkaváldi
3109,Gewalt::N,zo'rlik,vie'hâväldi
3110,Gewalt::N,zo'rlik,pâ´elviõkk
3111,Gewalt::N,zo'rlik,вӣгк
3112,Kampf::N,kurash,gæmhpome
3113,Kampf::N,kurash,doarro
3114,Kampf::N,kurash,oajbbom
3115,Kampf::N,kurash,rahtjamus
3116,Kampf::N,kurash,doarru
3117,Kampf::N,kurash,vuostelasvuohta
3118,Kampf::N,kurash,tuáṛi
3119,Kampf::N,kurash,tuärrmõš
3120,Kampf::N,kurash,вуаййпмушш
3121,Bogen[Waffe]::N,yoy,joeksi
3122,Bogen[Waffe]::N,yoy,juoksa
3123,Bogen[Waffe]::N,yoy,dávgi
3124,Bogen[Waffe]::N,yoy,tävgi
3125,Bogen[Waffe]::N,yoy,johss
3126,Bogen[Waffe]::N,yoy,ю̄ккс
3127,Pfeil::N,o'q,njoele
3128,Pfeil::N,o'q,sådde
3129,Pfeil::N,o'q,njuolla
3130,Pfeil::N,o'q,njuolla
3131,Pfeil::N,o'q,njuoḷâ
3132,Pfeil::N,o'q,njuõll
3133,Pfeil::N,o'q,ню̄лл
3134,Gewehr::N,vintovka,röövre
3135,Gewehr::N,vintovka,birsso
3136,Gewehr::N,vintovka,bissu
3137,Gewehr::N,vintovka,pisso
3138,Gewehr::N,vintovka,pess
3139,Gewehr::N,vintovka,пысс
3140,Fehler::N,xato,fiejlie
3141,Fehler::N,xato,vihke
3142,Fehler::N,xato,boastovuohta
3143,Fehler::N,xato,vihki
3144,Fehler::N,xato,vearri
3145,Fehler::N,xato,vahe
3146,Fehler::N,xato,feilâ
3147,Fehler::N,xato,vie´rr
3148,Fehler::N,xato,се̄гкь
3149,Fehler::N,xato,ся̄гкнэхк
3150,Lüge::N,yolg'on,slogne
3151,Lüge::N,yolg'on,slaarve
3152,Lüge::N,yolg'on,gieles
3153,Lüge::N,yolg'on,gielis
3154,Lüge::N,yolg'on,kie'les
3155,Lüge::N,yolg'on,ǩee´lesvuõtt
3156,Lüge::N,yolg'on,ке̄лсэллмушш
3157,Schaden::N,ziyon,skaara
3158,Schaden::N,ziyon,vahák
3159,Schaden::N,ziyon,skádá
3160,Schaden::N,ziyon,vahát
3161,Schaden::N,ziyon,vaahâg
3162,Schaden::N,ziyon,påå´mh
3163,Schaden::N,ziyon,ря̄хкхэмушш
3164,Unglück::N,balo,goerpe
3165,Unglück::N,balo,vuorbedisvuohta
3166,Unglück::N,balo,sårmme
3167,Unglück::N,balo,lihkohisvuohta
3168,Unglück::N,balo,uá'sittemesvuotâ
3169,Unglück::N,balo,pärtti
3170,Unglück::N,balo,påå´mh
3171,Unglück::N,balo,пӣдтҍ
3172,Schuld::N,ayb,skåltoe
3173,Schuld::N,ayb,suddo
3174,Schuld::N,ayb,áššálašvuohta
3175,Schuld::N,ayb,sivalašvuohta
3176,Schuld::N,ayb,váddu
3177,Schuld::N,ayb,vie´rr
3178,Schuld::N,ayb,ве̄ррь
3179,Alter::N,yosh,aaltere
3180,Alter::N,yosh,áldar
3181,Alter::N,yosh,ahki
3182,Alter::N,yosh,ahe
3183,Alter::N,yosh,ââ´ǩǩ
3184,Alter::N,yosh,ыгь
3185,Schluss::N,tamom,nåhkeme
3186,Schluss::N,tamom,giehtje
3187,Schluss::N,tamom,loahppa
3188,Schluss::N,tamom,loppâ
3189,Schluss::N,tamom,lopp
3190,Schluss::N,tamom,ке̄джь
3191,Zeit::N,vaqt,aejkie
3192,Zeit::N,vaqt,baaletje
3193,Zeit::N,vaqt,ájgge
3194,Zeit::N,vaqt,áigi
3195,Zeit::N,vaqt,äigi
3196,Zeit::N,vaqt,âi´ǧǧ
3197,Zeit::N,vaqt,а̄ййк
3198,Zeit::N,vaqt,па̄лль
3199,Tag::N,kun,biejjie
3200,Tag::N,kun,biejvve
3201,Tag::N,kun,beaivi
3202,Tag::N,kun,peivi
3203,Tag::N,kun,pei´vv
3204,Tag::N,kun,пе̄ййв
3205,Morgen::N,saboh,aerede
3206,Morgen::N,saboh,idet
3207,Morgen::N,saboh,iđit
3208,Morgen::N,saboh,iiđeed
3209,Morgen::N,saboh,tue´lääž
3210,Morgen::N,saboh,ee´đääldõž
3211,Morgen::N,saboh,ӣнцкэнч
3212,Mittag::N,kun tushlik,gaskebiejjie
3213,Mittag::N,kun tushlik,gasskabiejvve
3214,Mittag::N,kun tushlik,gaskebeaivi
3215,Mittag::N,kun tushlik,koskâpeivi
3216,Mittag::N,kun tushlik,kõskkpei´vv
3217,Mittag::N,kun tushlik,пе̄ййвкэ̄сск
3218,Abend::N,oqshom,iehkede
3219,Abend::N,oqshom,iehket
3220,Abend::N,oqshom,eahket
3221,Abend::N,oqshom,eeḥid
3222,Abend::N,oqshom,jeä´ǩ'ǩääž
3223,Abend::N,oqshom,е̄кесь
3224,Abend::N,oqshom,е̄кьнэнч
3225,Nacht::N,tun,jïjje
3226,Nacht::N,tun,idja
3227,Nacht::N,tun,idja
3228,Nacht::N,tun,ijjâ
3229,Nacht::N,tun,inn
3230,Nacht::N,tun,ыйй
3231,Woche::N,hafta,våhkoe
3232,Woche::N,hafta,vahkko
3233,Woche::N,hafta,vahkku
3234,Woche::N,hafta,okko
3235,Woche::N,hafta,niä´t'tel
3236,Woche::N,hafta,не̄дтӭль
3237,Monat::N,oy,maanoe
3238,Monat::N,oy,mánno
3239,Monat::N,oy,mánnu
3240,Monat::N,oy,mánotbadji
3241,Monat::N,oy,mánuppaje
3242,Monat::N,oy,mään
3243,Monat::N,oy,määnpââ´jj
3244,Monat::N,oy,ма̄нн
3245,Jahr::N,yil,jaepie
3246,Jahr::N,yil,jahke
3247,Jahr::N,yil,jahki
3248,Jahr::N,yil,ihe
3249,Jahr::N,yil,ee´ǩǩ
3250,Jahr::N,yil,ыгкь
3251,Frühling::N,bahor,gïjre
3252,Frühling::N,bahor,gidá
3253,Frühling::N,bahor,giđđa
3254,Frühling::N,bahor,kiđđâ
3255,Frühling::N,bahor,ǩiđđ
3256,Frühling::N,bahor,кыдт
3257,Sommer::N,yoz,giesie
3258,Sommer::N,yoz,giesse
3259,Sommer::N,yoz,geassi
3260,Sommer::N,yoz,keesi
3261,Sommer::N,yoz,ǩiä´ss
3262,Sommer::N,yoz,ке̄ссь
3263,Herbst::N,kuz,tjaktje
3264,Herbst::N,kuz,tjaktja
3265,Herbst::N,kuz,čakča
3266,Herbst::N,kuz,čohčâ
3267,Herbst::N,kuz,čõhčč
3268,Herbst::N,kuz,че̄ххч
3269,Herbst::N,xazon,tjaktje
3270,Herbst::N,xazon,tjaktja
3271,Herbst::N,xazon,čakča
3272,Herbst::N,xazon,čohčâ
3273,Herbst::N,xazon,čõhčč
3274,Herbst::N,xazon,че̄ххч
3275,Winter::N,qish,daelvie
3276,Winter::N,qish,dálvve
3277,Winter::N,qish,dálvi
3278,Winter::N,qish,tälvi
3279,Winter::N,qish,tä´lvv
3280,Winter::N,qish,та̄лльв
3281,Januar::N,yanvar',tsïengele
3282,Januar::N,yanvar',garretsïengele
3283,Januar::N,yanvar',ådåjakmánno
3284,Januar::N,yanvar',ođđajagimánnu
3285,Januar::N,yanvar',uđđâivemáánu
3286,Januar::N,yanvar',vuõs'smään
3287,Januar::N,yanvar',ođđee´jjmään
3288,Januar::N,yanvar',январь
3289,Januar::N,yanvar',январьма̄нн
3290,Februar::N,fevral',goevte
3291,Februar::N,fevral',guovvamánno
3292,Februar::N,fevral',guovvamánnu
3293,Februar::N,fevral',helmimááṇu
3294,Februar::N,fevral',tä´lvvmään
3295,Februar::N,fevral',февраль
3296,Februar::N,fevral',февральма̄нн
3297,März::N,mart,njoktje
3298,März::N,mart,snjuktjamánno
3299,März::N,mart,njukčamánnu
3300,März::N,mart,maalismááñu
3301,März::N,mart,njuhčâmááṇu
3302,März::N,mart,lä´znpei´vvmään
3303,März::N,mart,pâ´zzlâšttammään
3304,März::N,mart,ма̄рт
3305,März::N,mart,ма̄ртма̄нн
3306,April::N,aprel',voerhtje
3307,April::N,aprel',vuoratjismánno
3308,April::N,aprel',cuoŋománnu
3309,April::N,aprel',huhtimááṇu
3310,April::N,aprel',njuhččmään
3311,April::N,aprel',апрель
3312,April::N,aprel',апрельма̄нн
3313,Mai::N,may,maajje
3314,Mai::N,may,maavnese
3315,Mai::N,may,moarmesmánno
3316,Mai::N,may,miessemánnu
3317,Mai::N,may,toukomááṇu
3318,Mai::N,may,vye'simááṇu
3319,Mai::N,may,ǩiđđmään
3320,Mai::N,may,vue´ssmään
3321,Mai::N,may,ма̄й
3322,Juni::N,iyun',ruffie
3323,Juni::N,iyun',biehtsemánno
3324,Juni::N,iyun',geassemánnu
3325,Juni::N,iyun',kesimááṇu
3326,Juni::N,iyun',ǩiä´ssmään
3327,Juni::N,iyun',июнь
3328,Juni::N,iyun',июньма̄нн
3329,Juli::N,iyul',snjaltje
3330,Juli::N,iyul',snjilltjamánno
3331,Juli::N,iyul',suoidnemánnu
3332,Juli::N,iyul',syei'nimááṇu
3333,Juli::N,iyul',suei´nnmään
3334,Juli::N,iyul',июль
3335,Juli::N,iyul',июльма̄нн
3336,August::N,avgust,mïetske
3337,August::N,avgust,bårggemánno
3338,August::N,avgust,borgemánnu
3339,August::N,avgust,elomáaṇu
3340,August::N,avgust,på´rǧǧmään
3341,August::N,avgust,а̄вгуст
3342,August::N,avgust,а̄вгустма̄нн
3343,September::N,sentyabr',gaekere
3344,September::N,sentyabr',skïerede
3345,September::N,sentyabr',ragátmánno
3346,September::N,sentyabr',čakčamánnu
3347,September::N,sentyabr',čohčâmááṇu
3348,September::N,sentyabr',čõhččmään
3349,September::N,sentyabr',сентябрь
3350,September::N,sentyabr',сентябрьма̄нн
3351,Oktober::N,oktyabr',golke
3352,Oktober::N,oktyabr',rïhkede
3353,Oktober::N,oktyabr',gålgådismánno
3354,Oktober::N,oktyabr',golggotmánnu
3355,Oktober::N,oktyabr',logamááṇu
3356,Oktober::N,oktyabr',roovvâdmááṇu
3357,Oktober::N,oktyabr',kålggmään
3358,Oktober::N,oktyabr',rõõǥǥâdmään
3359,Oktober::N,oktyabr',октябрь
3360,Oktober::N,oktyabr',октябрьма̄нн
3361,November::N,noyabr',rahka
3362,November::N,noyabr',gålkoe
3363,November::N,noyabr',basádismánno
3364,November::N,noyabr',skábmamánnu
3365,November::N,noyabr',marrasmááṇu
3366,November::N,noyabr',skammâmááṇu
3367,November::N,noyabr',skamm'mään
3368,November::N,noyabr',ноябрь
3369,Dezember::N,dekabr',goeve
3370,Dezember::N,dekabr',jåvleaske
3371,Dezember::N,dekabr',javllamánno
3372,Dezember::N,dekabr',juovlamánnu
3373,Dezember::N,dekabr',juov'lâmááṇu
3374,Dezember::N,dekabr',rosttovmään
3375,Dezember::N,dekabr',декабрь
3376,Dezember::N,dekabr',декабрьма̄нн
3377,Montag::N,dushanba,måanta
3378,Montag::N,dushanba,mánnodahka
3379,Montag::N,dushanba,mánnodat
3380,Montag::N,dushanba,vuossárga
3381,Montag::N,dushanba,vuossargâ
3382,Montag::N,dushanba,vuõs'sargg
3383,Montag::N,dushanba,вӯссоарк
3384,Dienstag::N,seshanba,dæjsta
3385,Dienstag::N,seshanba,dijstahka
3386,Dienstag::N,seshanba,disdat
3387,Dienstag::N,seshanba,disttat
3388,Dienstag::N,seshanba,majebargâ
3389,Dienstag::N,seshanba,mââi´bargg
3390,Dienstag::N,seshanba,нымьппоаркк
3391,Mittwoch::N,chorshanba,gaskevåhkoe
3392,Mittwoch::N,chorshanba,gasskavahkko
3393,Mittwoch::N,chorshanba,gaskavahkku
3394,Mittwoch::N,chorshanba,koskokko
3395,Mittwoch::N,chorshanba,seärad
3396,Mittwoch::N,chorshanba,ся̄рэдт
3397,Donnerstag::N,payshanba,duarsta
3398,Donnerstag::N,payshanba,duorastahka
3399,Donnerstag::N,payshanba,duorastat
3400,Donnerstag::N,payshanba,turâstâh
3401,Donnerstag::N,payshanba,neljdpei´vv
3402,Donnerstag::N,payshanba,ня̄льянтпе̄ййв
3403,Freitag::N,juma,bearjadahke
3404,Freitag::N,juma,bierjjedahka
3405,Freitag::N,juma,bearjadat
3406,Freitag::N,juma,perjâdâh
3407,Freitag::N,juma,piâtnâc
3408,Freitag::N,juma,пе̄тнэц
3409,Samstag::N,shanba,laavvadahke
3410,Samstag::N,shanba,lávvodahka
3411,Samstag::N,shanba,lávvordat
3412,Samstag::N,shanba,láṿárdâh
3413,Samstag::N,shanba,sue´vet
3414,Samstag::N,shanba,сӯветҍ
3415,Sonntag::N,yakshanba,aejlege
3416,Sonntag::N,yakshanba,sådnåbiejvve
3417,Sonntag::N,yakshanba,ájllek
3418,Sonntag::N,yakshanba,sotnabeaivi
3419,Sonntag::N,yakshanba,pasepeivi
3420,Sonntag::N,yakshanba,pâ´sspei´vv
3421,Sonntag::N,yakshanba,па̄ссьпе̄ййв
3422,groß::A,buyuk,stoere
3423,groß::A,buyuk,stuorra
3424,groß::A,buyuk,stuoris
3425,groß::A,buyuk,stye'res
3426,groß::A,buyuk,šurr
3427,groß::A,buyuk,шӯрр
3428,groß::A,buyuk,о̄а̄йхьк
3429,klein::A,kichik,onne
3430,klein::A,kichik,smaave
3431,klein::A,kichik,unne
3432,klein::A,kichik,uhttse
3433,klein::A,kichik,unni
3434,klein::A,kichik,uhcci
3435,klein::A,kichik,ucce
3436,klein::A,kichik,u´cc
3437,klein::A,kichik,siõmm
3438,klein::A,kichik,smaavâs
3439,klein::A,kichik,уцць
3440,klein::A,kichik,уцхенч
3441,lang::A,uzun,guhkies
3442,lang::A,uzun,guhkke
3443,lang::A,uzun,guhkki
3444,lang::A,uzun,kukke
3445,lang::A,uzun,ku´ǩǩ
3446,lang::A,uzun,куххьк
3447,kurz::A,qisqa,åenehks
3448,kurz::A,qisqa,oadne
3449,kurz::A,qisqa,oanehaš
3450,kurz::A,qisqa,uánih
3451,kurz::A,qisqa,uá'nihâš
3452,kurz::A,qisqa,vuä´niǩ
3453,kurz::A,qisqa,оаньхесь
3454,breit::A,keng,gamte
3455,breit::A,keng,gåbdde
3456,breit::A,keng,govdat
3457,breit::A,keng,kubduv
3458,breit::A,keng,kobddi
3459,breit::A,keng,ко̄ммьтэсь
3460,schmal::A,änsiz,giedtsies
3461,schmal::A,änsiz,giedtse
3462,schmal::A,änsiz,geazzi
3463,schmal::A,änsiz,seaggi
3464,schmal::A,änsiz,kärži
3465,schmal::A,änsiz,kezzi
3466,schmal::A,änsiz,ǩe´ʒʒ
3467,schmal::A,änsiz,ке̄нҌцесь
3468,dicht::A,quyuq,duvhties
3469,dicht::A,quyuq,suohkat
3470,dicht::A,quyuq,teahtis
3471,dicht::A,quyuq,čavos
3472,dicht::A,quyuq,naaggâs
3473,dicht::A,quyuq,то̄а̄йвас
3474,dick[Gegenstand]::A,qalin,gïsse
3475,dick[Gegenstand]::A,qalin,jassijes
3476,dick[Gegenstand]::A,qalin,assá
3477,dick[Gegenstand]::A,qalin,assái
3478,dick[Gegenstand]::A,qalin,assaa
3479,dick[Gegenstand]::A,qalin,asalâš
3480,dick[Gegenstand]::A,qalin,kõssâd
3481,dick[Gegenstand]::A,qalin,âssai
3482,dick[Gegenstand]::A,qalin,кэ̄сс
3483,dünn::A,ingichka,jissehts
3484,dünn::A,ingichka,asidasj
3485,dünn::A,ingichka,asehaš
3486,dünn::A,ingichka,asettem
3487,dünn::A,ingichka,ââ´zzte´m
3488,dünn::A,ingichka,рашшь
3489,dünn::A,ingichka,ражесь
3490,fein::A,mayin,fijne
3491,fein::A,mayin,seaggi
3492,fein::A,mayin,fiinnis
3493,fein::A,mayin,fiijnes
3494,fein::A,mayin,fiinâs
3495,fein::A,mayin,се̄ӈькесь
3496,fest::A,qattiq,nænnoes
3497,fest::A,qattiq,tjavdes
3498,fest::A,qattiq,tjårggåt
3499,fest::A,qattiq,nanus
3500,fest::A,qattiq,nanos
3501,fest::A,qattiq,nâânas
3502,fest::A,qattiq,роавас
3503,fest::A,qattiq,роаввсэсь
3504,flach::A,yalpoq,plïehtje
3505,flach::A,yalpoq,duolbo
3506,flach::A,yalpoq,duolbuk
3507,flach::A,yalpoq,duolba
3508,flach::A,yalpoq,tuolbâs
3509,flach::A,yalpoq,toobžâs
3510,flach::A,yalpoq,tuõlbâs
3511,flach::A,yalpoq,тӯллп
3512,glatt::A,tekis,njalhkedihks
3513,glatt::A,tekis,njalkas
3514,glatt::A,tekis,njalkkas
3515,glatt::A,tekis,šoollâd
3516,glatt::A,tekis,šolbâd
3517,glatt::A,tekis,lää´ttes
3518,glatt::A,tekis,ла̄тӭсь
3519,glatt::A,tekis,нё̄ллькесь
3520,hart::A,qattiq,garre
3521,hart::A,qattiq,garras
3522,hart::A,qattiq,garas
3523,hart::A,qattiq,koorâs
3524,hart::A,qattiq,kõõrâs
3525,hart::A,qattiq,куйяс
3526,hart::A,qattiq,кэ̄рас
3527,weich::A,yumshoq,möövhkes
3528,weich::A,yumshoq,dimes
3529,weich::A,yumshoq,dimis
3530,weich::A,yumshoq,times
3531,weich::A,yumshoq,lines
3532,weich::A,yumshoq,tee´mes
3533,weich::A,yumshoq,сӯбпесь
3534,rund::A,yumaloq,jorpe
3535,rund::A,yumaloq,jårbås
3536,rund::A,yumaloq,jårbbåt
3537,rund::A,yumaloq,jorbbas
3538,rund::A,yumaloq,juurbâs
3539,rund::A,yumaloq,joorbâs
3540,rund::A,yumaloq,ё̄рпп
3541,spitz::A,uchli,snjåhtjoeh
3542,spitz::A,uchli,snutjek
3543,spitz::A,uchli,snjurtjuk
3544,spitz::A,uchli,čogas
3545,spitz::A,uchli,cuppas
3546,spitz::A,uchli,čuuṿâs
3547,spitz::A,uchli,pâ´sttel
3548,spitz::A,uchli,чо̄гк
3549,spitz::A,uchli,пассьтэль
3550,scharf::A,keskir,besteles
3551,scharf::A,keskir,basstel
3552,scharf::A,keskir,tjiesskis
3553,scharf::A,keskir,bastilit
3554,scharf::A,keskir,čuuḥâl
3555,scharf::A,keskir,pâ´sttel
3556,scharf::A,keskir,пассьтэль
