,Concept_ID,ps,se
4785,fremd::A,بېګانه,вӣресь
4786,verschieden::A,مختلف,ovmese
4787,verschieden::A,مختلف,moattelágásj
4788,verschieden::A,مختلف,iesjgeŋgalágásj
4789,verschieden::A,مختلف,eará
4790,verschieden::A,مختلف,eresláván
4791,verschieden::A,مختلف,jee´res
4792,verschieden::A,مختلف,jee´resnallšem
4793,verschieden::A,مختلف,югке
4794,verschieden::A,مختلف,югкеналшэм
4795,nah::A,نژدې,gietskies
4796,nah::A,نژدې,lahka
4797,nah::A,نژدې,lagas
4798,nah::A,نژدې,a'ldemuš
4799,nah::A,نژدې,âlddlõs
4800,nah::A,نژدې,альтэсь
4801,fern::A,لیری,gahkese
4802,fern::A,لیری,guhkken
4803,fern::A,لیری,gáiddus
4804,fern::A,لیری,kuhás
4805,fern::A,لیری,ku´ǩes
4806,fern::A,لیری,туммплэсь
4807,linker::A,چپ,gårroeh
4808,linker::A,چپ,gåro
4809,linker::A,چپ,gurut
4810,linker::A,چپ,čižet
4811,linker::A,چپ,či´ǯǯ
4812,linker::A,چپ,чинч
4813,linker::A,کیڼ,gårroeh
4814,linker::A,کیڼ,gåro
4815,linker::A,کیڼ,gurut
4816,linker::A,کیڼ,čižet
4817,linker::A,کیڼ,či´ǯǯ
4818,linker::A,کیڼ,чинч
4819,rechter::A,ښی,åelkies
4820,rechter::A,ښی,oalges
4821,rechter::A,ښی,olgeš
4822,rechter::A,ښی,uál'gis
4823,rechter::A,ښی,vuõiǥâs
4824,rechter::A,ښی,вуэлькесь
4825,anderer::A,بل,jeatjebe
4826,anderer::A,بل,nubbe
4827,anderer::A,بل,eará
4828,anderer::A,بل,nubbi
4829,anderer::A,بل,nubbe
4830,anderer::A,بل,nu´bb
4831,anderer::A,بل,jee´res
4832,anderer::A,بل,мудта
4833,anderer::A,بل,е̄ресь
4834,erster::A,لومړی,voestes
4835,erster::A,لومړی,vuostasj
4836,erster::A,لومړی,vuosttaš
4837,erster::A,لومړی,vuos'muš
4838,erster::A,لومړی,vuõs's
4839,erster::A,لومړی,õõu´dmõs
4840,erster::A,لومړی,авьтмусс
4841,zweiter::A,دوهم,mubpie
4842,zweiter::A,دوهم,nubbe
4843,zweiter::A,دوهم,nubbi
4844,zweiter::A,دوهم,nubbe
4845,zweiter::A,دوهم,nu´bb
4846,zweiter::A,دوهم,ныммьп
4847,dritter::A,درېم,gåalmede
4848,dritter::A,درېم,goalmát
4849,dritter::A,درېم,goalmmát
4850,dritter::A,درېم,kuálmád
4851,dritter::A,درېم,kuälmad
4852,dritter::A,درېم,кӯа̄ллмант
4853,letzter::A,آخرنی,minngemes
4854,letzter::A,آخرنی,maŋemus
4855,letzter::A,آخرنی,maŋimus
4856,letzter::A,آخرنی,majemuš
4857,letzter::A,آخرنی,mââi´mõs
4858,letzter::A,آخرنی,маӈьмусс
4859,letzter::A,وروستی,minngemes
4860,letzter::A,وروستی,maŋemus
4861,letzter::A,وروستی,maŋimus
4862,letzter::A,وروستی,majemuš
4863,letzter::A,وروستی,mââi´mõs
4864,letzter::A,وروستی,маӈьмусс
4865,allein::ADV,یوازې,oktegh
4866,allein::ADV,یوازې,oktegimse
4867,allein::ADV,یوازې,oktebisnie
4868,allein::ADV,یوازې,aktu
4869,allein::ADV,یوازې,okto
4870,allein::ADV,یوازې,ohtuu
4871,allein::ADV,یوازې,õhttu
4872,allein::ADV,یوازې,о̄ххтэ
4873,auf einmal::ADV,په یوه وخت کی,avtatrajes
4874,auf einmal::ADV,په یوه وخت کی,hávális
4875,auf einmal::ADV,په یوه وخت کی,hávil
4876,auf einmal::ADV,په یوه وخت کی,tove
4877,auf einmal::ADV,په یوه وخت کی,аххтан
4878,zusammen::ADV,یو ځای,ektine
4879,zusammen::ADV,یو ځای,ektesne
4880,zusammen::ADV,یو ځای,tjåenghkesne
4881,zusammen::ADV,یو ځای,siegen
4882,zusammen::ADV,یو ځای,oktan
4883,zusammen::ADV,یو ځای,ovttas
4884,zusammen::ADV,یو ځای,čoahkis
4885,zusammen::ADV,یو ځای,oovtâst
4886,zusammen::ADV,یو ځای,õõutsââ´jest
4887,zusammen::ADV,یو ځای,аххтан
4888,zusammen::ADV,یو ځای,эфтэсьт
4889,lange::ADV,ډېر وخت,guhkiem
4890,lange::ADV,ډېر وخت,guhkev
4891,lange::ADV,ډېر وخت,mælggadav
4892,lange::ADV,ډېر وخت,guhká
4893,lange::ADV,ډېر وخت,kuhe
4894,lange::ADV,ډېر وخت,kuhháá
4895,lange::ADV,ډېر وخت,kuu´ǩǩ
4896,lange::ADV,ډېر وخت,кугкь
4897,lange::ADV,ډېره موده,guhkiem
4898,lange::ADV,ډېره موده,guhkev
4899,lange::ADV,ډېره موده,mælggadav
4900,lange::ADV,ډېره موده,guhká
4901,lange::ADV,ډېره موده,kuhe
4902,lange::ADV,ډېره موده,kuhháá
4903,lange::ADV,ډېره موده,kuu´ǩǩ
4904,lange::ADV,ډېره موده,кугкь
4905,plötzlich::ADV,ناببره,faahketji
4906,plötzlich::ADV,ناببره,hæhkkat
4907,plötzlich::ADV,ناببره,fáhkkestaga
4908,plötzlich::ADV,ناببره,fakkist
4909,plötzlich::ADV,ناببره,kruu´ta
4910,plötzlich::ADV,ناببره,а̄йнханна
4911,plötzlich::ADV,یوناڅاپه,faahketji
4912,plötzlich::ADV,یوناڅاپه,hæhkkat
4913,plötzlich::ADV,یوناڅاپه,fáhkkestaga
4914,plötzlich::ADV,یوناڅاپه,fakkist
4915,plötzlich::ADV,یوناڅاپه,kruu´ta
4916,plötzlich::ADV,یوناڅاپه,а̄йнханна
4917,sofort::ADV,فوراً,dallegh
4918,sofort::ADV,فوراً,dalá
4919,sofort::ADV,فوراً,dalánagi
4920,sofort::ADV,فوراً,dakkavide
4921,sofort::ADV,فوراً,dakkaviđe
4922,sofort::ADV,فوراً,tállán
4923,sofort::ADV,فوراً,naraaz
4924,sofort::ADV,فوراً,атть
4925,sofort::ADV,سمدلاسه,dallegh
4926,sofort::ADV,سمدلاسه,dalá
4927,sofort::ADV,سمدلاسه,dalánagi
4928,sofort::ADV,سمدلاسه,dakkavide
4929,sofort::ADV,سمدلاسه,dakkaviđe
4930,sofort::ADV,سمدلاسه,tállán
4931,sofort::ADV,سمدلاسه,naraaz
4932,sofort::ADV,سمدلاسه,атть
4933,später::ADV,وروسته,mænngan 
4934,später::ADV,وروسته,maŋŋebut
4935,später::ADV,وروسته,maŋŋel
4936,später::ADV,وروسته,maŋ̣eláá
4937,später::ADV,وروسته,mâ´ŋŋlakast
4938,später::ADV,وروسته,маӈӈа
4939,jetzt::ADV,اوس,daelie
4940,jetzt::ADV,اوس,dal
4941,jetzt::ADV,اوس,dal
4942,jetzt::ADV,اوس,tääl
4943,jetzt::ADV,اوس,ââ´n
4944,jetzt::ADV,اوس,атть
4945,heute::ADV,نن,daenbien
4946,heute::ADV,نن,uddni
4947,heute::ADV,نن,odne
4948,heute::ADV,نن,onne
4949,heute::ADV,نن,tä´bbe
4950,heute::ADV,نن,та̄ррьм
4951,morgen::ADV,سبا,jirreden
4952,morgen::ADV,سبا,idet
4953,morgen::ADV,سبا,ihttin
4954,morgen::ADV,سبا,itten
4955,morgen::ADV,سبا,jâđđa
4956,morgen::ADV,سبا,янта
4957,bald::ADV,ژر,varke
4958,bald::ADV,ژر,ruvva
4959,bald::ADV,ژر,farga
4960,bald::ADV,ژر,vorgâ
4961,bald::ADV,ژر,sõrgg
4962,bald::ADV,ژر,вэхтэнне
4963,dann::ADV,پس,die
4964,dann::ADV,پس,dalloj
4965,dann::ADV,پس,de
4966,dann::ADV,پس,te
4967,dann::ADV,پس,de
4968,dann::ADV,پس,teä
4969,dann::ADV,پس,â´tte
4970,dann::ADV,پس,те
4971,dann::ADV,وروسته,die
4972,dann::ADV,وروسته,dalloj
4973,dann::ADV,وروسته,de
4974,dann::ADV,وروسته,te
4975,dann::ADV,وروسته,de
4976,dann::ADV,وروسته,teä
4977,dann::ADV,وروسته,â´tte
4978,dann::ADV,وروسته,те
4979,gestern::ADV,پرون,jååktan
4980,gestern::ADV,پرون,iektu
4981,gestern::ADV,پرون,ikte
4982,gestern::ADV,پرون,jieh't
4983,gestern::ADV,پرون,jåhtta
4984,gestern::ADV,پرون,яххта
4985,einst::ADV,پخوا,dejpeli
4986,einst::ADV,پخوا,åvdebut
4987,einst::ADV,پخوا,áigi
4988,einst::ADV,پخوا,dolin
4989,einst::ADV,پخوا,tovle
4990,einst::ADV,پخوا,tuu´l
4991,einst::ADV,پخوا,э̄ххьтэшьт
4992,damals::ADV,هغه وخت,aejkien
4993,damals::ADV,هغه وخت,dalloj
4994,damals::ADV,هغه وخت,dalle
4995,damals::ADV,هغه وخت,talle
4996,damals::ADV,هغه وخت,te´l
4997,damals::ADV,هغه وخت,teä´l
4998,damals::ADV,هغه وخت,танна
4999,danach::ADV,بیا,mïnngesne
5000,danach::ADV,بیا,dan maŋŋela
5001,danach::ADV,بیا,maŋŋil
5002,danach::ADV,بیا,das maŋŋá
5003,danach::ADV,بیا,maŋ̣a
5004,danach::ADV,بیا,mâ´ŋŋlest
5005,danach::ADV,بیا,маӈӈа
5006,vorher::ADV,دمخه,aarebi
5007,vorher::ADV,دمخه,åvddål
5008,vorher::ADV,دمخه,árat
5009,vorher::ADV,دمخه,ovdâl
5010,vorher::ADV,دمخه,ouddâl
5011,vorher::ADV,دمخه,а̄йка
5012,zuerst::ADV,لومړی,voestegh
5013,zuerst::ADV,لومړی,álgon
5014,zuerst::ADV,لومړی,vuos
5015,zuerst::ADV,لومړی,vuohččan
5016,zuerst::ADV,لومړی,vuoč'čin
5017,zuerst::ADV,لومړی,vuõ´ste
5018,zuerst::ADV,لومړی,vuõs'smõõssân
5019,zuerst::ADV,لومړی,э̄ввтла
5020,zuerst::ADV,لومړی,э̄ввтэль
5021,einmal::ADV,یو ځل,ikth
5022,einmal::ADV,یو ځل,akti
5023,einmal::ADV,یو ځل,okte
5024,einmal::ADV,یو ځل,ohtii
5025,einmal::ADV,یو ځل,kojo
5026,einmal::ADV,یو ځل,måttmešt
5027,einmal::ADV,یو ځل,э̄фт вэ̄рр
5028,manchmal::ADV,ګاهی ګاهی,muvhtene
5029,manchmal::ADV,ګاهی ګاهی,muhttijn
5030,manchmal::ADV,ګاهی ګاهی,duolla dálla
5031,manchmal::ADV,ګاهی ګاهی,muhtumin
5032,manchmal::ADV,ګاهی ګاهی,kuásnii
5033,manchmal::ADV,ګاهی ګاهی,måttmešt
5034,manchmal::ADV,ګاهی ګاهی,kuä´ss-ne
5035,manchmal::ADV,ګاهی ګاهی,мудта вэ̄р
5036,oft::ADV,ډېر ځله,daamtaj
5037,oft::ADV,ډېر ځله,álu
5038,oft::ADV,ډېر ځله,ábaj
5039,oft::ADV,ډېر ځله,dájvvá
5040,oft::ADV,ډېر ځله,dávjá
5041,oft::ADV,ډېر ځله,távjá
5042,oft::ADV,ډېر ځله,täujja
5043,oft::ADV,ډېر ځله,то̄а̄ййв
5044,immer::ADV,تل,iktesth
5045,immer::ADV,تل,eejnegen
5046,immer::ADV,تل,agev
5047,immer::ADV,تل,álo
5048,immer::ADV,تل,ain
5049,immer::ADV,تل,ovttuu
5050,immer::ADV,تل,pâi
5051,immer::ADV,تل,пай
5052,immer::ADV,همېشه,iktesth
5053,immer::ADV,همېشه,eejnegen
5054,immer::ADV,همېشه,agev
5055,immer::ADV,همېشه,álo
5056,immer::ADV,همېشه,ain
5057,immer::ADV,همېشه,ovttuu
5058,immer::ADV,همېشه,pâi
5059,immer::ADV,همېشه,пай
5060,niemals::ADV,هیڅکله نه,ij gåessie
5061,niemals::ADV,هیڅکله نه,ij goassak
5062,niemals::ADV,هیڅکله نه,ij ihkenis
5063,niemals::ADV,هیڅکله نه,ii goassege
5064,niemals::ADV,هیڅکله نه,ij kuás'sin
5065,niemals::ADV,هیڅکله نه,ij ni kuä´ss
5066,niemals::ADV,هیڅکله نه,эйй никуэссь
5067,hier::ADV,دلته,daagkoe
5068,hier::ADV,دلته,dála
5069,hier::ADV,دلته,dánna
5070,hier::ADV,دلته,dá
5071,hier::ADV,دلته,dás
5072,hier::ADV,دلته,taa
5073,hier::ADV,دلته,tää
5074,hier::ADV,دلته,ta´ltte
5075,hier::ADV,دلته,тала
5076,hier::ADV,دلته,тэста
5077,hierhin::ADV,دلته,diekie
5078,hierhin::ADV,دلته,dási
5079,hierhin::ADV,دلته,diehki
5080,hierhin::ADV,دلته,deike
5081,hierhin::ADV,دلته,teehi
5082,hierhin::ADV,دلته,tii´ǩ
5083,hierhin::ADV,دلته,тӣге
5084,hierhin::ADV,دې ځای ته,diekie
5085,hierhin::ADV,دې ځای ته,dási
5086,hierhin::ADV,دې ځای ته,diehki
5087,hierhin::ADV,دې ځای ته,deike
5088,hierhin::ADV,دې ځای ته,teehi
5089,hierhin::ADV,دې ځای ته,tii´ǩ
5090,hierhin::ADV,دې ځای ته,тӣге
5091,von hier::ADV,د دې ځای نه,daebpede
5092,von hier::ADV,د دې ځای نه,dássta
5093,von hier::ADV,د دې ځای نه,dáppelt
5094,von hier::ADV,د دې ځای نه,dáppe
5095,von hier::ADV,د دې ځای نه,tástán
5096,von hier::ADV,د دې ځای نه,tääiǥ
5097,von hier::ADV,د دې ځای نه,tääi´ben
5098,von hier::ADV,د دې ځای نه,тэста
5099,dort::ADV,هلته,dagkoe
5100,dort::ADV,هلته,dale
5101,dort::ADV,هلته,dakko
5102,dort::ADV,هلته,tuo
5103,dort::ADV,هلته,tovben
5104,dort::ADV,هلته,to´ben
5105,dort::ADV,هلته,тёллэ
5106,dort::ADV,هلته,тамьпе
5107,dorthin::ADV,هلته,dahkoe
5108,dorthin::ADV,هلته,dåhku
5109,dorthin::ADV,هلته,dohko
5110,dorthin::ADV,هلته,diehko
5111,dorthin::ADV,هلته,tuohu
5112,dorthin::ADV,هلته,tok
5113,dorthin::ADV,هلته,tok-aa
5114,dorthin::ADV,هلته,то̄гэ
5115,dorthin::ADV,هغه ځای ته,dahkoe
5116,dorthin::ADV,هغه ځای ته,dåhku
5117,dorthin::ADV,هغه ځای ته,dohko
5118,dorthin::ADV,هغه ځای ته,diehko
5119,dorthin::ADV,هغه ځای ته,tuohu
5120,dorthin::ADV,هغه ځای ته,tok
5121,dorthin::ADV,هغه ځای ته,tok-aa
5122,dorthin::ADV,هغه ځای ته,то̄гэ
5123,geradeaus::ADV,مخامخ,njuolgga
5124,geradeaus::ADV,مخامخ,njuolga
5125,geradeaus::ADV,مخامخ,njuol'gist
5126,geradeaus::ADV,مخامخ,vuoi'gist
5127,geradeaus::ADV,مخامخ,vui´jǧǧest
5128,geradeaus::ADV,مخامخ,вӯййкесьт
5129,vorwärts::ADV,مخ پهٔ وړاندې,fraamme
5130,vorwärts::ADV,مخ پهٔ وړاندې,åvddån
5131,vorwärts::ADV,مخ پهٔ وړاندې,ovddas
5132,vorwärts::ADV,مخ پهٔ وړاندې,oovdâs
5133,vorwärts::ADV,مخ پهٔ وړاندې,ooudâs
5134,vorwärts::ADV,مخ پهٔ وړاندې,ooudårra
5135,vorwärts::ADV,مخ پهٔ وړاندې,эвтэс
5136,rückwärts::ADV,بېرته,mænngese
5137,rückwärts::ADV,بېرته,ruoptobadáj
5138,rückwärts::ADV,بېرته,maŋás
5139,rückwärts::ADV,بېرته,majaskulij
5140,rückwärts::ADV,بېرته,mââjas
5141,rückwärts::ADV,بېرته,mâ´ŋŋla
5142,rückwärts::ADV,بېرته,мо̄а̄з
5143,rückwärts::ADV,بېرته,мо̄а̄ст
5144,zurück::ADV,بېرته,bååstede
5145,zurück::ADV,بېرته,ruoptus
5146,zurück::ADV,بېرته,maŋus
5147,zurück::ADV,بېرته,ruoktot
5148,zurück::ADV,بېرته,maassâd
5149,zurück::ADV,بېرته,vä´st
5150,zurück::ADV,بېرته,mååusat
5151,zurück::ADV,بېرته,мо̄а̄з
5152,zurück::ADV,بېرته,мо̄а̄ст
5153,unten::ADV,لاندي,vuelnie
5154,unten::ADV,لاندي,vuollen
5155,unten::ADV,لاندي,vuollin
5156,unten::ADV,لاندي,vyellin
5157,unten::ADV,لاندي,vue´llen
5158,unten::ADV,لاندي,вӯлльн
5159,hinab::ADV,ښکته,våålese
5160,hinab::ADV,ښکته,vuolus
5161,hinab::ADV,ښکته,vulos
5162,hinab::ADV,ښکته,vuá'lás
5163,hinab::ADV,ښکته,vuâlas
5164,hinab::ADV,ښکته,валас
5165,oben::ADV,پورته,bijjene
5166,oben::ADV,پورته,baddjen
5167,oben::ADV,پورته,badjin
5168,oben::ADV,پورته,paijeen
5169,oben::ADV,پورته,pâ´jjen
5170,oben::ADV,پورته,tunââ´lmest
5171,oben::ADV,پورته,пайенҍ
5172,hinauf::ADV,پاس,bæjjese
5173,hinauf::ADV,پاس,bajás
5174,hinauf::ADV,پاس,bajás
5175,hinauf::ADV,پاس,pajas
5176,hinauf::ADV,پاس,pââjas
5177,hinauf::ADV,پاس,пайяс
5178,überall::ADV,هره خوا,gaajhkene lehkesne
5179,überall::ADV,هره خوا,juohkka sajen
5180,überall::ADV,هره خوا,juohke sajis
5181,überall::ADV,هره خوا,jya'hisaajeest
5182,überall::ADV,هره خوا,vee´zz
5183,überall::ADV,هره خوا,pukvee´zz
5184,überall::ADV,هره خوا,пугквесь
5185,nicht::ADV,نه,ij
5186,nicht::ADV,نه,ij
5187,nicht::ADV,نه,ii
5188,nicht::ADV,نه,ij
5189,nicht::ADV,نه,ij
5190,nicht::ADV,نه,эйй
5191,ein wenig::ADV,یو څه,ånnetje
5192,ein wenig::ADV,یو څه,ahtjetje
5193,ein wenig::ADV,یو څه,binná
5194,ein wenig::ADV,یو څه,veahá
5195,ein wenig::ADV,یو څه,ucánjii
5196,ein wenig::ADV,یو څه,occanj
5197,ein wenig::ADV,یو څه,simmna
5198,ein wenig::ADV,یو څه,сада
5199,ein wenig::ADV,یو څه,садаматта
5200,kaum::ADV,ایله,jallan
5201,kaum::ADV,ایله,vánet
5202,kaum::ADV,ایله,báljo
5203,kaum::ADV,ایله,illá
5204,kaum::ADV,ایله,illvaa
5205,kaum::ADV,ایله,мале
5206,kaum::ADV,ایله,элэлэ
5207,sehr::ADV,ډېر,sagk
5208,sehr::ADV,ډېر,riek
5209,sehr::ADV,ډېر,sieldes
5210,sehr::ADV,ډېر,hui
5211,sehr::ADV,ډېر,ollu
5212,sehr::ADV,ډېر,čuuvtij
5213,sehr::ADV,ډېر,sami
5214,sehr::ADV,ډېر,čuu´t
5215,sehr::ADV,ډېر,пэре
5216,sehr::ADV,ډېر,чофта
5217,sehr::ADV,زيات,sagk
5218,sehr::ADV,زيات,riek
5219,sehr::ADV,زيات,sieldes
5220,sehr::ADV,زيات,hui
5221,sehr::ADV,زيات,ollu
5222,sehr::ADV,زيات,čuuvtij
5223,sehr::ADV,زيات,sami
5224,sehr::ADV,زيات,čuu´t
5225,sehr::ADV,زيات,пэре
5226,sehr::ADV,زيات,чофта
5227,so::ADV,داسې,numhtie
5228,so::ADV,داسې,nav
5229,so::ADV,داسې,nuov
5230,so::ADV,داسې,nåv
5231,so::ADV,داسې,nu
5232,so::ADV,داسې,näävt
5233,so::ADV,داسې,de
5234,so::ADV,داسې,nu´t
5235,so::ADV,داسې,nääi´t
5236,so::ADV,داسې,те̄льнэ
5237,so::ADV,دومره,numhtie
5238,so::ADV,دومره,nav
5239,so::ADV,دومره,nuov
5240,so::ADV,دومره,nåv
5241,so::ADV,دومره,nu
5242,so::ADV,دومره,näävt
5243,so::ADV,دومره,de
5244,so::ADV,دومره,nu´t
5245,so::ADV,دومره,nääi´t
5246,so::ADV,دومره,те̄льнэ
5247,noch::ADV,نور,annje
5248,noch::ADV,نور,ájn
5249,noch::ADV,نور,vilá
5250,noch::ADV,نور,ain
5251,noch::ADV,نور,vela
5252,noch::ADV,نور,võl
5253,noch::ADV,نور,veâl
5254,noch::ADV,نور,вя̄л
5255,nur::ADV,تش,ajve
5256,nur::ADV,تش,barre
5257,nur::ADV,تش,dåssjå
5258,nur::ADV,تش,dušše
5259,nur::ADV,تش,váá
5260,nur::ADV,تش,pâi
5261,nur::ADV,تش,leša
5262,nur::ADV,تش,tåå´lǩ
5263,nur::ADV,تش,лэша
5264,nur::ADV,تش,лышшэ
5265,nur::ADV,صرف,ajve
5266,nur::ADV,صرف,barre
5267,nur::ADV,صرف,dåssjå
5268,nur::ADV,صرف,dušše
5269,nur::ADV,صرف,váá
5270,nur::ADV,صرف,pâi
5271,nur::ADV,صرف,leša
5272,nur::ADV,صرف,tåå´lǩ
5273,nur::ADV,صرف,лэша
5274,nur::ADV,صرف,лышшэ
5275,schon::ADV,دمخه,joe
5276,schon::ADV,دمخه,juo
5277,schon::ADV,دمخه,juo
5278,schon::ADV,دمخه,juo
5279,schon::ADV,دمخه,ju´n
5280,schon::ADV,دمخه,ё
5281,wieder::ADV,بیا,vihth
5282,wieder::ADV,بیا,aajmoen
5283,wieder::ADV,بیا,vas
5284,wieder::ADV,بیا,ådåsis
5285,wieder::ADV,بیا,fas
5286,wieder::ADV,بیا,vuot
5287,wieder::ADV,بیا,vest
5288,wieder::ADV,بیا,däs
5289,wieder::ADV,بیا,e´pet
5290,wieder::ADV,بیا,аввта
5291,wieder::ADV,بیا,о̄дтсэ
5292,vergebens::ADV,عبث,dåssjåj
5293,vergebens::ADV,عبث,duššás
5294,vergebens::ADV,عبث,tušás
5295,vergebens::ADV,عبث,jääutai
5296,vergebens::ADV,عبث,пусьтэльт
5297,vor::PRP,دمخه,åvteste
5298,vor::PRP,دمخه,ålggolin
5299,vor::PRP,دمخه,ovddas
5300,vor::PRP,دمخه,oovdâst
5301,vor::PRP,دمخه,ooudâst
5302,vor::PRP,دمخه,авьтэмьбе̄лльт
5303,hinter::PRP,شاته,duekesne
5304,hinter::PRP,شاته,duogen
5305,hinter::PRP,شاته,maŋŋelin
5306,hinter::PRP,شاته,maŋil
5307,hinter::PRP,شاته,duogás
5308,hinter::PRP,شاته,tyeḥin
5309,hinter::PRP,شاته,tue´ǩǩen
5310,hinter::PRP,شاته,маӈельт
5311,unter::PRP,لاندي,nuelesne
5312,unter::PRP,لاندي,vuolen
5313,unter::PRP,لاندي,vuolde
5314,unter::PRP,لاندي,vyel'ni
5315,unter::PRP,لاندي,vue´llen
5316,unter::PRP,لاندي,вӯлльнҍ
5317,durch::PRP,د مینځ نه,vieken
5318,durch::PRP,د مینځ نه,tjadá
5319,durch::PRP,د مینځ نه,-rájge
5320,durch::PRP,د مینځ نه,čađa
5321,durch::PRP,د مینځ نه,čoođâ
5322,durch::PRP,د مینځ نه,čõõđ
5323,durch::PRP,د مینځ نه,pääi´ǩ
5324,durch::PRP,د مینځ نه,че̄д
5325,neben::PRP,نژدې,baaltese
5326,neben::PRP,نژدې,báldan
5327,neben::PRP,نژدې,bálddas
5328,neben::PRP,نژدې,paaldâst
5329,neben::PRP,نژدې,paaldâst
5330,neben::PRP,نژدې,поалльтэ
5331,zwischen::PRP,ترمینځ,gaskesne
5332,zwischen::PRP,ترمینځ,gasska
5333,zwischen::PRP,ترمینځ,gaskkas
5334,zwischen::PRP,ترمینځ,kooskâst
5335,zwischen::PRP,ترمینځ,kâskka
5336,zwischen::PRP,ترمینځ,кэскэсьт
5337,zwischen::PRP,ترمینځ,кэ̄скэль
5338,wegen::PRP,د ... له لاسه,dïete
5339,wegen::PRP,د ... له لاسه,gaevhtieh
5340,wegen::PRP,د ... له لاسه,diehti
5341,wegen::PRP,د ... له لاسه,dihte
5342,wegen::PRP,د ... له لاسه,geažil
5343,wegen::PRP,د ... له لاسه,tet
5344,wegen::PRP,د ... له لاسه,diõtt
5345,wegen::PRP,د ... له لاسه,ǩeäč'ča
5346,wegen::PRP,د ... له لاسه,гуэйке
5347,dies::PRN,دا,dihte
5348,dies::PRN,دا,dát
5349,dies::PRN,دا,dát
5350,dies::PRN,دا,táát
5351,dies::PRN,دا,tät
5352,dies::PRN,دا,tiett-aa
5353,dies::PRN,دا,тэдт
5354,das::PRN,دا,dohte
5355,das::PRN,دا,dat
5356,das::PRN,دا,dat
5357,das::PRN,دا,tot
5358,das::PRN,دا,tõt
5359,das::PRN,دا,тудт
5360,alles::PRN,هرڅهٔ,gaajhke
5361,alles::PRN,هرڅهٔ,gájkka
5362,alles::PRN,هرڅهٔ,buot
5363,alles::PRN,هرڅهٔ,puoh
5364,alles::PRN,هرڅهٔ,puk
5365,alles::PRN,هرڅهٔ,пугк
5366,ich::PRN,زه,manne
5367,ich::PRN,زه,mån
5368,ich::PRN,زه,månnå
5369,ich::PRN,زه,mun
5370,ich::PRN,زه,mun
5371,ich::PRN,زه,munnâ
5372,ich::PRN,زه,mon
5373,ich::PRN,زه,мунн
5374,du::PRN,ته,datne
5375,du::PRN,ته,dån
5376,du::PRN,ته,don
