,Concept_ID,se,kv
2952,Weide::N,gåatome,пода йирсян
2953,Weide::N,guohtom,пода йирсян
2954,Weide::N,guohtun,пода йирсян
2955,Weide::N,kuátu,пода йирсян
2956,Weide::N,luátu,пода йирсян
2957,Weide::N,та̄нтар,пода йирсян
2958,Pfad::N,baalka,туй
2959,Pfad::N,bálges,туй
2960,Pfad::N,bálggis,туй
2961,Pfad::N,päälgis,туй
2962,Pfad::N,pää´ljes,туй
2963,Pfad::N,поалкас,туй
2964,Weg::N,geajnoe,туй
2965,Weg::N,gæjnno,туй
2966,Weg::N,væddja,туй
2967,Weg::N,geaidnu,туй
2968,Weg::N,luod'dâ,туй
2969,Weg::N,čuâǥǥas,туй
2970,Weg::N,чуэкас,туй
2971,Straße::N,geajnoe,туй
2972,Straße::N,joene,туй
2973,Straße::N,gahttun,туй
2974,Straße::N,geaidnu,туй
2975,Straße::N,maađij,туй
2976,Straße::N,uu´lec,туй
2977,Straße::N,чуэкас,туй
2978,Dorf::N,sïjte,деревня
2979,Dorf::N,bájkke,деревня
2980,Dorf::N,gilli,деревня
2981,Dorf::N,sijdâ,деревня
2982,Dorf::N,sijdd,деревня
2983,Dorf::N,сыййт,деревня
2984,Stadt::N,staare,город
2985,Stadt::N,sjeltie,город
2986,Stadt::N,stáda,город
2987,Stadt::N,gávpot,город
2988,Stadt::N,kaavpug,город
2989,Stadt::N,lâ´nn,город
2990,Stadt::N,gåårad,город
2991,Stadt::N,ланнҍ,город
2992,Brief::N,prievie,гижӧт
2993,Brief::N,girjje,гижӧт
2994,Brief::N,reive,гижӧт
2995,Brief::N,kirje,гижӧт
2996,Brief::N,ǩe´rjj,гижӧт
2997,Brief::N,кыррьй,гижӧт
2998,Buch::N,gærja,книга
2999,Buch::N,girjje,книга
3000,Buch::N,girji,книга
3001,Buch::N,kirje,книга
3002,Buch::N,ǩe´rjj,книга
3003,Buch::N,кыррьй,книга
3004,Buchstabe::N,baakoe,буква
3005,Buchstabe::N,bokstávva,буква
3006,Buchstabe::N,bustávva,буква
3007,Buchstabe::N,puustav,буква
3008,Buchstabe::N,bukva,буква
3009,Buchstabe::N,буква,буква
3010,Zeitung::N,plaerie,газета
3011,Zeitung::N,avijssa,газета
3012,Zeitung::N,bláđđi,газета
3013,Zeitung::N,aavis,газета
3014,Zeitung::N,listt,газета
3015,Zeitung::N,ga´zaat,газета
3016,Zeitung::N,газет,газета
3017,Leben::N,hïegke,олан
3018,Leben::N,hægga,олан
3019,Leben::N,iellem,олан
3020,Leben::N,viessom,олан
3021,Leben::N,eallin,олан
3022,Leben::N,eellim,олан
3023,Leben::N,jie´llem,олан
3024,Leben::N,я̄лл,олан
3025,Tod::N,jaame,кулӧм
3026,Tod::N,jábmem,кулӧм
3027,Tod::N,jápmin,кулӧм
3028,Tod::N,jäämmim,кулӧм
3029,Tod::N,så´rmm,кулӧм
3030,Tod::N,jää´mmem,кулӧм
3031,Tod::N,соаррьм,кулӧм
3032,Grab::N,gaelmie,гу
3033,Grab::N,ráhpo,гу
3034,Grab::N,hávdde,гу
3035,Grab::N,hávdi,гу
3036,Grab::N,hävdi,гу
3037,Grab::N,äu´dd,гу
3038,Grab::N,ка̄лльм,гу
3039,Kirche::N,gærhkoe,вичку
3040,Kirche::N,girkko,вичку
3041,Kirche::N,girku,вичку
3042,Kirche::N,kirkko,вичку
3043,Kirche::N,ceerkav,вичку
3044,Kirche::N,цэ̄ркав,вичку
3045,Sünde::N,sådtoe,грек
3046,Sünde::N,suddo,грек
3047,Sünde::N,suddu,грек
3048,Sünde::N,suddo,грек
3049,Sünde::N,reä´ǩ'ǩ,грек
3050,Gott::N,jupmele,ен
3051,Gott::N,jubmel,ен
3052,Gott::N,ipmil,ен
3053,Gott::N,immeel,ен
3054,Gott::N,e´mmel,ен
3055,Gott::N,иммель,ен
3056,Arbeiter::N,barkije,уджалiсь
3057,Arbeiter::N,barggoulmusj,уджалiсь
3058,Arbeiter::N,bargi,уджалiсь
3059,Arbeiter::N,pargee,уджалiсь
3060,Arbeiter::N,reâugglaž,уджалiсь
3061,Arbeiter::N,лыххкэй,уджалiсь
3062,Chef::N,åvtehke,начальник
3063,Chef::N,oajvve,начальник
3064,Chef::N,hoavda,начальник
3065,Chef::N,hovdâ,начальник
3066,Chef::N,uái'vi,начальник
3067,Chef::N,ä´ttem,начальник
3068,Chef::N,vuei´vvooumaž,начальник
3069,Chef::N,выгкэй,начальник
3070,Chef::N,вӯййкьей,начальник
3071,Chef::N,вуэййв,начальник
3072,Meister::N,ööhpehtæjja,мастер
3073,Meister::N,åhpadiddje,мастер
3074,Meister::N,čeahppi,мастер
3075,Meister::N,meašttir,мастер
3076,Meister::N,miäš'tár,мастер
3077,Meister::N,määstär,мастер
3078,Meister::N,че̄ххьп,мастер
3079,Arzt::N,dåaktere,врач
3080,Arzt::N,dåktår,врач
3081,Arzt::N,dálkudiddje,врач
3082,Arzt::N,doavttir,врач
3083,Arzt::N,tuáh'tár,врач
3084,Arzt::N,dåhttar,врач
3085,Arzt::N,лыххцэй,врач
3086,Lehrer::N,lohkehtæjja,велӧтісь
3087,Lehrer::N,skåvlik,велӧтісь
3088,Lehrer::N,åjpadiddje,велӧтісь
3089,Lehrer::N,oahpaheaddji,велӧтісь
3090,Lehrer::N,máttááttijjee,велӧтісь
3091,Lehrer::N,u´čtee´l,велӧтісь
3092,Lehrer::N,mätt'teei,велӧтісь
3093,Lehrer::N,уххцэй,велӧтісь
3094,Geld::N,vierhtie,деньга
3095,Geld::N,ruhta,деньга
3096,Geld::N,biednik,деньга
3097,Geld::N,ruhta,деньга
3098,Geld::N,ruttâ,деньга
3099,Geld::N,teä´ǧ'ǧ,деньга
3100,Geld::N,те̄ӈӈьк,деньга
3101,Geschäft::N,åesie,удж
3102,Geschäft::N,oases,удж
3103,Geschäft::N,gávpi,удж
3104,Geschäft::N,kävppi,удж
3105,Geschäft::N,haandâl,удж
3106,Geschäft::N,kaupp,удж
3107,Geschäft::N,ро̄бэт,удж
3108,Laden::N,bovre,магазин
3109,Laden::N,oases,магазин
3110,Laden::N,rámbuvdda,магазин
3111,Laden::N,gávpi,магазин
3112,Laden::N,puvdâ,магазин
3113,Laden::N,kävppi,магазин
3114,Laden::N,kaupp,магазин
3115,Laden::N,ла̄ффьк,магазин
3116,Preis::N,åasa,дон
3117,Preis::N,hadde,дон
3118,Preis::N,haddi,дон
3119,Preis::N,hadde,дон
3120,Preis::N,hâ´dd,дон
3121,Preis::N,а̄ррв,дон
3122,Ware::N,vaaroe,товар
3123,Ware::N,várro,товар
3124,Ware::N,gálvvo,товар
3125,Ware::N,gálvu,товар
3126,Ware::N,kálvu,товар
3127,Ware::N,täävvir,товар
3128,Ware::N,kälvv,товар
3129,Ware::N,tä´vver,товар
3130,Ware::N,та̄вяр,товар
3131,Nutzen::N,aevhkie,путь
3132,Nutzen::N,ávkke,путь
3133,Nutzen::N,ávki,путь
3134,Nutzen::N,ävkki,путь
3135,Nutzen::N,äu´ǩǩ,путь
3136,Nutzen::N,то̄ӆӆк ,путь
3137,Reichtum::N,ræjhkoesvoete,богатство
3138,Reichtum::N,boanndudahka,богатство
3139,Reichtum::N,rikkisvuohta,богатство
3140,Reichtum::N,riggodat,богатство
3141,Reichtum::N,riggodâh,богатство
3142,Reichtum::N,ree´ǧǧesvuõtt,богатство
3143,Reichtum::N,ва̄птэквӯдт,богатство
3144,Welt::N,veartene,му
3145,Welt::N,værált,му
3146,Welt::N,ilmme,му
3147,Welt::N,máilbmi,му
3148,Welt::N,maailm,му
3149,Welt::N,maai´lm,му
3150,Welt::N,jânnamkå´dd,му
3151,Welt::N,э̄ллманнт,му
3152,Land::N,laante,страна
3153,Land::N,eatneme,страна
3154,Land::N,lánnda,страна
3155,Land::N,eanan,страна
3156,Land::N,eennâm,страна
3157,Land::N,mädd,страна
3158,Land::N,jânnam,страна
3159,Land::N,ланнҍ,страна
3160,Land::N,е̄ммьне,страна
3161,Staat::N,staate,государство
3162,Staat::N,stáhtta,государство
3163,Staat::N,rijkka,государство
3164,Staat::N,stáhta,государство
3165,Staat::N,staatâ,государство
3166,Staat::N,riikk,государство
3167,Staat::N,ланнҍ,государство
3168,Staat::N,государствэ,государство
3169,König::N,gånka,кан
3170,König::N,gånågis,кан
3171,König::N,gonagas,кан
3172,König::N,kunâgâs,кан
3173,König::N,caarr,кан
3174,König::N,koonǥõs,кан
3175,König::N,цоарр,кан
3176,Macht::N,faamoe,власть
3177,Macht::N,fábmo,власть
3178,Macht::N,fábmogisvuohta,власть
3179,Macht::N,fápmu,власть
3180,Macht::N,väldi,власть
3181,Macht::N,vä´ldd,власть
3182,Macht::N,воаллт,власть
3183,Grenze::N,raajoe,граница
3184,Grenze::N,rádjá,граница
3185,Grenze::N,mierre,граница
3186,Grenze::N,rádji,граница
3187,Grenze::N,rääji,граница
3188,Grenze::N,raajj,граница
3189,Grenze::N,ре̄ввьн,граница
3190,Krieg::N,dåara,война
3191,Krieg::N,soahte,война
3192,Krieg::N,soahti,война
3193,Krieg::N,suáti,война
3194,Krieg::N,väi´nn,война
3195,Krieg::N,туарр,война
3196,Feind::N,gertele,враг
3197,Feind::N,vasjulasj,враг
3198,Feind::N,vašálaš,враг
3199,Feind::N,vajalâš,враг
3200,Feind::N,vâjjeeja,враг
3201,Feind::N,вэресь,враг
3202,Kampf::N,gæmhpome,нярасьӧм
3203,Kampf::N,gæmhpome,вермасьӧм
3204,Kampf::N,doarro,нярасьӧм
3205,Kampf::N,doarro,вермасьӧм
3206,Kampf::N,oajbbom,нярасьӧм
3207,Kampf::N,oajbbom,вермасьӧм
3208,Kampf::N,rahtjamus,нярасьӧм
3209,Kampf::N,rahtjamus,вермасьӧм
3210,Kampf::N,doarru,нярасьӧм
3211,Kampf::N,doarru,вермасьӧм
3212,Kampf::N,vuostelasvuohta,нярасьӧм
3213,Kampf::N,vuostelasvuohta,вермасьӧм
3214,Kampf::N,tuáṛi,нярасьӧм
3215,Kampf::N,tuáṛi,вермасьӧм
3216,Kampf::N,tuärrmõš,нярасьӧм
3217,Kampf::N,tuärrmõš,вермасьӧм
3218,Kampf::N,вуаййпмушш,нярасьӧм
3219,Kampf::N,вуаййпмушш,вермасьӧм
3220,Bogen[Waffe]::N,joeksi,лук
3221,Bogen[Waffe]::N,juoksa,лук
3222,Bogen[Waffe]::N,dávgi,лук
3223,Bogen[Waffe]::N,tävgi,лук
3224,Bogen[Waffe]::N,johss,лук
3225,Bogen[Waffe]::N,ю̄ккс,лук
3226,Pfeil::N,njoele,ньӧв
3227,Pfeil::N,sådde,ньӧв
3228,Pfeil::N,njuolla,ньӧв
3229,Pfeil::N,njuolla,ньӧв
3230,Pfeil::N,njuoḷâ,ньӧв
3231,Pfeil::N,njuõll,ньӧв
3232,Pfeil::N,ню̄лл,ньӧв
3233,Gewehr::N,röövre,ружьё
3234,Gewehr::N,birsso,ружьё
3235,Gewehr::N,bissu,ружьё
3236,Gewehr::N,pisso,ружьё
3237,Gewehr::N,pess,ружьё
3238,Gewehr::N,пысс,ружьё
3239,Fehler::N,fiejlie,ошибка
3240,Fehler::N,vihke,ошибка
3241,Fehler::N,boastovuohta,ошибка
3242,Fehler::N,vihki,ошибка
3243,Fehler::N,vearri,ошибка
3244,Fehler::N,vahe,ошибка
3245,Fehler::N,feilâ,ошибка
3246,Fehler::N,vie´rr,ошибка
3247,Fehler::N,се̄гкь,ошибка
3248,Fehler::N,ся̄гкнэхк,ошибка
3249,Lüge::N,slogne,ылӧтӧм
3250,Lüge::N,slogne,пӧрьялӧм
3251,Lüge::N,slaarve,ылӧтӧм
3252,Lüge::N,slaarve,пӧрьялӧм
3253,Lüge::N,gieles,ылӧтӧм
3254,Lüge::N,gieles,пӧрьялӧм
3255,Lüge::N,gielis,ылӧтӧм
3256,Lüge::N,gielis,пӧрьялӧм
3257,Lüge::N,kie'les,ылӧтӧм
3258,Lüge::N,kie'les,пӧрьялӧм
3259,Lüge::N,ǩee´lesvuõtt,ылӧтӧм
3260,Lüge::N,ǩee´lesvuõtt,пӧрьялӧм
3261,Lüge::N,ке̄лсэллмушш,ылӧтӧм
3262,Lüge::N,ке̄лсэллмушш,пӧрьялӧм
3263,Schaden::N,skaara,лёк
3264,Schaden::N,vahák,лёк
3265,Schaden::N,skádá,лёк
3266,Schaden::N,vahát,лёк
3267,Schaden::N,vaahâg,лёк
3268,Schaden::N,påå´mh,лёк
3269,Schaden::N,ря̄хкхэмушш,лёк
3270,Unglück::N,goerpe,пик
3271,Unglück::N,goerpe,оказзё
3272,Unglück::N,vuorbedisvuohta,пик
3273,Unglück::N,vuorbedisvuohta,оказзё
3274,Unglück::N,sårmme,пик
3275,Unglück::N,sårmme,оказзё
3276,Unglück::N,lihkohisvuohta,пик
3277,Unglück::N,lihkohisvuohta,оказзё
3278,Unglück::N,uá'sittemesvuotâ,пик
3279,Unglück::N,uá'sittemesvuotâ,оказзё
3280,Unglück::N,pärtti,пик
3281,Unglück::N,pärtti,оказзё
3282,Unglück::N,påå´mh,пик
3283,Unglück::N,påå´mh,оказзё
3284,Unglück::N,пӣдтҍ,пик
3285,Unglück::N,пӣдтҍ,оказзё
3286,Schuld::N,skåltoe,вина
3287,Schuld::N,suddo,вина
3288,Schuld::N,áššálašvuohta,вина
3289,Schuld::N,sivalašvuohta,вина
3290,Schuld::N,váddu,вина
3291,Schuld::N,vie´rr,вина
3292,Schuld::N,ве̄ррь,вина
3293,Alter::N,aaltere,
3294,Alter::N,áldar,
3295,Alter::N,ahki,
3296,Alter::N,ahe,
3297,Alter::N,ââ´ǩǩ,
3298,Alter::N,ыгь,
3299,Schluss::N,nåhkeme,ком
3300,Schluss::N,giehtje,ком
3301,Schluss::N,loahppa,ком
3302,Schluss::N,loppâ,ком
3303,Schluss::N,lopp,ком
3304,Schluss::N,ке̄джь,ком
3305,Zeit::N,aejkie,кад
3306,Zeit::N,baaletje,кад
3307,Zeit::N,ájgge,кад
3308,Zeit::N,áigi,кад
3309,Zeit::N,äigi,кад
3310,Zeit::N,âi´ǧǧ,кад
3311,Zeit::N,а̄ййк,кад
3312,Zeit::N,па̄лль,кад
3313,Tag::N,biejjie,лун
3314,Tag::N,biejvve,лун
3315,Tag::N,beaivi,лун
3316,Tag::N,peivi,лун
3317,Tag::N,pei´vv,лун
3318,Tag::N,пе̄ййв,лун
3319,Morgen::N,aerede,асыв
3320,Morgen::N,idet,асыв
3321,Morgen::N,iđit,асыв
3322,Morgen::N,iiđeed,асыв
3323,Morgen::N,tue´lääž,асыв
3324,Morgen::N,ee´đääldõž,асыв
3325,Morgen::N,ӣнцкэнч,асыв
3326,Mittag::N,gaskebiejjie,луншӧр кад
3327,Mittag::N,gasskabiejvve,луншӧр кад
3328,Mittag::N,gaskebeaivi,луншӧр кад
3329,Mittag::N,koskâpeivi,луншӧр кад
3330,Mittag::N,kõskkpei´vv,луншӧр кад
3331,Mittag::N,пе̄ййвкэ̄сск,луншӧр кад
3332,Abend::N,iehkede,рыт
3333,Abend::N,iehket,рыт
3334,Abend::N,eahket,рыт
3335,Abend::N,eeḥid,рыт
3336,Abend::N,jeä´ǩ'ǩääž,рыт
3337,Abend::N,е̄кесь,рыт
3338,Abend::N,е̄кьнэнч,рыт
3339,Nacht::N,jïjje,ой
3340,Nacht::N,idja,ой
3341,Nacht::N,idja,ой
3342,Nacht::N,ijjâ,ой
3343,Nacht::N,inn,ой
3344,Nacht::N,ыйй,ой
3345,Woche::N,våhkoe,неделя
3346,Woche::N,vahkko,неделя
3347,Woche::N,vahkku,неделя
3348,Woche::N,okko,неделя
3349,Woche::N,niä´t'tel,неделя
3350,Woche::N,не̄дтӭль,неделя
3351,Monat::N,maanoe,тӧлicь
3352,Monat::N,mánno,тӧлicь
3353,Monat::N,mánnu,тӧлicь
3354,Monat::N,mánotbadji,тӧлicь
3355,Monat::N,mánuppaje,тӧлicь
3356,Monat::N,mään,тӧлicь
3357,Monat::N,määnpââ´jj,тӧлicь
3358,Monat::N,ма̄нн,тӧлicь
3359,Jahr::N,jaepie,год
3360,Jahr::N,jahke,год
3361,Jahr::N,jahki,год
3362,Jahr::N,ihe,год
3363,Jahr::N,ee´ǩǩ,год
3364,Jahr::N,ыгкь,год
3365,Frühling::N,gïjre,тулыс
3366,Frühling::N,gidá,тулыс
3367,Frühling::N,giđđa,тулыс
3368,Frühling::N,kiđđâ,тулыс
3369,Frühling::N,ǩiđđ,тулыс
3370,Frühling::N,кыдт,тулыс
3371,Sommer::N,giesie,гожум
3372,Sommer::N,giesse,гожум
3373,Sommer::N,geassi,гожум
3374,Sommer::N,keesi,гожум
3375,Sommer::N,ǩiä´ss,гожум
3376,Sommer::N,ке̄ссь,гожум
3377,Herbst::N,tjaktje,ар
3378,Herbst::N,tjaktja,ар
3379,Herbst::N,čakča,ар
3380,Herbst::N,čohčâ,ар
3381,Herbst::N,čõhčč,ар
3382,Herbst::N,че̄ххч,ар
3383,Winter::N,daelvie,тӧв
3384,Winter::N,dálvve,тӧв
3385,Winter::N,dálvi,тӧв
3386,Winter::N,tälvi,тӧв
3387,Winter::N,tä´lvv,тӧв
3388,Winter::N,та̄лльв,тӧв
3389,Januar::N,tsïengele,январ
3390,Januar::N,garretsïengele,январ
3391,Januar::N,ådåjakmánno,январ
3392,Januar::N,ođđajagimánnu,январ
3393,Januar::N,uđđâivemáánu,январ
3394,Januar::N,vuõs'smään,январ
3395,Januar::N,ođđee´jjmään,январ
3396,Januar::N,январь,январ
3397,Januar::N,январьма̄нн,январ
3398,Februar::N,goevte,февраль
3399,Februar::N,guovvamánno,февраль
3400,Februar::N,guovvamánnu,февраль
3401,Februar::N,helmimááṇu,февраль
3402,Februar::N,tä´lvvmään,февраль
3403,Februar::N,февраль,февраль
3404,Februar::N,февральма̄нн,февраль
3405,März::N,njoktje,март
3406,März::N,snjuktjamánno,март
3407,März::N,njukčamánnu,март
3408,März::N,maalismááñu,март
3409,März::N,njuhčâmááṇu,март
3410,März::N,lä´znpei´vvmään,март
3411,März::N,pâ´zzlâšttammään,март
3412,März::N,ма̄рт,март
3413,März::N,ма̄ртма̄нн,март
3414,April::N,voerhtje,апрель
3415,April::N,vuoratjismánno,апрель
3416,April::N,cuoŋománnu,апрель
3417,April::N,huhtimááṇu,апрель
3418,April::N,njuhččmään,апрель
3419,April::N,апрель,апрель
3420,April::N,апрельма̄нн,апрель
3421,Mai::N,maajje,май
3422,Mai::N,maavnese,май
3423,Mai::N,moarmesmánno,май
3424,Mai::N,miessemánnu,май
3425,Mai::N,toukomááṇu,май
3426,Mai::N,vye'simááṇu,май
3427,Mai::N,ǩiđđmään,май
3428,Mai::N,vue´ssmään,май
3429,Mai::N,ма̄й,май
3430,Juni::N,ruffie,юнь
3431,Juni::N,biehtsemánno,юнь
3432,Juni::N,geassemánnu,юнь
3433,Juni::N,kesimááṇu,юнь
3434,Juni::N,ǩiä´ssmään,юнь
3435,Juni::N,июнь,юнь
3436,Juni::N,июньма̄нн,юнь
3437,Juli::N,snjaltje,юль
3438,Juli::N,snjilltjamánno,юль
3439,Juli::N,suoidnemánnu,юль
3440,Juli::N,syei'nimááṇu,юль
3441,Juli::N,suei´nnmään,юль
3442,Juli::N,июль,юль
3443,Juli::N,июльма̄нн,юль
3444,August::N,mïetske,август
3445,August::N,bårggemánno,август
3446,August::N,borgemánnu,август
3447,August::N,elomáaṇu,август
3448,August::N,på´rǧǧmään,август
3449,August::N,а̄вгуст,август
3450,August::N,а̄вгустма̄нн,август
3451,September::N,gaekere,сентяб
3452,September::N,skïerede,сентяб
3453,September::N,ragátmánno,сентяб
3454,September::N,čakčamánnu,сентяб
3455,September::N,čohčâmááṇu,сентяб
3456,September::N,čõhččmään,сентяб
3457,September::N,сентябрь,сентяб
3458,September::N,сентябрьма̄нн,сентяб
3459,Oktober::N,golke,октяб
3460,Oktober::N,rïhkede,октяб
3461,Oktober::N,gålgådismánno,октяб
3462,Oktober::N,golggotmánnu,октяб
3463,Oktober::N,logamááṇu,октяб
3464,Oktober::N,roovvâdmááṇu,октяб
3465,Oktober::N,kålggmään,октяб
3466,Oktober::N,rõõǥǥâdmään,октяб
3467,Oktober::N,октябрь,октяб
3468,Oktober::N,октябрьма̄нн,октяб
3469,November::N,rahka,нояб
3470,November::N,gålkoe,нояб
3471,November::N,basádismánno,нояб
3472,November::N,skábmamánnu,нояб
3473,November::N,marrasmááṇu,нояб
3474,November::N,skammâmááṇu,нояб
3475,November::N,skamm'mään,нояб
3476,November::N,ноябрь,нояб
3477,Dezember::N,goeve,декаб
3478,Dezember::N,jåvleaske,декаб
3479,Dezember::N,javllamánno,декаб
3480,Dezember::N,juovlamánnu,декаб
3481,Dezember::N,juov'lâmááṇu,декаб
3482,Dezember::N,rosttovmään,декаб
3483,Dezember::N,декабрь,декаб
3484,Dezember::N,декабрьма̄нн,декаб
3485,Montag::N,måanta,вильлун
3486,Montag::N,mánnodahka,вильлун
3487,Montag::N,mánnodat,вильлун
3488,Montag::N,vuossárga,вильлун
3489,Montag::N,vuossargâ,вильлун
3490,Montag::N,vuõs'sargg,вильлун
3491,Montag::N,вӯссоарк,вильлун
3492,Dienstag::N,dæjsta,мӧдӧдзлун
3493,Dienstag::N,dijstahka,мӧдӧдзлун
3494,Dienstag::N,disdat,мӧдӧдзлун
3495,Dienstag::N,disttat,мӧдӧдзлун
3496,Dienstag::N,majebargâ,мӧдӧдзлун
3497,Dienstag::N,mââi´bargg,мӧдӧдзлун
3498,Dienstag::N,нымьппоаркк,мӧдӧдзлун
3499,Mittwoch::N,gaskevåhkoe,шӧрлун
3500,Mittwoch::N,gasskavahkko,шӧрлун
3501,Mittwoch::N,gaskavahkku,шӧрлун
3502,Mittwoch::N,koskokko,шӧрлун
3503,Mittwoch::N,seärad,шӧрлун
3504,Mittwoch::N,ся̄рэдт,шӧрлун
3505,Donnerstag::N,duarsta,нёльӧдзлун
3506,Donnerstag::N,duorastahka,нёльӧдзлун
3507,Donnerstag::N,duorastat,нёльӧдзлун
3508,Donnerstag::N,turâstâh,нёльӧдзлун
3509,Donnerstag::N,neljdpei´vv,нёльӧдзлун
3510,Donnerstag::N,ня̄льянтпе̄ййв,нёльӧдзлун
3511,Freitag::N,bearjadahke,витӧдзлун
3512,Freitag::N,bierjjedahka,витӧдзлун
3513,Freitag::N,bearjadat,витӧдзлун
3514,Freitag::N,perjâdâh,витӧдзлун
3515,Freitag::N,piâtnâc,витӧдзлун
3516,Freitag::N,пе̄тнэц,витӧдзлун
3517,Samstag::N,laavvadahke,пывсянлун
3518,Samstag::N,lávvodahka,пывсянлун
3519,Samstag::N,lávvordat,пывсянлун
3520,Samstag::N,láṿárdâh,пывсянлун
3521,Samstag::N,sue´vet,пывсянлун
3522,Samstag::N,сӯветҍ,пывсянлун
3523,Sonntag::N,aejlege,кресення
3524,Sonntag::N,sådnåbiejvve,кресення
