,Concept_ID,kv,se
2270,Stange::N,потш,кэ̄ллт
2271,Stange::N,потш,пе̄лльк
2272,Stock::N,бедь,galte
2273,Stock::N,бедь,klåbpoe
2274,Stock::N,бедь,soabbe
2275,Stock::N,бедь,soabbi
2276,Stock::N,бедь,suáb'bi
2277,Stock::N,бедь,suä´b'b
2278,Stock::N,бедь,суэммьп
2279,Stab::N,шест,klaahka
2280,Stab::N,шест,soabbe
2281,Stab::N,шест,soabbi
2282,Stab::N,шест,suáb'bi
2283,Stab::N,шест,suä´b'b
2284,Stab::N,шест,суэммьп
2285,Rohr::N,труба,gïrse
2286,Rohr::N,труба,båhttså
2287,Rohr::N,труба,bohcci
2288,Rohr::N,труба,poccee
2289,Rohr::N,труба,puu´lčiǩ
2290,Rohr::N,труба,туррьп
2291,Haus::N,керку,ståapoe
2292,Haus::N,керку,goahte
2293,Haus::N,керку,stohpu
2294,Haus::N,керку,tááḷu
2295,Haus::N,керку,tääll
2296,Haus::N,керку,пэ̄ҏҏт
2297,Heim::N,керку,hïejme
2298,Heim::N,керку,viesso
2299,Heim::N,керку,ruoktu
2300,Heim::N,керку,päikki
2301,Heim::N,керку,päi´ǩǩ
2302,Heim::N,керку,пэ̄ҏҏт
2303,Ofen::N,пӧжавны,vuebnie
2304,Ofen::N,пӧжавны,vuodná
2305,Ofen::N,пӧжавны,vuobnne
2306,Ofen::N,пӧжавны,uvdna
2307,Ofen::N,пӧжавны,uvnâ
2308,Ofen::N,пӧжавны,ǩiiuǥân
2309,Ofen::N,пӧжавны,пе̄ххц
2310,Ofen::N,пӧжавны,кыввкан
2311,Fußboden::N,джодж,guelpie
2312,Fußboden::N,джодж,guolbbe
2313,Fußboden::N,джодж,láhtti
2314,Fußboden::N,джодж,šalde
2315,Fußboden::N,джодж,šâ´ldd
2316,Fußboden::N,джодж,шалльт
2317,Tisch::N,пызан,buertie
2318,Tisch::N,пызан,bievdde
2319,Tisch::N,пызан,beavdi
2320,Tisch::N,пызан,pevdi
2321,Tisch::N,пызан,på´rdd
2322,Tisch::N,пызан,stue´ll
2323,Tisch::N,пызан,туэлль
2324,Stuhl::N,стул,stovle
2325,Stuhl::N,стул,ståvllå
2326,Stuhl::N,стул,stuollu
2327,Stuhl::N,стул,stovli
2328,Stuhl::N,стул,stuu´l
2329,Stuhl::N,стул,стула
2330,Wiege::N,зыбка,gïerhkeme
2331,Wiege::N,зыбка,vuoggo
2332,Wiege::N,зыбка,geaŧŧu
2333,Wiege::N,зыбка,geaktu
2334,Wiege::N,зыбка,gietkka
2335,Wiege::N,зыбка,kiäh'tu
2336,Wiege::N,зыбка,vogga
2337,Wiege::N,зыбка,кӣткэм
2338,Bett::N,кровать,seangkoe
2339,Bett::N,кровать,sæŋŋga
2340,Bett::N,кровать,seaŋga
2341,Bett::N,кровать,seŋgâ
2342,Bett::N,кровать,sââ´jj
2343,Bett::N,кровать,вуэдтӭмсайй
2344,Regal::N,джадж,hælla
2345,Regal::N,джадж,hilldo
2346,Regal::N,джадж,hildu
2347,Regal::N,джадж,ildee
2348,Regal::N,джадж,i´lddi
2349,Regal::N,джадж,ылльтэ
2350,Kiste::N,ящик,aeskie
2351,Kiste::N,ящик,kássa
2352,Kiste::N,ящик,kássa
2353,Kiste::N,ящик,árkku
2354,Kiste::N,ящик,ču´ǩǩ
2355,Kiste::N,ящик,чуххьк
2356,Fenster::N,ӧшын,klaase
2357,Fenster::N,ӧшын,vinndek
2358,Fenster::N,ӧшын,láse
2359,Fenster::N,ӧшын,laasâ
2360,Fenster::N,ӧшын,ikkân
2361,Fenster::N,ӧшын,эххкан
2362,Tür::N,ыбӧс,okse
2363,Tür::N,ыбӧс,uksa
2364,Tür::N,ыбӧс,uksa
2365,Tür::N,ыбӧс,uksâ
2366,Tür::N,ыбӧс,uhss
2367,Tür::N,ыбӧс,уккс
2368,Tor::N,ворота,okse
2369,Tor::N,ворота,pårttå
2370,Tor::N,ворота,uksa
2371,Tor::N,ворота,poarta
2372,Tor::N,ворота,porttâ
2373,Tor::N,ворота,uustõk
2374,Tor::N,ворота,čuâlluhss
2375,Tor::N,ворота,уккс
2376,Zaun::N,забор,haakene
2377,Zaun::N,забор,jerra
2378,Zaun::N,забор,gárdde
2379,Zaun::N,забор,áidi
2380,Zaun::N,забор,äiđi
2381,Zaun::N,забор,äidd
2382,Zaun::N,забор,čuâll
2383,Zaun::N,забор,а̄ййт
2384,Dach::N,крыша,rehpie
2385,Dach::N,крыша,dæhkko
2386,Dach::N,крыша,gáhttu
2387,Dach::N,крыша,káttu
2388,Dach::N,крыша,laakk
2389,Dach::N,крыша,пэ̄ҏҏтэ̄ля
2390,Dach::N,крыша,кры̄ша
2391,Leiter::N,лиснич,raajtere
2392,Leiter::N,лиснич,tjajmos
2393,Leiter::N,лиснич,boagos
2394,Leiter::N,лиснич,ráidalas
2395,Leiter::N,лиснич,raidlâs
2396,Leiter::N,лиснич,лествец
2397,Besen::N,рос,saehpie
2398,Besen::N,рос,gaerpene
2399,Besen::N,рос,njáman
2400,Besen::N,рос,luvdá
2401,Besen::N,рос,luvdá
2402,Besen::N,рос,västt
2403,Besen::N,рос,ва̄сст
2404,Spaten::N,зыр,gåajvoe
2405,Spaten::N,зыр,spádá
2406,Spaten::N,зыр,goajvvo
2407,Spaten::N,зыр,goaivu
2408,Spaten::N,зыр,kuái'vu
2409,Spaten::N,зыр,kuäivv
2410,Spaten::N,зыр,куаййв
2411,Schaufel::N,зыр,gåajvoe
2412,Schaufel::N,зыр,gåjvun
2413,Schaufel::N,зыр,goajvvo
2414,Schaufel::N,зыр,goaivu
2415,Schaufel::N,зыр,kuái'vu
2416,Schaufel::N,зыр,kuäivv
2417,Schaufel::N,зыр,куаййв
2418,Gabel::N,вила,tjåagka
2419,Gabel::N,вила,gáffil
2420,Gabel::N,вила,káffal
2421,Gabel::N,вила,kaahvâl
2422,Gabel::N,вила,velkk
2423,Gabel::N,вила,а̄лльс
2424,Löffel::N,пань,buste
2425,Löffel::N,пань,bassti
2426,Löffel::N,пань,baste
2427,Löffel::N,пань,pastem
2428,Löffel::N,пань,pâ´sttem
2429,Löffel::N,пань,пасьтэмь
2430,Messer::N,пурт,nejpie
2431,Messer::N,пурт,nijbbe
2432,Messer::N,пурт,niibi
2433,Messer::N,пурт,nijbe
2434,Messer::N,пурт,nei´bb
2435,Messer::N,пурт,ныййп
2436,Nagel::N,кӧрттув,spæjhkere
2437,Nagel::N,кӧрттув,spiger
2438,Nagel::N,кӧрттув,návlle
2439,Nagel::N,кӧрттув,spiikkár
2440,Nagel::N,кӧрттув,spijkkár
2441,Nagel::N,кӧрттув,näu´ll
2442,Nagel::N,кӧрттув,на̄ввьл
2443,Netz::N,кыйӧт,viermie
2444,Netz::N,кыйӧт,viermme
2445,Netz::N,кыйӧт,næhtta
2446,Netz::N,кыйӧт,fierbmi
2447,Netz::N,кыйӧт,viermi
2448,Netz::N,кыйӧт,säi´mm
2449,Netz::N,кыйӧт,нӯжхьт
2450,Haken::N,ем,kruehkie
2451,Haken::N,ем,ruohkke
2452,Haken::N,ем,vagge
2453,Haken::N,ем,roahkki
2454,Haken::N,ем,faggi
2455,Haken::N,ем,kuák'ki
2456,Haken::N,ем,kuä´ǩ'ǩ
2457,Haken::N,ем,ва̄ӈӈк
2458,Haken::N,ем,куэххьк
2459,Griff::N,пу,rehpie
2460,Griff::N,пу,taatje
2461,Griff::N,пу,gavlla
2462,Griff::N,пу,guottáldahka
2463,Griff::N,пу,geavja
2464,Griff::N,пу,novdâ
2465,Griff::N,пу,nõđđ
2466,Griff::N,пу,kå´ǧǧ
2467,Griff::N,пу,нэ̄дт
2468,Schloss::N,замок,laesie
2469,Schloss::N,замок,lássa
2470,Schloss::N,замок,lohkka
2471,Schloss::N,замок,lukkâ
2472,Schloss::N,замок,lokk
2473,Schloss::N,замок,ло̄ххк
2474,Bild::N,картина,guvvie
2475,Bild::N,картина,gåvvå
2476,Bild::N,картина,govva
2477,Bild::N,картина,koṿe
2478,Bild::N,картина,kartt
2479,Bild::N,картина,картина
2480,Figur::N,мыгӧр,guvvie
2481,Figur::N,мыгӧр,gåvos
2482,Figur::N,мыгӧр,figuvrra
2483,Figur::N,мыгӧр,figuvra
2484,Figur::N,мыгӧр,kovos
2485,Figur::N,мыгӧр,kuâŋas
2486,Puppe::N,акань,dåahka
2487,Puppe::N,акань,dåhkko
2488,Puppe::N,акань,doahkko
2489,Puppe::N,акань,dohkká
2490,Puppe::N,акань,duhkká
2491,Puppe::N,акань,kuuhlaž
2492,Puppe::N,акань,кукла
2493,Beutel::N,мешӧк,voessetje
2494,Beutel::N,мешӧк,påvsså
2495,Beutel::N,мешӧк,seahkaš
2496,Beutel::N,мешӧк,bursa
2497,Beutel::N,мешӧк,guhkkár
2498,Beutel::N,мешӧк,čooṿâs
2499,Beutel::N,мешӧк,siâk'k
2500,Beutel::N,мешӧк,kå´ššel
2501,Beutel::N,мешӧк,ве̄ҏҏц
2502,Bündel::N,нин,paantje
2503,Bündel::N,нин,buduk
2504,Bündel::N,нин,gurppe
2505,Bündel::N,нин,gihppu
2506,Bündel::N,нин,kiäs'tu
2507,Bündel::N,нин,šnâpp
2508,Bündel::N,нин,пуччк
2509,Tasche::N,сумка,veaskoe
2510,Tasche::N,сумка,væssko
2511,Tasche::N,сумка,lávkka
2512,Tasche::N,сумка,lávka
2513,Tasche::N,сумка,seahkka
2514,Tasche::N,сумка,lavkkâ
2515,Tasche::N,сумка,laukk
2516,Tasche::N,сумка,суӎӎьк
2517,Tasche::N,сумка,ло̄а̄ффк
2518,Eimer::N,ведра,bæhtoe
2519,Eimer::N,ведра,skiello
2520,Eimer::N,ведра,skállu
2521,Eimer::N,ведра,eebir
2522,Eimer::N,ведра,skääll
2523,Eimer::N,ведра,е̄мьперь
2524,Deckel::N,вевт,luehkie
2525,Deckel::N,вевт,låhkke
2526,Deckel::N,вевт,lohkki
2527,Deckel::N,вевт,lokke
2528,Deckel::N,вевт,lå´ǩǩ
2529,Deckel::N,вевт,ко̄а̄ххтнэсс
2530,Geschirr::N,доз,lihtie
2531,Geschirr::N,доз,lihte
2532,Geschirr::N,доз,lihtit
2533,Geschirr::N,доз,litte
2534,Geschirr::N,доз,kärldõk
2535,Geschirr::N,доз,ка̄ррь
2536,Geschirr::N,бекӧрпань,lihtie
2537,Geschirr::N,бекӧрпань,lihte
2538,Geschirr::N,бекӧрпань,lihtit
2539,Geschirr::N,бекӧрпань,litte
2540,Geschirr::N,бекӧрпань,kärldõk
2541,Geschirr::N,бекӧрпань,ка̄ррь
2542,Sack::N,мешӧк,voesse
2543,Sack::N,мешӧк,vuossa
2544,Sack::N,мешӧк,seahkka
2545,Sack::N,мешӧк,sekkâ
2546,Sack::N,мешӧк,siâk'k
2547,Sack::N,мешӧк,ве̄ҏҏц
2548,Tasse::N,бекӧр,guksie
2549,Tasse::N,бекӧр,gåhppå
2550,Tasse::N,бекӧр,gohppu
2551,Tasse::N,бекӧр,pollo
2552,Tasse::N,бекӧр,kopp
2553,Tasse::N,бекӧр,на̄ххьп
2554,Topf::N,кастрюля,baetie
2555,Topf::N,кастрюля,krovhte
2556,Topf::N,кастрюля,rujtta
2557,Topf::N,кастрюля,giebbme
2558,Topf::N,кастрюля,báhti
2559,Topf::N,кастрюля,gievdni
2560,Topf::N,кастрюля,pääti
2561,Topf::N,кастрюля,kruâitt
2562,Topf::N,кастрюля,кӣммьн
2563,Kessel::N,пӧрт,giebnie
2564,Kessel::N,пӧрт,skallo
2565,Kessel::N,пӧрт,giebbme
2566,Kessel::N,пӧрт,gieđbmi
2567,Kessel::N,пӧрт,kiem'ni
2568,Kessel::N,пӧрт,ǩie´mnn
2569,Kessel::N,пӧрт,кӣммьн
2570,Essen::N,сёйӧм,åesie
2571,Essen::N,сёйӧм,beapmoe
2572,Essen::N,сёйӧм,biebbmo
2573,Essen::N,сёйӧм,borramuš
2574,Essen::N,сёйӧм,purrâmâš
2575,Essen::N,сёйӧм,porrmõš
2576,Essen::N,сёйӧм,по̄ррмушш
2577,Nahrung::N,вердан,beapmoe
2578,Nahrung::N,вердан,biebbmo
2579,Nahrung::N,вердан,biebmu
2580,Nahrung::N,вердан,purrâmâš
2581,Nahrung::N,вердан,porrmõš
2582,Nahrung::N,вердан,по̄ррмушш
2583,Speise::N,сёян,beapmoe
2584,Speise::N,сёян,biebbmo
2585,Speise::N,сёян,biebmu
2586,Speise::N,сёян,määlis
2587,Speise::N,сёян,aasâs
2588,Speise::N,сёян,porrmõš
2589,Speise::N,сёян,по̄ррмушш
2590,Fleisch::N,яй,bearkoe
2591,Fleisch::N,яй,oadtje
2592,Fleisch::N,яй,bierggo
2593,Fleisch::N,яй,biergu
2594,Fleisch::N,яй,uáž'ži
2595,Fleisch::N,яй,vuä´ǯ'ǯ
2596,Fleisch::N,яй,вуэннч
2597,Getreide::N,сю,gernie
2598,Getreide::N,сю,gårnne
2599,Getreide::N,сю,gordni
2600,Getreide::N,сю,valje
2601,Getreide::N,сю,ле̄ййп
2602,Brei::N,каша,kraavhtse
2603,Brei::N,каша,ráktsa
2604,Brei::N,каша,buvru
2605,Brei::N,каша,suoḥâd
2606,Brei::N,каша,hutt
2607,Brei::N,каша,уххт
2608,Brot::N,нянь,gaahkoe
2609,Brot::N,нянь,lájbbe
2610,Brot::N,нянь,stummpa
2611,Brot::N,нянь,láibi
2612,Brot::N,нянь,gáhkku
2613,Brot::N,нянь,leibi
2614,Brot::N,нянь,lei´bb
2615,Brot::N,нянь,ле̄ййп
2616,Scheibe::N,шӧрӧм,snaejrie
2617,Scheibe::N,шӧрӧм,sárdde
2618,Scheibe::N,шӧрӧм,vajahas
2619,Scheibe::N,шӧрӧм,časkkis
2620,Scheibe::N,шӧрӧм,ča'skes
2621,Scheibe::N,шӧрӧм,ku´sǩǩ
2622,Scheibe::N,шӧрӧм,кусськ
2623,Fett::N,гос,buejtie
2624,Fett::N,гос,vuodja
2625,Fett::N,гос,buoidi
2626,Fett::N,гос,pyei'di
2627,Fett::N,гос,puõi´dd
2628,Fett::N,гос,пуййт
2629,Butter::N,ви,voeje
2630,Butter::N,ви,vuodja
2631,Butter::N,ви,vuodja
2632,Butter::N,ви,vuojâ
2633,Butter::N,ви,vuõjj
2634,Butter::N,ви,вӯйй
2635,Öl::N,ви,ålja
2636,Öl::N,ви,ulljo
2637,Öl::N,ви,oalljo
2638,Öl::N,ви,olju
2639,Öl::N,ви,oljo
2640,Öl::N,ви,vuõjj
2641,Öl::N,ви,вӯйй
2642,Salz::N,сов,saelhtie
2643,Salz::N,сов,sállte
2644,Salz::N,сов,sálti
2645,Salz::N,сов,sältti
2646,Salz::N,сов,sä´ltt
2647,Salz::N,сов,сӯлль
2648,Suppe::N,шыд,joptse
2649,Suppe::N,шыд,jupptsa
2650,Suppe::N,шыд,málli
2651,Suppe::N,шыд,määḷi
2652,Suppe::N,шыд,lieṃâ
2653,Suppe::N,шыд,liõmm
2654,Suppe::N,шыд,лӣмм
2655,Honig::N,ма,hååneske
2656,Honig::N,ма,meda
2657,Honig::N,ма,miehta
2658,Honig::N,ма,mietâ
2659,Honig::N,ма,miõtt
2660,Honig::N,ма,мӣдт
2661,Milch::N,йӧв,mielhkie
2662,Milch::N,йӧв,mielkke
2663,Milch::N,йӧв,mielki
2664,Milch::N,йӧв,miel'kki
2665,Milch::N,йӧв,mie´lǩǩ
2666,Milch::N,йӧв,ма̄ййт
2667,Tee::N,чай,löövje
2668,Tee::N,чай,tedja
2669,Tee::N,чай,deadju
2670,Tee::N,чай,čee
2671,Tee::N,чай,teej̣â
2672,Tee::N,чай,čee
2673,Tee::N,чай,чайй
2674,Leder::N,кучик,hovre
2675,Leder::N,кучик,sassne
2676,Leder::N,кучик,náhkki
2677,Leder::N,кучик,leaira
2678,Leder::N,кучик,čevđi
2679,Leder::N,кучик,čåu´dd
2680,Leder::N,кучик,на̄ххьк
2681,Wolle::N,гӧн,ålloe
2682,Wolle::N,гӧн,hullo
2683,Wolle::N,гӧн,ullu
2684,Wolle::N,гӧн,ullo
2685,Wolle::N,гӧн,oll
2686,Wolle::N,гӧн,улл
2687,Stoff::N,дӧра,tyjje
2688,Stoff::N,дӧра,gápptás
2689,Stoff::N,дӧра,stoaffa
2690,Stoff::N,дӧра,ávnnas
2691,Stoff::N,дӧра,käägus
2692,Stoff::N,дӧра,aaunâs
2693,Stoff::N,дӧра,лыййн
2694,Nadel::N,ем,naaloe
2695,Nadel::N,ем,nállo
2696,Nadel::N,ем,nállu
2697,Nadel::N,ем,nááḷu
2698,Nadel::N,ем,neu´ll
2699,Nadel::N,ем,нӣввьл
2700,Faden::N,сунис,laejkie
2701,Faden::N,сунис,hárppo
2702,Faden::N,сунис,árpu
2703,Faden::N,сунис,läigi
2704,Faden::N,сунис,lääi´j
2705,Faden::N,сунис,сӯнн
2706,Knopf::N,кизь,balhka
2707,Knopf::N,кизь,boallo
2708,Knopf::N,кизь,boallu
2709,Knopf::N,кизь,puál'lu
2710,Knopf::N,кизь,puäll
2711,Knopf::N,кизь,пуалл
2712,Knoten::N,узӧв,tjoelme
2713,Knoten::N,узӧв,tjuolmma
2714,Knoten::N,узӧв,čuolbma
2715,Knoten::N,узӧв,čuol'mâ
2716,Knoten::N,узӧв,čuõlmm
2717,Knoten::N,узӧв,чӯллм
2718,Knoten::N,гӧрӧд,tjoelme
2719,Knoten::N,гӧрӧд,tjuolmma
2720,Knoten::N,гӧрӧд,čuolbma
2721,Knoten::N,гӧрӧд,čuol'mâ
2722,Knoten::N,гӧрӧд,čuõlmm
2723,Knoten::N,гӧрӧд,чӯллм
2724,Farbe::N,краска,klaerie
2725,Farbe::N,краска,ivnne
2726,Farbe::N,краска,bájnno
2727,Farbe::N,краска,mola
2728,Farbe::N,краска,fearga
2729,Farbe::N,краска,maalâ
2730,Farbe::N,краска,páinu
2731,Farbe::N,краска,kälkk
2732,Farbe::N,краска,по̄а̄ййн
2733,Kleidung::N,паськӧм,tyjje
2734,Kleidung::N,паськӧм,gárvvo
2735,Kleidung::N,паськӧм,bivttas
2736,Kleidung::N,паськӧм,piivtâs
2737,Kleidung::N,паськӧм,pivoh
2738,Kleidung::N,паськӧм,piiutâs
2739,Kleidung::N,паськӧм,о̄а̄з
2740,Hemd::N,йӧрнӧс,sjåarhtoe
2741,Hemd::N,йӧрнӧс,skirtto
2742,Hemd::N,йӧрнӧс,báidi
2743,Hemd::N,йӧрнӧс,päiđi
2744,Hemd::N,йӧрнӧс,päidd
2745,Hemd::N,йӧрнӧс,па̄ййт
2746,Kragen::N,воротник,döörhke
2747,Kragen::N,воротник,tjiebet
2748,Kragen::N,воротник,tjehpuris
2749,Kragen::N,воротник,čeabet
2750,Kragen::N,воротник,kráva
2751,Kragen::N,воротник,siä'pulâs
2752,Kragen::N,воротник,seäp'plõs
2753,Kragen::N,воротник,ко̄а̄влас
2754,Ärmel::N,сос,sissie
2755,Ärmel::N,сос,sasse
2756,Ärmel::N,сос,soadji
2757,Ärmel::N,сос,suájá
2758,Ärmel::N,сос,suäjj
2759,Ärmel::N,сос,суэйй
2760,Hose::N,вешьян,måvhka
2761,Hose::N,вешьян,båkså
2762,Hose::N,вешьян,buvssat
2763,Hose::N,вешьян,puuvsah
2764,Hose::N,вешьян,puus
2765,Hose::N,вешьян,пукс
2766,Hose::N,вешьян,ко̄а̄дтӭ
2767,Gürtel::N,йи,juvvie
2768,Gürtel::N,йи,beelhte
2769,Gürtel::N,йи,avve
2770,Gürtel::N,йи,getsam
2771,Gürtel::N,йи,boagán
2772,Gürtel::N,йи,pooṿij
2773,Gürtel::N,йи,puäǥǥanj
2774,Gürtel::N,йи,эвв
2775,Mütze::N,шапка,tjohpe
2776,Mütze::N,шапка,gahper
2777,Mütze::N,шапка,gahpir
2778,Mütze::N,шапка,kappeer
2779,Mütze::N,шапка,keä´p'per
2780,Mütze::N,шапка,кабперь
2781,Schuh::N,ботинки,gaamege
2782,Schuh::N,ботинки,gáma
2783,Schuh::N,ботинки,skuovva
2784,Schuh::N,ботинки,gáma
2785,Schuh::N,ботинки,kaamâ
2786,Schuh::N,ботинки,kaammi
2787,Schuh::N,ботинки,камаша
2788,Stiefel::N,сапог,steeblege
2789,Stiefel::N,сапог,stiebil
2790,Stiefel::N,сапог,sáhpis
2791,Stiefel::N,сапог,sáppat
2792,Stiefel::N,сапог,steevvil
2793,Stiefel::N,сапог,sa´ppi
2794,Stiefel::N,сапог,са̄ххпе
2795,Ring::N,чунькытш,rïngke
2796,Ring::N,чунькытш,suormas
2797,Ring::N,чунькытш,suorpmas
2798,Ring::N,чунькытш,suormâs
2799,Ring::N,чунькытш,suõrmâs
2800,Ring::N,чунькытш,сӯрмас
2801,Band::N,ленточка,baante
2802,Band::N,ленточка,bádde
2803,Band::N,ленточка,báddi
2804,Band::N,ленточка,päddi
2805,Band::N,ленточка,liântt
2806,Band::N,ленточка,källre´ppiǩ
2807,Band::N,ленточка,ля̄ӊӊт
2808,Kamm::N,сынан,gaampe
2809,Kamm::N,сынан,rájdam
2810,Kamm::N,сынан,tjåhkom
2811,Kamm::N,сынан,čohkun
2812,Kamm::N,сынан,čohhoom
2813,Kamm::N,сынан,čååǥǥam
2814,Kamm::N,сынан,чоагкь
2815,Spiegel::N,зеркало,guelmiedahke
2816,Spiegel::N,зеркало,spiedjil
2817,Spiegel::N,зеркало,speajal
2818,Spiegel::N,зеркало,speeijal
2819,Spiegel::N,зеркало,suei´mkar
2820,Spiegel::N,зеркало,кыффкэмка̄ррь
2821,Spiegel::N,зеркало,зе̄ркал
2822,Riemen::N,ремень,györtenje
2823,Riemen::N,ремень,rájppe
2824,Riemen::N,ремень,garttsa
2825,Riemen::N,ремень,lávži
2826,Riemen::N,ремень,läbži
2827,Riemen::N,ремень,läbǯǯ
2828,Riemen::N,ремень,ре̄ммь
2829,Schnur::N,гез,gurrie
2830,Schnur::N,гез,gáras
2831,Schnur::N,гез,garca
2832,Schnur::N,гез,orrâ
2833,Schnur::N,гез,nue´rr
2834,Schnur::N,гез,нӯррь
2835,Leine::N,повод,baante
2836,Leine::N,повод,gájnno
2837,Leine::N,повод,báddi
2838,Leine::N,повод,oarra
2839,Leine::N,повод,läbži
2840,Leine::N,повод,läbǯǯ
2841,Leine::N,повод,ла̄ммч
2842,Decke::N,одеяло,gaptjese
2843,Decke::N,одеяло,rádno
2844,Decke::N,одеяло,gåbtjås
2845,Decke::N,одеяло,tæhppin
2846,Decke::N,одеяло,govččas
2847,Decke::N,одеяло,loovdâ
2848,Decke::N,одеяло,räänn
2849,Decke::N,одеяло,ра̄нн
2850,Kissen::N,подушка,nalhke
2851,Kissen::N,подушка,guoddá
2852,Kissen::N,подушка,oajvevuolle
2853,Kissen::N,подушка,guoddá
2854,Kissen::N,подушка,bolsttar
2855,Kissen::N,подушка,polster
2856,Kissen::N,подушка,pee´ren
2857,Kissen::N,подушка,pooddâšǩ
2858,Kissen::N,подушка,по̄дэшк
2859,Tuch::N,чышьян,tyjje
2860,Tuch::N,чышьян,tyddja
2861,Tuch::N,чышьян,gådo
2862,Tuch::N,чышьян,liidni
2863,Tuch::N,чышьян,läđđee
2864,Tuch::N,чышьян,re´ppiǩ
2865,Tuch::N,чышьян,ree´ppiǩ
2866,Tuch::N,чышьян,ребпехь
2867,Handtuch::N,чышкӧт,njaamelijnie
2868,Handtuch::N,чышкӧт,sigárdahka
2869,Handtuch::N,чышкӧт,sihkaldat
2870,Handtuch::N,чышкӧт,siholdâs
2871,Handtuch::N,чышкӧт,seekkldõs
2872,Handtuch::N,чышкӧт,u´tree´lniǩ
2873,Handtuch::N,чышкӧт,отеральнэхьк
2874,Kraft::N,прак,faamoe
2875,Kraft::N,прак,fábmo
2876,Kraft::N,прак,fápmu
2877,Kraft::N,прак,fááṃu
2878,Kraft::N,прак,viõkk
2879,Kraft::N,прак,вӣгк
2880,Stärke::N,вын,vieksiesvoete
2881,Stärke::N,вын,gievrrudahka
2882,Stärke::N,вын,gievrrodus
2883,Stärke::N,вын,veahka
2884,Stärke::N,вын,vuoibmi
2885,Stärke::N,вын,viek'sâvuotâ
2886,Stärke::N,вын,viõkk
2887,Stärke::N,вын,са̄м
2888,Stärke::N,вын,вӣгк
2889,Gesundheit::N,здоровье,healsoe
2890,Gesundheit::N,здоровье,starne
2891,Gesundheit::N,здоровье,hælsso
2892,Gesundheit::N,здоровье,varresvuohta
2893,Gesundheit::N,здоровье,dearvvasvuohta
2894,Gesundheit::N,здоровье,tie'rvâsvuotâ
2895,Gesundheit::N,здоровье,tiõrvâsvuõtt
