,Concept_ID,tt,se
2411,Fußboden::N,идән,láhtti
2412,Fußboden::N,идән,šalde
2413,Fußboden::N,идән,šâ´ldd
2414,Fußboden::N,идән,шалльт
2415,Tisch::N,өстәл,buertie
2416,Tisch::N,өстәл,bievdde
2417,Tisch::N,өстәл,beavdi
2418,Tisch::N,өстәл,pevdi
2419,Tisch::N,өстәл,på´rdd
2420,Tisch::N,өстәл,stue´ll
2421,Tisch::N,өстәл,туэлль
2422,Stuhl::N,утыргыч,stovle
2423,Stuhl::N,утыргыч,ståvllå
2424,Stuhl::N,утыргыч,stuollu
2425,Stuhl::N,утыргыч,stovli
2426,Stuhl::N,утыргыч,stuu´l
2427,Stuhl::N,утыргыч,стула
2428,Wiege::N,бишек,gïerhkeme
2429,Wiege::N,бишек,vuoggo
2430,Wiege::N,бишек,geaŧŧu
2431,Wiege::N,бишек,geaktu
2432,Wiege::N,бишек,gietkka
2433,Wiege::N,бишек,kiäh'tu
2434,Wiege::N,бишек,vogga
2435,Wiege::N,бишек,кӣткэм
2436,Bett::N,ятак,seangkoe
2437,Bett::N,ятак,sæŋŋga
2438,Bett::N,ятак,seaŋga
2439,Bett::N,ятак,seŋgâ
2440,Bett::N,ятак,sââ´jj
2441,Bett::N,ятак,вуэдтӭмсайй
2442,Bett::N,урын-җир,seangkoe
2443,Bett::N,урын-җир,sæŋŋga
2444,Bett::N,урын-җир,seaŋga
2445,Bett::N,урын-җир,seŋgâ
2446,Bett::N,урын-җир,sââ´jj
2447,Bett::N,урын-җир,вуэдтӭмсайй
2448,Regal::N,киштә,hælla
2449,Regal::N,киштә,hilldo
2450,Regal::N,киштә,hildu
2451,Regal::N,киштә,ildee
2452,Regal::N,киштә,i´lddi
2453,Regal::N,киштә,ылльтэ
2454,Regal::N,шүрлек,hælla
2455,Regal::N,шүрлек,hilldo
2456,Regal::N,шүрлек,hildu
2457,Regal::N,шүрлек,ildee
2458,Regal::N,шүрлек,i´lddi
2459,Regal::N,шүрлек,ылльтэ
2460,Kiste::N,әрҗә,aeskie
2461,Kiste::N,әрҗә,kássa
2462,Kiste::N,әрҗә,kássa
2463,Kiste::N,әрҗә,árkku
2464,Kiste::N,әрҗә,ču´ǩǩ
2465,Kiste::N,әрҗә,чуххьк
2466,Fenster::N,тәрәзә,klaase
2467,Fenster::N,тәрәзә,vinndek
2468,Fenster::N,тәрәзә,láse
2469,Fenster::N,тәрәзә,laasâ
2470,Fenster::N,тәрәзә,ikkân
2471,Fenster::N,тәрәзә,эххкан
2472,Tür::N,ишек,okse
2473,Tür::N,ишек,uksa
2474,Tür::N,ишек,uksa
2475,Tür::N,ишек,uksâ
2476,Tür::N,ишек,uhss
2477,Tür::N,ишек,уккс
2478,Tor::N,капка,okse
2479,Tor::N,капка,pårttå
2480,Tor::N,капка,uksa
2481,Tor::N,капка,poarta
2482,Tor::N,капка,porttâ
2483,Tor::N,капка,uustõk
2484,Tor::N,капка,čuâlluhss
2485,Tor::N,капка,уккс
2486,Zaun::N,койма,haakene
2487,Zaun::N,койма,jerra
2488,Zaun::N,койма,gárdde
2489,Zaun::N,койма,áidi
2490,Zaun::N,койма,äiđi
2491,Zaun::N,койма,äidd
2492,Zaun::N,койма,čuâll
2493,Zaun::N,койма,а̄ййт
2494,Dach::N,түбә,rehpie
2495,Dach::N,түбә,dæhkko
2496,Dach::N,түбә,gáhttu
2497,Dach::N,түбә,káttu
2498,Dach::N,түбә,laakk
2499,Dach::N,түбә,пэ̄ҏҏтэ̄ля
2500,Dach::N,түбә,кры̄ша
2501,Leiter::N,баскыч,raajtere
2502,Leiter::N,баскыч,tjajmos
2503,Leiter::N,баскыч,boagos
2504,Leiter::N,баскыч,ráidalas
2505,Leiter::N,баскыч,raidlâs
2506,Leiter::N,баскыч,лествец
2507,Besen::N,себерке,saehpie
2508,Besen::N,себерке,gaerpene
2509,Besen::N,себерке,njáman
2510,Besen::N,себерке,luvdá
2511,Besen::N,себерке,luvdá
2512,Besen::N,себерке,västt
2513,Besen::N,себерке,ва̄сст
2514,Spaten::N,көрәк,gåajvoe
2515,Spaten::N,көрәк,spádá
2516,Spaten::N,көрәк,goajvvo
2517,Spaten::N,көрәк,goaivu
2518,Spaten::N,көрәк,kuái'vu
2519,Spaten::N,көрәк,kuäivv
2520,Spaten::N,көрәк,куаййв
2521,Schaufel::N,көрәк,gåajvoe
2522,Schaufel::N,көрәк,gåjvun
2523,Schaufel::N,көрәк,goajvvo
2524,Schaufel::N,көрәк,goaivu
2525,Schaufel::N,көрәк,kuái'vu
2526,Schaufel::N,көрәк,kuäivv
2527,Schaufel::N,көрәк,куаййв
2528,Gabel::N,чәннечке,tjåagka
2529,Gabel::N,чәннечке,gáffil
2530,Gabel::N,чәннечке,káffal
2531,Gabel::N,чәннечке,kaahvâl
2532,Gabel::N,чәннечке,velkk
2533,Gabel::N,чәннечке,а̄лльс
2534,Löffel::N,кашык,buste
2535,Löffel::N,кашык,bassti
2536,Löffel::N,кашык,baste
2537,Löffel::N,кашык,pastem
2538,Löffel::N,кашык,pâ´sttem
2539,Löffel::N,кашык,пасьтэмь
2540,Messer::N,пычак,nejpie
2541,Messer::N,пычак,nijbbe
2542,Messer::N,пычак,niibi
2543,Messer::N,пычак,nijbe
2544,Messer::N,пычак,nei´bb
2545,Messer::N,пычак,ныййп
2546,Nagel::N,кадак,spæjhkere
2547,Nagel::N,кадак,spiger
2548,Nagel::N,кадак,návlle
2549,Nagel::N,кадак,spiikkár
2550,Nagel::N,кадак,spijkkár
2551,Nagel::N,кадак,näu´ll
2552,Nagel::N,кадак,на̄ввьл
2553,Netz::N,челтәр,viermie
2554,Netz::N,челтәр,viermme
2555,Netz::N,челтәр,næhtta
2556,Netz::N,челтәр,fierbmi
2557,Netz::N,челтәр,viermi
2558,Netz::N,челтәр,säi´mm
2559,Netz::N,челтәр,нӯжхьт
2560,Haken::N,ыргак,kruehkie
2561,Haken::N,ыргак,ruohkke
2562,Haken::N,ыргак,vagge
2563,Haken::N,ыргак,roahkki
2564,Haken::N,ыргак,faggi
2565,Haken::N,ыргак,kuák'ki
2566,Haken::N,ыргак,kuä´ǩ'ǩ
2567,Haken::N,ыргак,ва̄ӈӈк
2568,Haken::N,ыргак,куэххьк
2569,Griff::N,тотка,rehpie
2570,Griff::N,тотка,taatje
2571,Griff::N,тотка,gavlla
2572,Griff::N,тотка,guottáldahka
2573,Griff::N,тотка,geavja
2574,Griff::N,тотка,novdâ
2575,Griff::N,тотка,nõđđ
2576,Griff::N,тотка,kå´ǧǧ
2577,Griff::N,тотка,нэ̄дт
2578,Schloss::N,йозак,laesie
2579,Schloss::N,йозак,lássa
2580,Schloss::N,йозак,lohkka
2581,Schloss::N,йозак,lukkâ
2582,Schloss::N,йозак,lokk
2583,Schloss::N,йозак,ло̄ххк
2584,Bild::N,рәсем,guvvie
2585,Bild::N,рәсем,gåvvå
2586,Bild::N,рәсем,govva
2587,Bild::N,рәсем,koṿe
2588,Bild::N,рәсем,kartt
2589,Bild::N,рәсем,картина
2590,Bild::N,картина,guvvie
2591,Bild::N,картина,gåvvå
2592,Bild::N,картина,govva
2593,Bild::N,картина,koṿe
2594,Bild::N,картина,kartt
2595,Bild::N,картина,картина
2596,Figur::N,сын,guvvie
2597,Figur::N,сын,gåvos
2598,Figur::N,сын,figuvrra
2599,Figur::N,сын,figuvra
2600,Figur::N,сын,kovos
2601,Figur::N,сын,kuâŋas
2602,Figur::N,фигура,guvvie
2603,Figur::N,фигура,gåvos
2604,Figur::N,фигура,figuvrra
2605,Figur::N,фигура,figuvra
2606,Figur::N,фигура,kovos
2607,Figur::N,фигура,kuâŋas
2608,Puppe::N,курчак,dåahka
2609,Puppe::N,курчак,dåhkko
2610,Puppe::N,курчак,doahkko
2611,Puppe::N,курчак,dohkká
2612,Puppe::N,курчак,duhkká
2613,Puppe::N,курчак,kuuhlaž
2614,Puppe::N,курчак,кукла
2615,Beutel::N,луза,voessetje
2616,Beutel::N,луза,påvsså
2617,Beutel::N,луза,seahkaš
2618,Beutel::N,луза,bursa
2619,Beutel::N,луза,guhkkár
2620,Beutel::N,луза,čooṿâs
2621,Beutel::N,луза,siâk'k
2622,Beutel::N,луза,kå´ššel
2623,Beutel::N,луза,ве̄ҏҏц
2624,Bündel::N,бәйләм,paantje
2625,Bündel::N,бәйләм,buduk
2626,Bündel::N,бәйләм,gurppe
2627,Bündel::N,бәйләм,gihppu
2628,Bündel::N,бәйләм,kiäs'tu
2629,Bündel::N,бәйләм,šnâpp
2630,Bündel::N,бәйләм,пуччк
2631,Tasche::N,букча,veaskoe
2632,Tasche::N,букча,væssko
2633,Tasche::N,букча,lávkka
2634,Tasche::N,букча,lávka
2635,Tasche::N,букча,seahkka
2636,Tasche::N,букча,lavkkâ
2637,Tasche::N,букча,laukk
2638,Tasche::N,букча,суӎӎьк
2639,Tasche::N,букча,ло̄а̄ффк
2640,Eimer::N,чиләк,bæhtoe
2641,Eimer::N,чиләк,skiello
2642,Eimer::N,чиләк,skállu
2643,Eimer::N,чиләк,eebir
2644,Eimer::N,чиләк,skääll
2645,Eimer::N,чиләк,е̄мьперь
2646,Deckel::N,капкач,luehkie
2647,Deckel::N,капкач,låhkke
2648,Deckel::N,капкач,lohkki
2649,Deckel::N,капкач,lokke
2650,Deckel::N,капкач,lå´ǩǩ
2651,Deckel::N,капкач,ко̄а̄ххтнэсс
2652,Geschirr::N,савыт-саба,lihtie
2653,Geschirr::N,савыт-саба,lihte
2654,Geschirr::N,савыт-саба,lihtit
2655,Geschirr::N,савыт-саба,litte
2656,Geschirr::N,савыт-саба,kärldõk
2657,Geschirr::N,савыт-саба,ка̄ррь
2658,Geschirr::N,кашык-аяк,lihtie
2659,Geschirr::N,кашык-аяк,lihte
2660,Geschirr::N,кашык-аяк,lihtit
2661,Geschirr::N,кашык-аяк,litte
2662,Geschirr::N,кашык-аяк,kärldõk
2663,Geschirr::N,кашык-аяк,ка̄ррь
2664,Sack::N,капчык,voesse
2665,Sack::N,капчык,vuossa
2666,Sack::N,капчык,seahkka
2667,Sack::N,капчык,sekkâ
2668,Sack::N,капчык,siâk'k
2669,Sack::N,капчык,ве̄ҏҏц
2670,Tasse::N,чынаяк,guksie
2671,Tasse::N,чынаяк,gåhppå
2672,Tasse::N,чынаяк,gohppu
2673,Tasse::N,чынаяк,pollo
2674,Tasse::N,чынаяк,kopp
2675,Tasse::N,чынаяк,на̄ххьп
2676,Topf::N,чүлмәк,baetie
2677,Topf::N,чүлмәк,krovhte
2678,Topf::N,чүлмәк,rujtta
2679,Topf::N,чүлмәк,giebbme
2680,Topf::N,чүлмәк,báhti
2681,Topf::N,чүлмәк,gievdni
2682,Topf::N,чүлмәк,pääti
2683,Topf::N,чүлмәк,kruâitt
2684,Topf::N,чүлмәк,кӣммьн
2685,Kessel::N,казан,giebnie
2686,Kessel::N,казан,skallo
2687,Kessel::N,казан,giebbme
2688,Kessel::N,казан,gieđbmi
2689,Kessel::N,казан,kiem'ni
2690,Kessel::N,казан,ǩie´mnn
2691,Kessel::N,казан,кӣммьн
2692,Essen::N,ашау,åesie
2693,Essen::N,ашау,beapmoe
2694,Essen::N,ашау,biebbmo
2695,Essen::N,ашау,borramuš
2696,Essen::N,ашау,purrâmâš
2697,Essen::N,ашау,porrmõš
2698,Essen::N,ашау,по̄ррмушш
2699,Nahrung::N,азык,beapmoe
2700,Nahrung::N,азык,biebbmo
2701,Nahrung::N,азык,biebmu
2702,Nahrung::N,азык,purrâmâš
2703,Nahrung::N,азык,porrmõš
2704,Nahrung::N,азык,по̄ррмушш
2705,Nahrung::N,тәгам,beapmoe
2706,Nahrung::N,тәгам,biebbmo
2707,Nahrung::N,тәгам,biebmu
2708,Nahrung::N,тәгам,purrâmâš
2709,Nahrung::N,тәгам,porrmõš
2710,Nahrung::N,тәгам,по̄ррмушш
2711,Nahrung::N,ашамлык,beapmoe
2712,Nahrung::N,ашамлык,biebbmo
2713,Nahrung::N,ашамлык,biebmu
2714,Nahrung::N,ашамлык,purrâmâš
2715,Nahrung::N,ашамлык,porrmõš
2716,Nahrung::N,ашамлык,по̄ррмушш
2717,Speise::N,ризык,beapmoe
2718,Speise::N,ризык,biebbmo
2719,Speise::N,ризык,biebmu
2720,Speise::N,ризык,määlis
2721,Speise::N,ризык,aasâs
2722,Speise::N,ризык,porrmõš
2723,Speise::N,ризык,по̄ррмушш
2724,Fleisch::N,ит,bearkoe
2725,Fleisch::N,ит,oadtje
2726,Fleisch::N,ит,bierggo
2727,Fleisch::N,ит,biergu
2728,Fleisch::N,ит,uáž'ži
2729,Fleisch::N,ит,vuä´ǯ'ǯ
2730,Fleisch::N,ит,вуэннч
2731,Getreide::N,ашлык,gernie
2732,Getreide::N,ашлык,gårnne
2733,Getreide::N,ашлык,gordni
2734,Getreide::N,ашлык,valje
2735,Getreide::N,ашлык,ле̄ййп
2736,Brei::N,ботка,kraavhtse
2737,Brei::N,ботка,ráktsa
2738,Brei::N,ботка,buvru
2739,Brei::N,ботка,suoḥâd
2740,Brei::N,ботка,hutt
2741,Brei::N,ботка,уххт
2742,Brot::N,ипи,gaahkoe
2743,Brot::N,ипи,lájbbe
2744,Brot::N,ипи,stummpa
2745,Brot::N,ипи,láibi
2746,Brot::N,ипи,gáhkku
2747,Brot::N,ипи,leibi
2748,Brot::N,ипи,lei´bb
2749,Brot::N,ипи,ле̄ййп
2750,Brot::N,икмәк,gaahkoe
2751,Brot::N,икмәк,lájbbe
2752,Brot::N,икмәк,stummpa
2753,Brot::N,икмәк,láibi
2754,Brot::N,икмәк,gáhkku
2755,Brot::N,икмәк,leibi
2756,Brot::N,икмәк,lei´bb
2757,Brot::N,икмәк,ле̄ййп
2758,Scheibe::N,телем,snaejrie
2759,Scheibe::N,телем,sárdde
2760,Scheibe::N,телем,vajahas
2761,Scheibe::N,телем,časkkis
2762,Scheibe::N,телем,ča'skes
2763,Scheibe::N,телем,ku´sǩǩ
2764,Scheibe::N,телем,кусськ
2765,Fett::N,май,buejtie
2766,Fett::N,май,vuodja
2767,Fett::N,май,buoidi
2768,Fett::N,май,pyei'di
2769,Fett::N,май,puõi´dd
2770,Fett::N,май,пуййт
2771,Butter::N,май,voeje
2772,Butter::N,май,vuodja
2773,Butter::N,май,vuodja
2774,Butter::N,май,vuojâ
2775,Butter::N,май,vuõjj
2776,Butter::N,май,вӯйй
2777,Öl::N,май,ålja
2778,Öl::N,май,ulljo
2779,Öl::N,май,oalljo
2780,Öl::N,май,olju
2781,Öl::N,май,oljo
2782,Öl::N,май,vuõjj
2783,Öl::N,май,вӯйй
2784,Salz::N,тоз,saelhtie
2785,Salz::N,тоз,sállte
2786,Salz::N,тоз,sálti
2787,Salz::N,тоз,sältti
2788,Salz::N,тоз,sä´ltt
2789,Salz::N,тоз,сӯлль
2790,Suppe::N,шулпа,joptse
2791,Suppe::N,шулпа,jupptsa
2792,Suppe::N,шулпа,málli
2793,Suppe::N,шулпа,määḷi
2794,Suppe::N,шулпа,lieṃâ
2795,Suppe::N,шулпа,liõmm
2796,Suppe::N,шулпа,лӣмм
2797,Honig::N,бал,hååneske
2798,Honig::N,бал,meda
2799,Honig::N,бал,miehta
2800,Honig::N,бал,mietâ
2801,Honig::N,бал,miõtt
2802,Honig::N,бал,мӣдт
2803,Milch::N,сөт,mielhkie
2804,Milch::N,сөт,mielkke
2805,Milch::N,сөт,mielki
2806,Milch::N,сөт,miel'kki
2807,Milch::N,сөт,mie´lǩǩ
2808,Milch::N,сөт,ма̄ййт
2809,Tee::N,чәй,löövje
2810,Tee::N,чәй,tedja
2811,Tee::N,чәй,deadju
2812,Tee::N,чәй,čee
2813,Tee::N,чәй,teej̣â
2814,Tee::N,чәй,čee
2815,Tee::N,чәй,чайй
2816,Leder::N,күн,hovre
2817,Leder::N,күн,sassne
2818,Leder::N,күн,náhkki
2819,Leder::N,күн,leaira
2820,Leder::N,күн,čevđi
2821,Leder::N,күн,čåu´dd
2822,Leder::N,күн,на̄ххьк
2823,Wolle::N,йон,ålloe
2824,Wolle::N,йон,hullo
2825,Wolle::N,йон,ullu
2826,Wolle::N,йон,ullo
2827,Wolle::N,йон,oll
2828,Wolle::N,йон,улл
2829,Stoff::N,тукыма,tyjje
2830,Stoff::N,тукыма,gápptás
2831,Stoff::N,тукыма,stoaffa
2832,Stoff::N,тукыма,ávnnas
2833,Stoff::N,тукыма,käägus
2834,Stoff::N,тукыма,aaunâs
2835,Stoff::N,тукыма,лыййн
2836,Nadel::N,энә,naaloe
2837,Nadel::N,энә,nállo
2838,Nadel::N,энә,nállu
2839,Nadel::N,энә,nááḷu
2840,Nadel::N,энә,neu´ll
2841,Nadel::N,энә,нӣввьл
2842,Faden::N,җеп,laejkie
2843,Faden::N,җеп,hárppo
2844,Faden::N,җеп,árpu
2845,Faden::N,җеп,läigi
2846,Faden::N,җеп,lääi´j
2847,Faden::N,җеп,сӯнн
2848,Knopf::N,төймә,balhka
2849,Knopf::N,төймә,boallo
2850,Knopf::N,төймә,boallu
2851,Knopf::N,төймә,puál'lu
2852,Knopf::N,төймә,puäll
2853,Knopf::N,төймә,пуалл
2854,Knoten::N,төен,tjoelme
2855,Knoten::N,төен,tjuolmma
2856,Knoten::N,төен,čuolbma
2857,Knoten::N,төен,čuol'mâ
2858,Knoten::N,төен,čuõlmm
2859,Knoten::N,төен,чӯллм
2860,Farbe::N,буяу,klaerie
2861,Farbe::N,буяу,ivnne
2862,Farbe::N,буяу,bájnno
2863,Farbe::N,буяу,mola
2864,Farbe::N,буяу,fearga
2865,Farbe::N,буяу,maalâ
2866,Farbe::N,буяу,páinu
2867,Farbe::N,буяу,kälkk
2868,Farbe::N,буяу,по̄а̄ййн
2869,Kleidung::N,кием,tyjje
2870,Kleidung::N,кием,gárvvo
2871,Kleidung::N,кием,bivttas
2872,Kleidung::N,кием,piivtâs
2873,Kleidung::N,кием,pivoh
2874,Kleidung::N,кием,piiutâs
2875,Kleidung::N,кием,о̄а̄з
2876,Hemd::N,күлмәк,sjåarhtoe
2877,Hemd::N,күлмәк,skirtto
2878,Hemd::N,күлмәк,báidi
2879,Hemd::N,күлмәк,päiđi
2880,Hemd::N,күлмәк,päidd
2881,Hemd::N,күлмәк,па̄ййт
2882,Kragen::N,яка,döörhke
2883,Kragen::N,яка,tjiebet
2884,Kragen::N,яка,tjehpuris
2885,Kragen::N,яка,čeabet
2886,Kragen::N,яка,kráva
2887,Kragen::N,яка,siä'pulâs
2888,Kragen::N,яка,seäp'plõs
2889,Kragen::N,яка,ко̄а̄влас
2890,Ärmel::N,җиң,sissie
2891,Ärmel::N,җиң,sasse
2892,Ärmel::N,җиң,soadji
2893,Ärmel::N,җиң,suájá
2894,Ärmel::N,җиң,suäjj
2895,Ärmel::N,җиң,суэйй
2896,Hose::N,чалбар,måvhka
2897,Hose::N,чалбар,båkså
2898,Hose::N,чалбар,buvssat
2899,Hose::N,чалбар,puuvsah
2900,Hose::N,чалбар,puus
2901,Hose::N,чалбар,пукс
2902,Hose::N,чалбар,ко̄а̄дтӭ
2903,Gürtel::N,билбау,juvvie
2904,Gürtel::N,билбау,beelhte
2905,Gürtel::N,билбау,avve
2906,Gürtel::N,билбау,getsam
2907,Gürtel::N,билбау,boagán
2908,Gürtel::N,билбау,pooṿij
2909,Gürtel::N,билбау,puäǥǥanj
2910,Gürtel::N,билбау,эвв
2911,Mütze::N,бүрек,tjohpe
2912,Mütze::N,бүрек,gahper
2913,Mütze::N,бүрек,gahpir
2914,Mütze::N,бүрек,kappeer
2915,Mütze::N,бүрек,keä´p'per
2916,Mütze::N,бүрек,кабперь
2917,Schuh::N,башмак,gaamege
2918,Schuh::N,башмак,gáma
2919,Schuh::N,башмак,skuovva
2920,Schuh::N,башмак,gáma
2921,Schuh::N,башмак,kaamâ
2922,Schuh::N,башмак,kaammi
2923,Schuh::N,башмак,камаша
2924,Stiefel::N,итек,steeblege
2925,Stiefel::N,итек,stiebil
2926,Stiefel::N,итек,sáhpis
2927,Stiefel::N,итек,sáppat
2928,Stiefel::N,итек,steevvil
2929,Stiefel::N,итек,sa´ppi
2930,Stiefel::N,итек,са̄ххпе
2931,Ring::N,балдак,rïngke
2932,Ring::N,балдак,suormas
2933,Ring::N,балдак,suorpmas
2934,Ring::N,балдак,suormâs
2935,Ring::N,балдак,suõrmâs
2936,Ring::N,балдак,сӯрмас
2937,Band::N,тасма,baante
2938,Band::N,тасма,bádde
2939,Band::N,тасма,báddi
2940,Band::N,тасма,päddi
2941,Band::N,тасма,liântt
2942,Band::N,тасма,källre´ppiǩ
2943,Band::N,тасма,ля̄ӊӊт
2944,Kamm::N,тарак,gaampe
2945,Kamm::N,тарак,rájdam
2946,Kamm::N,тарак,tjåhkom
2947,Kamm::N,тарак,čohkun
2948,Kamm::N,тарак,čohhoom
2949,Kamm::N,тарак,čååǥǥam
2950,Kamm::N,тарак,чоагкь
2951,Spiegel::N,көзге,guelmiedahke
2952,Spiegel::N,көзге,spiedjil
2953,Spiegel::N,көзге,speajal
2954,Spiegel::N,көзге,speeijal
2955,Spiegel::N,көзге,suei´mkar
2956,Spiegel::N,көзге,кыффкэмка̄ррь
2957,Spiegel::N,көзге,зе̄ркал
2958,Riemen::N,каеш,györtenje
2959,Riemen::N,каеш,rájppe
2960,Riemen::N,каеш,garttsa
2961,Riemen::N,каеш,lávži
2962,Riemen::N,каеш,läbži
2963,Riemen::N,каеш,läbǯǯ
2964,Riemen::N,каеш,ре̄ммь
2965,Schnur::N,бау,gurrie
2966,Schnur::N,бау,gáras
2967,Schnur::N,бау,garca
2968,Schnur::N,бау,orrâ
2969,Schnur::N,бау,nue´rr
2970,Schnur::N,бау,нӯррь
2971,Leine::N,тезген,baante
2972,Leine::N,тезген,gájnno
2973,Leine::N,тезген,báddi
2974,Leine::N,тезген,oarra
2975,Leine::N,тезген,läbži
2976,Leine::N,тезген,läbǯǯ
2977,Leine::N,тезген,ла̄ммч
2978,Decke::N,юрган,gaptjese
2979,Decke::N,юрган,rádno
2980,Decke::N,юрган,gåbtjås
2981,Decke::N,юрган,tæhppin
2982,Decke::N,юрган,govččas
2983,Decke::N,юрган,loovdâ
2984,Decke::N,юрган,räänn
2985,Decke::N,юрган,ра̄нн
2986,Kissen::N,мендәр,nalhke
2987,Kissen::N,мендәр,guoddá
2988,Kissen::N,мендәр,oajvevuolle
2989,Kissen::N,мендәр,guoddá
2990,Kissen::N,мендәр,bolsttar
2991,Kissen::N,мендәр,polster
2992,Kissen::N,мендәр,pee´ren
2993,Kissen::N,мендәр,pooddâšǩ
2994,Kissen::N,мендәр,по̄дэшк
2995,Tuch::N,яулык,tyjje
2996,Tuch::N,яулык,tyddja
2997,Tuch::N,яулык,gådo
2998,Tuch::N,яулык,liidni
2999,Tuch::N,яулык,läđđee
3000,Tuch::N,яулык,re´ppiǩ
3001,Tuch::N,яулык,ree´ppiǩ
3002,Tuch::N,яулык,ребпехь
3003,Handtuch::N,сөлгә,njaamelijnie
3004,Handtuch::N,сөлгә,sigárdahka
3005,Handtuch::N,сөлгә,sihkaldat
3006,Handtuch::N,сөлгә,siholdâs
3007,Handtuch::N,сөлгә,seekkldõs
3008,Handtuch::N,сөлгә,u´tree´lniǩ
3009,Handtuch::N,сөлгә,отеральнэхьк
3010,Kraft::N,егәр,faamoe
3011,Kraft::N,егәр,fábmo
3012,Kraft::N,егәр,fápmu
3013,Kraft::N,егәр,fááṃu
3014,Kraft::N,егәр,viõkk
3015,Kraft::N,егәр,вӣгк
3016,Kraft::N,дәрман,faamoe
3017,Kraft::N,дәрман,fábmo
3018,Kraft::N,дәрман,fápmu
3019,Kraft::N,дәрман,fááṃu
3020,Kraft::N,дәрман,viõkk
3021,Kraft::N,дәрман,вӣгк
3022,Stärke::N,көч,vieksiesvoete
3023,Stärke::N,көч,gievrrudahka
3024,Stärke::N,көч,gievrrodus
3025,Stärke::N,көч,veahka
